tow; prn0; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg) 
518401.376; 2; -43660.3935547; -328.1650390625; 2187.76692504582; 2499.77; -312.001; 0; 0; -0; -0; 0; 2187.73; 1633.7; 0.0360795; 312.038
518401.526; 2; -43715.8193359; -656.3212890625; 2187.70833469164; 1941.76; 245.945; 0; 0; -0; -0; 0; 2187.67; 1633.65; 0.0394027; -245.906
518401.676; 2; -43687.5673828; -984.46875; 2187.64973754593; -989.767; 3177.42; 0; 0; -0; -0; 0; 2187.61; 1633.6; 0.0428408; -3177.37
518401.826; 2; -43774.3945312; -1312.607421875; 2187.59114719157; 3041.86; -854.274; 0; 0; -0; -0; 0; 2187.54; 1633.56; 0.0463231; 854.32
518401.976; 2; -43862.0556641; -1640.73828125; 2187.5390638582; 3071.08; -883.543; 0; 0; -0; -0; 0; 2187.48; 1633.51; 0.0563807; 883.6
518402.126; 2; -43954.6523438; -1968.859375; 2187.47395629609; 3243.99; -1056.52; 0; 0; -0; -0; 0; 2187.42; 1633.46; 0.0532123; 1056.57
518402.276; 2; -44030.7939453; -2296.96484375; 2187.36979302476; 2667.51; -480.142; 0; 0; -0; -0; 0; 2187.36; 1633.42; 0.0111787; 480.153
518402.426; 2; -44065.2080078; -2625.0654296875; 2187.33723754622; 1205.65; 981.69; 0; 0; -0; -0; 0; 2187.3; 1633.37; 0.0405733; -981.649
518402.576; 2; -44157.625; -2953.1591796875; 2187.29166802472; 3237.7; -1050.41; 0; 0; -0; -0; 0; 2187.23; 1633.32; 0.0569952; 1050.46
518402.726; 2; -44163.2333984; -3281.2421875; 2187.22005344134; 196.482; 1990.74; 0; 0; -0; -0; 0; 2187.17; 1633.28; 0.0475594; -1990.69
518402.876; 2; -44237.5; -3609.3134765625; 2187.1419250464; 2601.82; -414.682; 0; 0; -0; -0; 0; 2187.11; 1633.23; 0.0314824; 414.714
518403.026; 2; -44323.3398438; -3937.3828125; 2187.12890760795; 3007.28; -820.147; 0; 0; -0; -0; 0; 2187.05; 1633.19; 0.0804041; 820.228
518403.176; 2; -44346.3427734; -4265.4345703125; 2187.01171671319; 805.875; 1381.14; 0; 0; -0; -0; 0; 2186.99; 1633.14; 0.0252463; -1381.11
518403.326; 2; -44452.4541016; -4593.4775390625; 2186.95312635784; 3717.46; -1530.51; 0; 0; -0; -0; 0; 2186.92; 1633.09; 0.0287342; 1530.53
518403.476; 2; -44482.7421875; -4921.5166015625; 2186.92708469116; 1061.1; 1125.83; 0; 0; -0; -0; 0; 2186.86; 1633.05; 0.0648116; -1125.76
518403.626; 2; -44549.609375; -5249.546875; 2186.86848754665; 2342.6; -155.728; 0; 0; -0; -0; 0; 2186.8; 1633; 0.0681662; 155.796
518403.776; 2; -44617.1933594; -5577.560546875; 2186.75781385772; 2367.71; -180.95; 0; 0; -0; -0; 0; 2186.74; 1632.95; 0.0196069; 180.97
518403.926; 2; -44647.9130859; -5905.5703125; 2186.73176879678; 1076.22; 1110.51; 0; 0; -0; -0; 0; 2186.68; 1632.91; 0.0556287; -1110.45
518404.076; 2; -44762.2548828; -6233.56640625; 2186.64062635765; 4005.8; -1819.16; 0; 0; -0; -0; 0; 2186.61; 1632.86; 0.0265715; 1819.19
