tow; prn5; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg) 
518415.176; 25; -1508429.96777; -30138.3603515625; 2158.16406049005; 2155.04; 3.12055; 0; 0; -0; -0; 0; 2158.14; 1611.6; 0.0249924; -3.09555
518415.326; 25; -1508491.80859; -30462.076171875; 2158.10547008993; 2166.5; -8.39923; 0; 0; -0; -0; 0; 2158.09; 1611.56; 0.015969; 8.41519
518415.476; 25; -1508553.55273; -30785.7919921875; 2158.10547008993; 2163.12; -5.01219; 0; 0; -0; -0; 0; 2158.04; 1611.52; 0.0656753; 5.07787
518415.626; 25; -1508614.96973; -31109.494140625; 2158.01432090686; 2151.66; 6.35784; 0; 0; -0; -0; 0; 2157.99; 1611.49; 0.0241095; -6.33373
518415.776; 25; -1508677.15625; -31433.1904296875; 2157.97526175651; 2178.62; -20.6406; 0; 0; -0; -0; 0; 2157.94; 1611.45; 0.0346705; 20.6753
518415.926; 25; -1508738.22852; -31756.87890625; 2157.92317507361; 2139.58; 18.3437; 0; 0; -0; -0; 0; 2157.89; 1611.41; 0.0322125; -18.3115
518416.076; 25; -1508800.05664; -32080.560546875; 2157.87760550645; 2166.06; -8.18233; 0; 0; -0; -0; 0; 2157.84; 1611.37; 0.0363453; 8.21867
518416.226; 25; -1508861.70703; -32404.2333984375; 2157.81901175642; 2159.83; -2.01425; 0; 0; -0; -0; 0; 2157.79; 1611.34; 0.0273379; 2.04159
518416.376; 25; -1508923.44434; -32727.900390625; 2157.77994590708; 2162.88; -5.09822; 0; 0; -0; -0; 0; 2157.74; 1611.3; 0.0379038; 5.13613
518416.526; 25; -1508984.4082; -33051.5615234375; 2157.74088675637; 2135.78; 21.959; 0; 0; -0; -0; 0; 2157.69; 1611.26; 0.0485875; -21.9104
518416.676; 25; -1509046.13574; -33375.2099609375; 2157.65624799053; 2162.54; -4.8798; 0; 0; -0; -0; 0; 2157.64; 1611.23; 0.0134975; 4.8933
518416.826; 25; -1509108.23438; -33698.857421875; 2157.64974092298; 2175.54; -17.887; 0; 0; -0; -0; 0; 2157.59; 1611.19; 0.0566569; 17.9437
518416.976; 25; -1509170.31152; -34022.4921875; 2157.56510550626; 2174.78; -17.219; 0; 0; -0; -0; 0; 2157.54; 1611.15; 0.0216823; 17.2407
518417.126; 25; -1509231.2373; -34346.1220703125; 2157.53255007397; 2134.45; 23.0849; 0; 0; -0; -0; 0; 2157.49; 1611.12; 0.0388376; -23.0461
518417.276; 25; -1509292.7998; -34669.7431640625; 2157.47395967287; 2156.75; 0.719818; 0; 0; -0; -0; 0; 2157.44; 1611.08; 0.029834; -0.689984
518417.426; 25; -1509354.12695; -34993.3583984375; 2157.43489382407; 2148.51; 8.92596; 0; 0; -0; -0; 0; 2157.39; 1611.04; 0.0403989; -8.88556
518417.576; 25; -1509415.48535; -35316.96484375; 2157.37630342281; 2149.6; 7.77257; 0; 0; -0; -0; 0; 2157.34; 1611; 0.0314331; -7.74114
518417.726; 25; -1509476.74023; -35640.5654296875; 2157.33724092278; 2145.98; 11.36; 0; 0; -0; -0; 0; 2157.3; 1610.97; 0.0420466; -11.318
518417.876; 25; -1509538.8877; -35964.15625; 2157.27213340755; 2177.25; -19.9753; 0; 0; -0; -0; 0; 2157.25; 1610.93; 0.0265628; 20.0018
518418.026; 25; -1509600.50293; -36287.7412109375; 2157.23307425605; 2158.6; -1.36854; 0; 0; -0; -0; 0; 2157.2; 1610.89; 0.0372806; 1.40582
518418.176; 25; -1509662.12793; -36611.3173828125; 2157.17447715764; 2158.94; -1.76926; 0; 0; -0; -0; 0; 2157.15; 1610.86; 0.0283251; 1.79758
518418.326; 25; -1509723.28125; -36934.8876953125; 2157.13541800599; 2142.42; 14.7163; 0; 0; -0; -0; 0; 2157.1; 1610.82; 0.0388508; -14.6775
518418.476; 25; -1509785.16406; -37258.4501953125; 2157.08333467263; 2167.98; -10.8925; 0; 0; -0; -0; 0; 2157.05; 1610.78; 0.03642; 10.9289
518418.626; 25; -1509847.125; -37582.005859375; 2157.03775840777; 2170.71; -13.6751; 0; 0; -0; -0; 0; 2157; 1610.74; 0.0406063; 13.7157
518418.776; 25; -1509908.02637; -37905.552734375; 2156.9791680059; 2133.59; 23.3869; 0; 0; -0; -0; 0; 2156.95; 1610.71; 0.0316541; -23.3552
518418.926; 25; -1509969.7959; -38229.0927734375; 2156.9335917412; 2164.01; -7.07359; 0; 0; -0; -0; 0; 2156.9; 1610.67; 0.0357398; 7.10933
518419.076; 25; -1510031.4502; -38552.625; 2156.88151175584; 2159.97; -3.0886; 0; 0; -0; -0; 0; 2156.85; 1610.63; 0.0332215; 3.12182
518419.226; 25; -1510092.97363; -38876.1484375; 2156.8229180058; 2155.39; 1.43728; 0; 0; -0; -0; 0; 2156.8; 1610.6; 0.024387; -1.41289
518419.376; 25; -1510154.83691; -39199.6669921875; 2156.79036257467; 2167.29; -10.5012; 0; 0; -0; -0; 0; 2156.75; 1610.56; 0.0413903; 10.5426
518419.526; 25; -1510216.09277; -39523.17578125; 2156.72526175574; 2146.01; 10.7138; 0; 0; -0; -0; 0; 2156.7; 1610.52; 0.0259293; -10.6879
518419.676; 25; -1510277.35449; -39846.6796875; 2156.69270632476; 2146.22; 10.476; 0; 0; -0; -0; 0; 2156.65; 1610.49; 0.0430649; -10.4329
518419.826; 25; -1510339.19141; -40170.17578125; 2156.64062633902; 2166.37; -9.72722; 0; 0; -0; -0; 0; 2156.6; 1610.45; 0.0406658; 9.76789
518419.976; 25; -1510401.2207; -40493.6640625; 2156.58854300565; 2173.11; -16.5192; 0; 0; -0; -0; 0; 2156.55; 1610.41; 0.0382941; 16.5575
518420.126; 25; -1510462.08691; -40817.1435546875; 2156.52994590824; 2132.36; 24.1693; 0; 0; -0; -0; 0; 2156.5; 1610.37; 0.0293988; -24.1399
518420.276; 25; -1510524.05078; -41140.6162109375; 2156.48437633892; 2170.82; -14.3311; 0; 0; -0; -0; 0; 2156.45; 1610.34; 0.0334255; 14.3645
518420.426; 25; -1510585.68652; -41464.0830078125; 2156.44531049165; 2159.32; -2.87476; 0; 0; -0; -0; 0; 2156.4; 1610.3; 0.0440868; 2.91885
518420.576; 25; -1510647.125; -41787.541015625; 2156.38672008886; 2152.41; 3.97756; 0; 0; -0; -0; 0; 2156.35; 1610.26; 0.0350952; -3.94247
518420.726; 25; -1510708.00586; -42110.9931640625; 2156.34765758884; 2132.87; 23.4738; 0; 0; -0; -0; 0; 2156.3; 1610.23; 0.045681; -23.4281
518420.876; 25; -1510770.07324; -42434.43359375; 2156.26952924182; 2174.44; -18.1725; 0; 0; -0; -0; 0; 2156.25; 1610.19; 0.0172682; 18.1897
518421.026; 25; -1510831.48438; -42757.869140625; 2156.23698050543; 2151.45; 4.78577; 0; 0; -0; -0; 0; 2156.2; 1610.15; 0.0343153; -4.75146
518421.176; 25; -1510893.23535; -43081.298828125; 2156.19791465855; 2163.36; -7.15923; 0; 0; -0; -0; 0; 2156.15; 1610.11; 0.0449914; 7.20422
518421.326; 25; -1510955.11133; -43404.7177734375; 2156.12630342203; 2167.74; -11.61; 0; 0; -0; -0; 0; 2156.1; 1610.08; 0.022996; 11.633
518421.476; 25; -1511016.72559; -43728.130859375; 2156.08724092201; 2158.57; -2.48016; 0; 0; -0; -0; 0; 2156.05; 1610.04; 0.0336228; 2.51378
518421.626; 25; -1511077.77051; -44051.537109375; 2156.0416646587; 2138.62; 17.4201; 0; 0; -0; -0; 0; 2156; 1610; 0.0377974; -17.3823
518421.776; 25; -1511139.3125; -44374.9365234375; 2155.99609508862; 2156.04; -0.0395846; 0; 0; -0; -0; 0; 2155.95; 1609.97; 0.0418982; 0.0814828
518421.926; 25; -1511201.00781; -44698.3271484375; 2155.93749799213; 2161.41; -5.46954; 0; 0; -0; -0; 0; 2155.9; 1609.93; 0.0329007; 5.50244
518422.076; 25; -1511262.6748; -45021.7119140625; 2155.89843883856; 2160.41; -4.51644; 0; 0; -0; -0; 0; 2155.85; 1609.89; 0.0435148; 4.55995
518422.226; 25; -1511324.25195; -45345.0859375; 2155.82682425518; 2157.27; -1.4405; 0; 0; -0; -0; 0; 2155.81; 1609.85; 0.0215912; 1.4621
518422.376; 25; -1511385.66895; -45668.453125; 2155.78124799227; 2151.66; 4.12477; 0; 0; -0; -0; 0; 2155.76; 1609.82; 0.025774; -4.09899
518422.526; 25; -1511446.46973; -45991.81640625; 2155.7552096718; 2130.07; 25.6868; 0; 0; -0; -0; 0; 2155.71; 1609.78; 0.0493181; -25.6375
518422.676; 25; -1511507.95703; -46315.169921875; 2155.69010215902; 2154.12; 1.57032; 0; 0; -0; -0; 0; 2155.66; 1609.74; 0.0339875; -1.53634
518422.826; 25; -1511569.87891; -46638.5166015625; 2155.6445325884; 2169.34; -13.6998; 0; 0; -0; -0; 0; 2155.61; 1609.71; 0.0380218; 13.7378
518422.976; 25; -1511632.01855; -46961.8525390625; 2155.57291800502; 2176.97; -21.4008; 0; 0; -0; -0; 0; 2155.56; 1609.67; 0.0160591; 21.4169
518423.126; 25; -1511693.29102; -47285.1845703125; 2155.54687299249; 2146.59; 8.95384; 0; 0; -0; -0; 0; 2155.51; 1609.63; 0.0397112; -8.91413
518423.276; 25; -1511754.86035; -47608.5078125; 2155.4882825883; 2156.99; -1.50535; 0; 0; -0; -0; 0; 2155.46; 1609.59; 0.0308745; 1.53622
518423.426; 25; -1511816.07812; -47931.82421875; 2155.44270632592; 2144.68; 10.7656; 0; 0; -0; -0; 0; 2155.41; 1609.56; 0.0348877; -10.7307
518423.576; 25; -1511877.87012; -48255.134765625; 2155.40364717158; 2164.79; -9.39042; 0; 0; -0; -0; 0; 2155.36; 1609.52; 0.0455901; 9.43602
518423.726; 25; -1511939.56055; -48578.4365234375; 2155.34505342155; 2161.24; -5.89092; 0; 0; -0; -0; 0; 2155.31; 1609.48; 0.0367151; 5.92764
518423.876; 25; -1512000.87109; -48901.7314453125; 2155.29947715939; 2147.93; 7.37216; 0; 0; -0; -0; 0; 2155.26; 1609.45; 0.0407234; -7.33143
518424.026; 25; -1512063.125; -49225.0166015625; 2155.23437633815; 2180.98; -25.7422; 0; 0; -0; -0; 0; 2155.21; 1609.41; 0.0253241; 25.7675
518424.176; 25; -1512123.95605; -49548.2939453125; 2155.1822896595; 2131.13; 24.0533; 0; 0; -0; -0; 0; 2155.16; 1609.37; 0.0229327; -24.0304
518424.326; 25; -1512185.72754; -49871.564453125; 2155.13672008808; 2164.08; -8.93889; 0; 0; -0; -0; 0; 2155.11; 1609.34; 0.027044; 8.96593
518424.476; 25; -1512247.11719; -50194.8310546875; 2155.1106784214; 2150.7; 4.41214; 0; 0; -0; -0; 0; 2155.06; 1609.3; 0.0507946; -4.36135
518424.626; 25; -1512308.91602; -50518.0869140625; 2155.03906049296; 2165.03; -9.9945; 0; 0; -0; -0; 0; 2155.01; 1609.26; 0.0287408; 10.0232
518424.776; 25; -1512369.22168; -50841.337890625; 2155.00651175467; 2112.72; 42.2838; 0; 0; -0; -0; 0; 2154.96; 1609.22; 0.0458935; -42.2379
518424.926; 25; -1512430.97754; -51164.5791015625; 2154.94140424305; 2163.53; -8.5868; 0; 0; -0; -0; 0; 2154.91; 1609.19; 0.0304926; 8.6173
518425.076; 25; -1512493.1543; -51487.814453125; 2154.90234508794; 2178.27; -23.3714; 0; 0; -0; -0; 0; 2154.86; 1609.15; 0.0412002; 23.4126
518425.226; 25; -1512554.47852; -51811.0400390625; 2154.83724092123; 2148.41; 6.43094; 0; 0; -0; -0; 0; 2154.81; 1609.11; 0.0257275; -6.40521
518425.376; 25; -1512616.13574; -52134.259765625; 2154.79817507652; 2160.07; -5.27457; 0; 0; -0; -0; 0; 2154.76; 1609.08; 0.0363592; 5.31093
