tow; prn2; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg) 
518401.376; 6; -268619.833984; -6.8642578125; 45.7617187073811; 746.14; -700.378; 0; 0; -0; -0; 0; 45.7466; 34.1614; 0.0150951; 700.393
518401.526; 6; -268610.837891; -13.7255859375; 45.7421875284005; -315.165; 360.907; 0; 0; -0; -0; 0; 45.6442; 34.085; 0.0979489; -360.81
518401.676; 6; -268590.407227; -20.5654296875; 45.598958290866; -715.759; 761.358; 0; 0; -0; -0; 0; 45.5419; 34.0086; 0.057053; -761.301
518401.826; 6; -268607.898438; -27.3916015625; 45.507812528255; 612.78; -567.272; 0; 0; -0; -0; 0; 45.4396; 33.9322; 0.0682356; 567.34
518401.976; 6; -268624.724609; -34.2021484375; 45.4036458615236; 589.481; -544.077; 0; 0; -0; -0; 0; 45.3372; 33.8557; 0.0664706; 544.144
518402.126; 6; -268640.875977; -40.9892578125; 45.2473957911934; 565.84; -520.593; 0; 0; -0; -0; 0; 45.2349; 33.7793; 0.0125083; 520.605
518402.276; 6; -268617.072266; -47.7724609375; 45.2213541947438; -833.929; 879.15; 0; 0; -0; -0; 0; 45.1326; 33.7029; 0.0888035; -879.062
518402.426; 6; -268607.880859; -54.5341796875; 45.0781249580177; -322.008; 367.086; 0; 0; -0; -0; 0; 45.0302; 33.6264; 0.0479315; -367.038
518402.576; 6; -268622.957031; -61.28125; 44.9804687779275; 528.172; -483.192; 0; 0; -0; -0; 0; 44.9279; 33.55; 0.0525967; 483.244
518402.726; 6; -268638.827148; -68.013671875; 44.8828125278669; 555.987; -511.104; 0; 0; -0; -0; 0; 44.8255; 33.4736; 0.0572895; 511.161
518402.876; 6; -268643.498047; -74.7314453125; 44.7851562082906; 163.638; -118.853; 0; 0; -0; -0; 0; 44.7232; 33.3972; 0.0619764; 118.915
518403.026; 6; -268623.754883; -81.4365234375; 44.7005208610871; -691.674; 736.374; 0; 0; -0; -0; 0; 44.6208; 33.3208; 0.0796852; -736.294
518403.176; 6; -268585.111328; -88.1201171875; 44.5572916251695; -1353.82; 1398.38; 0; 0; -0; -0; 0; 44.5185; 33.2444; 0.0387626; -1398.34
518403.326; 6; -268586.666016; -94.794921875; 44.4986979442951; 54.4663; -9.96756; 0; 0; -0; -0; 0; 44.4161; 33.1679; 0.0825876; 10.0501
518403.476; 6; -268588.369141; -101.4482421875; 44.3554687775395; 59.6665; -15.3111; 0; 0; -0; -0; 0; 44.3138; 33.0915; 0.0416443; 15.3527
518403.626; 6; -268591.983398; -108.087890625; 44.2643228754423; 126.62; -82.356; 0; 0; -0; -0; 0; 44.2114; 33.015; 0.0528786; 82.4089
518403.776; 6; -268600.244141; -114.712890625; 44.1666666940889; 289.403; -245.237; 0; 0; -0; -0; 0; 44.1091; 32.9386; 0.0575996; 245.294
