time;bias-band1;bias-band2
518401.226;0;0
518401.376;0.00493548657328;0
518401.526;0.0628399362936;0
518401.676;0.0295953032816;0
518401.826;0.0505896383798;0
518401.976;0.0152462405819;0
518402.126;0.0698480317052;0
518402.276;0.0247082298839;0
518402.426;0.042466702729;0
518402.576;0.0515267741562;0
518402.726;0.0291469864827;0
518402.876;0.0393309519675;0
518403.026;0.0440753722055;0
518403.176;0.045527755668;0
518403.326;0.0611733026828;0
518403.476;0.0192585356239;0
518403.626;0.0533039578541;0
518403.776;0.0428505103204;0
518403.926;0.0486844611857;0
518404.076;0.0154408571354;0
518404.226;0.0495277459188;0
518404.376;0.0390172566549;0
518404.526;0.0373156251164;0
518404.676;0.0442041972058;0
518404.826;0.0457259115294;0
518404.976;0.0396047433392;0
518405.126;0.0487043657833;0
518405.276;0.0263218962534;0
518405.426;0.0408442668209;0
518405.576;0.0456100115775;0
518405.726;0.0557858665297;0
518405.876;0.0215188984345;0
518406.026;0.0435972767474;0
518406.176;0.0450949036906;0
518406.326;0.0248807958781;0
518406.476;0.0567726898648;0
518406.626;0.0387667338012;0
518406.776;0.0380743781756;0
518406.926;0.0483024944092;0
518407.076;0.040001187651;0
518407.226;0.0393079943336;0
518407.376;0.0418970724059;0
518407.526;0.0412613822009;0
518407.676;0.0395128736661;0
518407.826;0.0399634319003;0
518407.976;0.0381736990599;0
518408.126;0.0364195362195;0
518408.276;0.0477085656648;0
518408.426;0.0404942391287;0
518408.576;0.0452635067972;0
518408.726;0.0348721330085;0
518408.876;0.0450651095703;0
518409.026;0.0378979280244;0
518409.176;0.0448310337911;0
518409.326;0.0387087006023;0
518409.476;0.0445776254833;0
518409.626;0.0406598176709;0
518409.776;0.0400059521171;0
518409.926;0.0404104478524;0
518410.076;0.0343633133742;0
518410.226;0.0532465279812;0
518410.376;0.0276268538393;0
518410.526;0.0443266343252;0
518410.676;0.038237563008;0
518410.826;0.0332274340836;0
518410.976;0.0520996443654;0
518411.126;0.0536308404525;0
518411.276;0.0291080196052;0
518411.426;0.0468938963215;0
518411.576;0.0310742683603;0
518411.726;0.0488407879482;0
518411.876;0.0373367910072;0
518412.026;0.0431945523842;0
518412.176;0.033845313521;0
518412.326;0.0375747561069;0
518412.476;0.0455732509068;0
518412.626;0.050344765347;0
518412.776;0.0345094570039;0
518412.926;0.041478351985;0
518413.076;0.0408360961192;0
518413.226;0.0510373285996;0
518413.376;0.0330141435667;0
518413.526;0.0464917813519;0
518413.676;0.0262832232561;0
518413.826;0.0419517566654;0
518413.976;0.0532272291744;0
518414.126;0.0319435698327;0
518414.276;0.0399905808558;0
518414.426;0.038258986143;0
518414.576;0.0386816842707;0
518414.726;0.0662677596985;0
518414.876;0.0200686763354;0
518415.026;0.0498123859708;0
518415.176;0.0372039985417;0
518415.326;0.0355108651238;0
518415.476;0.0533056685655;0
518415.626;0.0266286073596;0
518415.776;0.0401033496484;0
518415.926;0.0470485022383;0
518416.076;0.0333949254348;0
518416.226;0.03602486851;0
518416.376;0.0505912354707;0
518416.526;0.0434014494829;0
518416.676;0.0373595053152;0
518416.826;0.0497519848427;0
518416.976;0.0371731321969;0
518417.126;0.0441396787049;0
518417.276;0.0369617399781;0
518417.426;0.033087630043;0
518417.576;0.042225468189;0
518417.726;0.048098772669;0
518417.876;0.0409321490901;0
518418.026;0.0392698648064;0
518418.176;0.0375343826746;0
518418.326;0.0444832075012;0
518418.476;0.0351691685141;0
518418.626;0.0465214082088;0
518418.776;0.0425991621341;0
518418.926;0.0398002322163;0
518419.076;0.0293861635519;0
518419.226;0.0472240988345;0
518419.376;0.0509064669228;0
518419.526;0.0372760155179;0
518419.676;0.0410103824262;0
518419.826;0.0392658798646;0
518419.976;0.0332291153697;0
518420.126;0.0434953372588;0
518420.276;0.0406570412733;0
518420.426;0.0389526845295;0
518420.576;0.048115456579;0
518420.726;0.0474471546287;0
518420.876;0.0338213027042;0
518421.026;0.0396904817001;0
518421.176;0.0488301704249;0
518421.326;0.0363154983873;0
518421.476;0.0454383383564;0
518421.626;0.0307408504106;0
518421.776;0.0452846983547;0
518421.926;0.0457226541849;0
518422.076;0.0364577167896;0
518422.226;0.0488547958894;0
518422.376;0.0167888490795;0
518422.526;0.0487183761864;0
518422.676;0.0513596533681;0
518422.826;0.0409742624777;0
518422.976;0.0403482645048;0
518423.126;0.0451239124818;0
518423.276;0.0390995552723;0
518423.426;0.0232605636246;0
518423.576;0.0595867630914;0
518423.726;0.0351283701295;0
518423.876;0.0409925441446;0
518424.026;0.0393040312053;0
518424.176;0.037619890719;0
518424.326;0.0500360952149;0
518424.476;0.0276841640127;0
518424.626;0.0465969801249;0
518424.776;0.0416799275631;0
518424.926;0.0432096142873;0
518425.076;0.0415466686212;0
518425.226;0.0300595116205;0
518425.376;0.0500598064378;0
518425.526;0.0386216765662;0
518425.676;0.0423373716821;0
518425.826;0.0384864721781;0
518425.976;0.0465261280066;0
518426.126;0.039445968823;0
518426.276;0.0366811451939;0
518426.426;0.0512536199258;0
518426.576;0.0300486880577;0
518426.726;0.041363485739;0
518426.876;0.0483443461832;0
518427.026;0.0293206032351;0
518427.176;0.0460625461314;0
518427.326;0.0443626526856;0
518427.476;0.0448664883662;0
518427.626;0.0301643791808;0
518427.776;0.0447364358119;0
518427.926;0.048498585473;0
518428.076;0.0359372371103;0
518428.226;0.0342685513009;0
518428.376;0.0390617350727;0
518428.526;0.0688544595009;0
518428.676;0.0151095604303;0
518428.826;0.0438048959693;0
518428.976;0.0616439286416;0
518429.126;0.013317652823;0
518429.276;0.046362587599;0
518429.426;0.0544392841766;0
518429.576;0.0418648983033;0
