tm; rg; carr
985023.6353;0.777898; 1131600.768
986046.6353;0.778124; 1133025.372
987069.6353;0.778348; 1134449.883
988092.6353;0.778571; 1135874.112
989115.6353;0.778799; 1137297.756
990138.6353;0.779027; 1138721.081
991161.6353;0.779251; 1140144.000
992184.6353;0.779475; 1141565.803
993207.6353;0.779705; 1142987.612
994230.6353;0.779929; 1144409.168
995253.6353;0.780157; 1145830.389
996276.6353;0.780384; 1147251.217
997299.6353;0.780610; 1148671.420
998322.6353;0.780836; 1150091.312
999345.6353;0.781064; 1151511.016
1000368.6353;0.781289; 1152930.070
1001391.6353;0.781515; 1154348.396
1002414.6353;0.781742; 1155766.402
1003437.6353;0.781966; 1157184.094
1004460.6353;0.782190; 1158601.708
1005483.6353;0.782415; 1160019.308
1006506.6353;0.782636; 1161436.228
1007529.6353;0.782860; 1162852.431
1008552.6353;0.783089; 1164268.287
1009575.6353;0.783313; 1165683.603
1010598.6353;0.783536; 1167098.626
1011621.6353;0.783761; 1168513.078
1012644.6353;0.783984; 1169927.000
1013667.6353;0.784209; 1171340.633
1014690.6353;0.784433; 1172753.939
1015713.6353;0.784656; 1174166.555
1016736.6353;0.784883; 1175578.826
1017759.6353;0.785102; 1176990.146
1018782.6353;0.785332; 1178401.432
1019805.6353;0.785549; 1179813.232
1020828.6353;0.785776; 1181224.730
1021851.6353;0.785999; 1182635.117
1022874.6353;0.786226; 1184044.898
1023897.6353;0.786445; 1185454.124
1024920.6353;0.786673; 1186863.003
1025943.6353;0.786894; 1188271.471
1026966.6353;0.787117; 1189679.579
1027989.6353;0.787342; 1191087.240
1029012.6353;0.787566; 1192494.632
1030035.6353;0.787791; 1193901.762
1031058.6353;0.788013; 1195308.211
1032081.6353;0.788238; 1196714.264
1033104.6353;0.788455; 1198119.988
1034127.6353;0.788683; 1199525.419
1035150.6353;0.788908; 1200930.495
1036173.6353;0.789128; 1202335.470
1037196.6353;0.789352; 1203739.819
1038219.6353;0.789574; 1205143.645
1039242.6353;0.789796; 1206547.132
1040265.6353;0.790022; 1207950.369
1041288.6353;0.790243; 1209353.231
1042311.6353;0.790464; 1210756.129
1043334.6353;0.790687; 1212158.220
1044357.6353;0.790910; 1213559.974
1045380.6353;0.791136; 1214961.683
1046403.6353;0.791354; 1216362.809
1047426.6353;0.791575; 1217763.418
1048449.6353;0.791803; 1219163.866
1049472.6353;0.792024; 1220563.908
1050495.6353;0.792244; 1221963.285
1051518.6353;0.792471; 1223362.279
1052541.6353;0.792688; 1224760.885
1053564.6353;0.792908; 1226159.019
1054587.6353;0.793129; 1227556.704
1055610.6353;0.793348; 1228954.159
1056633.6353;0.793571; 1230351.231
1057656.6353;0.793793; 1231747.976
1058679.6353;0.794014; 1233144.203
1059702.6353;0.794232; 1234539.892
1060725.6353;0.794460; 1235935.210
1061748.6353;0.794676; 1237329.710
1062771.6353;0.794897; 1238723.599
1063794.6353;0.795119; 1240116.997
1064817.6353;0.795337; 1241510.132
1065840.6353;0.795559; 1242902.660
1066863.6353;0.795775; 1244294.859
1067886.6353;0.795997; 1245686.456
1068909.6353;0.796219; 1247077.822
1069932.6353;0.796439; 1248468.712
1070955.6353;0.796662; 1249859.024
1071978.6353;0.796882; 1251249.084
1073001.6353;0.797104; 1252638.871
1074024.6353;0.797326; 1254030.108
1075047.6353;0.797546; 1255419.853
1076070.6353;0.797769; 1256808.794
1077093.6353;0.797989; 1258197.560
1078116.6353;0.798211; 1259585.760
1079139.6353;0.798430; 1260973.168
1080162.6353;0.798650; 1262359.813
1081185.6353;0.798875; 1263746.308
1082208.6353;0.799090; 1265132.529
1083231.6353;0.799315; 1266519.035
1084254.6353;0.799534; 1267905.503
1085277.6353;0.799754; 1269291.669
1086300.6353;0.799974; 1270677.447
1087323.6353;0.800191; 1272063.542
1088346.6353;0.800411; 1273448.061
1089369.6353;0.800630; 1274832.299
1090392.6353;0.800851; 1276216.242
1091415.6353;0.801072; 1277599.553
1092438.6353;0.801288; 1278982.260
1093461.6353;0.801507; 1280364.989
1094484.6353;0.801727; 1281747.031
1095507.6353;0.801945; 1283129.026
1096530.6353;0.802161; 1284510.392
1097553.6353;0.802382; 1285891.356
1098576.6353;0.802599; 1287271.617
1099599.6353;0.802821; 1288651.759
1100622.6353;0.803041; 1290030.925
1101645.6353;0.803259; 1291410.168
1102668.6353;0.803481; 1292789.251
1103691.6353;0.803699; 1294168.054
1104714.6353;0.803922; 1295546.067
1105737.6353;0.804137; 1296923.864
