tow; prn9; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); resp; resc 
150345.679; 3; 24285.8544922; 235674.7197265625; -1223.90234375; -1219.82; -4.08237; 0; 0; -0; -0; 0; -1144.81; -854.888; -79.0954; -75.0131; 0.75145; -1.56704
150346.679; 3; 24518.8232422; 236898.9326171875; -1224.212890625; -1224.26; 0.0461537; 0; 0; -0; -0; 0; -1145.26; -855.227; -78.9525; -78.9986; 1.13162; -0.938249
150347.679; 3; 24751.8164062; 238123.9423828125; -1225.009765625; -1224.39; -0.622425; 0; 0; -0; -0; 0; -1145.71; -855.566; -79.2958; -78.6734; 0.797929; -0.986794
150348.679; 3; 24985.2089844; 239348.9501953125; -1225.0078125; -1226.49; 1.47846; 0; 0; -0; -0; 0; -1146.17; -855.904; -78.8404; -80.3189; 1.52549; -0.436978
150349.679; 3; 25218.5722656; 240574.5703125; -1225.6201171875; -1226.33; 0.712203; 0; 0; -0; -0; 0; -1146.62; -856.243; -78.9992; -79.7114; 1.4698; -0.485084
150350.679; 3; 25449.2773438; 241800.5927734375; -1226.0224609375; -1212.36; -13.6591; 0; 0; -0; -0; 0; -1147.07; -856.581; -78.9481; -65.289; -0.921525; -0.263467
150351.679; 3; 25684.15625; 243027.5234375; -1226.9306640625; -1234.3; 7.36632; 0; 0; -0; -0; 0; -1147.53; -856.92; -79.4029; -86.7692; 0.309811; -0.366557
150352.679; 3; 25916.3134766; 244255.158203125; -1227.634765625; -1219.99; -7.64031; 0; 0; -0; -0; 0; -1147.98; -857.259; -79.6535; -72.0132; -0.971488; -0.265096
150353.679; 3; 26151.8339844; 245483.052734375; -1227.89453125; -1237.67; 9.77409; 0; 0; -0; -0; 0; -1148.43; -857.597; -79.4599; -89.234; 0.555353; -0.616142
150354.679; 3; 26385.4208984; 246710.9404296875; -1227.8876953125; -1227.51; -0.380177; 0; 0; -0; -0; 0; -1148.89; -857.936; -78.9997; -78.6195; 0.46654; -0.624836
150355.679; 3; 26615.578125; 247939.1728515625; -1228.232421875; -1209.48; -18.748; 0; 0; -0; -0; 0; -1149.34; -858.274; -78.891; -60.143; -3.02757; -0.579938
150356.679; 3; 26848.8339844; 249167.755859375; -1228.5830078125; -1225.77; -2.81519; 0; 0; -0; -0; 0; -1149.79; -858.613; -78.7882; -75.973; -3.28115; -0.340184
150357.679; 3; 27083.3085938; 250396.7041015625; -1228.9482421875; -1232.17; 3.22415; 0; 0; -0; -0; 0; -1150.25; -858.952; -78.7001; -81.9242; -3.43433; -1.06595
150358.679; 3; 27315.2783203; 251626.16796875; -1229.4638671875; -1219.01; -10.4547; 0; 0; -0; -0; 0; -1150.7; -859.29; -78.7624; -68.3077; -4.914; -0.606576
150359.679; 3; 27550.2470703; 252856.240234375; -1230.072265625; -1234.77; 4.69685; 0; 0; -0; -0; 0; -1151.15; -859.629; -78.9174; -83.6143; -3.99992; -0.588102
150360.679; 3; 27784.3974609; 254086.6025390625; -1230.3623046875; -1230.47; 0.106303; 0; 0; -0; -0; 0; -1151.61; -859.967; -78.7542; -78.8605; -4.25815; -0.856376
150361.679; 3; 28018.6953125; 255317.4658203125; -1230.86328125; -1231.24; 0.380239; 0; 0; -0; -0; 0; -1152.06; -860.306; -78.8019; -79.1821; -3.81683; -0.467846
150362.679; 3; 28254.7128906; 256549.423828125; -1231.9580078125; -1240.28; 8.32274; 0; 0; -0; -0; 0; -1152.51; -860.644; -79.4433; -87.7661; -2.37287; -0.552186
150363.679; 3; 28489.53125; 257781.2041015625; -1231.7802734375; -1233.98; 2.19853; 0; 0; -0; -0; 0; -1152.97; -860.983; -78.8123; -81.0108; -2.53277; -1.02937
150364.679; 3; 28724.3955078; 259013.80078125; -1232.5966796875; -1234.22; 1.62333; 0; 0; -0; -0; 0; -1153.42; -861.321; -79.1755; -80.7988; -1.73605; -0.471004
150365.679; 3; 28962.0585938; 260246.701171875; -1232.900390625; -1248.93; 16.0276; 0; 0; -0; -0; 0; -1153.87; -861.659; -79.026; -95.0535; 1.52168; -0.211047
150366.679; 3; 29196.4707031; 261479.8525390625; -1233.1513671875; -1231.84; -1.30742; 0; 0; -0; -0; 0; -1154.33; -861.998; -78.8237; -77.5163; 0.943899; -0.467482
150367.679; 3; 29431.046875; 262713.5390625; -1233.6865234375; -1232.71; -0.98042; 0; 0; -0; -0; 0; -1154.78; -862.336; -78.9056; -77.9252; 0.774877; -0.400679
150368.679; 3; 29668.1630859; 263947.9638671875; -1234.4248046875; -1246.05; 11.6293; 0; 0; -0; -0; 0; -1155.23; -862.675; -79.1907; -90.82; 2.74801; -0.560815
150369.679; 3; 29901.4589844; 265182.6923828125; -1234.728515625; -1225.98; -8.75029; 0; 0; -0; -0; 0; -1155.69; -863.013; -79.0413; -70.291; 1.27117; -0.327776
150370.679; 3; 30135.2265625; 266417.54296875; -1234.8505859375; -1228.46; -6.39367; 0; 0; -0; -0; 0; -1156.14; -863.352; -78.7101; -72.3165; -0.174574; -0.529815
150371.679; 3; 30367.5859375; 267652.884765625; -1235.341796875; -1221.06; -14.285; 0; 0; -0; -0; 0; -1156.59; -863.69; -78.7482; -64.4632; -2.54805; -0.210338
150372.679; 3; 30602.5664062; 268889.009765625; -1236.125; -1234.83; -1.2943; 0; 0; -0; -0; 0; -1157.05; -864.028; -79.0783; -77.784; -2.82783; -0.265294
150373.679; 3; 30837.8876953; 270125.2236328125; -1236.2138671875; -1236.62; 0.407853; 0; 0; -0; -0; 0; -1157.5; -864.367; -78.714; -79.1218; -3.0533; -0.565463
150374.679; 3; 31074.109375; 271362.37890625; -1237.1552734375; -1241.35; 4.19803; 0; 0; -0; -0; 0; -1157.95; -864.705; -79.2023; -83.4004; -1.67447; 0.0329471
150375.679; 3; 31309.6220703; 272599.8759765625; -1237.4970703125; -1237.63; 0.130497; 0; 0; -0; -0; 0; -1158.41; -865.043; -79.091; -79.2215; -2.33041; -0.599035
150376.679; 3; 31545.0341797; 273837.6181640625; -1237.7421875; -1237.1; -0.643203; 0; 0; -0; -0; 0; -1158.86; -865.382; -78.883; -78.2398; -1.56384; 0.290781
150377.679; 3; 31781.8505859; 275075.8974609375; -1238.279296875; -1244.48; 6.19932; 0; 0; -0; -0; 0; -1159.31; -865.72; -78.9671; -85.1664; -1.40071; -0.659847
150378.679; 3; 32017.0019531; 276314.607421875; -1238.7099609375; -1235.73; -2.98119; 0; 0; -0; -0; 0; -1159.77; -866.058; -78.9447; -75.9635; -1.15132; 0.158903
150379.679; 3; 32252.8222656; 277554.25; -1239.642578125; -1239.24; -0.398472; 0; 0; -0; -0; 0; -1160.22; -866.397; -79.4243; -79.0258; -1.59244; -0.185009
150380.679; 3; 32489.9150391; 278794.0966796875; -1239.8466796875; -1245.93; 6.08425; 0; 0; -0; -0; 0; -1160.67; -866.735; -79.1754; -85.2596; -0.725468; -0.421744
150381.679; 3; 32725.4248047; 280034.2392578125; -1240.142578125; -1237.61; -2.53041; 0; 0; -0; -0; 0; -1161.12; -867.073; -79.0182; -76.4878; -1.09954; -0.278689
