time;bias-band1;bias-band2
150353.679;-79.4648886664;0
150354.679;-79.0080304808;0
150355.679;-78.8848847446;0
150356.679;-78.7965996052;0
150357.679;-78.6957883586;0
150358.679;-78.7644772967;0
150359.679;-78.9247273102;0
150360.679;-78.7551383149;0
150361.679;-78.7923715904;0
150362.679;-79.4492630924;0
150363.679;-78.8169920783;0
150364.679;-79.1762133516;0
150365.679;-79.0230255253;0
150366.679;-78.830110218;0
150367.679;-78.8944242738;0
150368.679;-79.1885281495;0
150369.679;-79.058984618;0
150370.679;-78.7003565366;0
150371.679;-78.7629148595;0
150372.679;-79.0680994786;0
150373.679;-78.7134097423;0
150374.679;-79.213793908;0
150375.679;-79.0900117734;0
150376.679;-78.878199383;0
150377.679;-78.9705447463;0
150378.679;-78.9462857587;0
150379.679;-79.4379195145;0
150380.679;-79.1731435271;0
150381.679;-79.010515829;0
150382.679;-78.8290601445;0
150383.679;-79.226850748;0
150384.679;-79.1130838808;0
150385.679;-78.8376150665;0
150386.679;-78.6400295376;0
150387.679;-79.0781694057;0
150388.679;-79.3098857587;0
150389.679;-79.0103426904;0
150390.679;-78.8904837323;0
150391.679;-78.8625871757;0
150392.679;-78.6363208942;0
150393.679;-78.9794153741;0
150394.679;-78.8860988385;0
150395.679;-78.98784381;0
150396.679;-78.8348733206;0
150397.679;-78.9480912003;0
150398.679;-79.0792996739;0
150399.679;-79.1566931198;0
150400.679;-79.1470298576;0
150401.679;-79.2658367162;0
150402.679;-79.2057311105;0
150403.679;-79.3262494359;0
150404.679;-79.2034820003;0
150405.679;-79.2672672845;0
150406.679;-79.3616121603;0
150407.679;-79.3862008802;0
150408.679;-79.137365345;0
150409.679;-78.9000032003;0
150410.679;-78.8861356561;0
150411.679;-79.1921470111;0
150412.679;-78.9354252258;0
150413.679;-78.7504029804;0
150414.679;-78.816661443;0
150415.679;-78.8970123781;0
150416.679;-78.7693756223;0
150417.679;-78.8144421547;0
150418.679;-78.68807912;0
150419.679;-78.8153638183;0
150420.679;-78.7311421305;0
150421.679;-78.9890256471;0
150422.679;-79.0986184081;0
150423.679;-78.8962786022;0
150424.679;-78.701215641;0
150425.679;-79.0789732391;0
150426.679;-79.7684019348;0
150427.679;-78.8799985267;0
150428.679;-79.0994485932;0
150429.679;-78.902349477;0
150430.679;-78.8391902438;0
150431.679;-78.992818358;0
150432.679;-79.277043945;0
150433.679;-79.4538779208;0
150434.679;-79.8060600077;0
150435.679;-79.6746158385;0
150436.679;-79.3260921965;0
150437.679;-79.2698459065;0
150438.679;-79.190871394;0
150439.679;-79.2943717708;0
150440.679;-79.2314562741;0
150441.679;-79.5346446069;0
150442.679;-79.2610889313;0
150443.679;-79.4077558937;0
150444.679;-79.0982030657;0
150445.679;-79.349972102;0
150446.679;-79.4255288709;0
150447.679;-79.0302614541;0
150448.679;-79.0752829864;0
150449.679;-79.1673392602;0
150450.679;-79.1603566498;0
150451.679;-79.0205733147;0
150452.679;-78.8011282024;0
150453.679;-79.1635981271;0
150454.679;-79.0831305085;0
150455.679;-79.5385495291;0
150456.679;-79.6026391522;0
150457.679;-79.4680793263;0
150458.679;-79.5637392654;0
150459.679;-79.564240666;0
150460.679;-79.4740892603;0
150461.679;-79.3775409319;0
150462.679;-79.6530543818;0
150463.679;-79.8151599144;0
150464.679;-79.6184754821;0
150465.679;-79.6026287806;0
150466.679;-79.7111976999;0
150467.679;-79.6505487042;0
150468.679;-79.7635024561;0
150469.679;-79.823131512;0
150470.679;-79.7306005308;0
150471.679;-79.7170340011;0
150472.679;-79.869928677;0
150473.679;-79.921516227;0
150474.679;-79.5286591746;0
150475.679;-78.8368371233;0
150476.679;-78.9599436306;0
150477.679;-79.2621357719;0
150478.679;-79.202874109;0
150479.679;-78.8897724548;0
150480.679;-78.9280729972;0
150481.679;-78.9552231173;0
150482.679;-79.1447685051;0
150483.679;-79.5431750025;0
150484.679;-79.4893199325;0
150485.679;-79.3599906569;0
150486.679;-79.4146820572;0
150487.679;-79.5291298575;0
150488.679;-79.3776488087;0
150489.679;-78.9030987045;0
150490.679;-78.5854765748;0
150491.679;-78.9012901798;0
150492.679;-79.000677774;0
150493.679;-78.8365776339;0
150494.679;-79.3817472946;0
150495.679;-79.3906715416;0
150496.679;-79.3769833254;0
150497.679;-79.5282255838;0
150498.679;-79.4086952563;0
150499.679;-79.1195347863;0
150500.679;-78.7363325247;0
150501.679;-79.0557415686;0
150502.679;-79.3246522467;0
150503.679;-79.1248261421;0
150504.679;-79.3383959288;0
150505.679;-79.2093023624;0
150506.679;-79.0198270104;0
150507.679;-79.145678599;0
150508.679;-79.2957975392;0
150509.679;-79.2504745888;0
150510.679;-79.3370019587;0
150511.679;-79.319612824;0
150512.679;-79.512070855;0
150513.679;-79.6638025212;0
150514.679;-79.1690258365;0
150515.679;-78.6910306052;0
150516.679;-79.0710361027;0
150517.679;-78.421598972;0
150518.679;-79.046886051;0
150519.679;-78.9970955556;0
150520.679;-78.8701722165;0
150521.679;-79.4303278798;0
150522.679;-79.0163240774;0
150523.679;-78.8516569448;0
150524.679;-78.984247315;0
150525.679;-78.9173712072;0
150526.679;-79.0249130287;0
150527.679;-79.0572563123;0
150528.679;-79.6137418535;0
150529.679;-79.10399313;0
150530.679;-78.8494051066;0
150531.679;-78.643109474;0
150532.679;-78.7474961296;0
150533.679;-78.7285811257;0
150534.679;-78.6976858853;0
150535.679;-78.5138996042;0
150536.679;-78.7492133955;0
150537.679;-78.694898889;0
150538.679;-78.6915476114;0
150539.679;-78.8157123201;0
150540.679;-78.6422979998;0
150541.679;-78.907959134;0
150542.679;-78.7111410344;0
150543.679;-78.9077609128;0
150544.679;-78.9311237817;0
150545.679;-78.9818436983;0
150546.679;-78.952087745;0
150547.679;-78.7998491214;0
150548.679;-78.9830034322;0
150549.679;-79.021495863;0
150550.679;-78.9659804578;0
150551.679;-79.0579276626;0
150552.679;-79.0825370515;0
150553.679;-79.0774248292;0
150554.679;-79.1479297537;0
150555.679;-79.1295668966;0
150556.679;-78.9509424991;0
150557.679;-79.058630516;0
150558.679;-79.4648381417;0
150559.679;-79.0502027377;0
150560.679;-79.2279218579;0
150561.679;-79.2625597501;0
150562.679;-79.2027281364;0
150563.679;-79.3772961659;0
150564.679;-79.5369602598;0
150565.679;-79.0292027274;0
150566.679;-79.1117278427;0
150567.679;-79.1972357582;0
150568.679;-79.2707092586;0
150569.679;-79.1685836073;0
150570.679;-79.0132993349;0
150571.679;-78.7416930954;0
150572.679;-79.1245488489;0
150573.679;-78.8238035356;0
150574.679;-78.6973033576;0
150575.679;-78.8106797949;0
150576.679;-79.28479273;0
150577.679;-79.1657540011;0
150578.679;-79.2160800606;0
150579.679;-78.8841824515;0
150580.679;-78.6571985427;0
150581.679;-78.9547693674;0
150582.679;-79.0202129725;0
150583.679;-79.3189698909;0
150584.679;-79.0496232759;0
150585.679;-79.0152300794;0
150586.679;-79.2382543874;0
150587.679;-78.9502506207;0
150588.679;-79.2157004849;0
150589.679;-78.9733639868;0
150590.679;-78.7879484956;0
150591.679;-78.8380370806;0
150592.679;-78.7707044722;0
150593.679;-79.0265854324;0
150594.679;-79.2777615701;0
150595.679;-79.546117564;0
150596.679;-79.4818698195;0
150597.679;-79.7328241142;0
150598.679;-79.3429929503;0
150599.679;-79.2633020559;0
150600.679;-79.3029474775;0
150601.679;-79.0013310281;0
150602.679;-79.0358263775;0
150603.679;-78.7582547134;0
150604.679;-79.0602029684;0
150605.679;-79.1328091802;0
150606.679;-78.889445001;0
150607.679;-79.0865178588;0
150608.679;-79.1046381287;0
150609.679;-78.914922808;0
150610.679;-78.8966299039;0
150611.679;-78.747229869;0
150612.679;-78.7316314196;0
150613.679;-79.0835231168;0
150614.679;-78.9550942121;0
150615.679;-78.548354327;0
150616.679;-78.4546967892;0
150617.679;-78.862711902;0
150618.679;-78.836879972;0
150619.679;-78.5180970985;0
150620.679;-78.2477656072;0
150621.679;-78.0512011014;0
150622.679;-78.3873198335;0
150623.679;-78.6720821455;0
150624.679;-78.7152646406;0
150625.679;-78.8801046926;0
150626.679;-78.9060302615;0
150627.679;-79.2281103476;0
150628.679;-79.1526084153;0
150629.679;-78.6833001699;0
150630.679;-78.9935875597;0
150631.679;-78.8991355041;0
150632.679;-78.5844717145;0
150633.679;-78.5433802743;0
150634.679;-78.7776835915;0
150635.679;-78.8655116014;0
150636.679;-78.9450042635;0
150637.679;-79.2966913397;0
150638.679;-79.4050663483;0
150639.679;-79.5060653951;0
150640.679;-79.486988097;0
150641.679;-79.4716557412;0
150642.679;-79.4279312788;0
150643.679;-78.6880259096;0
150644.679;-78.4248486362;0
150645.679;-78.6079809754;0
150646.679;-78.5337286094;0
150647.679;-78.1529902785;0
150648.679;-78.18410033;0
150649.679;-78.885152607;0
150650.679;-78.9009421737;0
150651.679;-79.0891734351;0
150652.679;-78.1910798618;0
150653.679;-78.4470127179;0
150654.679;-78.4034276953;0
150655.679;-77.8996203095;0
150656.679;-78.6276947917;0
150657.679;-78.6876801626;0
150658.679;-77.8798094062;0
150659.679;-77.9156841909;0
150660.679;-78.6537143495;0
150661.679;-78.593369173;0
150662.679;-78.5009545253;0
150663.679;-77.8748982134;0
150664.679;-78.2703708812;0
150665.679;-78.3855864611;0
150666.679;-78.8876616967;0
150667.679;-78.6562291788;0
150668.679;-79.0488456155;0
150669.679;-79.0242968078;0
150670.679;-78.6485206719;0
150671.679;-78.6357505981;0
150672.679;-78.6702789729;0
150673.679;-78.2651081267;0
150674.679;-79.1642210706;0
150675.679;-78.5944629864;0
150676.679;-78.1431356827;0
150677.679;-78.143426769;0
150678.679;-78.5748412003;0
150679.679;-78.3918450088;0
150680.679;-78.0575020308;0
150681.679;-78.2714383635;0
150682.679;-78.7602324716;0
150683.679;-78.5010003909;0
150684.679;-78.7225202705;0
150685.679;-78.7967489956;0
150686.679;-78.3224501976;0
150687.679;-78.3273519325;0
150688.679;-78.678275259;0
150689.679;-78.9288762092;0
150690.679;-78.2817988512;0
150691.679;-78.0752535072;0
150692.679;-78.8283024064;0
150693.679;-78.7341110755;0
150694.679;-78.6893318652;0
150695.679;-78.1922685217;0
150696.679;-78.725924583;0
150697.679;-78.7619523477;0
150698.679;-79.0551532389;0
150699.679;-78.9291014355;0
150700.679;-78.9703386336;0
150701.679;-79.2610697491;0
150702.679;-79.4046010974;0
150703.679;-79.3856213004;0
150704.679;-78.8659740438;0
150705.679;-78.4206942262;0
150706.679;-78.5881590637;0
150707.679;-79.4512265077;0
150708.679;-79.1848195435;0
150709.679;-79.0708126721;0
150710.679;-78.9799496661;0
150711.679;-78.4111613436;0
150712.679;-78.162138207;0
150713.679;-78.0573904328;0
150714.679;-78.3384036681;0
150715.679;-78.6244358786;0
150716.679;-78.8717234258;0
150717.679;-78.9691682161;0
150718.679;-77.4836409233;0
150719.679;-78.3569456271;0
150720.679;-78.9086865773;0
150721.679;-78.422374746;0
150722.679;-78.5229830575;0
150723.679;-79.2424683912;0
150724.679;-78.7096022789;0
150725.679;-78.1191027962;0
150726.679;-77.7722288037;0
150727.679;-78.0183111118;0
150728.679;-77.7677282763;0
150729.679;-78.2493003555;0
150730.679;-78.2013303955;0
150731.679;-78.4094905475;0
150732.679;-78.0456980693;0
150733.679;-78.6295908424;0
150734.679;-78.7887091889;0
150735.679;-78.662836925;0
150736.679;-78.4559079961;0
150737.679;-78.4507085781;0
150738.679;-78.4221173448;0
150739.679;-78.5721047439;0
150740.679;-78.6841774942;0
150741.679;-78.6786330427;0
150742.679;-78.3366109351;0
150743.679;-78.3341932584;0
150744.679;-78.1179064225;0
150745.679;-78.1788629755;0
150746.679;-78.0496456674;0
150747.679;-78.140900926;0
150748.679;-77.8919055262;0
150749.679;-78.4976848843;0
150750.679;-78.1852383327;0
150751.679;-78.3541214187;0
150752.679;-78.3269923765;0
150753.679;-78.4209822147;0
150754.679;-78.2878724288;0
150755.679;-78.2001135048;0
150756.679;-78.3835869906;0
150757.679;-78.5490846341;0
150758.679;-77.9640382812;0
150759.679;-78.2260812796;0
150760.679;-78.1635372122;0
150761.679;-78.4457170716;0
150762.679;-78.4322912043;0
150763.679;-78.6380419297;0
150764.679;-78.5715152958;0
150765.679;-78.4581086879;0
150766.679;-78.6427215667;0
150767.679;-78.3224596444;0
150768.679;-78.4308071082;0
150769.679;-78.1674848584;0
150770.679;-78.3854979372;0
150771.679;-77.8681706093;0
150772.679;-78.1096644311;0
150773.679;-78.4026610722;0
150774.679;-77.8918053338;0
150775.679;-78.5732169785;0
150776.679;-78.013854233;0
150777.679;-78.4596714986;0
150778.679;-78.723158969;0
150779.679;-78.3329275438;0
150780.679;-78.0679955856;0
150781.679;-78.2049962954;0
150782.679;-78.3837369075;0
150783.679;-78.1972704011;0
150784.679;-78.2580060991;0
150785.679;-78.3953601224;0
150786.679;-78.1676349384;0
150787.679;-78.2517200155;0
150788.679;-78.2920122961;0
150789.679;-78.1908824646;0
150790.679;-78.2327535457;0
150791.679;-78.348587594;0
150792.679;-78.2399739896;0
150793.679;-78.2461748534;0
150794.679;-78.2464062966;0
150795.679;-78.2788710682;0
150796.679;-78.2557132995;0
150797.679;-78.0506185084;0
150798.679;-77.9490763003;0
150799.679;-78.3439300462;0
150800.679;-78.3729900374;0
150801.679;-78.1225094163;0
150802.679;-78.178112073;0
150803.679;-78.1373293826;0
150804.679;-78.1336864482;0
150805.679;-77.9669668045;0
150806.679;-78.2401590231;0
150807.679;-78.4076064124;0
150808.679;-78.3133200134;0
150809.679;-78.1370591218;0
150810.679;-77.9155926601;0
150811.679;-78.7526079336;0
150812.679;-78.6750149197;0
150813.679;-78.476344283;0
150814.679;-78.4388372472;0
150815.679;-77.996878139;0
150816.679;-78.6932215781;0
150817.679;-78.6372164354;0
150818.679;-78.3550801586;0
150819.679;-78.2777483111;0
150820.679;-78.6087593891;0
150821.679;-78.6094789211;0
150822.679;-77.5183600551;0
150823.679;-78.5470134447;0
150824.679;-78.8888389016;0
150825.679;-77.9463814359;0
150826.679;-78.2358089823;0
150827.679;-78.1002914175;0
150828.679;-78.1103014813;0
150829.679;-78.0439203582;0
150830.679;-78.197509139;0
150831.679;-77.7370242982;0
150832.679;-78.2053948033;0
150833.679;-78.2178677798;0
150834.679;-77.7923222518;0
150835.679;-78.482429351;0
150836.679;-78.7109185592;0
150837.679;-78.928137016;0
150838.679;-78.2315473702;0
150839.679;-78.1746755558;0
150840.679;-78.5711951362;0
150841.679;-78.7738413151;0
150842.679;-78.7118228425;0
150843.679;-78.9924834108;0
150844.679;-78.6246911554;0
150845.679;-78.9522847561;0
150846.679;-79.1088091899;0
150847.679;-79.0986633619;0
150848.679;-78.4117549909;0
150849.679;-78.5769957231;0
150850.679;-78.5444388665;0
150851.679;-78.4488309422;0
150852.679;-78.4093339055;0
150853.679;-78.4966656506;0
150854.679;-78.179842694;0
150855.679;-78.1703926204;0
150856.679;-78.811917029;0
150857.679;-78.1558566735;0
150858.679;-78.1131174385;0
150859.679;-78.3354647376;0
150860.679;-78.2352731977;0
150861.679;-78.025745557;0
150862.679;-78.3290544569;0
150863.679;-78.3511220389;0
150864.679;-78.937966377;0
150865.679;-78.4006327593;0
150866.679;-78.695487786;0
150867.679;-78.8771044066;0
150868.679;-78.1921068191;0
150869.679;-77.7996702239;0
150870.679;-77.4525895486;0
150871.679;-78.1751566928;0
150872.679;-78.5280417474;0
150873.679;-78.4940719482;0
150874.679;-78.2498980405;0
150875.679;-78.2085570667;0
150876.679;-78.4684485424;0
150877.679;-78.2830335281;0
150878.679;-78.3433528917;0
150879.679;-78.327890958;0
150880.679;-78.2418778532;0
150881.679;-78.1522583504;0
150882.679;-78.0697749634;0
150883.679;-77.8975967502;0
150884.679;-78.2258615899;0
150885.679;-77.6469108417;0
150886.679;-78.345323525;0
150887.679;-78.5367754836;0
150888.679;-78.2221045801;0
150889.679;-78.3854172044;0
150890.679;-78.0399625174;0
150891.679;-78.1153001992;0
150892.679;-78.1685873909;0
150893.679;-78.2092094106;0
150894.679;-77.9171050331;0
150895.679;-78.4630532649;0
150896.679;-78.2967037139;0
150897.679;-78.1938356656;0
150898.679;-78.4528798922;0
150899.679;-78.8570228852;0
150900.679;-78.4022325191;0
150901.679;-78.3087859781;0
150902.679;-78.3312991582;0
150903.679;-78.4774396787;0
150904.679;-78.3505376967;0
150905.679;-77.8259828942;0
150906.679;-78.0921333931;0
150907.679;-78.0302029648;0
150908.679;-77.9395325278;0
150909.679;-77.6015462035;0
150910.679;-78.1322790719;0
150911.679;-78.0688813621;0
150912.679;-77.755070324;0
150913.679;-78.5093783331;0
150914.679;-78.4595624089;0
150915.679;-77.927605797;0
150916.679;-77.7903905834;0
150917.679;-77.8298839434;0
150918.679;-78.2882588065;0
150919.679;-77.8901731109;0
150920.679;-77.3143683646;0
150921.679;-77.5173258547;0
150922.679;-78.0584955482;0
150923.679;-78.0936739001;0
150924.679;-78.0564650006;0
150925.679;-77.8854875922;0
150926.679;-77.8439660176;0
150927.679;-77.7240898864;0
150928.679;-77.6487252681;0
150929.679;-77.7031431958;0
150930.679;-78.0672718195;0
150931.679;-78.2504552774;0
150932.679;-78.4652121061;0
150933.679;-78.4234186132;0
150934.679;-78.4910296642;0
150935.679;-78.7959780338;0
150936.679;-77.8929067229;0
150937.679;-77.3945890053;0
150938.679;-77.6106998553;0
150939.679;-77.6254017855;0
150940.679;-77.7528209371;0
150941.679;-77.7905844704;0
150942.679;-78.4495866464;0
150943.679;-77.4136953001;0
150944.679;-77.7878654015;0
150945.679;-78.4494229157;0
150946.679;-78.2614068084;0
150947.679;-78.3443140507;0
150948.679;-78.4936800648;0
150949.679;-78.2741591572;0
150950.679;-78.1911408815;0
150951.679;-77.9284269796;0
150952.679;-78.0212106157;0
150953.679;-77.9269503067;0
150954.679;-78.1734892634;0
150955.679;-78.1385447088;0
150956.679;-77.9169629428;0
150957.679;-78.1610553044;0
150958.679;-77.9103477556;0
150959.679;-78.0940768892;0
150960.679;-77.9978304767;0
150961.679;-78.1431045902;0
150962.679;-78.2353868316;0
150963.679;-77.9793393289;0
150964.679;-77.9308942697;0
150965.679;-78.7846710942;0
150966.679;-78.1213013995;0
150967.679;-78.2148037953;0
150968.679;-78.3968899481;0
150969.679;-78.366107675;0
150970.679;-78.3897515622;0
150971.679;-78.464780159;0
150972.679;-78.4742374627;0
150973.679;-78.2760117686;0
150974.679;-78.1263076858;0
150975.679;-78.2072619797;0
150976.679;-78.2486211009;0
150977.679;-77.9385582008;0
150978.679;-77.8345808315;0
150979.679;-77.8376130051;0
150980.679;-78.1314135635;0
150981.679;-78.2063361561;0
150982.679;-77.781975716;0
150983.679;-78.216177205;0
150984.679;-78.324654284;0
150985.679;-78.0326340696;0
150986.679;-78.044601348;0
150987.679;-77.8441147597;0
150988.679;-78.4571096279;0
150989.679;-78.5391882218;0
150990.679;-78.5664407891;0
150991.679;-78.8637784554;0
150992.679;-77.9413053043;0
150993.679;-78.3620408628;0
150994.679;-78.2827928299;0
150995.679;-78.043666662;0
150996.679;-77.6286606448;0
150997.679;-78.1775342461;0
150998.679;-77.7846073462;0
150999.679;-77.8880564469;0
151000.679;-78.7836944834;0
151001.679;-77.9834545551;0
151002.679;-78.2449168198;0
151003.679;-78.1271629604;0
151004.679;-78.6768914968;0
151005.679;-78.1010611579;0
151006.679;-77.7636681844;0
151007.679;-77.9724825474;0
151008.679;-78.5690272264;0
151009.679;-78.0491976909;0
151010.679;-77.7282305976;0
151011.679;-77.7462775152;0
151012.679;-78.2457869835;0
151013.679;-78.4959908633;0
151014.679;-78.3196417149;0
151015.679;-77.5014019901;0
151016.679;-77.3267325584;0
151017.679;-77.9703188644;0
151018.679;-77.6698603971;0
151019.679;-78.1849973493;0
151020.679;-77.7909769596;0
151021.679;-77.6725048106;0
151022.679;-77.8802151094;0
151023.679;-78.6402675775;0
151024.679;-78.3895949367;0
151025.679;-78.1283394482;0
151026.679;-77.5950744051;0
151027.679;-78.2032640666;0
151028.679;-78.3914479216;0
151029.679;-78.1191154998;0
151030.679;-77.8215451304;0
151031.679;-78.0008457679;0
151032.679;-78.1692847262;0
151033.679;-77.5252558365;0
151034.679;-77.9525039276;0
151035.679;-77.9318249847;0
151036.679;-78.2443167045;0
151037.679;-78.4554048193;0
151038.679;-78.4893276353;0
151039.679;-78.3956443759;0
151040.679;-78.4354912819;0
151041.679;-78.2455447967;0
151042.679;-78.2094070047;0
151043.679;-78.479196929;0
151044.679;-77.9306763111;0
151045.679;-78.1235074448;0
151046.679;-78.0496098448;0
151047.679;-77.6133125627;0
151048.679;-78.2904387864;0
151049.679;-77.9339738689;0
151050.679;-77.6785504547;0
151051.679;-78.3324296147;0
151052.679;-77.8958097766;0
151053.679;-77.8439571963;0
151054.679;-77.7578425508;0
151055.679;-77.6880313682;0
151056.679;-77.4145805555;0
151057.679;-78.1511832036;0
151058.679;-78.6641967155;0
151059.679;-78.3005241895;0
151060.679;-78.3579364464;0
151061.679;-77.9982110535;0
151062.679;-78.132797307;0
151063.679;-77.8447206459;0
151064.679;-77.7462404368;0
151065.679;-77.716538327;0
151066.679;-77.5165212141;0
151067.679;-77.7777586966;0
151068.679;-78.1683562835;0
151069.679;-78.2409888537;0
151070.679;-78.0767824016;0
151071.679;-78.2677586399;0
151072.679;-78.2668413865;0
151073.679;-78.4836719478;0
151074.679;-78.499250109;0
151075.679;-78.1073327453;0
151076.679;-77.9690309915;0
151077.679;-78.7578050881;0
151078.679;-78.6587960837;0
151079.679;-78.0953698405;0
151080.679;-77.3320197963;0
151081.679;-77.2631719683;0
151082.679;-77.5856913806;0
