tow; prn11; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); resp; resc 
150165.679; 9; 1997725.50195; -59558.94921875; 2974.5888671875; 2983.18; -8.58803; 0; 0; -0; -0; 0; 3053.72; 2280.38; -79.1311; -70.5431; -2.46042e+07; 0
150166.679; 9; 1997157.90723; -62533.5390625; 2974.58984375; 2982.73; -8.14058; 0; 0; -0; -0; 0; 3053.42; 2280.15; -78.8291; -70.6885; -2.46048e+07; 0
150167.679; 9; 1996591.63574; -65508.341796875; 2974.802734375; 2975.78; -0.974001; 0; 0; -0; -0; 0; 3053.12; 2279.93; -78.315; -77.341; -2.46053e+07; 0
150168.679; 9; 1996027.36133; -68483.5400390625; 2975.1982421875; 2965.28; 9.91618; 0; 0; -0; -0; 0; 3052.82; 2279.7; -77.6183; -87.5345; -2.46059e+07; 0
150169.679; 9; 1995460.00391; -71457.859375; 2974.3193359375; 2981.48; -7.16404; 0; 0; -0; -0; 0; 3052.52; 2279.48; -78.196; -71.032; -2.46065e+07; 0
150170.679; 9; 1994895.57227; -74431.80078125; 2973.94140625; 2966.11; 7.83312; 0; 0; -0; -0; 0; 3052.21; 2279.25; -78.2726; -86.1057; -2.4607e+07; 0
150171.679; 9; 1994329.90527; -77405.515625; 2973.71484375; 2972.6; 1.11474; 0; 0; -0; -0; 0; 3051.91; 2279.03; -78.1979; -79.3126; -2.46076e+07; 0
150172.679; 9; 1993765.68652; -80378.8955078125; 2973.3798828125; 2964.99; 8.39034; 0; 0; -0; -0; 0; 3051.61; 2278.8; -78.2314; -86.6218; -2.46081e+07; 0
150173.679; 9; 1993198.80566; -83351.703125; 2972.8076171875; 2978.98; -6.17141; 0; 0; -0; -0; 0; 3051.31; 2278.58; -78.5023; -72.3309; -2.46087e+07; 0
150174.679; 9; 1992633.94727; -86324.0546875; 2972.3515625; 2968.35; 4.00064; 0; 0; -0; -0; 0; 3051.01; 2278.35; -78.6569; -82.6575; -2.46092e+07; 0
150175.679; 9; 1992068.93457; -89296.505859375; 2972.451171875; 2969.16; 3.28942; 0; 0; -0; -0; 0; 3050.71; 2278.13; -78.2556; -81.5451; -2.46098e+07; 0
150176.679; 9; 1991503.69727; -92268.515625; 2972.009765625; 2970.34; 1.66768; 0; 0; -0; -0; 0; 3050.41; 2277.9; -78.3955; -80.0632; -2.46103e+07; 0
150177.679; 9; 1990936.0332; -95239.7646484375; 2971.2490234375; 2983.09; -11.8458; 0; 0; -0; -0; 0; 3050.1; 2277.67; -78.8547; -67.0089; -2.46109e+07; 0
150178.679; 9; 1990372.8457; -98210.7958984375; 2971.03125; 2959.57; 11.461; 0; 0; -0; -0; 0; 3049.8; 2277.45; -78.7707; -90.2317; -2.46115e+07; 0
150179.679; 9; 1989806.54688; -101181.6787109375; 2970.8828125; 2975.92; -5.03762; 0; 0; -0; -0; 0; 3049.5; 2277.22; -78.6174; -73.5798; -2.4612e+07; 0
150180.679; 9; 1989240.66895; -104152.2763671875; 2970.59765625; 2973.71; -3.11094; 0; 0; -0; -0; 0; 3049.2; 2277; -78.6007; -75.4898; -2.46126e+07; 0
150181.679; 9; 1988676.0166; -107122.962890625; 2970.6865234375; 2967.27; 3.41843; 0; 0; -0; -0; 0; 3048.9; 2276.77; -78.21; -81.6284; -2.46131e+07; 0
150182.679; 9; 1988111.59277; -110093.3427734375; 2970.3798828125; 2966.07; 4.31265; 0; 0; -0; -0; 0; 3048.59; 2276.55; -78.2148; -82.5274; -2.46137e+07; 0
150183.679; 9; 1987543.79199; -113063.0546875; 2969.7119140625; 2983.81; -14.1013; 0; 0; -0; -0; 0; 3048.29; 2276.32; -78.5808; -64.4795; -2.46142e+07; 0
150184.679; 9; 1986979.75977; -116032.328125; 2969.2734375; 2964.01; 5.26408; 0; 0; -0; -0; 0; 3047.99; 2276.1; -78.7172; -83.9813; -2.46148e+07; 0
150185.679; 9; 1986413.8877; -119001.1357421875; 2968.8076171875; 2973.68; -4.87018; 0; 0; -0; -0; 0; 3047.69; 2275.87; -78.8811; -74.0109; -2.46154e+07; 0
150186.679; 9; 1985850.45703; -121969.7431640625; 2968.607421875; 2960.85; 7.7593; 0; 0; -0; -0; 0; 3047.39; 2275.65; -78.7791; -86.5384; -2.46159e+07; 0
150187.679; 9; 1985283.44824; -124938.275390625; 2968.5322265625; 2979.65; -11.1191; 0; 0; -0; -0; 0; 3047.08; 2275.42; -78.5522; -67.4331; -2.46165e+07; 0
150188.679; 9; 1984719.77344; -127906.673828125; 2968.3984375; 2962.13; 6.26735; 0; 0; -0; -0; 0; 3046.78; 2275.19; -78.3838; -84.6511; -2.4617e+07; 0
150189.679; 9; 1984154.59473; -130874.2900390625; 2967.6162109375; 2970.03; -2.41796; 0; 0; -0; -0; 0; 3046.48; 2274.97; -78.8638; -76.4458; -2.46176e+07; 0
150190.679; 9; 1983587.37891; -133841.8740234375; 2967.583984375; 2980.74; -13.1553; 0; 0; -0; -0; 0; 3046.18; 2274.74; -78.5937; -65.4384; -2.46181e+07; 0
150191.679; 9; 1983022.88281; -136808.873046875; 2966.9990234375; 2966.45; 0.552029; 0; 0; -0; -0; 0; 3045.88; 2274.52; -78.8763; -79.4283; -2.46187e+07; 0
150192.679; 9; 1982458.26562; -139775.4892578125; 2966.6162109375; 2967.08; -0.467136; 0; 0; -0; -0; 0; 3045.57; 2274.29; -78.9567; -78.4895; -2.46192e+07; 0
150193.679; 9; 1981891.95215; -142741.9169921875; 2966.427734375; 2976; -9.56967; 0; 0; -0; -0; 0; 3045.27; 2274.07; -78.8427; -69.273; -2.46198e+07; 0
150194.679; 9; 1981329.25586; -145708.232421875; 2966.3154296875; 2956.99; 9.32647; 0; 0; -0; -0; 0; 3044.97; 2273.84; -78.6525; -87.9789; -2.46204e+07; 0
150195.679; 9; 1980764.86426; -148673.642578125; 2965.41015625; 2965.9; -0.487728; 0; 0; -0; -0; 0; 3044.67; 2273.61; -79.2552; -78.7675; -2.46209e+07; 0
150196.679; 9; 1980200.73535; -151638.9951171875; 2965.3525390625; 2964.52; 0.835128; 0; 0; -0; -0; 0; 3044.36; 2273.39; -79.0102; -79.8453; -2.46215e+07; 0
150197.679; 9; 1979634.29102; -154604.2919921875; 2965.296875; 2976.69; -11.3882; 0; 0; -0; -0; 0; 3044.06; 2273.16; -78.7632; -67.375; -2.4622e+07; 0
150198.679; 9; 1979069.78809; -157569.34375; 2965.0517578125; 2966.48; -1.43116; 0; 0; -0; -0; 0; 3043.76; 2272.94; -78.7056; -77.2745; -2.46226e+07; 0
150199.679; 9; 1978504.70801; -160533.8798828125; 2964.5361328125; 2969.52; -4.97972; 0; 0; -0; -0; 0; 3043.45; 2272.71; -78.9185; -73.9388; -2.46231e+07; 0
150200.679; 9; 1977940.45312; -163498.59375; 2964.7138671875; 2965.18; -0.465555; 0; 0; -0; -0; 0; 3043.15; 2272.48; -78.4379; -77.9724; -2.46237e+07; 0
150201.679; 9; 1977376.95117; -166463.0791015625; 2964.4853515625; 2961.22; 3.2626; 0; 0; -0; -0; 0; 3042.85; 2272.26; -78.3636; -81.6262; -2.46242e+07; 0
150202.679; 9; 1976813.99707; -169426.974609375; 2963.8955078125; 2958.34; 5.55174; 0; 0; -0; -0; 0; 3042.55; 2272.03; -78.6506; -84.2023; -2.46248e+07; 0
150203.679; 9; 1976247.40234; -172390.3955078125; 2963.4208984375; 2977.48; -14.0545; 0; 0; -0; -0; 0; 3042.24; 2271.8; -78.8222; -64.7677; -2.46254e+07; 0
150204.679; 9; 1975684.75488; -175353.728515625; 2963.3330078125; 2956.73; 6.60064; 0; 0; -0; -0; 0; 3041.94; 2271.58; -78.607; -85.2077; -2.46259e+07; 0
150205.679; 9; 1975119.36328; -178316.40625; 2962.677734375; 2971.15; -8.47519; 0; 0; -0; -0; 0; 3041.64; 2271.35; -78.9592; -70.484; -2.46265e+07; 0
150206.679; 9; 1974554.23926; -181278.91796875; 2962.51171875; 2969.75; -7.23507; 0; 0; -0; -0; 0; 3041.33; 2271.13; -78.8221; -71.5871; -2.4627e+07; 0
150207.679; 9; 1973991.04688; -184241.08984375; 2962.171875; 2959.6; 2.57593; 0; 0; -0; -0; 0; 3041.03; 2270.9; -78.8588; -81.4347; -2.46276e+07; 0
150208.679; 9; 1973430.68164; -187203.2021484375; 2962.1123046875; 2944.74; 17.3731; 0; 0; -0; -0; 0; 3040.73; 2270.67; -78.6152; -95.9883; -2.46281e+07; 0
150209.679; 9; 1972864.93555; -190164.783203125; 2961.5810546875; 2973.02; -11.4347; 0; 0; -0; -0; 0; 3040.42; 2270.45; -78.8432; -67.4084; -2.46287e+07; 0
150210.679; 9; 1972302.6709; -193126.3291015625; 2961.5458984375; 2954.72; 6.82523; 0; 0; -0; -0; 0; 3040.12; 2270.22; -78.575; -85.4003; -2.46292e+07; 0
150211.679; 9; 1971738.05176; -196087.4150390625; 2961.0859375; 2967.09; -6.00767; 0; 0; -0; -0; 0; 3039.82; 2269.99; -78.7316; -72.7239; -2.46298e+07; 0
150212.679; 9; 1971174.96289; -199048.51953125; 2961.1044921875; 2959.05; 2.05252; 0; 0; -0; -0; 0; 3039.51; 2269.77; -78.4096; -80.4621; -2.46303e+07; 0
150213.679; 9; 1970610.94629; -202009.26953125; 2960.75; 2963.93; -3.17725; 0; 0; -0; -0; 0; 3039.21; 2269.54; -78.4606; -75.2834; -2.46309e+07; 0
150214.679; 9; 1970050.77246; -204969.2958984375; 2960.0263671875; 2943.73; 16.293; 0; 0; -0; -0; 0; 3038.91; 2269.31; -78.8807; -95.1738; -2.46314e+07; 0
150215.679; 9; 1969485.41113; -207929.072265625; 2959.7763671875; 2970.99; -11.2175; 0; 0; -0; -0; 0; 3038.6; 2269.09; -78.8272; -67.6097; -2.4632e+07; 0
150216.679; 9; 1968924.28125; -210888.599609375; 2959.52734375; 2948.76; 10.7699; 0; 0; -0; -0; 0; 3038.3; 2268.86; -78.7725; -89.5425; -2.46326e+07; 0
150217.679; 9; 1968361.44922; -213848.0791015625; 2959.4794921875; 2957.7; 1.77721; 0; 0; -0; -0; 0; 3038; 2268.63; -78.5168; -80.294; -2.46331e+07; 0
150218.679; 9; 1967796.9873; -216806.4462890625; 2958.3671875; 2966.27; -7.90019; 0; 0; -0; -0; 0; 3037.69; 2268.41; -79.3253; -71.4251; -2.46337e+07; 0
150219.679; 9; 1967233.29004; -219764.3798828125; 2957.93359375; 2962.25; -4.31553; 0; 0; -0; -0; 0; 3037.39; 2268.18; -79.4552; -75.1396; -2.46342e+07; 0
150220.679; 9; 1966672.44238; -222722.90625; 2958.5263671875; 2947.27; 11.252; 0; 0; -0; -0; 0; 3037.08; 2267.95; -78.5586; -89.8106; -2.46348e+07; 0
150221.679; 9; 1966108.58203; -225680.4384765625; 2957.5322265625; 2963.11; -5.57392; 0; 0; -0; -0; 0; 3036.78; 2267.73; -79.2488; -73.6749; -2.46353e+07; 0
150222.679; 9; 1965545.23535; -228637.7138671875; 2957.275390625; 2960.41; -3.13139; 0; 0; -0; -0; 0; 3036.48; 2267.5; -79.2017; -76.0703; -2.46359e+07; 0
150223.679; 9; 1964981.85547; -231595.1904296875; 2957.4765625; 2960.58; -3.1047; 0; 0; -0; -0; 0; 3036.17; 2267.27; -78.6965; -75.5918; -2.46364e+07; 0
150224.679; 9; 1964420.41992; -234552.25; 2957.0595703125; 2950.36; 6.69586; 0; 0; -0; -0; 0; 3035.87; 2267.05; -78.8095; -85.5054; -2.4637e+07; 0
150225.679; 9; 1963857.98242; -237508.162109375; 2955.912109375; 2955.63; 0.283098; 0; 0; -0; -0; 0; 3035.57; 2266.82; -79.6529; -79.936; -2.46375e+07; 0
150226.679; 9; 1963295.13574; -240464.642578125; 2956.48046875; 2957.78; -1.2988; 0; 0; -0; -0; 0; 3035.26; 2266.59; -78.7804; -77.4816; -2.46381e+07; 0
150227.679; 9; 1962732.54102; -243421.0546875; 2956.412109375; 2956.46; -0.0431331; 0; 0; -0; -0; 0; 3034.96; 2266.36; -78.5446; -78.5014; -2.46386e+07; 0
150228.679; 9; 1962169.04004; -246377.267578125; 2956.212890625; 2961.22; -5.00473; 0; 0; -0; -0; 0; 3034.65; 2266.14; -78.4396; -73.4348; -2.46392e+07; 0
150229.679; 9; 1961607.56152; -249332.87890625; 2955.611328125; 2950.59; 5.02181; 0; 0; -0; -0; 0; 3034.35; 2265.91; -78.7369; -83.7587; -2.46398e+07; 0
150230.679; 9; 1961046.19141; -252287.9052734375; 2955.0263671875; 2950.02; 5.00649; 0; 0; -0; -0; 0; 3034.04; 2265.68; -79.0175; -84.024; -2.46403e+07; 0
150231.679; 9; 1960485.05176; -255242.7919921875; 2954.88671875; 2948.81; 6.07796; 0; 0; -0; -0; 0; 3033.74; 2265.45; -78.8527; -84.9307; -2.46409e+07; 0
150232.679; 9; 1959924.0166; -258196.564453125; 2953.7724609375; 2948.26; 5.51282; 0; 0; -0; -0; 0; 3033.44; 2265.23; -79.6626; -85.1754; -2.46414e+07; 0
150233.679; 9; 1959363.17969; -261150.369140625; 2953.8046875; 2947.22; 6.58681; 0; 0; -0; -0; 0; 3033.13; 2265; -79.3258; -85.9126; -2.4642e+07; 0
150234.679; 9; 1958801.3584; -264104.5693359375; 2954.2001953125; 2952.39; 1.80939; 0; 0; -0; -0; 0; 3032.83; 2264.77; -78.6258; -80.4352; -2.46425e+07; 0
150235.679; 9; 1958239.64746; -267058.3515625; 2953.7822265625; 2951.81; 1.97133; 0; 0; -0; -0; 0; 3032.52; 2264.55; -78.7392; -80.7105; -2.46431e+07; 0
150236.679; 9; 1957677.24512; -270011.779296875; 2953.427734375; 2955.44; -2.01653; 0; 0; -0; -0; 0; 3032.22; 2264.32; -78.7891; -76.7725; -2.46436e+07; 0
150237.679; 9; 1957116.86719; -272965.0166015625; 2953.2373046875; 2944.81; 8.43141; 0; 0; -0; -0; 0; 3031.91; 2264.09; -78.6748; -87.1062; -2.46442e+07; 0
150238.679; 9; 1956555.04199; -275918.22265625; 2953.2060546875; 2952.41; 0.794726; 0; 0; -0; -0; 0; 3031.61; 2263.86; -78.4013; -79.196; -2.46447e+07; 0
150239.679; 9; 1955994.51367; -278870.8896484375; 2952.6669921875; 2945.6; 7.07079; 0; 0; -0; -0; 0; 3031.3; 2263.64; -78.6355; -85.7063; -2.46453e+07; 0
150240.679; 9; 1955431.84277; -281822.974609375; 2952.0849609375; 2956.86; -4.77057; 0; 0; -0; -0; 0; 3031; 2263.41; -78.9127; -74.1421; -2.46458e+07; 0
150241.679; 9; 1954870.14062; -284774.3330078125; 2951.3583984375; 2951.76; -0.406314; 0; 0; -0; -0; 0; 3030.69; 2263.18; -79.3344; -78.9281; -2.46464e+07; 0
150242.679; 9; 1954307.78223; -287725.888671875; 2951.5556640625; 2955.21; -3.65767; 0; 0; -0; -0; 0; 3030.39; 2262.95; -78.8322; -75.1746; -2.46469e+07; 0
150243.679; 9; 1953746.27441; -290677.3369140625; 2951.4482421875; 2950.74; 0.704772; 0; 0; -0; -0; 0; 3030.08; 2262.72; -78.6346; -79.3394; -2.46475e+07; 0
150244.679; 9; 1953182.60156; -293628.427734375; 2951.0908203125; 2962.12; -11.03; 0; 0; -0; -0; 0; 3029.78; 2262.5; -78.687; -67.657; -2.4648e+07; 0
150245.679; 9; 1952621.42578; -296579.134765625; 2950.70703125; 2949; 1.7084; 0; 0; -0; -0; 0; 3029.47; 2262.27; -78.7657; -80.4741; -2.46486e+07; 0
150246.679; 9; 1952060.30469; -299529.6611328125; 2950.5263671875; 2948.71; 1.81512; 0; 0; -0; -0; 0; 3029.17; 2262.04; -78.6412; -80.4563; -2.46491e+07; 0
150247.679; 9; 1951499.59082; -302479.8271484375; 2950.166015625; 2946.57; 3.59476; 0; 0; -0; -0; 0; 3028.86; 2261.81; -78.6964; -82.2911; -2.46497e+07; 0
150248.679; 9; 1950937.34473; -305429.3984375; 2949.5712890625; 2954.62; -5.05188; 0; 0; -0; -0; 0; 3028.56; 2261.58; -78.9859; -73.934; -2.46502e+07; 0
150249.679; 9; 1950375.66309; -308378.3740234375; 2948.9755859375; 2951.66; -2.68136; 0; 0; -0; -0; 0; 3028.25; 2261.36; -79.2763; -76.5949; -2.46508e+07; 0
150250.679; 9; 1949816.10352; -311327.3232421875; 2948.94921875; 2940.51; 8.44383; 0; 0; -0; -0; 0; 3027.95; 2261.13; -78.9973; -87.4411; -2.46514e+07; 0
150251.679; 9; 1949254.20605; -314275.94921875; 2948.6259765625; 2952.79; -4.16511; 0; 0; -0; -0; 0; 3027.64; 2260.9; -79.0151; -74.85; -2.46519e+07; 0
150252.679; 9; 1948693.56152; -317224.3818359375; 2948.4326171875; 2946.21; 2.22572; 0; 0; -0; -0; 0; 3027.34; 2260.67; -78.903; -81.1288; -2.46525e+07; 0
150253.679; 9; 1948132.25098; -320172.4599609375; 2948.078125; 2949.71; -1.62871; 0; 0; -0; -0; 0; 3027.03; 2260.44; -78.9521; -77.3233; -2.4653e+07; 0
150254.679; 9; 1947571.25293; -323120.09375; 2947.6337890625; 2948.06; -0.430845; 0; 0; -0; -0; 0; 3026.72; 2260.22; -79.0909; -78.66; -2.46536e+07; 0
150255.679; 9; 1947010.53125; -326067.66015625; 2947.56640625; 2946.61; 0.954091; 0; 0; -0; -0; 0; 3026.42; 2259.99; -78.8527; -79.8068; -2.46541e+07; 0
150256.679; 9; 1946449.42969; -329014.8193359375; 2947.1591796875; 2948.61; -1.44943; 0; 0; -0; -0; 0; 3026.11; 2259.76; -78.9542; -77.5047; -2.46547e+07; 0
150257.679; 9; 1945887.12207; -331961.8740234375; 2947.0546875; 2954.95; -7.89179; 0; 0; -0; -0; 0; 3025.81; 2259.53; -78.7531; -70.8613; -2.46552e+07; 0
150258.679; 9; 1945327.60449; -334908.1064453125; 2946.232421875; 2940.28; 5.9477; 0; 0; -0; -0; 0; 3025.5; 2259.3; -79.2695; -85.2172; -2.46558e+07; 0
150259.679; 9; 1944766.27539; -337853.837890625; 2945.7314453125; 2949.8; -4.07289; 0; 0; -0; -0; 0; 3025.2; 2259.08; -79.4647; -75.3918; -2.46563e+07; 0
150260.679; 9; 1944205.95117; -340799.0771484375; 2945.2392578125; 2944.52; 0.715614; 0; 0; -0; -0; 0; 3024.89; 2258.85; -79.651; -80.3666; -2.46569e+07; 0
150261.679; 9; 1943644.42285; -343744.3046875; 2945.2275390625; 2950.85; -5.6237; 0; 0; -0; -0; 0; 3024.58; 2258.62; -79.3568; -73.7331; -2.46574e+07; 0
150262.679; 9; 1943083.31445; -346689.8515625; 2945.546875; 2948.64; -3.09766; 0; 0; -0; -0; 0; 3024.28; 2258.39; -78.7315; -75.6339; -2.4658e+07; 0
150263.679; 9; 1942525.0791; -349635.6357421875; 2945.7841796875; 2933.55; 12.2376; 0; 0; -0; -0; 0; 3023.97; 2258.16; -78.1883; -90.4259; -2.46585e+07; 0
150264.679; 9; 1941961.69727; -352580.2158203125; 2944.580078125; 2960.59; -16.0115; 0; 0; -0; -0; 0; 3023.67; 2257.93; -79.0863; -63.0749; -2.46591e+07; 0
150265.679; 9; 1941404.5166; -355524.6982421875; 2944.482421875; 2928; 16.4783; 0; 0; -0; -0; 0; 3023.36; 2257.7; -78.8778; -95.3561; -2.46596e+07; 0
150266.679; 9; 1940843.10254; -358469.09375; 2944.3955078125; 2950.25; -5.8553; 0; 0; -0; -0; 0; 3023.05; 2257.48; -78.6586; -72.8033; -2.46602e+07; 0
150267.679; 9; 1940283.71973; -361412.9345703125; 2943.8408203125; 2939.58; 4.2643; 0; 0; -0; -0; 0; 3022.75; 2257.25; -78.9071; -83.1714; -2.46607e+07; 0
150268.679; 9; 1939721.17969; -364356.4677734375; 2943.533203125; 2956.17; -12.6347; 0; 0; -0; -0; 0; 3022.44; 2257.02; -78.9085; -66.2738; -2.46613e+07; 0
150269.679; 9; 1939162.30664; -367299.505859375; 2943.0380859375; 2936.9; 6.1404; 0; 0; -0; -0; 0; 3022.14; 2256.79; -79.0972; -85.2376; -2.46618e+07; 0
150270.679; 9; 1938603.32227; -370242.203125; 2942.697265625; 2937.48; 5.21455; 0; 0; -0; -0; 0; 3021.83; 2256.56; -79.1317; -84.3463; -2.46624e+07; 0
150271.679; 9; 1938044.84961; -373184.9072265625; 2942.7041015625; 2934.79; 7.91048; 0; 0; -0; -0; 0; 3021.52; 2256.33; -78.8185; -86.729; -2.46629e+07; 0
150272.679; 9; 1937483.69727; -376127.541015625; 2942.6337890625; 2948.88; -6.24168; 0; 0; -0; -0; 0; 3021.22; 2256.1; -78.5823; -72.3407; -2.46635e+07; 0
150273.679; 9; 1936924.64551; -379070.0029296875; 2942.4619140625; 2937.84; 4.6251; 0; 0; -0; -0; 0; 3020.91; 2255.87; -78.4477; -83.0728; -2.4664e+07; 0
150274.679; 9; 1936363.5293; -382011.7685546875; 2941.765625; 2948.69; -6.91997; 0; 0; -0; -0; 0; 3020.6; 2255.65; -78.8374; -71.9175; -2.46646e+07; 0
150275.679; 9; 1935806.14258; -384953.1005859375; 2941.33203125; 2929.09; 12.2451; 0; 0; -0; -0; 0; 3020.3; 2255.42; -78.9644; -91.2095; -2.46651e+07; 0
150276.679; 9; 1935245.36328; -387894.5986328125; 2941.498046875; 2946.92; -5.41705; 0; 0; -0; -0; 0; 3019.99; 2255.19; -78.4918; -73.0747; -2.46657e+07; 0
150277.679; 9; 1934685.34375; -390835.4375; 2940.8388671875; 2942.92; -2.08363; 0; 0; -0; -0; 0; 3019.68; 2254.96; -78.8442; -76.7606; -2.46662e+07; 0
150278.679; 9; 1934126.77148; -393775.8916015625; 2940.4541015625; 2935.32; 5.13703; 0; 0; -0; -0; 0; 3019.38; 2254.73; -78.9222; -84.0593; -2.46668e+07; 0
150279.679; 9; 1933563.75195; -396716.107421875; 2940.2158203125; 2958.69; -18.4718; 0; 0; -0; -0; 0; 3019.07; 2254.5; -78.8537; -60.3819; -2.46673e+07; 0
150280.679; 9; 1933004.80859; -399655.8759765625; 2939.7685546875; 2937.27; 2.50138; 0; 0; -0; -0; 0; 3018.76; 2254.27; -78.9941; -81.4955; -2.46679e+07; 0
150281.679; 9; 1932444.50098; -402595.2041015625; 2939.328125; 2944.44; -5.10828; 0; 0; -0; -0; 0; 3018.46; 2254.04; -79.1276; -74.0193; -2.46684e+07; 0
150282.679; 9; 1931885.35742; -405534.470703125; 2939.2666015625; 2938.32; 0.94739; 0; 0; -0; -0; 0; 3018.15; 2253.81; -78.8822; -79.8296; -2.4669e+07; 0
150283.679; 9; 1931325.20801; -408473.0439453125; 2938.5732421875; 2943.61; -5.0318; 0; 0; -0; -0; 0; 3017.84; 2253.58; -79.2686; -74.2368; -2.46695e+07; 0
150284.679; 9; 1930763.45898; -411412.1123046875; 2939.068359375; 2952.01; -12.9427; 0; 0; -0; -0; 0; 3017.53; 2253.35; -78.4663; -65.5237; -2.46701e+07; 0
150285.679; 9; 1930206.27246; -414350.265625; 2938.1533203125; 2928.03; 10.1184; 0; 0; -0; -0; 0; 3017.23; 2253.12; -79.0743; -89.1926; -2.46706e+07; 0
150286.679; 9; 1929646.85254; -417287.77734375; 2937.51171875; 2939.77; -2.25981; 0; 0; -0; -0; 0; 3016.92; 2252.9; -79.4087; -77.1489; -2.46712e+07; 0
150287.679; 9; 1929088.88184; -420224.8994140625; 2937.1220703125; 2932.16; 4.96623; 0; 0; -0; -0; 0; 3016.61; 2252.67; -79.4911; -84.4574; -2.46717e+07; 0
150288.679; 9; 1928529.25488; -423162.1904296875; 2937.291015625; 2940.86; -3.56847; 0; 0; -0; -0; 0; 3016.31; 2252.44; -79.015; -75.4465; -2.46723e+07; 0
150289.679; 9; 1927970.71094; -426099.3623046875; 2937.171875; 2935.17; 2.00363; 0; 0; -0; -0; 0; 3016; 2252.21; -78.8268; -80.8304; -2.46728e+07; 0
