time;bias-band1;bias-band2
518564.654;64.9527262797;0
518565.654;64.1712373095;0
518566.654;63.9569482465;0
518567.654;63.3098840149;0
518568.654;63.637640756;0
518569.654;63.8822141513;0
518570.654;63.8638304127;0
518571.654;63.892345016;0
518572.654;63.6769135787;0
518573.654;63.6741445953;0
518574.654;63.5849221474;0
518575.654;62.7529343321;0
518576.654;63.5743789131;0
518577.654;63.2432537725;0
518578.654;62.9943719984;0
518579.654;63.6571768912;0
518580.654;63.8458996597;0
518581.654;63.7083625004;0
518582.654;62.5953217422;0
518583.654;61.7649099292;0
518584.654;61.7623169892;0
518585.654;61.639502634;0
518586.654;62.6900904058;0
518587.654;62.1787812341;0
518588.654;62.4671020996;0
518589.654;62.8330810699;0
518590.654;63.9816120431;0
518591.654;63.3438027913;0
518592.654;62.2914404724;0
518593.654;62.4772162924;0
518594.654;62.0038554555;0
518595.654;62.1733364216;0
518596.654;61.8451512344;0
518597.654;60.639273386;0
518598.654;60.4133983811;0
518599.654;60.594562816;0
518600.654;40.0819958136;0
518601.654;40.1825436542;0
518602.654;38.4735032502;0
518603.654;38.495239912;0
518604.654;39.4419627247;0
518605.654;39.6821207813;0
518606.654;39.730476459;0
518607.654;39.2538390336;0
518608.654;39.6611583867;0
518609.654;38.42649048;0
518610.654;40.3552535202;0
518611.654;38.9695477985;0
518612.654;38.9550778092;0
518613.654;38.5010177817;0
518614.654;38.2433038378;0
518615.654;38.6354264292;0
518616.654;38.5789899595;0
518617.654;38.7142209044;0
518618.654;37.9294470891;0
518619.654;38.467406398;0
518620.654;38.6042983779;0
518621.654;37.9565837848;0
518622.654;37.7390573233;0
518623.654;37.1181738825;0
518624.654;37.2752198492;0
518625.654;36.729429279;0
518626.654;37.015152992;0
518627.654;36.8204231624;0
518628.654;36.7776110461;0
518629.654;36.8149816849;0
518630.654;36.1584155815;0
518631.654;36.5433926118;0
518632.654;36.6343221407;0
518633.654;36.1406170972;0
518634.654;36.3249912764;0
518635.654;36.1644348921;0
518636.654;36.0939207734;0
518637.654;36.2772583235;0
518638.654;36.2669681152;0
518639.654;36.4055814839;0
518640.654;36.4741064577;0
518641.654;36.2819235543;0
518642.654;35.5273602047;0
518643.654;36.0739524387;0
518644.654;35.5635849469;0
518645.654;35.4558392163;0
518646.654;35.478942848;0
518647.654;36.2743326878;0
518648.654;36.0932291306;0
518649.654;36.0665911451;0
518650.654;36.4159368998;0
518651.654;36.3250239768;0
518652.654;36.0936847037;0
518653.654;36.2374232369;0
518654.654;36.1099570333;0
518655.654;37.1088607149;0
518656.654;36.7046088448;0
518657.654;36.4697856369;0
518658.654;36.2117118703;0
518659.654;35.432811031;0
518660.654;35.9353762508;0
518661.654;36.5756336444;0
518662.654;36.0593678764;0
518663.654;35.5748033958;0
518664.654;34.9067833243;0
518665.654;35.5407103559;0
518666.654;35.9387992671;0
518667.654;35.3957723917;0
518668.654;35.9417883108;0
518669.654;35.7434506741;0
518670.654;35.8533104044;0
518671.654;35.1675445587;0
518672.654;34.6695748462;0
518673.654;35.1309394975;0
518674.654;35.0424860907;0
518675.654;34.9946981769;0
518676.654;35.2220744355;0
518677.654;34.6549955643;0
518678.654;34.6561630721;0
518679.654;34.9250890454;0
518680.654;34.8251748562;0
518681.654;34.4857964532;0
518682.654;34.5849745874;0
518683.654;34.4584287065;0
518684.654;34.5383283687;0
518685.654;34.3235936094;0
518686.654;33.711433937;0
518687.654;32.9089702717;0
518688.654;33.0343569883;0
518689.654;32.4680155617;0
518690.654;32.8063516096;0
518691.654;31.8422387591;0
518692.654;32.4267320484;0
518693.654;32.7658254861;0
518694.654;33.2347592237;0
518695.654;32.767496008;0
518696.654;32.8192477794;0
518697.654;33.2865940956;0
518698.654;32.9677268104;0
518699.654;33.022926969;0
518700.654;32.6680815687;0
518701.654;31.8594524021;0
518702.654;31.5683540381;0
518703.654;31.9187106153;0
518704.654;31.5548488496;0
518705.654;31.7122644542;0
518706.654;31.7009125052;0
518707.654;32.4589522061;0
518708.654;32.4741462858;0
518709.654;32.4182373839;0
518710.654;31.456811347;0
518711.654;31.4185398172;0
518712.654;30.631636049;0
518713.654;29.2605142536;0
518714.654;29.8255290375;0
518715.654;29.4493179268;0
518716.654;29.4800286037;0
518717.654;30.9713878886;0
518718.654;30.4364406205;0
518719.654;30.2528542321;0
518720.654;29.8452325287;0
518721.654;29.2765838159;0
518722.654;29.2288910241;0
518723.654;29.0978961486;0
518724.654;28.9593606468;0
518725.654;29.348842048;0
518726.654;13.2902070495;0
518727.654;13.5914170967;0
518728.654;13.9970177004;0
518729.654;14.6811230342;0
518730.654;14.7352994542;0
518731.654;13.7932022804;0
518732.654;13.9940014855;0
518733.654;14.2115857356;0
518734.654;13.8618087844;0
518735.654;13.8306618797;0
518736.654;12.8941361162;0
518737.654;12.7034091929;0
518738.654;12.2657624559;0
518739.654;12.8207736077;0
518740.654;12.1722816293;0
518741.654;12.1184284814;0
518742.654;12.2480414043;0
518743.654;12.765711096;0
518744.654;11.954172879;0
518745.654;12.0158795857;0
518746.654;12.0504022591;0
518747.654;12.2316573034;0
518748.654;12.4568458983;0
518749.654;11.9881251139;0
518750.654;12.0045561807;0
518751.654;11.1964378288;0
518752.654;12.0257114851;0
518753.654;12.2596324789;0
518754.654;12.2572112396;0
518755.654;11.3780987634;0
518756.654;11.6919707039;0
518757.654;11.0586202697;0
518758.654;10.6404951186;0
518759.654;11.0406210479;0
518760.654;10.1534007622;0
518761.654;10.4865677593;0
518762.654;9.84526185099;0
518763.654;9.07392524698;0
518764.654;10.2015673468;0
518765.654;10.7826362017;0
518766.654;11.4934457456;0
518767.654;11.1928970462;0
518768.654;10.2990739451;0
518769.654;10.3016678761;0
518770.654;10.3049537488;0
518771.654;9.67619305501;0
518772.654;9.41685762109;0
518773.654;9.85803769103;0
518774.654;9.24712100916;0
518775.654;8.57189889027;0
518776.654;8.99895658282;0
518777.654;9.55301896318;0
518778.654;9.9708239358;0
518779.654;9.57351914607;0
518780.654;9.19487094825;0
518781.654;9.20461912794;0
518782.654;9.17999192488;0
518783.654;9.27030631372;0
518784.654;8.95517675756;0
518785.654;9.22296380304;0
518786.654;8.78173828603;0
518787.654;8.36713550695;0
518788.654;8.30941254455;0
518789.654;7.508524725;0
518790.654;7.04488858445;0
518791.654;7.2716605399;0
518792.654;8.52436229589;0
518793.654;7.75840856541;0
518794.654;7.36211770951;0
518795.654;7.26685869422;0
518796.654;5.90731121643;0
518797.654;6.50386717479;0
518798.654;6.12325069446;0
518799.654;5.89513964282;0
518800.654;5.29672425253;0
518801.654;5.59728011635;0
518802.654;5.50203655062;0
518803.654;5.51338997207;0
518804.654;5.38145243266;0
518805.654;5.77534181475;0
518806.654;4.84378142767;0
518807.654;4.4527427499;0
518808.654;4.71647444606;0
518809.654;5.47625454852;0
518810.654;5.57101670949;0
518811.654;6.03346235696;0
518812.654;5.14817232424;0
518813.654;5.22521515669;0
518814.654;4.28110942066;0
518815.654;4.8716341366;0
518816.654;5.09443562032;0
518817.654;4.61576901617;0
518818.654;4.5978675763;0
518819.654;4.076459975;0
518820.654;3.87645339768;0
518821.654;4.34633078202;0
518822.654;3.89248603391;0
518823.654;4.62327651196;0
518824.654;4.01636101922;0
518825.654;4.21715273753;0
518826.654;4.25140088997;0
518827.654;3.82020222071;0
518828.654;5.21314811108;0
518829.654;3.92667474182;0
518830.654;3.45788714583;0
518831.654;4.30640176418;0
518832.654;4.1335068194;0
518833.654;3.95441008753;0
518834.654;4.27302498377;0
518835.654;3.33882741147;0
518836.654;3.32177312657;0
518837.654;2.92270977055;0
518838.654;3.2855356214;0
518839.654;2.91609866002;0
518840.654;2.73244711678;0
518841.654;3.2351364161;0
518842.654;2.71131075854;0
518843.654;3.03106909178;0
518844.654;2.23998082853;0
518845.654;1.01871802437;0
518846.654;-10.8583721806;0
518847.654;-10.8732954085;0
518848.654;-10.5339140733;0
518849.654;-10.3796023358;0
518850.654;-10.8256151519;0
518851.654;-11.1026162592;0
518852.654;-10.8151775823;0
518853.654;-10.6085665756;0
518854.654;-10.5624970677;0
518855.654;-10.5470306095;0
518856.654;-10.9445065784;0
518857.654;-10.7961592216;0
518858.654;-10.5123166703;0
518859.654;-10.6945471825;0
518860.654;-10.6847149348;0
518861.654;-11.0090564588;0
518862.654;-11.4177709779;0
518863.654;-11.485749189;0
518864.654;-11.1297235245;0
518865.654;-11.1177553828;0
518866.654;-11.4395685535;0
518867.654;-11.4404455883;0
518868.654;-10.7302831245;0
518869.654;-10.2542095229;0
518870.654;-11.2367364921;0
518871.654;-11.5800236868;0
518872.654;-11.3113665497;0
518873.654;-10.821710438;0
518874.654;-11.1459869352;0
518875.654;-11.1625164235;0
518876.654;-11.8354641925;0
518877.654;-12.8254966135;0
518878.654;-12.7976438827;0
518879.654;-13.0834636972;0
518880.654;-13.6316832348;0
518881.654;-13.9577934238;0
518882.654;-13.1829192996;0
518883.654;-13.6630203721;0
518884.654;-13.5307512476;0
518885.654;-13.7949631276;0
518886.654;-13.6056333597;0
518887.654;-14.1278254515;0
518888.654;-14.0426214487;0
518889.654;-14.0568434316;0
518890.654;-14.1259124645;0
518891.654;-13.5627473466;0
518892.654;-13.7748974346;0
518893.654;-14.3184249386;0
518894.654;-13.4469480075;0
518895.654;-14.222513742;0
518896.654;-14.7589737768;0
518897.654;-13.9563583189;0
518898.654;-14.0358662211;0
518899.654;-14.03810189;0
518900.654;-14.9505912971;0
518901.654;-14.5639856798;0
518902.654;-14.1641253621;0
518903.654;-13.9264486684;0
518904.654;-13.2786304986;0
518905.654;-13.3257993904;0
518906.654;-13.6865424201;0
518907.654;-14.3742725077;0
518908.654;-14.100328846;0
518909.654;-14.2196904078;0
518910.654;-14.2481938049;0
518911.654;-14.0324511472;0
518912.654;-14.4096540393;0
518913.654;-14.7044906451;0
518914.654;-14.0878159464;0
518915.654;-14.851768527;0
518916.654;-14.7500805613;0
518917.654;-13.2849932538;0
518918.654;-14.3865991507;0
518919.654;-15.5362084628;0
518920.654;-15.544652283;0
518921.654;-16.043134005;0
518922.654;-16.5608389575;0
518923.654;-17.4795359108;0
518924.654;-15.521188672;0
518925.654;-17.3291031766;0
518926.654;-17.4949227375;0
518927.654;-17.3240552488;0
518928.654;-16.5203352106;0
518929.654;-16.8692956425;0
518930.654;-17.2152435019;0
518931.654;-17.5590899052;0
518932.654;-18.0228797723;0
518933.654;-18.9082548917;0
518934.654;-18.4425460845;0
518935.654;-18.9973422032;0
518936.654;-20.1408697368;0
518937.654;-19.9676470552;0
518938.654;-18.5335333677;0
518939.654;-18.8957521112;0
518940.654;-18.8573021369;0
518941.654;-18.8181403098;0
518942.654;-19.2349594318;0
518943.654;-20.2946818856;0
518944.654;-19.8693870481;0
518945.654;-20.0451454211;0
518946.654;-19.5861067949;0
518947.654;-20.2334149068;0
518948.654;-20.2629727362;0
518949.654;-18.6316504352;0
518950.654;-19.7770241303;0
518951.654;-19.8476145947;0
518952.654;-19.2966151856;0
518953.654;-20.0320031381;0
518954.654;-19.5489698424;0
518955.654;-20.1122600201;0
518956.654;-19.8371702967;0
518957.654;-20.4764779346;0
518958.654;-18.8562720828;0
518959.654;-20.3009250722;0
518960.654;-20.5217710336;0
518961.654;-20.0085984939;0
518962.654;-19.8388527752;0
518963.654;-20.4106970784;0
518964.654;-20.8192524177;0
518965.654;-20.3413409569;0
518966.654;-20.3699968392;0
518967.654;-21.3551466356;0
518968.654;-21.8629294976;0
518969.654;-21.5983997941;0
518970.654;-21.5749808357;0
518971.654;-21.1461719988;0
518972.654;-21.0908276428;0
518973.654;-21.6481809021;0
518974.654;-21.8784631151;0
518975.654;-22.5830242615;0
518976.654;-22.8194503168;0
518977.654;-22.1334045072;0
518978.654;-22.7080422838;0
518979.654;-23.0224333049;0
518980.654;-22.9385180809;0
518981.654;-22.1084866873;0
518982.654;-22.8753685171;0
518983.654;-22.3426807025;0
518984.654;-22.281771367;0
518985.654;-23.0479499601;0
518986.654;-22.588097699;0
518987.654;-22.7953560411;0
518988.654;-23.4581661177;0
518989.654;-23.7175182775;0
518990.654;-23.6347249538;0
518991.654;-23.6461379175;0
518992.654;-23.574121415;0
518993.654;-24.528202616;0
518994.654;-24.7079057841;0
518995.654;-24.3802129148;0
518996.654;-23.4592451013;0
518997.654;-24.5323547481;0
518998.654;-23.3721079879;0
518999.654;-23.9661096665;0
519000.654;-24.4510295264;0
519001.654;-24.3179386852;0
519002.654;-24.9048175625;0
519003.654;-23.9704064901;0
519004.654;-23.8291841955;0
519005.654;-23.7871993739;0
519006.654;-24.4532829406;0
519007.654;-24.6068550111;0
519008.654;-23.1506452079;0
519009.654;-22.8733063742;0
519010.654;-22.8628431592;0
519011.654;-23.1406992413;0
519012.654;-24.6787930096;0
519013.654;-24.2705491557;0
519014.654;-26.330225059;0
519015.654;-24.238653262;0
519016.654;-24.2395273627;0
519017.654;-23.4502959621;0
519018.654;-25.321186878;0
519019.654;-23.3346341799;0
519020.654;-24.2944854376;0
519021.654;-24.67940654;0
519022.654;-24.7074089411;0
519023.654;-25.2524877172;0
519024.654;-25.6620792063;0
519025.654;-25.5064252596;0
519026.654;-25.6075541248;0
519027.654;-25.7840127244;0
519028.654;-25.7281597325;0
519029.654;-25.8281834255;0
519030.654;-25.5624683672;0
519031.654;-26.1093961646;0
519032.654;-25.8955065556;0
519033.654;-26.7462699703;0
519034.654;-26.6206864441;0
519035.654;-27.1985682911;0
519036.654;-27.2071134809;0
519037.654;-26.7918916482;0
519038.654;-26.5561585176;0
519039.654;-26.5243514324;0
519040.654;-26.7091350603;0
519041.654;-26.6192283093;0
519042.654;-27.5290062427;0
519043.654;-26.8976419242;0
519044.654;-26.9445894375;0
519045.654;-27.7267541079;0
519046.654;-27.3423927683;0
519047.654;-27.6918610574;0
519048.654;-28.0762647169;0
519049.654;-28.3443420627;0
519050.654;-28.4256541122;0
519051.654;-27.9867770656;0
519052.654;-27.4742417021;0
519053.654;-27.1963610375;0
519054.654;-28.2357126615;0
519055.654;-27.9715666499;0
519056.654;-28.3308259326;0
519057.654;-28.2283449981;0
519058.654;-28.4918322109;0
519059.654;-28.4900246173;0
519060.654;-28.1223203033;0
519061.654;-27.8273319983;0
519062.654;-27.9011943409;0
519063.654;-29.1488479217;0
519064.654;-29.126938324;0
519065.654;-29.2474015979;0
519066.654;-29.9639288108;0
519067.654;-30.0838764553;0
519068.654;-30.0779122057;0
519069.654;-30.6793421163;0
519070.654;-30.2082818547;0
519071.654;-30.7331530543;0
519072.654;-30.1341672538;0
519073.654;-30.1681608447;0
519074.654;-29.6184153173;0
519075.654;-31.1219908029;0
519076.654;-31.4952932387;0
519077.654;-31.4414226086;0
519078.654;-31.4056583347;0
519079.654;-30.6843747413;0
519080.654;-32.1956582989;0
519081.654;-32.1599452007;0
519082.654;-32.3059971931;0
519083.654;-33.3002648824;0
519084.654;-32.6969633213;0
519085.654;-32.3045219094;0
519086.654;-32.3523484518;0
519087.654;-32.2338377236;0
519088.654;-32.9106060787;0
519089.654;-32.2072304197;0
519090.654;-32.3315114288;0
519091.654;-31.9620685781;0
519092.654;-33.0231921471;0
519093.654;-34.1575032408;0
519094.654;-33.6309927996;0
519095.654;-20.5554420575;0
519096.654;-20.69660107;0
519097.654;-20.9036841565;0
519098.654;-21.7022679556;0
519099.654;-21.2862588146;0
519100.654;-21.4253380254;0
519101.654;-20.6937342837;0
519102.654;-20.8614686433;0
519103.654;-21.921331592;0
519104.654;-20.9854696072;0
519105.654;-21.4050716275;0
519106.654;-22.4116115338;0
519107.654;-22.8531108844;0
519108.654;-22.7763013464;0
519109.654;-22.1029501755;0
519110.654;-22.5949174395;0
519111.654;-22.8089940865;0
519112.654;-23.3152752158;0
519113.654;-22.2265621415;0
519114.654;-22.0990288912;0
519115.654;-22.6474700849;0
519116.654;-23.3214450221;0
519117.654;-23.4209208795;0
519118.654;-22.1057360906;0
519119.654;-23.3535603525;0
519120.654;-23.12175675;0
519121.654;-22.3683415839;0
519122.654;-21.7485576142;0
519123.654;-22.1162612134;0
519124.654;-21.8172197845;0
519125.654;-23.2541855794;0
519126.654;-11.0770811336;0
519127.654;-11.0768897571;0
519128.654;-10.8750453029;0
519129.654;-10.507289041;0
519130.654;-11.1079825727;0
519131.654;-11.7774115129;0
519132.654;-11.481012978;0
519133.654;-11.1422383284;0
519134.654;-10.9582380248;0
519135.654;-11.0286303236;0
519136.654;-11.5423693398;0
519137.654;-9.93433239832;0
519138.654;-10.2978463942;0
519139.654;-10.8114958288;0
519140.654;-11.4836051953;0
519141.654;-11.7266515475;0
519142.654;-11.3714792815;0
519143.654;-11.9931187305;0
519144.654;-10.8225193999;0
519145.654;-11.288740463;0
519146.654;-11.1729298765;0
519147.654;-9.93730824659;0
519148.654;-11.3106335458;0
519149.654;-11.0895482702;0
519150.654;-11.2072209584;0
519151.654;-11.9763464039;0
519152.654;-12.6007396402;0
519153.654;-12.2426158948;0
519154.654;-12.1552899367;0
519155.654;-12.2962658652;0
519156.654;-11.4752047233;0
519157.654;-12.1585863132;0
519158.654;-11.6492465934;0
519159.654;-10.968611553;0
519160.654;-11.5898301035;0
519161.654;-12.6777575831;0
519162.654;-12.1731024982;0
519163.654;-11.2411939013;0
519164.654;-11.7669627016;0
519165.654;-12.582799339;0
519166.654;-13.237690043;0
519167.654;-12.6392598778;0
519168.654;-14.0167924744;0
519169.654;-13.6968394493;0
519170.654;-13.7540494309;0
519171.654;-14.1862637426;0
519172.654;-14.8366072678;0
519173.654;-14.3325460083;0
519174.654;-14.0526266797;0
519175.654;-14.8320180244;0
519176.654;-14.0468854975;0
519177.654;-14.0764072367;0
519178.654;-15.5163811935;0
519179.654;-15.5992387554;0
519180.654;-15.761855063;0
519181.654;-15.3106960029;0
519182.654;-15.064128538;0
519183.654;-14.8428364682;0
519184.654;-14.9461053358;0
519185.654;-15.3241322578;0
519186.654;-15.783462712;0
519187.654;-15.8896314904;0
519188.654;-16.387100815;0
519189.654;-16.3151634411;0
519190.654;-15.8267926441;0
519191.654;-15.7084935499;0
519192.654;-15.9047215536;0
519193.654;-16.6941424196;0
519194.654;-16.5249514085;0
519195.654;-16.4573106911;0
519196.654;-15.2452541365;0
519197.654;-15.4161821409;0
519198.654;-16.0435482315;0
519199.654;-15.3557940243;0
519200.654;-16.2663780959;0
519201.654;-17.0047647488;0
519202.654;-16.8633631349;0
519203.654;-17.2750119546;0
519204.654;-16.7588765112;0
519205.654;-16.2495009064;0
519206.654;-16.101833249;0
519207.654;-16.0981913894;0
519208.654;-15.8168378559;0
519209.654;-16.0966119872;0
519210.654;-16.3855195666;0
519211.654;-16.2471280567;0
519212.654;-16.929965186;0
519213.654;-16.8935168986;0
519214.654;-16.7556002774;0
519215.654;-17.7387232316;0
519216.654;-16.4159172903;0
519217.654;-16.8532869449;0
519218.654;-17.4662769745;0
519219.654;-17.9338032995;0
519220.654;-18.4771795123;0
519221.654;-18.5246443219;0
519222.654;-17.8303197248;0
519223.654;-17.2361786415;0
519224.654;-17.4749657553;0
519225.654;-17.4937182924;0
519226.654;-17.3695793024;0
519227.654;-17.3509257212;0
519228.654;-17.0759974071;0
519229.654;-17.8315508245;0
519230.654;-17.3986971897;0
519231.654;-18.1784438009;0
519232.654;-18.0458207666;0
519233.654;-18.0486859094;0
519234.654;-17.4274762463;0
519235.654;-18.0138073548;0
519236.654;-18.3512988781;0
519237.654;-18.9053068382;0
519238.654;-19.0735170263;0
519239.654;-18.8286521367;0
519240.654;-18.904996565;0
519241.654;-19.2013362345;0
519242.654;-19.3047544105;0
519243.654;-19.2138646007;0
519244.654;-19.6925624447;0
519245.654;-18.8018361;0
519246.654;-18.1800640779;0
519247.654;-18.8909102208;0
519248.654;-19.1593271269;0
519249.654;-19.2605144002;0
519250.654;-19.5530394187;0
519251.654;-18.8228396731;0
519252.654;-19.0830638729;0
519253.654;-19.994843654;0
519254.654;-19.6324303703;0
519255.654;-20.2769190627;0
519256.654;-20.2567830865;0
519257.654;-20.4410575559;0
519258.654;-20.1173863257;0
519259.654;-20.9461365738;0
519260.654;-21.2518363224;0
519261.654;-21.2583074687;0
519262.654;-22.2924087918;0
519263.654;-21.9217219403;0
519264.654;-21.7215564973;0
519265.654;-21.5657052636;0
519266.654;-22.1547923217;0
519267.654;-21.5806650611;0
519268.654;-21.6639445785;0
519269.654;-21.8891353735;0
519270.654;-21.6889394607;0
519271.654;-21.8238836552;0
519272.654;-21.8780711088;0
519273.654;-22.9168381763;0
519274.654;-21.9841800614;0
519275.654;-22.3168699186;0
519276.654;-21.8149828891;0
519277.654;-22.487581773;0
519278.654;-22.0755031353;0
519279.654;-21.6849446013;0
519280.654;-21.7033622752;0
519281.654;-22.2977295194;0
519282.654;-22.808520555;0
519283.654;-21.8194806527;0
519284.654;-22.6790731093;0
519285.654;-22.9461144492;0
519286.654;-23.1909515796;0
519287.654;-21.9314004982;0
519288.654;-22.0310263262;0
519289.654;-22.4655079243;0
519290.654;-22.6875788365;0
519291.654;-23.7227302793;0
519292.654;-23.1837684902;0
519293.654;-22.3912853069;0
519294.654;-22.6210587847;0
519295.654;-22.8852008825;0
519296.654;-22.8559870884;0
519297.654;-22.5406172653;0
519298.654;-23.0783095769;0
519299.654;-23.0303110895;0
519300.654;-23.1971653462;0
519301.654;-23.1645259201;0
519302.654;-23.0856787338;0
519303.654;-24.1071840806;0
519304.654;-24.2471128383;0
519305.654;-23.9808453704;0
519306.654;-23.5579271517;0
519307.654;-23.2535825984;0
519308.654;-23.2682354979;0
519309.654;-23.4966860981;0
519310.654;-23.4411468588;0
519311.654;-24.0537879041;0
519312.654;-24.1121788639;0
519313.654;-24.3858392777;0
519314.654;-23.7034330125;0
519315.654;-23.5763900845;0
519316.654;-23.6748371846;0
519317.654;-24.4273514986;0
519318.654;-24.5588766001;0
519319.654;-25.0631809359;0
519320.654;-24.3852402005;0
519321.654;-24.860030411;0
519322.654;-25.39458199;0
519323.654;-26.0411262748;0
519324.654;-25.5511930461;0
519325.654;-25.0413666782;0
519326.654;-24.9149766858;0
519327.654;-25.0986074728;0
519328.654;-25.5297008097;0
519329.654;-26.7947483955;0
519330.654;-27.2263148426;0
519331.654;-27.1136637795;0
519332.654;-26.7083262253;0
519333.654;-26.035712143;0
519334.654;-26.4003137927;0
519335.654;-26.5348793466;0
519336.654;-26.4402043881;0
519337.654;-25.6721557962;0
519338.654;-25.3849641523;0
519339.654;-26.3260387647;0
519340.654;-26.6583670147;0
519341.654;-27.1740600664;0
519342.654;-26.9959719473;0
519343.654;-26.2786770671;0
519344.654;-26.7135512774;0
519345.654;-26.7698936176;0
519346.654;-26.3245786812;0
519347.654;-26.6280738944;0
519348.654;-27.8756174352;0
519349.654;-27.6188451749;0
519350.654;-27.593356092;0
519351.654;-27.5505575413;0
519352.654;-27.5423360423;0
519353.654;-28.1156469048;0
519354.654;-29.1892290473;0
519355.654;-27.9636011497;0
519356.654;-27.9901276869;0
519357.654;-29.1123465269;0
519358.654;-28.392669183;0
519359.654;-28.7243641577;0
519360.654;-28.0896227678;0
519361.654;-28.1523623371;0
519362.654;-28.1407835717;0
519363.654;-29.0039147931;0
519364.654;-28.9179943986;0
519365.654;-27.6702481117;0
519366.654;-29.2949930583;0
519367.654;-28.7232408369;0
519368.654;-29.054329543;0
519369.654;-29.8992859766;0
519370.654;-29.689798896;0
519371.654;-29.6758427311;0
519372.654;-29.695270555;0
519373.654;-30.0895200272;0
519374.654;-31.1886281415;0
519375.654;-31.1766162125;0
519376.654;-30.8624778969;0
519377.654;-30.3169406822;0
519378.654;-29.9055789343;0
519379.654;-30.9575087156;0
519380.654;-30.9712059766;0
519381.654;-31.6151082473;0
519382.654;-31.2167495224;0
519383.654;-31.896798872;0
