tow; prn9; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); resp; resc 
518495.654; 29; 3508519.43848; 25376.322265625; 3527.423828125; 3521.24; 6.1857; 0; 0; -0; -0; 0; 3668.13; 2739.19; -140.709; -146.895; -0.855572; -0.13857
518496.654; 29; 3507849.57422; 21848.7294921875; 3527.5927734375; 3520.16; 7.43234; 0; 0; -0; -0; 0; 3667.96; 2739.06; -140.365; -147.797; 0.44012; -0.22365
518497.654; 29; 3507175.09375; 18320.431640625; 3528.2978515625; 3544.42; -16.1209; 0; 0; -0; -0; 0; 3667.78; 2738.93; -139.484; -123.363; -2.29936; 0.0178431
518498.654; 29; 3506506.92676; 14792.2451171875; 3528.1865234375; 3511.24; 16.9453; 0; 0; -0; -0; 0; 3667.61; 2738.8; -139.42; -156.365; 0.611057; -0.242868
518499.654; 29; 3505833.89551; 11265.017578125; 3527.2275390625; 3536.8; -9.57555; 0; 0; -0; -0; 0; 3667.43; 2738.67; -140.204; -130.628; -0.918759; 0.0266077
518500.654; 29; 3505162.49902; 7737.291015625; 3527.7265625; 3528.21; -0.485776; 0; 0; -0; -0; 0; 3667.26; 2738.53; -139.529; -139.043; -0.968446; 0.0557153
518501.654; 29; 3504491.95117; 4209.9423828125; 3527.3486328125; 3523.75; 3.59589; 0; 0; -0; -0; 0; 3667.08; 2738.4; -139.731; -143.327; -0.387769; -0.037186
518502.654; 29; 3503820.09961; 682.3076171875; 3527.634765625; 3530.6; -2.96902; 0; 0; -0; -0; 0; 3666.9; 2738.27; -139.269; -136.3; -0.828445; 0.0713077
518503.654; 29; 3503150.16504; -2845.4365234375; 3527.744140625; 3520.53; 7.21421; 0; 0; -0; -0; 0; 3666.73; 2738.14; -138.984; -146.198; 0.276447; -0.169235
518504.654; 29; 3502477.79785; -6372.8212890625; 3527.384765625; 3533.31; -5.92865; 0; 0; -0; -0; 0; 3666.55; 2738.01; -139.168; -133.239; -0.642506; 0.0431979
518505.654; 29; 3501807.1709; -9899.2294921875; 3526.408203125; 3524.17; 2.23978; 0; 0; -0; -0; 0; 3666.38; 2737.88; -139.968; -142.208; -0.229422; 0.0242257
518506.654; 29; 3501135.19727; -13425.310546875; 3526.0810546875; 3531.25; -5.16422; 0; 0; -0; -0; 0; 3666.2; 2737.75; -140.119; -134.955; -1.1705; 0.031686
518507.654; 29; 3500463.5127; -16952.1513671875; 3526.8408203125; 3529.73; -2.88542; 0; 0; -0; -0; 0; 3666.02; 2737.62; -139.184; -136.298; -1.62382; 0.091256
518508.654; 29; 3499794.22168; -20477.4921875; 3525.3408203125; 3517.15; 8.19279; 0; 0; -0; -0; 0; 3665.85; 2737.48; -140.507; -148.7; -0.370769; -0.20747
518509.654; 29; 3499123.31348; -24002.2099609375; 3524.7177734375; 3525.65; -0.92863; 0; 0; -0; -0; 0; 3665.67; 2737.35; -140.954; -140.026; -0.177158; 0.151554
518510.654; 29; 3498449.2666; -27527.82421875; 3525.6142578125; 3542.14; -16.526; 0; 0; -0; -0; 0; 3665.5; 2737.22; -139.881; -123.355; -3.27499; 0.127456
518511.654; 29; 3497782.8291; -31052.1875; 3524.36328125; 3502.15; 22.2106; 0; 0; -0; -0; 0; 3665.32; 2737.09; -140.956; -163.167; 0.73745; -0.0710384
518512.654; 29; 3497111.42188; -34575.876953125; 3523.689453125; 3528.27; -4.57934; 0; 0; -0; -0; 0; 3665.14; 2736.96; -141.454; -136.874; -0.186072; -0.134471
518513.654; 29; 3496441.12891; -38098.8642578125; 3522.9873046875; 3522.41; 0.57398; 0; 0; -0; -0; 0; 3664.97; 2736.83; -141.979; -142.553; -0.0949447; -0.134437
518514.654; 29; 3495770.12598; -41622.2509765625; 3523.38671875; 3526.14; -2.75748; 0; 0; -0; -0; 0; 3664.79; 2736.69; -141.403; -138.646; -0.408563; 0.0762591
518515.654; 29; 3495098.7627; -45145.525390625; 3523.2744140625; 3528.04; -4.76344; 0; 0; -0; -0; 0; 3664.61; 2736.56; -141.339; -136.576; -1.2537; 0.118495
518516.654; 29; 3494428.86328; -48669.5439453125; 3524.0185546875; 3520.35; 3.67337; 0; 0; -0; -0; 0; 3664.44; 2736.43; -140.418; -144.091; -0.609394; 0.0636128
518517.654; 29; 3493758.4873; -52192.46875; 3522.9248046875; 3522.85; 0.0752706; 0; 0; -0; -0; 0; 3664.26; 2736.3; -141.335; -141.41; -0.679205; -0.0148065
518518.654; 29; 3493088.50879; -55714.61328125; 3522.14453125; 3520.76; 1.38367; 0; 0; -0; -0; 0; 3664.08; 2736.17; -141.939; -143.322; -0.365569; 0.0347545
518519.654; 29; 3492419.09082; -59236.5302734375; 3521.9169921875; 3517.82; 4.10182; 0; 0; -0; -0; 0; 3663.91; 2736.03; -141.989; -146.091; 0.184142; -0.175876
518520.654; 29; 3491747.0918; -62757.9443359375; 3521.4140625; 3531.38; -9.96464; 0; 0; -0; -0; 0; 3663.73; 2735.9; -142.315; -132.35; -1.42272; 0.0904049
518521.654; 29; 3491078.53613; -66279.1865234375; 3521.2421875; 3513.28; 7.95846; 0; 0; -0; -0; 0; 3663.55; 2735.77; -142.31; -150.268; -0.0383178; -0.0326412
518522.654; 29; 3490407.61133; -69800.3759765625; 3521.189453125; 3525.73; -4.54419; 0; 0; -0; -0; 0; 3663.38; 2735.64; -142.186; -137.641; -0.910826; -0.0409448
518523.654; 29; 3489737.7959; -73321.5009765625; 3521.125; 3519.9; 1.22116; 0; 0; -0; -0; 0; 3663.2; 2735.5; -142.073; -143.294; -0.649057; -0.0106996
518524.654; 29; 3489069.08398; -76842.7197265625; 3521.21875; 3514.1; 7.11392; 0; 0; -0; -0; 0; 3663.02; 2735.37; -141.802; -148.916; 0.702449; 0.00464705
518525.654; 29; 3488397.6084; -80363.9326171875; 3521.212890625; 3528.63; -7.41513; 0; 0; -0; -0; 0; 3662.84; 2735.24; -141.63; -134.215; -0.619654; 0.100735
518526.654; 29; 3487727.72656; -83884.767578125; 3520.8349609375; 3520.25; 0.582153; 0; 0; -0; -0; 0; 3662.67; 2735.11; -141.831; -142.413; -0.658297; -0.0460359
518527.654; 29; 3487057.89551; -87405.044921875; 3520.27734375; 3519.99; 0.291393; 0; 0; -0; -0; 0; 3662.49; 2734.98; -142.211; -142.503; -0.479021; 0.0760299
518528.654; 29; 3486387.9248; -90925.4169921875; 3520.3720703125; 3520.72; -0.347738; 0; 0; -0; -0; 0; 3662.31; 2734.84; -141.939; -141.591; -0.738005; -0.116983
518529.654; 29; 3485718.03809; -94444.904296875; 3519.4873046875; 3520.28; -0.791162; 0; 0; -0; -0; 0; 3662.13; 2734.71; -142.646; -141.855; -0.886791; -0.118759
518530.654; 29; 3485047.59473; -97965.2802734375; 3520.3759765625; 3523.2; -2.82766; 0; 0; -0; -0; 0; 3661.96; 2734.58; -141.58; -138.752; -1.25741; 0.03721
518531.654; 29; 3484376.72949; -101485.732421875; 3520.4521484375; 3525.42; -4.96845; 0; 0; -0; -0; 0; 3661.78; 2734.44; -141.326; -136.357; -2.10161; 0.110503
518532.654; 29; 3483708.50195; -105006.19140625; 3520.458984375; 3511.56; 8.89957; 0; 0; -0; -0; 0; 3661.6; 2734.31; -141.141; -150.041; -0.644149; -0.121736
518533.654; 29; 3483039.66895; -108525.80859375; 3519.6171875; 3514.74; 4.87601; 0; 0; -0; -0; 0; 3661.42; 2734.18; -141.805; -146.681; 0.453973; 0.0546433
518534.654; 29; 3482367.92383; -112045.533203125; 3519.724609375; 3530.04; -10.3198; 0; 0; -0; -0; 0; 3661.24; 2734.05; -141.52; -131.2; -1.37286; 0.167999
518535.654; 29; 3481697.4541; -115565.1083984375; 3519.5751953125; 3523.34; -3.767; 0; 0; -0; -0; 0; 3661.07; 2733.91; -141.491; -137.724; -1.90545; 0.332505
518536.654; 29; 3481028.56836; -119084.78515625; 3519.6767578125; 3515.02; 4.65846; 0; 0; -0; -0; 0; 3660.89; 2733.78; -141.212; -145.87; -1.37676; -0.0416691
518537.654; 29; 3480360.95898; -122604.19921875; 3519.4140625; 3508.31; 11.1031; 0; 0; -0; -0; 0; 3660.71; 2733.65; -141.296; -152.399; 0.633489; -0.119091
518538.654; 29; 3479689.56152; -126123.1435546875; 3518.9443359375; 3528.22; -9.27313; 0; 0; -0; -0; 0; 3660.53; 2733.51; -141.588; -132.315; -0.961527; 0.0460823
518539.654; 29; 3479020.07227; -129641.2529296875; 3518.109375; 3518.19; -0.0804206; 0; 0; -0; -0; 0; 3660.35; 2733.38; -142.245; -142.164; -0.982452; 0.0343138
518540.654; 29; 3478351.2959; -133160.1552734375; 3518.90234375; 3514.44; 4.45881; 0; 0; -0; -0; 0; 3660.18; 2733.25; -141.273; -145.732; -0.0777359; 0.0971108
518541.654; 29; 3477680.59375; -136679.037109375; 3518.8818359375; 3524.56; -5.68174; 0; 0; -0; -0; 0; 3660; 2733.11; -141.115; -135.434; -1.13299; 0.120548
518542.654; 29; 3477012.29785; -140197.9453125; 3518.908203125; 3511.92; 6.98955; 0; 0; -0; -0; 0; 3659.82; 2732.98; -140.911; -147.9; 0.0147753; -0.0502251
518543.654; 29; 3476343.65234; -143716.5751953125; 3518.6298828125; 3513.76; 4.87402; 0; 0; -0; -0; 0; 3659.64; 2732.85; -141.01; -145.884; 0.943156; -0.0358931
518544.654; 29; 3475673.33398; -147234.9892578125; 3518.4140625; 3522.55; -4.13269; 0; 0; -0; -0; 0; 3659.46; 2732.71; -141.048; -136.915; 0.0717717; -0.114676
518545.654; 29; 3475002.21973; -150753.3271484375; 3518.337890625; 3526.73; -8.39134; 0; 0; -0; -0; 0; 3659.28; 2732.58; -140.945; -132.554; -1.29732; 0.110495
518546.654; 29; 3474333.26172; -154271.7724609375; 3518.4453125; 3515.4; 3.04725; 0; 0; -0; -0; 0; 3659.1; 2732.45; -140.659; -143.706; -0.866456; -0.0437366
518547.654; 29; 3473664.64355; -157789.8037109375; 3518.03125; 3513.61; 4.41908; 0; 0; -0; -0; 0; 3658.93; 2732.31; -140.894; -145.313; -0.0307384; -0.042843
518548.654; 29; 3472995.94043; -161306.9091796875; 3517.10546875; 3514.06; 3.04683; 0; 0; -0; -0; 0; 3658.75; 2732.18; -141.641; -144.688; 0.46495; -0.116424
518549.654; 29; 3472324.5752; -164823.837890625; 3516.9287109375; 3528.05; -11.1194; 0; 0; -0; -0; 0; 3658.57; 2732.05; -141.639; -130.519; -1.2906; 0.236025
518550.654; 29; 3471657.60547; -168340.587890625; 3516.75; 3504.95; 11.8004; 0; 0; -0; -0; 0; 3658.39; 2731.91; -141.639; -153.439; 0.529138; -0.173323
518551.654; 29; 3470986.73633; -171857.41796875; 3516.830078125; 3525.44; -8.61105; 0; 0; -0; -0; 0; 3658.21; 2731.78; -141.379; -132.768; -1.04571; -0.118118
518552.654; 29; 3470318.71777; -175373.8408203125; 3516.4228515625; 3510.46; 5.96165; 0; 0; -0; -0; 0; 3658.03; 2731.65; -141.607; -147.569; 0.152978; -0.0490757
518553.654; 29; 3469646.91992; -178890.501953125; 3516.6611328125; 3530.32; -13.6604; 0; 0; -0; -0; 0; 3657.85; 2731.51; -141.19; -127.53; -2.18211; 0.200793
518554.654; 29; 3468978.4873; -182406.23828125; 3515.736328125; 3512.64; 3.09922; 0; 0; -0; -0; 0; 3657.67; 2731.38; -141.935; -145.035; -1.62075; 0.160954
518555.654; 29; 3468313.01172; -185921.578125; 3515.33984375; 3497.1; 18.242; 0; 0; -0; -0; 0; 3657.49; 2731.24; -142.153; -160.395; 1.45131; -0.211953
518556.654; 29; 3467642.50977; -189436.7529296875; 3515.1748046875; 3523.51; -8.33674; 0; 0; -0; -0; 0; 3657.31; 2731.11; -142.138; -133.801; -0.0215755; -0.0881552
518557.654; 29; 3466972.46582; -192951.7275390625; 3514.974609375; 3521.1; -6.13009; 0; 0; -0; -0; 0; 3657.13; 2730.98; -142.159; -136.029; -1.01481; 0.0737028
518558.654; 29; 3466306.0918; -196466.2822265625; 3514.5546875; 3501.82; 12.7356; 0; 0; -0; -0; 0; 3656.95; 2730.84; -142.399; -155.135; 1.20482; -0.116275
518559.654; 29; 3465636.5791; -199981.3642578125; 3515.08203125; 3518.31; -3.23093; 0; 0; -0; -0; 0; 3656.77; 2730.71; -141.692; -138.461; 0.47516; -0.218442
518560.654; 29; 3464965.06738; -203495.6689453125; 3514.3046875; 3528.82; -14.5132; 0; 0; -0; -0; 0; 3656.59; 2730.57; -142.29; -127.777; -1.92365; 0.132051
518561.654; 29; 3464297.95898; -207010.4111328125; 3514.7421875; 3505.68; 9.06389; 0; 0; -0; -0; 0; 3656.41; 2730.44; -141.673; -150.736; -0.233663; 0.0987372
518562.654; 29; 3463629.14746; -210524.5595703125; 3514.1484375; 3514.63; -0.47984; 0; 0; -0; -0; 0; 3656.23; 2730.31; -142.086; -141.607; -0.379686; 0.0451872
518563.654; 29; 3462960.33203; -214038.400390625; 3513.8408203125; 3514.65; -0.807985; 0; 0; -0; -0; 0; 3656.06; 2730.17; -142.214; -141.406; -0.585582; -0.00598802
518564.654; 29; 3462290.88477; -217551.5517578125; 3513.1513671875; 3517.97; -4.81776; 0; 0; -0; -0; 0; 3655.88; 2730.04; -142.724; -137.906; -1.42573; 0.0616842
518565.654; 29; 3461622.64941; -221063.830078125; 3512.2783203125; 3511.6; 0.677846; 0; 0; -0; -0; 0; 3655.7; 2729.9; -143.417; -144.095; -1.12675; 0.225625
518566.654; 29; 3460952.61133; -224575.7822265625; 3511.9521484375; 3521.07; -9.12176; 0; 0; -0; -0; 0; 3655.51; 2729.77; -143.563; -134.441; -2.70871; 0.358032
518567.654; 29; 3460288.56641; -228086.9765625; 3511.1943359375; 3489.58; 21.6147; 0; 0; -0; -0; 0; 3655.33; 2729.63; -144.14; -165.755; 0.865496; -0.166565
518568.654; 29; 3459616.56738; -231598.3984375; 3511.421875; 3531.38; -19.9568; 0; 0; -0; -0; 0; 3655.15; 2729.5; -143.733; -123.776; -2.6834; 0.0594932
518569.654; 29; 3458949.8623; -235109.9677734375; 3511.5693359375; 3503.56; 8.0105; 0; 0; -0; -0; 0; 3654.97; 2729.36; -143.405; -151.415; -1.1053; 0.106479
518570.654; 29; 3458282.31445; -238621.408203125; 3511.4404296875; 3507.99; 3.45279; 0; 0; -0; -0; 0; 3654.79; 2729.23; -143.353; -146.806; -0.487972; 0.0645445
518571.654; 29; 3457611.69727; -242132.7724609375; 3511.3642578125; 3524.12; -12.7528; 0; 0; -0; -0; 0; 3654.61; 2729.09; -143.249; -130.496; -2.76567; 0.194131
518572.654; 29; 3456947.12695; -245643.822265625; 3511.0498046875; 3492.34; 18.7092; 0; 0; -0; -0; 0; 3654.43; 2728.96; -143.383; -162.092; 0.613826; 0.0214735
518573.654; 29; 3456276.38574; -249154.7626953125; 3510.9404296875; 3524.77; -13.8284; 0; 0; -0; -0; 0; 3654.25; 2728.82; -143.312; -129.483; -1.96919; 0.0572965
518574.654; 29; 3455608.45508; -252665.5087890625; 3510.74609375; 3510; 0.746764; 0; 0; -0; -0; 0; 3654.07; 2728.69; -143.326; -144.072; -2.00287; -0.122835
518575.654; 29; 3454940.09375; -256175.322265625; 3509.8134765625; 3512.26; -2.44901; 0; 0; -0; -0; 0; 3653.89; 2728.55; -144.077; -141.628; -2.25545; 0.0791676
518576.654; 29; 3454275.3125; -259685.84765625; 3510.525390625; 3493.45; 17.0763; 0; 0; -0; -0; 0; 3653.71; 2728.42; -143.185; -160.261; 1.00447; 0.097661
518577.654; 29; 3453605.2041; -263195.939453125; 3510.091796875; 3521.44; -11.3516; 0; 0; -0; -0; 0; 3653.53; 2728.28; -143.437; -132.086; -1.28829; -0.0401796
518578.654; 29; 3452939.01758; -266705.6826171875; 3509.7431640625; 3500.83; 8.90935; 0; 0; -0; -0; 0; 3653.35; 2728.15; -143.605; -152.515; 0.392797; -0.0502871
518579.654; 29; 3452268.9043; -270215.98046875; 3510.2978515625; 3521.47; -11.1712; 0; 0; -0; -0; 0; 3653.17; 2728.01; -142.869; -131.698; -1.70126; -0.0325833
518580.654; 29; 3451604.14746; -273726.35546875; 3510.375; 3493.32; 17.0542; 0; 0; -0; -0; 0; 3652.99; 2727.88; -142.611; -159.665; 1.39159; -0.171062
518581.654; 29; 3450933.4375; -277236.5; 3510.14453125; 3524.6; -14.4601; 0; 0; -0; -0; 0; 3652.81; 2727.74; -142.661; -128.2; -1.14486; 0.042612
518582.654; 29; 3450265.82031; -280745.4267578125; 3508.9267578125; 3508.35; 0.574758; 0; 0; -0; -0; 0; 3652.62; 2727.61; -143.697; -144.272; -1.1476; -0.0714224
518583.654; 29; 3449598.53223; -284253.416015625; 3507.9892578125; 3506.62; 1.3667; 0; 0; -0; -0; 0; 3652.44; 2727.47; -144.453; -145.82; -0.629469; 0.183762
518584.654; 29; 3448931.41797; -287761.2900390625; 3507.8740234375; 3505.71; 2.16494; 0; 0; -0; -0; 0; 3652.26; 2727.34; -144.387; -146.552; -0.374477; 0.0269389
518585.654; 29; 3448264.27246; -291268.943359375; 3507.6533203125; 3505.87; 1.78001; 0; 0; -0; -0; 0; 3652.08; 2727.2; -144.427; -146.207; -0.154958; -0.0836035
518586.654; 29; 3447595.72852; -294777.537109375; 3508.59375; 3513.22; -4.62839; 0; 0; -0; -0; 0; 3651.9; 2727.07; -143.305; -138.676; -0.983233; -0.0318411
518587.654; 29; 3446929.08594; -298285.52734375; 3507.990234375; 3503.23; 4.75984; 0; 0; -0; -0; 0; 3651.72; 2726.93; -143.727; -148.486; -0.0560539; -0.00786411
518588.654; 29; 3446261.03906; -301793.681640625; 3508.154296875; 3510.61; -2.45573; 0; 0; -0; -0; 0; 3651.54; 2726.8; -143.381; -140.925; -0.51159; 0.00106571
518589.654; 29; 3445593.44629; -305302.1142578125; 3508.4326171875; 3508.22; 0.208914; 0; 0; -0; -0; 0; 3651.35; 2726.66; -142.921; -143.13; -0.340476; 0.13129
518590.654; 29; 3444923.83887; -308811.5810546875; 3509.466796875; 3518.81; -9.34396; 0; 0; -0; -0; 0; 3651.17; 2726.52; -141.705; -132.361; -2.0041; 0.234908
518591.654; 29; 3444257.97266; -312320.3037109375; 3508.72265625; 3499.15; 9.5721; 0; 0; -0; -0; 0; 3650.99; 2726.39; -142.267; -151.839; -0.439841; -0.0211441
518592.654; 29; 3443590.5459; -315827.88671875; 3507.5830078125; 3507.35; 0.231723; 0; 0; -0; -0; 0; 3650.81; 2726.25; -143.225; -143.457; -0.426104; -0.0496171
518593.654; 29; 3442922.59863; -319335.5302734375; 3507.6435546875; 3510.09; -2.44302; 0; 0; -0; -0; 0; 3650.63; 2726.12; -142.983; -140.54; -0.870494; -0.0311329
518594.654; 29; 3442255.71289; -322842.595703125; 3507.0654296875; 3504.51; 2.5572; 0; 0; -0; -0; 0; 3650.44; 2725.98; -143.379; -145.936; -0.312459; 0.0435281
518595.654; 29; 3441588.59375; -326349.728515625; 3507.1328125; 3505.73; 1.39807; 0; 0; -0; -0; 0; 3650.26; 2725.85; -143.129; -144.527; -0.0584316; 0.0315527
518596.654; 29; 3440920.47363; -329856.42578125; 3506.697265625; 3510.99; -4.29765; 0; 0; -0; -0; 0; 3650.08; 2725.71; -143.383; -139.085; -1.11614; -0.209768
518597.654; 29; 3440253.95703; -333361.81640625; 3505.390625; 3502.57; 2.82224; 0; 0; -0; -0; 0; 3649.9; 2725.57; -144.507; -147.329; -0.287254; 0.0856613
518598.654; 29; 3439586.14062; -336866.8740234375; 3505.0576171875; 3509.4; -4.34128; 0; 0; -0; -0; 0; 3649.72; 2725.44; -144.658; -140.316; -1.01705; 0.177815
518599.654; 29; 3438920.27637; -340372.01171875; 3505.1376953125; 3499.14; 5.9974; 0; 0; -0; -0; 0; 3649.53; 2725.3; -144.395; -150.393; -0.0210741; 0.0360776
518600.654; 29; 3438251.70703; -343877.017578125; 3505.005859375; 3513.36; -8.34971; 0; 0; -0; -0; 0; 3649.35; 2725.16; -144.345; -135.995; -1.49689; 0.14328
518601.654; 29; 3437586.0791; -347382.029296875; 3505.01171875; 3497.9; 7.11334; 0; 0; -0; -0; 0; 3649.17; 2725.03; -144.156; -151.27; -0.435995; -0.148864
518602.654; 29; 3436917.77637; -350885.203125; 3503.173828125; 3511.95; -8.78074; 0; 0; -0; -0; 0; 3648.99; 2724.89; -145.812; -137.031; -1.79728; 0.152041
518603.654; 29; 3436252.52637; -354388.2900390625; 3503.0869140625; 3495.91; 7.17457; 0; 0; -0; -0; 0; 3648.8; 2724.76; -145.716; -152.891; -0.544645; 0.0357577
518604.654; 29; 3435585.91016; -357892.2158203125; 3503.92578125; 3503.09; 0.833949; 0; 0; -0; -0; 0; 3648.62; 2724.62; -144.694; -145.528; -0.654018; -0.230305
518605.654; 29; 3434918.75098; -361396.2587890625; 3504.04296875; 3505.95; -1.90218; 0; 0; -0; -0; 0; 3648.44; 2724.48; -144.394; -142.492; -0.621201; 0.165037
518606.654; 29; 3434251.6875; -364900.23828125; 3503.9794921875; 3505.44; -1.46274; 0; 0; -0; -0; 0; 3648.25; 2724.35; -144.275; -142.812; -0.850507; 0.211605
518607.654; 29; 3433585.16797; -368403.6279296875; 3503.3896484375; 3502.58; 0.805871; 0; 0; -0; -0; 0; 3648.07; 2724.21; -144.682; -145.488; -0.828761; 0.0758212
518608.654; 29; 3432919.60645; -371907.306640625; 3503.6787109375; 3497.55; 6.1293; 0; 0; -0; -0; 0; 3647.89; 2724.07; -144.21; -150.339; 0.17666; -0.0822728
518609.654; 29; 3432251.26758; -375409.6474609375; 3502.3408203125; 3512.14; -9.80363; 0; 0; -0; -0; 0; 3647.71; 2723.94; -145.365; -135.561; -1.31115; 0.28602
518610.654; 29; 3431586.73633; -378913.7861328125; 3504.138671875; 3492.14; 12.0034; 0; 0; -0; -0; 0; 3647.52; 2723.8; -143.384; -155.387; 0.582778; -0.0966674
518611.654; 29; 3430918.59375; -382416.4462890625; 3502.66015625; 3511.11; -8.45279; 0; 0; -0; -0; 0; 3647.34; 2723.66; -144.679; -136.226; -0.992287; -0.0668683
518612.654; 29; 3430251.7793; -385918.970703125; 3502.5244140625; 3504.13; -1.60919; 0; 0; -0; -0; 0; 3647.16; 2723.53; -144.632; -143.022; -1.09242; 0.135892
518613.654; 29; 3429586.30273; -389420.912109375; 3501.94140625; 3497.1; 4.83847; 0; 0; -0; -0; 0; 3646.97; 2723.39; -145.031; -149.87; -0.060261; 0.249663
518614.654; 29; 3428919.54883; -392922.48828125; 3501.576171875; 3503.82; -2.23925; 0; 0; -0; -0; 0; 3646.79; 2723.25; -145.213; -142.974; -0.779998; -0.0442629
518615.654; 29; 3428253.35352; -396424.357421875; 3501.869140625; 3500.88; 0.989144; 0; 0; -0; -0; 0; 3646.61; 2723.11; -144.737; -145.726; -0.499523; 0.0470935
518616.654; 29; 3427587.70117; -399926.048828125; 3501.69140625; 3498.03; 3.66473; 0; 0; -0; -0; 0; 3646.42; 2722.98; -144.731; -148.396; 0.0833004; -0.0654593
518617.654; 29; 3426919.34082; -403427.7578125; 3501.708984375; 3512.26; -10.5484; 0; 0; -0; -0; 0; 3646.24; 2722.84; -144.53; -133.981; -1.77483; 0.0803615
518618.654; 29; 3426254.4209; -406928.552734375; 3500.794921875; 3494.18; 6.61715; 0; 0; -0; -0; 0; 3646.06; 2722.7; -145.26; -151.877; -0.596457; -0.00308056
518619.654; 29; 3425586.82227; -410429.794921875; 3501.2421875; 3508.25; -7.01231; 0; 0; -0; -0; 0; 3645.87; 2722.57; -144.629; -137.617; -1.74762; 0.173516
518620.654; 29; 3424922.48535; -413931.0478515625; 3501.2529296875; 3491.11; 10.1389; 0; 0; -0; -0; 0; 3645.69; 2722.43; -144.435; -154.574; 0.0558744; 0.0525497
518621.654; 29; 3424254.63281; -417431.5419921875; 3500.494140625; 3509.59; -9.09464; 0; 0; -0; -0; 0; 3645.5; 2722.29; -145.01; -135.915; -1.66712; 0.0531443
518622.654; 29; 3423587.99121; -420931.703125; 3500.1611328125; 3503.23; -3.06413; 0; 0; -0; -0; 0; 3645.32; 2722.15; -145.159; -142.094; -2.15791; 0.133805
518623.654; 29; 3422925.80469; -424431.1220703125; 3499.4189453125; 3479.81; 19.6053; 0; 0; -0; -0; 0; 3645.14; 2722.02; -145.717; -165.322; 1.29364; -0.133737
