tow; prn11; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
575689.956; 59; 2711960.9541; -70760.259765625; 70760.259765625; -1.42515e+07; 1.43222e+07; 0; 0; -0; -0; 0; 2888.23; 2156.8; 67872; -1.42543e+07; 0; 0
575690.956; 59; 2711426.48828; -73558.466796875; 2798.20703125; 2808.64; -10.4298; 0; 0; -0; -0; 0; 2888.13; 2156.72; -89.922; -79.4922; -0.889391; 0.109269
575691.956; 59; 2710896.62988; -76356.8037109375; 2798.3369140625; 2784.42; 13.9122; 0; 0; -0; -0; 0; 2888.02; 2156.64; -89.6865; -103.599; 1.14781; 0.0463934
575692.956; 59; 2710364.18945; -79154.9482421875; 2798.14453125; 2797.99; 0.151188; 0; 0; -0; -0; 0; 2887.92; 2156.56; -89.7729; -89.9241; 0.874324; 0.0252372
575693.956; 59; 2709832.09668; -81952.7841796875; 2797.8359375; 2796.17; 1.66954; 0; 0; -0; -0; 0; 2887.81; 2156.48; -89.9756; -91.6451; 1.22859; 0.293713
575694.956; 59; 2709298.29492; -84750.5126953125; 2797.728515625; 2805.15; -7.41865; 0; 0; -0; -0; 0; 2887.71; 2156.4; -89.977; -82.5583; -0.168059; 0.228823
575695.956; 59; 2708768.78516; -87548.197265625; 2797.6845703125; 2782.59; 15.092; 0; 0; -0; -0; 0; 2887.6; 2156.32; -89.9148; -105.007; 2.11435; -0.0083898
575696.956; 59; 2708234.63477; -90345.8310546875; 2797.6337890625; 2806.98; -9.34546; 0; 0; -0; -0; 0; 2887.49; 2156.25; -89.8596; -80.5141; 0.295751; -0.00646589
575697.956; 59; 2707700.06445; -93143.4921875; 2797.6611328125; 2809.19; -11.5248; 0; 0; -0; -0; 0; 2887.39; 2156.17; -89.7261; -78.2013; -1.19273; 0.487317
575698.956; 59; 2707171.56738; -95941.046875; 2797.5546875; 2777.27; 20.2838; 0; 0; -0; -0; 0; 2887.28; 2156.09; -89.7262; -110.01; 1.85237; -0.110582
