tow; prn10; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
575600.956; 65; -984079.970703; 1972.890625; -1972.890625; -1964.06; -8.83138; 0; 0; -0; -0; 0; -1882.94; -1406.09; -89.9513; -81.1199; -3.06468e+07; 0
575601.956; 65; -983703.988281; 3946.2958984375; -1973.4052734375; -1975.8; 2.39569; 0; 0; -0; -0; 0; -1883.3; -1406.36; -90.1022; -92.4978; -3.06464e+07; 0
575602.956; 65; -983328.145508; 5920.2568359375; -1973.9609375; -1975.07; 1.10617; 0; 0; -0; -0; 0; -1883.67; -1406.63; -90.2941; -91.4003; -3.0646e+07; 0
575603.956; 65; -982951.988281; 7894.109375; -1973.8525390625; -1976.72; 2.86703; 0; 0; -0; -0; 0; -1884.03; -1406.91; -89.8221; -92.6891; -3.06457e+07; 0
575604.956; 65; -982576.110352; 9868.3115234375; -1974.2021484375; -1975.25; 1.0497; 0; 0; -0; -0; 0; -1884.39; -1407.18; -89.8081; -90.8578; -3.06453e+07; 0
575605.956; 65; -982200.686523; 11843.1572265625; -1974.845703125; -1972.87; -1.98017; 0; 0; -0; -0; 0; -1884.76; -1407.45; -90.088; -88.1079; -3.06449e+07; 0
575606.956; 65; -981824.459961; 13818.0234375; -1974.8662109375; -1977.08; 2.21772; 0; 0; -0; -0; 0; -1885.12; -1407.72; -89.745; -91.9627; -3.06445e+07; 0
575607.956; 65; -981448.058594; 15793.4462890625; -1975.4228515625; -1978; 2.57968; 0; 0; -0; -0; 0; -1885.48; -1407.99; -89.938; -92.5177; -3.06442e+07; 0
575608.956; 65; -981072.076172; 17769.1650390625; -1975.71875; -1975.8; 0.0822125; 0; 0; -0; -0; 0; -1885.85; -1408.26; -89.8704; -89.9526; -3.06438e+07; 0
575609.956; 65; -980696.6875; 19745.5537109375; -1976.388671875; -1972.68; -3.70789; 0; 0; -0; -0; 0; -1886.21; -1408.53; -90.1768; -86.4689; -3.06434e+07; 0
575610.956; 65; -980319.623047; 21722.5224609375; -1976.96875; -1981.49; 4.51833; 0; 0; -0; -0; 0; -1886.58; -1408.81; -90.3934; -94.9118; -3.0643e+07; 0
575611.956; 65; -979943.326172; 23699.6181640625; -1977.095703125; -1977.45; 0.357722; 0; 0; -0; -0; 0; -1886.94; -1409.08; -90.157; -90.5147; -3.06427e+07; 0
575612.956; 65; -979567.623047; 25676.8310546875; -1977.212890625; -1974.33; -2.87964; 0; 0; -0; -0; 0; -1887.3; -1409.35; -89.9107; -87.0311; -3.06423e+07; 0
575613.956; 65; -979191.675781; 27654.4931640625; -1977.662109375; -1975.62; -2.04589; 0; 0; -0; -0; 0; -1887.67; -1409.62; -89.9966; -87.9507; -3.06419e+07; 0
575614.956; 65; -978815.972656; 29632.689453125; -1978.1962890625; -1974.33; -3.86304; 0; 0; -0; -0; 0; -1888.03; -1409.89; -90.1674; -86.3044; -3.06415e+07; 0
575615.956; 65; -978438.978516; 31611.3515625; -1978.662109375; -1981.12; 2.45547; 0; 0; -0; -0; 0; -1888.39; -1410.16; -90.2699; -92.7254; -3.06412e+07; 0
575616.956; 65; -978062.925781; 33590.36328125; -1979.01171875; -1976.17; -2.84126; 0; 0; -0; -0; 0; -1888.76; -1410.43; -90.2563; -87.415; -3.06408e+07; 0
