tow; prn12; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
575811.956; 80; -778068.144531; -30685.427734375; 30685.427734375; 4.08878e+06; -4.05809e+06; 0; 0; -0; -0; 0; 1902.72; 1420.87; 28782.7; 4.08687e+06; 8.12719; 0.0137716
575812.956; 80; -778412.297852; -32498.0537109375; 1812.6259765625; 1808.54; 4.08807; 0; 0; -0; -0; 0; 1902.43; 1420.64; -89.7992; -93.8873; 8.50922; -0.155126
575813.956; 80; -778756.066406; -34310.3857421875; 1812.33203125; 1806.52; 5.81608; 0; 0; -0; -0; 0; 1902.13; 1420.42; -89.7943; -95.6103; 9.42226; -0.184912
575814.956; 80; -779104.582031; -36122.2431640625; 1811.857421875; 1831.46; -19.6045; 0; 0; -0; -0; 0; 1901.83; 1420.2; -89.9699; -70.3654; 5.68722; -0.109681
575815.956; 80; -779448.595703; -37933.9716796875; 1811.728515625; 1807.8; 3.92447; 0; 0; -0; -0; 0; 1901.53; 1419.97; -89.8; -93.7244; 6.35084; -0.115768
575816.956; 80; -779792.749023; -39745.3828125; 1811.4111328125; 1808.54; 2.87323; 0; 0; -0; -0; 0; 1901.23; 1419.75; -89.8183; -92.6916; 6.65561; -0.253804
575817.956; 80; -780139.101562; -41556.5703125; 1811.1875; 1820.09; -8.90738; 0; 0; -0; -0; 0; 1900.93; 1419.53; -89.7429; -80.8355; 4.78403; -0.327574
575818.956; 80; -780483.603516; -43367.638671875; 1811.068359375; 1810.37; 0.698377; 0; 0; -0; -0; 0; 1900.63; 1419.3; -89.563; -90.2614; 5.00679; -0.173733
575819.956; 80; -780826.639648; -45178.40234375; 1810.763671875; 1802.67; 8.09663; 0; 0; -0; -0; 0; 1900.33; 1419.08; -89.5687; -97.6653; 6.49471; -0.167496
575820.956; 80; -781172.538086; -46988.8740234375; 1810.4716796875; 1817.71; -7.23688; 0; 0; -0; -0; 0; 1900.03; 1418.86; -89.5617; -82.3248; 4.97924; -0.237645
575821.956; 80; -781516.726562; -48798.939453125; 1810.0654296875; 1808.72; 1.34278; 0; 0; -0; -0; 0; 1899.73; 1418.63; -89.6688; -91.0116; 5.18661; -0.224484
575822.956; 80; -781860.844727; -50608.5595703125; 1809.6201171875; 1808.35; 1.26696; 0; 0; -0; -0; 0; 1899.44; 1418.41; -89.8151; -91.0821; 5.38702; -0.204481
575823.956; 80; -782205.730469; -52417.884765625; 1809.3251953125; 1812.39; -3.06161; 0; 0; -0; -0; 0; 1899.14; 1418.19; -89.8109; -86.7493; 4.61707; -0.318837
575824.956; 80; -782551.977539; -54226.9169921875; 1809.0322265625; 1819.54; -10.5084; 0; 0; -0; -0; 0; 1898.84; 1417.96; -89.8047; -79.2963; 3.54689; 0.585254
575825.956; 80; -782894.735352; -56035.6103515625; 1808.693359375; 1801.2; 7.4889; 0; 0; -0; -0; 0; 1898.54; 1417.74; -89.8445; -97.3334; 4.42266; 0.0667801
575826.956; 80; -783239.760742; -57843.9443359375; 1808.333984375; 1813.12; -4.78668; 0; 0; -0; -0; 0; 1898.24; 1417.52; -89.9048; -85.1181; 3.60309; 0.165305
575827.956; 80; -783581.610352; -59652.0361328125; 1808.091796875; 1796.43; 11.66; 0; 0; -0; -0; 0; 1897.94; 1417.29; -89.8477; -101.508; 5.51652; -0.0950377
575828.956; 80; -783928.764648; -61459.689453125; 1807.6533203125; 1824.31; -16.6548; 0; 0; -0; -0; 0; 1897.64; 1417.07; -89.9871; -73.3323; 2.69542; 0.258859
575829.956; 80; -784271.90625; -63267.3154296875; 1807.6259765625; 1803.22; 4.40469; 0; 0; -0; -0; 0; 1897.34; 1416.85; -89.7152; -94.1199; 3.20059; -0.0496919
575830.956; 80; -784615.989258; -65074.490234375; 1807.1748046875; 1808.17; -0.993605; 0; 0; -0; -0; 0; 1897.04; 1416.62; -89.8672; -88.8736; 2.98832; -0.0479024
575831.956; 80; -784960.491211; -66880.9462890625; 1806.4560546875; 1810.37; -3.91393; 0; 0; -0; -0; 0; 1896.74; 1416.4; -90.2868; -86.3728; 2.48083; 0.196429
