tow; prn8; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg) 
604627.931990454; 31; 3925949.12695; 57515.7568359375; -57515.7699059768; -2.0631e+07; 2.05735e+07; 0; 0; -0; -0; 0; -3343.54; -2496.8; -54172.2; -2.06277e+07
604628.931990227; 31; 3926587.03809; 60859.4619140625; -3343.70583795777; -3352.25; 8.54055; 0; 0; -0; -0; 0; -3343.87; -2497.05; 0.164116; -8.37644
604629.93199; 31; 3927221.6123; 64203.484375; -3344.02322084239; -3334.71; -9.31244; 0; 0; -0; -0; 0; -3344.2; -2497.29; 0.175881; 9.48832
604630.931989773; 31; 3927861.47754; 67547.8466796875; -3344.36306466962; -3362.52; 18.1522; 0; 0; -0; -0; 0; -3344.53; -2497.54; 0.165113; -17.9871
604631.931989545; 31; 3928499.19824; 70892.533203125; -3344.68728427204; -3351.25; 6.55839; 0; 0; -0; -0; 0; -3344.86; -2497.78; 0.169861; -6.38853
604632.931989318; 31; 3929134.57422; 74237.552734375; -3345.02029138147; -3338.92; -6.09624; 0; 0; -0; -0; 0; -3345.19; -2498.03; 0.165676; 6.26192
604633.931989091; 31; 3929772.30273; 77582.896484375; -3345.34451020515; -3351.29; 5.94222; 0; 0; -0; -0; 0; -3345.51; -2498.27; 0.170182; -5.77204
604634.931988864; 31; 3930404.3457; 80928.57421875; -3345.67849465604; -3321.41; -24.2695; 0; 0; -0; -0; 0; -3345.84; -2498.52; 0.164882; 24.4344
604635.931988636; 31; 3931043.92578; 84274.5712890625; -3345.99783066611; -3361.02; 15.0189; 0; 0; -0; -0; 0; -3346.17; -2498.76; 0.174035; -14.8449
604636.931988409; 31; 3931684.36523; 87620.9052734375; -3346.33474480517; -3365.53; 19.1981; 0; 0; -0; -0; 0; -3346.5; -2499.01; 0.165541; -19.0325
604637.931988182; 31; 3932318.46875; 90967.5732421875; -3346.66872925607; -3332.24; -14.4315; 0; 0; -0; -0; 0; -3346.83; -2499.26; 0.159841; 14.5913
604638.931987955; 31; 3932956.00977; 94314.5576171875; -3346.98513557797; -3350.3; 3.31628; 0; 0; -0; -0; 0; -3347.16; -2499.5; 0.171671; -3.1446
604639.931987727; 31; 3933589.36816; 97661.8759765625; -3347.31912080822; -3328.32; -18.9975; 0; 0; -0; -0; 0; -3347.48; -2499.75; 0.165785; 19.1633
604640.9319875; 31; 3934225.70508; 101009.5185546875; -3347.64333885254; -3343.97; -3.66953; 0; 0; -0; -0; 0; -3347.81; -2499.99; 0.169562; 3.83909
604641.931987273; 31; 3934866.52734; 104357.4912109375; -3347.97341705255; -3367.54; 19.5711; 0; 0; -0; -0; 0; -3348.14; -2500.23; 0.167351; -19.4037
604642.931987045; 31; 3935503.14551; 107705.791015625; -3348.30056556439; -3345.45; -2.84877; 0; 0; -0; -0; 0; -3348.47; -2500.48; 0.16798; 3.01675
604643.931986818; 31; 3936137.77441; 111054.4189453125; -3348.62869063895; -3335; -13.6305; 0; 0; -0; -0; 0; -3348.8; -2500.72; 0.167518; 13.798
604644.931986591; 31; 3936778.89551; 114403.3720703125; -3348.95388602535; -3369.11; 20.161; 0; 0; -0; -0; 0; -3349.12; -2500.97; 0.169938; -19.991
604645.931986364; 31; 3937414.99316; 117752.6630859375; -3349.29177672713; -3342.72; -6.57527; 0; 0; -0; -0; 0; -3349.45; -2501.21; 0.159493; 6.73477
604646.931986136; 31; 3938050.17188; 121102.271484375; -3349.60915961176; -3337.89; -11.7217; 0; 0; -0; -0; 0; -3349.78; -2501.46; 0.169414; 11.8912
604647.931985909; 31; 3938692.125; 124452.208984375; -3349.93826202901; -3373.49; 23.5489; 0; 0; -0; -0; 0; -3350.11; -2501.7; 0.16758; -23.3814
604648.931985682; 31; 3939326.9043; 127802.4775390625; -3350.26931601177; -3335.79; -14.4808; 0; 0; -0; -0; 0; -3350.43; -2501.95; 0.163677; 14.6445
604649.931985454; 31; 3939965.21094; 131153.0703125; -3350.59353483545; -3354.32; 3.73126; 0; 0; -0; -0; 0; -3350.76; -2502.19; 0.166482; -3.56478
604650.931985227; 31; 3940603.64551; 134503.986328125; -3350.9167770964; -3355; 4.0803; 0; 0; -0; -0; 0; -3351.09; -2502.44; 0.17018; -3.91012
604651.931985; 31; 3941239.77051; 137855.2314453125; -3351.24587873369; -3342.86; -8.38568; 0; 0; -0; -0; 0; -3351.41; -2502.68; 0.167877; 8.55356
604652.931984773; 31; 3941878.70703; 141206.8037109375; -3351.57302724553; -3357.63; 6.06183; 0; 0; -0; -0; 0; -3351.74; -2502.92; 0.167442; -5.89439
604653.931984545; 31; 3942514.41602; 144558.7041015625; -3351.9011523201; -3340.67; -11.2271; 0; 0; -0; -0; 0; -3352.07; -2503.17; 0.165946; 11.3931
