tow; prn13; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg) 
604699.931974091; 19; 3723132.50195; 182515.67578125; -182515.717256616; -1.95652e+07; 1.93827e+07; 0; 0; -0; -0; 0; -2969.37; -2217.39; -179546; -1.95622e+07
604700.931973864; 19; 3723729.23047; 185485.1787109375; -2969.50360448554; -3135.83; 166.327; 0; 0; -0; -0; 0; -2969.69; -2217.62; 0.181468; -166.145
604701.931973636; 19; 3724273.97754; 188455.0126953125; -2969.83465993974; -2862.67; -107.169; 0; 0; -0; -0; 0; -2970; -2217.85; 0.161524; 107.33
604702.931973409; 19; 3724843.96094; 191425.1767578125; -2970.16473744828; -2995.28; 25.1189; 0; 0; -0; -0; 0; -2970.31; -2218.09; 0.142491; -24.9764
604703.931973182; 19; 3725408.67383; 194395.6181640625; -2970.4420812613; -2967.59; -2.85514; 0; 0; -0; -0; 0; -2970.62; -2218.32; 0.176024; 3.03116
604704.931972954; 19; 3725964.56641; 197366.392578125; -2970.77508914948; -2921.24; -49.5392; 0; 0; -0; -0; 0; -2970.93; -2218.55; 0.153755; 49.693
604705.931972727; 19; 3726535.52148; 200337.4482421875; -2971.05633921339; -3000.39; 29.3335; 0; 0; -0; -0; 0; -2971.24; -2218.78; 0.183156; -29.1504
604706.9319725; 19; 3727107.53613; 203308.8525390625; -2971.40497210511; -3005.96; 34.553; 0; 0; -0; -0; 0; -2971.55; -2219.01; 0.145053; -34.4079
604707.931972273; 19; 3727671.3584; 206280.5478515625; -2971.69598779624; -2962.91; -8.78931; 0; 0; -0; -0; 0; -2971.86; -2219.25; 0.164434; 8.95374
604708.931972045; 19; 3728234.51758; 209252.55078125; -2972.00360505365; -2959.42; -12.5815; 0; 0; -0; -0; 0; -2972.17; -2219.48; 0.167115; 12.7486
604709.931971818; 19; 3728800.79004; 212224.873046875; -2972.32294175576; -2975.78; 3.4596; 0; 0; -0; -0; 0; -2972.48; -2219.71; 0.157902; -3.3017
604710.931971591; 19; 3729366.83691; 215197.49609375; -2972.62372238207; -2974.6; 1.97336; 0; 0; -0; -0; 0; -2972.79; -2219.94; 0.167129; -1.80623
604711.931971363; 19; 3729925.84375; 218170.443359375; -2972.94794120574; -2937.6; -35.3465; 0; 0; -0; -0; 0; -2973.1; -2220.17; 0.152834; 35.4994
604712.931971136; 19; 3730500.4209; 221143.6806640625; -2973.23798033415; -3019.42; 46.186; 0; 0; -0; -0; 0; -2973.41; -2220.4; 0.172543; -46.0135
604713.931970909; 19; 3731060.04297; 224117.2392578125; -2973.55926946966; -2940.83; -32.7248; 0; 0; -0; -0; 0; -2973.72; -2220.64; 0.16091; 32.8857
604714.931970682; 19; 3731626.29004; 227091.1142578125; -2973.87567579156; -2975.65; 1.77344; 0; 0; -0; -0; 0; -2974.03; -2220.87; 0.154047; -1.61939
604715.931970455; 19; 3732194.83887; 230065.2890625; -2974.17548054719; -2987.74; 13.5695; 0; 0; -0; -0; 0; -2974.34; -2221.1; 0.163611; -13.4058
604716.931970227; 19; 3732762.19434; 233039.7734375; -2974.48505162259; -2981.47; 6.98874; 0; 0; -0; -0; 0; -2974.65; -2221.33; 0.16331; -6.82543
604717.93197; 19; 3733325.01074; 236014.5654296875; -2974.79266818744; -2957.62; -17.1718; 0; 0; -0; -0; 0; -2974.96; -2221.56; 0.164835; 17.3367
604718.931969773; 19; 3733893.73633; 238989.673828125; -2975.10907450934; -2988.67; 13.5647; 0; 0; -0; -0; 0; -2975.27; -2221.79; 0.157438; -13.4073
604719.931969545; 19; 3734459.64355; 241965.0830078125; -2975.40985582769; -2973.86; -1.54663; 0; 0; -0; -0; 0; -2975.58; -2222.02; 0.16556; 1.71219
604720.931969318; 19; 3735024.30273; 244940.8076171875; -2975.72528558687; -2967.3; -8.42059; 0; 0; -0; -0; 0; -2975.88; -2222.25; 0.158928; 8.57952
604721.931969091; 19; 3735595.36816; 247916.8359375; -2976.02899659339; -3000.97; 24.9408; 0; 0; -0; -0; 0; -2976.19; -2222.48; 0.163822; -24.777
604722.931968864; 19; 3736159.33203; 250893.1806640625; -2976.34540291529; -2963.65; -12.6946; 0; 0; -0; -0; 0; -2976.5; -2222.71; 0.155959; 12.8506
604723.931968636; 19; 3736724.36719; 253869.8212890625; -2976.64130142003; -2969.28; -7.36084; 0; 0; -0; -0; 0; -2976.81; -2222.94; 0.168452; 7.52929
604724.931968409; 19; 3737292.10352; 256846.783203125; -2976.96259124867; -2983.48; 6.51263; 0; 0; -0; -0; 0; -2977.12; -2223.17; 0.155435; -6.35719
604725.931968182; 19; 3737857.01465; 259824.0458984375; -2977.26337187389; -2968.63; -8.63466; 0; 0; -0; -0; 0; -2977.43; -2223.4; 0.16281; 8.79747
604726.931967954; 19; 3738418.24219; 262801.6240234375; -2977.57880163307; -2949.27; -28.3075; 0; 0; -0; -0; 0; -2977.73; -2223.63; 0.155378; 28.4629
604727.931967727; 19; 3738991.92969; 265779.5009765625; -2977.87762982598; -3014.75; 36.8712; 0; 0; -0; -0; 0; -2978.04; -2223.86; 0.164478; -36.7067
604728.9319675; 19; 3739553.21191; 268757.6865234375; -2978.1862236461; -2949.56; -28.6275; 0; 0; -0; -0; 0; -2978.35; -2224.09; 0.163639; 28.7912
604729.931967273; 19; 3740123.76465; 271736.181640625; -2978.49579402895; -2998.28; 19.7797; 0; 0; -0; -0; 0; -2978.66; -2224.32; 0.161731; -19.618
604730.931967045; 19; 3740691.41406; 274714.986328125; -2978.8053644118; -2983.02; 4.21312; 0; 0; -0; -0; 0; -2978.97; -2224.55; 0.159693; -4.05343
604731.931966818; 19; 3741257.86426; 277694.0966796875; -2979.11102854376; -2976.72; -2.39448; 0; 0; -0; -0; 0; -2979.27; -2224.78; 0.161406; 2.55589
604732.931966591; 19; 3741824.30957; 280673.5107421875; -2979.41474024397; -2976.69; -2.72385; 0; 0; -0; -0; 0; -2979.58; -2225.01; 0.164944; 2.8888
604733.931966363; 19; 3742392.40723; 283653.2431640625; -2979.73309899762; -2985.37; 5.64091; 0; 0; -0; -0; 0; -2979.89; -2225.24; 0.153763; -5.48715
604734.931966136; 19; 3742960.9043; 286633.2783203125; -2980.03583344141; -2987.47; 7.43711; 0; 0; -0; -0; 0; -2980.19; -2225.47; 0.158049; -7.27907
604735.931965909; 19; 3743527.47266; 289613.6142578125; -2980.33661475976; -2977.34; -2.99911; 0; 0; -0; -0; 0; -2980.5; -2225.7; 0.164117; 3.16323
604736.931965682; 19; 3744091.66113; 292594.259765625; -2980.64618514261; -2964.83; -15.8151; 0; 0; -0; -0; 0; -2980.81; -2225.93; 0.161353; 15.9764
604737.931965454; 19; 3744658.46777; 295575.21875; -2980.95966177635; -2978.59; -2.36998; 0; 0; -0; -0; 0; -2981.11; -2226.16; 0.154571; 2.52456
604738.931965227; 19; 3745231.64844; 298556.4765625; -2981.25848996925; -3012.09; 30.8269; 0; 0; -0; -0; 0; -2981.42; -2226.39; 0.162232; -30.6647
604739.931965; 19; 3745793.60449; 301538.04296875; -2981.56708378938; -2953.1; -28.4674; 0; 0; -0; -0; 0; -2981.73; -2226.61; 0.160041; 28.6275
604740.931964773; 19; 3746363.24609; 304519.9091796875; -2981.86688923928; -2993.49; 11.6206; 0; 0; -0; -0; 0; -2982.03; -2226.84; 0.166514; -11.4541
604741.931964545; 19; 3746928.80762; 307502.0927734375; -2982.18427142963; -2972.05; -10.1377; 0; 0; -0; -0; 0; -2982.34; -2227.07; 0.155305; 10.293
604742.931964318; 19; 3747496.72656; 310484.576171875; -2982.48407618526; -2984.43; 1.9508; 0; 0; -0; -0; 0; -2982.65; -2227.3; 0.161502; -1.7893
604743.931964091; 19; 3748065.79688; 313467.3701171875; -2982.79462313083; -2990.49; 7.69073; 0; 0; -0; -0; 0; -2982.95; -2227.53; 0.156839; -7.53389
604744.931963864; 19; 3748633.49121; 316450.462890625; -2983.09345132373; -2983.25; 0.161097; 0; 0; -0; -0; 0; -2983.26; -2227.76; 0.163796; 0.00269883
604745.931963636; 19; 3749200.3125; 319433.8681640625; -2983.40595139475; -2978.67; -4.7393; 0; 0; -0; -0; 0; -2983.56; -2227.99; 0.156946; 4.89624
604746.931963409; 19; 3749768.97168; 322417.578125; -2983.71063896399; -2988.32; 4.6142; 0; 0; -0; -0; 0; -2983.87; -2228.21; 0.157785; -4.45641
604747.931963182; 19; 3750340.38086; 325401.587890625; -2984.01044441438; -3002.78; 18.7657; 0; 0; -0; -0; 0; -2984.17; -2228.44; 0.163383; -18.6024
604748.931962954; 19; 3750903.10449; 328385.9052734375; -2984.31806097702; -2957.13; -27.1847; 0; 0; -0; -0; 0; -2984.48; -2228.67; 0.161002; 27.3457
604749.931962727; 19; 3751473.38086; 331370.529296875; -2984.6247016717; -2996.82; 12.1985; 0; 0; -0; -0; 0; -2984.78; -2228.9; 0.159526; -12.039
604750.9319625; 19; 3752040.55859; 334355.4560546875; -2984.92743611549; -2980.54; -4.38765; 0; 0; -0; -0; 0; -2985.09; -2229.13; 0.161814; 4.54946
604751.931962273; 19; 3752605.99902; 337340.6962890625; -2985.24091274923; -2971.41; -13.8307; 0; 0; -0; -0; 0; -2985.39; -2229.35; 0.153247; 13.984
604752.931962045; 19; 3753174.85059; 340326.23828125; -2985.5426706303; -2989.34; 3.79315; 0; 0; -0; -0; 0; -2985.7; -2229.58; 0.156233; -3.63691
604753.931961818; 19; 3753746.24023; 343312.076171875; -2985.83856913504; -3002.67; 16.835; 0; 0; -0; -0; 0; -2986; -2229.81; 0.164985; -16.67
604754.931961591; 19; 3754314.11035; 346298.2265625; -2986.15106920606; -2984.18; -1.97278; 0; 0; -0; -0; 0; -2986.31; -2230.04; 0.157037; 2.12982
604755.931961363; 19; 3754882.27344; 349284.6728515625; -2986.44696840613; -2985.72; -0.729121; 0; 0; -0; -0; 0; -2986.61; -2230.26; 0.165509; 0.89463
604756.931961136; 19; 3755451.04688; 352271.431640625; -2986.75946778181; -2988.93; 2.1658; 0; 0; -0; -0; 0; -2986.92; -2230.49; 0.157286; -2.00851
604757.931960909; 19; 3756016.62891; 355258.4892578125; -2987.05829597472; -2972.15; -14.904; 0; 0; -0; -0; 0; -2987.22; -2230.72; 0.162569; 15.0666
604758.931960682; 19; 3756588.90723; 358245.853515625; -2987.3649366694; -3007.34; 19.9786; 0; 0; -0; -0; 0; -2987.52; -2230.94; 0.160031; -19.8186
604759.931960454; 19; 3757156.85547; 361233.5234375; -2987.67060080136; -2984.59; -3.08177; 0; 0; -0; -0; 0; -2987.83; -2231.17; 0.158203; 3.23997
604760.931960227; 19; 3757726.43262; 364221.4951171875; -2987.97235868243; -2993.15; 5.17644; 0; 0; -0; -0; 0; -2988.13; -2231.4; 0.16025; -5.01619
604761.93196; 19; 3758294.07227; 367209.771484375; -2988.27704625167; -2982.97; -5.30988; 0; 0; -0; -0; 0; -2988.44; -2231.62; 0.159215; 5.4691
604762.931959773; 19; 3758862.91211; 370198.3583984375; -2988.58759319724; -2989.27; 0.686641; 0; 0; -0; -0; 0; -2988.74; -2231.85; 0.152206; -0.534435
