tow; prn9; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg) 
604591.931998636; 9; 718707.633789; 50921.3798828125; -50921.3914543274; -3.77683e+06; 3.72591e+06; 0; 0; -0; -0; 0; 2047.07; 1528.66; -52968.5; -3.77888e+06
604592.931998409; 9; 718315.336914; 48874.49609375; 2046.8842546786; 2061.53; -14.6502; 0; 0; -0; -0; 0; 2046.66; 1528.35; 0.222373; 14.8726
604593.931998182; 9; 717930.474609; 46828.01171875; 2046.48484004876; 2022.47; 24.0193; 0; 0; -0; -0; 0; 2046.25; 1528.04; 0.235194; -23.7841
604594.931997954; 9; 717537.283203; 44781.9453125; 2046.06687120378; 2066.24; -20.1684; 0; 0; -0; -0; 0; 2045.84; 1527.74; 0.229504; 20.3979
604595.931997727; 9; 717147.993164; 42736.2939453125; 2045.65183204696; 2045.73; -0.0815957; 0; 0; -0; -0; 0; 2045.43; 1527.43; 0.226758; 0.308354
604596.9319975; 9; 716758.251953; 40691.0517578125; 2045.24265226648; 2048.1; -2.8617; 0; 0; -0; -0; 0; 2045.01; 1527.12; 0.229936; 3.09164
604597.931997273; 9; 716370.166992; 38646.22265625; 2044.82956623511; 2039.4; 5.42887; 0; 0; -0; -0; 0; 2044.6; 1526.81; 0.22918; -5.19969
604598.931997045; 9; 715982.925781; 36601.8095703125; 2044.41355051557; 2034.97; 9.44679; 0; 0; -0; -0; 0; 2044.19; 1526.5; 0.22554; -9.22125
604599.931996818; 9; 715591.693359; 34557.8037109375; 2044.00632386053; 2055.94; -11.9344; 0; 0; -0; -0; 0; 2043.78; 1526.2; 0.23073; 12.1651
604600.931996591; 9; 715202.542969; 32514.2138671875; 2043.59030861681; 2045; -1.40926; 0; 0; -0; -0; 0; 2043.36; 1525.89; 0.227162; 1.63642
604601.931996363; 9; 714814.520508; 30471.03125; 2043.18308148596; 2039.07; 4.11082; 0; 0; -0; -0; 0; 2042.95; 1525.58; 0.232406; -3.87842
604602.931996136; 9; 714424.146484; 28428.267578125; 2042.76413607825; 2051.43; -8.66567; 0; 0; -0; -0; 0; 2042.54; 1525.27; 0.225993; 8.89166
604603.931995909; 9; 714036.555664; 26385.912109375; 2042.35593286049; 2036.8; 5.55196; 0; 0; -0; -0; 0; 2042.13; 1524.96; 0.230322; -5.32164
604604.931995682; 9; 713647.731445; 24343.96875; 2041.94382339184; 2043.29; -1.3417; 0; 0; -0; -0; 0; 2041.71; 1524.66; 0.230786; 1.57249
604605.931995454; 9; 713259.813477; 22302.44140625; 2041.52780767231; 2038.52; 3.00466; 0; 0; -0; -0; 0; 2041.3; 1524.35; 0.227372; -2.77729
604606.931995227; 9; 712870.65918; 20261.322265625; 2041.11960445455; 2045.02; -3.90049; 0; 0; -0; -0; 0; 2040.89; 1524.04; 0.23176; 4.13225
604607.931995; 9; 712482.651367; 18220.6220703125; 2040.70065904684; 2039; 1.70538; 0; 0; -0; -0; 0; 2040.48; 1523.73; 0.225496; -1.47988
