tow; prn15; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg) 
604681.931978182; 17; 4917477.18359; 100219.259765625; -100219.282539726; -2.58415e+07; 2.57413e+07; 0; 0; -0; -0; 0; -3047.31; -2275.59; -97172; -2.58385e+07
604682.931977954; 17; 4918063.62988; 103266.583984375; -3047.32491123237; -3081.8; 34.4718; 0; 0; -0; -0; 0; -3047.32; -2275.6; -0.00519303; -34.477
604683.931977727; 17; 4918645.12012; 106313.8857421875; -3047.30245028976; -3055.75; 8.45005; 0; 0; -0; -0; 0; -3047.33; -2275.6; 0.023838; -8.42621
604684.9319775; 17; 4919219.56348; 109361.1953125; -3047.31026279154; -3018.72; -28.5893; 0; 0; -0; -0; 0; -3047.33; -2275.61; 0.0225322; 28.6119
604685.931977272; 17; 4919798.85449; 112408.5302734375; -3047.33565413182; -3044.2; -3.14013; 0; 0; -0; -0; 0; -3047.34; -2275.61; 0.00351977; 3.14365
604686.931977045; 17; 4920379.31055; 115455.8583984375; -3047.32881748325; -3050.32; 2.98903; 0; 0; -0; -0; 0; -3047.35; -2275.62; 0.0166609; -2.97237
604687.931976818; 17; 4920957.29199; 118503.2041015625; -3047.34639561225; -3037.31; -10.0327; 0; 0; -0; -0; 0; -3047.35; -2275.62; 0.00519076; 10.0379
604688.931976591; 17; 4921543.14941; 121550.544921875; -3047.34151279864; -3078.7; 31.3607; 0; 0; -0; -0; 0; -3047.36; -2275.62; 0.0161641; -31.3446
604689.931976364; 17; 4922121.21875; 124597.8857421875; -3047.34151279864; -3037.78; -9.56596; 0; 0; -0; -0; 0; -3047.36; -2275.63; 0.0221127; 9.58807
604690.931976136; 17; 4922696.24414; 127645.2373046875; -3047.35225498858; -3021.78; -25.5727; 0; 0; -0; -0; 0; -3047.37; -2275.63; 0.0172801; 25.59
604691.931975909; 17; 4923280.53027; 130692.60546875; -3047.36885655485; -3070.45; 23.0762; 0; 0; -0; -0; 0; -3047.38; -2275.64; 0.0064176; -23.0698
604692.931975682; 17; 4923860.15723; 133739.974609375; -3047.36983311757; -3045.96; -1.40894; 0; 0; -0; -0; 0; -3047.38; -2275.64; 0.0111031; 1.42005
604693.931975454; 17; 4924438.72949; 136787.3349609375; -3047.3610447626; -3040.42; -6.94258; 0; 0; -0; -0; 0; -3047.39; -2275.65; 0.0254191; 6.968
604694.931975227; 17; 4925016.04004; 139834.7197265625; -3047.38545812112; -3033.79; -13.5974; 0; 0; -0; -0; 0; -3047.39; -2275.65; 0.00642729; 13.6038
604695.931975; 17; 4925600.20703; 142882.0986328125; -3047.37959874479; -3069.82; 22.4394; 0; 0; -0; -0; 0; -3047.4; -2275.65; 0.0176516; -22.4217
604696.931974773; 17; 4926182.18066; 145929.4921875; -3047.39424718562; -3058.29; 10.8985; 0; 0; -0; -0; 0; -3047.4; -2275.66; 0.00824136; -10.8903
604697.931974545; 17; 4926762.05078; 148976.884765625; -3047.3932706229; -3047.24; -0.154545; 0; 0; -0; -0; 0; -3047.41; -2275.66; 0.0143443; 0.168889
604698.931974318; 17; 4927341.46582; 152024.283203125; -3047.39912999923; -3044.85; -2.55186; 0; 0; -0; -0; 0; -3047.41; -2275.67; 0.0135381; 2.56539
604699.931974091; 17; 4927919.39746; 155071.69140625; -3047.40889562645; -3037.05; -10.3569; 0; 0; -0; -0; 0; -3047.42; -2275.67; 0.00872919; 10.3657
604700.931973864; 17; 4928505.26953; 158119.0927734375; -3047.4020596874; -3078.78; 31.3771; 0; 0; -0; -0; 0; -3047.42; -2275.67; 0.0203389; -31.3568
604701.931973636; 17; 4929079.18457; 161166.5078125; -3047.41573227504; -3015.94; -31.4712; 0; 0; -0; -0; 0; -3047.43; -2275.68; 0.0113889; 31.4825
604702.931973409; 17; 4929658.02051; 164213.9169921875; -3047.40987218917; -3041.8; -5.6058; 0; 0; -0; -0; 0; -3047.43; -2275.68; 0.0218897; 5.62769
604703.931973182; 17; 4930235.58398; 167261.349609375; -3047.4333096945; -3035.12; -12.3161; 0; 0; -0; -0; 0; -3047.44; -2275.68; 0.00292847; 12.319
604704.931972954; 17; 4930819.36133; 170308.7802734375; -3047.43135656905; -3067.77; 20.34; 0; 0; -0; -0; 0; -3047.44; -2275.69; 0.00936524; -20.3306
