tow; prn10; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
564919.756; 77; -3474289.73535; -5854.9716796875; 5854.9716796875; 1.82575e+07; -1.82517e+07; 0; 0; -0; -0; 0; 525.79; 392.636; 5329.18; 1.8257e+07; 0.1299; 0.000252329
564920.756; 77; -3474356.7793; -6211.9833984375; 357.01171875; 352.318; 4.69341; 0; 0; -0; -0; 0; 525.529; 392.441; -168.518; -173.211; 0.49256; -0.0220312
564921.756; 77; -3474425.21875; -6569.041015625; 357.0576171875; 359.652; -2.59414; 0; 0; -0; -0; 0; 525.269; 392.246; -168.211; -165.617; -0.314489; -0.321558
564922.756; 77; -3474493.55371; -6926.392578125; 357.3515625; 359.103; -1.75108; 0; 0; -0; -0; 0; 525.008; 392.051; -167.656; -165.905; 0.140187; 0.314245
564923.756; 77; -3474562.02832; -7283.1513671875; 356.7587890625; 359.837; -3.07771; 0; 0; -0; -0; 0; 524.747; 391.856; -167.988; -164.91; -0.543302; 0.0684636
564924.756; 77; -3474629.31641; -7639.6474609375; 356.49609375; 353.601; 2.89482; 0; 0; -0; -0; 0; 524.486; 391.662; -167.99; -170.885; -0.0744846; -0.0800943
564925.756; 77; -3474697.93066; -7995.873046875; 356.2255859375; 360.57; -4.34477; 0; 0; -0; -0; 0; 524.225; 391.467; -168; -163.655; -0.459004; 0.200251
564926.756; 77; -3474765.70703; -8351.900390625; 356.02734375; 356.167; -0.13987; 0; 0; -0; -0; 0; 523.964; 391.272; -167.937; -167.797; -0.476957; 0.0999503
564927.756; 77; -3474833.27441; -8707.7685546875; 355.8681640625; 355.069; 0.799171; 0; 0; -0; -0; 0; 523.703; 391.077; -167.835; -168.634; -0.462204; -0.0827719
564928.756; 77; -3474901.64453; -9063.3115234375; 355.54296875; 359.287; -3.74442; 0; 0; -0; -0; 0; 523.442; 390.882; -167.899; -164.155; -1.07851; -0.0392929
564929.756; 77; -3474969.24707; -9418.8251953125; 355.513671875; 355.254; 0.259931; 0; 0; -0; -0; 0; 523.181; 390.687; -167.668; -167.928; -1.15546; -0.240023
564930.756; 77; -3475035.73242; -9773.85546875; 355.0302734375; 349.383; 5.64739; 0; 0; -0; -0; 0; 522.92; 390.493; -167.89; -173.538; -0.165084; -0.281366
564931.756; 77; -3475105.28809; -10128.802734375; 354.947265625; 365.517; -10.5702; 0; 0; -0; -0; 0; 522.659; 390.298; -167.712; -157.142; -1.66994; 0.114658
564932.756; 77; -3475173.34473; -10483.3525390625; 354.5498046875; 357.64; -3.09026; 0; 0; -0; -0; 0; 522.399; 390.103; -167.849; -164.758; -2.28171; -0.0512549
