tow; prn9; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
564817.756; 71; -1996909.41895; 8932.1142578125; -8932.1142578125; 1.04938e+07; -1.05028e+07; 0; 0; -0; -0; 0; -89.993; -67.2025; -8842.12; 1.04939e+07; -3.16271e+07; 0
564818.756; 71; -1996859.16309; 9193.224609375; -261.1103515625; -264.096; 2.98597; 0; 0; -0; -0; 0; -90.5133; -67.5911; -170.597; -173.583; -3.1627e+07; 0
564819.756; 71; -1996809.11523; 9454.794921875; -261.5703125; -263.003; 1.43292; 0; 0; -0; -0; 0; -91.0338; -67.9798; -170.537; -171.969; -3.1627e+07; 0
564820.756; 71; -1996759.10352; 9716.84765625; -262.052734375; -262.813; 0.760622; 0; 0; -0; -0; 0; -91.5541; -68.3683; -170.499; -171.259; -3.16269e+07; 0
564821.756; 71; -1996708.39258; 9979.5576171875; -262.7099609375; -266.488; 3.77781; 0; 0; -0; -0; 0; -92.0745; -68.7569; -170.635; -174.413; -3.16269e+07; 0
564822.756; 71; -1996658.24121; 10242.7841796875; -263.2265625; -263.547; 0.320651; 0; 0; -0; -0; 0; -92.5949; -69.1455; -170.632; -170.952; -3.16268e+07; 0
564823.756; 71; -1996606.37891; 10506.2783203125; -263.494140625; -272.538; 9.04411; 0; 0; -0; -0; 0; -93.1152; -69.5341; -170.379; -179.423; -3.16268e+07; 0
564824.756; 71; -1996556.99512; 10770.1181640625; -263.83984375; -259.514; -4.32628; 0; 0; -0; -0; 0; -93.6356; -69.9227; -170.204; -165.878; -3.16267e+07; 0
564825.756; 71; -1996506.56348; 11034.7548828125; -264.63671875; -265.02; 0.383341; 0; 0; -0; -0; 0; -94.1559; -70.3112; -170.481; -170.864; -3.16267e+07; 0
564826.756; 71; -1996456.30664; 11300.001953125; -265.2470703125; -264.101; -1.14561; 0; 0; -0; -0; 0; -94.6762; -70.6998; -170.571; -169.425; -3.16266e+07; 0
564827.756; 71; -1996405.98047; 11565.568359375; -265.56640625; -264.466; -1.10059; 0; 0; -0; -0; 0; -95.1965; -71.0883; -170.37; -169.269; -3.16266e+07; 0
564828.756; 71; -1996354.99121; 11831.7373046875; -266.1689453125; -267.95; 1.78141; 0; 0; -0; -0; 0; -95.7169; -71.4769; -170.452; -172.233; -3.16265e+07; 0
