tow; prn13; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
566009.756; 69; -2028421.68555; -37352.2353515625; 37352.2353515625; 1.06594e+07; -1.06221e+07; 0; 0; -0; -0; 0; 2227.06; 1663.06; 35125.2; 1.06572e+07; 3.51953; 0.00934277
566010.756; 69; -2028816.93359; -39425.6845703125; 2073.44921875; 2077.04; -3.59329; 0; 0; -0; -0; 0; 2226.68; 1662.78; -153.23; -149.636; 2.56784; -0.121267
566011.756; 69; -2029212.00586; -41499.134765625; 2073.4501953125; 2076.12; -2.66857; 0; 0; -0; -0; 0; 2226.3; 1662.5; -152.852; -150.183; 2.53087; 0.227907
566012.756; 69; -2029607.98633; -43571.9990234375; 2072.8642578125; 2080.89; -8.02715; 0; 0; -0; -0; 0; 2225.93; 1662.22; -153.061; -145.034; 0.84707; 0.0513354
566013.756; 69; -2030002.81543; -45644.1220703125; 2072.123046875; 2074.84; -2.71789; 0; 0; -0; -0; 0; 2225.55; 1661.94; -153.425; -150.707; 0.543206; 0.20415
566014.756; 69; -2030395.44531; -47715.7900390625; 2071.66796875; 2063.28; 8.38401; 0; 0; -0; -0; 0; 2225.17; 1661.65; -153.503; -161.887; 1.88403; -0.0392734
566015.756; 69; -2030792.78613; -49787.796875; 2072.0068359375; 2088.04; -16.0333; 0; 0; -0; -0; 0; 2224.79; 1661.37; -152.788; -136.754; -1.14286; -0.0165482
566016.756; 69; -2031183.9502; -51859.052734375; 2071.255859375; 2055.58; 15.6748; 0; 0; -0; -0; 0; 2224.42; 1661.09; -153.161; -168.836; 2.13401; 0.243769
566017.756; 69; -2031576.33594; -53929.5771484375; 2070.5244140625; 2062; 8.52342; 0; 0; -0; -0; 0; 2224.04; 1660.81; -153.516; -162.039; 3.16141; -0.302996
566018.756; 69; -2031973.43359; -55999.849609375; 2070.2724609375; 2086.76; -16.4898; 0; 0; -0; -0; 0; 2223.66; 1660.53; -153.391; -136.901; 0.197465; -0.115677
566019.756; 69; -2032365.22559; -58069.576171875; 2069.7265625; 2058.88; 10.8457; 0; 0; -0; -0; 0; 2223.29; 1660.25; -153.559; -164.405; 2.18957; -0.164206
566020.756; 69; -2032759.66992; -60139.6416015625; 2070.0654296875; 2072.82; -2.75355; 0; 0; -0; -0; 0; 2222.91; 1659.96; -152.843; -150.09; 1.81102; -0.0170741
566021.756; 69; -2033154.32422; -62209.4033203125; 2069.76171875; 2073.92; -4.16061; 0; 0; -0; -0; 0; 2222.53; 1659.68; -152.77; -148.609; 1.16224; 0.117425
566022.756; 69; -2033547.79199; -64278.99609375; 2069.5927734375; 2067.69; 1.90567; 0; 0; -0; -0; 0; 2222.15; 1659.4; -152.561; -154.467; 1.6277; 0.204972
566023.756; 69; -2033939.58398; -66348.0654296875; 2069.0693359375; 2058.88; 10.1885; 0; 0; -0; -0; 0; 2221.78; 1659.12; -152.707; -162.896; 3.34498; -0.00848576
566024.756; 69; -2034338.49609; -68416.3828125; 2068.3173828125; 2096.3; -27.9799; 0; 0; -0; -0; 0; 2221.4; 1658.84; -153.082; -125.102; -2.0316; -0.0618245
566025.756; 69; -2034728.82227; -70484.359375; 2067.9765625; 2051.18; 16.7987; 0; 0; -0; -0; 0; 2221.02; 1658.55; -153.045; -169.844; 1.4251; 0.189801
566026.756; 69; -2035127.00195; -72551.892578125; 2067.533203125; 2092.45; -24.9152; -2035174.39648; -18297.82421875; 18297.82421875; 7.98646e+06; -7.96816e+06; 2220.64; 1658.27; -153.11; -128.195; -2.81057; 0.647107
566027.756; 69; -2035518.0957; -74619.330078125; 2067.4375; 2055.21; 12.226; -2035568.07324; -19841.6640625; 1543.83984375; 1544.87; -1.03231; 2220.27; 1657.99; -152.829; -165.054; -0.641386; 0.457618
566028.756; 69; -2035911.73828; -76686.1962890625; 2066.8662109375; 2068.61; -1.7395; -2035961.08691; -21385.1025390625; 1543.4384765625; 1542.27; 1.16841; 2219.89; 1657.71; -153.022; -151.283; -0.782943; 0.611446
