tow; prn12; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
564877.756; 90; 811359.949219; 68866.6728515625; -68866.6728515625; -4.26373e+06; 4.19486e+06; 0; 0; -0; -0; 0; -2507.37; -1872.39; -66359.3; -4.26122e+06; -1.37836e-07; 0
564878.756; 90; 811869.355469; 71543.583984375; -2676.9111328125; -2676.95; 0.0367788; 0; 0; -0; -0; 0; -2507.66; -1872.6; -169.254; -169.291; -2.64496e-07; 0
564879.756; 90; 812376.144531; 74220.5302734375; -2676.9462890625; -2663.19; -13.7518; 0; 0; -0; -0; 0; -2507.95; -1872.82; -169.001; -155.249; 2.04891e-07; 0
564880.756; 90; 812889.495117; 76897.93359375; -2677.4033203125; -2697.68; 20.2722; 0; 0; -0; -0; 0; -2508.23; -1873.03; -169.17; -189.442; 1.63913e-07; 0
564881.756; 90; 813398.552734; 79575.9287109375; -2677.9951171875; -2675.12; -2.87928; 0; 0; -0; -0; 0; -2508.52; -1873.25; -169.474; -166.594; -4.42602e-05; 0
564882.756; 90; 813907.401367; 82253.54296875; -2677.6142578125; -2674.02; -3.59664; 0; 0; -0; -0; 0; -2508.81; -1873.46; -168.805; -165.208; 8.03545e-06; 0
564883.756; 90; 814414.853516; 84931.3203125; -2677.77734375; -2666.68; -11.0983; 0; 0; -0; -0; 0; -2509.1; -1873.68; -168.68; -157.582; 1.76765e-05; 0
564884.756; 90; 814923.911133; 87609.4375; -2678.1171875; -2675.12; -3.00135; 0; 0; -0; -0; 0; -2509.39; -1873.89; -168.732; -165.731; -2.31229e-05; 0
564885.756; 90; 815435.761719; 90287.9541015625; -2678.5166015625; -2689.79; 11.2764; 0; 0; -0; -0; 0; -2509.67; -1874.11; -168.844; -180.12; 2.04891e-07; 0
564886.756; 90; 815945.901367; 92967.1376953125; -2679.18359375; -2680.8; 1.61835; 0; 0; -0; -0; 0; -2509.96; -1874.32; -169.223; -170.841; -3.65078e-05; 0
564887.756; 90; 816453.981445; 95646.1767578125; -2679.0390625; -2669.98; -9.06023; 0; 0; -0; -0; 0; -2510.25; -1874.54; -168.791; -159.731; 2.6077e-07; 0
564888.756; 90; 816966.041016; 98325.51953125; -2679.3427734375; -2690.89; 11.5484; 0; 0; -0; -0; 0; -2510.54; -1874.75; -168.807; -180.355; -2.07536e-05; 0
564889.756; 90; 817472.865234; 101005.2060546875; -2679.6865234375; -2663.38; -16.3073; 0; 0; -0; -0; 0; -2510.82; -1874.97; -168.863; -152.556; -1.49347e-05; 0
564890.756; 90; 817985.901367; 103685.08203125; -2679.8759765625; -2696.02; 16.1471; 0; 0; -0; -0; 0; -2511.11; -1875.18; -168.765; -184.913; 6.21751e-06; 0
564891.756; 90; 818497.47168; 106365.51953125; -2680.4375; -2688.32; 7.88264; 0; 0; -0; -0; 0; -2511.4; -1875.39; -169.04; -176.922; 2.81148e-05; 0
564892.756; 90; 819004.15625; 109045.69140625; -2680.171875; -2662.65; -17.5265; 0; 0; -0; -0; 0; -2511.69; -1875.61; -168.487; -150.96; -3.48277e-05; 0
564893.756; 90; 819515.273438; 111726.212890625; -2680.521484375; -2685.94; 5.41746; 0; 0; -0; -0; 0; -2511.97; -1875.82; -168.549; -173.967; 2.79322e-05; 0
564894.756; 90; 820023.109375; 114407.24609375; -2681.033203125; -2668.7; -12.3373; 0; 0; -0; -0; 0; -2512.26; -1876.04; -168.774; -156.436; -1.82539e-07; 0
564895.756; 90; 820536.599609; 117088.3759765625; -2681.1298828125; -2698.41; 17.2795; 0; 0; -0; -0; 0; -2512.55; -1876.25; -168.583; -185.863; 3.61353e-07; 0
564896.756; 90; 821044.331055; 119770.0888671875; -2681.712890625; -2668.15; -13.5661; 0; 0; -0; -0; 0; -2512.83; -1876.47; -168.88; -155.313; -1.82539e-07; 0
564897.756; 90; 821554.854492; 122452.0703125; -2681.9814453125; -2682.82; 0.837326; 0; 0; -0; -0; 0; -2513.12; -1876.68; -168.861; -169.698; 1.85743e-05; 0
564898.756; 90; 822066.669922; 125134.099609375; -2682.029296875; -2689.61; 7.57894; 0; 0; -0; -0; 0; -2513.41; -1876.89; -168.622; -176.201; -1.6205e-06; 0
564899.756; 90; 822578.169922; 127816.3916015625; -2682.2919921875; -2687.95; 5.65865; 0; 0; -0; -0; 0; -2513.69; -1877.11; -168.598; -174.257; 1.09263e-05; 0
564900.756; 90; 823087.541992; 130499.2451171875; -2682.853515625; -2676.77; -6.08522; 0; 0; -0; -0; 0; -2513.98; -1877.32; -168.873; -162.788; 2.34693e-07; 0
564901.756; 90; 823597.297852; 133182.5576171875; -2683.3125; -2678.79; -4.52738; 0; 0; -0; -0; 0; -2514.27; -1877.54; -169.045; -164.518; -2.08616e-07; 0
564902.756; 90; 824110.75293; 135865.84765625; -2683.2900390625; -2698.22; 14.9346; 0; 0; -0; -0; 0; -2514.55; -1877.75; -168.736; -183.671; -1.15186e-05; 0
564903.756; 90; 824618.65918; 138549.068359375; -2683.220703125; -2669.07; -14.1553; 0; 0; -0; -0; 0; -2514.84; -1877.97; -168.38; -154.225; 2.89269e-05; 0
564904.756; 90; 825129.741211; 141232.3984375; -2683.330078125; -2685.75; 2.42412; 0; 0; -0; -0; 0; -2515.13; -1878.18; -168.203; -170.627; -1.12988e-05; 0
564905.756; 90; 825639.811523; 143916.146484375; -2683.748046875; -2680.44; -3.31046; 0; 0; -0; -0; 0; -2515.41; -1878.39; -168.335; -165.024; -1.71363e-07; 0
564906.756; 90; 826152.882812; 146600.3955078125; -2684.2490234375; -2696.21; 11.9588; 0; 0; -0; -0; 0; -2515.7; -1878.61; -168.549; -180.508; 1.83508e-05; 0
564907.756; 90; 826661.661133; 149284.869140625; -2684.4736328125; -2673.65; -10.8255; 0; 0; -0; -0; 0; -2515.99; -1878.82; -168.488; -157.662; -1.60187e-06; 0
564908.756; 90; 827174.382812; 151969.9482421875; -2685.0791015625; -2694.37; 9.29151; 0; 0; -0; -0; 0; -2516.27; -1879.03; -168.807; -178.099; 1.60187e-07; 0
564909.756; 90; 827683.615234; 154654.6015625; -2684.6533203125; -2676.03; -8.61888; 0; 0; -0; -0; 0; -2516.56; -1879.25; -168.095; -159.476; -2.54773e-05; 0
564910.756; 90; 828194.173828; 157339.720703125; -2685.119140625; -2683; -2.11562; 0; 0; -0; -0; 0; -2516.84; -1879.46; -168.275; -166.159; 1.07475e-05; 0
564911.756; 90; 828706.12793; 160025.2919921875; -2685.5712890625; -2690.34; 4.76567; 0; 0; -0; -0; 0; -2517.13; -1879.68; -168.441; -173.207; 1.75089e-07; 0
564912.756; 90; 829217.908203; 162710.6044921875; -2685.3125; -2689.42; 4.11099; 0; 0; -0; -0; 0; -2517.42; -1879.89; -167.896; -172.007; -1.9744e-07; 0
564913.756; 90; 829728.222656; 165396.2236328125; -2685.619140625; -2681.72; -3.89859; 0; 0; -0; -0; 0; -2517.7; -1880.1; -167.917; -164.019; 1.36606e-05; 0
564914.756; 90; 830238.537109; 168082.3212890625; -2686.09765625; -2681.72; -4.3771; 0; 0; -0; -0; 0; -2517.99; -1880.32; -168.11; -163.733; -2.98023e-07; 0
564915.756; 90; 830749.792969; 170769.2919921875; -2686.970703125; -2686.67; -0.303029; 0; 0; -0; -0; 0; -2518.27; -1880.53; -168.697; -168.394; -7.83801e-06; 0
564916.756; 90; 831261.084961; 173455.4189453125; -2686.126953125; -2686.86; 0.730601; 0; 0; -0; -0; 0; -2518.56; -1880.74; -167.568; -168.299; 1.39214e-05; 0
564917.756; 90; 831772.445312; 176142.4921875; -2687.0732421875; -2687.22; 0.143542; 0; 0; -0; -0; 0; -2518.84; -1880.96; -168.229; -168.372; -2.23517e-07; 0
564918.756; 90; 832283.981445; 178830.041015625; -2687.548828125; -2688.14; 0.591693; 0; 0; -0; -0; 0; -2519.13; -1881.17; -168.419; -169.011; 1.86265e-07; 0
564919.756; 90; 832795.551758; 181517.7529296875; -2687.7119140625; -2688.32; 0.608223; 0; 0; -0; -0; 0; -2519.42; -1881.38; -168.296; -168.905; 0.472592; 0.0028771
564920.756; 90; 833305.970703; 184206.0087890625; -2688.255859375; -2682.27; -5.9862; 0; 0; -0; -0; 0; -2519.7; -1881.59; -168.555; -162.569; -0.367557; -0.020469
564921.756; 90; 833820.194336; 186894.23828125; -2688.2294921875; -2702.26; 14.0339; 0; 0; -0; -0; 0; -2519.99; -1881.81; -168.243; -182.277; 1.2113; -0.319175
564922.756; 90; 834327.750977; 189582.2001953125; -2687.9619140625; -2667.23; -20.7338; 0; 0; -0; -0; 0; -2520.27; -1882.02; -167.691; -146.957; -1.23452; 0.320419
564923.756; 90; 834840.926758; 192270.775390625; -2688.5751953125; -2696.76; 8.18174; 0; 0; -0; -0; 0; -2520.56; -1882.23; -168.019; -176.2; 0.0634636; 0.07587
564924.756; 90; 835352.462891; 194959.6142578125; -2688.8388671875; -2688.14; -0.698346; 0; 0; -0; -0; 0; -2520.84; -1882.45; -167.997; -167.299; 0.00953147; -0.0746403
564925.756; 90; 835864.242188; 197648.7646484375; -2689.150390625; -2689.42; 0.267967; 0; 0; -0; -0; 0; -2521.13; -1882.66; -168.024; -168.292; 0.483963; 0.206376
564926.756; 90; 836375.010742; 200338.119140625; -2689.3544921875; -2684.11; -5.24762; 0; 0; -0; -0; 0; -2521.41; -1882.87; -167.943; -162.695; -0.444082; 0.103644
564927.756; 90; 836888.605469; 203027.7021484375; -2689.5830078125; -2698.96; 9.3755; 0; 0; -0; -0; 0; -2521.7; -1883.09; -167.887; -177.262; 1.01629; -0.0743026
564928.756; 90; 837398.151367; 205717.59375; -2689.8916015625; -2677.68; -12.2098; 0; 0; -0; -0; 0; -2521.98; -1883.3; -167.91; -155.7; -1.35118; -0.0334737
564929.756; 90; 837910.769531; 208407.5537109375; -2689.9599609375; -2693.83; 3.86667; 0; 0; -0; -0; 0; -2522.27; -1883.51; -167.694; -171.561; -0.82133; -0.233289
564930.756; 90; 838423.073242; 211098.0458984375; -2690.4921875; -2692.17; 1.68198; 0; 0; -0; -0; 0; -2522.55; -1883.72; -167.941; -169.623; -0.626395; -0.27013
564931.756; 90; 838935.585938; 213788.6279296875; -2690.58203125; -2693.27; 2.69036; 0; 0; -0; -0; 0; -2522.84; -1883.94; -167.747; -170.437; 0.140443; 0.127322
564932.756; 90; 839447.610352; 216479.6416015625; -2691.013671875; -2690.71; -0.307215; 0; 0; -0; -0; 0; -2523.12; -1884.15; -167.894; -167.586; -0.178542; -0.0349014
564933.756; 90; 839960.855469; 219170.7041015625; -2691.0625; -2697.12; 6.05879; 0; 0; -0; -0; 0; -2523.4; -1884.36; -167.658; -173.717; 0.80259; -0.0491359
564934.756; 90; 840471.763672; 221862.28125; -2691.5771484375; -2684.84; -6.73642; 0; 0; -0; -0; 0; -2523.69; -1884.57; -167.888; -161.152; -0.144035; 0.3349
564935.756; 90; 840984.276367; 224554.7255859375; -2692.4443359375; -2693.27; 0.828056; 0; 0; -0; -0; 0; -2523.97; -1884.79; -168.471; -169.299; -0.1904; 0.238677
564936.756; 90; 841496.789062; 227246.712890625; -2691.9873046875; -2693.27; 1.28509; 0; 0; -0; -0; 0; -2524.26; -1885; -167.73; -169.015; 0.0739439; 0.267305
564937.756; 90; 842007.487305; 229938.81640625; -2692.103515625; -2683.74; -8.36614; 0; 0; -0; -0; 0; -2524.54; -1885.21; -167.562; -159.196; -1.0503; 0.720817
564938.756; 90; 842521.674805; 232631.666015625; -2692.849609375; -2702.07; 9.22394; 0; 0; -0; -0; 0; -2524.83; -1885.42; -168.024; -177.248; 0.636553; 0.696391
564939.756; 90; 843031.814453; 235324.5712890625; -2692.9052734375; -2680.8; -12.1033; 0; 0; -0; -0; 0; -2525.11; -1885.63; -167.795; -155.692; -1.54484; 0.723964
564940.756; 90; 843546.736328; 238017.8779296875; -2693.306640625; -2705.93; 12.6261; 0; 0; -0; -0; 0; -2525.39; -1885.85; -167.913; -180.539; 0.418967; 0.331767
564941.756; 90; 844059.667969; 240711.166015625; -2693.2880859375; -2695.47; 2.18588; 0; 0; -0; -0; 0; -2525.68; -1886.06; -167.61; -169.796; 0.859472; 0.399302
564942.756; 90; 844571.167969; 243405.09375; -2693.927734375; -2687.95; -5.97709; 0; 0; -0; -0; 0; -2525.96; -1886.27; -167.966; -161.989; -0.310374; 0.389663
564943.756; 90; 845083.436523; 246099.3017578125; -2694.2080078125; -2691.99; -2.21858; 0; 0; -0; -0; 0; -2526.25; -1886.48; -167.962; -165.744; -0.75471; 0.298204
564944.756; 90; 845596.613281; 248793.3681640625; -2694.06640625; -2696.76; 2.69566; 0; 0; -0; -0; 0; -2526.53; -1886.69; -167.537; -170.233; 0.0113858; 0.518925
564945.756; 90; 846108.25293; 251487.7529296875; -2694.384765625; -2688.68; -5.70027; 0; 0; -0; -0; 0; -2526.81; -1886.91; -167.572; -161.871; -0.871218; 0.634301
564946.756; 90; 846622.476562; 254182.8134765625; -2695.060546875; -2702.26; 7.20288; 0; 0; -0; -0; 0; -2527.1; -1887.12; -167.964; -175.167; 0.148708; 0.224351
564947.756; 90; 847134.46582; 256877.744140625; -2694.9306640625; -2690.52; -4.40895; 0; 0; -0; -0; 0; -2527.38; -1887.33; -167.55; -163.141; -0.212906; 0.621671
564948.756; 90; 847649.107422; 259573.6298828125; -2695.8857421875; -2704.46; 8.57413; 0; 0; -0; -0; 0; -2527.66; -1887.54; -168.222; -176.796; 1.34198; 0.478456
564949.756; 90; 848160.783203; 262268.7578125; -2695.1279296875; -2688.87; -6.25355; 0; 0; -0; -0; 0; -2527.95; -1887.75; -167.181; -160.927; 0.113467; 0.38513
564950.756; 90; 848676.017578; 264964.541015625; -2695.783203125; -2707.57; 11.7917; 0; 0; -0; -0; 0; -2528.23; -1887.96; -167.553; -179.344; 2.35603; 0.375316
564951.756; 90; 849187.9375; 267660.484375; -2695.943359375; -2690.16; -5.78601; 0; 0; -0; -0; 0; -2528.51; -1888.18; -167.43; -161.644; 1.52344; 0.594984
