tow; prn18; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
565557.756; 65; 1344348.19629; -36744.3193359375; 36744.3193359375; -7.0646e+06; 7.10134e+06; 0; 0; -0; -0; 0; 1704.64; 1272.94; 35039.7; -7.0663e+06; -2.18577; -0.0157399
565558.756; 65; 1344053.70703; -38290.9130859375; 1546.59375; 1547.55; -0.957745; 0; 0; -0; -0; 0; 1704.24; 1272.65; -157.647; -156.689; -3.06823; -0.355849
565559.756; 65; 1343761.97363; -39837.84765625; 1546.9345703125; 1533.07; 13.8652; 0; 0; -0; -0; 0; 1703.84; 1272.35; -156.91; -170.776; -0.222335; -0.102025
565560.756; 65; 1343469.54297; -41383.8291015625; 1545.9814453125; 1536.73; 9.24793; 0; 0; -0; -0; 0; 1703.45; 1272.06; -157.468; -166.716; 1.71098; 0.0510853
565561.756; 65; 1343172.92383; -42929.5283203125; 1545.69921875; 1558.74; -13.0449; 0; 0; -0; -0; 0; 1703.05; 1271.76; -157.354; -144.309; -0.816345; -0.000737535
565562.756; 65; 1342881.5752; -44474.8544921875; 1545.326171875; 1531.05; 14.2788; 0; 0; -0; -0; 0; 1702.66; 1271.46; -157.331; -171.61; 2.10698; 0.167485
565563.756; 65; 1342585.75977; -46019.2744140625; 1544.419921875; 1554.52; -10.1007; 0; 0; -0; -0; 0; 1702.26; 1271.17; -157.841; -147.741; -0.106632; -0.111076
565564.756; 65; 1342292.52637; -47564.3603515625; 1545.0859375; 1540.95; 4.13403; 0; 0; -0; -0; 0; 1701.86; 1270.87; -156.779; -160.913; 0.905443; 0.0959781
565565.756; 65; 1341999.29199; -49108.7412109375; 1544.380859375; 1540.96; 3.42382; 0; 0; -0; -0; 0; 1701.47; 1270.58; -157.088; -160.512; 1.32375; -0.125639
565566.756; 65; 1341703.75586; -50652.427734375; 1543.6865234375; 1553.05; -9.36634; 0; 0; -0; -0; 0; 1701.07; 1270.28; -157.386; -148.02; -0.361466; -0.0311837
565567.756; 65; 1341409.82422; -52196.1708984375; 1543.7431640625; 1544.62; -0.878033; 0; 0; -0; -0; 0; 1700.68; 1269.99; -156.933; -156.055; -0.404264; 0.0799109
565568.756; 65; 1341116.97461; -53739.3203125; 1543.1494140625; 1538.94; 4.21433; 0; 0; -0; -0; 0; 1700.28; 1269.69; -157.131; -161.345; 0.543326; 0.203012
565569.756; 65; 1340823.77637; -55282.10546875; 1542.78515625; 1540.77; 2.01799; 0; 0; -0; -0; 0; 1699.88; 1269.39; -157.099; -159.117; 0.581464; -0.13437
565570.756; 65; 1340529.04199; -56824.015625; 1541.91015625; 1548.84; -6.92944; 0; 0; -0; -0; 0; 1699.49; 1269.1; -157.577; -150.648; -0.584101; 0.0118302
565571.756; 65; 1340238.2168; -58365.111328125; 1541.095703125; 1528.3; 12.799; 0; 0; -0; -0; 0; 1699.09; 1268.8; -157.995; -170.794; 1.95202; 0.101785
565572.756; 65; 1339942.50488; -59906.875; 1541.763671875; 1553.98; -12.2129; 0; 0; -0; -0; 0; 1698.69; 1268.51; -156.931; -144.718; -0.344923; 0.116132
565573.756; 65; 1339651.43555; -61448.3349609375; 1541.4599609375; 1529.58; 11.8803; 0; 0; -0; -0; 0; 1698.3; 1268.21; -156.838; -168.718; 1.85095; 0.0457236
565574.756; 65; 1339357.95801; -62988.7568359375; 1540.421875; 1542.23; -1.813; 0; 0; -0; -0; 0; 1697.9; 1267.91; -157.479; -155.666; 1.69343; 0.216671
565575.756; 65; 1339062.28125; -64529.0244140625; 1540.267578125; 1553.79; -13.5243; 0; 0; -0; -0; 0; 1697.5; 1267.62; -157.237; -143.713; -0.899123; 0.180997
565576.756; 65; 1338769.60645; -66068.9970703125; 1539.97265625; 1538.02; 1.95618; 0; 0; -0; -0; 0; 1697.11; 1267.32; -157.135; -159.092; -0.486402; 0.20544
565577.756; 65; 1338477.24512; -67608.3525390625; 1539.35546875; 1536.37; 2.98632; 0; 0; -0; -0; 0; 1696.71; 1267.02; -157.356; -160.342; 0.22071; 0.322994
565578.756; 65; 1338186.03613; -69146.9921875; 1538.6396484375; 1530.31; 8.32611; 0; 0; -0; -0; 0; 1696.31; 1266.73; -157.675; -166.001; 1.57657; 0.0879232
565579.756; 65; 1337891.96484; -70685.453125; 1538.4609375; 1545.36; -6.89412; 1337846.20996; -12488.5390625; 12488.5390625; -5.25e+06; 5.26248e+06; 1695.92; 1266.43; -157.457; -150.563; 0.746965; 0.540545
565580.756; 65; 1337599.98828; -72223.72265625; 1538.26953125; 1534.35; 3.92234; 1337553.29102; -13637.2314453125; 1148.6923828125; 1149.48; -0.784477; 1695.52; 1266.14; -157.251; -161.174; 1.29711; 0.328813
565581.756; 65; 1337307.17285; -73761.84765625; 1538.125; 1538.76; -0.630469; 1337260.16211; -14785.8193359375; 1148.587890625; 1150.3; -1.7129; 1695.12; 1265.84; -156.999; -156.368; 1.32754; 0.457517
565582.756; 65; 1337013.10254; -75299.0390625; 1537.19140625; 1545.35; -8.15852; 1336968.60449; -15933.7373046875; 1147.91796875; 1144.13; 3.78325; 1694.73; 1265.54; -157.535; -149.377; 0.163828; 0.810504
565583.756; 65; 1336722.97461; -76836.3173828125; 1537.2783203125; 1524.63; 12.6458; 1336674.77734; -17081.6953125; 1147.9580078125; 1153.04; -5.08284; 1694.33; 1265.25; -157.051; -169.697; 2.56654; 0.777409
