tow; prn11; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
564859.756; 83; -2102749.94629; 61884.8515625; -61884.8515625; 1.105e+07; -1.11119e+07; 0; 0; -0; -0; 0; -1897.84; -1417.22; -59987; 1.10519e+07; -3.1785e+07; 0
564860.756; 83; -2102356.65234; 63952.265625; -2067.4140625; -2066.77; -0.64043; 0; 0; -0; -0; 0; -1898.03; -1417.36; -169.388; -168.748; -3.17846e+07; 0
564861.756; 83; -2101964.86035; 66019.923828125; -2067.658203125; -2058.88; -8.77739; 0; 0; -0; -0; 0; -1898.21; -1417.5; -169.445; -160.667; -3.17842e+07; 0
564862.756; 83; -2101568.46094; 68087.982421875; -2068.05859375; -2083.09; 15.0344; 0; 0; -0; -0; 0; -1898.4; -1417.64; -169.657; -184.692; -3.17838e+07; 0
564863.756; 83; -2101177.92578; 70155.9189453125; -2067.9365234375; -2052.28; -15.6604; 0; 0; -0; -0; 0; -1898.59; -1417.78; -169.348; -153.687; -3.17834e+07; 0
564864.756; 83; -2100783.48047; 72224.228515625; -2068.3095703125; -2072.82; 4.51454; 0; 0; -0; -0; 0; -1898.78; -1417.92; -169.533; -174.047; -3.1783e+07; 0
564865.756; 83; -2100389.9082; 74292.580078125; -2068.3515625; -2068.24; -0.115347; 0; 0; -0; -0; 0; -1898.96; -1418.06; -169.387; -169.272; -3.17826e+07; 0
564866.756; 83; -2099995.67285; 76361.140625; -2068.560546875; -2071.72; 3.16021; 0; 0; -0; -0; 0; -1899.15; -1418.2; -169.408; -172.569; -3.17822e+07; 0
564867.756; 83; -2099603.21777; 78429.6728515625; -2068.5322265625; -2062.37; -6.16687; 0; 0; -0; -0; 0; -1899.34; -1418.34; -169.193; -163.026; -3.17818e+07; 0
564868.756; 83; -2099208.38965; 80498.6865234375; -2069.013671875; -2074.84; 5.82213; 0; 0; -0; -0; 0; -1899.53; -1418.48; -169.486; -175.308; -3.17814e+07; 0
564869.756; 83; -2098815.5498; 82567.75390625; -2069.0673828125; -2064.39; -4.68007; 0; 0; -0; -0; 0; -1899.72; -1418.62; -169.352; -164.672; -3.1781e+07; 0
564870.756; 83; -2098422.60547; 84637.0654296875; -2069.3115234375; -2064.94; -4.3751; 0; 0; -0; -0; 0; -1899.9; -1418.76; -169.409; -165.034; -3.17806e+07; 0
564871.756; 83; -2098028.19629; 86706.7392578125; -2069.673828125; -2072.63; 2.9604; 0; 0; -0; -0; 0; -1900.09; -1418.9; -169.583; -172.544; -3.17803e+07; 0
564872.756; 83; -2097633.96094; 88776.6611328125; -2069.921875; -2071.72; 1.79888; 0; 0; -0; -0; 0; -1900.28; -1419.04; -169.644; -171.443; -3.17799e+07; 0
564873.756; 83; -2097241.54004; 90846.5361328125; -2069.875; -2062.19; -7.68926; 0; 0; -0; -0; 0; -1900.47; -1419.18; -169.409; -161.72; -3.17795e+07; 0
564874.756; 83; -2096845.66504; 92916.8681640625; -2070.33203125; -2080.34; 10.0051; 0; 0; -0; -0; 0; -1900.65; -1419.32; -169.679; -179.684; -3.17791e+07; 0
564875.756; 83; -2096452.5459; 94987.083984375; -2070.2158203125; -2065.86; -4.36079; 0; 0; -0; -0; 0; -1900.84; -1419.46; -169.375; -165.014; -3.17787e+07; 0
564876.756; 83; -2096056.60059; 97057.2275390625; -2070.1435546875; -2080.71; 10.5631; 0; 0; -0; -0; 0; -1901.03; -1419.6; -169.115; -179.678; -3.17783e+07; 0
564877.756; 83; -2095662.81934; 99127.767578125; -2070.5400390625; -2069.33; -1.2056; 0; 0; -0; -0; 0; -1901.22; -1419.74; -169.324; -168.118; -3.72529e-08; 0
564878.756; 83; -2095270.39844; 101198.470703125; -2070.703125; -2062.19; -8.51739; 0; 0; -0; -0; 0; -1901.4; -1419.88; -169.299; -160.782; -7.45058e-08; 0
564879.756; 83; -2094874.59277; 103269.0908203125; -2070.6201171875; -2079.97; 9.35269; 0; 0; -0; -0; 0; -1901.59; -1420.02; -169.029; -178.381; 4.84288e-08; 0
564880.756; 83; -2094479.3457; 105340.0712890625; -2070.98046875; -2077.04; 6.0569; 0; 0; -0; -0; 0; -1901.78; -1420.16; -169.201; -175.258; 4.47035e-08; 0
564881.756; 83; -2094086.22656; 107411.5390625; -2071.4677734375; -2065.86; -5.61275; 0; 0; -0; -0; 0; -1901.97; -1420.3; -169.501; -163.888; -1.18874e-05; 0
564882.756; 83; -2093692.375; 109482.5166015625; -2070.9775390625; -2069.7; -1.27361; 0; 0; -0; -0; 0; -1902.15; -1420.44; -168.823; -167.55; 2.16067e-06; 0
564883.756; 83; -2093297.02344; 111553.5849609375; -2071.068359375; -2077.59; 6.51812; 0; 0; -0; -0; 0; -1902.34; -1420.58; -168.727; -175.245; 4.74602e-06; 0
564884.756; 83; -2092904.49805; 113624.8583984375; -2071.2734375; -2062.73; -8.53859; 0; 0; -0; -0; 0; -1902.53; -1420.72; -168.744; -160.206; -6.21006e-06; 0
564885.756; 83; -2092509.11133; 115696.4384765625; -2071.580078125; -2077.77; 6.19115; 0; 0; -0; -0; 0; -1902.72; -1420.86; -168.863; -175.055; 5.58794e-08; 0
564886.756; 83; -2092114.66602; 117768.5947265625; -2072.15625; -2072.82; 0.667858; 0; 0; -0; -0; 0; -1902.9; -1421; -169.252; -169.92; -9.78634e-06; 0
564887.756; 83; -2091719.69824; 119840.51953125; -2071.9248046875; -2075.57; 3.64485; 0; 0; -0; -0; 0; -1903.09; -1421.14; -168.833; -172.478; 6.70552e-08; 0
564888.756; 83; -2091326.78906; 121912.6162109375; -2072.0966796875; -2064.75; -7.345; 0; 0; -0; -0; 0; -1903.28; -1421.28; -168.817; -161.472; -5.56186e-06; 0
564889.756; 83; -2090931.33203; 123984.966796875; -2072.3505859375; -2078.14; 5.79014; 0; 0; -0; -0; 0; -1903.47; -1421.42; -168.884; -174.674; -4.00841e-06; 0
564890.756; 83; -2090537.69043; 126057.4287109375; -2072.4619140625; -2068.6; -3.86134; 0; 0; -0; -0; 0; -1903.65; -1421.56; -168.808; -164.946; 1.66148e-06; 0
564891.756; 83; -2090143.76855; 128130.3359375; -2072.9072265625; -2070.07; -2.8338; 0; 0; -0; -0; 0; -1903.84; -1421.7; -169.066; -166.232; 7.53254e-06; 0
564892.756; 83; -2089748.10254; 130202.8681640625; -2072.5322265625; -2079.24; 6.70672; 0; 0; -0; -0; 0; -1904.03; -1421.84; -168.503; -175.21; -9.32813e-06; 0
564893.756; 83; -2089353.7627; 132275.6572265625; -2072.7890625; -2072.27; -0.519197; 0; 0; -0; -0; 0; -1904.22; -1421.98; -168.573; -168.054; 7.46921e-06; 0
564894.756; 83; -2088959.59668; 134348.8759765625; -2073.21875; -2071.36; -1.86236; 0; 0; -0; -0; 0; -1904.4; -1422.12; -168.815; -166.952; -5.21541e-08; 0
564895.756; 83; -2088565.39648; 136422.09765625; -2073.2216796875; -2071.54; -1.68567; 0; 0; -0; -0; 0; -1904.59; -1422.26; -168.63; -166.945; 9.31323e-08; 0
564896.756; 83; -2088170.91699; 138495.7763671875; -2073.6787109375; -2073; -0.674988; 0; 0; -0; -0; 0; -1904.78; -1422.4; -168.9; -168.225; -4.84288e-08; 0
564897.756; 83; -2087777.06543; 140569.62890625; -2073.8525390625; -2069.7; -4.14861; 0; 0; -0; -0; 0; -1904.97; -1422.54; -168.886; -164.738; 4.95836e-06; 0
564898.756; 83; -2087382.55078; 142643.41796875; -2073.7890625; -2073.19; -0.600592; 0; 0; -0; -0; 0; -1905.15; -1422.68; -168.636; -168.035; -4.32134e-07; 0
564899.756; 83; -2086986.78027; 144717.3916015625; -2073.9736328125; -2079.79; 5.81442; 0; 0; -0; -0; 0; -1905.34; -1422.82; -168.633; -174.447; 2.92063e-06; 0
564900.756; 83; -2086591.32324; 146791.8173828125; -2074.42578125; -2078.14; 3.71494; 0; 0; -0; -0; 0; -1905.53; -1422.96; -168.898; -172.613; 5.58794e-08; 0
564901.756; 83; -2086198.44922; 148866.615234375; -2074.7978515625; -2064.57; -10.2309; 0; 0; -0; -0; 0; -1905.72; -1423.1; -169.082; -158.851; -5.58794e-08; 0
564902.756; 83; -2085802.81738; 150941.2919921875; -2074.6767578125; -2079.06; 4.38257; 0; 0; -0; -0; 0; -1905.9; -1423.24; -168.774; -173.157; -3.07336e-06; 0
564903.756; 83; -2085407.43066; 153015.7841796875; -2074.4921875; -2077.77; 3.27904; 0; 0; -0; -0; 0; -1906.09; -1423.38; -168.402; -171.681; 7.71508e-06; 0
564904.756; 83; -2085013.09082; 155090.3115234375; -2074.52734375; -2072.27; -2.25748; 0; 0; -0; -0; 0; -1906.28; -1423.52; -168.25; -165.992; -3.01003e-06; 0
564905.756; 83; -2084619.16992; 157165.1416015625; -2074.830078125; -2070.07; -4.76179; 0; 0; -0; -0; 0; -1906.46; -1423.66; -168.365; -163.603; -4.84288e-08; 0
564906.756; 83; -2084223.85254; 159240.3515625; -2075.2099609375; -2077.41; 2.19691; 0; 0; -0; -0; 0; -1906.65; -1423.8; -168.558; -170.755; 4.88758e-06; 0
564907.756; 83; -2083827.80176; 161315.7099609375; -2075.3583984375; -2081.26; 5.9025; 0; 0; -0; -0; 0; -1906.84; -1423.94; -168.519; -174.421; -4.20958e-07; 0
564908.756; 83; -2083433.77637; 163391.583984375; -2075.8740234375; -2070.62; -5.25662; 0; 0; -0; -0; 0; -1907.03; -1424.08; -168.847; -163.591; 4.09782e-08; 0
564909.756; 83; -2083038.5293; 165466.927734375; -2075.34375; -2077.04; 1.69362; 0; 0; -0; -0; 0; -1907.21; -1424.22; -168.13; -169.823; -6.78003e-06; 0
564910.756; 83; -2082643.66504; 167542.6552734375; -2075.7275390625; -2075.03; -0.701859; 0; 0; -0; -0; 0; -1907.4; -1424.36; -168.326; -167.624; 2.8573e-06; 0
564911.756; 83; -2082248.69727; 169618.697265625; -2076.0419921875; -2075.57; -0.472334; 0; 0; -0; -0; 0; -1907.59; -1424.5; -168.453; -167.981; 4.09782e-08; 0
564912.756; 83; -2081854.21777; 171694.3798828125; -2075.6826171875; -2073; -2.67889; 0; 0; -0; -0; 0; -1907.78; -1424.64; -167.907; -165.228; -5.21541e-08; 0
564913.756; 83; -2081458.02734; 173770.2998046875; -2075.919921875; -2081.99; 6.07484; 0; 0; -0; -0; 0; -1907.96; -1424.78; -167.957; -174.032; 3.63961e-06; 0
