tow; prn2; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph) 
518405.426; 6; -268632.852539; -186.583984375; 43.0989582931943; 49.7449; -6.64597; 0; 0; -0; -0; 0; 42.9833; 32.0979
518405.576; 6; -268634.135742; -193.01953125; 42.9036458599714; 44.9552; -2.05154; 0; 0; -0; -0; 0; 42.8809; 32.0215
518405.726; 6; -268635.194336; -199.447265625; 42.8515625266058; 37.0863; 5.76524; 0; 0; -0; -0; 0; 42.7786; 31.945
518405.876; 6; -268635.919922; -205.86328125; 42.7734374601641; 25.4199; 17.3536; 0; 0; -0; -0; 0; 42.6762; 31.8686
518406.026; 6; -268637.685547; -212.24902343750002842; 42.5716146097655; 61.8561; -19.2845; 0; 0; -0; -0; 0; 42.5739; 31.7922
518406.176; 6; -268638.832031; -218.62890625; 42.5325520437216; 40.1654; 2.36711; 0; 0; -0; -0; 0; 42.4715; 31.7157
518406.326; 6; -268640.303711; -224.9931640625; 42.4283854430097; 51.5582; -9.12981; 0; 0; -0; -0; 0; 42.3692; 31.6393
518406.476; 6; -268641.787109; -231.3447265625; 42.3437500262905; 51.9687; -9.62499; 0; 0; -0; -0; 0; 42.2669; 31.5629
518406.626; 6; -268643.507812; -237.67871093750002842; 42.2265624606736; 60.2824; -18.0558; 0; 0; -0; -0; 0; 42.1645; 31.4865
518406.776; 6; -268644.922852; -243.99609375; 42.1158854428155; 49.5739; -7.45798; 0; 0; -0; -0; 0; 42.0621; 31.41
518406.926; 6; -268646.162109; -250.29589843750002842; 41.9986978775525; 43.4156; -1.41693; 0; 0; -0; -0; 0; 41.9598; 31.3336
518407.076; 6; -268647.043945; -256.5830078125; 41.9140625260235; 30.8939; 11.0202; 0; 0; -0; -0; 0; 41.8574; 31.2572
518407.226; 6; -268648.019531; -262.8544921875; 41.8098958592923; 34.1783; 7.63164; 0; 0; -0; -0; 0; 41.7551; 31.1807
518407.376; 6; -268649.104492; -269.109375; 41.6992187111646; 38.0101; 3.68916; 0; 0; -0; -0; 0; 41.6527; 31.1043
518407.526; 6; -268649.983398; -275.357421875; 41.6536458591953; 30.7912; 10.8624; 0; 0; -0; -0; 0; 41.5504; 31.0279
518407.676; 6; -268651.385742; -281.5830078125; 41.5039062113465; 49.1291; -7.6252; 0; 0; -0; -0; 0; 41.448; 30.9515
518407.826; 6; -268652.480469; -287.79296875; 41.3997396090377; 38.3522; 3.04756; 0; 0; -0; -0; 0; 41.3457; 30.875
518407.976; 6; -268653.167969; -293.98828125; 41.302083358977; 24.0856; 17.2165; 0; 0; -0; -0; 0; 41.2433; 30.7986
518408.126; 6; -268654.060547; -300.1669921875; 41.1914062116375; 31.2702; 9.92121; 0; 0; -0; -0; 0; 41.141; 30.7222
518408.276; 6; -268655.228516; -306.326171875; 41.0611979421608; 40.9181; 0.143083; 0; 0; -0; -0; 0; 41.0386; 30.6457
518408.426; 6; -268656.361328; -312.4892578125; 41.0872395450679; 39.6865; 1.40077; 0; 0; -0; -0; 0; 40.9363; 30.5693
518408.576; 6; -268657.930664; -318.62109375; 40.878906275381; 54.9794; -14.1005; 0; 0; -0; -0; 0; 40.8339; 30.4929
518408.726; 6; -268659.083984; -324.734375; 40.7552083586375; 40.4049; 0.350281; 0; 0; -0; -0; 0; 40.7316; 30.4164
518408.876; 6; -268660.554688; -330.8388671875; 40.6966145454317; 51.524; -10.8274; 0; 0; -0; -0; 0; 40.6292; 30.34
518409.026; 6; -268662.004883; -336.92578125; 40.5794271085284; 50.8055; -10.2261; 0; 0; -0; -0; 0; 40.5269; 30.2636
518409.176; 6; -268663.041992; -342.99707031249994316; 40.4752603789708; 36.3336; 4.14162; 0; 0; -0; -0; 0; 40.4245; 30.1872
518409.326; 6; -268664.305664; -349.05468749999994316; 40.3841146084071; 44.2709; -3.88682; 0; 0; -0; -0; 0; 40.3222; 30.1107
518409.476; 6; -268665.651367; -355.09765624999994316; 40.2864583583465; 47.1448; -6.85833; 0; 0; -0; -0; 0; 40.2198; 30.0343
518409.626; 6; -268666.745117; -361.125; 40.1822916292444; 38.318; 1.86432; 0; 0; -0; -0; 0; 40.1175; 29.9579
518409.776; 6; -268667.967773; -367.1337890625; 40.0585937748716; 42.834; -2.77542; 0; 0; -0; -0; 0; 40.0151; 29.8814
518409.926; 6; -268669.142578; -373.12988281250005684; 39.9739582961051; 41.1576; -1.18364; 0; 0; -0; -0; 0; 39.9128; 29.805
518410.076; 6; -268670.421875; -379.111328125; 39.8763021080914; 44.8183; -4.94203; 0; 0; -0; -0; 0; 39.8104; 29.7286
518410.226; 6; -268671.68457; -385.0771484375; 39.7721354413605; 44.2367; -4.46459; 0; 0; -0; -0; 0; 39.7081; 29.6521
518410.376; 6; -268672.976562; -391.0263671875; 39.6614582963957; 45.2631; -5.60164; 0; 0; -0; -0; 0; 39.6057; 29.5757
518410.526; 6; -268674.427734; -396.958984375; 39.5507812745564; 50.8397; -11.2889; 0; 0; -0; -0; 0; 39.5033; 29.4993
518410.676; 6; -268675.669922; -402.876953125; 39.4531249632564; 43.5183; -4.06514; 0; 0; -0; -0; 0; 39.401; 29.4228
518410.826; 6; -268676.855469; -408.783203125; 39.3750000244472; 41.5339; -2.15894; 0; 0; -0; -0; 0; 39.2986; 29.3464
518410.976; 6; -268677.987305; -414.669921875; 39.244791691033; 39.6523; -0.407462; 0; 0; -0; -0; 0; 39.1963; 29.27
518411.126; 6; -268679.056641; -420.54589843750005684; 39.1731770468508; 37.4627; 1.71052; 0; 0; -0; -0; 0; 39.0939; 29.1935
518411.276; 6; -268680.051758; -426.4033203125; 39.0494791909114; 34.8625; 4.18697; 0; 0; -0; -0; 0; 38.9916; 29.1171
518411.426; 6; -268681.087891; -432.2451171875; 38.9453124637294; 36.2994; 2.64588; 0; 0; -0; -0; 0; 38.8892; 29.0407
518411.576; 6; -268682.111328; -438.0693359375; 38.8281250241077; 35.8547; 2.97346; 0; 0; -0; -0; 0; 38.7868; 28.9642
518411.726; 6; -268683.049805; -443.8818359375; 38.7500000240592; 32.8782; 5.87182; 0; 0; -0; -0; 0; 38.6845; 28.8878
518411.876; 6; -268684.042969; -449.67871093749994316; 38.6458332973412; 34.7941; 3.85175; 0; 0; -0; -0; 0; 38.5822; 28.8114
518412.026; 6; -268684.957031; -455.4599609375; 38.5416666905969; 32.0229; 6.51879; 0; 0; -0; -0; 0; 38.4798; 28.7349
518412.176; 6; -268686.043945; -461.2255859375; 38.4374999642023; 38.0785; 0.35902; 0; 0; -0; -0; 0; 38.3774; 28.6585
518412.326; 6; -268687.198242; -466.97460937500005684; 38.3268229404635; 40.4391; -2.11232; 0; 0; -0; -0; 0; 38.2751; 28.582
518412.476; 6; -268688.31543; -472.708984375; 38.2291666904021; 39.1391; -0.9099; 0; 0; -0; -0; 0; 38.1727; 28.5056
518412.626; 6; -268689.379883; -478.427734375; 38.1249999644933; 37.2916; 0.833407; 0; 0; -0; -0; 0; 38.0704; 28.4292
518412.776; 6; -268690.374023; -484.13183593750005684; 38.0273437736109; 34.8283; 3.19905; 0; 0; -0; -0; 0; 37.968; 28.3527
518412.926; 6; -268691.419922; -489.8212890625; 37.9296874646748; 36.6416; 1.28813; 0; 0; -0; -0; 0; 37.8657; 28.2763
518413.076; 6; -268692.472656; -495.4931640625; 37.8125000234771; 36.881; 0.931457; 0; 0; -0; -0; 0; 37.7633; 28.1999
518413.226; 6; -268693.539062; -501.15234375; 37.7278646067579; 37.36; 0.367847; 0; 0; -0; -0; 0; 37.6609; 28.1234
518413.376; 6; -268694.65332; -506.7939453125; 37.6106770483057; 39.0364; -1.42575; 0; 0; -0; -0; 0; 37.5586; 28.047
518413.526; 6; -268695.674805; -512.4228515625; 37.5260416899659; 35.7862; 1.7398; 0; 0; -0; -0; 0; 37.4562; 27.9705
518413.676; 6; -268696.506836; -518.0341796875; 37.408854131827; 29.149; 8.25983; 0; 0; -0; -0; 0; 37.3539; 27.8941
518413.826; 6; -268697.505859; -523.630859375; 37.3111979398325; 34.9994; 2.31184; 0; 0; -0; -0; 0; 37.2515; 27.8177
518413.976; 6; -268698.237305; -529.2119140625; 37.2070312731012; 25.6251; 11.5819; 0; 0; -0; -0; 0; 37.1492; 27.7413
518414.126; 6; -268699.15625; -534.77734375; 37.1028645487786; 32.1939; 4.90893; 0; 0; -0; -0; 0; 37.0468; 27.6648
518414.276; 6; -268700.258789; -540.328125; 37.0052083563092; 38.6259; -1.62067; 0; 0; -0; -0; 0; 36.9445; 27.5884
518414.426; 6; -268701.226562; -545.8642578125; 36.9075520489605; 33.9046; 3.00299; 0; 0; -0; -0; 0; 36.8421; 27.5119
518414.576; 6; -268702.243164; -551.3818359375; 36.7838541895051; 35.6152; 1.16867; 0; 0; -0; -0; 0; 36.7397; 27.4355
518414.726; 6; -268703.258789; -556.8876953125; 36.7057291894566; 35.581; 1.12476; 0; 0; -0; -0; 0; 36.6374; 27.3591
518414.876; 6; -268704.131836; -562.3740234375; 36.5755207992697; 30.5859; 5.98957; 0; 0; -0; -0; 0; 36.535; 27.2826
518415.026; 6; -268705.087891; -567.849609375; 36.5039062726646; 33.494; 3.0099; 0; 0; -0; -0; 0; 36.4326; 27.2062
518415.176; 6; -268706.272461; -573.3095703125; 36.3997395494334; 41.4997; -5.09999; 0; 0; -0; -0; 0; 36.3303; 27.1298
518415.326; 6; -268707.444336; -578.751953125; 36.2825521058605; 41.055; -4.77241; 0; 0; -0; -0; 0; 36.2279; 27.0533
518415.476; 6; -268708.665039; -584.177734375; 36.1718750224585; 42.7656; -6.59371; 0; 0; -0; -0; 0; 36.1255; 26.9768
518415.626; 6; -268709.886719; -589.591796875; 36.0937499663851; 42.7998; -6.70605; 0; 0; -0; -0; 0; 36.0232; 26.9004
518415.776; 6; -268710.9375; -594.9873046875; 35.9700521056665; 36.8126; -0.842566; 0; 0; -0; -0; 0; 35.9208; 26.824
518415.926; 6; -268712.013672; -600.3701171875; 35.8854166332458; 37.7021; -1.81673; 0; 0; -0; -0; 0; 35.8185; 26.7476
518416.076; 6; -268713.073242; -605.7353515625; 35.7682291888745; 37.1205; -1.3523; 0; 0; -0; -0; 0; 35.7161; 26.6711
518416.226; 6; -268714.388672; -611.087890625; 35.6835937721553; 46.0842; -10.4006; 0; 0; -0; -0; 0; 35.6138; 26.5947
518416.376; 6; -268715.450195; -616.42578125; 35.585937466858; 37.189; -1.60302; 0; 0; -0; -0; 0; 35.5114; 26.5183
518416.526; 6; -268716.338867; -621.7421875; 35.4427083553391; 31.1333; 4.30936; 0; 0; -0; -0; 0; 35.409; 26.4418
518416.676; 6; -268717.31543; -627.0478515625; 35.3710937170581; 34.2125; 1.15862; 0; 0; -0; -0; 0; 35.3067; 26.3654
518416.826; 6; -268718.18457; -632.3369140625; 35.2604166885592; 30.4491; 4.81132; 0; 0; -0; -0; 0; 35.2043; 26.2889
518416.976; 6; -268719.098633; -637.6103515625; 35.1562500218279; 32.0229; 3.13338; 0; 0; -0; -0; 0; 35.1019; 26.2125
518417.126; 6; -268720.005859; -642.8701171875; 35.0651041340097; 31.7834; 3.28172; 0; 0; -0; -0; 0; 34.9996; 26.136
518417.276; 6; -268721.121094; -648.1142578125; 34.9609375217066; 39.0706; -4.1097; 0; 0; -0; -0; 0; 34.8972; 26.0596
518417.426; 6; -268722.119141; -653.3408203125; 34.8437499675492; 34.9651; -0.121395; 0; 0; -0; -0; 0; 34.7948; 25.9832
518417.576; 6; -268723.094727; -658.5556640625; 34.7656250215853; 34.1783; 0.587367; 0; 0; -0; -0; 0; 34.6925; 25.9068
518417.726; 6; -268723.914062; -663.7509765625; 34.6354166881712; 28.7043; 5.93115; 0; 0; -0; -0; 0; 34.59; 25.8302
518417.876; 6; -268724.851562; -668.931640625; 34.5377603845009; 32.844; 1.69379; 0; 0; -0; -0; 0; 34.4878; 25.7538
518418.026; 6; -268725.924805; -674.1005859375; 34.459635438062; 37.5995; -3.13987; 0; 0; -0; -0; 0; 34.3854; 25.6774
518418.176; 6; -268726.938477; -679.25488281249988631; 34.3619791346638; 35.5125; -1.15057; 0; 0; -0; -0; 0; 34.283; 25.601
518418.326; 6; -268727.851562; -684.38769531250011369; 34.2187500212473; 31.9887; 2.23009; 0; 0; -0; -0; 0; 34.1807; 25.5245
518418.476; 6; -268728.77832; -689.50683593750011369; 34.1276041878559; 32.4676; 1.65997; 0; 0; -0; -0; 0; 34.0783; 25.4481
518418.626; 6; -268729.723633; -694.6142578125; 34.0494791349549; 33.1177; 0.931808; 0; 0; -0; -0; 0; 33.976; 25.3717
518418.776; 6; -268730.564453; -699.7021484375; 33.9192708543932; 29.4569; 4.46233; 0; 0; -0; -0; 0; 33.8736; 25.2952
518418.926; 6; -268731.618164; -704.77929687499988631; 33.8476562184762; 36.9153; -3.0676; 0; 0; -0; -0; 0; 33.7712; 25.2187
518419.076; 6; -268732.658203; -709.837890625; 33.7239583542727; 36.4363; -2.71232; 0; 0; -0; -0; 0; 33.6688; 25.1423
518419.226; 6; -268733.629883; -714.88183593750011369; 33.626302104212; 34.0414; -0.415106; 0; 0; -0; -0; 0; 33.5665; 25.0659
518419.376; 6; -268734.575195; -719.9091796875; 33.5156249687854; 33.1177; 0.397954; 0; 0; -0; -0; 0; 33.4641; 24.9894
518419.526; 6; -268735.625; -724.921875; 33.4179687707486; 36.7784; -3.36044; 0; 0; -0; -0; 0; 33.3617; 24.913
518419.676; 6; -268736.664062; -729.919921875; 33.320312468968; 36.4021; -3.08176; 0; 0; -0; -0; 0; 33.2594; 24.8365
518419.826; 6; -268737.766602; -734.9013671875; 33.2096354372859; 38.6259; -5.41624; 0; 0; -0; -0; 0; 33.157; 24.7601
518419.976; 6; -268739.006836; -739.869140625; 33.118489603896; 43.4498; -10.3313; 0; 0; -0; -0; 0; 33.0546; 24.6837
518420.126; 6; -268740.168945; -744.8212890625; 33.0143228859197; 40.7128; -7.69852; 0; 0; -0; -0; 0; 32.9523; 24.6072
518420.276; 6; -268741.317383; -749.7578125; 32.9101562704333; 40.2339; -7.32371; 0; 0; -0; -0; 0; 32.8499; 24.5308
518420.426; 6; -268742.388672; -754.677734375; 32.7994791361198; 37.5311; -4.7316; 0; 0; -0; -0; 0; 32.7476; 24.4544
518420.576; 6; -268743.359375; -759.5830078125; 32.7018229369706; 34.0072; -1.30537; 0; 0; -0; -0; 0; 32.6452; 24.3779
518420.726; 6; -268744.371094; -764.47363281250011369; 32.6041666869108; 35.4441; -2.83995; 0; 0; -0; -0; 0; 32.5428; 24.3015
518420.876; 6; -268745.484375; -769.34765625; 32.4934895530707; 39.0022; -6.50873; 0; 0; -0; -0; 0; 32.4404; 24.225
518421.026; 6; -268746.52832; -774.208984375; 32.4088541867887; 36.5731; -4.16428; 0; 0; -0; -0; 0; 32.3381; 24.1486
518421.176; 6; -268747.397461; -779.05078125; 32.2786458032715; 30.4491; 1.82955; 0; 0; -0; -0; 0; 32.2357; 24.0721
518421.326; 6; -268748.19043; -783.8818359375; 32.2070312699968; 27.7805; 4.42651; 0; 0; -0; -0; 0; 32.1334; 23.9957
518421.476; 6; -268749.063477; -788.693359375; 32.0768229365826; 30.5859; 1.49087; 0; 0; -0; -0; 0; 32.031; 23.9193
518421.626; 6; -268749.93457; -793.4931640625; 31.9986978868656; 30.5175; 1.48117; 0; 0; -0; -0; 0; 31.9286; 23.8428
518421.776; 6; -268750.599609; -798.2734375; 31.8684896031199; 23.2987; 8.5698; 0; 0; -0; -0; 0; 31.8262; 23.7663
518421.926; 6; -268751.414062; -803.04394531250011369; 31.8033853870482; 28.5332; 3.27019; 0; 0; -0; -0; 0; 31.7239; 23.6899
518422.076; 6; -268752.174805; -807.79492187500011369; 31.6731771029986; 26.6515; 5.02166; 0; 0; -0; -0; 0; 31.6215; 23.6135
518422.226; 6; -268752.998047; -812.53027343750011369; 31.5690104362673; 28.8411; 2.7279; 0; 0; -0; -0; 0; 31.5192; 23.537
518422.376; 6; -268753.932617; -817.25390625; 31.4908853873377; 32.7413; -1.25045; 0; 0; -0; -0; 0; 31.4168; 23.4606
518422.526; 6; -268754.863281; -821.9580078125; 31.3606771028046; 32.6045; -1.24381; 0; 0; -0; -0; 0; 31.3144; 23.3841
518422.676; 6; -268755.729492; -826.64941406250011369; 31.2760416375393; 30.3465; 0.92958; 0; 0; -0; -0; 0; 31.212; 23.3077
518422.826; 6; -268756.628906; -831.32421874999988631; 31.1653646026818; 31.5097; -0.344321; 0; 0; -0; -0; 0; 31.1097; 23.2313
518422.976; 6; -268757.424805; -835.9873046875; 31.0872396026356; 27.8832; 3.20408; 0; 0; -0; -0; 0; 31.0074; 23.1548
518423.126; 6; -268758.267578; -840.62988281250011369; 30.9505208045092; 29.5254; 1.42516; 0; 0; -0; -0; 0; 30.905; 23.0784
518423.276; 6; -268759.09082; -845.2587890625; 30.8593750191593; 28.8411; 2.01826; 0; 0; -0; -0; 0; 30.8026; 23.0019
518423.426; 6; -268759.862305; -849.87304687500011369; 30.7617187213517; 27.0279; 3.73387; 0; 0; -0; -0; 0; 30.7002; 22.9255
518423.576; 6; -268760.736328; -854.46972656249988631; 30.6445312690251; 30.6202; 0.0243702; 0; 0; -0; -0; 0; 30.5979; 22.8491
518423.726; 6; -268761.581055; -859.05371093750011369; 30.5598958523089; 29.5938; 0.966109; 0; 0; -0; -0; 0; 30.4955; 22.7726
518423.876; 6; -268762.460938; -863.6201171875; 30.4427083049806; 30.8254; -0.382728; 0; 0; -0; -0; 0; 30.3931; 22.6962
518424.026; 6; -268763.393555; -868.1748046875; 30.3645833521861; 32.6729; -2.30833; 0; 0; -0; -0; 0; 30.2907; 22.6197
518424.176; 6; -268764.210938; -872.7099609375; 30.234374971842; 28.6358; 1.59854; 0; 0; -0; -0; 0; 30.1883; 22.5432
518424.326; 6; -268764.951172; -877.234375; 30.1627604353942; 25.9331; 4.22971; 0; 0; -0; -0; 0; 30.086; 22.4668
518424.476; 6; -268765.719727; -881.73730468750011369; 30.0195312686393; 26.9252; 3.09432; 0; 0; -0; -0; 0; 29.9836; 22.3903
518424.626; 6; -268766.4375; -886.22949218750011369; 29.9479166387755; 25.1462; 4.80175; 0; 0; -0; -0; 0; 29.8813; 22.3139
518424.776; 6; -268767.269531; -890.703125; 29.8242187685166; 29.149; 0.675194; 0; 0; -0; -0; 0; 29.7789; 22.2375
518424.926; 6; -268768.0625; -895.16699218750011369; 29.7591145556188; 27.7805; 1.97859; 0; 0; -0; -0; 0; 29.6766; 22.1611
518425.076; 6; -268768.882812; -899.61425781249988631; 29.6484375184067; 28.7385; 0.909962; 0; 0; -0; -0; 0; 29.5741; 22.0846
518425.226; 6; -268769.625977; -904.0400390625; 29.5052083516533; 26.0357; 3.46952; 0; 0; -0; -0; 0; 29.4717; 22.0081
518425.376; 6; -268770.268555; -908.455078125; 29.4335937225878; 22.5118; 6.92179; 0; 0; -0; -0; 0; 29.3694; 21.9317
518425.526; 6; -268771.064453; -912.853515625; 29.3229166848727; 27.8832; 1.43975; 0; 0; -0; -0; 0; 29.267; 21.8552
518425.676; 6; -268771.753906; -917.236328125; 29.2187499727879; 24.154; 5.06475; 0; 0; -0; -0; 0; 29.1646; 21.7788
518425.826; 6; -268772.479492; -921.60644531250011369; 29.1341146014229; 25.4199; 3.71425; 0; 0; -0; -0; 0; 29.0622; 21.7023
518425.976; 6; -268773.249023; -925.95703125; 29.0039062680072; 26.9594; 2.04448; 0; 0; -0; -0; 0; 28.9599; 21.6259
518426.126; 6; -268774.151367; -930.296875; 28.9322916397214; 31.6123; -2.68003; 0; 0; -0; -0; 0; 28.8575; 21.5494
518426.276; 6; -268775.189453; -934.615234375; 28.7890625178746; 36.3679; -7.57879; 0; 0; -0; -0; 0; 28.7551; 21.473
518426.426; 6; -268776.006836; -938.9248046875; 28.7304687232427; 28.6358; 0.0946309; 0; 0; -0; -0; 0; 28.6528; 21.3966
518426.576; 6; -268776.973633; -943.2177734375; 28.6197916844362; 33.8703; -5.25055; 0; 0; -0; -0; 0; 28.5504; 21.3201
518426.726; 6; -268777.989258; -947.4912109375; 28.489583351022; 35.581; -7.09139; 0; 0; -0; -0; 0; 28.448; 21.2437
518426.876; 6; -268778.984375; -951.7529296875; 28.4114583068731; 34.8625; -6.45105; 0; 0; -0; -0; 0; 28.3456; 21.1672
518427.026; 6; -268779.865234; -955.998046875; 28.3007812675714; 30.8596; -2.55887; 0; 0; -0; -0; 0; 28.2432; 21.0907
518427.176; 6; -268780.880859; -960.228515625; 28.2031249737338; 35.581; -7.37784; 0; 0; -0; -0; 0; 28.1409; 21.0143
518427.326; 6; -268781.905273; -964.4423828125; 28.0924479341088; 35.8889; -7.79643; 0; 0; -0; -0; 0; 28.0385; 20.9379
518427.476; 6; -268782.762695; -968.64062499999988631; 27.9882812673767; 30.0385; -2.05027; 0; 0; -0; -0; 0; 27.9362; 20.8614
518427.626; 6; -268783.530273; -972.82714843750011369; 27.9101562240082; 26.891; 1.01915; 0; 0; -0; -0; 0; 27.8338; 20.785
518427.776; 6; -268784.304688; -976.99316406249988631; 27.7734375172425; 27.1305; 0.642948; 0; 0; -0; -0; 0; 27.7314; 20.7085
518427.926; 6; -268785.013672; -981.1474609375; 27.6953124742075; 24.8383; 2.85706; 0; 0; -0; -0; 0; 27.629; 20.6321
518428.076; 6; -268785.820312; -985.28515625; 27.5846354337935; 28.2595; -0.674865; 0; 0; -0; -0; 0; 27.5267; 20.5556
518428.226; 6; -268786.374023; -989.4072265625; 27.4804687670621; 19.3985; 8.082; 0; 0; -0; -0; 0; 27.4243; 20.4792
518428.376; 6; -268787.097656; -993.51562499999988631; 27.3893228911576; 25.3514; 2.03788; 0; 0; -0; -0; 0; 27.3219; 20.4027
518428.526; 6; -268787.754883; -997.60644531250011369; 27.272135433601; 23.025; 4.24714; 0; 0; -0; -0; 0; 27.2195; 20.3263
518428.676; 6; -268788.59082; -1001.6826171875; 27.1744791413577; 29.2859; -2.1114; 0; 0; -0; -0; 0; 27.1171; 20.2498
518428.826; 6; -268789.250977; -1005.7451171875; 27.0833333501489; 23.1276; 3.9557; 0; 0; -0; -0; 0; 27.0148; 20.1734
518428.976; 6; -268789.967773; -1009.7890625; 26.9596354334054; 25.112; 1.84768; 0; 0; -0; -0; 0; 26.9124; 20.0969
518429.126; 6; -268790.53418; -1013.8203125; 26.8749999749707; 19.8432; 7.03177; 0; 0; -0; -0; 0; 26.81; 20.0205
518429.276; 6; -268791.193359; -1017.8349609375; 26.7643229332841; 23.0934; 3.67091; 0; 0; -0; -0; 0; 26.7076; 19.944
518429.426; 6; -268791.793945; -1021.833984375; 26.6601562251708; 21.0407; 5.61949; 0; 0; -0; -0; 0; 26.6052; 19.8676
518429.576; 6; -268792.568359; -1025.818359375; 26.5625000164922; 27.1305; -0.567989; 0; 0; -0; -0; 0; 26.5029; 19.7911
518429.726; 6; -268793.364258; -1029.787109375; 26.4583333497608; 27.8832; -1.42483; 0; 0; -0; -0; 0; 26.4005; 19.7147
518429.876; 6; -268794.272461; -1033.740234375; 26.3541666421224; 31.8176; -5.46343; 0; 0; -0; -0; 0; 26.2981; 19.6382
518430.026; 6; -268795.135742; -1037.6787109375; 26.2565104329689; 30.2438; -3.98731; 0; 0; -0; -0; 0; 26.1957; 19.5617
518430.176; 6; -268795.985352; -1041.6025390625; 26.1588541423043; 29.7648; -3.606; 0; 0; -0; -0; 0; 26.0934; 19.4853
518430.326; 6; -268796.792969; -1045.5087890625; 26.0416666828355; 28.2937; -2.25205; 0; 0; -0; -0; 0; 25.991; 19.4089
518430.476; 6; -268797.558594; -1049.4013671875; 25.9505208494455; 26.8226; -0.872056; 0; 0; -0; -0; 0; 25.8886; 19.3324
