tow; prn2; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph) 
518884.226; 6; -257651.474609; 57525.525390625; -284.042968926357; -285.845; 1.80222; 0; 0; -0; -0; 0; -284.101; -212.154
518884.376; 6; -257643.248047; 57568.147460937492724; -284.147135151986; -288.206; 4.05872; 0; 0; -0; -0; 0; -284.204; -212.23
518884.526; 6; -257635.237305; 57610.785156249992724; -284.25130225982; -280.645; -3.60641; 0; 0; -0; -0; 0; -284.306; -212.307
518884.676; 6; -257627.177734; 57653.439453125; -284.361978901882; -282.356; -2.00646; 0; 0; -0; -0; 0; -284.409; -212.383
518884.826; 6; -257618.87793; 57696.103515625; -284.427083509929; -290.772; 6.3447; 0; 0; -0; -0; 0; -284.511; -212.46
518884.976; 6; -257610.737305; 57738.7880859375; -284.563802260014; -285.195; 0.631352; 0; 0; -0; -0; 0; -284.614; -212.536
518885.126; 6; -257602.604492; 57781.4853515625; -284.6484372349; -284.921; 0.273017; 0; 0; -0; -0; 0; -284.716; -212.613
518885.276; 6; -257594.424805; 57824.201171875; -284.772135593476; -286.564; 1.79152; 0; 0; -0; -0; 0; -284.818; -212.689
518885.426; 6; -257586.185547; 57866.931640624992724; -284.869791401313; -288.651; 3.78082; 0; 0; -0; -0; 0; -284.921; -212.765
518885.576; 6; -257578.095703; 57909.6748046875; -284.954427260305; -283.416; -1.53832; 0; 0; -0; -0; 0; -285.023; -212.842
518885.726; 6; -257569.959961; 57952.4326171875; -285.052083510317; -285.024; -0.0279916; 0; 0; -0; -0; 0; -285.126; -212.918
518885.876; 6; -257562.040039; 57995.2099609375; -285.18229140107; -277.463; -7.71916; 0; 0; -0; -0; 0; -285.228; -212.995
518886.026; 6; -257553.849609; 58038; -285.26692726045; -286.94; 1.67306; 0; 0; -0; -0; 0; -285.33; -213.071
518886.176; 6; -257545.523438; 58080.80859375; -285.390624734209; -291.696; 6.3049; 0; 0; -0; -0; 0; -285.433; -213.148
518886.326; 6; -257537.375; 58123.62890625; -285.468750177242; -285.469; 0.00010384; 0; 0; -0; -0; 0; -285.535; -213.224
518886.476; 6; -257528.961914; 58166.46484375; -285.572916843974; -294.74; 9.16752; 0; 0; -0; -0; 0; -285.638; -213.301
518886.626; 6; -257520.609375; 58209.3154296875; -285.670572650615; -292.619; 6.94869; 0; 0; -0; -0; 0; -285.74; -213.377
518886.776; 6; -257512.65625; 58252.18359375; -285.787760594107; -278.626; -7.1614; 0; 0; -0; -0; 0; -285.842; -213.454
518886.926; 6; -257504.679688; 58295.068359375; -285.898437233736; -279.447; -6.45098; 0; 0; -0; -0; 0; -285.945; -213.53
518887.076; 6; -257496.685547; 58337.9619140625; -285.957031427545; -280.063; -5.89375; 0; 0; -0; -0; 0; -286.047; -213.607
518887.226; 6; -257488.615234; 58380.8798828125; -286.119791844313; -282.732; -3.38794; 0; 0; -0; -0; 0; -286.15; -213.683
518887.376; 6; -257480.307617; 58423.80859375; -286.191405983463; -291.045; 4.85408; 0; 0; -0; -0; 0; -286.252; -213.76
518887.526; 6; -257472.227539; 58466.751953125007276; -286.2890626778; -283.074; -3.21508; 0; 0; -0; -0; 0; -286.354; -213.836
518887.676; 6; -257464.066406; 58509.7138671875; -286.412760149876; -285.914; -0.499144; 0; 0; -0; -0; 0; -286.457; -213.913
518887.826; 6; -257455.732422; 58552.689453125; -286.503906427885; -291.969; 5.46532; 0; 0; -0; -0; 0; -286.559; -213.989
518887.976; 6; -257447.581055; 58595.6787109375; -286.595052261275; -285.571; -1.02356; 0; 0; -0; -0; 0; -286.662; -214.066
518888.126; 6; -257439.351562; 58638.6845703125; -286.705728899651; -288.308; 1.60276; 0; 0; -0; -0; 0; -286.764; -214.142
518888.276; 6; -257431.324219; 58681.707031249992724; -286.816406428031; -281.227; -5.5899; 0; 0; -0; -0; 0; -286.866; -214.218
518888.426; 6; -257423.1875; 58724.7421875; -286.901041399518; -285.058; -1.84274; 0; 0; -0; -0; 0; -286.969; -214.295
518888.576; 6; -257414.881836; 58767.7958984375; -287.024739761542; -290.977; 3.95232; 0; 0; -0; -0; 0; -287.071; -214.371
518888.726; 6; -257406.450195; 58810.859375; -287.089843928249; -295.39; 8.30063; 0; 0; -0; -0; 0; -287.174; -214.448
518888.876; 6; -257398.316406; 58853.9443359375; -287.23307264916; -284.956; -2.27741; 0; 0; -0; -0; 0; -287.276; -214.524
518889.026; 6; -257389.960938; 58897.0400390625; -287.304687678382; -292.722; 5.41721; 0; 0; -0; -0; 0; -287.379; -214.601
518889.176; 6; -257381.584961; 58940.15625; -287.441405982299; -293.44; 5.99895; 0; 0; -0; -0; 0; -287.481; -214.677
518889.326; 6; -257373.533203; 58983.283203125; -287.513021011845; -282.082; -5.4312; 0; 0; -0; -0; 0; -287.583; -214.754
518889.476; 6; -257365.388672; 59026.4287109375; -287.636718928588; -285.332; -2.30471; 0; 0; -0; -0; 0; -287.686; -214.83
518889.626; 6; -257357.425781; 59069.586914062507276; -287.721353898754; -278.968; -8.75287; 0; 0; -0; -0; 0; -287.788; -214.907
518889.776; 6; -257349.285156; 59112.76171875; -287.832031428661; -285.195; -2.63688; 0; 0; -0; -0; 0; -287.891; -214.983
518889.926; 6; -257340.996094; 59155.951171875; -287.929687231845; -290.395; 2.46576; 0; 0; -0; -0; 0; -287.993; -215.06
518890.076; 6; -257332.795898; 59199.158203125; -288.046875178843; -287.282; -0.76476; 0; 0; -0; -0; 0; -288.095; -215.136
518890.226; 6; -257324.525391; 59242.3779296875; -288.131510595562; -289.745; 1.6139; 0; 0; -0; -0; 0; -288.198; -215.213
518890.376; 6; -257316.118164; 59285.61328125; -288.235676814893; -294.535; 6.29948; 0; 0; -0; -0; 0; -288.3; -215.289
518890.526; 6; -257307.984375; 59328.8662109375; -288.352864762366; -284.956; -3.3972; 0; 0; -0; -0; 0; -288.403; -215.366
518890.676; 6; -257299.640625; 59372.134765625; -288.457030981353; -292.311; 3.85432; 0; 0; -0; -0; 0; -288.505; -215.442
518890.826; 6; -257291.567383; 59415.4140625; -288.528646012476; -282.834; -5.69415; 0; 0; -0; -0; 0; -288.607; -215.518
518890.976; 6; -257283.348633; 59458.712890625; -288.65885434589; -287.932; -0.726702; 0; 0; -0; -0; 0; -288.71; -215.595
518891.126; 6; -257274.989258; 59502.0263671875; -288.756510147741; -292.859; 4.10224; 0; 0; -0; -0; 0; -288.812; -215.671
518891.276; 6; -257266.801758; 59545.3544921875; -288.854166846011; -286.837; -2.01681; 0; 0; -0; -0; 0; -288.915; -215.748
518891.426; 6; -257258.759766; 59588.6982421875; -288.95833306422; -281.74; -7.21864; 0; 0; -0; -0; 0; -289.017; -215.824
518891.576; 6; -257250.411133; 59632.056640625007276; -289.055989762851; -292.482; 3.42642; 0; 0; -0; -0; 0; -289.119; -215.901
518891.726; 6; -257242.106445; 59675.431640625; -289.166666846156; -290.943; 1.77618; 0; 0; -0; -0; 0; -289.222; -215.977
518891.876; 6; -257233.865234; 59718.819335937507276; -289.251301813996; -288.719; -0.532264; 0; 0; -0; -0; 0; -289.324; -216.054
518892.026; 6; -257225.738281; 59762.224609375; -289.368489762948; -284.716; -4.65231; 0; 0; -0; -0; 0; -289.427; -216.13
518892.176; 6; -257217.512695; 59805.6455078125; -289.472655980408; -288.172; -1.30102; 0; 0; -0; -0; 0; -289.529; -216.207
518892.326; 6; -257209.275391; 59849.083984375007276; -289.58984392985; -288.582; -1.00766; 0; 0; -0; -0; 0; -289.631; -216.283
518892.476; 6; -257201.0625; 59892.536132812507276; -289.680989763191; -287.727; -1.95411; 0; 0; -0; -0; 0; -289.734; -216.36
518892.626; 6; -257192.707031; 59936.0009765625; -289.765624730086; -292.722; 2.95627; 0; 0; -0; -0; 0; -289.836; -216.436
518892.776; 6; -257184.338867; 59979.484375; -289.889323096654; -293.167; 3.27734; 0; 0; -0; -0; 0; -289.939; -216.513
518892.926; 6; -257176.071289; 60022.9794921875; -289.967447646613; -289.643; -0.324673; 0; 0; -0; -0; 0; -290.041; -216.589
518893.076; 6; -257167.941406; 60066.4931640625; -290.091146013446; -284.819; -5.27233; 0; 0; -0; -0; 0; -290.143; -216.666
518893.226; 6; -257159.733398; 60110.0205078125; -290.182291846836; -287.556; -2.62648; 0; 0; -0; -0; 0; -290.246; -216.742
518893.376; 6; -257151.511719; 60153.5654296875; -290.299478896304; -288.035; -2.26469; 0; 0; -0; -0; 0; -290.348; -216.819
518893.526; 6; -257143.109375; 60197.1220703125; -290.377604346957; -294.364; 3.98649; 0; 0; -0; -0; 0; -290.451; -216.895
518893.676; 6; -257134.626953; 60240.6962890625; -290.494791396122; -297.17; 6.67473; 0; 0; -0; -0; 0; -290.553; -216.971
518893.826; 6; -257126.499023; 60284.287109375; -290.605468930432; -284.75; -5.85508; 0; 0; -0; -0; 0; -290.655; -217.048
518893.976; 6; -257118.114258; 60327.888671875; -290.677083513809; -293.748; 3.07119; 0; 0; -0; -0; 0; -290.758; -217.124
518894.126; 6; -257109.670898; 60371.512695312507276; -290.826822645862; -295.801; 4.9742; 0; 0; -0; -0; 0; -290.86; -217.201
518894.276; 6; -257101.568359; 60415.146484375; -290.891927263894; -283.861; -7.03106; 0; 0; -0; -0; 0; -290.963; -217.277
518894.426; 6; -257093.265625; 60458.796875; -291.002603895649; -290.874; -0.12818; 0; 0; -0; -0; 0; -291.065; -217.354
518894.576; 6; -257085.073242; 60502.4638671875; -291.113281430747; -287.008; -4.10487; 0; 0; -0; -0; 0; -291.167; -217.43
518894.726; 6; -257076.386719; 60546.1474609375; -291.223958514149; -304.32; 13.096; 0; 0; -0; -0; 0; -291.27; -217.507
518894.876; 6; -257068.055664; 60589.841796874992724; -291.295572645328; -291.867; 0.571013; 0; 0; -0; -0; 0; -291.372; -217.583
518895.026; 6; -257059.775391; 60633.556640625; -291.43229184766; -290.088; -1.34475; 0; 0; -0; -0; 0; -291.475; -217.66
518895.176; 6; -257051.324219; 60677.2861328125; -291.529947645158; -296.075; 4.54477; 0; 0; -0; -0; 0; -291.577; -217.736
518895.326; 6; -257042.866211; 60721.0244140625; -291.588541847709; -296.314; 4.72567; 0; 0; -0; -0; 0; -291.679; -217.813
518895.476; 6; -257034.742188; 60764.78515625; -291.738281431135; -284.614; -7.12474; 0; 0; -0; -0; 0; -291.782; -217.889
518895.626; 6; -257026.444336; 60808.5576171875; -291.816405978225; -290.703; -1.11304; 0; 0; -0; -0; 0; -291.884; -217.965
518895.776; 6; -257018.235352; 60852.3486328125; -291.940104347927; -287.59; -4.35008; 0; 0; -0; -0; 0; -291.987; -218.042
518895.926; 6; -257009.856445; 60896.153320312507276; -292.031249728073; -293.543; 1.51175; 0; 0; -0; -0; 0; -292.089; -218.118
518896.076; 6; -257001.455078; 60939.970703125; -292.115885597988; -294.33; 2.214; 0; 0; -0; -0; 0; -292.191; -218.195
518896.226; 6; -256993.148438; 60983.80859375; -292.252604348121; -291.011; -1.24133; 0; 0; -0; -0; 0; -292.294; -218.271
518896.376; 6; -256984.84668; 61027.658203125007276; -292.330728894461; -290.84; -1.49052; 0; 0; -0; -0; 0; -292.396; -218.348
518896.526; 6; -256976.240234; 61071.525390624992724; -292.447916848145; -301.515; 9.06659; 0; 0; -0; -0; 0; -292.499; -218.424
518896.676; 6; -256968.040039; 61115.4072265625; -292.545572644261; -287.282; -5.26346; 0; 0; -0; -0; 0; -292.601; -218.501
518896.826; 6; -256959.634766; 61159.30078125; -292.623698098351; -294.467; 1.84304; 0; 0; -0; -0; 0; -292.703; -218.577
518896.976; 6; -256951.490234; 61203.215820312507276; -292.766927265155; -285.332; -7.43492; 0; 0; -0; -0; 0; -292.806; -218.654
518897.126; 6; -256943.266602; 61247.140625000007276; -292.832030977279; -288.103; -4.72882; 0; 0; -0; -0; 0; -292.908; -218.73
518897.276; 6; -256934.959961; 61291.085937500007276; -292.968750181899; -291.011; -1.95748; 0; 0; -0; -0; 0; -293.011; -218.807
518897.426; 6; -256926.556641; 61335.0439453125; -293.053385143691; -294.398; 1.34492; 0; 0; -0; -0; 0; -293.113; -218.883
518897.576; 6; -256918.311523; 61379.016601562507276; -293.151041848727; -288.856; -4.29515; 0; 0; -0; -0; 0; -293.215; -218.96
518897.726; 6; -256909.726562; 61423.00390625; -293.248698098691; -300.762; 7.51313; 0; 0; -0; -0; 0; -293.318; -219.036
518897.876; 6; -256901.509766; 61467.0107421875; -293.37890597677; -287.864; -5.51518; 0; 0; -0; -0; 0; -293.42; -219.113
518898.026; 6; -256893.123047; 61511.02734375; -293.444010598861; -293.817; 0.372686; 0; 0; -0; -0; 0; -293.523; -219.189
518898.176; 6; -256884.957031; 61555.064453124992724; -293.5807288932; -286.085; -7.49605; 0; 0; -0; -0; 0; -293.625; -219.265
518898.326; 6; -256876.615234; 61599.1142578125; -293.665364765713; -292.243; -1.42244; 0; 0; -0; -0; 0; -293.727; -219.342
518898.476; 6; -256868.240234; 61643.181640625; -293.782552265738; -293.406; -0.376405; 0; 0; -0; -0; 0; -293.83; -219.418
518898.626; 6; -256859.628906; 61687.261718750007276; -293.867187226363; -301.686; 7.81838; 0; 0; -0; -0; 0; -293.932; -219.495
518898.776; 6; -256851.049805; 61731.357421875; -293.97135434914; -300.557; 6.5852; 0; 0; -0; -0; 0; -294.035; -219.571
518898.926; 6; -256842.571289; 61775.466796875; -294.062499726133; -297.033; 2.97017; 0; 0; -0; -0; 0; -294.137; -219.648
518899.076; 6; -256834.074219; 61819.595703125; -294.192708515992; -297.683; 3.49; 0; 0; -0; -0; 0; -294.239; -219.724
518899.226; 6; -256825.790039; 61863.738281250007276; -294.283854349431; -290.224; -4.05947; 0; 0; -0; -0; 0; -294.342; -219.801
518899.376; 6; -256817.52832; 61907.8955078125; -294.381510142454; -289.438; -4.94401; 0; 0; -0; -0; 0; -294.444; -219.877
518899.526; 6; -256809.083008; 61952.069335937492724; -294.492187682796; -295.869; 1.37726; 0; 0; -0; -0; 0; -294.547; -219.954
518899.676; 6; -256800.776367; 61996.257812500007276; -294.589843475739; -291.011; -3.57857; 0; 0; -0; -0; 0; -294.649; -220.03
518899.826; 6; -256792.192383; 62040.462890625; -294.700521016259; -300.728; 6.02709; 0; 0; -0; -0; 0; -294.751; -220.107
518899.976; 6; -256783.81543; 62084.681640624992724; -294.791666849649; -293.475; -1.31709; 0; 0; -0; -0; 0; -294.854; -220.183
518900.126; 6; -256775.216797; 62128.916015625; -294.895833058739; -301.241; 6.34497; 0; 0; -0; -0; 0; -294.956; -220.259
518900.276; 6; -256766.780273; 62173.1650390625; -294.993489766489; -295.562; 0.568043; 0; 0; -0; -0; 0; -295.059; -220.336
518900.426; 6; -256758.520508; 62217.4287109375; -295.091145558508; -289.369; -5.72207; 0; 0; -0; -0; 0; -295.161; -220.412
518900.576; 6; -256750.189453; 62261.7109375; -295.214843933293; -291.867; -3.34826; 0; 0; -0; -0; 0; -295.263; -220.489
518900.726; 6; -256741.878906; 62306.0078125; -295.312500183354; -291.148; -4.16438; 0; 0; -0; -0; 0; -295.366; -220.565
518900.876; 6; -256733.274414; 62350.31640625; -295.390624724896; -301.446; 6.05545; 0; 0; -0; -0; 0; -295.468; -220.642
518901.026; 6; -256724.625; 62394.64453125; -295.520833516817; -303.02; 7.49902; 0; 0; -0; -0; 0; -295.57; -220.718
518901.176; 6; -256716.258789; 62438.98828125; -295.624999724678; -293.098; -2.52677; 0; 0; -0; -0; 0; -295.673; -220.795
518901.326; 6; -256707.611328; 62483.344726562492724; -295.709635600219; -302.951; 7.24179; 0; 0; -0; -0; 0; -295.775; -220.871
518901.476; 6; -256699.113281; 62527.718749999992724; -295.82682310034; -297.717; 1.8901; 0; 0; -0; -0; 0; -295.878; -220.948
518901.626; 6; -256690.889648; 62572.1064453125; -295.917968474453; -288.103; -7.81475; 0; 0; -0; -0; 0; -295.98; -221.024
518901.776; 6; -256682.558594; 62616.51171875; -296.035156433803; -291.867; -4.16857; 0; 0; -0; -0; 0; -296.082; -221.101
518901.926; 6; -256674.163086; 62660.9287109375; -296.113280974223; -294.125; -1.98867; 0; 0; -0; -0; 0; -296.185; -221.177
518902.076; 6; -256665.489258; 62705.3623046875; -296.223958517253; -303.875; 7.6512; 0; 0; -0; -0; 0; -296.287; -221.253
518902.226; 6; -256656.925781; 62749.8134765625; -296.341146017326; -300.009; 3.66801; 0; 0; -0; -0; 0; -296.39; -221.33
518902.376; 6; -256648.513672; 62794.27734375; -296.425780973932; -294.706; -1.71956; 0; 0; -0; -0; 0; -296.492; -221.406
518902.526; 6; -256640.014648; 62838.757812500007276; -296.536458517496; -297.751; 1.21467; 0; 0; -0; -0; 0; -296.594; -221.483
518902.676; 6; -256631.482422; 62883.253906250007276; -296.640624723732; -298.914; 2.27373; 0; 0; -0; -0; 0; -296.697; -221.559
518902.826; 6; -256623.149414; 62927.765625; -296.744791850862; -291.935; -4.80978; 0; 0; -0; -0; 0; -296.799; -221.636
518902.976; 6; -256614.695312; 62972.291015625; -296.8359376843; -296.177; -0.65858; 0; 0; -0; -0; 0; -296.902; -221.712
518903.126; 6; -256606.18457; 63016.833984375; -296.953124723441; -298.162; 1.20856; 0; 0; -0; -0; 0; -297.004; -221.789
518903.276; 6; -256597.80957; 63061.3896484375; -297.037760601092; -293.406; -3.63161; 0; 0; -0; -0; 0; -297.106; -221.865
518903.426; 6; -256589.319336; 63105.9609375; -297.141926806598; -297.443; 0.301291; 0; 0; -0; -0; 0; -297.209; -221.942
518903.576; 6; -256581.010742; 63150.550781250007276; -297.265625184615; -291.08; -6.18593; 0; 0; -0; -0; 0; -297.311; -222.018
518903.726; 6; -256572.5; 63195.1533203125; -297.350260601237; -298.162; 0.81142; 0; 0; -0; -0; 0; -297.414; -222.095
518903.876; 6; -256564.124023; 63239.7734375; -297.467447639629; -293.44; -4.02709; 0; 0; -0; -0; 0; -297.516; -222.171
518904.026; 6; -256555.705078; 63284.404296875; -297.539062684737; -294.946; -2.59335; 0; 0; -0; -0; 0; -297.618; -222.247
518904.176; 6; -256547.174805; 63329.0576171875; -297.688801806089; -298.846; 1.15713; 0; 0; -0; -0; 0; -297.721; -222.324
518904.326; 6; -256538.825195; 63373.7177734375; -297.734375184858; -292.517; -5.21775; 0; 0; -0; -0; 0; -297.823; -222.4
518904.476; 6; -256530.331055; 63418.401367187507276; -297.890625185003; -297.58; -0.310557; 0; 0; -0; -0; 0; -297.925; -222.477
518904.626; 6; -256521.837891; 63463.09375; -297.949218472465; -297.546; -0.403363; 0; 0; -0; -0; 0; -298.028; -222.553
518904.776; 6; -256513.290039; 63507.8076171875; -298.092448101747; -299.462; 1.36931; 0; 0; -0; -0; 0; -298.13; -222.63
518904.926; 6; -256504.805664; 63552.530273437492724; -298.151041388943; -297.238; -0.913098; 0; 0; -0; -0; 0; -298.233; -222.706
518905.076; 6; -256496.098633; 63597.2744140625; -298.294271018587; -305.038; 6.74412; 0; 0; -0; -0; 0; -298.335; -222.783
518905.226; 6; -256487.413086; 63642.0302734375; -298.372396018587; -304.286; 5.91332; 0; 0; -0; -0; 0; -298.437; -222.859
518905.376; 6; -256478.9375; 63686.802734375; -298.483072638683; -296.93; -1.55304; 0; 0; -0; -0; 0; -298.54; -222.936
518905.526; 6; -256470.490234; 63731.58984375; -298.58072935205; -295.938; -2.64286; 0; 0; -0; -0; 0; -298.642; -223.012
518905.676; 6; -256461.928711; 63776.392578125; -298.684895555161; -299.941; 1.25583; 0; 0; -0; -0; 0; -298.745; -223.088
518905.826; 6; -256453.150391; 63821.209960937492724; -298.782552268793; -307.536; 8.75335; 0; 0; -0; -0; 0; -298.847; -223.165
518905.976; 6; -256444.692383; 63866.0458984375; -298.906250185634; -296.314; -2.59204; 0; 0; -0; -0; 0; -298.949; -223.241
518906.126; 6; -256436.188477; 63910.8935546875; -298.984374721549; -297.922; -1.06218; 0; 0; -0; -0; 0; -299.052; -223.318
518906.276; 6; -256427.611328; 63955.759765625; -299.108073102377; -300.488; 1.38006; 0; 0; -0; -0; 0; -299.154; -223.394
518906.426; 6; -256419.138672; 64000.6376953125; -299.186197638028; -296.827; -2.3588; 0; 0; -0; -0; 0; -299.257; -223.471
518906.576; 6; -256410.524414; 64045.53125; -299.290364769157; -301.788; 2.49784; 0; 0; -0; -0; 0; -299.359; -223.547
518906.726; 6; -256402.171875; 64090.443359375; -299.414062685901; -292.619; -6.7948; 0; 0; -0; -0; 0; -299.461; -223.624
518906.876; 6; -256393.638672; 64135.3701171875; -299.511718471058; -298.949; -0.563152; 0; 0; -0; -0; 0; -299.564; -223.7
518907.026; 6; -256385.049805; 64180.310546875; -299.602864769351; -300.899; 1.29581; 0; 0; -0; -0; 0; -299.666; -223.777
518907.176; 6; -256376.577148; 64225.266601562507276; -299.707030970925; -296.827; -2.87964; 0; 0; -0; -0; 0; -299.768; -223.853
518907.326; 6; -256368.027344; 64270.2373046875; -299.804687686095; -299.53; -0.274508; 0; 0; -0; -0; 0; -299.871; -223.929
518907.476; 6; -256359.520508; 64315.2255859375; -299.921875186216; -298.025; -1.89704; 0; 0; -0; -0; 0; -299.973; -224.006
518907.626; 6; -256350.921875; 64360.228515625; -300.019530970585; -301.241; 1.22127; 0; 0; -0; -0; 0; -300.076; -224.082
518907.776; 6; -256342.271484; 64405.2470703125; -300.123698103008; -303.054; 2.93037; 0; 0; -0; -0; 0; -300.178; -224.159
518907.926; 6; -256333.805664; 64450.279296875; -300.214843470403; -296.588; -3.62694; 0; 0; -0; -0; 0; -300.28; -224.235
518908.076; 6; -256325.264648; 64495.329101562507276; -300.332031436519; -299.222; -1.10976; 0; 0; -0; -0; 0; -300.383; -224.312
518908.226; 6; -256316.588867; 64540.390624999992724; -300.410156436422; -303.944; 3.53343; 0; 0; -0; -0; 0; -300.485; -224.388
518908.376; 6; -256308.072266; 64585.471679687507276; -300.54036430353; -298.367; -2.17341; 0; 0; -0; -0; 0; -300.588; -224.465
518908.526; 6; -256299.458984; 64630.567382812507276; -300.638021019994; -301.754; 1.11597; 0; 0; -0; -0; 0; -300.69; -224.541
518908.676; 6; -256290.895508; 64675.677734375007276; -300.735676803251; -300.009; -0.726523; 0; 0; -0; -0; 0; -300.792; -224.618
518908.826; 6; -256282.269531; 64720.80078125; -300.820312686725; -302.199; 1.37844; 0; 0; -0; -0; 0; -300.895; -224.694
518908.976; 6; -256273.649414; 64765.942382812492724; -300.944010603469; -301.993; 1.04947; 0; 0; -0; -0; 0; -300.997; -224.771
518909.126; 6; -256265.166992; 64811.0966796875; -301.028645553027; -297.17; -3.85913; 0; 0; -0; -0; 0; -301.099; -224.847
518909.276; 6; -256256.643555; 64856.270507812492724; -301.158854353602; -298.606; -2.55241; 0; 0; -0; -0; 0; -301.202; -224.923
518909.426; 6; -256247.832031; 64901.45703125; -301.243489302827; -308.699; 7.45563; 0; 0; -0; -0; 0; -301.304; -225
518909.576; 6; -256239.262695; 64946.659179687492724; -301.347656437053; -300.214; -1.13323; 0; 0; -0; -0; 0; -301.407; -225.076
518909.726; 6; -256230.577148; 64991.8759765625; -301.44531268721; -304.286; 2.8404; 0; 0; -0; -0; 0; -301.509; -225.153
518909.876; 6; -256221.963867; 65037.1103515625; -301.562499719148; -301.754; 0.19149; 0; 0; -0; -0; 0; -301.611; -225.229
518910.026; 6; -256213.337891; 65082.357421875; -301.647135603954; -302.199; 0.551616; 0; 0; -0; -0; 0; -301.714; -225.306
518910.176; 6; -256204.749023; 65127.6220703125; -301.764322635627; -300.899; -0.865645; 0; 0; -0; -0; 0; -301.816; -225.382
518910.326; 6; -256196.294922; 65172.900390625; -301.855468937417; -296.177; -5.67811; 0; 0; -0; -0; 0; -301.919; -225.459
518910.476; 6; -256187.754883; 65218.1943359375; -301.959635604148; -299.188; -2.77158; 0; 0; -0; -0; 0; -302.021; -225.535
518910.626; 6; -256179.039062; 65263.5029296875; -302.057291385354; -305.346; 3.28901; 0; 0; -0; -0; 0; -302.123; -225.612
518910.776; 6; -256170.422852; 65308.829101562507276; -302.17447935433; -301.857; -0.317852; 0; 0; -0; -0; 0; -302.226; -225.688
518910.926; 6; -256161.582031; 65354.169921875; -302.272135135105; -309.725; 7.45336; 0; 0; -0; -0; 0; -302.328; -225.764
518911.076; 6; -256152.87793; 65399.525390624992724; -302.369791854354; -304.936; 2.56596; 0; 0; -0; -0; 0; -302.43; -225.841
518911.226; 6; -256144.128906; 65444.896484375007276; -302.473958521231; -306.51; 4.03556; 0; 0; -0; -0; 0; -302.533; -225.917
518911.376; 6; -256135.587891; 65490.283203125; -302.578124718154; -299.222; -3.35586; 0; 0; -0; -0; 0; -302.635; -225.994
518911.526; 6; -256127.089844; 65535.6845703125; -302.675781437926; -297.717; -4.95886; 0; 0; -0; -0; 0; -302.738; -226.07
518911.676; 6; -256118.479492; 65581.1025390625; -302.786458051341; -301.651; -1.13511; 0; 0; -0; -0; 0; -302.84; -226.147
518911.826; 6; -256109.800781; 65626.5341796875; -302.877604354718; -304.046; 1.16862; 0; 0; -0; -0; 0; -302.942; -226.223
518911.976; 6; -256101.198242; 65671.982421875; -302.98828143812; -301.378; -1.61063; 0; 0; -0; -0; 0; -303.045; -226.3
518912.126; 6; -256092.219727; 65717.4453125; -303.085937217729; -314.549; 11.4635; 0; 0; -0; -0; 0; -303.147; -226.376
518912.276; 6; -256083.482422; 65762.923828125; -303.190104354912; -306.099; 2.90887; 0; 0; -0; -0; 0; -303.249; -226.453
518912.426; 6; -256074.946289; 65808.41796875; -303.294270550869; -299.051; -4.24307; 0; 0; -0; -0; 0; -303.352; -226.529
518912.576; 6; -256066.429688; 65853.927734375; -303.398437688375; -298.367; -5.03148; 0; 0; -0; -0; 0; -303.454; -226.605
518912.726; 6; -256057.714844; 65899.453125; -303.502604355106; -305.312; 1.80948; 0; 0; -0; -0; 0; -303.557; -226.682
518912.876; 6; -256048.761719; 65944.9912109375; -303.587239300596; -313.66; 10.0727; 0; 0; -0; -0; 0; -303.659; -226.758
518913.026; 6; -256040.042969; 65990.5478515625; -303.710937688569; -305.449; 1.738; 0; 0; -0; -0; 0; -303.761; -226.835
518913.176; 6; -256031.359375; 66036.119140625; -303.808593467056; -304.217; 0.408694; 0; 0; -0; -0; 0; -303.864; -226.911
518913.326; 6; -256022.475586; 66081.7041015625; -303.899739772019; -311.231; 7.3311; 0; 0; -0; -0; 0; -303.966; -226.988
518913.476; 6; -256013.796875; 66127.306640625; -304.016927272092; -304.046; 0.0292982; 0; 0; -0; -0; 0; -304.069; -227.064
518913.626; 6; -256005.245117; 66172.923828125; -304.114583050105; -299.599; -4.51598; 0; 0; -0; -0; 0; -304.171; -227.141
518913.776; 6; -255996.786133; 66218.5556640625; -304.212239772213; -296.348; -7.86382; 0; 0; -0; -0; 0; -304.273; -227.217
518913.926; 6; -255988.0625; 66264.2021484375; -304.309895549923; -305.62; 1.3101; 0; 0; -0; -0; 0; -304.376; -227.294
518914.076; 6; -255979.133789; 66309.8642578125; -304.414062689005; -312.805; 8.39056; 0; 0; -0; -0; 0; -304.478; -227.37
518914.226; 6; -255970.431641; 66355.54296875; -304.524739772407; -304.867; 0.342585; 0; 0; -0; -0; 0; -304.58; -227.446
518914.376; 6; -255961.837891; 66401.240234375; -304.648437216274; -301.07; -3.5787; 0; 0; -0; -0; 0; -304.683; -227.523
518914.526; 6; -255952.998047; 66446.947265625; -304.713541855858; -309.691; 4.97774; 0; 0; -0; -0; 0; -304.785; -227.599
518914.676; 6; -255944.462891; 66492.6708984375; -304.82421846611; -299.017; -5.80723; 0; 0; -0; -0; 0; -304.888; -227.676
518914.826; 6; -255935.919922; 66538.4091796875; -304.92187518932; -299.291; -5.63118; 0; 0; -0; -0; 0; -304.99; -227.752
