time; diff_3D [m]; diff_2D [m]; gdop; max_abs_resp[m]; max_abs_resc[m]
518776.452001; 0.117803; 0.0838322; 2.83968; 0.416617; -0.21234
518776.602001; 0.117598; 0.0836589; 2.83972; 0.296736; -0.22519
518776.752001; 0.117394; 0.0835667; 2.83976; 0.271107; -0.225945
518776.902001; 0.117246; 0.0835302; 2.8398; 0.336401; -0.211877
518777.052001; 0.117029; 0.0834422; 2.83984; 0.323799; -0.211086
518777.202001; 0.116925; 0.0833991; 2.83989; 0.251887; -0.19997
518777.352001; 0.116881; 0.0834185; 2.83993; 0.275343; -0.171093
518777.502001; 0.116894; 0.0834518; 2.83997; 0.287473; -0.190413
518777.652001; 0.117019; 0.0835479; 2.84001; 0.273396; -0.180614
518777.802001; 0.117213; 0.0836949; 2.84005; -0.400701; -0.15779
518777.952001; 0.117403; 0.0839126; 2.84009; 0.532112; -0.159657
518778.102001; 0.117537; 0.0840508; 2.84013; 0.325729; -0.152856
518778.252001; 0.117665; 0.0841076; 2.84017; -0.256613; -0.160583
518778.402001; 0.117798; 0.084161; 2.84021; 0.22994; -0.179004
518778.552001; 0.117886; 0.0842233; 2.84025; 0.143236; -0.182551
518778.702001; 0.11785; 0.0842348; 2.84029; 0.226526; -0.175825
518778.852001; 0.117769; 0.0842488; 2.84033; 0.342107; -0.208376
518779.002001; 0.117738; 0.0842977; 2.84037; 0.330361; -0.204001
518779.152001; 0.11772; 0.0843809; 2.84041; 0.425949; -0.219995
518779.302001; 0.11774; 0.08449; 2.84045; 0.362424; -0.186984
518779.452001; 0.117899; 0.0846306; 2.8405; 0.240279; -0.189764
518779.602001; 0.117966; 0.0847692; 2.84054; 0.336875; -0.193521
518779.752001; 0.118053; 0.0848816; 2.84058; 0.194832; -0.177214
518779.902001; 0.118042; 0.0849078; 2.84062; 0.157163; -0.198226
518780.052001; 0.118008; 0.0849045; 2.84066; 0.266849; -0.214745
518780.202001; 0.118073; 0.0849423; 2.8407; 0.373759; -0.227942
518780.352001; 0.118095; 0.0849751; 2.84074; 0.247399; -0.212182
518780.502001; 0.11806; 0.0849781; 2.84078; 0.209734; -0.23617
518780.652001; 0.118052; 0.0850144; 2.84082; 0.258336; -0.229621
518780.802001; 0.118002; 0.0850612; 2.84086; 0.197984; -0.209495
518780.952001; 0.117964; 0.0850951; 2.8409; 0.222465; -0.21164
518781.102001; 0.117925; 0.0851501; 2.84094; -0.208683; -0.200309
518781.252001; 0.117897; 0.0852117; 2.84098; 0.219709; -0.224259
518781.402001; 0.117851; 0.0852527; 2.84102; 0.217807; -0.215982
518781.552001; 0.117691; 0.0852294; 2.84106; 0.202592; -0.220219
518781.702001; 0.117545; 0.0852322; 2.84111; 0.397626; -0.220338
518781.852001; 0.117437; 0.0852838; 2.84115; 0.348301; -0.213462
518782.002001; 0.117397; 0.0852703; 2.84119; -0.158998; -0.200965
518782.152001; 0.117277; 0.0852248; 2.84123; 0.248374; -0.205312
518782.302001; 0.117091; 0.08519; 2.84127; -0.243097; -0.189911
518782.452001; 0.117055; 0.0851578; 2.84131; 0.233604; -0.198483
518782.602001; 0.117023; 0.0851176; 2.84135; 0.178607; -0.208001
518782.752001; 0.117033; 0.0851116; 2.84139; 0.212327; -0.174922
518782.902001; 0.11715; 0.0851525; 2.84143; -0.226814; -0.164514
518783.052001; 0.117231; 0.0851798; 2.84147; -0.241727; -0.176344
518783.202001; 0.117254; 0.0851285; 2.84151; 0.34956; -0.196083
518783.352001; 0.117212; 0.0850824; 2.84155; 0.180786; -0.195016
518783.502001; 0.117261; 0.0850685; 2.84159; -0.157073; -0.178024
518783.652001; 0.117162; 0.0849948; 2.84163; -0.19375; -0.174359
518783.802001; 0.117045; 0.0849021; 2.84167; 0.205897; -0.187529
518783.952001; 0.116973; 0.0848224; 2.84171; -0.153839; -0.17203
518784.102001; 0.116884; 0.0847293; 2.84176; -0.210438; -0.190251
518784.252001; 0.116798; 0.0846389; 2.8418; -0.218217; -0.171428
518784.402001; 0.116767; 0.0845906; 2.84184; -0.241927; -0.148618
518784.552001; 0.116809; 0.0845876; 2.84188; -0.215563; -0.15
518784.702001; 0.116797; 0.0845838; 2.84192; -0.153833; -0.167784
518784.852001; 0.116779; 0.0845222; 2.84196; -0.193186; -0.174306
518785.002001; 0.116742; 0.0844839; 2.842; 0.158561; -0.164967
518785.152001; 0.116626; 0.0844535; 2.84204; -0.144085; 0.151895
518785.302001; 0.116537; 0.0844333; 2.84208; 0.1208; -0.172126
518785.452001; 0.116423; 0.084424; 2.84212; 0.281301; -0.193861
518785.602001; 0.116349; 0.0844209; 2.84216; 0.222065; -0.196375
518785.752001; 0.116315; 0.0844135; 2.8422; -0.226381; -0.174933
518785.902001; 0.11627; 0.0843735; 2.84224; 0.1988; -0.150725
518786.052001; 0.116336; 0.0843822; 2.84228; -0.200048; -0.169572
518786.202001; 0.116437; 0.0844141; 2.84232; -0.180143; -0.161881
518786.352001; 0.116524; 0.084459; 2.84236; 0.227072; -0.205297
518786.502001; 0.116535; 0.0844532; 2.8424; -0.17401; -0.177402
518786.652001; 0.116502; 0.0844635; 2.84245; -0.197348; -0.158682
518786.802001; 0.116549; 0.0845082; 2.84249; -0.14306; -0.147774
518786.952001; 0.116545; 0.0845577; 2.84253; 0.169793; -0.162076
518787.102001; 0.116555; 0.0845061; 2.84257; 0.164207; -0.183237
518787.252001; 0.116559; 0.0844804; 2.84261; 0.165658; -0.202065
518787.402001; 0.116559; 0.0844856; 2.84265; 0.071808; -0.187954
518787.552001; 0.116602; 0.0844873; 2.84269; 0.15737; -0.179186
518787.702001; 0.11673; 0.084531; 2.84273; -0.221744; -0.159814
518787.852001; 0.116941; 0.0846167; 2.84277; -0.301393; -0.170124
518788.002001; 0.117093; 0.084695; 2.84281; -0.216367; -0.189985
518788.152001; 0.117127; 0.0846944; 2.84285; 0.092033; -0.188978
518788.302001; 0.117128; 0.0846915; 2.84289; 0.197681; -0.193025
518788.452001; 0.117118; 0.084685; 2.84293; 0.0705161; -0.169294
518788.602001; 0.117135; 0.0846866; 2.84297; -0.135333; -0.147991
518788.752001; 0.117044; 0.0846132; 2.84301; -0.272389; -0.148755
518788.902001; 0.116941; 0.0845853; 2.84305; -0.276984; -0.153901
518789.052001; 0.116866; 0.0845705; 2.84309; 0.151312; -0.152811
518789.202001; 0.116758; 0.0844979; 2.84313; -0.144924; -0.164974
518789.352001; 0.116727; 0.0844848; 2.84318; -0.118432; -0.170584
518789.502001; 0.116703; 0.0844879; 2.84322; -0.0555054; -0.156048
518789.652001; 0.116711; 0.0845166; 2.84326; -0.233034; 0.147511
518789.802001; 0.116562; 0.0844402; 2.8433; 0.242547; -0.17043
518789.952001; 0.116437; 0.0843481; 2.84334; 0.280756; -0.155283
518790.102001; 0.116304; 0.084307; 2.84338; 0.20222; -0.148828
518790.252001; 0.116084; 0.0842077; 2.84342; 0.343699; -0.170279
518790.402001; 0.115844; 0.0840777; 2.84346; 0.445328; -0.199939
518790.552001; 0.115581; 0.0839609; 2.8435; 0.432187; -0.201342
518790.702001; 0.115382; 0.0838788; 2.84354; 0.28568; -0.226399
518790.852001; 0.115209; 0.0838228; 2.84358; 0.196137; -0.219439
518791.002001; 0.115077; 0.0838697; 2.84362; 0.377395; -0.190011
518791.152001; 0.115035; 0.0839312; 2.84366; 0.256869; -0.193135
518791.302001; 0.114952; 0.083962; 2.8437; 0.283656; -0.203528
518791.452001; 0.114842; 0.0839875; 2.84374; 0.334354; -0.216181
518791.602001; 0.114751; 0.0840175; 2.84378; 0.398518; -0.204862
518791.752001; 0.114634; 0.0840091; 2.84382; 0.262527; -0.197888
518791.902001; 0.114432; 0.083923; 2.84386; 0.274357; -0.200391
518792.052001; 0.114253; 0.0838391; 2.8439; 0.353905; -0.197297
518792.202001; 0.114085; 0.0837395; 2.84394; 0.305758; -0.213762
518792.352001; 0.113959; 0.0836668; 2.84398; 0.194953; -0.226223
518792.502001; 0.113852; 0.0836759; 2.84403; 0.272661; -0.201642
518792.652001; 0.113892; 0.0837637; 2.84407; 0.231748; -0.181314
518792.802001; 0.113894; 0.0838205; 2.84411; 0.220057; -0.170825
518792.952001; 0.113906; 0.0838558; 2.84415; 0.187387; -0.185483
518793.102001; 0.113807; 0.0838315; 2.84419; 0.142204; -0.19682
518793.252001; 0.113661; 0.0837625; 2.84423; 0.161862; -0.182347
518793.402001; 0.113577; 0.0837402; 2.84427; 0.135424; -0.186705
518793.552001; 0.113435; 0.0836843; 2.84431; 0.156609; -0.196528
518793.702001; 0.113299; 0.0836154; 2.84435; 0.250249; -0.206727
518793.852001; 0.113107; 0.08357; 2.84439; 0.25983; -0.200419
518794.002001; 0.112989; 0.0835588; 2.84443; 0.280262; -0.187823
518794.152001; 0.113; 0.0836233; 2.84447; 0.348192; -0.182497
518794.302001; 0.113149; 0.0836887; 2.84451; 0.410923; -0.206214
518794.452001; 0.113254; 0.0837064; 2.84455; 0.474706; -0.211936
518794.602001; 0.113354; 0.0837794; 2.84459; -0.389591; -0.20468
518794.752001; 0.113344; 0.0837797; 2.84463; -0.512435; -0.219702
518794.902001; 0.113331; 0.0839087; 2.84467; 0.67448; -0.220399
518795.052001; 0.113365; 0.0840444; 2.84471; 0.716429; -0.212304
518795.202001; 0.11333; 0.0840825; 2.84475; -0.453534; -0.19908
518795.352001; 0.113232; 0.0841194; 2.84479; 0.430696; -0.198056
518795.502001; 0.113104; 0.0841286; 2.84483; 0.606935; -0.187971
518795.652001; 0.112993; 0.084195; 2.84487; 0.507407; -0.175488
518795.802001; 0.112919; 0.0842406; 2.84492; 0.411132; -0.171646
518795.952001; 0.112844; 0.0841926; 2.84496; -0.342294; -0.156567
518796.102001; 0.112796; 0.0841845; 2.845; -0.261879; -0.166624
518796.252001; 0.112783; 0.0841275; 2.84504; -0.354047; -0.202205
518796.402001; 0.112693; 0.0840318; 2.84508; -0.328008; -0.209087
518796.552001; 0.112678; 0.0839869; 2.84512; 0.347872; -0.221878
518796.702001; 0.112638; 0.0839363; 2.84516; 0.371289; -0.220928
518796.852001; 0.112389; 0.0838095; 2.8452; 0.436331; -0.261319
518797.002001; 0.11224; 0.0837113; 2.84524; 0.523839; -0.263938
518797.152001; 0.112162; 0.0836866; 2.84528; 0.662545; -0.243432
518797.302001; 0.112107; 0.0836075; 2.84532; 0.477922; -0.242553
518797.452001; 0.112193; 0.0836793; 2.84536; 0.525279; -0.228614
518797.602001; 0.112277; 0.0837852; 2.8454; 0.600914; -0.215912
518797.752001; 0.112311; 0.0838803; 2.84544; 0.438024; -0.204979
518797.902001; 0.11228; 0.0839136; 2.84548; 0.319662; -0.198366
518798.052001; 0.112278; 0.0839667; 2.84552; 0.372914; -0.181547
518798.202001; 0.11231; 0.0840649; 2.84556; -0.317624; -0.176394
518798.352001; 0.112202; 0.0840254; 2.8456; 0.389911; -0.206763
518798.502001; 0.112022; 0.0840132; 2.84564; -0.319145; -0.206734
518798.652001; 0.11197; 0.0839429; 2.84568; -0.394567; -0.183519
518798.802001; 0.111918; 0.0840045; 2.84572; 0.478743; -0.219004
518798.952001; 0.111899; 0.0841217; 2.84576; 0.374793; -0.203296
518799.102001; 0.112021; 0.0842577; 2.8458; -0.248004; -0.201853
518799.252001; 0.112121; 0.0843572; 2.84584; 0.239792; -0.208248
518799.402001; 0.112168; 0.0844565; 2.84588; 0.379953; -0.241103
518799.552001; 0.112081; 0.0845297; 2.84592; 0.478493; -0.267177
518799.702001; 0.112061; 0.0846608; 2.84596; 0.657171; -0.22269
518799.852001; 0.112023; 0.0847493; 2.84601; 0.797522; -0.234689
518800.002001; 0.111855; 0.0846916; 2.84605; 0.284161; -0.215452
518800.152001; 0.111695; 0.0846369; 2.84609; 0.294163; -0.213043
518800.302001; 0.111472; 0.084565; 2.84613; 0.330458; -0.214616
518800.452001; 0.111207; 0.0844871; 2.84617; 0.271221; -0.21648
518800.602001; 0.111073; 0.0844535; 2.84621; 0.218352; -0.201476
518800.752001; 0.110859; 0.0843765; 2.84625; 0.257487; -0.213803
518800.902001; 0.110632; 0.0843166; 2.84629; 0.401372; -0.204449
518801.052001; 0.110407; 0.0842354; 2.84633; 0.268799; -0.21399
518801.202001; 0.110182; 0.0842276; 2.84637; 0.8394; -0.2105
518801.352001; 0.110078; 0.0842405; 2.84641; 0.860279; -0.183553
518801.502001; 0.110027; 0.0842872; 2.84645; 0.571121; -0.186022
518801.652001; 0.110051; 0.0843596; 2.84649; 0.53982; -0.168806
518801.802001; 0.110048; 0.0844579; 2.84653; 0.653633; -0.19288
518801.952001; 0.110065; 0.0845051; 2.84657; 0.439251; -0.189223
518802.102001; 0.11012; 0.0845248; 2.84661; 0.301295; -0.174612
518802.252001; 0.110254; 0.0845236; 2.84665; 0.485399; -0.204818
518802.402001; 0.110348; 0.084493; 2.84669; 0.434621; -0.22336
518802.552001; 0.110371; 0.0844556; 2.84673; 0.361129; -0.227547
518802.702001; 0.11034; 0.0843878; 2.84677; 0.349857; -0.230999
518802.852001; 0.110306; 0.0842963; 2.84681; 0.329926; -0.217105
518803.002001; 0.110291; 0.0842284; 2.84685; -0.245254; -0.193617
518803.152001; 0.110245; 0.0841271; 2.84689; -0.339459; -0.178917
518803.302001; 0.110136; 0.0840148; 2.84693; 0.261683; -0.16897
518803.452001; 0.110099; 0.0839068; 2.84697; -0.394277; -0.163486
518803.602001; 0.110116; 0.0837486; 2.84701; -0.519692; 0.163189
518803.752001; 0.110237; 0.0836226; 2.84705; -0.641398; 0.165001
518803.902001; 0.110207; 0.083442; 2.84709; -0.588416; -0.165756
518804.052001; 0.110155; 0.0832611; 2.84713; -0.404553; -0.176647
518804.202001; 0.110043; 0.082983; 2.84717; -0.750699; -0.175674
518804.352001; 0.109967; 0.0827831; 2.84721; -0.569243; -0.163994
518804.502001; 0.109945; 0.0825627; 2.84725; -0.767803; 0.157397
518804.652001; 0.109881; 0.0823643; 2.84729; -0.629631; 0.174523
518804.802001; 0.109782; 0.0821382; 2.84733; -0.537044; 0.155043
518804.952001; 0.10976; 0.082003; 2.84738; -0.434578; 0.151775
518805.102001; 0.109726; 0.0819765; 2.84742; -0.410529; -0.185505
518805.252001; 0.109694; 0.08194; 2.84746; 0.405327; -0.184328
518805.402001; 0.109787; 0.0819945; 2.8475; -0.431624; -0.155977
518805.552001; 0.109736; 0.0821129; 2.84754; 0.584875; -0.159919
518805.702001; 0.109616; 0.0821857; 2.84758; 0.566423; 0.164245
518805.852001; 0.109553; 0.0822081; 2.84762; -0.602044; 0.151634
518806.002001; 0.109505; 0.0822241; 2.84766; -0.931088; 0.168757
518806.152001; 0.109315; 0.0821887; 2.8477; -1.27691; 0.169587
518806.302001; 0.109152; 0.0821253; 2.84774; -1.43982; -0.160889
518806.452001; 0.108882; 0.0820637; 2.84778; -0.890926; -0.181827
518806.602001; 0.108725; 0.0820849; 2.84782; 0.647874; -0.176362
518806.752001; 0.108647; 0.0820789; 2.84786; 0.410582; -0.20665
518806.902001; 0.108634; 0.0821105; 2.8479; 0.331715; -0.18901
518807.052001; 0.108703; 0.0821781; 2.84794; 0.278439; -0.205038
518807.202001; 0.108756; 0.0822302; 2.84798; 0.275886; -0.225117
518807.352001; 0.108824; 0.0822514; 2.84802; 0.224931; -0.232528
518807.502001; 0.10894; 0.0822501; 2.84806; 0.274887; -0.216523
518807.652001; 0.109019; 0.0822162; 2.8481; -0.236685; -0.193621
518807.802001; 0.10896; 0.0821117; 2.84814; -0.433666; -0.2024
518807.952001; 0.108926; 0.0820448; 2.84818; 0.894684; -0.19963
518808.102001; 0.108914; 0.0819538; 2.84822; 0.826577; -0.213547
518808.252001; 0.108876; 0.0818835; 2.84826; 0.915606; -0.197252
518808.402001; 0.108903; 0.0818493; 2.8483; 0.81662; -0.178908
518808.552001; 0.108926; 0.0818284; 2.84834; 0.65024; -0.174046
518808.702001; 0.108898; 0.081783; 2.84838; 0.63438; -0.193358
518808.852001; 0.108848; 0.0817039; 2.84842; -0.59792; -0.202936
518809.002001; 0.108742; 0.0815977; 2.84846; 0.732057; -0.201283
518809.152001; 0.108622; 0.0815144; 2.8485; 0.828086; -0.212069
518809.302001; 0.108371; 0.081411; 2.84854; 0.967105; -0.241603
518809.452001; 0.108175; 0.081308; 2.84858; 0.879793; -0.254498
518809.602001; 0.108113; 0.081269; 2.84862; 0.587495; -0.234894
518809.752001; 0.108; 0.0812107; 2.84866; 0.558952; -0.237357
518809.902001; 0.10796; 0.0812062; 2.8487; 0.62282; -0.240226
518810.052001; 0.107975; 0.0812148; 2.84874; 0.545249; -0.219201
518810.202001; 0.108019; 0.0812418; 2.84878; 0.533112; -0.230806
518810.352001; 0.107898; 0.0811956; 2.84882; 0.394186; -0.232221
518810.502001; 0.1078; 0.0811612; 2.84886; 0.315712; -0.236944
518810.652001; 0.107695; 0.0811713; 2.8489; 0.36179; -0.249394
518810.802001; 0.107588; 0.0811389; 2.84894; 0.282464; -0.24175
518810.952001; 0.107537; 0.0810962; 2.84898; 0.315716; -0.220358
518811.102001; 0.107492; 0.0810454; 2.84902; -0.312651; -0.208962
518811.252001; 0.107504; 0.0810202; 2.84906; -0.493972; -0.205321
518811.402001; 0.10747; 0.0809691; 2.8491; -0.257549; -0.2054
518811.552001; 0.107548; 0.0809254; 2.84914; -0.276682; -0.184977
518811.702001; 0.107665; 0.0808626; 2.84918; -0.363816; -0.189833
518811.852001; 0.107755; 0.0808327; 2.84922; -0.253619; -0.185564
518812.002001; 0.107836; 0.0808067; 2.84926; -0.281635; -0.211011
518812.152001; 0.107902; 0.0808118; 2.8493; -0.187205; -0.195205
518812.302001; 0.107898; 0.0807456; 2.84934; -0.154395; -0.19337
518812.452001; 0.107906; 0.0807028; 2.84938; -0.295285; -0.18711
518812.602001; 0.107895; 0.0806153; 2.84942; 0.289163; -0.186379
518812.752001; 0.108006; 0.0805867; 2.84946; 0.333342; -0.206355
518812.902001; 0.10817; 0.0805936; 2.8495; -0.480495; -0.184598
518813.052001; 0.108381; 0.0806396; 2.84954; -0.406907; -0.176181
518813.202001; 0.108552; 0.0807224; 2.84958; -0.428558; -0.19383
518813.352001; 0.108613; 0.0807952; 2.84962; 0.582655; -0.2142
518813.502001; 0.108724; 0.0808434; 2.84966; -0.508381; -0.195924
518813.652001; 0.108784; 0.0808858; 2.84971; -0.478263; -0.214837
518813.802001; 0.108872; 0.0809481; 2.84975; 0.444282; -0.236692
518813.952001; 0.108881; 0.0809609; 2.84979; 0.310279; -0.250518
518814.102001; 0.10895; 0.0809944; 2.84983; 0.353371; -0.244472
518814.252001; 0.108994; 0.0810626; 2.84987; 0.47911; -0.239903
518814.402001; 0.109165; 0.0811781; 2.84991; 0.461389; -0.248701
518814.552001; 0.109313; 0.0813194; 2.84995; 0.528924; -0.25069
518814.702001; 0.109402; 0.0814685; 2.84999; 0.703654; -0.251893
518814.852001; 0.109528; 0.0815742; 2.85003; 0.464851; -0.23145
518815.002001; 0.109579; 0.0816503; 2.85007; 0.313585; -0.240524
518815.152001; 0.1097; 0.0817337; 2.85011; 0.304146; -0.240593
518815.302001; 0.109759; 0.0817314; 2.85015; -0.245144; -0.202458
518815.452001; 0.10972; 0.0816527; 2.85019; -0.252485; -0.196508
518815.602001; 0.109637; 0.0815332; 2.85023; 0.201855; -0.222055
518815.752001; 0.109635; 0.0814596; 2.85027; -0.241012; -0.194738
518815.902001; 0.109612; 0.0813394; 2.85031; -0.332215; -0.183661
518816.052001; 0.109704; 0.0812891; 2.85035; 0.298969; -0.187458
518816.202001; 0.109759; 0.0812251; 2.85039; 0.199152; -0.19209
518816.352001; 0.109776; 0.0811676; 2.85043; -0.283493; -0.181593
518816.502001; 0.109658; 0.0809966; 2.85047; -0.436088; -0.216171
518816.652001; 0.109623; 0.0808463; 2.85051; -0.517336; -0.198467
518816.802001; 0.109649; 0.0807531; 2.85055; -0.343876; -0.177251
518816.952001; 0.109581; 0.0806144; 2.85059; -0.317018; -0.184028
518817.102001; 0.109571; 0.0805015; 2.85063; -0.35617; -0.188399
518817.252001; 0.109578; 0.0804266; 2.85067; -0.309963; -0.182794
518817.402001; 0.109559; 0.0803439; 2.85071; -0.226456; -0.178453
518817.552001; 0.109586; 0.0803288; 2.85075; -0.240372; -0.170309
518817.702001; 0.109703; 0.0803685; 2.85079; -0.291954; -0.165806
518817.852001; 0.109728; 0.0804025; 2.85083; -0.182188; -0.158823
518818.002001; 0.109727; 0.0803906; 2.85087; -0.168587; -0.179897
518818.152001; 0.109742; 0.0803947; 2.85091; 0.185946; -0.206085
518818.302001; 0.109758; 0.0804052; 2.85095; -0.102372; -0.17542
518818.452001; 0.109651; 0.0803602; 2.85099; 0.162914; -0.204386
518818.602001; 0.109586; 0.0803362; 2.85103; -0.13136; -0.193716
518818.752001; 0.109579; 0.0803232; 2.85107; 0.095942; -0.199072
518818.902001; 0.109588; 0.0802535; 2.85111; -0.294273; -0.201116
518819.052001; 0.10954; 0.0802058; 2.85115; 0.277316; -0.207637
518819.202001; 0.109539; 0.0801837; 2.85119; 0.180008; -0.207557
518819.352001; 0.109539; 0.0801618; 2.85123; 0.149943; -0.224968
518819.502001; 0.109485; 0.0801266; 2.85127; 0.0998944; -0.246988
518819.652001; 0.109479; 0.0801231; 2.85131; 0.0948471; -0.217716
518819.802001; 0.109457; 0.080114; 2.85135; 0.124103; -0.233971
518819.952001; 0.109351; 0.0800581; 2.85139; 0.244675; -0.266167
518820.102001; 0.109302; 0.0800184; 2.85143; 0.227998; -0.26421
518820.252001; 0.109338; 0.0799559; 2.85147; 0.261685; -0.230166
518820.402001; 0.109268; 0.0799106; 2.85151; 0.127048; -0.212552
518820.552001; 0.109375; 0.0799326; 2.85155; 0.200969; -0.208848
518820.702001; 0.109433; 0.0799798; 2.85159; 0.115; -0.217493
518820.852001; 0.109449; 0.0799126; 2.85163; -0.363121; -0.214008
518821.002001; 0.1094; 0.0798097; 2.85167; -0.327963; -0.216674
518821.152001; 0.109401; 0.0797778; 2.85171; -0.223686; -0.21293
518821.302001; 0.10937; 0.0797325; 2.85175; 0.194055; -0.21424
518821.452001; 0.109288; 0.0796667; 2.85179; 0.331618; -0.208766
518821.602001; 0.109204; 0.0795888; 2.85183; 0.371783; -0.196633
518821.752001; 0.109144; 0.0795336; 2.85187; 0.281253; -0.197823
518821.902001; 0.109063; 0.079491; 2.85191; 0.245089; -0.202796
518822.052001; 0.109058; 0.0794829; 2.85195; -0.240661; -0.201322
518822.202001; 0.108926; 0.079438; 2.85199; -0.23988; -0.221889
518822.352001; 0.108777; 0.0793607; 2.85203; -0.265304; -0.222483
518822.502001; 0.108649; 0.0793956; 2.85207; 0.524854; -0.209995
518822.652001; 0.108556; 0.0794622; 2.85211; 0.559853; -0.226696
518822.802001; 0.108411; 0.0794898; 2.85215; 0.35955; -0.220549
518822.952001; 0.108287; 0.0795038; 2.85219; 0.359035; -0.249511
518823.102001; 0.108283; 0.079613; 2.85223; 0.522155; -0.226563
518823.252001; 0.108221; 0.0796709; 2.85227; 0.276314; -0.217086
518823.402001; 0.108248; 0.0797675; 2.85231; 0.363371; -0.213312
518823.552001; 0.10836; 0.0798687; 2.85235; -0.255303; -0.194964
518823.702001; 0.108432; 0.0798923; 2.85239; -0.220002; -0.195555
518823.852001; 0.108452; 0.079867; 2.85243; -0.248832; -0.197114
518824.002001; 0.108552; 0.0798189; 2.85247; 0.447425; -0.212053
518824.152001; 0.108758; 0.0797894; 2.85251; -0.681148; -0.204341
518824.302001; 0.108992; 0.0797852; 2.85255; -0.676411; -0.213699
518824.452001; 0.109158; 0.0797325; 2.85258; 0.432479; -0.23846
518824.602001; 0.109332; 0.0797277; 2.85262; -0.416116; -0.217694
518824.752001; 0.109479; 0.079714; 2.85266; -0.399947; -0.217291
518824.902001; 0.109555; 0.0797289; 2.8527; 0.286663; -0.219081
518825.052001; 0.109674; 0.0798074; 2.85274; -0.335439; -0.202916
518825.202001; 0.109771; 0.0798752; 2.85278; -0.402365; -0.231356
518825.352001; 0.109838; 0.0798873; 2.85282; 0.267877; -0.215904
518825.502001; 0.109771; 0.0798407; 2.85286; -0.293826; -0.202967
518825.652001; 0.109644; 0.0798683; 2.8529; -0.461732; -0.204088
518825.802001; 0.109573; 0.0799723; 2.85294; 0.736854; -0.215334
518825.952001; 0.109446; 0.0800601; 2.85298; -0.54391; -0.205037
518826.102001; 0.109306; 0.0801656; 2.85302; 0.537577; -0.187201
518826.252001; 0.109155; 0.0802611; 2.85306; 0.59434; -0.208882
518826.402001; 0.109111; 0.0804134; 2.8531; 0.524266; -0.190325
518826.552001; 0.109067; 0.0805574; 2.85314; 0.457607; -0.180735
518826.702001; 0.109028; 0.0806961; 2.85318; -0.315844; 0.182887
518826.852001; 0.108935; 0.0807708; 2.85322; 0.27784; 0.161932
518827.002001; 0.108887; 0.0809171; 2.85326; 0.438693; -0.171348
518827.152001; 0.108855; 0.0810607; 2.8533; 0.552077; -0.217324
518827.302001; 0.108677; 0.0811426; 2.85334; 0.84403; -0.246913
518827.452001; 0.108485; 0.0812006; 2.85338; 0.73694; -0.229356
518827.602001; 0.108455; 0.0813339; 2.85342; 0.514937; -0.227873
518827.752001; 0.108396; 0.081466; 2.85346; 0.730633; -0.251931
518827.902001; 0.108439; 0.0816465; 2.8535; 0.752017; -0.262752
518828.052001; 0.108516; 0.0817293; 2.85354; 0.512311; -0.246097
518828.202001; 0.10854; 0.0817539; 2.85358; 0.239547; -0.237134
518828.352001; 0.108447; 0.0818213; 2.85362; 0.430164; -0.276266
518828.502001; 0.108481; 0.0819217; 2.85366; 0.638084; -0.26647
518828.652001; 0.108451; 0.0821014; 2.8537; 0.733827; -0.27025
518828.802001; 0.108296; 0.0823069; 2.85374; 1.39363; -0.267301
518828.952001; 0.108082; 0.082467; 2.85378; 1.73879; -0.259333
518829.102001; 0.107984; 0.0826153; 2.85382; 1.15213; -0.247872
518829.252001; 0.108044; 0.0828306; 2.85386; 1.02563; -0.259491
518829.402001; 0.108199; 0.0830884; 2.8539; 1.15653; -0.250319
518829.552001; 0.108399; 0.0833077; 2.85394; 0.499732; -0.247349
518829.702001; 0.108604; 0.0834586; 2.85398; -0.585528; -0.228768
518829.852001; 0.10872; 0.0835554; 2.85402; -0.621592; -0.208157
518830.002001; 0.10877; 0.083567; 2.85406; -0.441594; -0.229936
518830.152001; 0.10871; 0.0836258; 2.8541; 0.681219; -0.247938
518830.302001; 0.108661; 0.0837022; 2.85414; 0.67288; -0.254931
518830.452001; 0.108562; 0.0837666; 2.85418; 0.877784; -0.262107
518830.602001; 0.108461; 0.0838175; 2.85422; 0.908301; -0.267045
518830.752001; 0.108436; 0.0838931; 2.85426; 0.83666; -0.245192
518830.902001; 0.108392; 0.0840319; 2.8543; 0.950488; -0.241956
518831.052001; 0.108339; 0.0840752; 2.85434; 0.323342; -0.20281
518831.202001; 0.108205; 0.0840762; 2.85438; 0.417946; -0.204865
518831.352001; 0.108164; 0.0840572; 2.85442; 0.192153; -0.200486
518831.502001; 0.108139; 0.0840529; 2.85446; 0.276933; -0.209227
518831.652001; 0.108016; 0.0840013; 2.8545; 0.212207; -0.189402
518831.802001; 0.107873; 0.0839806; 2.85454; 0.24568; -0.213279
518831.952001; 0.107698; 0.0839972; 2.85458; -0.345046; -0.193562
518832.102001; 0.107601; 0.0839487; 2.85462; 0.266255; -0.190397
518832.252001; 0.107558; 0.08392; 2.85466; 0.352358; -0.181815
518832.402001; 0.107523; 0.0838371; 2.8547; 0.463043; -0.182068
518832.552001; 0.107442; 0.0837546; 2.85474; 0.479223; -0.182748
518832.702001; 0.107256; 0.0836226; 2.85477; 0.248693; -0.199385
518832.852001; 0.10719; 0.0835484; 2.85481; 0.227258; -0.198981
518833.002001; 0.10708; 0.0834652; 2.85485; 0.371271; -0.194573
