time; diff_3D [m]; diff_2D [m]; gdop; max_abs_resp[m]; max_abs_resc[m]
518408.352001; 1.91834; 0.2498; 2.73459; 2.16424; -0.0960658
518408.502001; 1.80473; 0.243366; 2.73464; 3.26352; -0.222349
518408.652001; 1.72695; 0.237731; 2.73468; 2.41677; -0.125467
518408.802001; 1.66441; 0.236872; 2.73472; 1.6651; -0.0567212
518408.952001; 1.60751; 0.229911; 2.73477; 2.28667; -0.138028
518409.102001; 1.56351; 0.218908; 2.73481; 2.19482; -0.12753
518409.252001; 1.51812; 0.20847; 2.73486; 2.09029; -0.155378
518409.402001; 1.47478; 0.200058; 2.7349; 1.94716; -0.143135
518409.552001; 1.43657; 0.192022; 2.73494; 1.822; -0.100433
518409.702001; 1.41363; 0.187213; 2.73499; 1.43594; -0.0844442
518409.852001; 1.38883; 0.184419; 2.73503; 1.36753; -0.0399774
518410.002001; 1.37044; 0.183155; 2.73508; 1.22145; -0.0490296
518410.152001; 1.3578; 0.180455; 2.73512; 0.996011; -0.0386611
518410.302001; 1.3331; 0.178584; 2.73516; 1.46049; -0.0633336
518410.452001; 1.32347; 0.176414; 2.73521; 0.647556; -0.0151128
518410.602001; 1.31774; 0.172663; 2.73525; 0.804368; 0.0126144
518410.752001; 1.32752; 0.16949; 2.7353; -0.872865; 0.0597076
518410.902001; 1.33852; 0.166291; 2.73534; -0.856296; 0.0613096
518411.052001; 1.34471; 0.16386; 2.73539; -0.801863; 0.0831852
518411.202001; 1.35624; 0.161407; 2.73543; -0.78601; 0.102142
518411.352001; 1.36125; 0.159006; 2.73547; -0.619969; 0.0716033
518411.502001; 1.36102; 0.157551; 2.73552; -0.507474; 0.0498995
518411.652001; 1.36334; 0.154076; 2.73556; -0.62617; 0.0889179
518411.802001; 1.35677; 0.149525; 2.73561; 0.521953; 0.0517013
518411.952001; 1.35106; 0.144314; 2.73565; 0.601512; 0.0348535
518412.102001; 1.33899; 0.138417; 2.73569; 0.624915; 0.0526547
518412.252001; 1.32816; 0.132611; 2.73574; 0.603189; 0.0425181
518412.402001; 1.31419; 0.128556; 2.73578; 0.46095; 0.0158015
518412.552001; 1.29817; 0.125408; 2.73583; 0.47198; 0.00965508
518412.702001; 1.27939; 0.122248; 2.73587; -0.481139; 0.0168936
518412.852001; 1.25374; 0.120524; 2.73591; 0.884473; -0.00734768
518413.002001; 1.23572; 0.119895; 2.73596; 0.783445; -0.016792
518413.152001; 1.21948; 0.119984; 2.736; 0.658429; 0.0258389
518413.302001; 1.20309; 0.120752; 2.73605; 0.850231; -0.0132639
518413.452001; 1.18971; 0.122566; 2.73609; 0.92828; -0.00592384
518413.602001; 1.17324; 0.123011; 2.73613; 1.14407; -0.0212779
518413.752001; 1.15171; 0.121951; 2.73618; 1.23566; -0.0567075
518413.902001; 1.12247; 0.120081; 2.73622; 1.67483; -0.0649483
518414.052001; 1.09353; 0.118195; 2.73627; 1.55329; -0.0850805
518414.202001; 1.06665; 0.117047; 2.73631; 1.47998; -0.0763583
518414.352001; 1.03751; 0.116653; 2.73635; 1.52785; -0.09601
518414.502001; 1.01477; 0.118112; 2.7364; 1.24884; -0.0998574
518414.652001; 0.996119; 0.119397; 2.73644; 0.985185; -0.0698866
518414.802001; 0.977497; 0.120433; 2.73649; 1.0054; -0.0645591
518414.952001; 0.956724; 0.119954; 2.73653; 0.937118; -0.0615573
518415.102001; 0.938489; 0.118424; 2.73658; 0.694523; -0.0495975
518415.252001; 0.920045; 0.1164; 2.73662; 0.710221; -0.0644182
518415.402001; 0.900603; 0.114203; 2.73666; 0.814313; -0.0510805
518415.552001; 0.874686; 0.113973; 2.73671; 1.72139; -0.0558273
518415.702001; 0.849076; 0.114232; 2.73675; 1.81887; -0.0548543
518415.852001; 0.826242; 0.114264; 2.7368; 1.54655; -0.0345162
518416.002001; 0.80553; 0.112586; 2.73684; 1.34411; -0.0498953
518416.152001; 0.788876; 0.110123; 2.73688; 0.816051; -0.0207758
518416.302001; 0.779401; 0.108071; 2.73693; 0.306906; 0.0223157
518416.452001; 0.768185; 0.107339; 2.73697; 0.546622; 0.0262588
518416.602001; 0.761075; 0.106745; 2.73702; -0.281381; 0.0416578
518416.752001; 0.764769; 0.105478; 2.73706; -0.562585; 0.0594742
518416.902001; 0.757164; 0.104923; 2.7371; 0.461709; -0.0232984
518417.052001; 0.751708; 0.103522; 2.73715; 0.492012; -0.0158839
518417.202001; 0.744138; 0.100766; 2.73719; 0.67143; -0.0192358
518417.352001; 0.737954; 0.0992634; 2.73724; 0.602341; -0.0433685
518417.502001; 0.741845; 0.097052; 2.73728; -0.990754; 0.0232016
518417.652001; 0.74641; 0.0954604; 2.73732; -1.05159; 0.0151784
518417.802001; 0.757164; 0.0934008; 2.73737; -1.56174; 0.0213953
518417.952001; 0.763972; 0.0913846; 2.73741; -1.40147; 0.0101995
518418.102001; 0.772295; 0.0891936; 2.73746; -1.62617; 0.0309631
518418.252001; 0.778387; 0.0874902; 2.7375; -1.7269; 0.0617922
518418.402001; 0.776947; 0.0862302; 2.73754; -0.783247; 0.0129675
518418.552001; 0.780267; 0.0855376; 2.73759; -1.16426; 0.0261695
518418.702001; 0.778059; 0.085253; 2.73763; -0.855087; -0.0101391
518418.852001; 0.775913; 0.0851596; 2.73768; -0.674305; -0.0091012
518419.002001; 0.774705; 0.0852074; 2.73772; -0.653649; 0.0109769
518419.152001; 0.769345; 0.0843952; 2.73777; 0.226685; -0.0179143
518419.302001; 0.764999; 0.0833483; 2.73781; 0.352663; 0.0148733
518419.452001; 0.757406; 0.0817614; 2.73785; 0.439162; -0.0128868
518419.602001; 0.753585; 0.0811178; 2.7379; 0.39813; -0.00918027
518419.752001; 0.750791; 0.0810072; 2.73794; 0.167755; 0.021095
518419.902001; 0.748556; 0.0805462; 2.73799; -0.154357; 0.00820949
518420.052001; 0.747654; 0.0797828; 2.73803; 0.226084; -0.0173647
518420.202001; 0.747879; 0.0781239; 2.73807; 0.331481; -0.0178098
518420.352001; 0.747235; 0.0750768; 2.73812; -0.457896; -0.0238012
518420.502001; 0.745457; 0.0723298; 2.73816; -0.591725; 0.0284931
518420.652001; 0.741774; 0.0691769; 2.73821; -0.658909; -0.0128365
518420.802001; 0.740147; 0.0660541; 2.73825; -0.758056; 0.0216327
518420.952001; 0.741129; 0.0631726; 2.73829; -0.902463; 0.0575117
518421.102001; 0.748266; 0.0610306; 2.73834; -0.958135; 0.0771205
518421.252001; 0.747293; 0.0584641; 2.73838; -0.93343; 0.018743
518421.402001; 0.744617; 0.0560315; 2.73843; -0.832428; -0.0138784
518421.552001; 0.741275; 0.0538638; 2.73847; -0.783732; 0.0451526
518421.702001; 0.734754; 0.052248; 2.73851; 0.974113; 0.0117868
518421.852001; 0.727976; 0.0508903; 2.73856; 1.01859; 0.0170242
518422.002001; 0.718491; 0.0503508; 2.7386; 1.18401; 0.0135843
518422.152001; 0.710448; 0.0497531; 2.73865; 0.81367; -0.0151607
518422.302001; 0.703798; 0.0496183; 2.73869; 0.776645; -0.0144398
518422.452001; 0.696102; 0.0494772; 2.73873; 0.923994; -0.0301063
518422.602001; 0.682243; 0.0493034; 2.73878; 1.47975; -0.0568101
518422.752001; 0.665597; 0.0504162; 2.73882; 1.93252; -0.0791734
518422.902001; 0.657293; 0.0516842; 2.73887; 1.12855; -0.0715541
518423.052001; 0.651624; 0.0540477; 2.73891; 0.897816; -0.027618
518423.202001; 0.650777; 0.055221; 2.73895; 0.263346; -0.0353154
518423.352001; 0.64597; 0.057436; 2.739; 0.929901; -0.0678724
518423.502001; 0.639931; 0.0585847; 2.73904; 0.906098; -0.0836859
518423.652001; 0.634272; 0.0584578; 2.73909; 0.630927; -0.082973
518423.802001; 0.626675; 0.0596402; 2.73913; 0.939703; -0.0729372
518423.952001; 0.626784; 0.0600544; 2.73917; -0.314196; -0.0240672
518424.102001; 0.62566; 0.0603602; 2.73922; 0.240701; -0.021024
518424.252001; 0.625404; 0.0610056; 2.73926; 0.258095; 0.0136796
518424.402001; 0.624771; 0.0607429; 2.73931; 0.185598; -0.0372333
518424.552001; 0.621059; 0.0599007; 2.73935; 0.418931; -0.0564871
518424.702001; 0.617624; 0.0582661; 2.7394; 0.467916; -0.0368698
518424.852001; 0.606204; 0.0574762; 2.73944; 0.793784; -0.0839212
518425.002001; 0.596715; 0.0558437; 2.73948; 0.588336; -0.0804281
518425.152001; 0.589778; 0.0533867; 2.73953; 0.589517; -0.0577054
518425.302001; 0.580957; 0.0521708; 2.73957; 0.619886; -0.0743543
518425.452001; 0.569015; 0.0510137; 2.73961; 0.935816; -0.121338
518425.602001; 0.557549; 0.048684; 2.73966; 0.822522; -0.130454
518425.752001; 0.54706; 0.0451117; 2.7397; 0.884993; -0.133776
518425.902001; 0.53179; 0.0428467; 2.73975; 0.993388; -0.155556
518426.052001; 0.519527; 0.0405224; 2.73979; 0.88427; -0.155505
518426.202001; 0.505237; 0.0399599; 2.73984; 1.30301; -0.145848
518426.352001; 0.494793; 0.0399995; 2.73988; 0.975634; -0.0967807
518426.502001; 0.48701; 0.0397528; 2.73992; 0.717618; -0.0991085
518426.652001; 0.481174; 0.0386648; 2.73997; 0.458576; -0.0950335
518426.802001; 0.476529; 0.0368847; 2.74001; 0.360527; -0.0774515
518426.952001; 0.46999; 0.0348587; 2.74006; 0.454899; -0.0717073
518427.102001; 0.466416; 0.0330502; 2.7401; 0.347401; -0.0364978
518427.252001; 0.463672; 0.0328222; 2.74014; -0.211334; -0.0195294
518427.402001; 0.465418; 0.0326101; 2.74019; -0.450093; 0.0814677
518427.552001; 0.467817; 0.0337919; 2.74023; -0.406802; 0.0809471
518427.702001; 0.470337; 0.0349601; 2.74028; -0.471764; 0.0845702
518427.852001; 0.471833; 0.0363616; 2.74032; -0.477479; 0.0877664
518428.002001; 0.471598; 0.0370227; 2.74036; -0.375997; 0.0809748
518428.152001; 0.468325; 0.0377841; 2.74041; 0.426677; 0.0727675
518428.302001; 0.46572; 0.0385108; 2.74045; 0.368415; 0.0522395
518428.452001; 0.461193; 0.0379418; 2.7405; -0.36163; 0.0384236
518428.602001; 0.454396; 0.0367034; 2.74054; -0.422338; -0.0227076
518428.752001; 0.44937; 0.0348271; 2.74058; 0.369233; -0.0427338
518428.902001; 0.444199; 0.0321393; 2.74063; 0.500326; -0.0435779
518429.052001; 0.438445; 0.0300823; 2.74067; -0.347859; -0.0381303
518429.202001; 0.431428; 0.0286424; 2.74072; -0.502942; -0.0191622
518429.352001; 0.425752; 0.0281252; 2.74076; 0.410371; -0.0208662
518429.502001; 0.419647; 0.0277869; 2.7408; 0.575294; -0.0170991
518429.652001; 0.412523; 0.0268844; 2.74085; 0.803695; -0.0385642
518429.802001; 0.406396; 0.0255328; 2.74089; 0.875494; -0.0570216
518429.952001; 0.40092; 0.0243086; 2.74094; 0.812348; -0.053992
518430.102001; 0.396575; 0.0237068; 2.74098; 0.547699; -0.0647671
518430.252001; 0.392027; 0.0239023; 2.74102; 0.45366; -0.0255859
518430.402001; 0.388622; 0.0243236; 2.74107; 0.292797; -0.0374676
518430.552001; 0.384661; 0.024623; 2.74111; 0.284513; -0.0201427
518430.702001; 0.379581; 0.0247493; 2.74116; 0.325219; -0.0315474
518430.852001; 0.375201; 0.0249216; 2.7412; 0.424965; -0.0450926
518431.002001; 0.371538; 0.0249914; 2.74124; 0.419574; -0.0524482
518431.152001; 0.367187; 0.0249558; 2.74129; 0.349284; -0.0640073
518431.302001; 0.362077; 0.0248804; 2.74133; 0.334443; -0.0508144
518431.452001; 0.360913; 0.0258808; 2.74138; -0.533542; -0.0313399
518431.602001; 0.359138; 0.0268108; 2.74142; 0.276997; -0.0383517
518431.752001; 0.36057; 0.0275552; 2.74146; -0.59693; 0.0152552
518431.902001; 0.368876; 0.0296935; 2.74151; -1.731; 0.0562137
518432.052001; 0.375662; 0.0308916; 2.74155; -1.12807; 0.0400361
518432.202001; 0.38109; 0.0314184; 2.7416; -0.720053; 0.0417406
518432.352001; 0.386836; 0.0319368; 2.74164; -0.822903; 0.0971414
518432.502001; 0.393709; 0.0314375; 2.74168; -0.648775; 0.117299
518432.652001; 0.400524; 0.0305157; 2.74173; -0.808131; 0.108231
518432.802001; 0.405474; 0.0285923; 2.74177; -1.05826; 0.103911
518432.952001; 0.411034; 0.0269758; 2.74182; -1.12888; 0.0945377
518433.102001; 0.415604; 0.0253266; 2.74186; -1.25014; 0.0726577
518433.252001; 0.418682; 0.0242397; 2.7419; -1.29913; 0.0754125
518433.402001; 0.419469; 0.0238755; 2.74195; -1.25292; 0.0698299
518433.552001; 0.419821; 0.0246977; 2.74199; -1.17535; 0.079019
518433.702001; 0.420048; 0.0266973; 2.74204; -1.13344; 0.060083
518433.852001; 0.419993; 0.0296895; 2.74208; -1.08426; 0.0662611
518434.002001; 0.420741; 0.032576; 2.74212; -1.02039; 0.0586315
518434.152001; 0.42208; 0.035419; 2.74217; -0.947368; 0.0597644
518434.302001; 0.423249; 0.0377957; 2.74221; -0.839966; 0.0554936
518434.452001; 0.421767; 0.0397462; 2.74226; -0.661767; 0.0556554
518434.602001; 0.420178; 0.0410531; 2.7423; -0.482491; 0.0597195
518434.752001; 0.419641; 0.0414963; 2.74234; -0.329465; 0.051706
518434.902001; 0.420908; 0.0398808; 2.74239; -0.803051; 0.0644575
518435.052001; 0.420917; 0.0384971; 2.74243; -0.47723; 0.0340527
518435.202001; 0.42082; 0.0369181; 2.74248; -0.409968; -0.0182653
518435.352001; 0.422188; 0.035145; 2.74252; -0.546215; 0.0160072
518435.502001; 0.423289; 0.0334829; 2.74256; -0.503546; 0.0466019
518435.652001; 0.422023; 0.0326639; 2.74261; 0.262356; 0.036488
518435.802001; 0.418775; 0.0322615; 2.74265; 0.439024; -0.0434898
518435.952001; 0.413649; 0.0324234; 2.7427; 0.764072; -0.0705787
518436.102001; 0.406767; 0.0332256; 2.74274; 1.17475; -0.0902104
518436.252001; 0.400938; 0.0344923; 2.74278; 1.15001; -0.0764074
518436.402001; 0.396151; 0.0356322; 2.74283; 0.959044; -0.0724386
518436.552001; 0.390895; 0.0368884; 2.74287; 0.993188; -0.0630283
518436.702001; 0.383693; 0.0388555; 2.74292; 1.32516; -0.0554011
518436.852001; 0.378082; 0.0402865; 2.74296; 1.10389; -0.0502487
518437.002001; 0.372464; 0.0418354; 2.743; 1.10387; -0.035547
518437.152001; 0.367565; 0.0430945; 2.74305; 0.896722; -0.0372736
518437.302001; 0.364722; 0.0439967; 2.74309; 0.593299; -0.0151282
518437.452001; 0.36351; 0.0452407; 2.74314; 0.395353; 0.0332672
518437.602001; 0.362226; 0.0460165; 2.74318; 0.342666; 0.0345542
518437.752001; 0.359991; 0.0466696; 2.74322; 0.306601; 0.0370737
518437.902001; 0.359724; 0.0475424; 2.74327; -0.138571; 0.0226906
518438.052001; 0.358754; 0.0483641; 2.74331; -0.179298; 0.0289007
518438.202001; 0.356517; 0.0493805; 2.74336; 0.383892; -0.0232374
518438.352001; 0.355836; 0.0508518; 2.7434; -0.565846; -0.03275
518438.502001; 0.355306; 0.0514971; 2.74344; -0.579981; -0.0353006
518438.652001; 0.354577; 0.0511589; 2.74349; 0.44529; -0.0210727
518438.802001; 0.352619; 0.0497917; 2.74353; 0.482223; -0.0458048
518438.952001; 0.350885; 0.0484324; 2.74358; 0.540068; -0.0939288
518439.102001; 0.347542; 0.0466842; 2.74362; 0.710432; -0.124134
518439.252001; 0.344564; 0.0444771; 2.74366; 0.777918; -0.0994476
518439.402001; 0.341167; 0.0424448; 2.74371; 0.840355; -0.119803
518439.552001; 0.33551; 0.0417791; 2.74375; 0.980384; -0.12696
518439.702001; 0.33396; 0.0392136; 2.7438; 0.89604; -0.0906355
518439.852001; 0.331523; 0.0368035; 2.74384; 0.836457; -0.10099
518440.002001; 0.325768; 0.0351217; 2.74388; 0.804121; -0.1365
518440.152001; 0.320486; 0.0323942; 2.74393; 0.9232; -0.120837
518440.302001; 0.315643; 0.0301009; 2.74397; 0.875801; -0.116026
518440.452001; 0.311125; 0.0279332; 2.74402; 0.943656; -0.11464
518440.602001; 0.308664; 0.0253538; 2.74406; 1.01992; -0.0590407
518440.752001; 0.30586; 0.022762; 2.7441; 1.14107; -0.0688915
518440.902001; 0.300557; 0.0210025; 2.74415; 1.19367; -0.0643417
518441.052001; 0.295211; 0.0197372; 2.74419; 1.24007; -0.0684118
518441.202001; 0.290003; 0.019349; 2.74424; 1.25243; -0.0684479
518441.352001; 0.28562; 0.0196412; 2.74428; 1.03092; -0.0595623
518441.502001; 0.280548; 0.019964; 2.74432; 0.855903; -0.0616548
518441.652001; 0.275798; 0.0196562; 2.74437; 0.555312; -0.0673623
518441.802001; 0.270958; 0.0193352; 2.74441; 0.495624; -0.0831104
518441.952001; 0.265788; 0.0189828; 2.74446; 0.588719; -0.0922156
518442.102001; 0.261801; 0.018711; 2.7445; 0.584285; -0.0434352
518442.252001; 0.256916; 0.0182511; 2.74454; 1.10687; -0.052759
518442.402001; 0.252563; 0.0178515; 2.74459; 1.00846; -0.0299845
518442.552001; 0.249177; 0.0175196; 2.74463; 0.968138; -0.0372149
518442.702001; 0.245619; 0.0173267; 2.74468; 1.15054; -0.0649304
518442.852001; 0.241329; 0.0173179; 2.74472; 1.44541; -0.0580127
518443.002001; 0.242005; 0.017248; 2.74476; -0.618116; 0.0294917
518443.152001; 0.242577; 0.0177209; 2.74481; -0.632521; 0.0379715
518443.302001; 0.243333; 0.018709; 2.74485; -0.722152; 0.0240847
518443.452001; 0.244425; 0.0201151; 2.7449; -0.766798; 0.0685906
518443.602001; 0.245547; 0.0216465; 2.74494; -0.731445; 0.0471025
518443.752001; 0.247673; 0.0229407; 2.74498; -0.643554; 0.0539833
518443.902001; 0.248106; 0.0245141; 2.74503; -0.52426; 0.0325144
518444.052001; 0.247544; 0.0262834; 2.74507; 0.619787; 0.0652765
518444.202001; 0.245346; 0.0280673; 2.74512; 0.936738; 0.035753
518444.352001; 0.244232; 0.0293; 2.74516; 0.627088; 0.0454275
518444.502001; 0.241957; 0.0295803; 2.7452; 0.404395; 0.0199656
518444.652001; 0.239631; 0.0295513; 2.74525; 0.411223; -0.0420828
518444.802001; 0.238462; 0.0284648; 2.74529; 0.242387; -0.0306038
518444.952001; 0.237668; 0.0280106; 2.74534; 0.133683; -0.0262055
518445.102001; 0.235132; 0.0273407; 2.74538; 0.493966; 0.0226982
518445.252001; 0.230838; 0.027236; 2.74542; 0.620202; -0.032524
518445.402001; 0.227033; 0.0269716; 2.74547; 0.606676; -0.0565652
518445.552001; 0.223334; 0.0263531; 2.74551; 0.466394; -0.0346382
518445.702001; 0.220783; 0.0248482; 2.74556; 0.534358; -0.0406348
518445.852001; 0.219231; 0.0227376; 2.7456; 0.540517; -0.0399117
518446.002001; 0.218073; 0.0207734; 2.74564; 0.519126; -0.037618
518446.152001; 0.21573; 0.0188273; 2.74569; 0.67635; -0.0603771
518446.302001; 0.211808; 0.0170733; 2.74573; 0.677292; -0.116191
518446.452001; 0.208239; 0.0148047; 2.74578; 0.719207; -0.12336
518446.602001; 0.204171; 0.0130831; 2.74582; 0.641942; -0.116577
518446.752001; 0.200686; 0.0117594; 2.74586; 0.699326; -0.10533
518446.902001; 0.199099; 0.0113303; 2.74591; 0.689958; -0.093671
518447.052001; 0.198109; 0.0112235; 2.74595; 0.456938; -0.0676548
518447.202001; 0.196768; 0.0111359; 2.746; 0.394692; -0.0542923
518447.352001; 0.195811; 0.0108481; 2.74604; 0.291248; -0.0458653
518447.502001; 0.195531; 0.0103765; 2.74608; 0.301858; -0.0562847
518447.652001; 0.192115; 0.00990818; 2.74613; 0.555647; -0.0817853
518447.802001; 0.189503; 0.00952804; 2.74617; 0.834488; -0.0669627
518447.952001; 0.188422; 0.0094207; 2.74621; 0.517311; -0.0618444
518448.102001; 0.187166; 0.00966407; 2.74626; 0.483695; -0.0468592
518448.252001; 0.184827; 0.00994392; 2.7463; 0.747272; 0.0188257
518448.402001; 0.182891; 0.010163; 2.74635; 0.685371; 0.0253998
518448.552001; 0.182038; 0.0103043; 2.74639; 0.597415; 0.0202046
518448.702001; 0.182596; 0.0103807; 2.74643; -0.17327; 0.0550068
518448.852001; 0.183513; 0.010858; 2.74648; -0.20686; 0.0415401
518449.002001; 0.185223; 0.0112473; 2.74652; -0.270091; 0.0549707
518449.152001; 0.186925; 0.0113581; 2.74657; -0.289089; 0.0251218
518449.302001; 0.186938; 0.0114936; 2.74661; 0.214199; 0.0264271
518449.452001; 0.186105; 0.0116074; 2.74665; 0.322635; 0.0493488
518449.602001; 0.186373; 0.0120994; 2.7467; -0.418045; 0.0343366
518449.752001; 0.186634; 0.0128512; 2.74674; -0.327322; 0.0513952
518449.902001; 0.186997; 0.013634; 2.74679; -0.290992; 0.0499553
518450.052001; 0.186583; 0.0141213; 2.74683; 0.189697; -0.0244124
518450.202001; 0.185917; 0.0142177; 2.74687; 0.198889; -0.0245966
518450.352001; 0.184937; 0.0141883; 2.74692; 0.315468; -0.0303011
518450.502001; 0.183314; 0.014034; 2.74696; 0.251891; 0.0338084
518450.652001; 0.182856; 0.0142049; 2.74701; -0.297644; 0.0393352
518450.802001; 0.182144; 0.0141303; 2.74705; 0.233789; 0.0377356
518450.952001; 0.180613; 0.0139472; 2.74709; 0.23996; 0.0222604
518451.102001; 0.17958; 0.0136268; 2.74714; 0.270682; -0.0225152
518451.252001; 0.178622; 0.013285; 2.74718; 0.229059; 0.0201801
518451.402001; 0.177008; 0.012778; 2.74723; 0.269824; -0.0212401
518451.552001; 0.173931; 0.0118344; 2.74727; 0.716175; -0.034857
518451.702001; 0.171148; 0.01074; 2.74731; 0.9259; -0.046108
518451.852001; 0.168749; 0.00993173; 2.74736; 0.493452; -0.0332287
518452.002001; 0.165726; 0.00888561; 2.7474; 0.801278; -0.0568164
518452.152001; 0.163921; 0.00779189; 2.74745; 0.463274; -0.0426102
518452.302001; 0.164055; 0.00705554; 2.74749; -0.428676; 0.0233425
518452.452001; 0.164294; 0.00688073; 2.74753; -0.482748; 0.0799242
518452.602001; 0.164978; 0.00745013; 2.74758; -0.720498; 0.100589
518452.752001; 0.164828; 0.00840016; 2.74762; -0.703519; 0.078793
518452.902001; 0.163772; 0.00930249; 2.74767; -0.726146; 0.0666338
518453.052001; 0.162375; 0.010034; 2.74771; -0.6454; 0.0398594
518453.202001; 0.161696; 0.0114164; 2.74775; -0.795692; 0.0553024
518453.352001; 0.16165; 0.0129054; 2.7478; -0.779462; 0.0456169
518453.502001; 0.162851; 0.0150741; 2.74784; -1.08059; 0.0817215
518453.652001; 0.166023; 0.0166035; 2.74788; -0.928144; 0.143352
518453.802001; 0.169724; 0.0188106; 2.74793; -1.08786; 0.111206
518453.952001; 0.173324; 0.0209189; 2.74797; -1.10544; 0.124952
518454.102001; 0.177111; 0.0225891; 2.74802; -1.01657; 0.109188
518454.252001; 0.180801; 0.0248374; 2.74806; -1.15245; 0.0983809
518454.402001; 0.185477; 0.0272438; 2.7481; -1.22559; 0.107929
518454.552001; 0.189045; 0.0300089; 2.74815; -1.17319; 0.131367
518454.702001; 0.192368; 0.0326809; 2.74819; -1.19674; 0.109208
518454.852001; 0.195481; 0.0351471; 2.74824; -1.0482; 0.0775128
518455.002001; 0.198007; 0.0379263; 2.74828; -1.0641; 0.091519
518455.152001; 0.200608; 0.0405957; 2.74832; -0.898687; 0.0984226
518455.302001; 0.204335; 0.043275; 2.74837; -0.995713; 0.118529
518455.452001; 0.208017; 0.0459577; 2.74841; -1.0039; 0.090464
518455.602001; 0.210508; 0.0480232; 2.74846; -0.856137; 0.0947669
518455.752001; 0.2125; 0.0495093; 2.7485; -0.727268; 0.0928346
518455.902001; 0.214425; 0.051375; 2.74854; -0.702485; 0.0611717
518456.052001; 0.216261; 0.053334; 2.74859; -0.64989; 0.0750953
518456.202001; 0.218492; 0.0552564; 2.74863; -0.563331; 0.0667086
518456.352001; 0.220735; 0.0571648; 2.74868; -0.519981; 0.0704215
518456.502001; 0.222349; 0.0597589; 2.74872; 0.883079; 0.036006
518456.652001; 0.223028; 0.0622159; 2.74876; 0.838083; 0.0301646
518456.802001; 0.223322; 0.064109; 2.74881; 0.6387; 0.0401522
518456.952001; 0.224041; 0.0654793; 2.74885; 0.456795; 0.0271604
