tow; prn2; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph) 
518403.326; 6; -268615.873047; -94.7978515625; 44.4986979442951; 46.5974; -2.09869; 0; 0; -0; -0; 0; 44.4162; 33.1679
518403.476; 6; -268618.263672; -101.44921875; 44.3424479441981; 83.7521; -39.4097; 0; 0; -0; -0; 0; 44.3138; 33.0914
518403.626; 6; -268618.853516; -108.08984375; 44.2708332921029; 20.6643; 23.6065; 0; 0; -0; -0; 0; 44.2114; 33.015
518403.776; 6; -268621.358398; -114.7138671875; 44.1601562774182; 87.755; -43.5948; 0; 0; -0; -0; 0; 44.1091; 32.9386
518403.926; 6; -268620.689453; -121.326171875; 44.0820312089454; -23.4355; 67.5176; 0; 0; -0; -0; 0; 44.0068; 32.8622
518404.076; 6; -268623.494141; -127.91894531249998579; 43.9518229439555; 98.2582; -54.3064; 0; 0; -0; -0; 0; 43.9044; 32.7858
518404.226; 6; -268624.384766; -134.4990234375; 43.8671875272364; 31.2018; 12.6654; 0; 0; -0; -0; 0; 43.8021; 32.7093
518404.376; 6; -268623.793945; -141.0634765625; 43.7630207925758; -20.6985; 64.4616; 0; 0; -0; -0; 0; 43.6997; 32.6329
518404.526; 6; -268627.140625; -147.6064453125; 43.6197916937494; 117.246; -73.6263; 0; 0; -0; -0; 0; 43.5974; 32.5565
518404.676; 6; -268627.170898; -154.1455078125; 43.5937499594002; 1.06059; 42.5332; 0; 0; -0; -0; 0; 43.4951; 32.4801
518404.826; 6; -268627.180664; -160.662109375; 43.4440104436403; 0.342125; 43.1019; 0; 0; -0; -0; 0; 43.3927; 32.4036
518404.976; 6; -268629.233398; -167.1650390625; 43.3528646102503; 71.9146; -28.5617; 0; 0; -0; -0; 0; 43.2903; 32.3272
518405.126; 6; -268630.087891; -173.6474609375; 43.2161457930852; 29.9359; 13.2802; 0; 0; -0; -0; 0; 43.188; 32.2508
518405.276; 6; -268631.415039; -180.12011718749997158; 43.1510416934582; 46.4947; -3.34371; 0; 0; -0; -0; 0; 43.0857; 32.1744
518405.426; 6; -268632.881836; -186.583984375; 43.0924478765339; 51.3871; -8.29468; 0; 0; -0; -0; 0; 42.9833; 32.0979
518405.576; 6; -268634.158203; -193.01953125; 42.9036458599714; 44.7157; -1.81205; 0; 0; -0; -0; 0; 42.8809; 32.0215
518405.726; 6; -268635.208984; -199.447265625; 42.8515625266058; 36.8126; 6.03894; 0; 0; -0; -0; 0; 42.7786; 31.945
518405.876; 6; -268635.96875; -205.86328125; 42.7734374601641; 26.6173; 16.1561; 0; 0; -0; -0; 0; 42.6762; 31.8686
518406.026; 6; -268637.652344; -212.24902343750002842; 42.5716146097655; 58.9823; -16.4107; 0; 0; -0; -0; 0; 42.5739; 31.7922
518406.176; 6; -268638.789062; -218.6298828125; 42.5390624603822; 39.8233; 2.71575; 0; 0; -0; -0; 0; 42.4716; 31.7158
518406.326; 6; -268640.233398; -224.9931640625; 42.421875026339; 50.6002; -8.17837; 0; 0; -0; -0; 0; 42.3692; 31.6393
518406.476; 6; -268641.71875; -231.345703125; 42.3502604429612; 52.0372; -9.68691; 0; 0; -0; -0; 0; 42.2668; 31.5629
518406.626; 6; -268643.424805; -237.67871093750002842; 42.220052044013; 59.7692; -17.5491; 0; 0; -0; -0; 0; 42.1645; 31.4865
518406.776; 6; -268644.839844; -243.9970703125; 42.1223958594862; 49.5739; -7.45147; 0; 0; -0; -0; 0; 42.0621; 31.41
518406.926; 6; -268646.069336; -250.29589843750002842; 41.9921874608919; 43.0735; -1.08131; 0; 0; -0; -0; 0; 41.9598; 31.3336
518407.076; 6; -268647.013672; -256.5830078125; 41.9140625260235; 33.0835; 8.8306; 0; 0; -0; -0; 0; 41.8575; 31.2572
518407.226; 6; -268647.989258; -262.85546875; 41.816406275963; 34.1783; 7.63815; 0; 0; -0; -0; 0; 41.7551; 31.1807
518407.376; 6; -268649.075195; -269.1103515625; 41.6992187111646; 38.0443; 3.65495; 0; 0; -0; -0; 0; 41.6527; 31.1043
518407.526; 6; -268649.970703; -275.3583984375; 41.6536458591953; 31.3728; 10.2808; 0; 0; -0; -0; 0; 41.5504; 31.0279
518407.676; 6; -268651.371094; -281.583984375; 41.5039062113465; 49.0607; -7.55678; 0; 0; -0; -0; 0; 41.448; 30.9515
518407.826; 6; -268652.458984; -287.79296875; 41.393229192367; 38.1127; 3.28054; 0; 0; -0; -0; 0; 41.3457; 30.875
518407.976; 6; -268653.145508; -293.9892578125; 41.3085937756478; 24.0514; 17.2572; 0; 0; -0; -0; 0; 41.2434; 30.7986
518408.126; 6; -268654.052734; -300.16796875; 41.1914062116375; 31.7834; 9.40802; 0; 0; -0; -0; 0; 41.141; 30.7222
518408.276; 6; -268655.227539; -306.326171875; 41.0546875254901; 41.1576; -0.102915; 0; 0; -0; -0; 0; 41.0387; 30.6458
518408.426; 6; -268656.364258; -312.4892578125; 41.0872395450679; 39.8233; 1.26392; 0; 0; -0; -0; 0; 40.9363; 30.5693
518408.576; 6; -268657.9375; -318.6220703125; 40.8854166920517; 55.1163; -14.2309; 0; 0; -0; -0; 0; 40.834; 30.4929
518408.726; 6; -268659.084961; -324.7353515625; 40.7552083586375; 40.1997; 0.555555; 0; 0; -0; -0; 0; 40.7316; 30.4164
518408.876; 6; -268660.557617; -330.8388671875; 40.6901041287711; 51.5924; -10.9023; 0; 0; -0; -0; 0; 40.6292; 30.34
518409.026; 6; -268662.004883; -336.9267578125; 40.5859375251991; 50.7029; -10.1169; 0; 0; -0; -0; 0; 40.5269; 30.2636
518409.176; 6; -268663.041992; -342.998046875; 40.4752603789711; 36.3336; 4.14162; 0; 0; -0; -0; 0; 40.4245; 30.1872
518409.326; 6; -268664.305664; -349.05468749999994316; 40.377604191736; 44.2709; -3.89333; 0; 0; -0; -0; 0; 40.3222; 30.1107
518409.476; 6; -268665.652344; -355.0986328125; 40.2929687750175; 47.179; -6.88603; 0; 0; -0; -0; 0; 40.2199; 30.0343
518409.626; 6; -268666.743164; -361.1259765625; 40.182291629244; 38.2153; 1.96696; 0; 0; -0; -0; 0; 40.1175; 29.9579
518409.776; 6; -268667.96582; -367.1337890625; 40.0520833582009; 42.834; -2.78193; 0; 0; -0; -0; 0; 40.0151; 29.8814
518409.926; 6; -268669.144531; -373.13085937499994316; 39.9804687127649; 41.2945; -1.31398; 0; 0; -0; -0; 0; 39.9128; 29.805
518410.076; 6; -268670.426758; -379.111328125; 39.8697916914215; 44.921; -5.05118; 0; 0; -0; -0; 0; 39.8104; 29.7286
518410.226; 6; -268671.68457; -385.078125; 39.7786458580312; 44.0657; -4.28702; 0; 0; -0; -0; 0; 39.7081; 29.6521
518410.376; 6; -268672.976562; -391.0263671875; 39.6549478797351; 45.2631; -5.60815; 0; 0; -0; -0; 0; 39.6057; 29.5757
518410.526; 6; -268674.426758; -396.9599609375; 39.5572916912271; 50.8055; -11.2482; 0; 0; -0; -0; 0; 39.5033; 29.4992
518410.676; 6; -268675.667969; -402.876953125; 39.4466145465958; 43.484; -4.03744; 0; 0; -0; -0; 0; 39.401; 29.4228
518410.826; 6; -268676.855469; -408.7841796875; 39.3815104411179; 41.6024; -2.22085; 0; 0; -0; -0; 0; 39.2986; 29.3464
518410.976; 6; -268677.987305; -414.669921875; 39.2382812743623; 39.6523; -0.413972; 0; 0; -0; -0; 0; 39.1963; 29.27
518411.126; 6; -268679.057617; -420.54687499999994316; 39.1796874635107; 37.4969; 1.68282; 0; 0; -0; -0; 0; 39.0939; 29.1935
518411.276; 6; -268680.052734; -426.4033203125; 39.0429687742414; 34.8625; 4.18046; 0; 0; -0; -0; 0; 38.9916; 29.1171
518411.426; 6; -268681.088867; -432.2451171875; 38.9453124637294; 36.2994; 2.64588; 0; 0; -0; -0; 0; 38.8892; 29.0407
518411.576; 6; -268682.114258; -438.07031250000005684; 38.8346354407788; 35.9231; 2.91154; 0; 0; -0; -0; 0; 38.7869; 28.9642
518411.726; 6; -268683.052734; -443.8818359375; 38.7434896073881; 32.8782; 5.86531; 0; 0; -0; -0; 0; 38.6845; 28.8878
518411.876; 6; -268684.045898; -449.67871093749994316; 38.6458332973412; 34.7941; 3.85175; 0; 0; -0; -0; 0; 38.5822; 28.8114
518412.026; 6; -268684.958984; -455.4609375; 38.5481771072676; 31.9887; 6.55952; 0; 0; -0; -0; 0; 38.4798; 28.7349
518412.176; 6; -268686.043945; -461.2265625; 38.4374999642023; 38.0101; 0.427445; 0; 0; -0; -0; 0; 38.3774; 28.6585
518412.326; 6; -268687.198242; -466.97460937500005684; 38.3203125237928; 40.4391; -2.11883; 0; 0; -0; -0; 0; 38.2751; 28.582
518412.476; 6; -268688.3125; -472.708984375; 38.2291666904021; 39.0364; -0.807262; 0; 0; -0; -0; 0; 38.1727; 28.5056
518412.626; 6; -268689.376953; -478.4287109375; 38.1315103811539; 37.2916; 0.839918; 0; 0; -0; -0; 0; 38.0703; 28.4292
518412.776; 6; -268690.369141; -484.13183593750005684; 38.0208333569402; 34.7599; 3.26096; 0; 0; -0; -0; 0; 37.968; 28.3527
518412.926; 6; -268691.416016; -489.82226562500005684; 37.9361978813358; 36.6758; 1.26043; 0; 0; -0; -0; 0; 37.8657; 28.2763
518413.076; 6; -268692.466797; -495.494140625; 37.8125000234767; 36.8126; 0.999882; 0; 0; -0; -0; 0; 37.7633; 28.1998
518413.226; 6; -268693.532227; -501.15234375; 37.7213541900872; 37.3258; 0.395549; 0; 0; -0; -0; 0; 37.6609; 28.1234
518413.376; 6; -268694.651367; -506.7939453125; 37.6106770483057; 39.2075; -1.59681; 0; 0; -0; -0; 0; 37.5586; 28.047
518413.526; 6; -268695.671875; -512.4228515625; 37.5260416899659; 35.752; 1.77401; 0; 0; -0; -0; 0; 37.4562; 27.9706
518413.676; 6; -268696.504883; -518.03515625; 37.4153645484876; 29.1832; 8.23213; 0; 0; -0; -0; 0; 37.3538; 27.8941
518413.826; 6; -268697.505859; -523.630859375; 37.3046875231618; 35.0678; 2.23691; 0; 0; -0; -0; 0; 37.2515; 27.8177
518413.976; 6; -268698.240234; -529.212890625; 37.2135416897719; 25.7278; 11.4858; 0; 0; -0; -0; 0; 37.1491; 27.7412
518414.126; 6; -268699.157227; -534.7783203125; 37.1028645487786; 32.1255; 4.97735; 0; 0; -0; -0; 0; 37.0468; 27.6648
518414.276; 6; -268700.262695; -540.3291015625; 37.0052083563092; 38.7285; -1.72331; 0; 0; -0; -0; 0; 36.9444; 27.5884
518414.426; 6; -268701.231445; -545.8642578125; 36.9010416322999; 33.9388; 2.96227; 0; 0; -0; -0; 0; 36.8421; 27.512
518414.576; 6; -268702.25; -551.3828125; 36.7903646061758; 35.6836; 1.10676; 0; 0; -0; -0; 0; 36.7397; 27.4355
518414.726; 6; -268703.266602; -556.888671875; 36.7057291894566; 35.6152; 1.09055; 0; 0; -0; -0; 0; 36.6374; 27.3591
518414.876; 6; -268704.137695; -562.375; 36.5755207992697; 30.5175; 6.058; 0; 0; -0; -0; 0; 36.535; 27.2826
518415.026; 6; -268705.095703; -567.8505859375; 36.5039062726646; 33.5624; 2.94147; 0; 0; -0; -0; 0; 36.4326; 27.2062
518415.176; 6; -268706.277344; -573.3095703125; 36.3932291327728; 41.3971; -5.00386; 0; 0; -0; -0; 0; 36.3303; 27.1298
518415.326; 6; -268707.448242; -578.751953125; 36.2825521058605; 41.0208; -4.7382; 0; 0; -0; -0; 0; 36.2279; 27.0533
518415.476; 6; -268708.671875; -584.177734375; 36.1718750224585; 42.8682; -6.69635; 0; 0; -0; -0; 0; 36.1255; 26.9769
518415.626; 6; -268709.892578; -589.5927734375; 36.1002603830457; 42.7656; -6.66533; 0; 0; -0; -0; 0; 36.0232; 26.9004
518415.776; 6; -268710.942383; -594.98828125; 35.9700521056665; 36.7784; -0.808354; 0; 0; -0; -0; 0; 35.9209; 26.824
518415.926; 6; -268712.020508; -600.3701171875; 35.8789062165852; 37.7706; -1.89166; 0; 0; -0; -0; 0; 35.8185; 26.7476
518416.076; 6; -268713.080078; -605.736328125; 35.7747396055452; 37.1205; -1.34579; 0; 0; -0; -0; 0; 35.7161; 26.6711
518416.226; 6; -268714.391602; -611.0888671875; 35.6835937721553; 45.9473; -10.2638; 0; 0; -0; -0; 0; 35.6138; 26.5947
518416.376; 6; -268715.450195; -616.42578125; 35.5794270501974; 37.0863; -1.50689; 0; 0; -0; -0; 0; 35.5114; 26.5183
518416.526; 6; -268716.339844; -621.7421875; 35.4427083553391; 31.1676; 4.27515; 0; 0; -0; -0; 0; 35.409; 26.4418
518416.676; 6; -268717.314453; -627.048828125; 35.3776041337187; 34.144; 1.23356; 0; 0; -0; -0; 0; 35.3066; 26.3653
518416.826; 6; -268718.181641; -632.3369140625; 35.2539062718885; 30.3807; 4.87323; 0; 0; -0; -0; 0; 35.2043; 26.2889
518416.976; 6; -268719.095703; -637.611328125; 35.1627604384986; 32.0229; 3.13989; 0; 0; -0; -0; 0; 35.1019; 26.2125
518417.126; 6; -268720.004883; -642.87109375; 35.0651041340097; 31.8518; 3.21329; 0; 0; -0; -0; 0; 34.9996; 26.136
518417.276; 6; -268721.119141; -648.1142578125; 34.9544271050359; 39.0364; -4.082; 0; 0; -0; -0; 0; 34.8972; 26.0596
518417.426; 6; -268722.111328; -653.341796875; 34.8502603842098; 34.7599; 0.0903904; 0; 0; -0; -0; 0; 34.7948; 25.9831
518417.576; 6; -268723.088867; -658.5556640625; 34.7591146049146; 34.2467; 0.512432; 0; 0; -0; -0; 0; 34.6925; 25.9068
518417.726; 6; -268723.90625; -663.7509765625; 34.6354166881712; 28.6358; 5.99958; 0; 0; -0; -0; 0; 34.5901; 25.8303
518417.876; 6; -268724.84668; -668.9326171875; 34.5442708011615; 32.9466; 1.59766; 0; 0; -0; -0; 0; 34.4877; 25.7538
518418.026; 6; -268725.923828; -674.1005859375; 34.4531250213913; 37.7364; -3.28323; 0; 0; -0; -0; 0; 34.3854; 25.6774
518418.176; 6; -268726.94043; -679.25488281249988631; 34.3619791346638; 35.6152; -1.2532; 0; 0; -0; -0; 0; 34.2832; 25.6011
518418.326; 6; -268727.851562; -684.38769531250011369; 34.2187500212473; 31.9202; 2.29852; 0; 0; -0; -0; 0; 34.1807; 25.5245
518418.476; 6; -268728.780273; -689.5078125; 34.1341146045258; 32.5361; 1.59806; 0; 0; -0; -0; 0; 34.0783; 25.4481
518418.626; 6; -268729.722656; -694.6142578125; 34.042968718295; 33.015; 1.02793; 0; 0; -0; -0; 0; 33.9759; 25.3716
518418.776; 6; -268730.564453; -699.703125; 33.9257812710639; 29.4911; 4.43463; 0; 0; -0; -0; 0; 33.8736; 25.2952
518418.926; 6; -268731.618164; -704.77929687499988631; 33.8411458018155; 36.9153; -3.07411; 0; 0; -0; -0; 0; 33.7712; 25.2187
518419.076; 6; -268732.655273; -709.837890625; 33.7239583542727; 36.3336; -2.60969; 0; 0; -0; -0; 0; 33.6688; 25.1423
518419.226; 6; -268733.626953; -714.8828125; 33.632812520882; 34.0414; -0.408596; 0; 0; -0; -0; 0; 33.5665; 25.0659
518419.376; 6; -268734.573242; -719.9091796875; 33.5091145521255; 33.1519; 0.357231; 0; 0; -0; -0; 0; 33.4641; 24.9894
518419.526; 6; -268735.62207; -724.9228515625; 33.4244791874193; 36.7442; -3.31971; 0; 0; -0; -0; 0; 33.3618; 24.913
518419.676; 6; -268736.660156; -729.9208984375; 33.320312468968; 36.3679; -3.04754; 0; 0; -0; -0; 0; 33.2594; 24.8366
518419.826; 6; -268737.760742; -734.9013671875; 33.2031250206152; 38.5575; -5.35433; 0; 0; -0; -0; 0; 33.157; 24.7601
518419.976; 6; -268739.004883; -739.8701171875; 33.1250000205667; 43.5867; -10.4617; 0; 0; -0; -0; 0; 33.0547; 24.6837
518420.126; 6; -268740.168945; -744.8212890625; 33.0078124692591; 40.7813; -7.77345; 0; 0; -0; -0; 0; 32.9523; 24.6072
518420.276; 6; -268741.316406; -749.7578125; 32.9101562704333; 40.1997; -7.2895; 0; 0; -0; -0; 0; 32.8499; 24.5308
518420.426; 6; -268742.386719; -754.677734375; 32.7994791361198; 37.4969; -4.69739; 0; 0; -0; -0; 0; 32.7476; 24.4544
518420.576; 6; -268743.359375; -759.5830078125; 32.7018229369706; 34.0756; -1.3738; 0; 0; -0; -0; 0; 32.6452; 24.3779
518420.726; 6; -268744.371094; -764.47363281250011369; 32.6041666869108; 35.4441; -2.83995; 0; 0; -0; -0; 0; 32.5428; 24.3015
518420.876; 6; -268745.484375; -769.34765625; 32.4934895530707; 39.0022; -6.50873; 0; 0; -0; -0; 0; 32.4404; 24.225
518421.026; 6; -268746.527344; -774.208984375; 32.4088541867887; 36.5389; -4.13006; 0; 0; -0; -0; 0; 32.338; 24.1485
518421.176; 6; -268747.396484; -779.0517578125; 32.2851562199321; 30.4491; 1.83606; 0; 0; -0; -0; 0; 32.2357; 24.0721
518421.326; 6; -268748.19043; -783.8818359375; 32.200520853326; 27.8147; 4.38578; 0; 0; -0; -0; 0; 32.1334; 23.9957
518421.476; 6; -268749.06543; -788.693359375; 32.0768229365826; 30.6544; 1.42245; 0; 0; -0; -0; 0; 32.031; 23.9193
518421.626; 6; -268749.9375; -793.494140625; 32.0052083035262; 30.5517; 1.45347; 0; 0; -0; -0; 0; 31.9286; 23.8428
518421.776; 6; -268750.603516; -798.2744140625; 31.8684896031199; 23.3329; 8.53558; 0; 0; -0; -0; 0; 31.8262; 23.7664
518421.926; 6; -268751.418945; -803.04394531250011369; 31.7968749703876; 28.5674; 3.22946; 0; 0; -0; -0; 0; 31.7239; 23.6899
518422.076; 6; -268752.176758; -807.79492187500011369; 31.6731771029986; 26.5489; 5.1243; 0; 0; -0; -0; 0; 31.6215; 23.6135
518422.226; 6; -268752.998047; -812.53125; 31.5755208529372; 28.7727; 2.80283; 0; 0; -0; -0; 0; 31.5192; 23.537
518422.376; 6; -268753.931641; -817.25390625; 31.4843749706779; 32.7071; -1.22275; 0; 0; -0; -0; 0; 31.4168; 23.4606
518422.526; 6; -268754.862305; -821.958984375; 31.3671875194753; 32.6045; -1.2373; 0; 0; -0; -0; 0; 31.3144; 23.3841
518422.676; 6; -268755.727539; -826.64941406250011369; 31.2695312208787; 30.3122; 0.957282; 0; 0; -0; -0; 0; 31.212; 23.3077
518422.826; 6; -268756.625977; -831.32421874999988631; 31.1653646026818; 31.4755; -0.310108; 0; 0; -0; -0; 0; 31.1097; 23.2312
518422.976; 6; -268757.423828; -835.9873046875; 31.0872396026356; 27.9516; 3.13565; 0; 0; -0; -0; 0; 31.0073; 23.1548
518423.126; 6; -268758.265625; -840.62988281250011369; 30.9505208045092; 29.4911; 1.45937; 0; 0; -0; -0; 0; 30.9049; 23.0784
518423.276; 6; -268759.09082; -845.2587890625; 30.8593750191593; 28.9095; 1.94984; 0; 0; -0; -0; 0; 30.8026; 23.0019
518423.426; 6; -268759.862305; -849.8740234375; 30.7682291380115; 27.0279; 3.74038; 0; 0; -0; -0; 0; 30.7002; 22.9255
518423.576; 6; -268760.736328; -854.46972656249988631; 30.6380208523552; 30.6202; 0.0178597; 0; 0; -0; -0; 0; 30.5979; 22.8491
518423.726; 6; -268761.581055; -859.0546875; 30.5664062689789; 29.5938; 0.972619; 0; 0; -0; -0; 0; 30.4955; 22.7726
518423.876; 6; -268762.458008; -863.62109375; 30.4427083049814; 30.7228; -0.28009; 0; 0; -0; -0; 0; 30.3931; 22.6962
518424.026; 6; -268763.392578; -868.1748046875; 30.3580729355154; 32.7413; -2.38326; 0; 0; -0; -0; 0; 30.2907; 22.6197
518424.176; 6; -268764.209961; -872.7109375; 30.2408853885026; 28.6358; 1.60505; 0; 0; -0; -0; 0; 30.1883; 22.5432
518424.326; 6; -268764.952148; -877.2353515625; 30.1627604353942; 26.0015; 4.16128; 0; 0; -0; -0; 0; 30.086; 22.4668
518424.476; 6; -268765.720703; -881.73828125; 30.0195312686386; 26.9252; 3.09432; 0; 0; -0; -0; 0; 29.9836; 22.3903
518424.626; 6; -268766.44043; -886.22949218750011369; 29.9414062221156; 25.2146; 4.72682; 0; 0; -0; -0; 0; 29.8813; 22.3139
518424.776; 6; -268767.272461; -890.7041015625; 29.8307291851873; 29.149; 0.681704; 0; 0; -0; -0; 0; 29.7789; 22.2375
518424.926; 6; -268768.06543; -895.16699218750011369; 29.7526041389582; 27.7805; 1.97208; 0; 0; -0; -0; 0; 29.6765; 22.161
518425.076; 6; -268768.885742; -899.61425781249988631; 29.6484375184067; 28.7385; 0.909962; 0; 0; -0; -0; 0; 29.5742; 22.0846
518425.226; 6; -268769.630859; -904.041015625; 29.511718768324; 26.1041; 3.4076; 0; 0; -0; -0; 0; 29.4717; 22.0081
518425.376; 6; -268770.273438; -908.4560546875; 29.4335937225878; 22.5118; 6.92179; 0; 0; -0; -0; 0; 29.3694; 21.9317
518425.526; 6; -268771.067383; -912.8544921875; 29.3229166848727; 27.8147; 1.50818; 0; 0; -0; -0; 0; 29.267; 21.8552
518425.676; 6; -268771.756836; -917.2373046875; 29.2187499727879; 24.154; 5.06475; 0; 0; -0; -0; 0; 29.1646; 21.7788
518425.826; 6; -268772.486328; -921.60644531250011369; 29.1276041847522; 25.5567; 3.57089; 0; 0; -0; -0; 0; 29.0623; 21.7023
518425.976; 6; -268773.25293; -925.95800781250011369; 29.0104166846787; 26.8568; 2.15363; 0; 0; -0; -0; 0; 28.9599; 21.6259
518426.126; 6; -268774.15625; -930.296875; 28.92578122306; 31.6465; -2.72075; 0; 0; -0; -0; 0; 28.8575; 21.5494
518426.276; 6; -268775.193359; -934.61621093750011369; 28.7955729345461; 36.3336; -7.53807; 0; 0; -0; -0; 0; 28.7551; 21.473
518426.426; 6; -268776.011719; -938.92578125; 28.7304687232419; 28.6701; 0.0604185; 0; 0; -0; -0; 0; 28.6528; 21.3966
518426.576; 6; -268776.974609; -943.2177734375; 28.6132812677655; 33.7335; -5.12021; 0; 0; -0; -0; 0; 28.5503; 21.3201
518426.726; 6; -268777.990234; -947.4912109375; 28.489583351022; 35.581; -7.09139; 0; 0; -0; -0; 0; 28.448; 21.2436
518426.876; 6; -268778.984375; -951.7529296875; 28.4114583068731; 34.8283; -6.41684; 0; 0; -0; -0; 0; 28.3456; 21.1672
518427.026; 6; -268779.863281; -955.99902343750011369; 28.3072916842429; 30.7912; -2.48393; 0; 0; -0; -0; 0; 28.2432; 21.0907
518427.176; 6; -268780.881836; -960.228515625; 28.1966145570724; 35.6836; -7.48699; 0; 0; -0; -0; 0; 28.1409; 21.0143
518427.326; 6; -268781.908203; -964.4423828125; 28.0924479341088; 35.9573; -7.86486; 0; 0; -0; -0; 0; 28.0385; 20.9378
518427.476; 6; -268782.765625; -968.64062499999988631; 27.9882812673767; 30.0385; -2.05027; 0; 0; -0; -0; 0; 27.9362; 20.8614
518427.626; 6; -268783.53418; -972.82714843750011369; 27.9101562240082; 26.9252; 0.984942; 0; 0; -0; -0; 0; 27.8338; 20.785
518427.776; 6; -268784.308594; -976.994140625; 27.779947933914; 27.1305; 0.649459; 0; 0; -0; -0; 0; 27.7314; 20.7085
518427.926; 6; -268785.015625; -981.14843749999988631; 27.695312474206; 24.7698; 2.92548; 0; 0; -0; -0; 0; 27.629; 20.6321
518428.076; 6; -268785.822266; -985.28613281250011369; 27.584635433795; 28.2595; -0.674865; 0; 0; -0; -0; 0; 27.5267; 20.5556
518428.226; 6; -268786.375977; -989.408203125; 27.4804687670614; 19.3985; 8.082; 0; 0; -0; -0; 0; 27.4243; 20.4792
518428.376; 6; -268787.100586; -993.51562499999988631; 27.382812474497; 25.3857; 1.99716; 0; 0; -0; -0; 0; 27.3219; 20.4027
518428.526; 6; -268787.757812; -997.60644531250011369; 27.272135433601; 23.025; 4.24714; 0; 0; -0; -0; 0; 27.2195; 20.3263
518428.676; 6; -268788.591797; -1001.6826171875; 27.1744791413577; 29.2174; -2.04297; 0; 0; -0; -0; 0; 27.1171; 20.2498
518428.826; 6; -268789.25293; -1005.7451171875; 27.0833333501489; 23.1618; 3.92149; 0; 0; -0; -0; 0; 27.0148; 20.1734
518428.976; 6; -268789.967773; -1009.7890625; 26.9596354334054; 25.0435; 1.91611; 0; 0; -0; -0; 0; 26.9124; 20.0969
518429.126; 6; -268790.53418; -1013.8212890625; 26.8815103916313; 19.8432; 7.03828; 0; 0; -0; -0; 0; 26.81; 20.0205
518429.276; 6; -268791.193359; -1017.8359375; 26.7643229332841; 23.0934; 3.67091; 0; 0; -0; -0; 0; 26.7076; 19.944
518429.426; 6; -268791.795898; -1021.833984375; 26.6536458085102; 21.1091; 5.54455; 0; 0; -0; -0; 0; 26.6053; 19.8676
518429.576; 6; -268792.566406; -1025.8193359375; 26.5690104331629; 26.9936; -0.424629; 0; 0; -0; -0; 0; 26.5029; 19.7911
518429.726; 6; -268793.364258; -1029.787109375; 26.4518229330901; 27.9516; -1.49977; 0; 0; -0; -0; 0; 26.4005; 19.7147
518429.876; 6; -268794.273438; -1033.740234375; 26.3541666421224; 31.8518; -5.49764; 0; 0; -0; -0; 0; 26.2981; 19.6382
518430.026; 6; -268795.135742; -1037.6796875; 26.2630208496396; 30.2096; -3.94659; 0; 0; -0; -0; 0; 26.1957; 19.5617
518430.176; 6; -268795.984375; -1041.603515625; 26.1588541423043; 29.7306; -3.57178; 0; 0; -0; -0; 0; 26.0933; 19.4853
518430.326; 6; -268796.791992; -1045.5087890625; 26.0351562661648; 28.2937; -2.25856; 0; 0; -0; -0; 0; 25.991; 19.4089
518430.476; 6; -268797.557617; -1049.4013671875; 25.9505208494455; 26.8226; -0.872056; 0; 0; -0; -0; 0; 25.8886; 19.3324
