time; diff_3D [m]; diff_2D [m]; gdop; max_abs_resp[m]; max_abs_resc[m]
518410.002001; 0.999422; 0.0857436; 2.73508; 1.21412; -0.0206147
518410.152001; 0.98174; 0.0852047; 2.73512; 1.09373; -0.0403479
518410.302001; 0.954552; 0.086055; 2.73516; 1.4762; -0.0526063
518410.452001; 0.944809; 0.086513; 2.73521; 0.57746; 0.00712132
518410.602001; 0.941893; 0.0860155; 2.73525; -0.769427; 0.0469157
518410.752001; 0.954017; 0.0855321; 2.7353; -0.835665; 0.0872179
518410.902001; 0.968306; 0.085643; 2.73534; -0.854729; 0.120579
518411.052001; 0.978926; 0.0883801; 2.73539; -0.844896; 0.13132
518411.202001; 0.994232; 0.0896305; 2.73543; -0.782866; 0.135101
518411.352001; 1.00704; 0.0904785; 2.73547; -0.679603; 0.124909
518411.502001; 1.0125; 0.0926115; 2.73552; -0.608198; 0.099773
518411.652001; 1.02047; 0.0910001; 2.73556; -0.730515; 0.116361
518411.802001; 1.02044; 0.0902353; 2.73561; -0.373412; 0.0728145
518411.952001; 1.02095; 0.0883013; 2.73565; 0.374088; 0.0564421
518412.102001; 1.01443; 0.0856478; 2.73569; 0.374152; 0.0499481
518412.252001; 1.00896; 0.0812711; 2.73574; 0.44252; 0.050156
518412.402001; 0.999827; 0.0794978; 2.73578; 0.401648; 0.0286736
518412.552001; 0.989042; 0.0787596; 2.73583; 0.440752; 0.0173034
518412.702001; 0.976934; 0.0774664; 2.73587; 0.438926; 0.015982
518412.852001; 0.955246; 0.0778716; 2.73591; 0.713989; 0.00506481
518413.002001; 0.939144; 0.0785972; 2.73596; 0.63372; -0.0126801
518413.152001; 0.924445; 0.0795937; 2.736; 0.516473; 0.0196744
518413.302001; 0.91107; 0.0826071; 2.73605; 0.674585; 0.00583718
518413.452001; 0.899328; 0.0859324; 2.73609; 0.693185; -0.00828486
518413.602001; 0.883187; 0.0885035; 2.73613; 0.990702; -0.0352339
518413.752001; 0.861433; 0.0886138; 2.73618; 1.13984; -0.0732019
518413.902001; 0.832741; 0.089124; 2.73622; 1.52525; -0.0742301
518414.052001; 0.80392; 0.0873542; 2.73627; 1.34298; -0.101398
518414.202001; 0.776682; 0.0848557; 2.73631; 1.2452; -0.0879763
518414.352001; 0.751679; 0.0835152; 2.73635; 1.15105; -0.085343
518414.502001; 0.733849; 0.0828624; 2.7364; 0.806193; -0.085038
518414.652001; 0.716323; 0.0816806; 2.73644; 0.820122; -0.0942342
518414.802001; 0.697381; 0.080164; 2.73649; 0.869113; -0.0818297
518414.952001; 0.675235; 0.077218; 2.73653; 0.923874; -0.0717593
518415.102001; 0.655372; 0.0723361; 2.73658; 1.00109; -0.0738557
518415.252001; 0.637879; 0.0680129; 2.73662; 0.847031; -0.0748482
518415.402001; 0.620202; 0.0643244; 2.73666; 0.715472; -0.0635831
518415.552001; 0.597038; 0.0642951; 2.73671; 1.48494; -0.0730359
518415.702001; 0.574589; 0.0667008; 2.73675; 1.75915; -0.0881929
518415.852001; 0.552819; 0.0681052; 2.7368; 1.52828; -0.0667239
518416.002001; 0.533555; 0.0672467; 2.73684; 1.2312; -0.0554244
518416.152001; 0.51833; 0.0649994; 2.73688; 0.730557; -0.0341786
518416.302001; 0.51239; 0.0630191; 2.73693; 0.361801; 0.0160263
518416.452001; 0.505034; 0.0633245; 2.73697; 0.466597; 0.0377553
518416.602001; 0.500606; 0.0627911; 2.73702; 0.224434; 0.0382608
518416.752001; 0.504954; 0.0603951; 2.73706; -0.438321; 0.0587344
518416.902001; 0.497299; 0.0597404; 2.7371; 0.508607; -0.0244616
518417.052001; 0.489892; 0.0567133; 2.73715; 0.335506; -0.0211423
518417.202001; 0.481806; 0.052251; 2.73719; 0.403516; 0.0120786
518417.352001; 0.475048; 0.0501206; 2.73724; 0.356062; -0.0307522
518417.502001; 0.478748; 0.0458833; 2.73728; -1.05219; 0.0377898
518417.652001; 0.483207; 0.0420917; 2.73732; -1.0916; 0.046998
518417.802001; 0.493306; 0.0371126; 2.73737; -1.71798; 0.0615639
518417.952001; 0.500857; 0.0344151; 2.73741; -1.49884; 0.0497614
518418.102001; 0.510466; 0.0328535; 2.73746; -1.72945; 0.0628494
518418.252001; 0.520098; 0.0334889; 2.7375; -1.94057; 0.085974
518418.402001; 0.522394; 0.0353633; 2.73755; -1.11324; 0.0211179
518418.552001; 0.528592; 0.0390215; 2.73759; -1.45953; 0.0165839
518418.702001; 0.530355; 0.0433235; 2.73763; -1.15603; 0.00789335
518418.852001; 0.53058; 0.0479143; 2.73768; -0.884022; -0.0123541
518419.002001; 0.531089; 0.0524329; 2.73772; -0.832327; 0.0165132
518419.152001; 0.526818; 0.0545306; 2.73777; 0.410252; -0.0271958
518419.302001; 0.523353; 0.0576448; 2.73781; 0.418491; 0.00817778
518419.452001; 0.517738; 0.0604518; 2.73785; 0.413891; -0.0205173
518419.602001; 0.516816; 0.0638428; 2.7379; -0.478394; 0.0125868
518419.752001; 0.515221; 0.0662468; 2.73794; -0.292656; 0.0105237
518419.902001; 0.514327; 0.0673826; 2.73799; 0.150138; 0.00777373
518420.052001; 0.515141; 0.0664452; 2.73803; 0.245129; -0.00647045
518420.202001; 0.517339; 0.064334; 2.73807; -0.430151; -0.00878806
518420.352001; 0.519173; 0.0610634; 2.73812; -0.634107; 0.00893723
518420.502001; 0.520877; 0.0578362; 2.73816; -0.741523; 0.0330595
518420.652001; 0.520949; 0.0532962; 2.73821; -0.80361; -0.0105305
518420.802001; 0.522826; 0.0486612; 2.73825; -0.853301; 0.0310365
518420.952001; 0.526212; 0.0440677; 2.73829; -0.997109; 0.067662
518421.102001; 0.537194; 0.0404411; 2.73834; -1.07768; 0.100301
518421.252001; 0.540227; 0.0345116; 2.73838; -1.06412; 0.0545568
518421.402001; 0.542062; 0.029613; 2.73843; -0.940802; 0.0461383
518421.552001; 0.543305; 0.025723; 2.73847; -0.860642; 0.077488
518421.702001; 0.541813; 0.0231636; 2.73851; -0.836701; 0.054008
518421.852001; 0.538537; 0.0224759; 2.73856; 0.853663; 0.0372139
518422.002001; 0.533523; 0.0233953; 2.7386; 0.981619; 0.0384791
518422.152001; 0.531034; 0.0255771; 2.73865; 0.677974; 0.0352467
518422.302001; 0.528662; 0.0281623; 2.73869; 0.690792; 0.0314097
518422.452001; 0.526549; 0.0309525; 2.73873; 0.759762; 0.0308856
518422.602001; 0.519676; 0.03489; 2.73878; 1.27584; -0.0147484
518422.752001; 0.509562; 0.0404702; 2.73882; 1.75734; -0.0480515
518422.902001; 0.507549; 0.0445128; 2.73887; 0.723766; -0.01474
518423.052001; 0.506046; 0.0488704; 2.73891; 0.651275; 0.0344967
518423.202001; 0.508523; 0.051443; 2.73895; -0.386122; 0.036807
518423.352001; 0.506171; 0.054989; 2.739; 0.766691; -0.0254985
518423.502001; 0.502646; 0.0567761; 2.73904; 0.666705; -0.0368464
518423.652001; 0.498333; 0.0567593; 2.73909; 0.417098; -0.0455456
518423.802001; 0.490608; 0.0569175; 2.73913; 0.675665; -0.0568282
518423.952001; 0.489261; 0.05598; 2.73917; 0.218612; -0.036623
518424.102001; 0.487671; 0.0553347; 2.73922; 0.2099; 0.0129902
518424.252001; 0.487133; 0.0547537; 2.73926; -0.20898; 0.024305
518424.402001; 0.48701; 0.0541136; 2.73931; -0.207708; 0.0225633
518424.552001; 0.485658; 0.0536583; 2.73935; 0.158253; 0.0135312
518424.702001; 0.484098; 0.0523906; 2.7394; 0.296982; 0.0170415
518424.852001; 0.476139; 0.0529723; 2.73944; 0.792364; -0.0520568
518425.002001; 0.46928; 0.0526985; 2.73948; 0.66568; -0.0582226
518425.152001; 0.465158; 0.0513833; 2.73953; 0.362127; -0.0337467
518425.302001; 0.457304; 0.0506674; 2.73957; 0.666248; -0.0496026
518425.452001; 0.446613; 0.0495743; 2.73961; 0.889631; -0.0881831
518425.602001; 0.43706; 0.0472774; 2.73966; 0.651366; -0.0745247
518425.752001; 0.429228; 0.0433828; 2.7397; 0.798227; -0.069245
518425.902001; 0.416918; 0.0405853; 2.73975; 0.88203; -0.0875134
518426.052001; 0.406093; 0.0376742; 2.73979; 0.951557; -0.0732872
518426.202001; 0.394228; 0.0365164; 2.73984; 0.960314; -0.0817927
518426.352001; 0.385339; 0.0359394; 2.73988; 0.674938; -0.0485278
518426.502001; 0.377905; 0.0351436; 2.73992; 0.674358; -0.0499326
518426.652001; 0.372475; 0.0334026; 2.73997; 0.518376; -0.0517921
518426.802001; 0.369789; 0.0314052; 2.74001; 0.334724; -0.0320755
518426.952001; 0.366406; 0.0298073; 2.74006; 0.309311; -0.031969
518427.102001; 0.366267; 0.0284916; 2.7401; -0.462874; 0.0172107
518427.252001; 0.365839; 0.0284371; 2.74014; -0.105384; 0.0170748
518427.402001; 0.370068; 0.027991; 2.74019; -0.661444; 0.0820838
518427.552001; 0.373054; 0.0284839; 2.74023; -0.337285; 0.0632537
518427.702001; 0.375693; 0.0283313; 2.74028; -0.301609; 0.0684953
518427.852001; 0.37719; 0.0284603; 2.74032; -0.285252; 0.0647129
518428.002001; 0.377043; 0.0281855; 2.74036; -0.219843; 0.0477233
518428.152001; 0.374886; 0.0282078; 2.74041; -0.250356; 0.0350925
518428.302001; 0.372372; 0.0280374; 2.74045; 0.278289; -0.0166584
518428.452001; 0.369934; 0.0275043; 2.7405; -0.157101; -0.0236753
518428.602001; 0.366472; 0.0273992; 2.74054; 0.36729; -0.0597962
518428.752001; 0.365624; 0.0267981; 2.74058; 0.102143; -0.0373133
518428.902001; 0.365331; 0.0255342; 2.74063; -0.238565; -0.0263443
518429.052001; 0.363282; 0.0247191; 2.74067; 0.212593; -0.0388871
518429.202001; 0.359367; 0.0238383; 2.74072; 0.41086; -0.0348895
518429.352001; 0.355462; 0.0241834; 2.74076; 0.510127; -0.0377595
518429.502001; 0.350911; 0.0249275; 2.7408; 0.666654; -0.0422294
518429.652001; 0.346649; 0.0253902; 2.74085; 0.643275; -0.0495259
518429.802001; 0.34362; 0.0249337; 2.74089; 0.595756; -0.049245
518429.952001; 0.341423; 0.0243064; 2.74094; 0.446712; -0.039962
518430.102001; 0.339424; 0.0236548; 2.74098; -0.385691; -0.0300942
518430.252001; 0.337284; 0.0235252; 2.74102; -0.384864; 0.0266501
518430.402001; 0.335415; 0.0236873; 2.74107; 0.196953; 0.0167934
518430.552001; 0.332808; 0.0242732; 2.74111; -0.21276; 0.027686
518430.702001; 0.329097; 0.024793; 2.74116; 0.325052; -0.0130946
518430.852001; 0.325999; 0.0251876; 2.7412; 0.559931; -0.0375452
518431.002001; 0.323111; 0.0254449; 2.74124; 0.583974; -0.0440284
518431.152001; 0.320225; 0.0256787; 2.74129; 0.533708; -0.0458146
518431.302001; 0.316286; 0.0259955; 2.74133; 0.538591; -0.0347352
518431.452001; 0.315907; 0.0270404; 2.74138; -0.570894; 0.0227693
518431.602001; 0.313634; 0.0280698; 2.74142; 0.481823; -0.0120182
518431.752001; 0.313526; 0.0290949; 2.74146; -0.542279; 0.0335284
518431.902001; 0.320944; 0.031568; 2.74151; -1.82434; 0.0817376
518432.052001; 0.325892; 0.0333913; 2.74155; -1.15787; 0.0521067
518432.202001; 0.329549; 0.0344516; 2.7416; -0.754303; 0.0436951
518432.352001; 0.334039; 0.0351627; 2.74164; -0.79996; 0.0862847
518432.502001; 0.339941; 0.0346619; 2.74168; -0.611705; 0.0987095
518432.652001; 0.345512; 0.0336091; 2.74173; -0.605005; 0.0821285
518432.802001; 0.349296; 0.0313074; 2.74177; -0.900799; 0.0830952
518432.952001; 0.35353; 0.0291653; 2.74182; -0.983529; 0.0886442
518433.102001; 0.356921; 0.0265437; 2.74186; -1.13697; 0.0682231
518433.252001; 0.359856; 0.0242437; 2.7419; -1.19086; 0.0637412
518433.402001; 0.361257; 0.0223889; 2.74195; -1.1163; 0.0770684
518433.552001; 0.362752; 0.0216157; 2.74199; -1.05771; 0.0913449
518433.702001; 0.364182; 0.0216438; 2.74204; -1.0297; 0.0647296
518433.852001; 0.365341; 0.0223521; 2.74208; -0.952103; 0.0728795
518434.002001; 0.367517; 0.0234613; 2.74212; -0.960365; 0.073276
518434.152001; 0.370018; 0.0246184; 2.74217; -0.916709; 0.0832032
518434.302001; 0.372221; 0.025955; 2.74221; -0.884527; 0.079688
518434.452001; 0.372288; 0.0273809; 2.74226; -0.766067; 0.0645254
518434.602001; 0.371628; 0.0286277; 2.7423; -0.639804; 0.0612259
518434.752001; 0.371632; 0.0292517; 2.74234; -0.448441; 0.0524647
518434.902001; 0.373596; 0.027992; 2.74239; -0.861304; 0.0786888
518435.052001; 0.374525; 0.0269221; 2.74243; -0.559316; 0.0451105
518435.202001; 0.37612; 0.0257023; 2.74248; -0.636739; 0.0427313
518435.352001; 0.3791; 0.0246873; 2.74252; -0.724222; 0.0664772
518435.502001; 0.381145; 0.0239119; 2.74256; -0.658863; 0.0811221
518435.652001; 0.379868; 0.0235866; 2.74261; -0.158468; 0.0555419
518435.802001; 0.377551; 0.023755; 2.74265; 0.367048; 0.0153947
518435.952001; 0.374124; 0.0242982; 2.7427; 0.629801; -0.0284355
518436.102001; 0.368746; 0.0255685; 2.74274; 1.16303; -0.0480646
518436.252001; 0.363804; 0.0275117; 2.74278; 1.32881; -0.0420392
518436.402001; 0.360039; 0.0297247; 2.74283; 1.13685; -0.0334416
518436.552001; 0.356257; 0.0322372; 2.74287; 1.22273; -0.0283484
518436.702001; 0.350657; 0.0350168; 2.74292; 1.43897; -0.0232802
518436.852001; 0.346855; 0.0371367; 2.74296; 1.05934; 0.0223726
518437.002001; 0.342122; 0.0392204; 2.743; 1.13948; 0.0256782
518437.152001; 0.337821; 0.0406743; 2.74305; 0.866435; -0.0181745
518437.302001; 0.335161; 0.0418529; 2.74309; 0.642808; -0.0172134
518437.452001; 0.332791; 0.0427099; 2.74314; 0.440599; 0.0166533
518437.602001; 0.331057; 0.0433528; 2.74318; 0.358432; 0.0318059
518437.752001; 0.328908; 0.0439008; 2.74322; 0.257557; 0.0319777
518437.902001; 0.327945; 0.0442026; 2.74327; 0.179193; -0.0201335
518438.052001; 0.326194; 0.0444159; 2.74331; 0.263286; 0.0198583
518438.202001; 0.323452; 0.0454169; 2.74336; 0.609829; -0.0215898
518438.352001; 0.322707; 0.0464214; 2.7434; 0.448254; 0.0164994
518438.502001; 0.322163; 0.0464523; 2.74344; -0.48914; -0.0235525
518438.652001; 0.321078; 0.045125; 2.74349; 0.433422; 0.0292131
518438.802001; 0.318661; 0.0431392; 2.74353; 0.465132; -0.030794
518438.952001; 0.315937; 0.0410546; 2.74358; 0.497812; -0.0610517
518439.102001; 0.31189; 0.0391091; 2.74362; 0.632187; -0.0875136
518439.252001; 0.307594; 0.0367646; 2.74366; 0.748297; -0.0672424
518439.402001; 0.303358; 0.0347141; 2.74371; 0.871497; -0.105327
518439.552001; 0.296917; 0.0341147; 2.74375; 0.995957; -0.115053
518439.702001; 0.294555; 0.0319285; 2.7438; 0.836615; -0.0733031
518439.852001; 0.291178; 0.0301109; 2.74384; 0.690663; -0.0587844
518440.002001; 0.285428; 0.0290384; 2.74388; 0.608552; -0.0910296
518440.152001; 0.280805; 0.0271508; 2.74393; 0.740887; -0.0858156
518440.302001; 0.276224; 0.0255386; 2.74397; 0.782901; -0.0887019
518440.452001; 0.271625; 0.0239256; 2.74402; 0.844847; -0.108385
518440.602001; 0.268631; 0.0217348; 2.74406; 0.862281; -0.0619555
518440.752001; 0.265838; 0.019379; 2.7441; 0.927324; -0.0789955
518440.902001; 0.260699; 0.0174726; 2.74415; 0.984703; -0.0908185
518441.052001; 0.256667; 0.0162331; 2.74419; 0.856181; -0.0827767
518441.202001; 0.252918; 0.0156582; 2.74424; 0.832911; -0.0713245
518441.352001; 0.250065; 0.0158404; 2.74428; 0.750282; -0.0790226
518441.502001; 0.246703; 0.0160638; 2.74432; 0.657916; -0.0828102
518441.652001; 0.243108; 0.0157199; 2.74437; 0.583468; -0.0901738
518441.802001; 0.239115; 0.0150325; 2.74441; 0.502875; -0.10081
518441.952001; 0.234313; 0.0143612; 2.74446; 0.700278; -0.094299
518442.102001; 0.230443; 0.013949; 2.7445; 0.660516; -0.0427539
518442.252001; 0.226096; 0.0145472; 2.74454; 1.18555; -0.0546887
518442.402001; 0.222583; 0.0159882; 2.74459; 1.08433; -0.0206097
518442.552001; 0.220714; 0.0180111; 2.74463; 1.04485; 0.0370883
518442.702001; 0.21912; 0.0205072; 2.74468; 1.28958; -0.0175775
518442.852001; 0.217631; 0.0236429; 2.74472; 1.38782; 0.0177317
518443.002001; 0.221084; 0.0254788; 2.74476; -0.862633; 0.0890801
518443.152001; 0.224076; 0.027978; 2.74481; -0.895985; 0.0811799
518443.302001; 0.227179; 0.030803; 2.74485; -0.930508; 0.0601711
518443.452001; 0.23079; 0.0330644; 2.7449; -0.878286; 0.0835022
518443.602001; 0.234404; 0.0352859; 2.74494; -0.890196; 0.0815453
518443.752001; 0.23835; 0.0368911; 2.74498; -0.772158; 0.08667
518443.902001; 0.240769; 0.0388179; 2.74503; -0.667567; 0.065256
518444.052001; 0.241665; 0.0408606; 2.74507; 0.54884; 0.0793626
518444.202001; 0.240696; 0.0429037; 2.74512; 0.913506; 0.0560277
518444.352001; 0.240213; 0.0445; 2.74516; 0.727977; 0.0537258
518444.502001; 0.238031; 0.0446861; 2.7452; 0.442914; 0.0377812
518444.652001; 0.235544; 0.0444614; 2.74525; 0.386468; -0.0318712
518444.802001; 0.234115; 0.043239; 2.74529; 0.274762; -0.0244244
518444.952001; 0.232578; 0.0425244; 2.74534; 0.174109; -0.0342525
518445.102001; 0.229673; 0.0415755; 2.74538; 0.480476; -0.0252666
518445.252001; 0.224718; 0.041194; 2.74542; 0.637177; -0.0479744
518445.402001; 0.220647; 0.0409118; 2.74547; 0.603725; -0.06742
518445.552001; 0.21659; 0.0401921; 2.74551; 0.422112; -0.0482007
518445.702001; 0.213948; 0.0387606; 2.74556; -0.37837; -0.0406027
518445.852001; 0.212362; 0.0364972; 2.7456; -0.491501; -0.0528602
518446.002001; 0.211207; 0.0340984; 2.74564; -0.655452; -0.0672816
518446.152001; 0.208121; 0.0315245; 2.74569; 0.763497; -0.10103
518446.302001; 0.203486; 0.0289563; 2.74573; 0.822937; -0.124199
518446.452001; 0.200054; 0.0261852; 2.74578; 0.777336; -0.138985
518446.602001; 0.196278; 0.0235711; 2.74582; 0.825464; -0.144898
518446.752001; 0.193092; 0.0211235; 2.74586; 0.851542; -0.134923
518446.902001; 0.191782; 0.0193159; 2.74591; 0.760208; -0.129539
518447.052001; 0.190722; 0.0179901; 2.74595; 0.631549; -0.113649
518447.202001; 0.189836; 0.0167758; 2.746; 0.492736; -0.0896922
518447.352001; 0.18909; 0.0151678; 2.74604; 0.396729; -0.0750456
518447.502001; 0.188932; 0.0131251; 2.74608; -0.554537; -0.0792379
518447.652001; 0.186136; 0.0120269; 2.74613; 0.304522; -0.0833405
518447.802001; 0.183408; 0.0118574; 2.74617; 0.632228; -0.0897826
518447.952001; 0.181978; 0.0114087; 2.74621; 0.267469; -0.07298
518448.102001; 0.180851; 0.0108284; 2.74626; -0.342729; -0.0549773
518448.252001; 0.178782; 0.0106363; 2.7463; 0.391492; -0.0359017
518448.402001; 0.176889; 0.0105567; 2.74635; 0.298345; -0.042334
518448.552001; 0.175476; 0.010344; 2.74639; 0.318297; -0.0443568
518448.702001; 0.175304; 0.00946503; 2.74643; -0.246725; -0.0203486
518448.852001; 0.175714; 0.0090436; 2.74648; -0.310326; -0.0206398
518449.002001; 0.176569; 0.00852064; 2.74652; -0.537379; 0.031373
518449.152001; 0.177093; 0.00817673; 2.74657; -0.496187; -0.0389648
518449.302001; 0.176054; 0.00825815; 2.74661; 0.564558; -0.0600276
518449.452001; 0.174225; 0.00893111; 2.74665; 0.685304; -0.0412555
518449.602001; 0.173563; 0.00999805; 2.7467; 0.564359; -0.0310563
518449.752001; 0.172516; 0.0112342; 2.74674; 0.475269; 0.0301475
518449.902001; 0.171671; 0.012281; 2.74679; 0.44075; 0.0216763
518450.052001; 0.170661; 0.0129087; 2.74683; 0.258166; -0.0384097
518450.202001; 0.169022; 0.0132681; 2.74687; 0.270571; -0.0487622
518450.352001; 0.166865; 0.0136877; 2.74692; 0.270677; -0.0568621
518450.502001; 0.164768; 0.0138792; 2.74696; 0.303841; -0.0286887
518450.652001; 0.164445; 0.0142241; 2.74701; 0.166968; 0.0239624
518450.802001; 0.163166; 0.0145276; 2.74705; 0.173083; 0.0284454
518450.952001; 0.161094; 0.0144788; 2.74709; 0.522796; -0.0369725
518451.102001; 0.159217; 0.0142285; 2.74714; 0.663413; -0.0480947
518451.252001; 0.157527; 0.0139895; 2.74718; 0.489388; -0.035757
518451.402001; 0.155341; 0.0137879; 2.74723; 0.502929; -0.0412524
518451.552001; 0.151958; 0.0132728; 2.74727; 0.903992; -0.0551192
518451.702001; 0.149317; 0.0124129; 2.74731; 0.997747; -0.0550841
518451.852001; 0.147481; 0.0116343; 2.74736; 0.679471; -0.0358222
518452.002001; 0.145241; 0.0107704; 2.7474; 0.965107; -0.0563119
518452.152001; 0.144136; 0.0100503; 2.74745; 0.690526; -0.0379058
518452.302001; 0.144683; 0.00950426; 2.74749; -0.448156; 0.0380013
518452.452001; 0.145874; 0.00962856; 2.74753; -0.50819; 0.0852318
518452.602001; 0.147756; 0.0104804; 2.74758; -0.715666; 0.0950889
518452.752001; 0.148643; 0.0117221; 2.74762; -0.798609; 0.0834477
518452.902001; 0.148596; 0.012788; 2.74767; -0.819938; 0.0847701
518453.052001; 0.148536; 0.0136341; 2.74771; -0.757736; 0.0748792
518453.202001; 0.149085; 0.0152446; 2.74775; -0.935179; 0.0864639
518453.352001; 0.149981; 0.0171879; 2.7478; -1.03451; 0.09042
518453.502001; 0.151349; 0.0197661; 2.74784; -1.21389; 0.132282
518453.652001; 0.154295; 0.0215129; 2.74788; -1.03727; 0.17063
518453.802001; 0.157642; 0.0236822; 2.74793; -1.1599; 0.144867
518453.952001; 0.160683; 0.0259463; 2.74797; -1.27955; 0.16915
518454.102001; 0.163328; 0.0280541; 2.74802; -1.20285; 0.149283
518454.252001; 0.165854; 0.030634; 2.74806; -1.28604; 0.145498
518454.402001; 0.169256; 0.0330168; 2.7481; -1.27177; 0.132809
518454.552001; 0.171798; 0.0355418; 2.74815; -1.21138; 0.140821
518454.702001; 0.174398; 0.0377877; 2.74819; -1.19705; 0.104652
518454.852001; 0.176636; 0.0399795; 2.74824; -1.07917; 0.0763308
518455.002001; 0.178676; 0.0425504; 2.74828; -1.12456; 0.0810979
518455.152001; 0.180519; 0.0451175; 2.74832; -0.942706; 0.0782246
518455.302001; 0.183751; 0.0478502; 2.74837; -1.09424; 0.0979108
518455.452001; 0.186849; 0.0504215; 2.74841; -1.04459; 0.0710252
518455.602001; 0.189137; 0.0527667; 2.74846; -1.01768; 0.07439
518455.752001; 0.191479; 0.054697; 2.7485; -0.97095; 0.0847193
518455.902001; 0.19341; 0.0568124; 2.74854; -0.899163; 0.0557265
518456.052001; 0.195307; 0.058936; 2.74859; -0.822244; 0.0691749
518456.202001; 0.19792; 0.0609176; 2.74863; -0.745593; 0.0609585
518456.352001; 0.200502; 0.0628698; 2.74868; -0.714416; 0.0524493
518456.502001; 0.20248; 0.065185; 2.74872; -0.777869; 0.0390121
518456.652001; 0.203729; 0.0671791; 2.74876; -0.66192; 0.042505
518456.802001; 0.204941; 0.0689814; 2.74881; -0.658601; 0.0249225
