tow; prn11; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg) 
255517.366; 6; 976228.337891; -8217.5537109375; 8217.5537109375; -5.13011e+06; 5.13833e+06; 0; 0; -0; -0; 0; 2449.52; 1829.19; 5768.03; -5.13256e+06
255518.366; 6; 975773.382812; -10607.6943359375; 2390.140625; 2390.81; -0.664447; 0; 0; -0; -0; 0; 2449.06; 1828.84; -58.9154; -58.251
255519.366; 6; 975315.486328; -12997.6083984375; 2389.9140625; 2406.26; -16.3482; 0; 0; -0; -0; 0; 2448.59; 1828.49; -58.6772; -42.329
255520.366; 6; 974859.983398; -15387.1142578125; 2389.505859375; 2393.68; -4.17819; 0; 0; -0; -0; 0; 2448.13; 1828.15; -58.6206; -54.4424
255521.366; 6; 974406.265625; -17776.28125; 2389.1669921875; 2384.3; 4.864; 0; 0; -0; -0; 0; 2447.66; 1827.8; -58.4946; -63.3586
255522.366; 6; 973952.157227; -20165.111328125; 2388.830078125; 2386.36; 2.47434; 0; 0; -0; -0; 0; 2447.2; 1827.45; -58.3665; -60.8409
255523.366; 6; 973498.111328; -22553.5947265625; 2388.4833984375; 2386.03; 2.4561; 0; 0; -0; -0; 0; 2446.73; 1827.1; -58.2481; -60.7041
255524.366; 6; 973044.174805; -24941.5419921875; 2387.947265625; 2385.45; 2.49473; 0; 0; -0; -0; 0; 2446.27; 1826.76; -58.3191; -60.8138
255525.366; 6; 972587.086914; -27328.9013671875; 2387.359375; 2402.01; -14.6537; 0; 0; -0; -0; 0; 2445.8; 1826.41; -58.4417; -43.788
255526.366; 6; 972132.15918; -29715.8076171875; 2386.90625; 2390.66; -3.75513; 0; 0; -0; -0; 0; 2445.34; 1826.06; -58.4295; -54.6744
255527.366; 6; 971677.776367; -32102.3525390625; 2386.544921875; 2387.8; -1.25287; 0; 0; -0; -0; 0; 2444.87; 1825.71; -58.3253; -57.0725
255528.366; 6; 971224.113281; -34488.291015625; 2385.9384765625; 2384.02; 1.92287; 0; 0; -0; -0; 0; 2444.4; 1825.37; -58.4663; -60.3892
255529.366; 6; 970766.521484; -36873.7939453125; 2385.5029296875; 2404.66; -19.1582; 0; 0; -0; -0; 0; 2443.94; 1825.02; -58.4363; -39.2781
255530.366; 6; 970310.536133; -39258.7646484375; 2384.970703125; 2396.22; -11.2485; 970478.832031; 17512.916015625; -17512.916015625; -3.80837e+06; 3.79085e+06; 2443.47; 1824.67; -58.5027; -47.2542
255531.366; 6; 969862.020508; -41642.96875; 2384.2041015625; 2356.97; 27.2386; 970106.9375; 15680.837890625; 1832.078125; 1459.39; 372.684; 2443.01; 1824.32; -58.8036; -86.0422
255532.366; 6; 969406.288086; -44026.771484375; 2383.802734375; 2394.89; -11.0873; 969418.981445; 13803.603515625; 1877.234375; 2699.69; -822.453; 2442.54; 1823.98; -58.7391; -47.6518
255533.366; 6; 968951.799805; -46409.9892578125; 2383.2177734375; 2388.35; -5.13426; 968963.71582; 11904.3837890625; 1899.2197265625; 1786.56; 112.66; 2442.08; 1823.63; -58.858; -53.7237
255534.366; 6; 968502.072266; -48792.6689453125; 2382.6796875; 2363.33; 19.3455; 968511.114258; 9903.0478515625; 2001.3359375; 1776.11; 225.23; 2441.61; 1823.28; -58.9301; -78.2756
255535.366; 6; 968047.979492; -51174.8349609375; 2382.166015625; 2386.27; -4.10761; 0; 0; 9903.0478515625; 3.80065e+06; -3.79074e+06; 2441.14; 1822.93; -58.9776; -54.87
255536.366; 6; 967595.001953; -53556.6201171875; 2381.78515625; 2380.41; 1.37212; 0; 0; 9903.0478515625; 3.80065e+06; -3.79074e+06; 2440.68; 1822.58; -58.8922; -60.2643
255537.366; 6; 967140.009766; -55937.8837890625; 2381.263671875; 2391; -9.73641; 0; 0; 9903.0478515625; 3.80065e+06; -3.79074e+06; 2440.21; 1822.24; -58.9473; -49.2109
255538.366; 6; 966687.675781; -58318.7939453125; 2380.91015625; 2377.03; 3.87902; 966775.238281; -1593.650390625; 11496.6982421875; 6811.95; 4684.75; 2439.74; 1821.89; -58.8343; -62.7134
255539.366; 6; 966236.268555; -60699.484375; 2380.6904296875; 2372.16; 8.52944; 966966.704102; -3404.5205078125; 1810.8701171875; -751.353; 2562.22; 2439.28; 1821.54; -58.5877; -67.1171
255540.366; 6; 965782.899414; -63079.7412109375; 2380.2568359375; 2382.47; -2.21408; 966839.541992; -5266.9296875; 1862.4091796875; 499.011; 1363.4; 2438.81; 1821.19; -58.5546; -56.3405
255541.366; 6; 965331.020508; -65459.453125; 2379.7119140625; 2374.64; 5.07223; 966322.416992; -7188.2099609375; 1921.2802734375; 2029.31; -108.029; 2438.34; 1820.84; -58.6328; -63.7051
255542.366; 6; 964877.415039; -67838.5205078125; 2379.0673828125; 2383.71; -4.64544; 965596.419922; -9105.08984375; 1916.8798828125; 2848.97; -932.089; 2437.88; 1820.49; -58.8106; -54.1651
255543.366; 6; 964423.368164; -70216.8818359375; 2378.361328125; 2386.03; -7.6711; 0; 0; -9105.08984375; 3.78921e+06; -3.79831e+06; 2437.41; 1820.14; -59.0497; -51.3785
255544.366; 6; 963973.574219; -72594.6806640625; 2377.798828125; 2363.68; 14.1157; 0; 0; -9105.08984375; 3.78921e+06; -3.79831e+06; 2436.94; 1819.8; -59.1453; -73.261
255545.366; 6; 963519.598633; -74972.07421875; 2377.3935546875; 2385.66; -8.26425; 0; 0; -9105.08984375; 3.78921e+06; -3.79831e+06; 2436.48; 1819.45; -59.0835; -50.8193
255546.366; 6; 963061.161133; -77348.9072265625; 2376.8330078125; 2409.11; -32.2723; 0; 0; -9105.08984375; 3.78921e+06; -3.79831e+06; 2436.01; 1819.1; -59.1769; -26.9046
255547.366; 6; 962614.493164; -79725.3828125; 2376.4755859375; 2347.26; 29.2196; 962625.318359; -185840.4072265625; 176735.317382812; 11659.2; 165076; 2435.54; 1818.75; -59.067; -88.2866
255548.366; 6; 962163.313477; -82101.296875; 2375.9140625; 2370.97; 4.9488; 962172.395508; -187614.5693359375; 1774.162109375; 1777.37; -3.20445; 2435.08; 1818.4; -59.1613; -64.1101
255549.366; 6; 961710.889648; -84476.8115234375; 2375.5146484375; 2377.5; -1.98862; 961720.891602; -189388.546875; 1773.9775390625; 1771.8; 2.17923; 2434.61; 1818.05; -59.0932; -57.1046
255550.366; 6; 961254.194336; -86851.857421875; 2375.0458984375; 2399.95; -24.9042; 961269.613281; -191162.0947265625; 1773.5478515625; 1770.91; 2.63479; 2434.14; 1817.7; -59.0945; -34.1903
255551.366; 6; 960802.77832; -89226.5537109375; 2374.6962890625; 2372.21; 2.48912; 960817.939453; -192935.43359375; 1773.3388671875; 1772.47; 0.873747; 2433.67; 1817.35; -58.9765; -61.4657
255552.366; 6; 960353.313477; -91600.6748046875; 2374.12109375; 2361.95; 12.1674; 960364.633789; -194708.294921875; 1772.861328125; 1778.87; -6.00747; 2433.21; 1817; -59.084; -71.2514
255553.366; 6; 959897.942383; -93974.2021484375; 2373.52734375; 2392.99; -19.4639; 959913.265625; -196480.7353515625; 1772.4404296875; 1771.27; 1.1748; 2432.74; 1816.65; -59.21; -39.7461
255554.366; 6; 959438.369141; -96347.2744140625; 2373.072265625; 2415.07; -42.0014; 959462.700195; -198252.826171875; 1772.0908203125; 1768.12; 3.97529; 2432.27; 1816.31; -59.1972; -17.1957
255555.366; 6; 958991.15332; -98719.9169921875; 2372.642578125; 2350.13; 22.5076; 959010.920898; -200024.591796875; 1771.765625; 1772.88; -1.11338; 2431.8; 1815.96; -59.1589; -81.6665
255556.366; 6; 958539.860352; -101092.0771484375; 2372.16015625; 2371.56; 0.599599; 958558.746094; -201796.0126953125; 1771.4208984375; 1774.43; -3.01016; 2431.33; 1815.61; -59.1732; -59.7728
255557.366; 6; 958088.297852; -103463.91796875; 2371.8408203125; 2372.98; -1.13613; 958106.917969; -203567.2060546875; 1771.193359375; 1773.07; -1.87725; 2430.87; 1815.26; -59.0244; -57.8883
255558.366; 6; 957636.974609; -105835.3486328125; 2371.4306640625; 2371.72; -0.288981; 957656.09082; -205338.0849609375; 1770.87890625; 1769.14; 1.73634; 2430.4; 1814.91; -58.9664; -58.6775
255559.366; 6; 957180.635742; -108206.353515625; 2371.0048828125; 2398.08; -27.072; 957204.455078; -207108.6328125; 1770.5478515625; 1772.32; -1.76781; 2429.93; 1814.56; -58.9239; -31.8519
255560.366; 6; 956728.999023; -110576.6787109375; 2370.3251953125; 2373.37; -3.04178; 956754.010742; -208878.6650390625; 1770.0322265625; 1767.64; 2.3919; 2429.46; 1814.21; -59.1352; -56.0934
255561.366; 6; 956279.839844; -112946.3515625; 2369.6728515625; 2360.35; 9.32543; 956302.6875; -210648.248046875; 1769.5830078125; 1771.09; -1.50634; 2428.99; 1813.86; -59.319; -68.6445
255562.366; 6; 955827.520508; -115315.7294921875; 2369.3779296875; 2376.95; -7.57622; 955852.575195; -212417.58203125; 1769.333984375; 1766.34; 2.99662; 2428.52; 1813.51; -59.1454; -51.5692
255563.366; 6; 955381.644531; -117684.849609375; 2369.1201171875; 2343.09; 26.026; 955400.55957; -214186.7373046875; 1769.1552734375; 1773.81; -4.65113; 2428.05; 1813.16; -58.9345; -84.9605
255564.366; 6; 954929.256836; -120053.5830078125; 2368.7333984375; 2377.31; -8.57999; 954950.543945; -215955.5869140625; 1768.849609375; 1765.96; 2.89163; 2427.59; 1812.81; -58.8524; -50.2724
255565.366; 6; 954476.396484; -122422.0517578125; 2368.46875; 2379.8; -11.3285; 954499.898438; -217724.2548828125; 1768.66796875; 1768.43; 0.238198; 2427.12; 1812.46; -58.6482; -47.3198
255566.366; 6; 954029.303711; -124790.1796875; 2368.1279296875; 2349.49; 18.6395; 954049.638672; -219492.6494140625; 1768.39453125; 1766.92; 1.4785; 2426.65; 1812.11; -58.5201; -77.1596
255567.366; 6; 953571.988281; -127157.7734375; 2367.59375; 2403.21; -35.6151; 953598.245117; -221260.6513671875; 1768.001953125; 1771.37; -3.36331; 2426.18; 1811.76; -58.5853; -22.9702
255568.366; 6; 953117.613281; -129524.884765625; 2367.111328125; 2387.76; -20.6454; 953147.454102; -223028.306640625; 1767.6552734375; 1769; -1.3455; 2425.71; 1811.41; -58.5986; -37.9532
255569.366; 6; 952669.922852; -131891.5546875; 2366.669921875; 2352.63; 14.0408; 952696.84082; -224795.6044921875; 1767.2978515625; 1768.3; -1.00545; 2425.24; 1811.06; -58.5707; -72.6116
255570.366; 6; 952215.917969; -134257.640625; 2366.0859375; 2385.81; -19.7258; 952247.046875; -226562.4912109375; 1766.88671875; 1765.09; 1.79866; 2424.77; 1810.71; -58.6854; -38.9596
255571.366; 6; 951769.107422; -136623.1689453125; 2365.5283203125; 2348.01; 17.523; 951796.652344; -228328.9501953125; 1766.458984375; 1767.44; -0.9859; 2424.3; 1810.36; -58.7736; -76.2967
