tow; prn22; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg) 
263809.366; 4; 582917.711914; 15126.2890625; -3410248.28613281; -7.17813e+06; 3.76788e+06; 0; 0; -2386088.29101562; -3.07268e+06; 686589; -2389.36; -1784.26; -3.40786e+06; -7.17574e+06
263810.366; 4; 583378.697266; 17572.62109375; -2446.33203125; -2422.49; -23.8377; 0; 0; -2386088.29101562; -3.07268e+06; 686589; -2389.65; -1784.48; -56.685; -32.8473
263811.366; 4; 583845.009766; 20019.1728515625; -2446.5517578125; -2450.49; 3.93697; 0; 0; -2386088.29101562; -3.07268e+06; 686589; -2389.93; -1784.69; -56.621; -60.558
263812.366; 4; 584307.365234; 22465.779296875; -2446.6064453125; -2429.69; -16.9121; 0; 0; -2386088.29101562; -3.07268e+06; 686589; -2390.21; -1784.9; -56.392; -39.48
263813.366; 4; 584778.764648; 24912.6025390625; -2446.8232421875; -2477.22; 30.3974; 0; 0; -2386088.29101562; -3.07268e+06; 686589; -2390.5; -1785.11; -56.3251; -86.7225
263814.366; 4; 585238.145508; 27359.7626953125; -2447.16015625; -2414.06; -33.0974; 0; 0; -2386088.29101562; -3.07268e+06; 686589; -2390.78; -1785.32; -56.3784; -23.281
263815.366; 4; 585706.591797; 29808.283203125; -2448.5205078125; -2461.7; 13.1814; 0; 0; -2386088.29101562; -3.07268e+06; 686589; -2391.07; -1785.54; -57.4552; -70.6366
263816.366; 4; 586171.714844; 32256.384765625; -2448.1015625; -2444.24; -3.86345; 0; 0; -2386088.29101562; -3.07268e+06; 686589; -2391.35; -1785.75; -56.7527; -52.8892
263817.366; 4; 586636.529297; 34704.1123046875; -2447.7275390625; -2442.62; -5.1111; 0; 0; -2386088.29101562; -3.07268e+06; 686589; -2391.63; -1785.96; -56.0952; -50.9841
263818.366; 4; 587100.973633; 37152.8740234375; -2448.76171875; -2440.67; -8.09026; 0; 0; -2386088.29101562; -3.07268e+06; 686589; -2391.92; -1786.17; -56.846; -48.7557
263819.366; 4; 587566.072266; 39602.353515625; -2449.4794921875; -2444.11; -5.36968; 587591.863281; 2337.921875; -2388426.21289062; -5.37851e+06; 2.99009e+06; -2392.2; -1786.38; -57.2803; -51.9106
263820.366; 4; 588035.272461; 42051.978515625; -2449.625; -2465.66; 16.0387; 588049.876953; 4167.1845703125; -1829.2626953125; -1797.34; -31.9187; -2392.48; -1786.59; -57.1425; -73.1811
263821.366; 4; 588499.71875; 44501.4736328125; -2449.4951171875; -2440.68; -8.81339; 588521.118164; 5996.3564453125; -1829.171875; -1849.25; 20.0799; -2392.77; -1786.81; -56.7293; -47.9159
263822.366; 4; 588967.368164; 46951.25390625; -2449.7802734375; -2457.51; 7.73398; 588986.524414; 7825.7265625; -1829.3701171875; -1826.35; -3.01602; -2393.05; -1787.02; -56.7312; -64.4652
263823.366; 4; 589433.326172; 49401.3623046875; -2450.1083984375; -2448.63; -1.48254; 589455.060547; 9655.3544921875; -1829.6279296875; -1838.64; 9.0085; -2393.33; -1787.23; -56.776; -55.2935
263824.366; 4; 589901.72168; 51851.5107421875; -2450.1484375; -2461.44; 11.2866; 589918.982422; 11485.0048828125; -1829.650390625; -1820.53; -9.1213; -2393.62; -1787.44; -56.5329; -67.8194
263825.366; 4; 590365.87207; 54301.861328125; -2450.3505859375; -2439.13; -11.2238; 590385.648438; 13314.8330078125; -1829.828125; -1831.3; 1.46956; -2393.9; -1787.65; -56.452; -45.2281
263826.366; 4; 590832.788086; 56752.2939453125; -2450.4326171875; -2453.66; 3.22761; 590852.855469; 15144.71875; -1829.8857421875; -1833.42; 3.535; -2394.18; -1787.86; -56.2508; -59.4784
263827.366; 4; 591302.902344; 59203.033203125; -2450.7392578125; -2470.47; 19.7278; 591318.651367; 16974.8037109375; -1830.0849609375; -1827.88; -2.2018; -2394.46; -1788.07; -56.2744; -76.0022
263828.366; 4; 591764.857422; 61654.3916015625; -2451.3583984375; -2427.59; -23.7681; 591784.741211; 18805.3701171875; -1830.56640625; -1829.04; -1.52974; -2394.75; -1788.29; -56.6105; -32.8424
263829.366; 4; 592234.124023; 64107.017578125; -2452.6259765625; -2466.01; 13.3867; 592251.864258; 20636.8662109375; -1831.49609375; -1833.09; 1.59508; -2395.03; -1788.5; -57.5951; -70.9818
263830.366; 4; 592698.416016; 66558.7626953125; -2451.7451171875; -2439.87; -11.8742; 592718.011719; 22467.7216796875; -1830.85546875; -1829.26; -1.5927; -2395.31; -1788.71; -56.4313; -44.5571
263831.366; 4; 593162.478516; 69010.642578125; -2451.8798828125; -2438.66; -13.215; 593185.237305; 24298.658203125; -1830.9365234375; -1833.49; 2.55703; -2395.6; -1788.92; -56.2832; -43.0682
263832.366; 4; 593630.508789; 71463.1171875; -2452.474609375; -2459.52; 7.04108; 593651.915039; 26130.064453125; -1831.40625; -1831.34; -0.0625789; -2395.88; -1789.13; -56.5951; -63.6362
263833.366; 4; 594091.048828; 73916.201171875; -2453.083984375; -2420.15; -32.9297; 594118.408203; 27961.9072265625; -1831.8427734375; -1830.62; -1.2234; -2396.16; -1789.34; -56.9217; -23.9919
263834.366; 4; 594565.261719; 76369.1640625; -2452.962890625; -2492.01; 39.0427; 594585.197266; 29793.6689453125; -1831.76171875; -1831.78; 0.0188278; -2396.45; -1789.55; -56.5178; -95.5605
263835.366; 4; 595030.339844; 78822.142578125; -2452.978515625; -2444; -8.97647; 595051.375; 31625.4169921875; -1831.748046875; -1829.38; -2.36648; -2396.73; -1789.76; -56.2507; -47.2742
263836.366; 4; 595493.688477; 81274.9814453125; -2452.8388671875; -2434.91; -17.9254; 595518.983398; 33457.0615234375; -1831.64453125; -1835; 3.35127; -2397.01; -1789.98; -55.8284; -37.903
263837.366; 4; 595963.02832; 83728.7880859375; -2453.806640625; -2466.4; 12.5909; 595985.361328; 35289.46875; -1832.4072265625; -1830.17; -2.24005; -2397.29; -1790.19; -56.5135; -69.1044
263838.366; 4; 596431.407227; 86183.416015625; -2454.6279296875; -2461.35; 6.71984; 596451.84082; 37122.4658203125; -1832.9970703125; -1830.57; -2.43134; -2397.58; -1790.4; -57.0522; -63.772
263839.366; 4; 596903.092773; 88637.5048828125; -2454.0888671875; -2478.72; 24.6354; 596919.592773; 38955.080078125; -1832.6142578125; -1835.56; 2.94488; -2397.86; -1790.61; -56.2306; -80.866
263840.366; 4; 597370.337891; 91091.896484375; -2454.3916015625; -2455.39; 0.998062; 597387.422852; 40787.900390625; -1832.8203125; -1835.87; 3.0454; -2398.14; -1790.82; -56.2509; -57.2489
263841.366; 4; 597836.68457; 93546.724609375; -2454.828125; -2450.67; -4.15978; 597853.739258; 42621.056640625; -1833.15625; -1829.93; -3.23051; -2398.42; -1791.03; -56.4049; -52.2451
263842.366; 4; 598306.931641; 96002.3779296875; -2455.6533203125; -2471.17; 15.5117; 598320.685547; 44454.8115234375; -1833.7548828125; -1832.4; -1.35735; -2398.71; -1791.24; -56.9476; -72.4593
263843.366; 4; 598772.90625; 98458.4189453125; -2456.041015625; -2448.71; -7.32792; 598787.235352; 46288.873046875; -1834.0615234375; -1830.84; -3.21988; -2398.99; -1791.45; -57.053; -49.7251
263844.366; 4; 599241.104492; 100914.556640625; -2456.1376953125; -2460.4; 4.26067; 599255.227539; 48122.990234375; -1834.1171875; -1836.5; 2.38468; -2399.27; -1791.66; -56.8673; -61.128
263845.366; 4; 599710.764648; 103370.6181640625; -2456.0615234375; -2468.08; 12.0193; 599722.958984; 49957.0625; -1834.072265625; -1835.48; 1.40639; -2399.55; -1791.87; -56.5088; -68.5281
263846.366; 4; 600171.390625; 105826.66015625; -2456.0419921875; -2420.61; -35.4361; 600189.720703; 51791.123046875; -1834.060546875; -1831.67; -2.3873; -2399.83; -1792.08; -56.207; -20.7709
263847.366; 4; 600641.727539; 108283.69140625; -2457.03125; -2471.64; 14.6059; 600658.15918; 53625.9228515625; -1834.7998046875; -1838.25; 3.4534; -2400.12; -1792.3; -56.9141; -71.52
