tow; prn16; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg) 
249445.366; 1; -1067695.16602; 93327.431640625; -93327.431640625; 5.61078e+06; -5.7041e+06; 0; 0; -0; -0; 0; -1174.11; -876.767; -92153.3; 5.61195e+06
249446.366; 1; -1067461.74414; 94562.390625; -1234.958984375; -1226.64; -8.31875; 0; 0; -0; -0; 0; -1174.7; -877.213; -60.2568; -51.938
249447.366; 1; -1067230.89062; 95797.927734375; -1235.537109375; -1213.14; -22.3937; 0; 0; -0; -0; 0; -1175.3; -877.658; -60.2385; -37.8448
249448.366; 1; -1066993.61523; 97033.8955078125; -1235.9677734375; -1246.89; 10.9228; 0; 0; -0; -0; 0; -1175.89; -878.103; -60.0728; -70.9956
249449.366; 1; -1066758.96387; 98270.2666015625; -1236.37109375; -1233.1; -3.26984; 0; 0; -0; -0; 0; -1176.49; -878.549; -59.8798; -56.61
249450.366; 1; -1066526.44629; 99507.3154296875; -1237.048828125; -1221.89; -15.1607; 0; 0; -0; -0; 0; -1177.09; -878.994; -59.9613; -44.8005
249451.366; 1; -1066289.00391; 100744.9619140625; -1237.646484375; -1247.77; 10.1217; 0; 0; -0; -0; 0; -1177.68; -879.439; -59.9625; -70.0842
249452.366; 1; -1066054.72754; 101983.2890625; -1238.3271484375; -1231.13; -7.19653; 0; 0; -0; -0; 0; -1178.28; -879.885; -60.0469; -52.8504
249453.366; 1; -1065816.37402; 103222.3583984375; -1239.0693359375; -1252.56; 13.4868; 0; 0; -0; -0; 0; -1178.88; -880.33; -60.1929; -73.6797
249454.366; 1; -1065580.16699; 104462.044921875; -1239.6865234375; -1241.28; 1.5898; 0; 0; -0; -0; 0; -1179.47; -880.775; -60.2138; -61.8036
249455.366; 1; -1065343.51562; 105702.1435546875; -1240.0986328125; -1243.61; 3.5127; -1065854.39941; 1439.890625; -1439.890625; 4.18264e+06; -4.18408e+06; -1180.07; -881.22; -60.0297; -63.5424
249456.366; 1; -1065108.2793; 106942.9033203125; -1240.759765625; -1236.18; -4.58452; -1066519.33691; 2437.279296875; -997.388671875; 2609.36; -3606.75; -1180.67; -881.666; -60.0946; -55.5101
249457.366; 1; -1064871.91016; 108184.3740234375; -1241.470703125; -1242.13; 0.657515; -1067663.00586; 3409.9169921875; -972.6376953125; 4488; -5460.64; -1181.26; -882.111; -60.2093; -60.8669
249458.366; 1; -1064635.38379; 109426.416015625; -1242.0419921875; -1242.95; 0.912457; -1069262.37891; 4309.599609375; -899.6826171875; 6276.28; -7175.97; -1181.86; -882.556; -60.1845; -61.0969
249459.366; 1; -1064402.46875; 110669.052734375; -1242.63671875; -1223.98; -18.6599; -1070456.26855; 5140.7890625; -831.189453125; 4685.08; -5516.27; -1182.45; -883.001; -60.1831; -41.5231
249460.366; 1; -1064164.4707; 111912.2314453125; -1243.1787109375; -1250.69; 7.50947; 0; 0; 5140.7890625; -4.2007e+06; 4.20584e+06; -1183.05; -883.446; -60.1289; -67.6384
249461.366; 1; -1063930.63867; 113155.962890625; -1243.7314453125; -1228.8; -14.9358; 0; 0; 5140.7890625; -4.2007e+06; 4.20584e+06; -1183.65; -883.891; -60.0856; -45.1497
249462.366; 1; -1063692.37305; 114400.291015625; -1244.328125; -1252.09; 7.76619; 0; 0; 5140.7890625; -4.2007e+06; 4.20584e+06; -1184.24; -884.337; -60.0861; -67.8523
249463.366; 1; -1063455.62988; 115645.0517578125; -1244.7607421875; -1244.09; -0.667018; 0; 0; 5140.7890625; -4.2007e+06; 4.20584e+06; -1184.84; -884.782; -59.9226; -59.2556
249464.366; 1; -1063214.63965; 116890.4111328125; -1245.359375; -1266.41; 21.0529; -1063209.11621; 1185.7060546875; 3955.0830078125; -28439.4; 32394.5; -1185.43; -885.227; -59.9253; -80.9781
249465.366; 1; -1062978.00488; 118136.263671875; -1245.8525390625; -1243.52; -2.32845; -1062973.21484; 2116.080078125; -930.3740234375; -925.728; -4.64639; -1186.03; -885.672; -59.8224; -57.494
249466.366; 1; -1062740.56934; 119382.6591796875; -1246.3955078125; -1247.73; 1.33671; -1062734.94727; 3046.8466796875; -930.7666015625; -935.013; 4.24655; -1186.63; -886.117; -59.7694; -61.1061
249467.366; 1; -1062503.84863; 120629.6103515625; -1246.951171875; -1243.98; -2.97548; -1062497.09473; 3977.986328125; -931.1396484375; -933.384; 2.24481; -1187.22; -886.562; -59.729; -56.7535
249468.366; 1; -1062269.25977; 121877.1982421875; -1247.587890625; -1232.77; -14.8151; -1062258.88281; 4909.6455078125; -931.6591796875; -934.795; 3.13554; -1187.82; -887.007; -59.7698; -44.9547
249469.366; 1; -1062030.64258; 123125.447265625; -1248.2490234375; -1253.94; 5.69276; -1062022.16016; 5841.767578125; -932.1220703125; -928.951; -3.17152; -1188.41; -887.452; -59.835; -65.5277
249470.366; 1; -1061792.86719; 124374.19921875; -1248.751953125; -1249.52; 0.766158; -1061784.54395; 6774.2861328125; -932.5185546875; -932.457; -0.0615035; -1189.01; -887.897; -59.7419; -60.5081
249471.366; 1; -1061557.41016; 125623.5185546875; -1249.3193359375; -1237.34; -11.9843; -1061546.39746; 7707.2138671875; -932.927734375; -934.538; 1.61022; -1189.61; -888.342; -59.7134; -47.7291
249472.366; 1; -1061317.65332; 126873.548828125; -1250.0302734375; -1259.93; 9.9004; -1061307.77832; 8640.703125; -933.4892578125; -936.393; 2.9035; -1190.2; -888.787; -59.8285; -69.7289
249473.366; 1; -1061078.7832; 128124.125; -1250.576171875; -1255.27; 4.69477; -1061070.20117; 9574.5498046875; -933.8466796875; -932.304; -1.54292; -1190.8; -889.232; -59.7785; -64.4733
249474.366; 1; -1060841.32812; 129375.3076171875; -1251.1826171875; -1247.83; -3.34776; -1060831.52539; 10508.8740234375; -934.32421875; -936.615; 2.29081; -1191.39; -889.677; -59.7891; -56.4414
249475.366; 1; -1060601.83301; 130627.2255859375; -1251.91796875; -1258.56; 6.63737; -1060594.04199; 11443.7470703125; -934.873046875; -931.936; -2.93718; -1191.99; -890.122; -59.9286; -66.566
249476.366; 1; -1060362.2666; 131879.7109375; -1252.4853515625; -1258.93; 6.44461; -1060356.21289; 12379.05078125; -935.3037109375; -933.292; -2.01123; -1192.59; -890.567; -59.9002; -66.3448
249477.366; 1; -1060124.34375; 133132.7119140625; -1253.0009765625; -1250.29; -2.70795; -1060116.69043; 13314.7353515625; -935.6845703125; -939.938; 4.25302; -1193.18; -891.012; -59.82; -57.1121
249478.366; 1; -1059885.24609; 134386.33984375; -1253.6279296875; -1256.47; 2.83873; -1059878.49512; 14250.876953125; -936.1416015625; -934.73; -1.41203; -1193.78; -891.457; -59.8512; -62.69
