tow; prn9; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg) 
248528.366; 3; -253091.49707; -1836.296875; 1836.296875; 1843.89; -7.58935; 0; 0; -0; -0; 0; 1896.44; 1416.17; -60.1385; -52.5492
248529.366; 3; -253443.296875; -3672.28125; 1835.984375; 1848.72; -12.7361; 0; 0; -0; -0; 0; 1896.05; 1415.88; -60.0623; -47.3262
248530.366; 3; -253789.77832; -5507.6201171875; 1835.3388671875; 1820.77; 14.5666; 0; 0; -0; -0; 0; 1895.66; 1415.59; -60.319; -74.8856
248531.366; 3; -254139.575195; -7342.779296875; 1835.1591796875; 1838.19; -3.03581; 0; 0; -0; -0; 0; 1895.27; 1415.3; -60.1099; -57.0741
248532.366; 3; -254489.082031; -9177.404296875; 1834.625; 1836.67; -2.04582; 0; 0; -0; -0; 0; 1894.88; 1415.01; -60.2553; -58.2095
248533.366; 3; -254833.876953; -11011.7021484375; 1834.2978515625; 1811.91; 22.3883; 0; 0; -0; -0; 0; 1894.49; 1414.72; -60.1936; -82.5819
248534.366; 3; -255185.34668; -12845.6650390625; 1833.962890625; 1846.99; -13.023; 0; 0; -0; -0; 0; 1894.1; 1414.43; -60.1396; -47.1166
248535.366; 3; -255531.367188; -14679.1357421875; 1833.470703125; 1818.35; 15.1207; 0; 0; -0; -0; 0; 1893.71; 1414.14; -60.2429; -75.3635
248536.366; 3; -255882.06543; -16512.1162109375; 1832.98046875; 1842.93; -9.95123; 0; 0; -0; -0; 0; 1893.32; 1413.85; -60.3442; -50.393
248537.366; 3; -256230.911133; -18344.6171875; 1832.5009765625; 1833.2; -0.695566; 0; 0; -0; -0; 0; 1892.94; 1413.56; -60.4347; -59.7391
248538.366; 3; -256578.998047; -20176.70703125; 1832.08984375; 1829.21; 2.88076; 0; 0; -0; -0; 0; 1892.55; 1413.27; -60.4568; -63.3376
248539.366; 3; -256928.060547; -22008.3212890625; 1831.6142578125; 1834.34; -2.72156; 0; 0; -0; -0; 0; 1892.16; 1412.97; -60.5434; -57.8219
248540.366; 3; -257278.088867; -23839.533203125; 1831.2119140625; 1839.41; -8.19932; 0; 0; -0; -0; 0; 1891.77; 1412.68; -60.5566; -52.3573
248541.366; 3; -257627.063477; -25670.2783203125; 1830.7451171875; 1833.87; -3.12883; 0; 0; -0; -0; 0; 1891.38; 1412.39; -60.6344; -57.5056
248542.366; 3; -257977.405273; -27500.6318359375; 1830.353515625; 1841.06; -10.7051; 0; 0; -0; -0; 0; 1890.99; 1412.1; -60.6368; -49.9318
248543.366; 3; -258325.944336; -29330.6796875; 1830.0478515625; 1831.59; -1.53728; 0; 0; -0; -0; 0; 1890.6; 1411.81; -60.5534; -59.0162
248544.366; 3; -258674.314453; -31160.5; 1829.8203125; 1830.7; -0.87701; 0; 0; -0; -0; 0; 1890.21; 1411.52; -60.3918; -59.5147
248545.366; 3; -259023.730469; -32989.8779296875; 1829.3779296875; 1836.19; -6.81563; 0; 0; -0; -0; 0; 1889.82; 1411.23; -60.4449; -53.6293
248546.366; 3; -259370.27832; -34818.8544921875; 1828.9765625; 1821.12; 7.85531; 0; 0; -0; -0; 0; 1889.43; 1410.94; -60.4571; -68.3124
248547.366; 3; -259717.27832; -36647.37109375; 1828.5166015625; 1823.5; 5.01929; 0; 0; -0; -0; 0; 1889.04; 1410.65; -60.5278; -65.5471
248548.366; 3; -260065.458984; -38475.5283203125; 1828.1572265625; 1829.7; -1.54451; 0; 0; -0; -0; 0; 1888.66; 1410.36; -60.4979; -58.9534
248549.366; 3; -260410.536133; -40303.2685546875; 1827.740234375; 1813.39; 14.3476; 0; 0; -0; -0; 0; 1888.27; 1410.07; -60.5256; -74.8731
248550.366; 3; -260759.010742; -42130.6943359375; 1827.42578125; 1831.25; -3.82065; 0; 0; -0; -0; 0; 1887.88; 1409.78; -60.4506; -56.63
248551.366; 3; -261108.716797; -43957.9228515625; 1827.228515625; 1837.72; -10.4892; 0; 0; -0; -0; 0; 1887.49; 1409.49; -60.2585; -49.7693
248552.366; 3; -261457.273438; -45784.75; 1826.8271484375; 1831.68; -4.85036; 0; 0; -0; -0; 0; 1887.1; 1409.2; -60.2705; -55.4202
248553.366; 3; -261808.664062; -47611.1875; 1826.4375; 1846.57; -20.1327; 0; 0; -0; -0; 0; 1886.71; 1408.91; -60.2708; -40.1381
248554.366; 3; -262159.904297; -49437.154296875; 1825.966796875; 1845.78; -19.8131; 0; 0; -0; -0; 0; 1886.32; 1408.61; -60.352; -40.5389
248555.366; 3; -262507.511719; -51262.7255859375; 1825.5712890625; 1826.69; -1.11804; 0; 0; -0; -0; 0; 1885.93; 1408.32; -60.358; -59.24
248556.366; 3; -262856.995117; -53088.0068359375; 1825.28125; 1836.55; -11.2664; 0; 0; -0; -0; 0; 1885.54; 1408.03; -60.2586; -48.9922
248557.366; 3; -263203.602539; -54912.7802734375; 1824.7734375; 1821.43; 3.33914; 0; 0; -0; -0; 0; 1885.15; 1407.74; -60.3768; -63.7159
248558.366; 3; -263550.270508; -56737.28515625; 1824.5048828125; 1821.75; 2.75241; 0; 0; -0; -0; 0; 1884.76; 1407.45; -60.2558; -63.0082
248559.366; 3; -263901.268555; -58561.3916015625; 1824.1064453125; 1844.51; -20.4007; 0; 0; -0; -0; 0; 1884.37; 1407.16; -60.2646; -39.8639
248560.366; 3; -264243.996094; -60385.0986328125; 1823.70703125; 1801.05; 22.6617; 0; 0; -0; -0; 0; 1883.98; 1406.87; -60.2744; -82.936
248561.366; 3; -264592.384766; -62208.53125; 1823.4326171875; 1830.79; -7.36221; 0; 0; -0; -0; 0; 1883.59; 1406.58; -60.1591; -52.7969
248562.366; 3; -264936.830078; -64031.5107421875; 1822.9794921875; 1810.07; 12.9072; 0; 0; -0; -0; 0; 1883.2; 1406.29; -60.2226; -73.1298
248563.366; 3; -265285.132812; -65854.3427734375; 1822.83203125; 1830.34; -7.51119; 0; 0; -0; -0; 0; 1882.81; 1406; -59.9804; -52.4692
248564.366; 3; -265631.123047; -67676.625; 1822.2822265625; 1818.19; 4.09127; 0; 0; -0; -0; 0; 1882.42; 1405.71; -60.1404; -64.2317
248565.366; 3; -265978.501953; -69498.2265625; 1821.6015625; 1825.49; -3.88691; 0; 0; -0; -0; 0; 1882.03; 1405.41; -60.4313; -56.5444
248566.366; 3; -266323.139648; -71319.3203125; 1821.09375; 1811.08; 10.0104; 0; 0; -0; -0; 0; 1881.64; 1405.12; -60.5493; -70.5598
248567.366; 3; -266667.610352; -73139.9482421875; 1820.6279296875; 1810.21; 10.4222; 0; 0; -0; -0; 0; 1881.25; 1404.83; -60.6253; -71.0474
248568.366; 3; -267012.994141; -74960.150390625; 1820.2021484375; 1815; 5.19809; 0; 0; -0; -0; 0; 1880.86; 1404.54; -60.6612; -65.8593
248569.366; 3; -267358.245117; -76780.1181640625; 1819.9677734375; 1814.31; 5.66165; 0; 0; -0; -0; 0; 1880.47; 1404.25; -60.5056; -66.1673
248570.366; 3; -267704.734375; -78599.6474609375; 1819.529296875; 1820.81; -1.28404; 0; 0; -0; -0; 0; 1880.08; 1403.96; -60.5542; -59.2702
248571.366; 3; -268049.353516; -80418.837890625; 1819.1904296875; 1810.99; 8.20462; 0; 0; -0; -0; 0; 1879.69; 1403.67; -60.5032; -68.7078
248572.366; 3; -268397.24707; -82237.6171875; 1818.779296875; 1828.19; -9.41367; 0; 0; -0; -0; 0; 1879.3; 1403.38; -60.5243; -51.1107
248573.366; 3; -268745.443359; -84056.03515625; 1818.41796875; 1829.78; -11.3659; 0; 0; -0; -0; 0; 1878.91; 1403.08; -60.4957; -49.1298
248574.366; 3; -269092.808594; -85874.0068359375; 1817.9716796875; 1825.42; -7.44495; 0; 0; -0; -0; 0; 1878.52; 1402.79; -60.5519; -53.1069
248575.366; 3; -269438.874023; -87691.75390625; 1817.7470703125; 1818.59; -0.839037; 0; 0; -0; -0; 0; 1878.13; 1402.5; -60.3865; -59.5474
248576.366; 3; -269783.791016; -89509.27734375; 1817.5234375; 1812.55; 4.97241; 0; 0; -0; -0; 0; 1877.74; 1402.21; -60.22; -65.1924
248577.366; 3; -270127.53418; -91326.4228515625; 1817.1455078125; 1806.38; 10.763; 0; 0; -0; -0; 0; 1877.35; 1401.92; -60.2078; -70.9708
248578.366; 3; -270476.618164; -93143.068359375; 1816.6455078125; 1834.45; -17.8032; 0; 0; -0; -0; 0; 1876.96; 1401.63; -60.3177; -42.5145
248579.366; 3; -270819.305664; -94959.2998046875; 1816.2314453125; 1800.83; 15.3965; 0; 0; -0; -0; 0; 1876.57; 1401.34; -60.3415; -75.738
248580.366; 3; -271164.313477; -96775.0966796875; 1815.796875; 1813.03; 2.76858; 0; 0; -0; -0; 0; 1876.18; 1401.05; -60.386; -63.1546
248581.366; 3; -271509.074219; -98590.5478515625; 1815.451171875; 1811.73; 3.72124; 0; 0; -0; -0; 0; 1875.79; 1400.75; -60.3414; -64.0627
248582.366; 3; -271854.787109; -100405.462890625; 1814.9150390625; 1816.73; -1.81846; 0; 0; -0; -0; 0; 1875.4; 1400.46; -60.4873; -58.6688
248583.366; 3; -272197.842773; -102219.9404296875; 1814.4775390625; 1802.77; 11.7079; 0; 0; -0; -0; 0; 1875.01; 1400.17; -60.5345; -72.2423
248584.366; 3; -272542.624023; -104033.9609375; 1814.0205078125; 1811.84; 2.18281; 0; 0; -0; -0; 0; 1874.62; 1399.88; -60.6012; -62.784
248585.366; 3; -272888.44043; -105847.6845703125; 1813.7236328125; 1817.28; -3.55385; 0; 0; -0; -0; 0; 1874.23; 1399.59; -60.5078; -56.9539
248586.366; 3; -273233.463867; -107660.974609375; 1813.2900390625; 1813.11; 0.179638; 0; 0; -0; -0; 0; 1873.84; 1399.3; -60.551; -60.7307
248587.366; 3; -273580.211914; -109473.9609375; 1812.986328125; 1822.17; -9.18696; 0; 0; -0; -0; 0; 1873.45; 1399.01; -60.4643; -51.2773
248588.366; 3; -273923.238281; -111286.6875; 1812.7265625; 1802.62; 10.1108; 0; 0; -0; -0; 0; 1873.06; 1398.71; -60.3336; -70.4445
248589.366; 3; -274269.388672; -113099.0107421875; 1812.3232421875; 1819.03; -6.70934; 0; 0; -0; -0; 0; 1872.67; 1398.42; -60.3465; -53.6371
248590.366; 3; -274613.822266; -114910.7646484375; 1811.75390625; 1810.01; 1.74315; 0; 0; -0; -0; 0; 1872.28; 1398.13; -60.5254; -62.2685
248591.366; 3; -274958.864258; -116722.1279296875; 1811.36328125; 1813.21; -1.84463; 0; 0; -0; -0; 0; 1871.89; 1397.84; -60.5254; -58.6808
248592.366; 3; -275304.291016; -118533.2822265625; 1811.154296875; 1815.23; -4.07557; 0; 0; -0; -0; 0; 1871.5; 1397.55; -60.3439; -56.2683
248593.366; 3; -275647.919922; -120344.1748046875; 1810.892578125; 1805.78; 5.11049; 0; 0; -0; -0; 0; 1871.11; 1397.26; -60.2151; -65.3256
248594.366; 3; -275993.77832; -122154.6943359375; 1810.51953125; 1817.5; -6.97862; 0; 0; -0; -0; 0; 1870.72; 1396.96; -60.1975; -53.2188
248595.366; 3; -276339.479492; -123964.7109375; 1810.0166015625; 1816.67; -6.65532; 0; 0; -0; -0; 0; 1870.33; 1396.67; -60.3098; -53.6545
248596.366; 3; -276680.796875; -125774.3525390625; 1809.6416015625; 1793.63; 16.0066; 0; 0; -0; -0; 0; 1869.94; 1396.38; -60.2942; -76.3008
248597.366; 3; -277028.407227; -127583.6689453125; 1809.31640625; 1826.7; -17.3883; 0; 0; -0; -0; 0; 1869.55; 1396.09; -60.2286; -42.8403
248598.366; 3; -277371.060547; -129392.642578125; 1808.9736328125; 1800.66; 8.31828; 0; 0; -0; -0; 0; 1869.15; 1395.8; -60.1807; -68.499
248599.366; 3; -277715.657227; -131201.25; 1808.607421875; 1810.87; -2.26035; 0; 0; -0; -0; 0; 1868.76; 1395.51; -60.1561; -57.8958
248600.366; 3; -278059.791992; -133009.5693359375; 1808.3193359375; 1808.44; -0.121063; 0; 0; -0; -0; 0; 1868.37; 1395.21; -60.0535; -59.9324
248601.366; 3; -278402.108398; -134817.3359375; 1807.7666015625; 1798.88; 8.88175; 0; 0; -0; -0; 0; 1867.98; 1394.92; -60.2154; -69.0972
248602.366; 3; -278744.088867; -136624.92578125; 1807.58984375; 1797.12; 10.4704; 0; 0; -0; -0; 0; 1867.59; 1394.63; -60.0014; -70.4717
248603.366; 3; -279087.625; -138432.1142578125; 1807.1884765625; 1805.29; 1.89391; 0; 0; -0; -0; 0; 1867.2; 1394.34; -60.0119; -61.9058
248604.366; 3; -279431.75; -140238.916015625; 1806.8017578125; 1808.39; -1.58732; 0; 0; -0; -0; 0; 1866.81; 1394.05; -60.0077; -58.4204
248605.366; 3; -279773.90332; -142045.42578125; 1806.509765625; 1798.03; 8.48193; 0; 0; -0; -0; 0; 1866.42; 1393.75; -59.9088; -68.3907
248606.366; 3; -280118.577148; -143851.57421875; 1806.1484375; 1811.27; -5.12475; 0; 0; -0; -0; 0; 1866.03; 1393.46; -59.8792; -54.7544
248607.366; 3; -280462.201172; -145657.3046875; 1805.73046875; 1805.76; -0.0259623; 0; 0; -0; -0; 0; 1865.64; 1393.17; -59.9061; -59.8802
248608.366; 3; -280807.459961; -147462.7099609375; 1805.4052734375; 1814.35; -8.94191; 0; 0; -0; -0; 0; 1865.25; 1392.88; -59.8404; -50.8984
248609.366; 3; -281150.09668; -149267.2978515625; 1804.587890625; 1800.57; 4.01978; 0; 0; -0; -0; 0; 1864.85; 1392.59; -60.2667; -64.2865
248610.366; 3; -281492.873047; -151071.0703125; 1803.7724609375; 1801.3; 2.47049; 0; 0; -0; -0; 0; 1864.46; 1392.29; -60.6911; -63.1616
248611.366; 3; -281838.644531; -152874.3583984375; 1803.2880859375; 1817.04; -13.7533; 0; 0; -0; -0; 0; 1864.07; 1392; -60.7844; -47.031
248612.366; 3; -282181.118164; -154677.2509765625; 1802.892578125; 1799.71; 3.18149; 0; 0; -0; -0; 0; 1863.68; 1391.71; -60.7888; -63.9703
248613.366; 3; -282522.851562; -156479.7314453125; 1802.48046875; 1795.82; 6.65934; 0; 0; -0; -0; 0; 1863.29; 1391.42; -60.8098; -67.4691
248614.366; 3; -282867.179688; -158281.748046875; 1802.0166015625; 1809.46; -7.43991; 0; 0; -0; -0; 0; 1862.9; 1391.13; -60.8825; -53.4426
248615.366; 3; -283212.042969; -160083.376953125; 1801.62890625; 1812.27; -10.6399; 0; 0; -0; -0; 0; 1862.51; 1390.83; -60.8789; -50.2391
248616.366; 3; -283554.90625; -161884.7236328125; 1801.3466796875; 1801.76; -0.412024; 0; 0; -0; -0; 0; 1862.12; 1390.54; -60.77; -60.3579
248617.366; 3; -283899.006836; -163685.8505859375; 1801.126953125; 1808.26; -7.13383; 0; 0; -0; -0; 0; 1861.73; 1390.25; -60.5984; -53.4646
248618.366; 3; -284240.741211; -165486.6181640625; 1800.767578125; 1795.83; 4.94132; 0; 0; -0; -0; 0; 1861.33; 1389.96; -60.5665; -65.5078
248619.366; 3; -284585.825195; -167287.1279296875; 1800.509765625; 1813.43; -12.9188; 0; 0; -0; -0; 0; 1860.94; 1389.67; -60.433; -47.5142
248620.366; 3; -284928.646484; -169087.09375; 1799.9658203125; 1801.54; -1.57221; 0; 0; -0; -0; 0; 1860.55; 1389.37; -60.5856; -59.0134
248621.366; 3; -285270.9375; -170886.71484375; 1799.62109375; 1798.75; 0.869666; 0; 0; -0; -0; 0; 1860.16; 1389.08; -60.539; -61.4087
248622.366; 3; -285613.841797; -172685.984375; 1799.26953125; 1801.97; -2.70471; 0; 0; -0; -0; 0; 1859.77; 1388.79; -60.4992; -57.7945
248623.366; 3; -285956.320312; -174484.7021484375; 1798.7177734375; 1799.74; -1.01897; 0; 0; -0; -0; 0; 1859.38; 1388.5; -60.6595; -59.6405
248624.366; 3; -286299.004883; -176283.1318359375; 1798.4296875; 1800.82; -2.38988; 0; 0; -0; -0; 0; 1858.99; 1388.2; -60.5562; -58.1663
248625.366; 3; -286641.193359; -178081.1162109375; 1797.984375; 1798.21; -0.228206; 0; 0; -0; -0; 0; 1858.59; 1387.91; -60.61; -60.3818
248626.366; 3; -286984.475586; -179878.6455078125; 1797.529296875; 1803.96; -6.43098; 0; 0; -0; -0; 0; 1858.2; 1387.62; -60.6735; -54.2426
248627.366; 3; -287325.568359; -181675.8798828125; 1797.234375; 1792.45; 4.77975; 0; 0; -0; -0; 0; 1857.81; 1387.33; -60.5769; -65.3567
248628.366; 3; -287667.875; -183472.8720703125; 1796.9921875; 1798.83; -1.84135; 0; 0; -0; -0; 0; 1857.42; 1387.03; -60.4275; -58.5862
248629.366; 3; -288009.557617; -185269.603515625; 1796.7314453125; 1795.55; 1.17717; 0; 0; -0; -0; 0; 1857.03; 1386.74; -60.2968; -61.4739
248630.366; 3; -288350.666016; -187065.97265625; 1796.369140625; 1792.54; 3.83241; 0; 0; -0; -0; 0; 1856.64; 1386.45; -60.2674; -64.0998
248631.366; 3; -288694.362305; -188861.7880859375; 1795.8154296875; 1806.14; -10.3208; 0; 0; -0; -0; 0; 1856.24; 1386.16; -60.4294; -50.1087
