tow; prn15; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg) 
253861.366; 4; -171619.576172; -182225.7607421875; 182225.760742188; 901867; -719641; 0; 0; -0; -0; 0; 2084.21; 1556.39; 180142; 899783
253862.366; 4; -172010.072266; -184250.775390625; 2025.0146484375; 2052.07; -27.0562; 0; 0; -0; -0; 0; 2083.73; 1556.04; -58.7198; -31.6637
253863.366; 4; -172387.933594; -186275.240234375; 2024.46484375; 1985.67; 38.7902; 0; 0; -0; -0; 0; 2083.26; 1555.68; -58.797; -97.5871
253864.366; 4; -172775.790039; -188299.23828125; 2023.998046875; 2038.2; -14.2013; 0; 0; -0; -0; 0; 2082.79; 1555.33; -58.791; -44.5897
253865.366; 4; -173159.831055; -190322.6484375; 2023.41015625; 2018.15; 5.261; 0; 0; -0; -0; 0; 2082.32; 1554.98; -58.9061; -64.1671
253866.366; 4; -173543.146484; -192345.4091796875; 2022.7607421875; 2014.34; 8.42456; 0; 0; -0; -0; 0; 2081.84; 1554.62; -59.0827; -67.5073
253867.366; 4; -173926.785156; -194367.5390625; 2022.1298828125; 2016.03; 6.09505; 0; 0; -0; -0; 0; 2081.37; 1554.27; -59.2407; -65.3358
253868.366; 4; -174306.90918; -196389.0556640625; 2021.5166015625; 1997.57; 23.9514; 0; 0; -0; -0; 0; 2080.9; 1553.92; -59.3811; -83.3325
253869.366; 4; -174695.786133; -198410.3876953125; 2021.33203125; 2043.56; -22.2302; 0; 0; -0; -0; 0; 2080.42; 1553.56; -59.0928; -36.8626
253870.366; 4; -175079.560547; -200431.4423828125; 2021.0546875; 2016.75; 4.30653; -174909.494141; -445.3271484375; 445.3271484375; 686382; -685937; 2079.95; 1553.21; -58.8971; -63.2037
253871.366; 4; -175463.509766; -202452.056640625; 2020.6142578125; 2017.67; 2.9475; -175419.517578; -1957.1689453125; 1511.841796875; 2001.44; -489.6; 2079.48; 1552.86; -58.8646; -61.8121
253872.366; 4; -175849.463867; -204472.2099609375; 2020.1533203125; 2028.2; -8.04917; -175841.291992; -3461.95703125; 1504.7880859375; 1655.13; -150.345; 2079.01; 1552.5; -58.8525; -50.8033
253873.366; 4; -176232.875977; -206491.5517578125; 2019.341796875; 2014.84; 4.49756; -176227.554688; -4969.845703125; 1507.888671875; 1515.78; -7.88911; 2078.53; 1552.15; -59.1909; -63.6885
253874.366; 4; -176618.383789; -208510.521484375; 2018.9697265625; 2025.86; -6.8875; -176609.151367; -6477.5400390625; 1507.6943359375; 1497.47; 10.227; 2078.06; 1551.8; -59.0899; -52.2024
253875.366; 4; -177006.481445; -210529.0966796875; 2018.5751953125; 2039.47; -20.8918; -176996.620117; -7984.9306640625; 1507.390625; 1520.51; -13.12; 2077.59; 1551.44; -59.0112; -38.1195
253876.366; 4; -177386.946289; -212547.0732421875; 2017.9765625; 1999.36; 18.6203; -177381.625; -9491.8828125; 1506.9521484375; 1510.84; -3.88971; 2077.11; 1551.09; -59.1366; -77.757
253877.366; 4; -177773.939453; -214564.4580078125; 2017.384765625; 2033.66; -16.278; -177762.22168; -10998.3271484375; 1506.4443359375; 1493.54; 12.9012; 2076.64; 1550.74; -59.2552; -42.9772
253878.366; 4; -178157.121094; -216581.591796875; 2017.1337890625; 2013.63; 3.50068; -178147.795898; -12504.607421875; 1506.2802734375; 1513.08; -6.79578; 2076.17; 1550.38; -59.0329; -62.5336
253879.366; 4; -178539.387695; -218598.384765625; 2016.79296875; 2008.82; 7.96842; -178530.762695; -14010.7294921875; 1506.1220703125; 1502.84; 3.2781; 2075.69; 1550.03; -58.9004; -66.8688
253880.366; 4; -178921.907227; -220614.4443359375; 2016.0595703125; 2010.15; 5.90587; -178915.438477; -15516.16796875; 1505.4384765625; 1509.55; -4.11192; 2075.22; 1549.68; -59.1605; -65.0664
253881.366; 4; -179305.576172; -222630.0107421875; 2015.56640625; 2016.19; -0.62751; -179297.607422; -17021.314453125; 1505.146484375; 1499.71; 5.43345; 2074.75; 1549.32; -59.1802; -58.5527
253882.366; 4; -179687.511719; -224645.04296875; 2015.0322265625; 2007.08; 7.94738; -179682.152344; -18526.0244140625; 1504.7099609375; 1509.04; -4.32691; 2074.27; 1548.97; -59.241; -67.1884
253883.366; 4; -180073.741211; -226659.66015625; 2014.6171875; 2029.65; -15.0325; -180065.820312; -20030.453125; 1504.4287109375; 1505.6; -1.16681; 2073.8; 1548.62; -59.1825; -44.15
253884.366; 4; -180458.063477; -228674.1513671875; 2014.4912109375; 2019.63; -5.13593; -180447.646484; -21534.78125; 1504.328125; 1498.37; 5.96021; 2073.33; 1548.26; -58.835; -53.6991
253885.366; 4; -180840.885742; -230688.353515625; 2014.2021484375; 2011.74; 2.45756; -180831.337891; -23038.9072265625; 1504.1259765625; 1505.69; -1.56152; 2072.85; 1547.91; -58.6505; -61.1081
253886.366; 4; -181227.643555; -232701.8837890625; 2013.5302734375; 2032.43; -18.8957; -181215.742188; -24542.4951171875; 1503.587890625; 1508.49; -4.89714; 2072.38; 1547.56; -58.8488; -39.9531
253887.366; 4; -181609.998047; -234714.9765625; 2013.0927734375; 2009.29; 3.80636; -181598.954102; -26045.78515625; 1503.2900390625; 1503.81; -0.515825; 2071.91; 1547.2; -58.8127; -62.6191
253888.366; 4; -181994.946289; -236727.6064453125; 2012.6298828125; 2022.92; -10.2868; -181981.444336; -27548.73046875; 1502.9453125; 1500.97; 1.97147; 2071.43; 1546.85; -58.8019; -48.5151
253889.366; 4; -182378.895508; -238739.6630859375; 2012.056640625; 2017.67; -5.61012; -182364.407227; -29051.255859375; 1502.525390625; 1502.83; -0.303252; 2070.96; 1546.49; -58.9014; -53.2913
253890.366; 4; -182762.204102; -240751.12109375; 2011.4580078125; 2014.3; -2.84225; -182746.90332; -30553.291015625; 1502.03515625; 1501; 1.03832; 2070.48; 1546.14; -59.0264; -56.1841
253891.366; 4; -183147.510742; -242761.833984375; 2010.712890625; 2024.8; -14.0872; -183129.640625; -32054.7939453125; 1501.5029296875; 1501.94; -0.440465; 2070.01; 1545.79; -59.2977; -45.2105
253892.366; 4; -183530.677734; -244772.0693359375; 2010.2353515625; 2013.56; -3.32078; -183512.076172; -33555.947265625; 1501.1533203125; 1500.76; 0.394088; 2069.54; 1545.43; -59.3014; -55.9806
253893.366; 4; -183916.503906; -246781.9677734375; 2009.8984375; 2027.53; -17.6318; -183893.608398; -35056.830078125; 1500.8828125; 1497.21; 3.6684; 2069.06; 1545.08; -59.1644; -41.5327
253894.366; 4; -184298.374023; -248791.2265625; 2009.2587890625; 2006.74; 2.51778; -184274.783203; -36557.2587890625; 1500.4287109375; 1495.81; 4.6169; 2068.59; 1544.73; -59.3302; -61.848
253895.366; 4; -184683.067383; -250800.09765625; 2008.87109375; 2021.58; -12.7062; -184659.573242; -38057.3837890625; 1500.125; 1510; -9.87377; 2068.12; 1544.37; -59.2439; -46.5378
253896.366; 4; -185068.05957; -252808.6611328125; 2008.5634765625; 2023.15; -14.5841; -185041.958008; -39557.2861328125; 1499.90234375; 1500.56; -0.657612; 2067.64; 1544.02; -59.0776; -44.4935
253897.366; 4; -185446.707031; -254816.837890625; 2008.1767578125; 1989.81; 18.3709; -185423.611328; -41056.89453125; 1499.6083984375; 1497.69; 1.91879; 2067.17; 1543.66; -58.9903; -77.3613
253898.366; 4; -185831.859375; -256824.73828125; 2007.900390625; 2023.99; -16.0888; -185804.844727; -42556.3037109375; 1499.4091796875; 1496.04; 3.36744; 2066.69; 1543.31; -58.7926; -42.7038
253899.366; 4; -186210.93457; -258832.2216796875; 2007.4833984375; 1992.05; 15.4298; -186186.358398; -44055.3837890625; 1499.080078125; 1497.14; 1.93848; 2066.22; 1542.96; -58.7355; -74.1653
253900.366; 4; -186592.232422; -260839.3740234375; 2007.15234375; 2003.73; 3.41861; -186569.160156; -45554.25390625; 1498.8701171875; 1502.2; -3.32621; 2065.74; 1542.6; -58.5924; -62.011
253901.366; 4; -186971.813477; -262846.068359375; 2006.6943359375; 1994.71; 11.9824; -186950.073242; -47052.6943359375; 1498.4404296875; 1494.78; 3.65566; 2065.27; 1542.25; -58.5762; -70.5587
253902.366; 4; -187353.974609; -264852.3251953125; 2006.2568359375; 2008.27; -2.01347; -187332.731445; -48550.9189453125; 1498.224609375; 1501.63; -3.40837; 2064.8; 1541.89; -58.5396; -56.5261
253903.366; 4; -187735.225586; -266858.03125; 2005.7060546875; 2003.49; 2.21865; -187715.244141; -50048.6923828125; 1497.7734375; 1501.06; -3.28854; 2064.32; 1541.54; -58.6161; -60.8348
253904.366; 4; -188117.404297; -268863.154296875; 2005.123046875; 2008.36; -3.23963; -188095.478516; -51546.01953125; 1497.3271484375; 1492.12; 5.20579; 2063.85; 1541.19; -58.7249; -55.4852
253905.366; 4; -188500.098633; -270867.404296875; 2004.25; 2011.07; -6.82231; -188475.209961; -53042.697265625; 1496.677734375; 1490.15; 6.52998; 2063.37; 1540.83; -59.1236; -52.3013
253906.366; 4; -188884.470703; -272870.9296875; 2003.525390625; 2019.89; -16.3635; -188857.200195; -54538.8515625; 1496.154296875; 1499.01; -2.85743; 2062.9; 1540.48; -59.3738; -43.0103
253907.366; 4; -189267.349609; -274873.9736328125; 2003.0439453125; 2012.04; -8.99829; -189238.334961; -56034.6298828125; 1495.7783203125; 1495.65; 0.123633; 2062.42; 1540.12; -59.3809; -50.3826
253908.366; 4; -189648.074219; -276876.6162109375; 2002.642578125; 2000.72; 1.92125; -189618.09668; -57530.1259765625; 1495.49609375; 1490.27; 5.22954; 2061.95; 1539.77; -59.3078; -61.229
253909.366; 4; -190031.207031; -278878.9697265625; 2002.353515625; 2013.38; -11.023; -190000.888672; -59025.3662109375; 1495.240234375; 1502.16; -6.91777; 2061.48; 1539.41; -59.1224; -48.0994
253910.366; 4; -190413.029297; -280880.990234375; 2002.0205078125; 2006.49; -4.46904; -190382.335938; -60520.3828125; 1495.0166015625; 1496.88; -1.8644; 2061; 1539.06; -58.9809; -54.5118
253911.366; 4; -190793.146484; -282882.7529296875; 2001.7626953125; 1997.53; 4.23339; -190763.311523; -62015.216796875; 1494.833984375; 1495.03; -0.196048; 2060.53; 1538.71; -58.7642; -62.9975
253912.366; 4; -191172.181641; -284883.556640625; 2000.8037109375; 1991.84; 8.96052; -191144.660156; -63509.3359375; 1494.119140625; 1496.49; -2.37481; 2060.05; 1538.35; -59.2486; -68.2091
253913.366; 4; -191552.816406; -286883.7900390625; 2000.2333984375; 2000.25; -0.0157955; -191524.813477; -65002.9970703125; 1493.6611328125; 1491.8; 1.85785; 2059.58; 1538; -59.3442; -59.3284
253914.366; 4; -191935.132812; -288883.6953125; 1999.9052734375; 2009.09; -9.181; -191903.810547; -66496.443359375; 1493.4462890625; 1487.27; 6.18038; 2059.1; 1537.64; -59.1977; -50.0167
253915.366; 4; -192316.033203; -290883.248046875; 1999.552734375; 2001.65; -2.09233; -192284.958008; -67989.5927734375; 1493.1494140625; 1495.7; -2.55509; 2058.63; 1537.29; -59.0755; -56.9832
253916.366; 4; -192697.100586; -292882.255859375; 1999.0078125; 2002.52; -3.5148; -192664.951172; -69482.375; 1492.7822265625; 1491.17; 1.60743; 2058.15; 1536.93; -59.1457; -55.6309
253917.366; 4; -193075.866211; -294880.8173828125; 1998.5615234375; 1990.43; 8.13473; -193044.175781; -70974.7861328125; 1492.4111328125; 1488.16; 4.25231; 2057.68; 1536.58; -59.1172; -67.2519
