tow; prn18; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg) 
249091.366; 22; 408738.349609; 8261.3896484375; -8261.3896484375; -2.14793e+06; 2.13967e+06; 0; 0; -0; -0; 0; -1636.37; -1221.96; -6625.02; -2.1463e+06
249092.366; 22; 409062.876953; 9958.357421875; -1696.9677734375; -1705.4; 8.43493; 0; 0; -0; -0; 0; -1636.85; -1222.33; -60.1135; -68.5484
249093.366; 22; 409384.319336; 11655.91796875; -1697.560546875; -1689.19; -8.36942; 0; 0; -0; -0; 0; -1637.34; -1222.69; -60.2214; -51.852
249094.366; 22; 409703.461914; 13354.0693359375; -1698.1513671875; -1677.11; -21.0458; 0; 0; -0; -0; 0; -1637.82; -1223.05; -60.3274; -39.2816
249095.366; 22; 410029.974609; 15052.6318359375; -1698.5625; -1715.84; 17.2733; 0; 0; -0; -0; 0; -1638.31; -1223.41; -60.2538; -77.5271
249096.366; 22; 410352.744141; 16751.677734375; -1699.0458984375; -1696.17; -2.88056; 0; 0; -0; -0; 0; -1638.79; -1223.77; -60.2524; -57.3718
249097.366; 22; 410676.255859; 18451.15234375; -1699.474609375; -1700.07; 0.590947; 0; 0; -0; -0; 0; -1639.28; -1224.14; -60.1964; -60.7874
249098.366; 22; 410999.673828; 20150.9462890625; -1699.7939453125; -1699.57; -0.221048; 0; 0; -0; -0; 0; -1639.76; -1224.5; -60.0312; -59.8102
249099.366; 22; 411323.273438; 21851.2158203125; -1700.26953125; -1700.53; 0.257894; 0; 0; -0; -0; 0; -1640.25; -1224.86; -60.0222; -60.2801
249100.366; 22; 411645.125; 23551.9189453125; -1700.703125; -1691.34; -9.36175; 0; 0; -0; -0; 0; -1640.73; -1225.22; -59.9714; -50.6096
249101.366; 22; 411971.65625; 25253.283203125; -1701.3642578125; -1715.93; 14.569; 0; 0; -0; -0; 0; -1641.22; -1225.58; -60.1481; -74.7171
249102.366; 22; 412295.575195; 26955.158203125; -1701.875; -1702.21; 0.330547; 0; 0; -0; -0; 0; -1641.7; -1225.95; -60.1745; -60.505
249103.366; 22; 412619.546875; 28657.6328125; -1702.474609375; -1702.48; 0.0080582; 0; 0; -0; -0; 0; -1642.18; -1226.31; -60.2898; -60.2979
249104.366; 22; 412942.864258; 30360.6015625; -1702.96875; -1699.04; -3.92444; 0; 0; -0; -0; 0; -1642.67; -1226.67; -60.2998; -56.3754
249105.366; 22; 413266.25293; 32063.88671875; -1703.28515625; -1699.42; -3.86622; 0; 0; -0; -0; 0; -1643.15; -1227.03; -60.1321; -56.2659
249106.366; 22; 413589.759766; 33767.564453125; -1703.677734375; -1700.04; -3.63784; 0; 0; -0; -0; 0; -1643.64; -1227.39; -60.0405; -56.4027
249107.366; 22; 413917.24707; 35471.6884765625; -1704.1240234375; -1720.96; 16.8334; 0; 0; -0; -0; 0; -1644.12; -1227.75; -60.0028; -76.8362
249108.366; 22; 414240.469727; 37176.138671875; -1704.4501953125; -1698.55; -5.90367; 0; 0; -0; -0; 0; -1644.61; -1228.11; -59.8451; -53.9414
249109.366; 22; 414566.43457; 38881.02734375; -1704.888671875; -1712.96; 8.06814; 0; 0; -0; -0; 0; -1645.09; -1228.48; -59.7997; -67.8679
249110.366; 22; 414889.819336; 40586.6220703125; -1705.5947265625; -1699.4; -6.19631; 0; 0; -0; -0; 0; -1645.57; -1228.84; -60.0219; -53.8256
249111.366; 22; 415217.918945; 42292.6923828125; -1706.0703125; -1724.18; 18.1048; 0; 0; -0; -0; 0; -1646.06; -1229.2; -60.0138; -78.1186
249112.366; 22; 415540.388672; 43999.21484375; -1706.5224609375; -1694.59; -11.9326; 0; 0; -0; -0; 0; -1646.54; -1229.56; -59.9823; -48.0497
249113.366; 22; 415863.643555; 45706.322265625; -1707.107421875; -1698.72; -8.39155; 0; 0; -0; -0; 0; -1647.02; -1229.92; -60.0836; -51.692
249114.366; 22; 416190.65625; 47413.8134765625; -1707.4912109375; -1718.46; 10.9721; 0; 0; -0; -0; 0; -1647.51; -1230.28; -59.9838; -70.9559
249115.366; 22; 416511.255859; 49121.87109375; -1708.0576171875; -1684.76; -23.2953; 0; 0; -0; -0; 0; -1647.99; -1230.64; -60.0668; -36.7715
249116.366; 22; 416836.140625; 50830.458984375; -1708.587890625; -1707.28; -1.30692; 0; 0; -0; -0; 0; -1648.47; -1231; -60.1135; -58.8066
249117.366; 22; 417159.080078; 52539.677734375; -1709.21875; -1697.06; -12.1605; 0; 0; -0; -0; 0; -1648.96; -1231.36; -60.2611; -48.1007
249118.366; 22; 417480.216797; 54249.3134765625; -1709.6357421875; -1687.58; -22.0509; 0; 0; -0; -0; 0; -1649.44; -1231.73; -60.1948; -38.1439
249119.366; 22; 417806.106445; 55959.423828125; -1710.1103515625; -1712.56; 2.45131; 0; 0; -0; -0; 0; -1649.92; -1232.09; -60.1861; -62.6374
249120.366; 22; 418133.711914; 57670.0302734375; -1710.6064453125; -1721.58; 10.9719; 0; 0; -0; -0; 0; -1650.41; -1232.45; -60.1991; -71.171
249121.366; 22; 418460.856445; 59381.1640625; -1711.1337890625; -1719.16; 8.02233; 0; 0; -0; -0; 0; -1650.89; -1232.81; -60.2434; -68.2657
249122.366; 22; 418792.631836; 61092.8095703125; -1711.6455078125; -1743.49; 31.8459; 0; 0; -0; -0; 0; -1651.37; -1233.17; -60.2721; -92.118
249123.366; 22; 419115.9375; 62804.849609375; -1712.0400390625; -1698.98; -13.0573; 0; 0; -0; -0; 0; -1651.86; -1233.53; -60.1836; -47.1263
249124.366; 22; 419444.385742; 64517.5498046875; -1712.7001953125; -1726.01; 13.307; 0; 0; -0; -0; 0; -1652.34; -1233.89; -60.3608; -73.6678
249125.366; 22; 419769.766602; 66230.7119140625; -1713.162109375; -1709.89; -3.27415; 0; 0; -0; -0; 0; -1652.82; -1234.25; -60.34; -57.0658
249126.366; 22; 420096.265625; 67944.2861328125; -1713.57421875; -1715.76; 2.18973; 0; 0; -0; -0; 0; -1653.3; -1234.61; -60.2693; -62.459
249127.366; 22; 420422.604492; 69658.4580078125; -1714.171875; -1714.92; 0.750447; 0; 0; -0; -0; 0; -1653.79; -1234.97; -60.3843; -61.1347
249128.366; 22; 420746.794922; 71373.001953125; -1714.5439453125; -1703.63; -10.9117; 0; 0; -0; -0; 0; -1654.27; -1235.33; -60.2737; -49.3619
249129.366; 22; 421076.526367; 73088.0087890625; -1715.0068359375; -1732.75; 17.7436; 0; 0; -0; -0; 0; -1654.75; -1235.69; -60.2539; -77.9976
249130.366; 22; 421399.924805; 74803.5810546875; -1715.572265625; -1699.47; -16.102; 0; 0; -0; -0; 0; -1655.24; -1236.05; -60.3369; -44.2349
249131.366; 22; 421726.657227; 76519.482421875; -1715.9013671875; -1716.99; 1.0891; 421488.185547; -0.724609375; 0.724609375; -1.65401e+06; 1.65401e+06; -1655.72; -1236.41; -60.1835; -61.2726
249132.366; 22; 422050.742188; 78235.896484375; -1716.4140625; -1703.08; -13.3361; 421290.100586; 1270.935546875; -1271.66015625; 777.328; -2048.99; -1656.2; -1236.77; -60.2139; -46.8778
249133.366; 22; 422377.722656; 79952.935546875; -1717.0390625; -1718.29; 1.2549; 421121.056641; 2440.546875; -1169.611328125; 663.365; -1832.98; -1656.68; -1237.13; -60.3566; -61.6115
249134.366; 22; 422706.15625; 81670.412109375; -1717.4765625; -1725.93; 8.45362; 421811.94043; 3619.447265625; -1178.900390625; -2711.18; 1532.28; -1657.16; -1237.49; -60.3118; -68.7654
249135.366; 22; 423027.59668; 83388.404296875; -1717.9921875; -1689.18; -28.8113; 423455.326172; 4842.619140625; -1223.171875; -6449; 5225.83; -1657.65; -1237.85; -60.3453; -31.534
249136.366; 22; 423355.591797; 85106.9404296875; -1718.5361328125; -1723.63; 5.08984; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1658.13; -1238.21; -60.4071; -65.4969
249137.366; 22; 423684.319336; 86825.94140625; -1719.0009765625; -1727.47; 8.4739; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1658.61; -1238.57; -60.3899; -68.8638
249138.366; 22; 424014.494141; 88545.4677734375; -1719.5263671875; -1735.08; 15.5539; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1659.09; -1238.93; -60.4333; -75.9872
249139.366; 22; 424345.824219; 90265.416015625; -1719.9482421875; -1741.15; 21.2031; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1659.58; -1239.29; -60.3732; -81.5763
249140.366; 22; 424674.50293; 91986.0263671875; -1720.6103515625; -1727.22; 6.60793; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1660.06; -1239.65; -60.5536; -67.1615
249141.366; 22; 424995.679688; 93706.9658203125; -1720.939453125; -1687.8; -33.1442; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1660.54; -1240.01; -60.4009; -27.2567
249142.366; 22; 425322.089844; 95428.255859375; -1721.2900390625; -1715.3; -5.99309; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1661.02; -1240.37; -60.2698; -54.2767
249143.366; 22; 425650.926758; 97149.7763671875; -1721.5205078125; -1728.05; 6.52914; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1661.5; -1240.73; -60.0185; -66.5476
249144.366; 22; 425976.19043; 98871.7890625; -1722.0126953125; -1709.27; -12.7406; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1661.98; -1241.09; -60.0291; -47.2886
249145.366; 22; 426302.167969; 100594.3193359375; -1722.5302734375; -1713.02; -9.50674; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1662.47; -1241.45; -60.0651; -50.5583
249146.366; 22; 426630.075195; 102317.3857421875; -1723.06640625; -1723.16; 0.0976997; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1662.95; -1241.81; -60.1198; -60.2175
249147.366; 22; 426957.001953; 104041.0263671875; -1723.640625; -1718.01; -5.62892; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1663.43; -1242.17; -60.2126; -54.5837
249148.366; 22; 427285.192383; 105765.2001953125; -1724.173828125; -1724.65; 0.47852; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1663.91; -1242.53; -60.2644; -60.743
249149.366; 22; 427614.796875; 107489.8232421875; -1724.623046875; -1732.08; 7.46025; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1664.39; -1242.89; -60.2324; -67.6927
249150.366; 22; 427942.293945; 109214.9541015625; -1725.130859375; -1721.01; -4.12214; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1664.87; -1243.25; -60.2591; -56.137
249151.366; 22; 428272.728516; 110940.4560546875; -1725.501953125; -1736.45; 10.9434; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1665.35; -1243.61; -60.149; -71.0925
249152.366; 22; 428602.421875; 112666.6181640625; -1726.162109375; -1732.55; 6.38819; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1665.83; -1243.97; -60.3281; -66.7163
249153.366; 22; 428935.110352; 114393.0556640625; -1726.4375; -1748.29; 21.8522; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1666.32; -1244.33; -60.1225; -81.9747
249154.366; 22; 429261.912109; 116119.88671875; -1726.8310546875; -1717.35; -9.47623; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1666.8; -1244.69; -60.0351; -50.5589
249155.366; 22; 429592.485352; 117847.1162109375; -1727.2294921875; -1737.17; 9.94462; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1667.28; -1245.04; -59.9527; -69.8973
249156.366; 22; 429919.875977; 119574.7421875; -1727.6259765625; -1720.45; -7.17663; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1667.76; -1245.4; -59.8684; -52.6917
249157.366; 22; 430250.639648; 121302.8134765625; -1728.0712890625; -1738.17; 10.1035; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1668.24; -1245.76; -59.833; -69.9365
249158.366; 22; 430579.674805; 123031.2958984375; -1728.482421875; -1729.09; 0.608995; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1668.72; -1246.12; -59.7634; -60.3724
249159.366; 22; 430901.993164; 124760.4091796875; -1729.11328125; -1693.79; -35.3189; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1669.2; -1246.48; -59.9137; -24.5948
249160.366; 22; 431231.043945; 126490.115234375; -1729.7060546875; -1729.17; -0.532528; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1669.68; -1246.84; -60.0259; -59.4934
249161.366; 22; 431561.098633; 128220.3828125; -1730.267578125; -1734.45; 4.18151; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1670.16; -1247.2; -60.1069; -64.2884
249162.366; 22; 431891.712891; 129951.2568359375; -1730.8740234375; -1737.39; 6.51563; 0; 0; 4842.619140625; 1.66173e+06; -1.65689e+06; -1670.64; -1247.56; -60.2329; -66.7486
249163.366; 22; 432221.302734; 131682.689453125; -1731.4326171875; -1732.01; 0.573702; 432129.922852; -117561.4560546875; 122404.075195312; -34041; 156445; -1671.12; -1247.92; -60.3112; -60.8849
249164.366; 22; 432553.80957; 133414.5732421875; -1731.8837890625; -1747.34; 15.4514; 432876.59082; -116357.5380859375; -1203.91796875; -2930.09; 1726.17; -1671.6; -1248.27; -60.2821; -75.7336
249165.366; 22; 432885.959961; 135147.005859375; -1732.4326171875; -1745.46; 13.0295; 433391.055664; -115195.8603515625; -1161.677734375; -2018.87; 857.193; -1672.08; -1248.63; -60.3508; -73.3802
249166.366; 22; 433211.800781; 136880.03515625; -1733.029296875; -1712.31; -20.7242; 433052.717773; -113993.419921875; -1202.4404296875; 1327.71; -2530.15; -1672.56; -1248.99; -60.4672; -39.743
249167.366; 22; 433539.272461; 138613.43359375; -1733.3984375; -1720.88; -12.5231; 433234.492188; -112729.732421875; -1263.6875; -713.322; -550.366; -1673.04; -1249.35; -60.3563; -47.8332
