tow; prn21; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg) 
249895.366; 22; 697069.048828; 5897.029296875; 398076.000976562; -1.11956e+06; 1.51763e+06; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2004.49; -1496.86; 400080; -1.11755e+06
249896.366; 22; 697460.950195; 7962.4462890625; -2065.4169921875; -2059.46; -5.96141; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2004.92; -1497.18; -60.4925; -54.5311
249897.366; 22; 697854.177734; 10028.2509765625; -2065.8046875; -2066.42; 0.619977; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2005.35; -1497.5; -60.4506; -61.0705
249898.366; 22; 698248.357422; 12094.513671875; -2066.2626953125; -2071.43; 5.16554; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2005.78; -1497.83; -60.4789; -65.6444
249899.366; 22; 698644.816406; 14161.2236328125; -2066.7099609375; -2083.41; 16.6961; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2006.21; -1498.15; -60.4967; -77.1928
249900.366; 22; 699034.054688; 16228.4013671875; -2067.177734375; -2045.46; -21.7168; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2006.64; -1498.47; -60.535; -38.8183
249901.366; 22; 699432.72168; 18295.982421875; -2067.5810546875; -2095.01; 27.4281; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2007.07; -1498.79; -60.509; -87.9371
249902.366; 22; 699824.814453; 20363.923828125; -2067.94140625; -2060.46; -7.47997; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2007.5; -1499.11; -60.4399; -52.96
249903.366; 22; 700215.599609; 22432.162109375; -2068.23828125; -2053.59; -14.6484; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2007.93; -1499.43; -60.3076; -45.6592
249904.366; 22; 700609.494141; 24500.912109375; -2068.75; -2069.93; 1.17973; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2008.36; -1499.75; -60.3901; -61.5698
249905.366; 22; 701001.472656; 26569.9189453125; -2069.0068359375; -2059.86; -9.14583; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2008.79; -1500.07; -60.2178; -51.072
249906.366; 22; 701396.295898; 28639.42578125; -2069.5068359375; -2074.81; 5.30331; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2009.22; -1500.39; -60.2889; -65.5922
249907.366; 22; 701793.973633; 30709.25; -2069.82421875; -2089.81; 19.9864; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2009.65; -1500.71; -60.1773; -80.1637
249908.366; 22; 702188.118164; 32779.4375; -2070.1875; -2071.24; 1.05599; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2010.08; -1501.03; -60.1117; -61.1677
249909.366; 22; 702580.908203; 34850.119140625; -2070.681640625; -2064.13; -6.55605; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2010.5; -1501.35; -60.177; -53.621
249910.366; 22; 702975.933594; 36921.203125; -2071.083984375; -2075.87; 4.78845; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2010.93; -1501.67; -60.1506; -64.9391
249911.366; 22; 703368.110352; 38992.6591796875; -2071.4560546875; -2060.9; -10.5533; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2011.36; -1501.99; -60.094; -49.5408
249912.366; 22; 703762.649414; 41064.564453125; -2071.9052734375; -2073.32; 1.41149; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2011.79; -1502.31; -60.1146; -61.5261
249913.366; 22; 704149.444336; 43136.7021484375; -2072.1376953125; -2032.62; -39.5167; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2012.22; -1502.63; -59.9185; -20.4019
249914.366; 22; 704552.34668; 45209.208984375; -2072.5068359375; -2117.27; 44.7593; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2012.65; -1502.95; -59.8593; -104.619
249915.366; 22; 704948.708008; 47282.2646484375; -2073.0556640625; -2082.89; 9.83717; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2013.08; -1503.27; -59.9797; -69.8169
249916.366; 22; 705344.321289; 49355.609375; -2073.3447265625; -2078.96; 5.6171; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2013.5; -1503.59; -59.8404; -65.4575
249917.366; 22; 705731.520508; 51429.2236328125; -2073.6142578125; -2034.75; -38.8686; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2013.93; -1503.91; -59.6818; -20.8131
249918.366; 22; 706141.888672; 53503.3330078125; -2074.109375; -2156.5; 82.3899; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2014.36; -1504.23; -59.7487; -142.139
249919.366; 22; 706524.458008; 55577.8623046875; -2074.529296875; -2010.42; -64.1139; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2014.79; -1504.55; -59.7405; 4.37341
249920.366; 22; 706900.708008; 57652.900390625; -2075.0380859375; -1977.21; -97.831; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2015.22; -1504.87; -59.8213; 38.0097
249921.366; 22; 707285.734375; 59728.4345703125; -2075.5341796875; -2023.33; -52.207; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2015.64; -1505.19; -59.8894; -7.68245
249922.366; 22; 707672.646484; 61804.2109375; -2075.7763671875; -2033.24; -42.5395; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2016.07; -1505.51; -59.7037; -17.1642
249923.366; 22; 708107.969727; 63880.4365234375; -2076.2255859375; -2287.64; 211.413; 0; 0; 7470.876953125; 1.8582e+06; -1.85073e+06; -2016.5; -1505.83; -59.7251; -271.139
250897.366; 19; 1572287.31543; -1557.4609375; 1557.4609375; -8.26243e+06; 8.26398e+06; 0; 0; -0; -0; 0; 1641.15; 1225.53; -83.6853; -8.26407e+06
250898.366; 19; 1571990.31055; -3138.1298828125; 1580.6689453125; 1560.77; 19.8978; 0; 0; -0; -0; 0; 1640.48; 1225.04; -59.8136; -79.7113
250899.366; 19; 1571683.58594; -4718.1689453125; 1580.0390625; 1611.85; -31.8096; 0; 0; -0; -0; 0; 1639.82; 1224.54; -59.7797; -27.9701
250900.366; 19; 1571382.61523; -6297.3798828125; 1579.2109375; 1581.61; -2.40078; 0; 0; -0; -0; 0; 1639.15; 1224.04; -59.944; -57.5432
250901.366; 19; 1571082.82812; -7875.953125; 1578.5732421875; 1575.39; 3.18135; 0; 0; -0; -0; 0; 1638.49; 1223.55; -59.9178; -63.0992
250902.366; 19; 1570783.34863; -9453.9365234375; 1577.9833984375; 1573.78; 4.20804; 0; 0; -0; -0; 0; 1637.83; 1223.05; -59.8437; -64.0518
250903.366; 19; 1570482.17578; -11031.2255859375; 1577.2890625; 1582.67; -5.38495; 0; 0; -0; -0; 0; 1637.16; 1222.56; -59.874; -54.4891
250904.366; 19; 1570177.03906; -12607.71484375; 1576.4892578125; 1603.5; -27.015; 0; 0; -0; -0; 0; 1636.5; 1222.06; -60.0098; -32.9947
250905.366; 19; 1569876.5459; -14183.6552734375; 1575.9404296875; 1579.1; -3.16181; 0; 0; -0; -0; 0; 1635.83; 1221.56; -59.8944; -56.7326
250906.366; 19; 1569580.32422; -15758.962890625; 1575.3076171875; 1556.66; 18.6522; 0; 0; -0; -0; 0; 1635.17; 1221.07; -59.863; -78.5152
250907.366; 19; 1569287.05762; -17333.7109375; 1574.748046875; 1541.13; 33.6217; 0; 0; -0; -0; 0; 1634.51; 1220.57; -59.7582; -93.3799
250908.366; 19; 1568986.21875; -18907.7646484375; 1574.0537109375; 1580.92; -6.86521; 0; 0; -0; -0; 0; 1633.84; 1220.08; -59.7882; -52.923
250909.366; 19; 1568681.43652; -20481.28515625; 1573.5205078125; 1601.64; -28.1209; 0; 0; -0; -0; 0; 1633.18; 1219.58; -59.6571; -31.5361
250910.366; 19; 1568379.53809; -22054.2099609375; 1572.9248046875; 1586.49; -13.5622; 0; 0; -0; -0; 0; 1632.51; 1219.08; -59.5882; -46.026
250911.366; 19; 1568085.30469; -23626.5009765625; 1572.291015625; 1546.21; 26.0841; 0; 0; -0; -0; 0; 1631.85; 1218.59; -59.5574; -85.6415
250912.366; 19; 1567780.51074; -25198.107421875; 1571.6064453125; 1601.7; -30.0965; 0; 0; -0; -0; 0; 1631.18; 1218.09; -59.5774; -29.4808
250913.366; 19; 1567484.60449; -26769.0185546875; 1570.9111328125; 1555; 15.9133; 0; 0; -0; -0; 0; 1630.52; 1217.6; -59.608; -75.5213
250914.366; 19; 1567182.26758; -28339.171875; 1570.1533203125; 1588.79; -18.6379; 0; 0; -0; -0; 0; 1629.85; 1217.1; -59.701; -41.0631
250915.366; 19; 1566881.22461; -29908.5537109375; 1569.3818359375; 1581.99; -12.6096; 0; 0; -0; -0; 0; 1629.19; 1216.6; -59.8077; -47.1981
250916.366; 19; 1566581.9707; -31477.3203125; 1568.7666015625; 1572.59; -3.82329; 0; 0; -0; -0; 0; 1628.52; 1216.11; -59.758; -55.9347
250917.366; 19; 1566279.09766; -33045.412109375; 1568.091796875; 1591.61; -23.5168; 0; 0; -0; -0; 0; 1627.86; 1215.61; -59.7678; -36.251
250918.366; 19; 1565982.66602; -34612.8291015625; 1567.4169921875; 1557.76; 9.65821; 0; 0; -0; -0; 0; 1627.19; 1215.11; -59.7776; -69.4358
250919.366; 19; 1565686.27539; -36179.5009765625; 1566.671875; 1557.54; 9.12863; 0; 0; -0; -0; 0; 1626.53; 1214.62; -59.8577; -68.9863
250920.366; 19; 1565386.68359; -37745.3427734375; 1565.841796875; 1574.37; -8.52372; 0; 0; -0; -0; 0; 1625.86; 1214.12; -60.0226; -51.4988
250921.366; 19; 1565082.91895; -39310.361328125; 1565.0185546875; 1596.29; -31.2754; 0; 0; -0; -0; 0; 1625.2; 1213.62; -60.1806; -28.9052
250922.366; 19; 1564784.76367; -40874.759765625; 1564.3984375; 1566.82; -2.4181; 0; 0; -0; -0; 0; 1624.53; 1213.13; -60.1354; -57.7173
250923.366; 19; 1564489.27441; -42438.4853515625; 1563.7255859375; 1552.81; 10.9191; 0; 0; -0; -0; 0; 1623.87; 1212.63; -60.1429; -71.0619
250924.366; 19; 1564196.4248; -44001.6123046875; 1563.126953125; 1538.94; 24.1919; 0; 0; -0; -0; 0; 1623.2; 1212.13; -60.0761; -84.2679
250925.366; 19; 1563895.3125; -45564.00390625; 1562.3916015625; 1582.36; -19.9642; 1563938.74023; -405.2529296875; 405.2529296875; -6.13723e+06; 6.13764e+06; 1622.54; 1211.64; -60.1459; -40.1817
250926.366; 19; 1563603.39648; -47125.935546875; 1561.931640625; 1534.03; 27.9026; 1562971.33691; -1563.2099609375; 1157.95703125; 3796.3; -2638.34; 1621.87; 1211.14; -59.9403; -87.8429
250927.366; 19; 1563312.24805; -48687.458984375; 1561.5234375; 1530; 31.5281; 1561496.43945; -2742.5146484375; 1179.3046875; 5787.81; -4608.51; 1621.21; 1210.64; -59.6829; -91.211
250928.366; 19; 1563009.82227; -50248.5712890625; 1561.1123046875; 1589.26; -28.1459; 1560297.45703; -3841.1640625; 1098.6494140625; 4705.06; -3606.42; 1620.54; 1210.14; -59.4284; -31.2825
250929.366; 19; 1562715.56934; -51808.328125; 1559.7568359375; 1546.31; 13.4473; 1559371.71875; -4963.927734375; 1122.763671875; 3632.8; -2510.03; 1619.87; 1209.65; -60.118; -73.5653
250930.366; 19; 1562416.83887; -53367.3095703125; 1558.9814453125; 1569.84; -10.8578; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1619.21; 1209.15; -60.2276; -49.3698
250931.366; 19; 1562124.08691; -54925.2685546875; 1557.958984375; 1538.42; 19.5371; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1618.54; 1208.65; -60.5842; -80.1213
250932.366; 19; 1561830.04883; -56482.7802734375; 1557.51171875; 1545.18; 12.3311; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1617.88; 1208.16; -60.3654; -72.6966
250933.366; 19; 1561535.31934; -58039.71875; 1556.9384765625; 1548.81; 8.12454; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1617.21; 1207.66; -60.2727; -68.3972
250934.366; 19; 1561236.81152; -59595.7705078125; 1556.0517578125; 1568.67; -12.6174; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1616.55; 1207.16; -60.4933; -47.8759
250935.366; 19; 1560941.85156; -61151.40234375; 1555.6318359375; 1550.03; 5.60678; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1615.88; 1206.66; -60.247; -65.8538
250936.366; 19; 1560648.64453; -62706.26171875; 1554.859375; 1540.81; 14.046; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1615.21; 1206.17; -60.3533; -74.3993
250937.366; 19; 1560355.41309; -64260.509765625; 1554.248046875; 1540.94; 13.3064; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1614.55; 1205.67; -60.2983; -73.6047
250938.366; 19; 1560057.51855; -65814.33984375; 1553.830078125; 1565.45; -11.6162; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1613.88; 1205.17; -60.0499; -48.4336
250939.366; 19; 1559764.60742; -67367.5908203125; 1553.2509765625; 1539.26; 13.9926; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1613.21; 1204.67; -59.9626; -73.9551
250940.366; 19; 1559467.82812; -68920.4052734375; 1552.814453125; 1559.59; -6.77128; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1612.55; 1204.17; -59.7326; -52.9613
250941.366; 19; 1559171.12305; -70472.4658203125; 1552.060546875; 1559.2; -7.13516; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1611.88; 1203.68; -59.8199; -52.6848
250942.366; 19; 1558875.34961; -72023.8486328125; 1551.3828125; 1554.3; -2.91709; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1611.21; 1203.18; -59.831; -56.9139
250943.366; 19; 1558575.33789; -73574.603515625; 1550.7548828125; 1576.57; -25.8173; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1610.55; 1202.68; -59.7923; -33.9749
250944.366; 19; 1558286.28027; -75124.787109375; 1550.18359375; 1519.01; 31.1756; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1609.88; 1202.18; -59.6968; -90.8724
250945.366; 19; 1557994.03906; -76674.248046875; 1549.4609375; 1535.74; 13.723; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1609.21; 1201.69; -59.7526; -73.4757
250946.366; 19; 1557698.17578; -78222.8564453125; 1548.6083984375; 1554.77; -6.16364; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1608.55; 1201.19; -59.9383; -53.7746
250947.366; 19; 1557403.14844; -79771.021484375; 1548.1650390625; 1550.38; -2.21412; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1607.88; 1200.69; -59.7147; -57.5005
250948.366; 19; 1557108.19043; -81318.5224609375; 1547.5009765625; 1550.01; -2.51382; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1607.21; 1200.19; -59.7117; -57.1979
250949.366; 19; 1556814.46387; -82865.3876953125; 1546.865234375; 1543.54; 3.32173; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1606.55; 1199.69; -59.6803; -63.0021
250950.366; 19; 1556523.60645; -84411.5810546875; 1546.193359375; 1528.47; 17.7273; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1605.88; 1199.19; -59.6851; -77.4123
250951.366; 19; 1556225.25879; -85957.2099609375; 1545.62890625; 1567.83; -22.1986; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1605.21; 1198.7; -59.5823; -37.3837
250952.366; 19; 1555936.07227; -87502.1513671875; 1544.94140625; 1519.69; 25.256; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1604.54; 1198.2; -59.6025; -84.8585
250953.366; 19; 1555645.79199; -89046.4013671875; 1544.25; 1525.43; 18.8169; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1603.88; 1197.7; -59.6265; -78.4434
250954.366; 19; 1555349.31543; -90589.8408203125; 1543.439453125; 1557.99; -14.5554; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1603.21; 1197.2; -59.7696; -45.2142
250955.366; 19; 1555054.96777; -92132.4775390625; 1542.63671875; 1546.81; -4.17065; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1602.54; 1196.7; -59.9049; -55.7343
250956.366; 19; 1554759.73535; -93674.4736328125; 1541.99609375; 1551.46; -9.46075; 0; 0; -4963.927734375; 6.11931e+06; -6.12427e+06; 1601.87; 1196.2; -59.8779; -50.4172
250957.366; 19; 1554468.22852; -95215.6279296875; 1541.154296875; 1531.88; 9.27553; 1554560.39258; -886.486328125; -4077.44140625; 18880.7; -22958.1; 1601.21; 1195.71; -60.0521; -69.3277
