tow; prn8; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg) 
248737.366; 21; 317638.135742; -135890.38671875; 135890.38671875; -1.6692e+06; 1.80509e+06; 0; 0; -0; -0; 0; -1880.21; -1404.05; 137771; -1.66732e+06
248738.366; 21; 318003.370117; -133949.71484375; -1940.671875; -1919.32; -21.3523; 0; 0; -0; -0; 0; -1880.58; -1404.33; -60.087; -38.7347
248739.366; 21; 318372.832031; -132008.6142578125; -1941.1005859375; -1941.54; 0.434877; 0; 0; -0; -0; 0; -1880.96; -1404.61; -60.1399; -60.5748
248740.366; 21; 318744.230469; -130067.0576171875; -1941.556640625; -1951.71; 10.1553; 0; 0; -0; -0; 0; -1881.34; -1404.89; -60.2201; -70.3754
248741.366; 21; 319110.624023; -128125.0458984375; -1942.01171875; -1925.41; -16.6006; 0; 0; -0; -0; 0; -1881.71; -1405.17; -60.2994; -43.6988
248742.366; 21; 319479.1875; -126182.6865234375; -1942.359375; -1936.81; -5.54523; 0; 0; -0; -0; 0; -1882.09; -1405.46; -60.2714; -54.7261
248743.366; 21; 319851.868164; -124239.9609375; -1942.7255859375; -1958.45; 15.7245; 0; 0; -0; -0; 0; -1882.46; -1405.74; -60.2618; -75.9864
248744.366; 21; 320221.119141; -122296.6630859375; -1943.2978515625; -1940.43; -2.87087; 0; 0; -0; -0; 0; -1882.84; -1406.02; -60.4584; -57.5876
248745.366; 21; 320589.026367; -120352.998046875; -1943.6650390625; -1933.37; -10.2995; 0; 0; -0; -0; 0; -1883.22; -1406.3; -60.45; -50.1505
248746.366; 21; 320956.276367; -118408.943359375; -1944.0546875; -1929.91; -14.1429; 0; 0; -0; -0; 0; -1883.59; -1406.58; -60.464; -46.3211
248747.366; 21; 321328.045898; -116464.5615234375; -1944.3818359375; -1953.66; 9.28024; 0; 0; -0; -0; 0; -1883.97; -1406.86; -60.4156; -69.6958
