tow; prn13; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg) 
248713.366; 28; 1679094.98633; 111327.3154296875; -111327.315429688; -8.8237e+06; 8.71238e+06; 0; 0; -0; -0; 0; 1549.19; 1156.86; -112877; -8.82525e+06
248714.366; 28; 1678810.8252; 109839.474609375; 1487.8408203125; 1493.28; -5.43601; 0; 0; -0; -0; 0; 1548.61; 1156.43; -60.767; -55.331
248715.366; 28; 1678527.97656; 108352.115234375; 1487.359375; 1486.38; 0.979777; 0; 0; -0; -0; 0; 1548.03; 1155.99; -60.6685; -61.6483
248716.366; 28; 1678252.30273; 106865.3564453125; 1486.7587890625; 1448.68; 38.083; 0; 0; -0; -0; 0; 1547.45; 1155.56; -60.6891; -98.7721
248717.366; 28; 1677969.71484; 105379.2900390625; 1486.06640625; 1485.01; 1.05702; 0; 0; -0; -0; 0; 1546.87; 1155.13; -60.8014; -61.8584
248718.366; 28; 1677687.6709; 103893.826171875; 1485.4638671875; 1482.15; 3.31293; 0; 0; -0; -0; 0; 1546.29; 1154.7; -60.8238; -64.1367
248719.366; 28; 1677403.90527; 102408.71484375; 1485.111328125; 1491.2; -6.0871; 0; 0; -0; -0; 0; 1545.71; 1154.26; -60.596; -54.5089
248720.366; 28; 1677124.02441; 100924.3662109375; 1484.3486328125; 1470.78; 13.5648; 0; 0; -0; -0; 0; 1545.13; 1153.83; -60.7784; -74.3432
248721.366; 28; 1676837.08691; 99440.5029296875; 1483.86328125; 1507.87; -24.0035; 0; 0; -0; -0; 0; 1544.55; 1153.4; -60.6834; -36.6799
248722.366; 28; 1676553.78711; 97957.341796875; 1483.1611328125; 1488.75; -5.58939; 0; 0; -0; -0; 0; 1543.97; 1152.96; -60.8051; -55.2157
248723.366; 28; 1676270.71191; 96474.67578125; 1482.666015625; 1487.57; -4.90418; 0; 0; -0; -0; 0; 1543.39; 1152.53; -60.7196; -55.8155
248724.366; 28; 1675988.06738; 94992.640625; 1482.03515625; 1485.31; -3.27188; 0; 0; -0; -0; 0; 1542.81; 1152.09; -60.7699; -57.498
