tow; prn10; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
568069.756; 77; -2292913.86816; 11090.638671875; -11090.638671875; 1.20493e+07; -1.20604e+07; 0; 0; -0; -0; 0; -361.076; -269.635; -10729.6; 1.20497e+07; -3.20613e+07; 0
568070.756; 77; -2292817.71777; 11598.7001953125; -508.0615234375; -505.274; -2.78781; 0; 0; -0; -0; 0; -361.377; -269.859; -146.685; -143.897; -3.20612e+07; 0
568071.756; 77; -2292719.01855; 12107.55859375; -508.8583984375; -518.668; 9.8095; 0; 0; -0; -0; 0; -361.677; -270.084; -147.181; -156.991; -3.20611e+07; 0
568072.756; 77; -2292623.32227; 12616.423828125; -508.865234375; -502.887; -5.97784; 0; 0; -0; -0; 0; -361.977; -270.308; -146.888; -140.91; -3.2061e+07; 0
568073.756; 77; -2292525.28711; 13125.599609375; -509.17578125; -515.178; 6.00244; 0; 0; -0; -0; 0; -362.278; -270.532; -146.898; -152.9; -3.20609e+07; 0
568074.756; 77; -2292429.20605; 13635.0576171875; -509.4580078125; -504.909; -4.54866; 0; 0; -0; -0; 0; -362.578; -270.756; -146.88; -142.331; -3.20608e+07; 0
568075.756; 77; -2292331.79883; 14144.4296875; -509.3720703125; -511.878; 2.50636; 0; 0; -0; -0; 0; -362.879; -270.981; -146.493; -149; -3.20607e+07; 0
568076.756; 77; -2292234.70605; 14654.0009765625; -509.5712890625; -510.226; 0.654679; 0; 0; -0; -0; 0; -363.179; -271.205; -146.392; -147.047; -3.20606e+07; 0
568077.756; 77; -2292137.54297; 15164.0703125; -510.0693359375; -510.595; 0.526127; 0; 0; -0; -0; 0; -363.479; -271.429; -146.59; -147.116; -3.20605e+07; 0
568078.756; 77; -2292042.08984; 15673.982421875; -509.912109375; -501.61; -8.30255; 0; 0; -0; -0; 0; -363.78; -271.654; -146.132; -137.83; -3.20604e+07; 0
568079.756; 77; -2291942.86816; 16184.6533203125; -510.6708984375; -521.413; 10.7425; 0; 0; -0; -0; 0; -364.08; -271.878; -146.591; -157.333; -3.20603e+07; 0
568080.756; 77; -2291846.61328; 16695.4296875; -510.7763671875; -505.823; -4.95354; 0; 0; -0; -0; 0; -364.381; -272.102; -146.396; -141.442; -3.20603e+07; 0
568081.756; 77; -2291747.98438; 17207.18359375; -511.75390625; -518.298; 6.54449; 0; 0; -0; -0; 0; -364.681; -272.327; -147.073; -153.617; -3.20602e+07; 0
568082.756; 77; -2291650.33301; 17718.65234375; -511.46875; -513.161; 1.69265; 0; 0; -0; -0; 0; -364.982; -272.551; -146.487; -148.18; -3.20601e+07; 0
568083.756; 77; -2291554.25195; 18230.140625; -511.48828125; -504.909; -6.57893; 0; 0; -0; -0; 0; -365.282; -272.776; -146.206; -139.627; -3.206e+07; 0
568084.756; 77; -2291456.87988; 18742.0966796875; -511.9560546875; -511.694; -0.262372; 0; 0; -0; -0; 0; -365.583; -273; -146.373; -146.111; -3.20599e+07; 0
568085.756; 77; -2291358.77441; 19254.5908203125; -512.494140625; -515.548; 3.05358; 0; 0; -0; -0; 0; -365.883; -273.224; -146.611; -149.665; -3.20598e+07; 0
568086.756; 77; -2291260.49512; 19767.646484375; -513.0556640625; -516.461; 3.40553; 0; 0; -0; -0; 0; -366.184; -273.449; -146.872; -150.278; -3.20597e+07; 0
568087.756; 77; -2291164.55371; 20281.0205078125; -513.3740234375; -504.175; -9.19853; 0; 0; -0; -0; 0; -366.484; -273.673; -146.89; -137.691; -3.20596e+07; 0
568088.756; 77; -2291066.27441; 20794.896484375; -513.8759765625; -516.461; 2.58521; 0; 0; -0; -0; 0; -366.785; -273.898; -147.091; -149.677; -3.20595e+07; 0
568089.756; 77; -2290968.65723; 21308.20703125; -513.310546875; -512.982; -0.328764; 0; 0; -0; -0; 0; -367.085; -274.122; -146.225; -145.897; -3.20594e+07; 0
568090.756; 77; -2290871.4248; 21822.330078125; -514.123046875; -510.96; -3.16322; 0; 0; -0; -0; 0; -367.386; -274.346; -146.737; -143.574; -3.20593e+07; 0
568091.756; 77; -2290773.63379; 22337.16015625; -514.830078125; -513.895; -0.934823; 0; 0; -0; -0; 0; -367.686; -274.571; -147.144; -146.209; -3.20592e+07; 0
568092.756; 77; -2290673.99316; 22852.068359375; -514.908203125; -523.615; 8.70682; 0; 0; -0; -0; 0; -367.987; -274.795; -146.921; -155.628; -3.20591e+07; 0
568093.756; 77; -2290578.61035; 23367.43359375; -515.365234375; -501.24; -14.1252; 0; 0; -0; -0; 0; -368.287; -275.02; -147.078; -132.953; -3.2059e+07; 0
568094.756; 77; -2290479.31836; 23882.720703125; -515.287109375; -521.783; 6.49583; 0; 0; -0; -0; 0; -368.588; -275.244; -146.699; -153.195; -3.20589e+07; 0
568095.756; 77; -2290380.51562; 24398.5126953125; -515.7919921875; -519.212; 3.41988; 0; 0; -0; -0; 0; -368.888; -275.469; -146.904; -150.323; -3.20588e+07; 0
568096.756; 77; -2290283.21289; 24914.6845703125; -516.171875; -511.329; -4.84255; 0; 0; -0; -0; 0; -369.189; -275.693; -146.983; -142.14; -3.20587e+07; 0
568097.756; 77; -2290185.14258; 25430.19140625; -515.5068359375; -515.363; -0.143865; 0; 0; -0; -0; 0; -369.49; -275.918; -146.017; -145.873; -3.20586e+07; 0
568098.756; 77; -2290086.79297; 25946.466796875; -516.275390625; -516.831; 0.555295; 0; 0; -0; -0; 0; -369.79; -276.142; -146.485; -147.04; -3.20585e+07; 0
568099.756; 77; -2289988.19922; 26463.3388671875; -516.8720703125; -518.114; 1.24158; 0; 0; -0; -0; 0; -370.091; -276.367; -146.781; -148.023; -3.20584e+07; 0
568100.756; 77; -2289888.55859; 26980.35546875; -517.0166015625; -523.615; 6.59842; 0; 0; -0; -0; 0; -370.392; -276.591; -146.625; -153.223; -3.20583e+07; 0
568101.756; 77; -2289790.38379; 27497.7451171875; -517.3896484375; -515.912; -1.47757; 0; 0; -0; -0; 0; -370.692; -276.816; -146.697; -145.22; -3.20582e+07; 0
568102.756; 77; -2289692.69727; 28015.470703125; -517.7255859375; -513.346; -4.37944; 0; 0; -0; -0; 0; -370.993; -277.04; -146.733; -142.353; -3.20581e+07; 0
568103.756; 77; -2289592.3584; 28533.51953125; -518.048828125; -527.284; 9.23548; 0; 0; -0; -0; 0; -371.294; -277.265; -146.755; -155.991; -3.2058e+07; 0
568104.756; 77; -2289494.6377; 29051.3046875; -517.78515625; -513.526; -4.2594; 0; 0; -0; -0; 0; -371.594; -277.489; -146.191; -141.932; -3.20579e+07; 0
568105.756; 77; -2289394.89258; 29570.0166015625; -518.7119140625; -524.164; 5.45221; 0; 0; -0; -0; 0; -371.895; -277.714; -146.817; -152.269; -3.20578e+07; 0
568106.756; 77; -2289297.31055; 30088.666015625; -518.6494140625; -512.797; -5.85238; 0; 0; -0; -0; 0; -372.196; -277.938; -146.454; -140.601; -3.20577e+07; 0
568107.756; 77; -2289196.93652; 30607.765625; -519.099609375; -527.469; 8.36944; 0; 0; -0; -0; 0; -372.496; -278.163; -146.603; -154.973; -3.20576e+07; 0
568108.756; 77; -2289099.28516; 31126.6904296875; -518.9248046875; -513.161; -5.76341; 0; 0; -0; -0; 0; -372.797; -278.387; -146.128; -140.364; -3.20575e+07; 0
568109.756; 77; -2288997.93457; 31646.3056640625; -519.615234375; -532.601; 12.9857; 0; 0; -0; -0; 0; -373.098; -278.612; -146.518; -159.503; -3.20574e+07; 0
568110.756; 77; -2288900.49219; 32167.181640625; -520.8759765625; -512.063; -8.8128; 0; 0; -0; -0; 0; -373.398; -278.836; -147.478; -138.665; -3.20573e+07; 0
568111.756; 77; -2288800.71191; 32687.0693359375; -519.8876953125; -524.349; 4.46118; 0; 0; -0; -0; 0; -373.699; -279.061; -146.189; -150.65; -3.20572e+07; 0
568112.756; 77; -2288701.56055; 33207.4345703125; -520.365234375; -521.044; 0.678717; 0; 0; -0; -0; 0; -374; -279.286; -146.365; -147.044; -3.20571e+07; 0
568113.756; 77; -2288603.35059; 33728.8984375; -521.4638671875; -516.097; -5.36704; 0; 0; -0; -0; 0; -374.301; -279.51; -147.163; -141.796; -3.2057e+07; 0
568114.756; 77; -2288503.70996; 34249.828125; -520.9296875; -523.615; 2.68533; 0; 0; -0; -0; 0; -374.601; -279.735; -146.328; -149.014; -3.20569e+07; 0
568115.756; 77; -2288404.13867; 34771.671875; -521.84375; -523.251; 1.40691; 0; 0; -0; -0; 0; -374.902; -279.959; -146.942; -148.348; -3.20568e+07; 0
568116.756; 77; -2288303.83496; 35294.46484375; -522.79296875; -527.1; 4.30659; 0; 0; -0; -0; 0; -375.203; -280.184; -147.59; -151.897; -3.20567e+07; 0
