tm; rg; carr
856183.114175;0.333478; -710668.272
857206.114175;0.333313; -711702.226
858229.114175;0.333150; -712736.501
859252.114175;0.332985; -713771.091
860275.114175;0.332820; -714806.084
861298.114175;0.332656; -715841.415
862321.114175;0.332492; -716877.055
863344.114175;0.332327; -717913.034
864367.114175;0.332163; -718949.456
865390.114175;0.331998; -719986.064
866413.114175;0.331833; -721022.957
867436.114175;0.331669; -722060.270
868459.114175;0.331504; -723097.813
869482.114175;0.331339; -724135.637
870505.114175;0.331175; -725173.895
871528.114175;0.331011; -726212.423
872551.114175;0.330846; -727251.323
873574.114175;0.330681; -728290.463
874597.114175;0.330515; -729329.954
875620.114175;0.330351; -730369.854
876643.114175;0.330186; -731410.179
877666.114175;0.330021; -732450.655
878689.114175;0.329856; -733491.596
879712.114175;0.329690; -734532.944
880735.114175;0.329525; -735574.522
881758.114175;0.329359; -736616.324
882781.114175;0.329193; -737658.499
883804.114175;0.329028; -738701.046
884827.114175;0.328862; -739743.945
885850.114175;0.328697; -740787.138
886873.114175;0.328532; -741830.625
887896.114175;0.328366; -742874.369
888919.114175;0.328200; -743918.417
889942.114175;0.328036; -744962.831
890965.114175;0.327870; -746007.548
891988.114175;0.327703; -747052.611
893011.114175;0.327538; -748097.947
894034.114175;0.327372; -749143.757
895057.114175;0.327206; -750189.816
896080.114175;0.327040; -751236.132
897103.114175;0.326874; -752282.893
898126.114175;0.326708; -753329.837
899149.114175;0.326543; -754376.954
900172.114175;0.326376; -755424.451
901195.114175;0.326210; -756472.389
902218.114175;0.326044; -757520.615
903241.114175;0.325877; -758568.967
904264.114175;0.325711; -759617.703
905287.114175;0.325545; -760666.624
906310.114175;0.325379; -761715.896
907333.114175;0.325212; -762765.593
908356.114175;0.325046; -763815.354
909379.114175;0.324878; -764865.492
910402.114175;0.324713; -765916.003
911425.114175;0.324545; -766966.773
912448.114175;0.324377; -768017.790
913471.114175;0.324212; -769069.050
914494.114175;0.324044; -770120.642
915517.114175;0.323878; -771172.582
916540.114175;0.323711; -772224.935
917563.114175;0.323543; -773277.384
918586.114175;0.323376; -774330.160
919609.114175;0.323210; -775383.306
920632.114175;0.323044; -776436.679
921655.114175;0.322876; -777490.309
922678.114175;0.322709; -778544.401
923701.114175;0.322541; -779598.765
924724.114175;0.322375; -780653.465
925747.114175;0.322206; -781708.531
926770.114175;0.322040; -782763.824
927793.114175;0.321871; -783819.455
928816.114175;0.321704; -784875.509
929839.114175;0.321537; -785931.894
930862.114175;0.321368; -786988.620
931885.114175;0.321202; -788045.749
932908.114175;0.321034; -789103.092
933931.114175;0.320867; -790160.835
934954.114175;0.320697; -791219.066
935977.114175;0.320530; -792277.510
937000.114175;0.320363; -793336.215
938023.114175;0.320194; -794395.145
939046.114175;0.320026; -795454.592
940069.114175;0.319858; -796514.473
941092.114175;0.319689; -797574.521
942115.114175;0.319521; -798634.863
943138.114175;0.319353; -799695.536
944161.114175;0.319185; -800756.571
945184.114175;0.319017; -801818.015
946207.114175;0.318847; -802879.577
947230.114175;0.318679; -803941.507
948253.114175;0.318511; -805003.807
949276.114175;0.318343; -806066.489
950299.114175;0.318173; -807129.438
951322.114175;0.318005; -808192.779
952345.114175;0.317836; -809256.577
953368.114175;0.317669; -810320.599
954391.114175;0.317498; -811384.946
955414.114175;0.317329; -812449.731
956437.114175;0.317159; -813514.656
957460.114175;0.316990; -814580.052
958483.114175;0.316822; -815645.764
959506.114175;0.316652; -816711.760
960529.114175;0.316483; -817778.124
961552.114175;0.316313; -818844.898
962575.114175;0.316144; -819911.880
963598.114175;0.315975; -820979.338
964621.114175;0.315806; -822046.998
965644.114175;0.315636; -823115.059
966667.114175;0.315466; -824183.403
967690.114175;0.315298; -825252.104
968713.114175;0.315128; -826321.038
969736.114175;0.314957; -827390.232
970759.114175;0.314789; -828459.781
971782.114175;0.314618; -829529.617
972805.114175;0.314449; -830599.754
973828.114175;0.314279; -831670.196
974851.114175;0.314108; -832741.046
975874.114175;0.313938; -833812.306
976897.114175;0.313770; -834883.696
977920.114175;0.313598; -835955.399
978943.114175;0.313429; -837027.500
979966.114175;0.313259; -838099.512
980989.114175;0.313089; -839171.730
982012.114175;0.312918; -840244.338
983035.114175;0.312748; -841317.068
984058.114175;0.312579; -842389.974
985081.114175;0.312408; -843463.211
986104.114175;0.312238; -844536.693
987127.114175;0.312067; -845610.585
988150.114175;0.311897; -846684.896
989173.114175;0.311727; -847759.344
990196.114175;0.311557; -848834.221
991219.114175;0.311385; -849909.651
992242.114175;0.311215; -850985.552
993265.114175;0.311044; -852061.783
994288.114175;0.310874; -853138.361
995311.114175;0.310704; -854215.318
996334.114175;0.310533; -855292.597
997357.114175;0.310361; -856370.164
998380.114175;0.310190; -857447.949
999403.114175;0.310019; -858526.135
1000426.114175;0.309847; -859604.491
1001449.114175;0.309678; -860683.153
1002472.114175;0.309505; -861762.123
1003495.114175;0.309333; -862841.504
1004518.114175;0.309164; -863921.070
1005541.114175;0.308990; -865001.038
1006564.114175;0.308820; -866081.473
1007587.114175;0.308648; -867162.110
1008610.114175;0.308478; -868243.232
1009633.114175;0.308307; -869324.905
1010656.114175;0.308135; -870406.955
1011679.114175;0.307963; -871489.446
1012702.114175;0.307791; -872572.228
1013725.114175;0.307620; -873655.248
1014748.114175;0.307447; -874738.768
1015771.114175;0.307275; -875822.477
1016794.114175;0.307103; -876906.250
1017817.114175;0.306931; -877990.367
1018840.114175;0.306759; -879074.880
1019863.114175;0.306587; -880159.817
1020886.114175;0.306415; -881244.919
1021909.114175;0.306242; -882330.319
1022932.114175;0.306069; -883415.966
1023955.114175;0.305896; -884501.982
1024978.114175;0.305725; -885588.158
1026001.114175;0.305552; -886674.769
1027024.114175;0.305379; -887761.553
1028047.114175;0.305208; -888848.683
1029070.114175;0.305036; -889936.203
1030093.114175;0.304861; -891024.042
1031116.114175;0.304689; -892112.124
1032139.114175;0.304515; -893200.485
1033162.114175;0.304343; -894289.194
1034185.114175;0.304170; -895378.256
1035208.114175;0.303998; -896467.633
1036231.114175;0.303823; -897557.332
1037254.114175;0.303650; -898647.320
1038277.114175;0.303478; -899737.591
1039300.114175;0.303305; -900828.144
1040323.114175;0.303131; -901919.078
1041346.114175;0.302958; -903010.375
1042369.114175;0.302786; -904101.919
1043392.114175;0.302612; -905193.882
1044415.114175;0.302439; -906286.394
1045438.114175;0.302266; -907379.073
1046461.114175;0.302092; -908471.986
1047484.114175;0.301919; -909565.324
1048507.114175;0.301745; -910659.073
1049530.114175;0.301572; -911753.193
1050553.114175;0.301398; -912847.607
1051576.114175;0.301225; -913942.358
1052599.114175;0.301049; -915037.489
1053622.114175;0.300876; -916132.944
1054645.114175;0.300702; -917228.639
1055668.114175;0.300528; -918324.596
1056691.114175;0.300355; -919420.886
1057714.114175;0.300182; -920517.617
1058737.114175;0.300007; -921614.605
1059760.114175;0.299833; -922711.890
1060783.114175;0.299659; -923809.486
1061806.114175;0.299485; -924907.466
1062829.114175;0.299311; -926005.811
1063852.114175;0.299136; -927104.509
1064875.114175;0.298960; -928203.503
1065898.114175;0.298787; -929302.758
1066921.114175;0.298612; -930402.192
1067944.114175;0.298438; -931501.887
1068967.114175;0.298264; -932602.029
1069990.114175;0.298088; -933702.604
1071013.114175;0.297913; -934803.507
1072036.114175;0.297739; -935904.702
1073059.114175;0.297564; -937006.156
1074082.114175;0.297388; -938107.787
1075105.114175;0.297215; -939209.695
1076128.114175;0.297038; -940311.917
1077151.114175;0.296864; -941414.490
1078174.114175;0.296688; -942517.399
1079197.114175;0.296514; -943620.753
1080220.114175;0.296338; -944724.418
1081243.114175;0.296163; -945828.416
1082266.114175;0.295987; -946932.640
1083289.114175;0.295813; -948037.242
1084312.114175;0.295636; -949142.232
1085335.114175;0.295461; -950247.463
1086358.114175;0.295284; -951352.891
1087381.114175;0.295109; -952458.604
1088404.114175;0.294934; -953564.603
1089427.114175;0.294758; -954670.792
1090450.114175;0.294582; -955777.277
1091473.114175;0.294406; -956884.015
1092496.114175;0.294231; -957991.067
1093519.114175;0.294056; -959098.441
1094542.114175;0.293879; -960206.053
1095565.114175;0.293704; -961313.941
1096588.114175;0.293528; -962422.105
1097611.114175;0.293352; -963530.564
1098634.114175;0.293175; -964639.384
1099657.114175;0.293000; -965748.654
1100680.114175;0.292823; -966858.321
1101703.114175;0.292648; -967968.389
1102726.114175;0.292471; -969078.797
1103749.114175;0.292295; -970189.251
1104772.114175;0.292119; -971300.029
1105795.114175;0.291943; -972411.149
1106818.114175;0.291767; -973522.633
1107841.114175;0.291590; -974634.501
1108864.114175;0.291414; -975746.562
1109887.114175;0.291237; -976859.004
1110910.114175;0.291062; -977971.646
1111933.114175;0.290884; -979084.604
1112956.114175;0.290707; -980197.698
1113979.114175;0.290531; -981311.123
1115002.114175;0.290353; -982424.966
1116025.114175;0.290177; -983538.976
1117048.114175;0.290001; -984653.358
1118071.114175;0.289823; -985767.979
1119094.114175;0.289647; -986882.906
1120117.114175;0.289470; -987998.078
1121140.114175;0.289293; -989113.648
1122163.114175;0.289117; -990229.694
1123186.114175;0.288939; -991346.027
1124209.114175;0.288762; -992462.638
1125232.114175;0.288587; -993579.458
1126255.114175;0.288408; -994696.924
1127278.114175;0.288231; -995814.747
1128301.114175;0.288054; -996932.847
1129324.114175;0.287876; -998051.379
1130347.114175;0.287699; -999170.277
1131370.114175;0.287521; -1000289.543
1132393.114175;0.287344; -1001409.215
1133416.114175;0.287166; -1002529.267
1134439.114175;0.286989; -1003649.636
1135462.114175;0.286810; -1004770.220
1136485.114175;0.286633; -1005891.108
1137508.114175;0.286455; -1007012.403
1138531.114175;0.286278; -1008134.068
1139554.114175;0.286098; -1009256.056
1140577.114175;0.285921; -1010378.385
1141600.114175;0.285743; -1011501.122
1142623.114175;0.285564; -1012624.179
1143646.114175;0.285387; -1013747.364
1144669.114175;0.285207; -1014870.841
1145692.114175;0.285029; -1015994.635
1146715.114175;0.284851; -1017118.834
1147738.114175;0.284673; -1018243.294
1148761.114175;0.284493; -1019368.279
1149784.114175;0.284316; -1020493.615
1150807.114175;0.284137; -1021619.009
1151830.114175;0.283958; -1022744.836
1152853.114175;0.283779; -1023870.948
1153876.114175;0.283600; -1024997.489
1154899.114175;0.283421; -1026124.458
1155922.114175;0.283240; -1027251.613
1156945.114175;0.283062; -1028378.906
1157968.114175;0.282884; -1029506.464
1158991.114175;0.282704; -1030634.343
1160014.114175;0.282526; -1031762.741
1161037.114175;0.282346; -1032891.330
1162060.114175;0.282168; -1034020.206
1163083.114175;0.281988; -1035149.353
1164106.114175;0.281810; -1036278.487
1165129.114175;0.281630; -1037408.060
1166152.114175;0.281449; -1038538.120
1167175.114175;0.281270; -1039668.622
1168198.114175;0.281091; -1040799.464
1169221.114175;0.280911; -1041930.725
1170244.114175;0.280731; -1043062.038
1171267.114175;0.280551; -1044193.710
1172290.114175;0.280372; -1045325.619
1173313.114175;0.280192; -1046457.768
1174336.114175;0.280012; -1047590.188
1175359.114175;0.279832; -1048722.981
1176382.114175;0.279653; -1049856.218
1177405.114175;0.279471; -1050989.811
1178428.114175;0.279292; -1052123.604
1179451.114175;0.279113; -1053257.742
1180474.114175;0.278932; -1054392.302
1181497.114175;0.278751; -1055526.988
1182520.114175;0.278572; -1056662.028
1183543.114175;0.278392; -1057797.416
1184566.114175;0.278211; -1058933.186
1185589.114175;0.278031; -1060069.155
1186612.114175;0.277850; -1061205.387
1187635.114175;0.277670; -1062341.825
1188658.114175;0.277489; -1063478.502
1189681.114175;0.277310; -1064615.565
1190704.114175;0.277129; -1065752.904
1191727.114175;0.276948; -1066890.488
1192750.114175;0.276769; -1068028.188
1193773.114175;0.276587; -1069166.283
1194796.114175;0.276405; -1070304.726
1195819.114175;0.276227; -1071443.251
1196842.114175;0.276046; -1072582.192
1197865.114175;0.275864; -1073721.255
1198888.114175;0.275684; -1074860.606
1199911.114175;0.275503; -1076000.469
1200934.114175;0.275322; -1077140.648
1201957.114175;0.275141; -1078281.465
1202980.114175;0.274960; -1079422.670
1204003.114175;0.274779; -1080564.238
1205026.114175;0.274597; -1081706.074
1206049.114175;0.274416; -1082848.105
1207072.114175;0.274235; -1083990.393
1208095.114175;0.274054; -1085132.955
1209118.114175;0.273872; -1086275.861
1210141.114175;0.273692; -1087419.149
1211164.114175;0.273510; -1088562.864
1212187.114175;0.273329; -1089706.913
1213210.114175;0.273147; -1090851.206
1214233.114175;0.272966; -1091995.951
1215256.114175;0.272785; -1093140.949
1216279.114175;0.272603; -1094286.169
1217302.114175;0.272422; -1095431.816
1218325.114175;0.272239; -1096577.861
1219348.114175;0.272058; -1097724.159
1220371.114175;0.271877; -1098870.700
1221394.114175;0.271695; -1100017.609
1222417.114175;0.271514; -1101164.819
1223440.114175;0.271332; -1102312.328
1224463.114175;0.271149; -1103460.082
1225486.114175;0.270967; -1104608.054
1226509.114175;0.270786; -1105756.291
1227532.114175;0.270604; -1106905.014
1228555.114175;0.270422; -1108053.986
1229578.114175;0.270240; -1109203.390
1230601.114175;0.270058; -1110352.964
1231624.114175;0.269877; -1111502.873
1232647.114175;0.269693; -1112653.232
1233670.114175;0.269512; -1113803.794
1234693.114175;0.269329; -1114954.753
1235716.114175;0.269148; -1116106.005
1236739.114175;0.268963; -1117257.500
1237762.114175;0.268782; -1118409.335
1238785.114175;0.268598; -1119561.404
1239808.114175;0.268417; -1120713.721
1240831.114175;0.268234; -1121866.258
1241854.114175;0.268050; -1123018.995
1242877.114175;0.267869; -1124172.083
1243900.114175;0.267684; -1125325.496
1244923.114175;0.267501; -1126479.192
1245946.114175;0.267317; -1127633.193
1246969.114175;0.267134; -1128787.536
1247992.114175;0.266949; -1129942.304
1249015.114175;0.266766; -1131097.195
1250038.114175;0.266583; -1132252.381
1251061.114175;0.266399; -1133407.947
1252084.114175;0.266215; -1134563.812
1253107.114175;0.266031; -1135720.077
1254130.114175;0.265847; -1136876.669
1255153.114175;0.265663; -1138033.399
1256176.114175;0.265479; -1139190.367
1257199.114175;0.265295; -1140347.735
1258222.114175;0.265111; -1141505.328
1259245.114175;0.264926; -1142663.165
1260268.114175;0.264743; -1143821.265
1261291.114175;0.264559; -1144979.775
1262314.114175;0.264375; -1146138.670
1263337.114175;0.264191; -1147297.889
1264360.114175;0.264007; -1148457.505
1265383.114175;0.263823; -1149617.333
1266406.114175;0.263639; -1150777.471
1267429.114175;0.263455; -1151938.134
1268452.114175;0.263270; -1153099.293
1269475.114175;0.263086; -1154260.522
1270498.114175;0.262901; -1155422.167
1271521.114175;0.262717; -1156583.950
1272544.114175;0.262532; -1157746.224
1273567.114175;0.262347; -1158908.590
1274590.114175;0.262163; -1160071.364
1275613.114175;0.261978; -1161234.485
1276636.114175;0.261794; -1162397.921
1277659.114175;0.261608; -1163561.660
1278682.114175;0.261424; -1164725.606
1279705.114175;0.261239; -1165889.951
1280728.114175;0.261054; -1167054.562
1281751.114175;0.260869; -1168219.723
1282774.114175;0.260683; -1169385.320
1283797.114175;0.260498; -1170551.189
1284820.114175;0.260313; -1171717.122
1285843.114175;0.260129; -1172883.347
1286866.114175;0.259943; -1174049.982
1287889.114175;0.259758; -1175216.991
1288912.114175;0.259573; -1176384.367
1289935.114175;0.259389; -1177552.103
1290958.114175;0.259201; -1178720.023
1291981.114175;0.259017; -1179888.277
1293004.114175;0.258831; -1181056.727
1294027.114175;0.258645; -1182225.597
1295050.114175;0.258461; -1183394.835
1296073.114175;0.258276; -1184564.317
1297096.114175;0.258091; -1185734.210
1298119.114175;0.257905; -1186904.455
1299142.114175;0.257719; -1188075.029
1300165.114175;0.257534; -1189245.656
1301188.114175;0.257347; -1190416.503
1302211.114175;0.257163; -1191587.868
1303234.114175;0.256977; -1192759.638
1304257.114175;0.256791; -1193931.574
1305280.114175;0.256605; -1195104.142
1306303.114175;0.256419; -1196276.972
1307326.114175;0.256233; -1197449.955
1308349.114175;0.256047; -1198623.131
1309372.114175;0.255861; -1199796.645
1310395.114175;0.255676; -1200970.686
1311418.114175;0.255490; -1202144.960
1312441.114175;0.255304; -1203319.598
1313464.114175;0.255119; -1204494.568
1314487.114175;0.254932; -1205669.877
1315510.114175;0.254746; -1206845.304
1316533.114175;0.254559; -1208021.167
1317556.114175;0.254373; -1209197.221
1318579.114175;0.254185; -1210373.539
1319602.114175;0.254001; -1211550.355
1320625.114175;0.253811; -1212727.378
1321648.114175;0.253625; -1213904.712
1322671.114175;0.253438; -1215082.172
1323694.114175;0.253252; -1216259.558
1324717.114175;0.253065; -1217438.051
1325740.114175;0.252878; -1218617.269
1326763.114175;0.252689; -1219796.314
1327786.114175;0.252503; -1220975.396
1328809.114175;0.252314; -1222154.708
1329832.114175;0.252129; -1223334.259
1330855.114175;0.251939; -1224514.297
1331878.114175;0.251753; -1225694.535
1332901.114175;0.251565; -1226875.020
1333924.114175;0.251377; -1228055.961
1334947.114175;0.251190; -1229237.074
1335970.114175;0.251003; -1230418.507
1336993.114175;0.250815; -1231600.191
1338016.114175;0.250628; -1232781.976
1339039.114175;0.250439; -1233964.139
1340062.114175;0.250251; -1235146.604
1341085.114175;0.250065; -1236329.346
1342108.114175;0.249875; -1237512.384
1343131.114175;0.249687; -1238695.997
1344154.114175;0.249500; -1239880.119
1345177.114175;0.249311; -1241064.159
1346200.114175;0.249124; -1242248.277
1347223.114175;0.248935; -1243432.897
1348246.114175;0.248747; -1244617.949
1349269.114175;0.248559; -1245803.230
1350292.114175;0.248369; -1246988.903
1351315.114175;0.248182; -1248174.777
1352338.114175;0.247993; -1249360.734
1353361.114175;0.247804; -1250547.004
1354384.114175;0.247617; -1251733.526
1355407.114175;0.247428; -1252920.333
1356430.114175;0.247240; -1254107.311
1357453.114175;0.247051; -1255294.771
1358476.114175;0.246863; -1256482.448
1359499.114175;0.246674; -1257670.462
1360522.114175;0.246486; -1258858.824
1361545.114175;0.246297; -1260047.504
1362568.114175;0.246108; -1261236.522
1363591.114175;0.245920; -1262425.974
1364614.114175;0.245731; -1263615.710
1365637.114175;0.245542; -1264805.767
1366660.114175;0.245354; -1265996.182
1367683.114175;0.245164; -1267186.936
1368706.114175;0.244975; -1268377.979
1369729.114175;0.244786; -1269569.327
1370752.114175;0.244597; -1270761.099
1371775.114175;0.244409; -1271953.352
1372798.114175;0.244219; -1273145.860
1373821.114175;0.244029; -1274338.511
1374844.114175;0.243839; -1275531.619
1375867.114175;0.243650; -1276725.236
1376890.114175;0.243460; -1277919.014
1377913.114175;0.243271; -1279113.074
1378936.114175;0.243082; -1280307.704
1379959.114175;0.242891; -1281502.574
1380982.114175;0.242703; -1282697.826
1382005.114175;0.242513; -1283893.338
1383028.114175;0.242325; -1285089.182
1384051.114175;0.242134; -1286285.376
1385074.114175;0.241944; -1287481.800
1386097.114175;0.241754; -1288678.489
1387120.114175;0.241565; -1289875.477
1388143.114175;0.241375; -1291072.912
1389166.114175;0.241185; -1292270.674
1390189.114175;0.240995; -1293468.735
1391212.114175;0.240806; -1294667.222
1392235.114175;0.240616; -1295866.056
1393258.114175;0.240426; -1297065.378
1394281.114175;0.240235; -1298264.976
1395304.114175;0.240045; -1299464.793
1396327.114175;0.239854; -1300664.606
1397350.114175;0.239664; -1301865.026
1398373.114175;0.239474; -1303066.273
1399396.114175;0.239283; -1304267.310
1400419.114175;0.239095; -1305468.518
1401442.114175;0.238903; -1306669.833
1402465.114175;0.238715; -1307871.260
1403488.114175;0.238522; -1309073.092
1404511.114175;0.238333; -1310275.064
1405534.114175;0.238141; -1311477.162
1406557.114175;0.237951; -1312679.424
1407580.114175;0.237759; -1313881.636
1408603.114175;0.237570; -1315084.334
1409626.114175;0.237378; -1316288.158
1410649.114175;0.237187; -1317492.635
1411672.114175;0.236998; -1318697.154
1412695.114175;0.236804; -1319901.807
1413718.114175;0.236614; -1321106.537
1414741.114175;0.236425; -1322311.330
1415764.114175;0.236232; -1323516.796
1416787.114175;0.236041; -1324722.537
1417810.114175;0.235852; -1325928.761
1418833.114175;0.235658; -1327135.287
1419856.114175;0.235466; -1328342.128
1420879.114175;0.235275; -1329549.370
1421902.114175;0.235084; -1330756.772
1422925.114175;0.234890; -1331964.528
1423948.114175;0.234699; -1333172.657
1424971.114175;0.234505; -1334380.779
1425994.114175;0.234312; -1335589.648
1427017.114175;0.234122; -1336798.431
1428040.114175;0.233929; -1338007.684
1429063.114175;0.233735; -1339217.420
1430086.114175;0.233544; -1340427.470
1431109.114175;0.233354; -1341637.663
1432132.114175;0.233159; -1342848.326
1433155.114175;0.232968; -1344059.403
1434178.114175;0.232775; -1345270.474
1435201.114175;0.232583; -1346482.438
1436224.114175;0.232390; -1347694.769
1437247.114175;0.232199; -1348907.055
1438270.114175;0.232005; -1350119.824
1439293.114175;0.231813; -1351332.850
1440316.114175;0.231621; -1352546.010
1441339.114175;0.231429; -1353759.643
1442362.114175;0.231236; -1354973.643
1443385.114175;0.231043; -1356188.008
1444408.114175;0.230852; -1357402.559
1445431.114175;0.230658; -1358617.036
1446454.114175;0.230466; -1359832.522
1447477.114175;0.230273; -1361047.995
1448500.114175;0.230079; -1362263.848
1449523.114175;0.229887; -1363479.924
1450546.114175;0.229694; -1364696.344
1451569.114175;0.229501; -1365913.201
1452592.114175;0.229306; -1367130.394
1453615.114175;0.229114; -1368347.846
1454638.114175;0.228920; -1369565.472
1455661.114175;0.228726; -1370783.444
1456684.114175;0.228533; -1372001.835
1457707.114175;0.228339; -1373220.355
1458730.114175;0.228147; -1374439.396
1459753.114175;0.227953; -1375658.766
1460776.114175;0.227760; -1376878.007
1461799.114175;0.227566; -1378097.559
1462822.114175;0.227373; -1379317.826
1463845.114175;0.227178; -1380538.580
1464868.114175;0.226986; -1381759.327
1465891.114175;0.226793; -1382980.400
1466914.114175;0.226598; -1384202.270
1467937.114175;0.226406; -1385424.022
1468960.114175;0.226211; -1386645.768
1469983.114175;0.226017; -1387867.893
1471006.114175;0.225824; -1389090.844
1472029.114175;0.225629; -1390313.835
1473052.114175;0.225434; -1391537.071
1474075.114175;0.225240; -1392760.490
1475098.114175;0.225045; -1393984.072
1476121.114175;0.224851; -1395208.172
1477144.114175;0.224658; -1396432.701
1478167.114175;0.224464; -1397657.706
1479190.114175;0.224268; -1398882.957
1480213.114175;0.224074; -1400108.325
1481236.114175;0.223880; -1401334.158
1482259.114175;0.223684; -1402560.274
1483282.114175;0.223490; -1403786.562
1484305.114175;0.223296; -1405013.292
1485328.114175;0.223101; -1406240.122
1486351.114175;0.222906; -1407467.680
1487374.114175;0.222713; -1408694.302
1488397.114175;0.222519; -1409922.229
1489420.114175;0.222323; -1411150.079
1490443.114175;0.222131; -1412378.311
1491466.114175;0.221935; -1413606.524
1492489.114175;0.221741; -1414835.352
1493512.114175;0.221546; -1416064.255
1494535.114175;0.221352; -1417293.516
1495558.114175;0.221159; -1418523.119
1496581.114175;0.220962; -1419753.070
1497604.114175;0.220767; -1420983.219
1498627.114175;0.220572; -1422213.664
1499650.114175;0.220376; -1423444.380
1500673.114175;0.220179; -1424675.375
1501696.114175;0.219987; -1425906.777
1502719.114175;0.219790; -1427138.692
1503742.114175;0.219594; -1428371.121
1504765.114175;0.219398; -1429603.712
1505788.114175;0.219203; -1430836.476
1506811.114175;0.219007; -1432069.621
1507834.114175;0.218811; -1433303.172
1508857.114175;0.218618; -1434536.987
1509880.114175;0.218420; -1435770.977
1510903.114175;0.218226; -1437005.304
1511926.114175;0.218027; -1438239.893
1512949.114175;0.217830; -1439474.930
1513972.114175;0.217636; -1440710.530
1514995.114175;0.217441; -1441946.165
1516018.114175;0.217243; -1443182.290
1517041.114175;0.217047; -1444418.545
1518064.114175;0.216852; -1445655.094
1519087.114175;0.216654; -1446891.985
1520110.114175;0.216458; -1448128.950
1521133.114175;0.216261; -1449366.277
1522156.114175;0.216065; -1450603.966
1523179.114175;0.215868; -1451841.879
1524202.114175;0.215672; -1453080.077
1525225.114175;0.215475; -1454318.457
1526248.114175;0.215277; -1455556.960
1527271.114175;0.215079; -1456795.756
1528294.114175;0.214883; -1458034.655
1529317.114175;0.214688; -1459273.915
1530340.114175;0.214491; -1460513.439
1531363.114175;0.214293; -1461753.038
1532386.114175;0.214096; -1462992.974
1533409.114175;0.213898; -1464233.143
1534432.114175;0.213699; -1465473.482
1535455.114175;0.213505; -1466714.008
1536478.114175;0.213308; -1467955.073
1537501.114175;0.213111; -1469196.651
1538524.114175;0.212913; -1470438.366
1539547.114175;0.212717; -1471680.409
1540570.114175;0.212517; -1472922.692
1541593.114175;0.212322; -1474165.049
1542616.114175;0.212126; -1475407.609
1543639.114175;0.211928; -1476650.600
1544662.114175;0.211731; -1477894.006
1545685.114175;0.211534; -1479137.620
1546708.114175;0.211337; -1480381.606
1547731.114175;0.211139; -1481626.003
1548754.114175;0.210944; -1482870.682
1549777.114175;0.210744; -1484115.786
1550800.114175;0.210547; -1485361.188
1551823.114175;0.210350; -1486607.069
1552846.114175;0.210151; -1487853.158
1553869.114175;0.209954; -1489099.640
1554892.114175;0.209757; -1490346.444
1555915.114175;0.209558; -1491593.513
1556938.114175;0.209360; -1492840.756
1557961.114175;0.209162; -1494088.282
1558984.114175;0.208963; -1495336.218
1560007.114175;0.208767; -1496584.406
1561030.114175;0.208567; -1497833.003
1562053.114175;0.208368; -1499081.940
1563076.114175;0.208170; -1500331.240
1564099.114175;0.207973; -1501580.941
1565122.114175;0.207773; -1502830.813
1566145.114175;0.207576; -1504081.000
1567168.114175;0.207375; -1505331.558
1568191.114175;0.207178; -1506582.298
1569214.114175;0.206978; -1507833.394
1570237.114175;0.206781; -1509084.696
1571260.114175;0.206584; -1510336.358
1572283.114175;0.206382; -1511588.272
1573306.114175;0.206186; -1512840.507
1574329.114175;0.205984; -1514093.092
1575352.114175;0.205788; -1515345.970
1576375.114175;0.205589; -1516599.070
1577398.114175;0.205390; -1517852.409
1578421.114175;0.205190; -1519106.025
1579444.114175;0.204993; -1520359.900
1580467.114175;0.204794; -1521614.066
1581490.114175;0.204595; -1522868.598
1582513.114175;0.204396; -1524123.469
1583536.114175;0.204197; -1525378.585
1584559.114175;0.203997; -1526634.035
1585582.114175;0.203798; -1527889.897
1586605.114175;0.203600; -1529145.831
1587628.114175;0.203400; -1530401.895
1588651.114175;0.203201; -1531658.263
1589674.114175;0.203002; -1532914.964
1590697.114175;0.202803; -1534171.946
1591720.114175;0.202601; -1535429.291
1592743.114175;0.202402; -1536686.854
1593766.114175;0.202202; -1537944.677
1594789.114175;0.202002; -1539202.905
1595812.114175;0.201800; -1540461.390
1596835.114175;0.201601; -1541720.201
1597858.114175;0.201404; -1542979.309
1598881.114175;0.201203; -1544238.703
1599904.114175;0.201003; -1545498.308
1600927.114175;0.200804; -1546758.224
1601950.114175;0.200603; -1548018.194
1602973.114175;0.200402; -1549278.522
1603996.114175;0.200204; -1550539.232
1605019.114175;0.200005; -1551800.185
1606042.114175;0.199804; -1553061.451
1607065.114175;0.199603; -1554322.892
1608088.114175;0.199403; -1555584.728
1609111.114175;0.199205; -1556846.780
1610134.114175;0.199003; -1558109.129
1611157.114175;0.198803; -1559371.765
1612180.114175;0.198601; -1560634.731
1613203.114175;0.198402; -1561897.955
1614226.114175;0.198200; -1563161.472
1615249.114175;0.197999; -1564425.257
1616272.114175;0.197796; -1565689.305
1617295.114175;0.197597; -1566953.799
1618318.114175;0.197396; -1568218.505
1619341.114175;0.197195; -1569483.554
1620364.114175;0.196996; -1570748.896
1621387.114175;0.196792; -1572014.438
1622410.114175;0.196592; -1573280.322
1623433.114175;0.196393; -1574546.484
1624456.114175;0.196191; -1575812.972
1625479.114175;0.195991; -1577079.747
1626502.114175;0.195789; -1578346.811
1627525.114175;0.195588; -1579614.245
1628548.114175;0.195388; -1580881.919
1629571.114175;0.195186; -1582149.844
