----------------
prog start
hv ver: 3.13
accu test 
	 code_len = 1023, chip_div = 1, spacing_len = 1, pcode[0] = 0x23C495A7 
	 code_ctrl = 0x000003FE
  |     0   |   1   |   0  0  0  0  0   |     -5    -5    -5    -5    -5    -5    -5    -5    -5    -5   |   0   ||     1  |   1  0  0  0  0   |     -1     3   -17    -9   -17    -9   -17    -9   -17    -9 
  |     0   |   1   |   0  0  0  0  0   |    -10   -10   -10   -10   -10   -10   -10   -10   -10   -10   |   0   ||     1  |   1  0  0  0  0   |      4     8   -22   -14   -22   -14   -22   -14   -22   -14 
  |     0   |   1   |   0  0  0  0  0   |     -5    -5    -5    -5    -5    -5    -5    -5    -5    -5   |   0   ||     1  |   1  0  0  0  0   |     -1     3   -17    -9   -17    -9   -17    -9   -17    -9 
  |     0   |   1   |   0  0  0  0  0   |      0     0     0     0     0     0     0     0     0     0   |   0   ||     2  |   1  1  0  0  0   |     -6    -2   -22   -14   -12    -4   -12    -4   -12    -4 
  |     0   |   1   |   0  0  0  0  0   |      5     5     5     5     5     5     5     5     5     5   |   0   ||     2  |   1  1  0  0  0   |    -11    -7   -27   -19    -7     1    -7     1    -7     1 
  |     1   |   1   |   1  0  0  0  0   |     10    10    10    10    10    10    10    10    10    10   |   0   ||     2  |   1  1  0  0  0   |    -16   -12   -32   -24    -2     6    -2     6    -2     6 
  |     1   |   1   |   1  0  0  0  0   |      5     5    15    15    15    15    15    15    15    15   |   0   ||     2  |   1  1  0  0  0   |    -21   -17   -37   -29     3    11     3    11     3    11 
  |     1   |   1   |   1  0  0  0  0   |      0     0    20    20    20    20    20    20    20    20   |   0   ||     3  |   0  1  1  0  0   |    -16   -12   -42   -34    -2     6     8    16     8    16 
  |     1   |   1   |   1  0  0  0  0   |     -5    -5    25    25    25    25    25    25    25    25   |   0   ||     3  |   0  1  1  0  0   |    -11    -7   -47   -39    -7     1    13    21    13    21 
  |     2   |   1   |   1  1  0  0  0   |    -10   -10    30    30    30    30    30    30    30    30   |   0   ||     3  |   0  1  1  0  0   |     -6    -2   -52   -44   -12    -4    18    26    18    26 
  |     2   |   1   |   1  1  0  0  0   |     -5    -5    35    35    25    25    25    25    25    25   |   0   ||     3  |   0  1  1  0  0   |    -11    -7   -47   -39    -7     1    13    21    13    21 
  |     2   |   1   |   1  1  0  0  0   |      0     0    40    40    20    20    20    20    20    20   |   0   ||     4  |   0  0  1  1  0   |    -16   -12   -52   -44    -2     6    18    26     8    16 
  |     2   |   1   |   1  1  0  0  0   |      5     5    45    45    15    15    15    15    15    15   |   0   ||     4  |   0  0  1  1  0   |    -21   -17   -57   -49     3    11    23    31     3    11 
  |     3   |   0   |   1  1  1  0  0   |     10    10    50    50    10    10    10    10    10    10   |   0   ||     4  |   0  0  1  1  0   |    -26   -22   -62   -54     8    16    28    36    -2     6 
  |     3   |   0   |   1  1  1  0  0   |     15    15    55    55    15    15     5     5     5     5   |   0   ||     4  |   0  0  1  1  0   |    -31   -27   -67   -59    13    21    33    41    -7     1 
  |     3   |   0   |   1  1  1  0  0   |     20    20    60    60    20    20     0     0     0     0   |   0   ||     5  |   1  0  0  1  1   |    -26   -22   -72   -64     8    16    38    46    -2     6 
  |     3   |   0   |   1  1  1  0  0   |     25    25    65    65    25    25    -5    -5    -5    -5   |   0   ||     5  |   1  0  0  1  1   |    -21   -17   -77   -69     3    11    43    51     3    11 
  |     4   |   0   |   0  1  1  1  0   |     30    30    70    70    30    30   -10   -10   -10   -10   |   0   ||     5  |   1  0  0  1  1   |    -16   -12   -82   -74    -2     6    48    56     8    16 
  |     4   |   0   |   0  1  1  1  0   |     35    35    65    65    25    25   -15   -15    -5    -5   |   0   ||     5  |   1  0  0  1  1   |    -21   -17   -77   -69     3    11    43    51     3    11 
  |     4   |   0   |   0  1  1  1  0   |     40    40    60    60    20    20   -20   -20     0     0   |   0   ||     6  |   0  1  0  0  1   |    -16   -12   -82   -74     8    16    48    56    -2     6 
  |     4   |   0   |   0  1  1  1  0   |     45    45    55    55    15    15   -25   -25     5     5   |   0   ||     6  |   0  1  0  0  1   |    -11    -7   -87   -79    13    21    53    61    -7     1 
