tow; prn12; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); resp; resc 
150377.679; 31; 1460648.56934; 45229.998046875; -798.447265625; -811.292; 12.845; 0; 0; -0; -0; 0; -719.581; -537.349; -78.8663; -91.7113; 4.67269; -0.631703
150378.679; 31; 1460799.2041; 46029.1767578125; -799.1787109375; -791.591; -7.58767; 0; 0; -0; -0; 0; -720.303; -537.888; -78.8761; -71.2884; 3.99049; 0.191366
150379.679; 31; 1460952.33887; 46829.5322265625; -800.35546875; -804.729; 4.37316; 0; 0; -0; -0; 0; -721.024; -538.427; -79.3312; -83.7044; 4.41022; -0.152757
150380.679; 31; 1461104.99609; 47630.361328125; -800.8291015625; -802.219; 1.39004; 0; 0; -0; -0; 0; -721.746; -538.966; -79.0832; -80.4733; 4.37309; -0.389608
150381.679; 31; 1461257.12109; 48431.7529296875; -801.3916015625; -799.422; -1.96933; 0; 0; -0; -0; 0; -722.468; -539.505; -78.9241; -76.9547; 4.08349; -0.246838
150382.679; 31; 1461410.6543; 49233.6826171875; -801.9296875; -806.822; 4.89274; 0; 0; -0; -0; 0; -723.189; -540.044; -78.7406; -83.6333; 4.36927; -0.8234
150383.679; 31; 1461564.66699; 50036.720703125; -803.0380859375; -809.342; 6.30409; 0; 0; -0; -0; 0; -723.911; -540.583; -79.1275; -85.4315; 5.80869; -0.487815
150384.679; 31; 1461716.97168; 50840.3681640625; -803.6474609375; -800.367; -3.28093; 0; 0; -0; -0; 0; -724.632; -541.121; -79.0154; -75.7344; 5.04195; -0.55112
150385.679; 31; 1461870.98535; 51644.4560546875; -804.087890625; -809.347; 5.25942; 0; 0; -0; -0; 0; -725.354; -541.66; -78.7343; -83.9937; 6.24934; -0.256481
150386.679; 31; 1462024.76758; 52449.076171875; -804.6201171875; -808.131; 3.51094; 0; 0; -0; -0; 0; -726.075; -542.199; -78.545; -82.056; 6.89809; -0.179076
150387.679; 31; 1462177.50977; 53254.8505859375; -805.7744140625; -802.666; -3.1088; 0; 0; -0; -0; 0; -726.796; -542.738; -78.9779; -75.8691; 6.3807; -0.0181882
150388.679; 31; 1462330.66113; 54061.5869140625; -806.736328125; -804.816; -1.92046; 0; 0; -0; -0; 0; -727.518; -543.276; -79.2185; -77.298; 5.87479; -0.087598
150389.679; 31; 1462482.79883; 54868.736328125; -807.1494140625; -799.489; -7.66043; 0; 0; -0; -0; 0; -728.239; -543.815; -78.9102; -71.2498; 4.56975; 0.120016
150390.679; 31; 1462636.22656; 55676.4951171875; -807.7587890625; -806.268; -1.4906; 0; 0; -0; -0; 0; -728.96; -544.354; -78.7983; -77.3077; 3.92973; -0.194907
150391.679; 31; 1462790.49121; 56484.9404296875; -808.4453125; -810.666; 2.22089; 0; 0; -0; -0; 0; -729.682; -544.892; -78.7635; -80.9844; 4.7952; 0.301293
150392.679; 31; 1462943.35156; 57293.875; -808.9345703125; -803.287; -5.648; 0; 0; -0; -0; 0; -730.403; -545.431; -78.5315; -72.8835; 3.73373; 0.352089
150393.679; 31; 1463098.78711; 58103.892578125; -810.017578125; -816.819; 6.80173; 0; 0; -0; -0; 0; -731.124; -545.969; -78.8933; -85.6951; 4.85135; 0.232072
150394.679; 31; 1463251.74316; 58914.53515625; -810.642578125; -803.789; -6.85309; 0; 0; -0; -0; 0; -731.845; -546.508; -78.7971; -71.944; 3.52412; 0.236054
150395.679; 31; 1463406.98145; 59725.998046875; -811.462890625; -815.783; 4.31978; 0; 0; -0; -0; 0; -732.567; -547.047; -78.8963; -83.2161; 3.73702; -0.32447
150396.679; 31; 1463561.5127; 60538.0283203125; -812.0302734375; -812.067; 0.0369263; 0; 0; -0; -0; 0; -733.288; -547.585; -78.7426; -78.7795; 4.27817; 0.247857
150397.679; 31; 1463716.0791; 61350.8837890625; -812.85546875; -812.252; -0.603522; 0; 0; -0; -0; 0; -734.009; -548.123; -78.8467; -78.2432; 3.60974; -0.275203
150398.679; 31; 1463871.46289; 62164.6015625; -813.7177734375; -816.547; 2.82955; 0; 0; -0; -0; 0; -734.73; -548.662; -78.9879; -81.8174; 3.94858; -0.444836
150399.679; 31; 1464026.01953; 62979.109375; -814.5078125; -812.201; -2.30718; 0; 0; -0; -0; 0; -735.451; -549.2; -79.0569; -76.7497; 3.91809; -0.0144083
150400.679; 31; 1464180.7002; 63794.3359375; -815.2265625; -812.852; -2.37419; 0; 0; -0; -0; 0; -736.172; -549.739; -79.0547; -76.6805; 3.3633; -0.104222
150401.679; 31; 1464336.21875; 64610.400390625; -816.064453125; -817.256; 1.19107; 0; 0; -0; -0; 0; -736.893; -550.277; -79.1716; -80.3627; 3.96621; 0.294524
150402.679; 31; 1464488.49023; 65427.123046875; -816.72265625; -800.192; -16.5306; 0; 0; -0; -0; 0; -737.614; -550.815; -79.1089; -62.5783; 1.50717; 0.958355
150403.679; 31; 1464645.68457; 66244.6875; -817.564453125; -826.062; 8.49736; 0; 0; -0; -0; 0; -738.335; -551.354; -79.2298; -87.7271; 3.01344; 0.858348
150404.679; 31; 1464800.08496; 67062.8564453125; -818.1689453125; -811.38; -6.78942; 0; 0; -0; -0; 0; -739.056; -551.892; -79.1134; -72.324; 1.93488; 1.07568
150405.679; 31; 1464958.47559; 67881.814453125; -818.9580078125; -832.348; 13.3903; 0; 0; -0; -0; 0; -739.776; -552.43; -79.1816; -92.572; 3.98916; 0.610482
150406.679; 31; 1465112.67676; 68701.583984375; -819.76953125; -810.333; -9.4369; 0; 0; -0; -0; 0; -740.497; -552.969; -79.2723; -69.8354; 2.40359; 0.838177
150407.679; 31; 1465269.33301; 69522.103515625; -820.51953125; -823.234; 2.71462; 0; 0; -0; -0; 0; -741.218; -553.507; -79.3016; -82.0162; 3.03426; 0.972313
150408.679; 31; 1465426.61523; 70343.078125; -820.974609375; -826.524; 5.54907; 0; 0; -0; -0; 0; -741.939; -554.045; -79.0359; -84.585; 3.79856; 0.714835
150409.679; 31; 1465582.68262; 71164.5556640625; -821.4775390625; -820.14; -1.33791; 0; 0; -0; -0; 0; -742.659; -554.583; -78.8182; -77.4803; 3.67439; 0.870726
150410.679; 31; 1465739.0752; 71986.7314453125; -822.17578125; -821.849; -0.327236; 0; 0; -0; -0; 0; -743.38; -555.121; -78.7957; -78.4685; 3.94699; 1.23329
150411.679; 31; 1465899.0957; 72809.9208984375; -823.189453125; -840.913; 17.724; 0; 0; -0; -0; 0; -744.101; -555.66; -79.0888; -96.8128; 6.71747; 0.694938
150412.679; 31; 1466055.375; 73633.587890625; -823.6669921875; -821.253; -2.41374; 0; 0; -0; -0; 0; -744.821; -556.198; -78.8457; -76.432; 6.47271; 0.977003
150413.679; 31; 1466210.26562; 74457.7861328125; -824.1982421875; -813.956; -10.2425; 0; 0; -0; -0; 0; -745.542; -556.736; -78.6564; -68.4139; 4.38652; 0.883408
150414.679; 31; 1466366.90137; 75282.783203125; -824.9970703125; -823.126; -1.87069; 0; 0; -0; -0; 0; -746.262; -557.274; -78.7347; -76.864; 4.04766; 0.937086
150415.679; 31; 1466522.12598; 76108.5546875; -825.771484375; -815.711; -10.0607; 0; 0; -0; -0; 0; -746.983; -557.812; -78.7886; -68.7279; 2.42561; 1.26005
150416.679; 31; 1466676.85254; 76934.9453125; -826.390625; -813.094; -13.2971; 0; 0; -0; -0; 0; -747.703; -558.35; -78.6873; -65.3902; -0.0444517; 1.31615
150417.679; 31; 1466837.41992; 77762.08203125; -827.13671875; -843.787; 16.6506; 0; 0; -0; -0; 0; -748.424; -558.888; -78.7129; -95.3635; 3.06171; 1.28026
150418.679; 31; 1466994.58398; 78589.83203125; -827.75; -825.903; -1.84728; 0; 0; -0; -0; 0; -749.144; -559.426; -78.6058; -76.7586; 2.55933; 1.14729
150419.679; 31; 1467152.36523; 79418.4140625; -828.58203125; -829.146; 0.564034; 0; 0; -0; -0; 0; -749.865; -559.964; -78.7175; -79.2815; 2.89367; 1.39441
150420.679; 31; 1467312.15527; 80247.634765625; -829.220703125; -839.702; 10.4816; 0; 0; -0; -0; 0; -750.585; -560.502; -78.6358; -89.1174; 4.82111; 1.37226
150421.679; 31; 1467464.51562; 81077.8349609375; -830.2001953125; -800.659; -29.5411; 0; 0; -0; -0; 0; -751.305; -561.04; -78.895; -49.3538; -0.514943; 1.63751
150422.679; 31; 1467626.63574; 81908.8720703125; -831.037109375; -851.947; 20.9099; 0; 0; -0; -0; 0; -752.025; -561.577; -79.0116; -99.9215; 3.302; 1.5029
150423.679; 31; 1467779.75977; 82740.4169921875; -831.544921875; -804.672; -26.8727; 0; 0; -0; -0; 0; -752.746; -562.115; -78.7992; -51.9265; -1.55555; 1.73367
150424.679; 31; 1467939.61133; 83572.486328125; -832.0693359375; -840.026; 7.95629; 0; 0; -0; -0; 0; -753.466; -562.653; -78.6034; -86.5597; -0.247609; 1.51701
150425.679; 31; 1468099.81641; 84405.66015625; -833.173828125; -841.883; 8.70954; 0; 0; -0; -0; 0; -754.186; -563.191; -78.9878; -87.6973; 1.16606; 1.27515
150426.679; 31; 1468259.5; 85240.255859375; -834.595703125; -839.143; 4.54725; 0; 0; -0; -0; 0; -754.906; -563.729; -79.6895; -84.2367; 2.249; 1.50782
150427.679; 31; 1468417.80078; 86074.666015625; -834.41015625; -831.876; -2.53394; 0; 0; -0; -0; 0; -755.626; -564.266; -78.7838; -76.2499; 1.19422; 0.933842
150428.679; 31; 1468576.60938; 86910.009765625; -835.34375; -834.545; -0.798957; 0; 0; -0; -0; 0; -756.346; -564.804; -78.9973; -78.1983; 1.1804; 1.07205
150429.679; 31; 1468736.31836; 87745.8896484375; -835.8798828125; -839.276; 3.39649; 0; 0; -0; -0; 0; -757.067; -565.342; -78.8134; -82.2099; 1.48051; 0.736548
150430.679; 31; 1468895.18652; 88582.4228515625; -836.533203125; -834.858; -1.67537; 0; 0; -0; -0; 0; -757.786; -565.879; -78.7467; -77.0714; 0.793042; 0.372081
150431.679; 31; 1469055.44238; 89419.8291015625; -837.40625; -842.15; 4.74398; 0; 0; -0; -0; 0; -758.506; -566.417; -78.8998; -83.6438; 1.9309; 0.610132
150432.679; 31; 1469211.79297; 90258.240234375; -838.4111328125; -821.628; -16.7833; 0; 0; -0; -0; 0; -759.226; -566.955; -79.1847; -62.4015; -1.18658; 0.674822
150433.679; 31; 1469374.13477; 91097.55078125; -839.310546875; -853.112; 13.8014; 0; 0; -0; -0; 0; -759.946; -567.492; -79.3642; -93.1656; 0.867285; 0.100501
150434.679; 31; 1469532.83301; 91937.939453125; -840.388671875; -833.965; -6.42378; 0; 0; -0; -0; 0; -760.666; -568.03; -79.7225; -73.2987; -0.109323; 0.34436
150435.679; 31; 1469692.35645; 92778.904296875; -840.96484375; -838.301; -2.66352; 0; 0; -0; -0; 0; -761.386; -568.567; -79.5789; -76.9154; -0.76579; 0.187349
150436.679; 31; 1469851.94141; 93620.2509765625; -841.3466796875; -838.625; -2.72205; 0; 0; -0; -0; 0; -762.106; -569.105; -79.2409; -76.5188; -1.45699; 0.00316459
150437.679; 31; 1470010.45215; 94462.2607421875; -842.009765625; -832.98; -9.03019; 0; 0; -0; -0; 0; -762.826; -569.643; -79.1842; -70.154; -2.66548; 0.495675
150438.679; 31; 1470171.55469; 95304.9091796875; -842.6484375; -846.6; 3.95112; 0; 0; -0; -0; 0; -763.545; -570.18; -79.1031; -83.0542; -2.42558; -0.0301198
150439.679; 31; 1470330.79102; 96148.3779296875; -843.46875; -836.793; -6.6762; 0; 0; -0; -0; 0; -764.265; -570.717; -79.2037; -72.5275; -2.75487; 0.89641
150440.679; 31; 1470491.7373; 96992.5078125; -844.1298828125; -845.778; 1.64857; 0; 0; -0; -0; 0; -764.985; -571.255; -79.1452; -80.7938; -2.86719; 0.446076
150441.679; 31; 1470652.17871; 97837.6572265625; -845.1494140625; -843.125; -2.02413; 0; 0; -0; -0; 0; -765.704; -571.792; -79.4451; -77.4209; -2.5713; 1.11061
150442.679; 31; 1470813.79688; 98683.232421875; -845.5751953125; -849.309; 3.73399; 0; 0; -0; -0; 0; -766.424; -572.33; -79.1512; -82.8852; -1.97539; 0.982364
150443.679; 31; 1470974.60254; 99529.69921875; -846.466796875; -845.039; -1.42733; 0; 0; -0; -0; 0; -767.144; -572.867; -79.3233; -77.8959; -2.31776; 0.892645
150444.679; 31; 1471133.81836; 100376.5654296875; -846.8662109375; -836.685; -10.1814; 0; 0; -0; -0; 0; -767.863; -573.404; -79.0031; -68.8217; -4.03928; 1.07659
150445.679; 31; 1471297.91797; 101224.3876953125; -847.822265625; -862.349; 14.527; 0; 0; -0; -0; 0; -768.583; -573.942; -79.2397; -93.7667; -1.79949; 0.534645
150446.679; 31; 1471460.65234; 102073.015625; -848.6279296875; -855.175; 6.54698; 0; 0; -0; -0; 0; -769.302; -574.479; -79.3259; -85.8729; -0.34918; 0.728231
150447.679; 31; 1471625.29492; 102921.9619140625; -848.9462890625; -865.203; 16.2563; 0; 0; -0; -0; 0; -770.021; -575.016; -78.9248; -95.1811; 2.06439; 0.0567485
150448.679; 31; 1471787.64551; 103771.6748046875; -849.712890625; -853.158; 3.4452; 0; 0; -0; -0; 0; -770.741; -575.553; -78.972; -82.4172; 2.36114; -0.291185
150449.679; 31; 1471947.51562; 104622.1884765625; -850.513671875; -840.123; -10.3905; 0; 0; -0; -0; 0; -771.46; -576.09; -79.0534; -68.6629; 0.862576; 0.187167
150450.679; 31; 1472110.2041; 105473.439453125; -851.2509765625; -854.934; 3.68274; 0; 0; -0; -0; 0; -772.18; -576.628; -79.0714; -82.7541; 0.962255; -0.413517
150451.679; 31; 1472272.32227; 106325.26171875; -851.822265625; -851.937; 0.114437; 0; 0; -0; -0; 0; -772.899; -577.165; -78.9234; -79.0378; 1.04367; -0.34786
150452.679; 31; 1472435.70996; 107177.56640625; -852.3046875; -858.608; 6.30345; 0; 0; -0; -0; 0; -773.618; -577.702; -78.6866; -84.99; 1.85452; -0.714071
150453.679; 31; 1472598.66309; 108030.984375; -853.41796875; -856.324; 2.90648; 0; 0; -0; -0; 0; -774.337; -578.239; -79.0806; -81.9871; 2.29014; -0.811625
150454.679; 31; 1472761.24902; 108885.0185546875; -854.0341796875; -854.395; 0.360689; 0; 0; -0; -0; 0; -775.057; -578.776; -78.9776; -79.3383; 1.97798; -1.17022
150455.679; 31; 1472921.74316; 109740.2421875; -855.2236328125; -843.402; -11.8212; 0; 0; -0; -0; 0; -775.776; -579.313; -79.4479; -67.6267; 0.316018; -0.581434
150456.679; 31; 1473083.97656; 110596.236328125; -855.994140625; -852.542; -3.45188; 0; 0; -0; -0; 0; -776.495; -579.85; -79.4993; -76.0474; -0.189947; -0.435738
150457.679; 31; 1473247.41895; 111452.814453125; -856.578125; -858.896; 2.31739; 0; 0; -0; -0; 0; -777.214; -580.387; -79.3642; -81.6815; 0.331227; -0.357094
150458.679; 31; 1473412.40723; 112310.2119140625; -857.3974609375; -867.019; 9.62181; 0; 0; -0; -0; 0; -777.933; -580.924; -79.4644; -89.0863; 2.119; -0.396635
150459.679; 31; 1473578.7627; 113168.333984375; -858.1220703125; -874.204; 16.0818; 0; 0; -0; -0; 0; -778.652; -581.461; -79.47; -95.5518; 4.95723; -0.592064
150460.679; 31; 1473737.65039; 114027.09375; -858.759765625; -834.96; -23.7993; 0; 0; -0; -0; 0; -779.371; -581.998; -79.3887; -55.5894; 0.540438; -0.488791
150461.679; 31; 1473901.82715; 114886.4677734375; -859.3740234375; -862.755; 3.38066; 0; 0; -0; -0; 0; -780.09; -582.535; -79.284; -82.6647; 1.44167; -0.240283
150462.679; 31; 1474064.01758; 115746.8486328125; -860.380859375; -852.316; -8.0644; 0; 0; -0; -0; 0; -780.809; -583.072; -79.5719; -71.5075; -0.634621; -0.794124
150463.679; 31; 1474227.27148; 116608.095703125; -861.2470703125; -857.905; -3.342; 0; 0; -0; -0; 0; -781.528; -583.608; -79.7193; -76.3773; -1.23606; -0.78149
150464.679; 31; 1474391.5498; 117469.861328125; -861.765625; -863.288; 1.52277; 0; 0; -0; -0; 0; -782.247; -584.145; -79.5189; -81.0417; -0.916525; -0.768953
150465.679; 31; 1474557.2793; 118332.34765625; -862.486328125; -870.914; 8.42803; 0; 0; -0; -0; 0; -782.965; -584.682; -79.5209; -87.9489; 0.635787; -0.822565
150466.679; 31; 1474720.61914; 119195.646484375; -863.298828125; -858.357; -4.94216; 0; 0; -0; -0; 0; -783.684; -585.219; -79.6145; -74.6724; -0.178161; -0.706301
150467.679; 31; 1474882.39844; 120059.623046875; -863.9765625; -850.156; -13.8206; 0; 0; -0; -0; 0; -784.403; -585.756; -79.5735; -65.7529; -2.66703; -0.592927
150468.679; 31; 1475049.18164; 120924.41015625; -864.787109375; -876.452; 11.6645; 0; 0; -0; -0; 0; -785.122; -586.292; -79.6653; -91.3299; -0.477466; -0.640181
150469.679; 31; 1475213.98047; 121789.99609375; -865.5859375; -866.024; 0.437749; 0; 0; -0; -0; 0; -785.84; -586.829; -79.7455; -80.1833; -0.0433404; -0.305508
150470.679; 31; 1475378.9043; 122656.1884765625; -866.1923828125; -866.681; 0.488184; 0; 0; -0; -0; 0; -786.559; -587.366; -79.6333; -80.1215; 0.454828; 0.0832899
150471.679; 31; 1475544.26465; 123523.1025390625; -866.9140625; -868.975; 2.06045; 0; 0; -0; -0; 0; -787.278; -587.902; -79.6364; -81.6968; 0.282295; -0.49
150472.679; 31; 1475710.52051; 124390.875; -867.7724609375; -873.68; 5.90798; 0; 0; -0; -0; 0; -787.996; -588.439; -79.7762; -85.6842; 2.03522; 0.131873
150473.679; 31; 1475872.46191; 125259.4228515625; -868.5478515625; -851.008; -17.54; 0; 0; -0; -0; 0; -788.715; -588.975; -79.833; -62.293; -1.28977; 0.114516
150474.679; 31; 1476039.1123; 126128.3046875; -868.8818359375; -875.754; 6.87188; 0; 0; -0; -0; 0; -789.433; -589.512; -79.4485; -86.3204; -0.0140868; 0.0614706
