tow; prn11; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
567289.824; 82; 1687657.6377; -8674.0107421875; 8674.0107421875; -8.8687e+06; 8.87737e+06; 0; 0; -0; -0; 0; 797.57; 595.588; 7876.44; -8.8695e+06; -6.64219e-06; 0
567290.824; 82; 1687521.03711; -9383.455078125; 709.4443359375; 717.841; -8.39659; 0; 0; -0; -0; 0; 797.069; 595.214; -87.6251; -79.2285; -5.76302e-06; 0
567291.824; 82; 1687385.44922; -10092.373046875; 708.91796875; 712.519; -3.60121; 0; 0; -0; -0; 0; 796.569; 594.84; -87.6509; -84.0497; 1.97813e-06; 0
567292.824; 82; 1687251.71094; -10800.8447265625; 708.4716796875; 702.799; 5.67227; 0; 0; -0; -0; 0; 796.069; 594.467; -87.5969; -93.2692; -1.03116e-05; 0
567293.824; 82; 1687117.16992; -11508.931640625; 708.0869140625; 707.018; 1.0691; 0; 0; -0; -0; 0; 795.568; 594.093; -87.4811; -88.5502; 2.41026e-06; 0
567294.824; 82; 1686982.90723; -12216.4423828125; 707.5107421875; 705.555; 1.95552; 0; 0; -0; -0; 0; 795.068; 593.719; -87.5569; -89.5125; 1.34856e-06; 0
567295.824; 82; 1686848.50586; -12923.412109375; 706.9697265625; 706.284; 0.685775; 0; 0; -0; -0; 0; 794.567; 593.346; -87.5975; -88.2832; 1.9744e-06; 0
567296.824; 82; 1686712.25488; -13629.8974609375; 706.4853515625; 716.004; -9.51836; 0; 0; -0; -0; 0; 794.067; 592.972; -87.5813; -78.0629; -5.66617e-06; 0
567297.824; 82; 1686576.24805; -14335.9921875; 706.0947265625; 714.721; -8.62602; 0; 0; -0; -0; 0; 793.566; 592.598; -87.4714; -78.8454; 8.40425e-06; 0
567298.824; 82; 1686443.55664; -15041.4921875; 705.5; 697.298; 8.20195; 0; 0; -0; -0; 0; 793.065; 592.224; -87.5654; -95.7674; -4.109e-06; 0
567299.824; 82; 1686308.31738; -15746.32421875; 704.83203125; 710.687; -5.85507; 0; 0; -0; -0; 0; 792.565; 591.85; -87.7329; -81.8778; 7.71135e-07; 0
567300.824; 82; 1686176.56836; -16450.875; 704.55078125; 692.346; 12.205; 0; 0; -0; -0; 0; 792.064; 591.477; -87.5135; -99.7185; 4.99561e-06; 0
567301.824; 82; 1686039.58398; -17154.8095703125; 703.9345703125; 719.858; -15.9232; 0; 0; -0; -0; 0; 791.563; 591.103; -87.6289; -71.7057; -4.98444e-06; 0
567302.824; 82; 1685906.19434; -17858.0341796875; 703.224609375; 700.967; 2.25728; 0; 0; -0; -0; 0; 791.063; 590.729; -87.8383; -90.0956; 1.05314e-05; 0
567303.824; 82; 1685774.93359; -18560.6865234375; 702.65234375; 689.78; 12.8725; 0; 0; -0; -0; 0; 790.562; 590.355; -87.9098; -100.782; -7.97957e-06; 0
567304.824; 82; 1685639.93848; -19262.83984375; 702.1533203125; 709.404; -7.25081; 0; 0; -0; -0; 0; 790.061; 589.981; -87.908; -80.6572; 4.4331e-06; 0
