tow; prn9; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
567259.824; 81; 957554.976562; -5140.1650390625; 5140.1650390625; -5.03199e+06; 5.03713e+06; 0; 0; -0; -0; 0; 984.874; 735.458; 4155.29; -5.03297e+06; -2.86485e+07; 0
567260.824; 81; 957374.401367; -6036.9716796875; 896.806640625; 948.929; -52.1224; 0; 0; -0; -0; 0; 984.398; 735.103; -87.5916; -35.4692; -2.86486e+07; 0
567261.824; 81; 957206.21582; -6932.8134765625; 895.841796875; 883.821; 12.0208; 0; 0; -0; -0; 0; 983.923; 734.748; -88.0812; -100.102; -2.86488e+07; 0
567262.824; 81; 957040.648438; -7827.9609375; 895.1474609375; 870.062; 25.085; 0; 0; -0; -0; 0; 983.448; 734.393; -88.3004; -113.385; -2.8649e+07; 0
567263.824; 81; 956873.091797; -8722.8251953125; 894.8642578125; 880.516; 14.3482; 0; 0; -0; -0; 0; 982.972; 734.038; -88.1082; -102.456; -2.86491e+07; 0
567264.824; 81; 956701.521484; -9617.111328125; 894.2861328125; 901.608; -7.32194; 0; 0; -0; -0; 0; 982.497; 733.683; -88.2109; -80.8889; -2.86493e+07; 0
567265.824; 81; 956530.927734; -10510.9111328125; 893.7998046875; 896.476; -2.6764; 0; 0; -0; -0; 0; 982.022; 733.328; -88.2218; -85.5454; -2.86495e+07; 0
567266.824; 81; 956361.102539; -11404.5732421875; 893.662109375; 892.437; 1.22468; 0; 0; -0; -0; 0; 981.546; 732.973; -87.8842; -89.1089; -2.86497e+07; 0
567267.824; 81; 956191.242188; -12297.7568359375; 893.18359375; 892.622; 0.561422; 0; 0; -0; -0; 0; 981.071; 732.618; -87.8873; -88.4487; -2.86498e+07; 0
567268.824; 81; 956021.555664; -13190.2548828125; 892.498046875; 891.709; 0.789348; 0; 0; -0; -0; 0; 980.595; 732.263; -88.0972; -88.8866; -2.865e+07; 0
567269.824; 81; 955851.730469; -14081.8427734375; 891.587890625; 892.437; -0.849534; 0; 0; -0; -0; 0; 980.12; 731.908; -88.5319; -87.6823; -2.86502e+07; 0
567270.824; 81; 955680.927734; -14972.9892578125; 891.146484375; 897.574; -6.42794; 0; 0; -0; -0; 0; 979.644; 731.553; -88.4978; -82.0698; -2.86503e+07; 0
567271.824; 81; 955513.928711; -15864.1005859375; 891.111328125; 877.586; 13.5255; 0; 0; -0; -0; 0; 979.169; 731.197; -88.0574; -101.583; -2.86505e+07; 0
567272.824; 81; 955343.371094; -16754.44140625; 890.3408203125; 896.286; -5.94551; 0; 0; -0; -0; 0; 978.693; 730.842; -88.3524; -82.4069; -2.86507e+07; 0
567273.824; 81; 955175.429688; -17644.390625; 889.94921875; 882.538; 7.41117; 0; 0; -0; -0; 0; 978.217; 730.487; -88.2682; -95.6794; -2.86508e+07; 0
567274.824; 81; 955006.930664; -18533.810546875; 889.419921875; 885.468; 3.95158; 0; 0; -0; -0; 0; 977.742; 730.132; -88.3219; -92.2735; -2.8651e+07; 0
567275.824; 81; 954836.232422; -19422.953125; 889.142578125; 897.025; -7.88274; 0; 0; -0; -0; 0; 977.266; 729.777; -88.1237; -80.241; -2.86512e+07; 0
567276.824; 81; 954669.373047; -20311.50390625; 888.55078125; 876.852; 11.6988; 0; 0; -0; -0; 0; 976.791; 729.422; -88.2398; -99.9386; -2.86514e+07; 0
567277.824; 81; 954500.210938; -21199.48046875; 887.9765625; 888.953; -0.976322; 0; 0; -0; -0; 0; 976.315; 729.066; -88.3382; -87.3619; -2.86515e+07; 0
567278.824; 81; 954329.756836; -22087.1552734375; 887.6748046875; 895.742; -8.06754; 0; 0; -0; -0; 0; 975.839; 728.711; -88.164; -80.0965; -2.86517e+07; 0
567279.824; 81; 954161.885742; -22974.169921875; 887.0146484375; 882.169; 4.8461; 0; 0; -0; -0; 0; 975.363; 728.356; -88.3485; -93.1946; -2.86519e+07; 0
567280.824; 81; 953990.838867; -23860.7001953125; 886.5302734375; 898.857; -12.3271; 0; 0; -0; -0; 0; 974.887; 728; -88.3569; -76.0298; -2.8652e+07; 0
567281.824; 81; 953823.142578; -24746.796875; 886.0966796875; 881.25; 4.84673; 0; 0; -0; -0; 0; 974.411; 727.645; -88.3147; -93.1615; -2.86522e+07; 0
567282.824; 81; 953654.817383; -25632.779296875; 885.982421875; 884.555; 1.42755; 0; 0; -0; -0; 0; 973.935; 727.289; -87.953; -89.3806; -2.86524e+07; 0
567283.824; 81; 953486.772461; -26518.486328125; 885.70703125; 883.082; 2.62501; 0; 0; -0; -0; 0; 973.46; 726.934; -87.7526; -90.3776; -2.86525e+07; 0
567284.824; 81; 953317.888672; -27403.8056640625; 885.3193359375; 887.49; -2.17097; 0; 0; -0; -0; 0; 972.984; 726.579; -87.6642; -85.4933; -2.86527e+07; 0
567285.824; 81; 953149.354492; -28288.71875; 884.9130859375; 885.653; -0.740006; 0; 0; -0; -0; 0; 972.508; 726.223; -87.5946; -86.8546; -2.86529e+07; 0
567286.824; 81; 952981.867188; -29173.05078125; 884.33203125; 880.152; 4.1803; 0; 0; -0; -0; 0; 972.031; 725.868; -87.6995; -91.8798; -2.8653e+07; 0
567287.824; 81; 952813.019531; -30056.8720703125; 883.8212890625; 887.3; -3.47913; 0; 0; -0; -0; 0; 971.555; 725.512; -87.7342; -84.2551; -2.86532e+07; 0
567288.824; 81; 952647.59082; -30940.244140625; 883.3720703125; 869.334; 14.0383; 0; 0; -0; -0; 0; 971.079; 725.157; -87.7074; -101.746; -2.86534e+07; 0
567289.824; 81; 952480.697266; -31823.126953125; 882.8828125; 877.032; 5.85126; 0; 0; -0; -0; 0; 970.603; 724.801; -87.7206; -93.5718; -5.09247e-06; 0
567290.824; 81; 952312.617188; -32705.591796875; 882.46484375; 883.267; -0.801928; 0; 0; -0; -0; 0; 970.127; 724.446; -87.6624; -86.8605; -4.41819e-06; 0
567291.824; 81; 952142.96582; -33587.5625; 881.970703125; 891.524; -9.55325; 0; 0; -0; -0; 0; 969.651; 724.09; -87.6802; -78.127; 1.52364e-06; 0
567292.824; 81; 951973.943359; -34469.115234375; 881.552734375; 888.219; -6.66629; 0; 0; -0; -0; 0; 969.175; 723.734; -87.6221; -80.9558; -7.90507e-06; 0
567293.824; 81; 951807.188477; -35350.3017578125; 881.1865234375; 876.303; 4.8837; 0; 0; -0; -0; 0; 968.699; 723.379; -87.512; -92.3957; 1.84774e-06; 0
567294.824; 81; 951638.375; -36230.9609375; 880.6591796875; 887.121; -6.46163; 0; 0; -0; -0; 0; 968.222; 723.023; -87.5631; -81.1014; 1.03936e-06; 0
567295.824; 81; 951472.109375; -37111.064453125; 880.103515625; 873.732; 6.37176; 0; 0; -0; -0; 0; 967.746; 722.668; -87.6425; -94.0143; 1.52364e-06; 0
567296.824; 81; 951304.482422; -37990.7265625; 879.662109375; 880.886; -1.22347; 0; 0; -0; -0; 0; 967.27; 722.312; -87.6075; -86.384; -4.32879e-06; 0
567297.824; 81; 951138.496094; -38870.009765625; 879.283203125; 872.264; 7.01916; 0; 0; -0; -0; 0; 966.793; 721.956; -87.5101; -94.5292; 6.44848e-06; 0
567298.824; 81; 950970.695312; -39748.7490234375; 878.7392578125; 881.799; -3.0598; 0; 0; -0; -0; 0; 966.317; 721.6; -87.5777; -84.5179; -3.14787e-06; 0
567299.824; 81; 950803.835938; -40626.8046875; 878.0556640625; 876.852; 1.20373; 0; 0; -0; -0; 0; 965.841; 721.245; -87.7849; -88.9887; 5.96046e-07; 0
567300.824; 81; 950637.151367; -41504.662109375; 877.857421875; 875.933; 1.92409; 0; 0; -0; -0; 0; 965.364; 720.889; -87.5066; -89.4306; 3.82587e-06; 0
