tow; prn15; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
569179.824; 89; 3702996.51172; -13863.8271484375; 13863.8271484375; -1.94594e+07; 1.94732e+07; 0; 0; -0; -0; 0; 2078.43; 1552.08; 11785.4; -1.94615e+07; -4.0549; -0.0121065
569180.824; 89; 3702621.47168; -15853.70703125; 1989.8798828125; 1970.85; 19.0312; 0; 0; -0; -0; 0; 2078.06; 1551.8; -88.1827; -107.214; -0.361491; 0.0295292
569181.824; 89; 3702257.77441; -17843.033203125; 1989.326171875; 1911.24; 78.0841; 0; 0; -0; -0; 0; 2077.69; 1551.52; -88.3676; -166.452; 13.3984; -0.691547
569182.824; 89; 3701867.69238; -19832.2783203125; 1989.2451171875; 2049.89; -60.6498; 0; 0; -0; -0; 0; 2077.32; 1551.25; -88.0797; -27.4299; 2.52608; -0.0145683
569183.824; 89; 3701488.35938; -21821.18359375; 1988.9052734375; 1993.41; -4.50314; 0; 0; -0; -0; 0; 2076.96; 1550.97; -88.0505; -83.5474; 2.03824; 0.284057
569184.824; 89; 3701107.45605; -23809.828125; 1988.64453125; 2001.66; -13.0159; 0; 0; -0; -0; 0; 2076.59; 1550.7; -87.9422; -74.9262; -0.888893; -0.135789
569185.824; 89; 3700737.19727; -25797.958984375; 1988.130859375; 1945.72; 42.4078; 0; 0; -0; -0; 0; 2076.22; 1550.42; -88.0867; -130.494; 7.65474; 0.293531
569186.824; 89; 3700353.74609; -27785.720703125; 1987.76171875; 2015.05; -27.2878; 0; 0; -0; -0; 0; 2075.85; 1550.15; -88.0867; -60.7989; 2.11931; -0.0391607
569187.824; 89; 3699978.21777; -29773.0869140625; 1987.3662109375; 1973.41; 13.9516; 0; 0; -0; -0; 0; 2075.48; 1549.87; -88.113; -102.065; 4.87789; 0.0613179
569188.824; 89; 3699598.29102; -31759.8740234375; 1986.787109375; 1996.53; -9.74148; 0; 0; -0; -0; 0; 2075.11; 1549.6; -88.3228; -78.5813; 2.79201; -0.149639
569189.824; 89; 3699218.40039; -33746.2646484375; 1986.390625; 1996.34; -9.94808; 0; 0; -0; -0; 0; 2074.74; 1549.32; -88.3499; -78.4018; 0.810173; -0.212153
569190.824; 89; 3698844.61621; -35732.162109375; 1985.8974609375; 1964.25; 21.6483; 0; 0; -0; -0; 0; 2074.37; 1549.04; -88.4737; -110.122; 4.979; -0.144298
569191.824; 89; 3698467.62207; -37717.59765625; 1985.435546875; 1981.12; 4.31797; 0; 0; -0; -0; 0; 2074; 1548.77; -88.5661; -92.8841; 5.31911; -0.56984
569192.824; 89; 3698086.78809; -39702.7333984375; 1985.1357421875; 2001.3; -16.1604; 0; 0; -0; -0; 0; 2073.63; 1548.49; -88.4963; -72.336; 2.94934; 0.128405
569193.824; 89; 3697711.15527; -41687.5693359375; 1984.8359375; 1973.96; 10.8722; 0; 0; -0; -0; 0; 2073.26; 1548.22; -88.4265; -99.2987; 4.40691; -0.445664
569194.824; 89; 3697332.20605; -43671.955078125; 1984.3857421875; 1991.39; -7.00584; 0; 0; -0; -0; 0; 2072.89; 1547.94; -88.5071; -81.5012; 3.73041; 0.199573
569195.824; 89; 3696956.57227; -45656.0244140625; 1984.0693359375; 1973.97; 10.1005; 0; 0; -0; -0; 0; 2072.52; 1547.66; -88.4537; -98.5542; 4.78739; -0.620559
569196.824; 89; 3696578.87988; -47639.72265625; 1983.6982421875; 1984.79; -1.08863; 0; 0; -0; -0; 0; 2072.15; 1547.39; -88.455; -87.3664; 4.96117; -0.220684
569197.824; 89; 3696199.86133; -49623.2578125; 1983.53515625; 1991.76; -8.22079; 0; 0; -0; -0; 0; 2071.78; 1547.11; -88.2482; -80.0274; 3.42149; -0.18125
569198.824; 89; 3695820.70312; -51606.61328125; 1983.35546875; 1992.49; -9.13434; 0; 0; -0; -0; 0; 2071.41; 1546.83; -88.058; -78.9237; 1.83336; -0.0286202
569199.824; 89; 3695444.30176; -53589.701171875; 1983.087890625; 1978; 5.08536; 0; 0; -0; -0; 0; 2071.04; 1546.56; -87.9556; -93.041; 2.61164; -0.202846
569200.824; 89; 3695065.17871; -55572.4267578125; 1982.7255859375; 1992.31; -9.57947; 0; 0; -0; -0; 0; 2070.67; 1546.28; -87.9479; -78.3684; 0.935875; -0.0514509
569201.824; 89; 3694689.58008; -57555.0087890625; 1982.58203125; 1973.78; 8.79789; 0; 0; -0; -0; 0; 2070.3; 1546.01; -87.7213; -96.5192; 2.52502; -0.128849
569202.824; 89; 3694314.36523; -59537.271484375; 1982.2626953125; 1971.77; 10.4954; 0; 0; -0; -0; 0; 2069.93; 1545.73; -87.6705; -98.1659; 4.27826; -0.353751
569203.824; 89; 3693933.07812; -61518.9013671875; 1981.6298828125; 2003.68; -22.0474; 0; 0; -0; -0; 0; 2069.56; 1545.45; -87.933; -65.8856; 0.589684; 0.149611
569204.824; 89; 3693556.60742; -63500.2158203125; 1981.314453125; 1978.37; 2.94756; 0; 0; -0; -0; 0; 2069.19; 1545.18; -87.8782; -90.8257; 1.23123; 0.222915
569205.824; 89; 3693180.4502; -65481.1025390625; 1980.88671875; 1976.72; 4.16715; 0; 0; -0; -0; 0; 2068.82; 1544.9; -87.9356; -92.1027; 1.74972; -0.0472145
569206.824; 89; 3692807.05078; -67461.578125; 1980.4755859375; 1962.23; 18.2484; 0; 0; -0; -0; 0; 2068.45; 1544.62; -87.9763; -106.225; 5.00959; -0.244165
569207.824; 89; 3692428.38086; -69441.791015625; 1980.212890625; 1989.92; -9.71098; 0; 0; -0; -0; 0; 2068.08; 1544.35; -87.8686; -78.1576; 2.95711; -0.43026
569208.824; 89; 3692052.43359; -71421.7861328125; 1979.9951171875; 1975.62; 4.3789; 0; 0; -0; -0; 0; 2067.71; 1544.07; -87.7159; -92.0948; 3.61063; -0.584375
569209.824; 89; 3691673.76367; -73400.916015625; 1979.1298828125; 1989.92; -10.794; 0; 0; -0; -0; 0; 2067.34; 1543.79; -88.2104; -77.4164; 1.93617; -0.196925
569210.824; 89; 3691297.15332; -75379.7294921875; 1978.8134765625; 1979.1; -0.287279; 0; 0; -0; -0; 0; 2066.97; 1543.52; -88.1562; -87.8689; 2.0858; 0.00892366
569211.824; 89; 3690922.6709; -77358.591796875; 1978.8623046875; 1967.92; 10.9439; 0; 0; -0; -0; 0; 2066.6; 1543.24; -87.7366; -98.6805; 3.73546; -0.409348
569212.824; 89; 3690545.22266; -79337.1875; 1978.595703125; 1983.5; -4.9082; 0; 0; -0; -0; 0; 2066.23; 1542.96; -87.6325; -82.7243; 3.00196; -0.200025
569213.824; 89; 3690171.43945; -81315.279296875; 1978.091796875; 1964.24; 13.8478; 0; 0; -0; -0; 0; 2065.86; 1542.69; -87.7656; -101.613; 5.2537; -0.561751
