tow; prn16; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
569697.824; 58; 930260.602539; -32378.7919921875; 32378.7919921875; -4.88855e+06; 4.92093e+06; 0; 0; -0; -0; 0; 2378.5; 1776.15; 30000.3; -4.89093e+06; -4.13172; -0.0119468
569698.824; 58; 929827.941406; -34668.90234375; 2290.1103515625; 2273.65; 16.4608; 0; 0; -0; -0; 0; 2378.17; 1775.91; -88.0644; -104.525; -1.2619; -0.136495
569699.824; 58; 929394.373047; -36959.0341796875; 2290.1318359375; 2278.42; 11.7147; 0; 0; -0; -0; 0; 2377.85; 1775.67; -87.7176; -99.4323; 0.544982; -0.367952
569700.824; 58; 928957.874023; -39248.9033203125; 2289.869140625; 2293.82; -3.94871; 0; 0; -0; -0; 0; 2377.52; 1775.42; -87.6547; -83.706; -0.102818; -0.197723
569701.824; 58; 928520.919922; -41538.4814453125; 2289.578125; 2296.21; -6.63118; 0; 0; -0; -0; 0; 2377.2; 1775.18; -87.6202; -80.989; -0.645638; 0.406157
569702.824; 58; 928088.539062; -43827.8095703125; 2289.328125; 2272.18; 17.1514; 0; 0; -0; -0; 0; 2376.87; 1774.94; -87.5445; -104.696; 2.34414; 0.105406
569703.824; 58; 927650.329102; -46116.8701171875; 2289.060546875; 2302.81; -13.7483; 0; 0; -0; -0; 0; 2376.55; 1774.69; -87.4864; -73.738; -0.128246; 0.20471
569704.824; 58; 927217.423828; -48405.4404296875; 2288.5703125; 2274.93; 13.6377; 0; 0; -0; -0; 0; 2376.22; 1774.45; -87.6508; -101.289; 1.82309; -0.387291
569705.824; 58; 926782.005859; -50693.421875; 2287.9814453125; 2288.14; -0.155424; 0; 0; -0; -0; 0; 2375.9; 1774.21; -87.9138; -87.7584; 2.2952; 0.0948648
569706.824; 58; 926346.168945; -52981.1494140625; 2287.7275390625; 2290.34; -2.6109; 0; 0; -0; -0; 0; 2375.57; 1773.96; -87.8419; -85.231; 1.65946; -0.0445565
569707.824; 58; 925911.868164; -55268.4345703125; 2287.28515625; 2282.27; 5.01915; 0; 0; -0; -0; 0; 2375.24; 1773.72; -87.9583; -92.9774; 2.67974; 0.0144635
569708.824; 58; 925476.066406; -57555.3544921875; 2286.919921875; 2290.15; -3.23377; 0; 0; -0; -0; 0; 2374.92; 1773.48; -87.9975; -84.7637; 2.05331; -0.00171194
569709.824; 58; 925043.335938; -59841.9814453125; 2286.626953125; 2274.01; 12.613; 0; 0; -0; -0; 0; 2374.59; 1773.23; -87.9644; -100.577; 4.42211; -0.038572
569710.824; 58; 924607.010742; -62128.2451171875; 2286.263671875; 2292.9; -6.64071; 0; 0; -0; -0; 0; 2374.27; 1772.99; -88.0015; -81.3608; 3.32297; 0.111031
569711.824; 58; 924171.453125; -64414.189453125; 2285.9443359375; 2288.87; -2.92639; 0; 0; -0; -0; 0; 2373.94; 1772.75; -87.9946; -85.0682; 2.83705; 0.162685
569712.824; 58; 923735.617188; -66699.9326171875; 2285.7431640625; 2290.33; -4.59015; 0; 0; -0; -0; 0; 2373.61; 1772.5; -87.8695; -83.2794; 1.9398; 0.122344
569713.824; 58; 923302.362305; -68985.318359375; 2285.3857421875; 2276.77; 8.61597; 0; 0; -0; -0; 0; 2373.29; 1772.26; -87.9006; -96.5166; 3.21141; -0.23938
569714.824; 58; 922867.642578; -71270.2529296875; 2284.9345703125; 2284.47; 0.466988; 0; 0; -0; -0; 0; 2372.96; 1772.02; -88.0254; -88.4924; 3.49644; -0.0471684
569715.824; 58; 922433.272461; -73554.8232421875; 2284.5703125; 2282.63; 1.93994; 0; 0; -0; -0; 0; 2372.63; 1771.77; -88.0632; -90.0031; 4.03179; 0.104839
569716.824; 58; 921996.702148; -75839.1669921875; 2284.34375; 2294.19; -9.84873; 0; 0; -0; -0; 0; 2372.31; 1771.53; -87.9633; -78.1145; 2.19652; 0.129676
569717.824; 58; 921565.4375; -78123.1220703125; 2283.955078125; 2266.31; 17.6441; 0; 0; -0; -0; 0; 2371.98; 1771.28; -88.0253; -105.669; 4.85711; -0.546144
