tow; prn10; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
567267.824; 64; -921087.895508; -2014.6259765625; 2014.6259765625; 4.84035e+06; -4.83833e+06; 0; 0; -0; -0; 0; 839.326; 626.769; 1175.3; 4.83951e+06; -3.05594e+07; 0
567268.824; 64; 278087.786133; -1753.4638671875; -261.162109375; -6.30171e+06; 6.30145e+06; 0; 0; -0; -0; 0; 839.083; 626.588; -1100.25; -6.30255e+06; -2.93602e+07; 0
567269.824; 64; 277948.359375; -2503.693359375; 750.2294921875; 732.693; 17.5369; 0; 0; -0; -0; 0; 838.84; 626.406; -88.61; -106.147; -2.93604e+07; 0
567270.824; 64; 277808.199219; -3253.671875; 749.978515625; 736.547; 13.4319; 0; 0; -0; -0; 0; 838.596; 626.224; -88.6174; -102.049; -2.93605e+07; 0
567271.824; 64; 277661.302734; -4003.875; 750.203125; 771.946; -21.7431; 0; 0; -0; -0; 0; 838.352; 626.042; -88.1492; -66.4061; -2.93607e+07; 0
567272.824; 64; 277519.013672; -4753.515625; 749.640625; 747.734; 1.90655; 0; 0; -0; -0; 0; 838.109; 625.86; -88.468; -90.3745; -2.93608e+07; 0
567273.824; 64; 277376.864258; -5502.9990234375; 749.4833984375; 747; 2.48319; 0; 0; -0; -0; 0; 837.865; 625.678; -88.3816; -90.8648; -2.93609e+07; 0
567274.824; 64; 277232.830078; -6252.1923828125; 749.193359375; 756.905; -7.71136; 0; 0; -0; -0; 0; 837.621; 625.496; -88.428; -80.7166; -2.93611e+07; 0
567275.824; 64; 277090.541016; -7001.33203125; 749.1396484375; 747.734; 1.40558; 0; 0; -0; -0; 0; 837.378; 625.314; -88.238; -89.6435; -2.93612e+07; 0
567276.824; 64; 276950.451172; -7750.1044921875; 748.7724609375; 736.177; 12.5954; 0; 0; -0; -0; 0; 837.134; 625.133; -88.3615; -100.957; -2.93614e+07; 0
567277.824; 64; -922362.179688; -8498.5537109375; 748.44921875; 6.30243e+06; -6.30168e+06; 0; 0; -0; -0; 0; 836.889; 624.95; -88.4401; 6.30159e+06; -3.05607e+07; 0
567278.824; 64; -922506.912109; -9246.9169921875; 748.36328125; 760.574; -12.2107; 0; 0; -0; -0; 0; 836.646; 624.768; -88.2823; -76.0716; -3.05608e+07; 0
567279.824; 64; -922648.119141; -9994.8818359375; 747.96484375; 742.048; 5.91689; 0; 0; -0; -0; 0; 836.402; 624.586; -88.4371; -94.354; -3.0561e+07; 0
567280.824; 64; -922789.361328; -10742.58203125; 747.7001953125; 742.233; 5.46749; 0; 0; -0; -0; 0; 836.158; 624.404; -88.458; -93.9255; -3.05611e+07; 0
567281.824; 64; -922932.03418; -11490.0537109375; 747.4716796875; 749.751; -2.27922; 0; 0; -0; -0; 0; 835.914; 624.222; -88.4428; -86.1635; -3.05612e+07; 0
567282.824; 64; -923075.161133; -12237.6689453125; 747.615234375; 752.137; -4.52198; 0; 0; -0; -0; 0; 835.671; 624.04; -88.0555; -83.5335; -3.05614e+07; 0
567283.824; 64; -923216.472656; -12985.220703125; 747.5517578125; 742.597; 4.95469; 0; 0; -0; -0; 0; 835.427; 623.858; -87.8753; -92.83; -3.05615e+07; 0
567284.824; 64; -923359.355469; -13732.6494140625; 747.4287109375; 750.854; -3.42554; 0; 0; -0; -0; 0; 835.183; 623.676; -87.7546; -84.329; -3.05617e+07; 0
567285.824; 64; -923500.946289; -14479.876953125; 747.2275390625; 744.065; 3.16276; 0; 0; -0; -0; 0; 834.939; 623.494; -87.7119; -90.8746; -3.05618e+07; 0
567286.824; 64; -923642.467773; -15226.7724609375; 746.8955078125; 743.7; 3.19509; 0; 0; -0; -0; 0; 834.696; 623.312; -87.8002; -90.9953; -3.0562e+07; 0
567287.824; 64; -923784.861328; -15973.375; 746.6025390625; 748.283; -1.68064; 0; 0; -0; -0; 0; 834.452; 623.13; -87.8494; -86.1688; -3.05621e+07; 0
567288.824; 64; -923927.080078; -16719.7685546875; 746.3935546875; 747.365; -0.971021; 0; 0; -0; -0; 0; 834.208; 622.948; -87.8146; -86.8436; -3.05622e+07; 0
567289.824; 64; -924068.461914; -17465.892578125; 746.1240234375; 742.967; 3.15746; 0; 0; -0; -0; 0; 833.964; 622.766; -87.8403; -90.9978; -3.13669e-06; 0
567290.824; 64; -924208.936523; -18211.8525390625; 745.9599609375; 738.199; 7.76091; 0; 0; -0; -0; 0; 833.721; 622.584; -87.7606; -95.5215; -2.71201e-06; 0
567291.824; 64; -924350.039062; -18957.5244140625; 745.671875; 741.499; 4.17303; 0; 0; -0; -0; 0; 833.477; 622.401; -87.8049; -91.9779; 9.27597e-07; 0
567292.824; 64; -924492.397461; -19703.033203125; 745.5087890625; 748.098; -2.58964; 0; 0; -0; -0; 0; 833.233; 622.219; -87.7241; -85.1345; -4.85778e-06; 0
