tow; prn12; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
567379.824; 80; 2915604.61133; 48326.076171875; -48326.076171875; -1.53216e+07; 1.52733e+07; 0; 0; -0; -0; 0; -1743.9; -1302.26; -46582.2; -1.53199e+07; -0.478797; 0
567380.824; 80; 2915950.75391; 50158.4609375; -1832.384765625; -1818.99; -13.3932; 0; 0; -0; -0; 0; -1744.3; -1302.56; -88.085; -74.6918; -0.945092; 0
567381.824; 80; 2916302.27051; 51991.19921875; -1832.73828125; -1847.23; 14.4939; 0; 0; -0; -0; 0; -1744.7; -1302.86; -88.0382; -102.532; -0.45263; 0
567382.824; 80; 2916650.40234; 53824.14453125; -1832.9453125; -1829.45; -3.50017; 0; 0; -0; -0; 0; -1745.1; -1303.16; -87.8451; -84.345; -0.580027; 0
567383.824; 80; 2916998.81348; 55657.408203125; -1833.263671875; -1830.91; -2.35081; 0; 0; -0; -0; 0; -1745.5; -1303.46; -87.7634; -85.4126; -0.690196; 0
567384.824; 80; 2917348.37598; 57491.0830078125; -1833.6748046875; -1836.96; 3.28853; 0; 0; -0; -0; 0; -1745.9; -1303.76; -87.7745; -91.063; -0.187059; 0
567385.824; 80; 2917696.99707; 59325.1953125; -1834.1123046875; -1832.02; -2.09609; 0; 0; -0; -0; 0; -1746.3; -1304.06; -87.812; -85.7159; -0.209272; 0
567386.824; 80; 2918047.08301; 61159.8583984375; -1834.6630859375; -1839.71; 5.05093; 0; 0; -0; -0; 0; -1746.7; -1304.35; -87.9628; -93.0138; -0.614278; 0
567387.824; 80; 2918396.50586; 62994.9375; -1835.0791015625; -1836.23; 1.15038; 0; 0; -0; -0; 0; -1747.1; -1304.65; -87.979; -89.1293; -0.0226516; 0
567388.824; 80; 2918747.25586; 64830.3681640625; -1835.4306640625; -1843.2; 7.77303; 0; 0; -0; -0; 0; -1747.5; -1304.95; -87.9307; -95.7037; 0.164705; 0
567389.824; 80; 2919098.42383; 66665.9326171875; -1835.564453125; -1845.4; 9.83568; 0; 0; -0; -0; 0; -1747.9; -1305.25; -87.6647; -97.5003; 0.0172861; 0
567390.824; 80; 2919447.32324; 68502.447265625; -1836.5146484375; -1833.48; -3.03585; 0; 0; -0; -0; 0; -1748.3; -1305.55; -88.2152; -85.1793; -0.19326; 0
567391.824; 80; 2919795.94434; 70339.16796875; -1836.720703125; -1832.02; -4.70449; 0; 0; -0; -0; 0; -1748.7; -1305.85; -88.0216; -83.3171; 0.0726751; 0
567392.824; 80; 2920143.34277; 72176.2900390625; -1837.1220703125; -1825.59; -11.531; 0; 0; -0; -0; 0; -1749.1; -1306.15; -88.0233; -76.4923; 0.322129; 0
567393.824; 80; 2920492.41699; 74013.919921875; -1837.6298828125; -1834.4; -3.23248; 0; 0; -0; -0; 0; -1749.5; -1306.44; -88.1315; -84.899; -0.0506308; 0
567394.824; 80; 2920841.66602; 75851.8525390625; -1837.9326171875; -1835.32; -2.61661; 0; 0; -0; -0; 0; -1749.9; -1306.74; -88.0347; -85.4181; -0.200716; 0
567395.824; 80; 2921195.03223; 77690.185546875; -1838.3330078125; -1856.95; 18.619; 0; 0; -0; -0; 0; -1750.3; -1307.04; -88.0357; -106.655; -0.0446173; 0
567396.824; 80; 2921542.60645; 79529.009765625; -1838.82421875; -1826.51; -12.3094; 0; 0; -0; -0; 0; -1750.7; -1307.34; -88.1274; -75.8181; -0.0667164; 0
567397.824; 80; 2921892.79688; 81368.291015625; -1839.28125; -1840.26; 0.981879; 0; 0; -0; -0; 0; -1751.1; -1307.64; -88.1851; -89.167; 0.0686501; 0
567398.824; 80; 2922243.51172; 83207.966796875; -1839.67578125; -1843.02; 3.34316; 0; 0; -0; -0; 0; -1751.5; -1307.93; -88.1803; -91.5235; -0.193461; 0
567399.824; 80; 2922591.95703; 85047.7509765625; -1839.7841796875; -1831.09; -8.6917; 0; 0; -0; -0; 0; -1751.89; -1308.23; -87.8895; -79.1978; -0.121204; 0
567400.824; 80; 2922940.26367; 86887.7783203125; -1840.02734375; -1830.36; -9.66359; 0; 0; -0; -0; 0; -1752.29; -1308.53; -87.7335; -78.0699; -0.110985; 0
567401.824; 80; 2923289.89648; 88728.126953125; -1840.3486328125; -1837.33; -3.0158; 0; 0; -0; -0; 0; -1752.69; -1308.83; -87.6556; -84.6398; -0.161255; 0
567402.824; 80; 2923640.36621; 90568.9560546875; -1840.8291015625; -1841.73; 0.901742; 0; 0; -0; -0; 0; -1753.09; -1309.13; -87.7369; -88.6386; -0.117934; 0
567403.824; 80; 2923991.63965; 92410.0771484375; -1841.12109375; -1845.95; 4.83328; 0; 0; -0; -0; 0; -1753.49; -1309.43; -87.6298; -92.4631; -0.161688; 0
567404.824; 80; 2924341.62109; 94251.712890625; -1841.6357421875; -1839.16; -2.47083; 0; 0; -0; -0; 0; -1753.89; -1309.72; -87.7455; -85.2746; -0.375199; 0
567405.824; 80; 2924693.3125; 96093.78125; -1842.068359375; -1848.15; 6.08245; 0; 0; -0; -0; 0; -1754.29; -1310.02; -87.7791; -93.8616; -0.544246; 0
567406.824; 80; 2925045.00391; 97936.4541015625; -1842.6728515625; -1848.15; 5.47796; 0; 0; -0; -0; 0; -1754.69; -1310.32; -87.9848; -93.4627; -0.500098; 0
567407.824; 80; 2925394.84668; 99778.8046875; -1842.3505859375; -1838.44; -3.9144; 0; 0; -0; -0; 0; -1755.09; -1310.62; -87.2636; -83.3492; 0.0859922; 0
567408.824; 80; 2925743.1875; 101622.40234375; -1843.59765625; -1830.54; -13.0543; 0; 0; -0; -0; 0; -1755.49; -1310.91; -88.1119; -75.0576; -0.396016; 0
567409.824; 80; 2926094.91406; 103466.2744140625; -1843.8720703125; -1848.34; 4.46349; 0; 0; -0; -0; 0; -1755.88; -1311.21; -87.9876; -92.4511; -0.465732; 0
567410.824; 80; 2926446.43164; 105310.640625; -1844.3662109375; -1847.24; 2.87113; 0; 0; -0; -0; 0; -1756.28; -1311.51; -88.083; -90.9541; -0.454749; 0
567411.824; 80; 2926795.2959; 107155.2548828125; -1844.6142578125; -1833.29; -11.3202; 0; 0; -0; -0; 0; -1756.68; -1311.81; -87.9324; -76.6122; -0.437476; 0
567412.824; 80; 2927149.15137; 109000.2646484375; -1845.009765625; -1859.52; 14.5133; 0; 0; -0; -0; 0; -1757.08; -1312.11; -87.9293; -102.443; 0.206087; 0
567413.824; 80; 2927500.28516; 110845.64453125; -1845.3798828125; -1845.22; -0.159367; 0; 0; -0; -0; 0; -1757.48; -1312.4; -87.9009; -87.7416; 0.0535928; 0
567414.824; 80; 2927852.25586; 112691.6083984375; -1845.9638671875; -1849.62; 3.65466; 0; 0; -0; -0; 0; -1757.88; -1312.7; -88.0864; -91.7411; 0.111432; 0
567415.824; 80; 2928201.99316; 114538.13671875; -1846.5283203125; -1837.88; -8.64638; 0; 0; -0; -0; 0; -1758.28; -1313; -88.2524; -79.6061; -0.120704; 0
