  |     5   |   1   |   0  0  1  1  1   |     17     9    57    49    57    49    37    29    17     9   |   1   ||     3  |   0  1  1  1  1   |     -3    27    47    67    47 
  |     5   |   1   |   0  0  1  1  1   |     12     4    52    44    62    54    42    34    22    14   |   0   ||     3  |   0  1  1  1  1   |     -8    32    52    72    52 
  |     6   |   0   |   1  0  0  1  1   |      7    -1    47    39    67    59    47    39    27    19   |   0   ||     3  |   0  1  1  1  1   |    -13    37    57    77    57 
  |     6   |   0   |   1  0  0  1  1   |     12     4    42    34    62    54    52    44    32    24   |   0   ||     3  |   0  0  1  1  1   |    -18    32    62    82    62 
  |     6   |   0   |   1  0  0  1  1   |     17     9    37    29    57    49    57    49    37    29   |   0   ||     3  |   0  0  1  1  1   |    -23    27    67    87    67 
  |     7   |   1   |   0  1  0  0  1   |     12     4    42    34    62    54    52    44    32    24   |   0   ||     4  |   0  0  0  1  1   |    -18    32    72    82    62 
  |     7   |   1   |   0  1  0  0  1   |     17     9    37    29    67    59    57    49    27    19   |   0   ||     4  |   0  0  0  1  1   |    -13    37    77    77    57 
  |     8   |   1   |   1  0  1  0  0   |     22    14    32    24    72    64    62    54    22    14   |   0   ||     4  |   0  0  0  0  1   |     -8    42    82    82    52 
  |     8   |   1   |   1  0  1  0  0   |     17     9    37    29    67    59    67    59    27    19   |   0   ||     4  |   0  0  0  0  1   |     -3    47    87    87    47 
  |     9   |   0   |   1  1  0  1  0   |     22    14    32    24    72    64    62    54    22    14   |   0   ||     5  |   1  0  0  0  0   |      2    42    82    82    42 
  |     9   |   0   |   1  1  0  1  0   |     27    19    37    29    67    59    67    59    17     9   |   1   ||     5  |   1  0  0  0  0   |      7    37    77    77    37 
  |    10   |   1   |   0  1  1  0  1   |     32    24    42    34    62    54    72    64    12     4   |   1   ||     5  |   1  1  0  0  0   |     12    42    72    72    32 
  |    10   |   1   |   0  1  1  0  1   |     27    19    47    39    67    59    67    59    17     9   |   1   ||     5  |   1  1  0  0  0   |     17    47    67    67    27 
  |    11   |   0   |   1  0  1  1  0   |     22    14    52    44    72    64    62    54    22    14   |   1   ||     6  |   0  1  1  0  0   |     12    52    72    62    22 
  |    11   |   0   |   1  0  1  1  0   |     17     9    57    49    67    59    57    49    27    19   |   1   ||     6  |   0  1  1  0  0   |     17    47    67    67    27 
  |    12   |   1   |   0  1  0  1  1   |     12     4    62    54    62    54    52    44    32    24   |   1   ||     6  |   0  0  1  1  0   |     22    52    62    62    32 
  |    12   |   1   |   0  1  0  1  1   |     17     9    57    49    67    59    47    39    27    19   |   1   ||     6  |   0  0  1  1  0   |     27    57    57    57    37 
  |    13   |   0   |   1  0  1  0  1   |     22    14    52    44    72    64    42    34    22    14   |   1   ||     6  |   0  0  1  1  0   |     32    62    52    52    42 
  |    13   |   0   |   1  0  1  0  1   |     17     9    57    49    67    59    47    39    17     9   |   1   ||     7  |   1  0  0  1  1   |     27    67    57    47    37 
  |    13   |   0   |   1  0  1  0  1   |     12     4    62    54    62    54    52    44    12     4   |   1   ||     7  |   1  0  0  1  1   |     22    72    62    42    32 
  |    14   |   0   |   0  1  0  1  0   |      7    -1    67    59    57    49    57    49     7    -1   |   1   ||     7  |   1  1  0  0  1   |     17    67    67    47    27 
  |    14   |   0   |   0  1  0  1  0   |     12     4    62    54    62    54    52    44    12     4   |   1   ||     7  |   1  1  0  0  1   |     12    62    72    52    22 
  |    15   |   1   |   0  0  1  0  1   |      7    -1    67    59    57    49    57    49     7    -1   |   1   ||     8  |   1  1  1  0  0   |     17    67    77    47    17 
  |    15   |   1   |   0  0  1  0  1   |      2    -6    62    54    62    54    52    44    12     4   |   1   ||     8  |   1  1  1  0  0   |     22    72    82    42    12 
  |    16   |   0   |   1  0  0  1  0   |     -3   -11    57    49    67    59    47    39    17     9   |   1   ||     8  |   1  1  1  1  0   |     27    77    87    47     7 
  |    16   |   0   |   1  0  0  1  0   |      2    -6    52    44    62    54    52    44    12     4   |   1   ||     8  |   1  1  1  1  0   |     32    82    92    52     2 
  |    17   |   0   |   0  1  0  0  1   |      7    -1    47    39    57    49    57    49     7    -1   |   1   ||     9  |   0  1  1  1  1   |     27    87    97    57     7 
  |    17   |   0   |   0  1  0  0  1   |     12     4    42    34    62    54    62    54     2    -6   |   1   ||     9  |   0  1  1  1  1   |     32    82    92    52     2 
  |    18   |   1   |   0  0  1  0  0   |     17     9    37    29    67    59    67    59    -3   -11   |   1   ||     9  |   0  0  1  1  1   |     37    87    87    47    -3 
  |    18   |   1   |   0  0  1  0  0   |     22    14    42    34    62    54    72    64     2    -6   |   1   ||     9  |   0  0  1  1  1   |     42    92    82    42    -8 
  |    19   |   0   |   1  0  0  1  0   |     27    19    47    39    57    49    77    69     7    -1   |   1   ||     9  |   0  0  1  1  1   |     47    97    77    37   -13 
  |    19   |   0   |   1  0  0  1  0   |     32    24    42    34    52    44    82    74     2    -6   |   1   ||    10  |   1  0  0  1  1   |     52    92    72    42    -8 
  |    19   |   0   |   1  0  0  1  0   |     37    29    37    29    47    39    87    79    -3   -11   |   1   ||    10  |   1  0  0  1  1   |     57    87    67    47    -3 
  |    20   |   0   |   0  1  0  0  1   |     42    34    32    24    42    34    92    84    -8   -16   |   1   ||    10  |   1  1  0  0  1   |     62    92    62    42     2 
  |    20   |   0   |   0  1  0  0  1   |     37    29    37    29    37    29    87    79    -3   -11   |   1   ||    10  |   1  1  0  0  1   |     67    97    57    37     7 
  |    21   |   0   |   0  0  1  0  0   |     42    34    32    24    42    34    92    84    -8   -16   |   1   ||    11  |   0  1  1  0  0   |     72    92    52    42    12 
  |    21   |   0   |   0  0  1  0  0   |     47    39    37    29    37    29    97    89    -3   -11   |   1   ||    11  |   0  1  1  0  0   |     77    87    47    47    17 
  |    22   |   1   |   0  0  0  1  0   |     52    44    42    34    32    24   102    94     2    -6   |   1   ||    11  |   0  0  1  1  0   |     82    92    42    42    22 
  |    22   |   1   |   0  0  0  1  0   |     57    49    47    39    37    29    97    89     7    -1   |   1   ||    11  |   0  0  1  1  0   |     87    97    37    37    27 
  |    23   |   1   |   1  0  0  0  1   |     52    44    42    34    32    24   102    94     2    -6   |   1   ||    12  |   1  0  0  1  1   |     92    92    32    42    32 
  |    23   |   1   |   1  0  0  0  1   |     57    49    37    29    27    19    97    89     7    -1   |   1   ||    12  |   1  0  0  1  1   |     97    87    27    47    37 
  |    24   |   1   |   1  1  0  0  0   |     62    54    32    24    22    14    92    84    12     4   |   1   ||    12  |   1  1  0  0  1   |    102    92    22    42    42 
  |    24   |   1   |   1  1  0  0  0   |     67    59    37    29    17     9    87    79     7    -1   |   1   ||    12  |   1  1  0  0  1   |    107    97    17    37    47 
  |    25   |   1   |   1  1  1  0  0   |     72    64    42    34    12     4    82    74     2    -6   |   1   ||    13  |   0  1  1  0  0   |    102   102    22    32    42 
  |    25   |   1   |   1  1  1  0  0   |     77    69    47    39    17     9    77    69    -3   -11   |   1   ||    13  |   0  1  1  0  0   |     97   107    27    27    37 
  |    26   |   0   |   1  1  1  1  0   |     82    74    52    44    22    14    72    64    -8   -16   |   1   ||    13  |   0  1  1  0  0   |     92   112    32    22    32 
  |    26   |   0   |   1  1  1  1  0   |     87    79    57    49    27    19    77    69   -13   -21   |   1   ||    13  |   0  0  1  1  0   |     87   107    37    27    27 
  |    26   |   0   |   1  1  1  1  0   |     92    84    62    54    32    24    82    74   -18   -26   |   1   ||    13  |   0  0  1  1  0   |     82   102    42    32    22 
  |    27   |   0   |   0  1  1  1  1   |     87    79    57    49    27    19    77    69   -13   -21   |   1   ||    14  |   0  0  0  1  1   |     87   107    47    27    17 
  |    27   |   0   |   0  1  1  1  1   |     92    84    52    44    22    14    72    64   -18   -26   |   1   ||    14  |   0  0  0  1  1   |     92   112    52    22    12 
  |    28   |   0   |   0  0  1  1  1   |     97    89    47    39    17     9    67    59   -23   -31   |   1   ||    14  |   0  0  0  0  1   |     97   117    57    27     7 
  |    28   |   0   |   0  0  1  1  1   |    102    94    52    44    12     4    62    54   -28   -36   |   1   ||    14  |   0  0  0  0  1   |    102   122    62    32     2 
  |    29   |   1   |   0  0  0  1  1   |     97    89    47    39    17     9    67    59   -23   -31   |   1   ||    15  |   1  0  0  0  0   |    107   117    57    27    -3 
  |    29   |   1   |   0  0  0  1  1   |     92    84    42    34    12     4    72    64   -18   -26   |   1   ||    15  |   1  0  0  0  0   |    112   112    52    22    -8 
  |    30   |   0   |   1  0  0  0  1   |     87    79    37    29     7    -1    77    69   -13   -21   |   1   ||    15  |   1  1  0  0  0   |    117   117    47    17   -13 
  |    30   |   0   |   1  0  0  0  1   |     92    84    32    24     2    -6    72    64    -8   -16   |   1   ||    15  |   1  1  0  0  0   |    122   122    42    12   -18 
  |    31   |   0   |   0  1  0  0  0   |     97    89    27    19    -3   -11    67    59    -3   -11   |   1   ||    16  |   0  1  1  0  0   |    117   127    47     7   -23 
  |    31   |   0   |   0  1  0  0  0   |     92    84    32    24    -8   -16    62    54    -8   -16   |   1   ||    16  |   0  1  1  0  0   |    112   132    52     2   -28 
  |    32   |   0   |   0  0  1  0  0   |     87    79    37    29   -13   -21    57    49   -13   -21   |   1   ||    16  |   0  0  1  1  0   |    107   127    57     7   -33 
  |    32   |   0   |   0  0  1  0  0   |     82    74    32    24    -8   -16    52    44   -18   -26   |   1   ||    16  |   0  0  1  1  0   |    102   122    62    12   -38 
  |    33   |   1   |   0  0  0  1  0   |     77    69    27    19    -3   -11    47    39   -23   -31   |   1   ||    16  |   0  0  1  1  0   |     97   117    67    17   -43 
  |    33   |   1   |   0  0  0  1  0   |     82    74    32    24     2    -6    42    34   -18   -26   |   1   ||    17  |   0  0  0  1  1   |    102   122    72    12   -48 
  |    33   |   1   |   0  0  0  1  0   |     87    79    37    29     7    -1    37    29   -13   -21   |   1   ||    17  |   0  0  0  1  1   |    107   127    77     7   -53 
  |    34   |   0   |   1  0  0  0  1   |     92    84    42    34    12     4    32    24    -8   -16   |   1   ||    17  |   0  0  0  0  1   |    112   132    82    12   -58 
  |    34   |   0   |   1  0  0  0  1   |     87    79    47    39    17     9    37    29   -13   -21   |   1   ||    17  |   0  0  0  0  1   |    117   137    87    17   -63 
  |    35   |   1   |   0  1  0  0  0   |     92    84    42    34    12     4    32    24    -8   -16   |   1   ||    18  |   1  0  0  0  0   |    122   132    82    12   -68 
  |    35   |   1   |   0  1  0  0  0   |     87    79    47    39     7    -1    27    19   -13   -21   |   1   ||    18  |   1  0  0  0  0   |    127   127    77     7   -73 
  |    36   |   0   |   1  0  1  0  0   |     82    74    52    44     2    -6    22    14   -18   -26   |   1   ||    18  |   1  1  0  0  0   |    132   132    72     2   -78 
  |    36   |   0   |   1  0  1  0  0   |     87    79    47    39     7    -1    17     9   -23   -31   |   1   ||    18  |   1  1  0  0  0   |    137   137    67    -3   -83 
  |    37   |   1   |   0  1  0  1  0   |     92    84    42    34    12     4    12     4   -28   -36   |   1   ||    19  |   0  1  1  0  0   |    132   142    72    -8   -88 
  |    37   |   1   |   0  1  0  1  0   |     87    79    47    39     7    -1    17     9   -33   -41   |   1   ||    19  |   0  1  1  0  0   |    127   147    77   -13   -93 
  |    38   |   1   |   1  0  1  0  1   |     82    74    52    44     2    -6    22    14   -38   -46   |   1   ||    19  |   0  0  1  1  0   |    122   142    82    -8   -98 
  |    38   |   1   |   1  0  1  0  1   |     87    79    47    39     7    -1    17     9   -33   -41   |   1   ||    19  |   0  0  1  1  0   |    117   137    87    -3  -103 
  |    39   |   0   |   1  1  0  1  0   |     92    84    42    34    12     4    12     4   -28   -36   |   1   ||    19  |   0  0  1  1  0   |    112   132    92     2  -108 
  |    39   |   0   |   1  1  0  1  0   |     97    89    47    39     7    -1    17     9   -33   -41   |   1   ||    20  |   0  0  0  1  1   |    107   127    87     7  -103 
  |    39   |   0   |   1  1  0  1  0   |    102    94    52    44     2    -6    22    14   -38   -46   |   1   ||    20  |   0  0  0  1  1   |    102   122    82    12   -98 
  |    40   |   1   |   0  1  1  0  1   |    107    99    57    49    -3   -11    27    19   -43   -51   |   1   ||    20  |   0  0  0  0  1   |     97   117    77     7   -93 
  |    40   |   1   |   0  1  1  0  1   |    102    94    62    54     2    -6    22    14   -38   -46   |   1   ||    20  |   0  0  0  0  1   |     92   112    72     2   -88 
  |    41   |   0   |   1  0  1  1  0   |    107    99    57    49    -3   -11    27    19   -43   -51   |   1   ||    21  |   0  0  0  0  0   |     97   117    77     7   -83 
  |    41   |   0   |   1  0  1  1  0   |    102    94    62    54    -8   -16    22    14   -38   -46   |   1   ||    21  |   0  0  0  0  0   |    102   122    82    12   -78 
  |    42   |   1   |   0  1  0  1  1   |     97    89    67    59   -13   -21    17     9   -33   -41   |   1   ||    21  |   0  0  0  0  0   |    107   127    87    17   -73 
  |    42   |   1   |   0  1  0  1  1   |    102    94    62    54    -8   -16    12     4   -38   -46   |   1   ||    21  |   0  0  0  0  0   |    112   132    92    22   -68 
  |    43   |   1   |   1  0  1  0  1   |    107    99    57    49    -3   -11     7    -1   -43   -51   |   1   ||    22  |   1  0  0  0  0   |    107   137    97    27   -63 
  |    43   |   1   |   1  0  1  0  1   |    102    94    62    54    -8   -16    12     4   -48   -56   |   1   ||    22  |   1  0  0  0  0   |    102   142   102    32   -58 
  |    44   |   0   |   1  1  0  1  0   |     97    89    67    59   -13   -21    17     9   -53   -61   |   1   ||    22  |   1  1  0  0  0   |     97   137   107    37   -53 
  |    44   |   0   |   1  1  0  1  0   |     92    84    62    54    -8   -16    12     4   -48   -56   |   1   ||    22  |   1  1  0  0  0   |     92   132   112    42   -48 
  |    45   |   1   |   0  1  1  0  1   |     87    79    57    49    -3   -11     7    -1   -43   -51   |   1   ||    23  |   1  1  1  0  0   |     87   127   107    47   -43 
  |    45   |   1   |   0  1  1  0  1   |     92    84    52    44    -8   -16    12     4   -48   -56   |   1   ||    23  |   1  1  1  0  0   |     82   122   102    52   -38 
  |    46   |   0   |   1  0  1  1  0   |     97    89    47    39   -13   -21    17     9   -53   -61   |   1   ||    23  |   1  1  1  0  0   |     77   117    97    57   -33 
  |    46   |   0   |   1  0  1  1  0   |     92    84    52    44   -18   -26    12     4   -48   -56   |   1   ||    23  |   1  1  1  1  0   |     72   112    92    52   -28 
  |    46   |   0   |   1  0  1  1  0   |     87    79    57    49   -23   -31     7    -1   -43   -51   |   1   ||    23  |   1  1  1  1  0   |     67   107    87    47   -23 
  |    47   |   1   |   0  1  0  1  1   |     82    74    62    54   -28   -36     2    -6   -38   -46   |   1   ||    24  |   1  1  1  1  1   |     62   102    82    42   -28 
  |    47   |   1   |   0  1  0  1  1   |     87    79    57    49   -23   -31    -3   -11   -43   -51   |   1   ||    24  |   1  1  1  1  1   |     57    97    77    37   -33 
  |    48   |   0   |   1  0  1  0  1   |     92    84    52    44   -18   -26    -8   -16   -48   -56   |   1   ||    24  |   1  1  1  1  1   |     52    92    72    32   -38 
  |    48   |   0   |   1  0  1  0  1   |     87    79    57    49   -23   -31    -3   -11   -53   -61   |   1   ||    24  |   1  1  1  1  1   |     47    87    67    27   -43 
  |    49   |   0   |   0  1  0  1  0   |     92    84    52    44   -18   -26    -8   -16   -48   -56   |   1   ||    25  |   1  1  1  1  1   |     52    92    72    32   -38 
  |    49   |   0   |   0  1  0  1  0   |     87    79    57    49   -23   -31    -3   -11   -53   -61   |   1   ||    25  |   1  1  1  1  1   |     57    97    77    37   -33 
  |    50   |   0   |   0  0  1  0  1   |     82    74    62    54   -28   -36     2    -6   -58   -66   |   1   ||    25  |   1  1  1  1  1   |     62   102    82    42   -28 
  |    50   |   0   |   0  0  1  0  1   |     77    69    57    49   -23   -31    -3   -11   -53   -61   |   1   ||    25  |   1  1  1  1  1   |     67   107    87    47   -23 
  |    51   |   0   |   0  0  0  1  0   |     72    64    52    44   -18   -26    -8   -16   -48   -56   |   1   ||    26  |   0  1  1  1  1   |     62   112    92    52   -18 
  |    51   |   0   |   0  0  0  1  0   |     67    59    47    39   -23   -31    -3   -11   -53   -61   |   1   ||    26  |   0  1  1  1  1   |     57   117    97    57   -13 
  |    52   |   0   |   0  0  0  0  1   |     62    54    42    34   -28   -36     2    -6   -58   -66   |   1   ||    26  |   0  0  1  1  1   |     52   112   102    62    -8 
  |    52   |   0   |   0  0  0  0  1   |     57    49    37    29   -33   -41    -3   -11   -53   -61   |   1   ||    26  |   0  0  1  1  1   |     47   107   107    67    -3 
  |    53   |   1   |   0  0  0  0  0   |     52    44    32    24   -38   -46    -8   -16   -48   -56   |   1   ||    26  |   0  0  1  1  1   |     42   102   112    72     2 
  |    53   |   1   |   0  0  0  0  0   |     47    39    27    19   -43   -51   -13   -21   -53   -61   |   1   ||    27  |   0  0  0  1  1   |     37    97   107    77     7 
  |    53   |   1   |   0  0  0  0  0   |     42    34    22    14   -48   -56   -18   -26   -58   -66   |   1   ||    27  |   0  0  0  1  1   |     32    92   102    82    12 
  |    54   |   1   |   1  0  0  0  0   |     37    29    17     9   -53   -61   -23   -31   -63   -71   |   1   ||    27  |   0  0  0  0  1   |     27    87    97    77    17 
  |    54   |   1   |   1  0  0  0  0   |     42    34    12     4   -58   -66   -28   -36   -68   -76   |   1   ||    27  |   0  0  0  0  1   |     22    82    92    72    22 
  |    55   |   0   |   1  1  0  0  0   |     37    29    17     9   -53   -61   -23   -31   -63   -71   |   1   ||    28  |   0  0  0  0  0   |     27    87    97    77    27 
  |    55   |   0   |   1  1  0  0  0   |     32    24    12     4   -48   -56   -18   -26   -58   -66   |   1   ||    28  |   0  0  0  0  0   |     32    92   102    82    32 
  |    56   |   1   |   0  1  1  0  0   |     27    19     7    -1   -43   -51   -13   -21   -53   -61   |   1   ||    28  |   0  0  0  0  0   |     37    97   107    87    37 
  |    56   |   1   |   0  1  1  0  0   |     32    24     2    -6   -48   -56    -8   -16   -48   -56   |   1   ||    28  |   0  0  0  0  0   |     42   102   112    92    42 
  |    57   |   0   |   1  0  1  1  0   |     37    29    -3   -11   -53   -61    -3   -11   -43   -51   |   1   ||    29  |   1  0  0  0  0   |     37   107   117    97    47 
  |    57   |   0   |   1  0  1  1  0   |     42    34    -8   -16   -48   -56     2    -6   -48   -56   |   1   ||    29  |   1  0  0  0  0   |     42   102   112    92    42 
  |    58   |   0   |   0  1  0  1  1   |     47    39   -13   -21   -43   -51     7    -1   -53   -61   |   1   ||    29  |   1  1  0  0  0   |     47   107   107    87    37 
  |    58   |   0   |   0  1  0  1  1   |     42    34    -8   -16   -48   -56    12     4   -48   -56   |   1   ||    29  |   1  1  0  0  0   |     52   112   102    82    32 
  |    59   |   1   |   0  0  1  0  1   |     37    29    -3   -11   -53   -61    17     9   -43   -51   |   1   ||    29  |   1  1  0  0  0   |     57   117    97    77    27 
  |    59   |   1   |   0  0  1  0  1   |     32    24    -8   -16   -48   -56    12     4   -38   -46   |   1   ||    30  |   0  1  1  0  0   |     52   122   102    72    22 
  |    59   |   1   |   0  0  1  0  1   |     27    19   -13   -21   -43   -51     7    -1   -33   -41   |   1   ||    30  |   0  1  1  0  0   |     47   127   107    67    17 
  |    60   |   0   |   1  0  0  1  0   |     22    14   -18   -26   -38   -46     2    -6   -28   -36   |   1   ||    30  |   0  0  1  1  0   |     42   122   112    72    12 
  |    60   |   0   |   1  0  0  1  0   |     27    19   -23   -31   -43   -51     7    -1   -33   -41   |   1   ||    30  |   0  0  1  1  0   |     37   117   117    77     7 
  |    61   |   0   |   0  1  0  0  1   |     32    24   -28   -36   -48   -56    12     4   -38   -46   |   1   ||    31  |   0  0  0  1  1   |     32   112   112    82    12 
  |    61   |   0   |   0  1  0  0  1   |     27    19   -23   -31   -53   -61     7    -1   -33   -41   |   1   ||    31  |   0  0  0  1  1   |     27   107   107    87    17 
  |    62   |   1   |   0  0  1  0  0   |     22    14   -18   -26   -58   -66     2    -6   -28   -36   |   1   ||    31  |   0  0  0  0  1   |     22   102   102    82    22 
  |    62   |   1   |   0  0  1  0  0   |     17     9   -23   -31   -53   -61    -3   -11   -33   -41   |   1   ||    31  |   0  0  0  0  1   |     17    97    97    77    27 
  |    63   |   1   |   1  0  0  1  0   |     22    14   -18   -26   -58   -66     2    -6   -28   -36   |   1   ||    32  |   0  0  0  0  0   |     22   102   102    82    32 
  |    63   |   1   |   1  0  0  1  0   |     17     9   -13   -21   -53   -61    -3   -11   -23   -31   |   1   ||    32  |   0  0  0  0  0   |     27   107   107    87    37 
  |    64   |   1   |   1  1  0  0  1   |     12     4    -8   -16   -48   -56    -8   -16   -18   -26   |   1   ||    32  |   0  0  0  0  0   |     32   112   112    92    42 
  |    64   |   1   |   1  1  0  0  1   |      7    -1   -13   -21   -43   -51    -3   -11   -23   -31   |   1   ||    32  |   0  0  0  0  0   |     37   117   117    97    47 
  |    65   |   0   |   1  1  1  0  0   |      2    -6   -18   -26   -38   -46     2    -6   -28   -36   |   1   ||    33  |   1  0  0  0  0   |     32   122   122   102    52 
  |    65   |   0   |   1  1  1  0  0   |      7    -1   -13   -21   -33   -41    -3   -11   -33   -41   |   1   ||    33  |   1  0  0  0  0   |     37   117   117    97    47 
  |    66   |   0   |   0  1  1  1  0   |     12     4    -8   -16   -28   -36    -8   -16   -38   -46   |   1   ||    33  |   1  0  0  0  0   |     42   112   112    92    42 
  |    66   |   0   |   0  1  1  1  0   |      7    -1    -3   -11   -23   -31    -3   -11   -43   -51   |   1   ||    33  |   1  1  0  0  0   |     47   117   107    87    37 
  |    66   |   0   |   0  1  1  1  0   |      2    -6     2    -6   -18   -26     2    -6   -48   -56   |   1   ||    33  |   1  1  0  0  0   |     52   122   102    82    32 
  |    67   |   0   |   0  0  1  1  1   |      7    -1    -3   -11   -23   -31    -3   -11   -43   -51   |   1   ||    34  |   0  1  1  0  0   |     57   117    97    87    37 
  |    67   |   0   |   0  0  1  1  1   |     12     4     2    -6   -28   -36    -8   -16   -48   -56   |   1   ||    34  |   0  1  1  0  0   |     62   112    92    92    42 
  |    68   |   1   |   0  0  0  1  1   |     17     9     7    -1   -33   -41   -13   -21   -53   -61   |   1   ||    34  |   0  0  1  1  0   |     67   117    87    87    47 
  |    68   |   1   |   0  0  0  1  1   |     22    14    12     4   -28   -36   -18   -26   -58   -66   |   1   ||    34  |   0  0  1  1  0   |     72   122    82    82    52 
  |    69   |   0   |   1  0  0  0  1   |     17     9     7    -1   -33   -41   -13   -21   -53   -61   |   1   ||    35  |   1  0  0  1  1   |     77   117    77    87    57 
  |    69   |   0   |   1  0  0  0  1   |     22    14     2    -6   -38   -46   -18   -26   -48   -56   |   1   ||    35  |   1  0  0  1  1   |     82   112    72    92    62 
  |    70   |   0   |   0  1  0  0  0   |     27    19    -3   -11   -43   -51   -23   -31   -43   -51   |   1   ||    35  |   1  1  0  0  1   |     87   117    67    87    67 
  |    70   |   0   |   0  1  0  0  0   |     22    14     2    -6   -48   -56   -28   -36   -48   -56   |   1   ||    35  |   1  1  0  0  1   |     92   122    62    82    72 
  |    71   |   0   |   0  0  1  0  0   |     17     9     7    -1   -53   -61   -33   -41   -53   -61   |   1   ||    36  |   0  1  1  0  0   |     87   127    67    77    67 
  |    71   |   0   |   0  0  1  0  0   |     22    14    12     4   -58   -66   -28   -36   -48   -56   |   1   ||    36  |   0  1  1  0  0   |     92   122    62    82    72 
  |    72   |   0   |   0  0  0  1  0   |     27    19    17     9   -63   -71   -23   -31   -43   -51   |   1   ||    36  |   0  0  1  1  0   |     97   127    57    77    77 
  |    72   |   0   |   0  0  0  1  0   |     32    24    22    14   -58   -66   -28   -36   -38   -46   |   1   ||    36  |   0  0  1  1  0   |    102   132    52    72    82 
  |    73   |   0   |   0  0  0  0  1   |     37    29    27    19   -53   -61   -33   -41   -33   -41   |   1   ||    36  |   0  0  1  1  0   |    107   137    47    67    87 
  |    73   |   0   |   0  0  0  0  1   |     42    34    32    24   -48   -56   -28   -36   -38   -46   |   1   ||    37  |   1  0  0  1  1   |    102   142    52    62    82 
  |    73   |   0   |   0  0  0  0  1   |     47    39    37    29   -43   -51   -23   -31   -43   -51   |   1   ||    37  |   1  0  0  1  1   |     97   147    57    57    77 
  |    74   |   1   |   0  0  0  0  0   |     52    44    42    34   -38   -46   -18   -26   -48   -56   |   1   ||    37  |   1  1  0  0  1   |     92   142    62    62    72 
  |    74   |   1   |   0  0  0  0  0   |     57    49    47    39   -33   -41   -13   -21   -43   -51   |   1   ||    37  |   1  1  0  0  1   |     87   137    67    67    67 
  |    75   |   1   |   1  0  0  0  0   |     52    44    42    34   -38   -46   -18   -26   -48   -56   |   1   ||    38  |   1  1  1  0  0   |     92   142    72    62    62 
  |    75   |   1   |   1  0  0  0  0   |     57    49    37    29   -43   -51   -23   -31   -53   -61   |   1   ||    38  |   1  1  1  0  0   |     97   147    77    57    57 
  |    76   |   1   |   1  1  0  0  0   |     62    54    32    24   -48   -56   -28   -36   -58   -66   |   1   ||    38  |   1  1  1  1  0   |    102   152    82    62    52 
  |    76   |   1   |   1  1  0  0  0   |     67    59    37    29   -53   -61   -33   -41   -63   -71   |   1   ||    38  |   1  1  1  1  0   |    107   157    87    67    47 
  |    77   |   0   |   1  1  1  0  0   |     72    64    42    34   -58   -66   -38   -46   -68   -76   |   1   ||    39  |   0  1  1  1  1   |    102   162    92    72    52 
  |    77   |   0   |   1  1  1  0  0   |     67    59    37    29   -63   -71   -33   -41   -63   -71   |   1   ||    39  |   0  1  1  1  1   |    107   157    87    67    47 
  |    78   |   1   |   0  1  1  1  0   |     62    54    32    24   -68   -76   -28   -36   -58   -66   |   1   ||    39  |   0  0  1  1  1   |    112   162    82    62    42 
  |    78   |   1   |   0  1  1  1  0   |     67    59    27    19   -73   -81   -33   -41   -53   -61   |   1   ||    39  |   0  0  1  1  1   |    117   167    77    57    37 
