----------------
prog start
hv ver: 3.13
accu test 
	 code_len = 1023, chip_div = 2, spacing_len = 1, pcode[0] = 0x23C495A7 
	 code_ctrl = 0x040003FE
  |    66   |   0   |   0  1  1  1  0   |   -152  -144   -72   -64   -32   -24   -32   -24   -62   -54   |   0   ||    31  |   0  0  0  1  1   |     35    25    -5    65   195   |   0   |  ERR
  |    66   |   0   |   0  1  1  1  0   |   -147  -139   -77   -69   -37   -29   -37   -29   -57   -49   |   0   ||    31  |   0  0  0  0  1   |     40    30     0    60   190   |   0   |  ERR
  |    66   |   0   |   0  1  1  1  0   |   -142  -134   -82   -74   -42   -34   -42   -34   -52   -44   |   0   ||    31  |   0  0  0  0  1   |     45    35     5    65   185   |   0   |  ERR
  |    67   |   0   |   0  0  1  1  1   |   -147  -139   -77   -69   -37   -29   -37   -29   -57   -49   |   0   ||    32  |   0  0  0  0  0   |     50    40    10    70   180   |   0   |  ERR
  |    67   |   0   |   0  0  1  1  1   |   -152  -144   -82   -74   -32   -24   -32   -24   -52   -44   |   0   ||    32  |   0  0  0  0  0   |     45    35     5    65   175   |   0   |  ERR
  |    68   |   1   |   0  0  0  1  1   |   -157  -149   -87   -79   -27   -19   -27   -19   -47   -39   |   0   ||    32  |   0  0  0  0  0   |     40    30     0    60   170   |   0   |  ERR
  |    68   |   1   |   0  0  0  1  1   |   -162  -154   -92   -84   -32   -24   -22   -14   -42   -34   |   0   ||    32  |   0  0  0  0  0   |     35    25    -5    55   165   |   0   |  ERR
  |    69   |   0   |   1  0  0  0  1   |   -157  -149   -87   -79   -27   -19   -27   -19   -47   -39   |   0   ||    33  |   1  0  0  0  0   |     30    20   -10    50   160   |   0   |  ERR
  |    69   |   0   |   1  0  0  0  1   |   -162  -154   -82   -74   -22   -14   -22   -14   -52   -44   |   0   ||    33  |   1  0  0  0  0   |     25    25    -5    55   165   |   0   |  ERR
  |    70   |   0   |   0  1  0  0  0   |   -167  -159   -77   -69   -17    -9   -17    -9   -57   -49   |   0   ||    33  |   1  1  0  0  0   |     20    30     0    60   170   |   0   |  ERR
  |    70   |   0   |   0  1  0  0  0   |   -162  -154   -82   -74   -12    -4   -12    -4   -52   -44   |   0   ||    33  |   1  1  0  0  0   |     15    25     5    65   175   |   0   |  ERR
  |    71   |   0   |   0  0  1  0  0   |   -167  -159   -77   -69   -17    -9   -17    -9   -57   -49   |   0   ||    34  |   0  1  1  0  0   |     10    20    10    70   180   |   0   |  ERR
  |    71   |   0   |   0  0  1  0  0   |   -172  -164   -82   -74   -12    -4   -22   -14   -62   -54   |   0   ||    34  |   0  1  1  0  0   |      5    25    15    65   175   |   0   |  ERR
  |    72   |   0   |   0  0  0  1  0   |   -177  -169   -87   -79    -7     1   -27   -19   -67   -59   |   0   ||    34  |   0  0  1  1  0   |      0    30    20    60   170   |   0   |  ERR
  |    72   |   0   |   0  0  0  1  0   |   -182  -174   -92   -84   -12    -4   -22   -14   -72   -64   |   0   ||    34  |   0  0  1  1  0   |     -5    25    25    65   165   |   0   |  ERR
  |    73   |   0   |   0  0  0  0  1   |   -187  -179   -97   -89   -17    -9   -17    -9   -77   -69   |   0   ||    34  |   0  0  1  1  0   |    -10    20    30    70   160   |   0   |  ERR
  |    73   |   0   |   0  0  0  0  1   |   -182  -174   -92   -84   -12    -4   -12    -4   -82   -74   |   0   ||    35  |   1  0  0  1  1   |    -15    15    35    75   155   |   0   |  ERR
  |    73   |   0   |   0  0  0  0  1   |   -177  -169   -87   -79    -7     1    -7     1   -87   -79   |   0   ||    35  |   1  0  0  1  1   |    -20    20    40    70   150   |   0   |  ERR
  |    74   |   1   |   0  0  0  0  0   |   -172  -164   -82   -74    -2     6    -2     6   -92   -84   |   0   ||    35  |   1  1  0  0  1   |    -25    25    45    65   145   |   0   |  ERR
  |    74   |   1   |   0  0  0  0  0   |   -167  -159   -77   -69     3    11     3    11   -87   -79   |   0   ||    35  |   1  1  0  0  1   |    -30    20    50    70   140   |   0   |  ERR
  |    75   |   1   |   1  0  0  0  0   |   -162  -154   -72   -64     8    16     8    16   -82   -74   |   0   ||    36  |   0  1  1  0  0   |    -35    15    55    75   135   |   0   |  ERR
  |    75   |   1   |   1  0  0  0  0   |   -167  -159   -67   -59    13    21    13    21   -77   -69   |   0   ||    36  |   0  1  1  0  0   |    -30    10    50    80   140   |   0   |  ERR
  |    76   |   1   |   1  1  0  0  0   |   -172  -164   -62   -54    18    26    18    26   -72   -64   |   0   ||    36  |   0  0  1  1  0   |    -25     5    45    85   145   |   0   |  ERR
  |    76   |   1   |   1  1  0  0  0   |   -177  -169   -67   -59    23    31    23    31   -67   -59   |   0   ||    36  |   0  0  1  1  0   |    -20    10    40    80   150   |   0   |  ERR
  |    77   |   0   |   1  1  1  0  0   |   -172  -164   -62   -54    18    26    18    26   -72   -64   |   0   ||    37  |   1  0  0  1  1   |    -15    15    35    75   155   |   0   |  ERR
  |    77   |   0   |   1  1  1  0  0   |   -167  -159   -57   -49    23    31    13    21   -77   -69   |   0   ||    37  |   1  0  0  1  1   |    -10    10    30    80   160   |   0   |  ERR
  |    78   |   1   |   0  1  1  1  0   |   -162  -154   -52   -44    28    36     8    16   -82   -74   |   0   ||    37  |   1  1  0  0  1   |     -5     5    25    85   165   |   0   |  ERR
  |    78   |   1   |   0  1  1  1  0   |   -167  -159   -47   -39    33    41    13    21   -87   -79   |   0   ||    37  |   1  1  0  0  1   |      0    10    20    80   170   |   0   |  ERR
  |    79   |   0   |   1  0  1  1  1   |   -172  -164   -42   -34    38    46    18    26   -92   -84   |   0   ||    37  |   1  1  0  0  1   |      5    15    15    75   175   |   0   |  ERR
  |    79   |   0   |   1  0  1  1  1   |   -177  -169   -37   -29    33    41    13    21   -97   -89   |   0   ||    38  |   1  1  1  0  0   |     10    20    10    70   180   |   0   |  ERR
  |    79   |   0   |   1  0  1  1  1   |   -182  -174   -32   -24    28    36     8    16  -102   -94   |   0   ||    38  |   1  1  1  0  0   |      5    15     5    75   185   |   0   |  ERR
  |    80   |   0   |   0  1  0  1  1   |   -187  -179   -27   -19    23    31     3    11  -107   -99   |   0   ||    38  |   1  1  1  1  0   |      0    10     0    80   190   |   0   |  ERR
  |    80   |   0   |   0  1  0  1  1   |   -182  -174   -32   -24    28    36    -2     6  -112  -104   |   0   ||    38  |   1  1  1  1  0   |     -5     5    -5    75   195   |   0   |  ERR
  |    81   |   1   |   0  0  1  0  1   |   -187  -179   -27   -19    23    31     3    11  -107   -99   |   0   ||    39  |   0  1  1  1  1   |    -10     0   -10    70   200   |   0   |  ERR
  |    81   |   1   |   0  0  1  0  1   |   -192  -184   -32   -24    28    36    -2     6  -102   -94   |   0   ||    39  |   0  1  1  1  1   |    -15     5    -5    75   205   |   0   |  ERR
  |    82   |   0   |   1  0  0  1  0   |   -197  -189   -37   -29    33    41    -7     1   -97   -89   |   0   ||    39  |   0  0  1  1  1   |    -20    10     0    80   210   |   0   |  ERR
  |    82   |   0   |   1  0  0  1  0   |   -192  -184   -42   -34    28    36    -2     6  -102   -94   |   0   ||    39  |   0  0  1  1  1   |    -25     5     5    85   215   |   0   |  ERR
  |    83   |   1   |   0  1  0  0  1   |   -197  -189   -37   -29    33    41    -7     1   -97   -89   |   0   ||    40  |   1  0  0  1  1   |    -30     0    10    90   220   |   0   |  ERR
  |    83   |   1   |   0  1  0  0  1   |   -192  -184   -42   -34    38    46    -2     6  -102   -94   |   0   ||    40  |   1  0  0  1  1   |    -35     5    15    85   215   |   0   |  ERR
  |    84   |   1   |   1  0  1  0  0   |   -187  -179   -47   -39    43    51     3    11  -107   -99   |   0   ||    40  |   1  1  0  0  1   |    -40    10    20    80   210   |   0   |  ERR
  |    84   |   1   |   1  0  1  0  0   |   -192  -184   -42   -34    38    46     8    16  -102   -94   |   0   ||    40  |   1  1  0  0  1   |    -45     5    25    85   205   |   0   |  ERR
  |    85   |   0   |   1  1  0  1  0   |   -197  -189   -37   -29    33    41    13    21   -97   -89   |   0   ||    41  |   0  1  1  0  0   |    -50     0    30    90   200   |   0   |  ERR
  |    85   |   0   |   1  1  0  1  0   |   -202  -194   -42   -34    38    46     8    16   -92   -84   |   0   ||    41  |   0  1  1  0  0   |    -45    -5    25    95   205   |   0   |  ERR
  |    86   |   1   |   0  1  1  0  1   |   -207  -199   -47   -39    43    51     3    11   -87   -79   |   0   ||    41  |   0  1  1  0  0   |    -40   -10    20   100   210   |   0   |  ERR
  |    86   |   1   |   0  1  1  0  1   |   -202  -194   -52   -44    38    46     8    16   -92   -84   |   0   ||    41  |   0  0  1  1  0   |    -35   -15    15   105   215   |   0   |  ERR
  |    86   |   1   |   0  1  1  0  1   |   -197  -189   -57   -49    33    41    13    21   -97   -89   |   0   ||    41  |   0  0  1  1  0   |    -30   -10    10   100   220   |   0   |  ERR
  |    87   |   0   |   1  0  1  1  0   |   -202  -194   -52   -44    38    46     8    16   -92   -84   |   0   ||    42  |   1  0  0  1  1   |    -25    -5     5    95   225   |   0   |  ERR
  |    87   |   0   |   1  0  1  1  0   |   -197  -189   -57   -49    43    51    13    21   -97   -89   |   0   ||    42  |   1  0  0  1  1   |    -20   -10     0   100   230   |   0   |  ERR
  |    88   |   1   |   0  1  0  1  1   |   -192  -184   -62   -54    48    56    18    26  -102   -94   |   0   ||    42  |   1  1  0  0  1   |    -15   -15    -5   105   235   |   0   |  ERR
  |    88   |   1   |   0  1  0  1  1   |   -197  -189   -57   -49    43    51    23    31   -97   -89   |   0   ||    42  |   1  1  0  0  1   |    -10   -10   -10   100   240   |   0   |  ERR
  |    89   |   1   |   1  0  1  0  1   |   -192  -184   -62   -54    48    56    18    26  -102   -94   |   0   ||    43  |   1  1  1  0  0   |     -5    -5   -15    95   245   |   0   |  ERR
  |    89   |   1   |   1  0  1  0  1   |   -197  -189   -57   -49    43    51    23    31  -107   -99   |   0   ||    43  |   1  1  1  0  0   |    -10   -10   -20   100   250   |   0   |  ERR
  |    90   |   0   |   1  1  0  1  0   |   -202  -194   -52   -44    38    46    28    36  -112  -104   |   0   ||    43  |   1  1  1  1  0   |    -15   -15   -25   105   255   |   0   |  ERR
  |    90   |   0   |   1  1  0  1  0   |   -207  -199   -57   -49    43    51    23    31  -107   -99   |   0   ||    43  |   1  1  1  1  0   |    -20   -20   -30   100   260   |   0   |  ERR
  |    91   |   0   |   0  1  1  0  1   |   -202  -194   -52   -44    38    46    28    36  -112  -104   |   0   ||    44  |   0  1  1  1  1   |    -25   -25   -35    95   265   |   0   |  ERR
  |    91   |   0   |   0  1  1  0  1   |   -207  -199   -47   -39    43    51    23    31  -107   -99   |   0   ||    44  |   0  1  1  1  1   |    -30   -20   -30   100   270   |   0   |  ERR
  |    92   |   0   |   0  0  1  1  0   |   -212  -204   -42   -34    48    56    18    26  -102   -94   |   0   ||    44  |   0  1  1  1  1   |    -35   -15   -25   105   275   |   0   |  ERR
  |    92   |   0   |   0  0  1  1  0   |   -217  -209   -47   -39    53    61    23    31  -107   -99   |   0   ||    44  |   0  0  1  1  1   |    -40   -10   -20   110   280   |   0   |  ERR
  |    92   |   0   |   0  0  1  1  0   |   -222  -214   -52   -44    58    66    28    36  -112  -104   |   0   ||    44  |   0  0  1  1  1   |    -45   -15   -15   115   285   |   0   |  ERR
  |    93   |   1   |   0  0  0  1  1   |   -217  -209   -47   -39    53    61    23    31  -107   -99   |   0   ||    45  |   1  0  0  1  1   |    -50   -20   -10   120   290   |   0   |  ERR
  |    93   |   1   |   0  0  0  1  1   |   -212  -204   -42   -34    58    66    18    26  -112  -104   |   0   ||    45  |   1  0  0  1  1   |    -55   -15    -5   115   285   |   0   |  ERR
  |    94   |   1   |   1  0  0  0  1   |   -207  -199   -37   -29    63    71    13    21  -117  -109   |   0   ||    45  |   1  1  0  0  1   |    -60   -10     0   110   280   |   0   |  ERR
  |    94   |   1   |   1  0  0  0  1   |   -212  -204   -32   -24    68    76    18    26  -122  -114   |   0   ||    45  |   1  1  0  0  1   |    -65   -15     5   115   275   |   0   |  ERR
  |    95   |   0   |   1  1  0  0  0   |   -207  -199   -37   -29    63    71    13    21  -117  -109   |   0   ||    46  |   0  1  1  0  0   |    -70   -20    10   120   270   |   0   |  ERR
  |    95   |   0   |   1  1  0  0  0   |   -202  -194   -32   -24    58    66     8    16  -122  -114   |   0   ||    46  |   0  1  1  0  0   |    -75   -15    15   115   265   |   0   |  ERR
  |    96   |   0   |   0  1  1  0  0   |   -197  -189   -27   -19    53    61     3    11  -127  -119   |   0   ||    46  |   0  0  1  1  0   |    -80   -10    20   110   260   |   0   |  ERR
  |    96   |   0   |   0  1  1  0  0   |   -202  -194   -22   -14    58    66    -2     6  -132  -124   |   0   ||    46  |   0  0  1  1  0   |    -85   -15    25   115   255   |   0   |  ERR
  |    97   |   0   |   0  0  1  1  0   |   -207  -199   -17    -9    63    71    -7     1  -137  -129   |   0   ||    47  |   1  0  0  1  1   |    -90   -20    30   120   250   |   0   |  ERR
  |    97   |   0   |   0  0  1  1  0   |   -212  -204   -22   -14    68    76    -2     6  -142  -134   |   0   ||    47  |   1  0  0  1  1   |    -85   -25    25   125   255   |   0   |  ERR
  |    98   |   0   |   0  0  0  1  1   |   -217  -209   -27   -19    73    81     3    11  -147  -139   |   0   ||    47  |   1  1  0  0  1   |    -80   -30    20   130   260   |   0   |  ERR
  |    98   |   0   |   0  0  0  1  1   |   -222  -214   -32   -24    68    76     8    16  -142  -134   |   0   ||    47  |   1  1  0  0  1   |    -75   -25    15   125   265   |   0   |  ERR
  |    99   |   0   |   0  0  0  0  1   |   -227  -219   -37   -29    63    71    13    21  -137  -129   |   0   ||    47  |   1  1  0  0  1   |    -70   -20    10   120   270   |   0   |  ERR
  |    99   |   0   |   0  0  0  0  1   |   -232  -224   -42   -34    58    66     8    16  -132  -124   |   0   ||    48  |   0  1  1  0  0   |    -65   -15     5   115   275   |   0   |  ERR
  |    99   |   0   |   0  0  0  0  1   |   -237  -229   -47   -39    53    61     3    11  -127  -119   |   0   ||    48  |   0  1  1  0  0   |    -70   -10    10   110   270   |   0   |  ERR
  |   100   |   1   |   0  0  0  0  0   |   -242  -234   -52   -44    48    56    -2     6  -122  -114   |   0   ||    48  |   0  0  1  1  0   |    -75    -5    15   105   265   |   0   |  ERR
  |   100   |   1   |   0  0  0  0  0   |   -247  -239   -57   -49    43    51    -7     1  -127  -119   |   0   ||    48  |   0  0  1  1  0   |    -80   -10    20   110   260   |   0   |  ERR
  |   101   |   1   |   1  0  0  0  0   |   -252  -244   -62   -54    38    46   -12    -4  -132  -124   |   0   ||    49  |   0  0  0  1  1   |    -85   -15    25   115   255   |   0   |  ERR
  |   101   |   1   |   1  0  0  0  0   |   -247  -239   -67   -59    33    41   -17    -9  -137  -129   |   0   ||    49  |   0  0  0  1  1   |    -90   -20    20   120   260   |   0   |  ERR
  |   102   |   1   |   1  1  0  0  0   |   -242  -234   -72   -64    28    36   -22   -14  -142  -134   |   0   ||    49  |   0  0  0  0  1   |    -95   -25    15   125   265   |   0   |  ERR
  |   102   |   1   |   1  1  0  0  0   |   -237  -229   -67   -59    23    31   -27   -19  -147  -139   |   0   ||    49  |   0  0  0  0  1   |   -100   -30    10   120   270   |   0   |  ERR
  |   103   |   1   |   1  1  1  0  0   |   -232  -224   -62   -54    18    26   -32   -24  -152  -144   |   0   ||    50  |   0  0  0  0  0   |   -105   -35     5   115   275   |   0   |  ERR
  |   103   |   1   |   1  1  1  0  0   |   -227  -219   -57   -49    23    31   -37   -29  -157  -149   |   0   ||    50  |   0  0  0  0  0   |   -110   -40     0   110   270   |   0   |  ERR
  |   104   |   1   |   1  1  1  1  0   |   -222  -214   -52   -44    28    36   -42   -34  -162  -154   |   0   ||    50  |   0  0  0  0  0   |   -115   -45    -5   105   265   |   0   |  ERR
  |   104   |   1   |   1  1  1  1  0   |   -217  -209   -47   -39    33    41   -37   -29  -167  -159   |   0   ||    50  |   0  0  0  0  0   |   -120   -50   -10   100   260   |   0   |  ERR
  |   105   |   1   |   1  1  1  1  1   |   -222  -214   -52   -44    28    36   -42   -34  -162  -154   |   0   ||    51  |   0  0  0  0  0   |   -125   -55   -15    95   255   |   0   |  ERR
  |   105   |   1   |   1  1  1  1  1   |   -227  -219   -57   -49    23    31   -47   -39  -167  -159   |   0   ||    51  |   0  0  0  0  0   |   -120   -50   -10   100   260   |   0   |  ERR
  |   106   |   0   |   1  1  1  1  1   |   -232  -224   -62   -54    18    26   -52   -44  -172  -164   |   0   ||    51  |   0  0  0  0  0   |   -115   -45    -5   105   265   |   0   |  ERR
  |   106   |   0   |   1  1  1  1  1   |   -237  -229   -67   -59    13    21   -57   -49  -177  -169   |   0   ||    51  |   0  0  0  0  0   |   -110   -40     0   110   270   |   0   |  ERR
  |   106   |   0   |   1  1  1  1  1   |   -242  -234   -72   -64     8    16   -62   -54  -182  -174   |   0   ||    51  |   0  0  0  0  0   |   -105   -35     5   115   275   |   1   |  ERR
  |   107   |   0   |   0  1  1  1  1   |   -247  -239   -77   -69     3    11   -67   -59  -187  -179   |   1   ||    52  |   0  0  0  0  0   |   -100   -30    10   120   280   |   0   |  ERR
  |   107   |   0   |   0  1  1  1  1   |   -242  -234   -82   -74    -2     6   -72   -64  -192  -184   |   0   ||    52  |   0  0  0  0  0   |    -95   -25    15   125   285   |   0   |  ERR
  |   108   |   0   |   0  0  1  1  1   |   -237  -229   -87   -79    -7     1   -77   -69  -197  -189   |   0   ||    52  |   0  0  0  0  0   |    -90   -20    20   130   290   |   0   |  ERR
  |   108   |   0   |   0  0  1  1  1   |   -232  -224   -82   -74   -12    -4   -82   -74  -202  -194   |   0   ||    52  |   0  0  0  0  0   |    -85   -15    25   135   295   |   0   |  ERR
  |   109   |   0   |   0  0  0  1  1   |   -237  -229   -87   -79    -7     1   -77   -69  -197  -189   |   0   ||    53  |   1  0  0  0  0   |    -80   -10    30   140   300   |   0   |  ERR
  |   109   |   0   |   0  0  0  1  1   |   -242  -234   -92   -84   -12    -4   -72   -64  -192  -184   |   0   ||    53  |   1  0  0  0  0   |    -75   -15    25   135   295   |   0   |  ERR
  |   110   |   1   |   0  0  0  0  1   |   -247  -239   -97   -89   -17    -9   -67   -59  -187  -179   |   0   ||    53  |   1  1  0  0  0   |    -70   -20    20   130   290   |   0   |  ERR
  |   110   |   1   |   0  0  0  0  1   |   -252  -244  -102   -94   -22   -14   -72   -64  -182  -174   |   0   ||    53  |   1  1  0  0  0   |    -65   -15    15   125   285   |   0   |  ERR
  |   111   |   1   |   1  0  0  0  0   |   -247  -239   -97   -89   -17    -9   -67   -59  -187  -179   |   0   ||    54  |   1  1  1  0  0   |    -60   -10    10   120   280   |   0   |  ERR
  |   111   |   1   |   1  0  0  0  0   |   -252  -244   -92   -84   -12    -4   -62   -54  -182  -174   |   0   ||    54  |   1  1  1  0  0   |    -65   -15     5   125   285   |   0   |  ERR
  |   112   |   1   |   1  1  0  0  0   |   -257  -249   -87   -79    -7     1   -57   -49  -177  -169   |   0   ||    54  |   1  1  1  0  0   |    -70   -20     0   130   290   |   0   |  ERR
  |   112   |   1   |   1  1  0  0  0   |   -262  -254   -92   -84    -2     6   -52   -44  -172  -164   |   0   ||    54  |   1  1  1  1  0   |    -75   -25    -5   135   295   |   0   |  ERR
  |   112   |   1   |   1  1  0  0  0   |   -267  -259   -97   -89     3    11   -47   -39  -167  -159   |   0   ||    54  |   1  1  1  1  0   |    -80   -30   -10   130   300   |   0   |  ERR
  |   113   |   1   |   1  1  1  0  0   |   -262  -254   -92   -84    -2     6   -52   -44  -172  -164   |   0   ||    55  |   0  1  1  1  1   |    -85   -35   -15   125   305   |   0   |  ERR
  |   113   |   1   |   1  1  1  0  0   |   -257  -249   -87   -79     3    11   -57   -49  -177  -169   |   0   ||    55  |   0  1  1  1  1   |    -90   -30   -10   130   310   |   0   |  ERR
  |   114   |   1   |   1  1  1  1  0   |   -252  -244   -82   -74     8    16   -62   -54  -182  -174   |   0   ||    55  |   0  0  1  1  1   |    -95   -25    -5   135   315   |   0   |  ERR
  |   114   |   1   |   1  1  1  1  0   |   -247  -239   -77   -69    13    21   -57   -49  -187  -179   |   0   ||    55  |   0  0  1  1  1   |   -100   -30     0   140   320   |   0   |  ERR
  |   115   |   1   |   1  1  1  1  1   |   -242  -234   -72   -64    18    26   -52   -44  -192  -184   |   0   ||    56  |   1  0  0  1  1   |   -105   -35     5   145   325   |   0   |  ERR
  |   115   |   1   |   1  1  1  1  1   |   -237  -229   -67   -59    23    31   -47   -39  -187  -179   |   0   ||    56  |   1  0  0  1  1   |   -100   -40     0   150   330   |   0   |  ERR
  |   116   |   0   |   1  1  1  1  1   |   -232  -224   -62   -54    28    36   -42   -34  -182  -174   |   0   ||    56  |   1  1  0  0  1   |    -95   -45    -5   155   335   |   0   |  ERR
  |   116   |   0   |   1  1  1  1  1   |   -227  -219   -57   -49    33    41   -37   -29  -177  -169   |   0   ||    56  |   1  1  0  0  1   |    -90   -40   -10   150   340   |   0   |  ERR
  |   117   |   1   |   0  1  1  1  1   |   -232  -224   -62   -54    28    36   -42   -34  -182  -174   |   0   ||    57  |   0  1  1  0  0   |    -85   -35   -15   145   345   |   0   |  ERR
  |   117   |   1   |   0  1  1  1  1   |   -227  -219   -67   -59    23    31   -47   -39  -187  -179   |   0   ||    57  |   0  1  1  0  0   |    -80   -40   -20   150   350   |   0   |  ERR
  |   118   |   0   |   1  0  1  1  1   |   -222  -214   -72   -64    18    26   -52   -44  -192  -184   |   0   ||    57  |   0  0  1  1  0   |    -75   -45   -25   155   355   |   0   |  ERR
  |   118   |   0   |   1  0  1  1  1   |   -227  -219   -67   -59    13    21   -57   -49  -197  -189   |   0   ||    57  |   0  0  1  1  0   |    -70   -40   -30   150   360   |   0   |  ERR
  |   119   |   0   |   0  1  0  1  1   |   -232  -224   -62   -54     8    16   -62   -54  -202  -194   |   0   ||    57  |   0  0  1  1  0   |    -65   -35   -35   145   365   |   0   |  ERR
  |   119   |   0   |   0  1  0  1  1   |   -237  -229   -57   -49     3    11   -57   -49  -197  -189   |   0   ||    58  |   0  0  0  1  1   |    -60   -30   -40   140   370   |   0   |  ERR
  |   119   |   0   |   0  1  0  1  1   |   -242  -234   -52   -44    -2     6   -52   -44  -192  -184   |   0   ||    58  |   0  0  0  1  1   |    -65   -35   -45   145   375   |   0   |  ERR
  |   120   |   0   |   0  0  1  0  1   |   -247  -239   -47   -39    -7     1   -47   -39  -187  -179   |   0   ||    58  |   0  0  0  0  1   |    -70   -40   -50   150   380   |   0   |  ERR
  |   120   |   0   |   0  0  1  0  1   |   -252  -244   -52   -44    -2     6   -52   -44  -182  -174   |   0   ||    58  |   0  0  0  0  1   |    -75   -45   -55   145   385   |   0   |  ERR
  |   121   |   0   |   0  0  0  1  0   |   -257  -249   -57   -49     3    11   -57   -49  -177  -169   |   0   ||    59  |   1  0  0  0  0   |    -80   -50   -60   140   390   |   0   |  ERR
  |   121   |   0   |   0  0  0  1  0   |   -262  -254   -62   -54    -2     6   -52   -44  -182  -174   |   0   ||    59  |   1  0  0  0  0   |    -75   -55   -65   135   385   |   0   |  ERR
  |   122   |   0   |   0  0  0  0  1   |   -267  -259   -67   -59    -7     1   -47   -39  -187  -179   |   0   ||    59  |   1  1  0  0  0   |    -70   -60   -70   130   380   |   0   |  ERR
  |   122   |   0   |   0  0  0  0  1   |   -272  -264   -72   -64   -12    -4   -52   -44  -182  -174   |   0   ||    59  |   1  1  0  0  0   |    -65   -55   -75   125   375   |   0   |  ERR
  |   123   |   1   |   0  0  0  0  0   |   -267  -259   -67   -59    -7     1   -47   -39  -187  -179   |   0   ||    60  |   0  1  1  0  0   |    -60   -50   -80   120   370   |   0   |  ERR
  |   123   |   1   |   0  0  0  0  0   |   -262  -254   -62   -54    -2     6   -42   -34  -182  -174   |   0   ||    60  |   0  1  1  0  0   |    -55   -55   -85   125   375   |   0   |  ERR
  |   124   |   1   |   1  0  0  0  0   |   -257  -249   -57   -49     3    11   -37   -29  -177  -169   |   0   ||    60  |   0  0  1  1  0   |    -50   -60   -90   130   380   |   0   |  ERR
  |   124   |   1   |   1  0  0  0  0   |   -262  -254   -52   -44     8    16   -32   -24  -172  -164   |   0   ||    60  |   0  0  1  1  0   |    -45   -55   -95   125   385   |   0   |  ERR
  |   125   |   0   |   1  1  0  0  0   |   -267  -259   -47   -39    13    21   -27   -19  -167  -159   |   0   ||    61  |   0  0  0  1  1   |    -40   -50  -100   120   390   |   0   |  ERR
  |   125   |   0   |   1  1  0  0  0   |   -272  -264   -52   -44    18    26   -22   -14  -162  -154   |   0   ||    61  |   0  0  0  1  1   |    -35   -45   -95   115   385   |   0   |  ERR
  |   126   |   1   |   0  1  1  0  0   |   -277  -269   -57   -49    23    31   -17    -9  -157  -149   |   0   ||    61  |   0  0  0  1  1   |    -30   -40   -90   110   380   |   0   |  ERR
  |   126   |   1   |   0  1  1  0  0   |   -272  -264   -62   -54    18    26   -12    -4  -152  -144   |   0   ||    61  |   0  0  0  0  1   |    -25   -35   -85   105   375   |   0   |  ERR
  |   126   |   1   |   0  1  1  0  0   |   -267  -259   -67   -59    13    21    -7     1  -147  -139   |   0   ||    61  |   0  0  0  0  1   |    -20   -30   -80   110   370   |   0   |  ERR
  |   127   |   1   |   1  0  1  1  0   |   -262  -254   -72   -64     8    16    -2     6  -142  -134   |   0   ||    62  |   1  0  0  0  0   |    -15   -25   -75   115   365   |   0   |  ERR
  |   127   |   1   |   1  0  1  1  0   |   -267  -259   -67   -59     3    11    -7     1  -137  -129   |   0   ||    62  |   1  0  0  0  0   |    -20   -20   -70   120   370   |   0   |  ERR
  |   128   |   1   |   1  1  0  1  1   |   -272  -264   -62   -54    -2     6   -12    -4  -132  -124   |   0   ||    62  |   1  1  0  0  0   |    -25   -15   -65   125   375   |   0   |  ERR
  |   128   |   1   |   1  1  0  1  1   |   -277  -269   -67   -59     3    11   -17    -9  -137  -129   |   0   ||    62  |   1  1  0  0  0   |    -30   -20   -60   130   380   |   0   |  ERR
  |   129   |   1   |   1  1  1  0  1   |   -272  -264   -62   -54    -2     6   -12    -4  -132  -124   |   0   ||    63  |   1  1  1  0  0   |    -35   -25   -55   135   385   |   0   |  ERR
  |   129   |   1   |   1  1  1  0  1   |   -267  -259   -57   -49     3    11   -17    -9  -127  -119   |   0   ||    63  |   1  1  1  0  0   |    -30   -20   -50   130   380   |   0   |  ERR
  |   130   |   1   |   1  1  1  1  0   |   -262  -254   -52   -44     8    16   -22   -14  -122  -114   |   0   ||    63  |   1  1  1  1  0   |    -25   -15   -45   125   375   |   0   |  ERR
  |   130   |   1   |   1  1  1  1  0   |   -257  -249   -47   -39    13    21   -17    -9  -127  -119   |   0   ||    63  |   1  1  1  1  0   |    -20   -10   -40   130   370   |   0   |  ERR
  |   131   |   1   |   1  1  1  1  1   |   -252  -244   -42   -34    18    26   -12    -4  -132  -124   |   0   ||    64  |   1  1  1  1  1   |    -15    -5   -35   135   365   |   0   |  ERR
  |   131   |   1   |   1  1  1  1  1   |   -247  -239   -37   -29    23    31    -7     1  -127  -119   |   0   ||    64  |   1  1  1  1  1   |    -10     0   -30   140   370   |   0   |  ERR
  |   132   |   0   |   1  1  1  1  1   |   -242  -234   -32   -24    28    36    -2     6  -122  -114   |   0   ||    64  |   1  1  1  1  1   |     -5     5   -25   145   375   |   0   |  ERR
  |   132   |   0   |   1  1  1  1  1   |   -237  -229   -27   -19    33    41     3    11  -117  -109   |   0   ||    64  |   1  1  1  1  1   |      0    10   -20   150   380   |   0   |  ERR
  |   132   |   0   |   1  1  1  1  1   |   -232  -224   -22   -14    38    46     8    16  -112  -104   |   0   ||    64  |   1  1  1  1  1   |      5    15   -15   155   385   |   0   |  ERR
