tow; prn17; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
238507.64; 82; -1320460.20996; -44121.59375; 44121.59375; 6.93907e+06; -6.89494e+06; 0; 0; -0; -0; 0; 2045.78; 1527.7; 42075.8; 6.93702e+06; -1.05643; 0
238508.64; 82; -1320822.14453; -46039.0966796875; 1917.5029296875; 1901.98; 15.5239; 0; 0; -0; -0; 0; 2045.39; 1527.4; -127.889; -143.413; -0.775934; 0
238509.64; 82; -1321187.03711; -47956.283203125; 1917.1865234375; 1917.52; -0.336917; 0; 0; -0; -0; 0; 2045; 1527.11; -127.812; -127.475; -0.668995; 0
238510.64; 82; -1321553.01172; -49872.7861328125; 1916.5029296875; 1923.21; -6.70662; 0; 0; -0; -0; 0; 2044.61; 1526.82; -128.103; -121.396; -0.503266; 0
238511.64; 82; -1321915.72363; -51788.6953125; 1915.9091796875; 1906.06; 9.84521; 0; 0; -0; -0; 0; 2044.21; 1526.52; -128.303; -138.149; -0.539875; 0
238512.64; 82; -1322281.89844; -53704.484375; 1915.7890625; 1924.26; -8.47252; 0; 0; -0; -0; 0; 2043.82; 1526.23; -128.03; -119.558; -0.577712; 0
238513.64; 82; -1322644.44434; -55619.98828125; 1915.50390625; 1905.19; 10.3124; 0; 0; -0; -0; 0; 2043.43; 1525.94; -127.922; -138.235; 0.0450437; 0
238514.64; 82; -1323009.23242; -57535.1015625; 1915.11328125; 1916.97; -1.86105; 0; 0; -0; -0; 0; 2043.03; 1525.64; -127.92; -126.059; -0.630353; 0
238515.64; 82; -1323373.13965; -59449.947265625; 1914.845703125; 1912.35; 2.50032; 0; 0; -0; -0; 0; 2042.64; 1525.35; -127.794; -130.294; -0.375559; 0
238516.64; 82; -1323738.99219; -61364.380859375; 1914.43359375; 1922.57; -8.13448; 0; 0; -0; -0; 0; 2042.25; 1525.05; -127.813; -119.678; -0.792328; 0
238517.64; 82; -1324101.65137; -63278.333984375; 1913.953125; 1905.79; 8.16627; 0; 0; -0; -0; 0; 2041.85; 1524.76; -127.9; -136.066; -0.594929; 0
238518.64; 82; -1324465.64551; -65191.8701171875; 1913.5361328125; 1912.8; 0.734013; 0; 0; -0; -0; 0; 2041.46; 1524.47; -127.923; -128.657; -0.360218; 0
238519.64; 82; -1324831.91699; -67105.1337890625; 1913.263671875; 1924.77; -11.506; 0; 0; -0; -0; 0; 2041.07; 1524.17; -127.802; -116.296; -0.371268; 0
238520.64; 82; -1325195.30859; -69017.9912109375; 1912.857421875; 1909.64; 3.22167; 0; 0; -0; -0; 0; 2040.67; 1523.88; -127.815; -131.037; -0.292014; 0
238521.64; 82; -1325560.23633; -70930.2783203125; 1912.287109375; 1917.71; -5.42108; 0; 0; -0; -0; 0; 2040.28; 1523.58; -127.992; -122.571; -0.538631; 0
238522.64; 82; -1325924.29102; -72842.3798828125; 1912.1015625; 1913.12; -1.01873; 0; 0; -0; -0; 0; 2039.89; 1523.29; -127.784; -126.765; -0.60825; 0
238523.64; 82; -1326288.29395; -74753.9921875; 1911.6123046875; 1912.85; -1.236; 0; 0; -0; -0; 0; 2039.49; 1523; -127.879; -126.643; -0.483698; 0
238524.64; 82; -1326654.05078; -76665.2080078125; 1911.2158203125; 1922.07; -10.8493; 0; 0; -0; -0; 0; 2039.1; 1522.7; -127.882; -117.033; -0.807676; 0
238525.64; 82; -1327016.09961; -78576.2548828125; 1911.046875; 1902.58; 8.46744; 0; 0; -0; -0; 0; 2038.7; 1522.41; -127.657; -136.125; -0.599382; 0
238526.64; 82; -1327380.84375; -80486.9951171875; 1910.740234375; 1916.74; -6.00316; 0; 0; -0; -0; 0; 2038.31; 1522.11; -127.57; -121.567; -0.860389; 0
238527.64; 82; -1327742.98828; -82397.251953125; 1910.2568359375; 1903.08; 7.17448; 0; 0; -0; -0; 0; 2037.92; 1521.82; -127.66; -134.834; -0.656895; 0
238528.64; 82; -1328107.9502; -84307.09375; 1909.841796875; 1917.89; -8.04601; 0; 0; -0; -0; 0; 2037.52; 1521.53; -127.681; -119.635; -1.21481; 0
238529.64; 82; -1328471.42969; -86216.4755859375; 1909.3818359375; 1910.1; -0.715788; 0; 0; -0; -0; 0; 2037.13; 1521.23; -127.747; -127.031; -1.02721; 0
238530.64; 82; -1328832.46582; -88125.552734375; 1909.0771484375; 1897.26; 11.8195; 0; 0; -0; -0; 0; 2036.73; 1520.94; -127.657; -139.477; -0.870893; 0
238531.64; 82; -1329197.4375; -90034.5263671875; 1908.9736328125; 1917.94; -8.96549; 0; 0; -0; -0; 0; 2036.34; 1520.64; -127.367; -118.401; -1.03333; 0
238532.64; 82; -1329562.00781; -91942.720703125; 1908.1943359375; 1915.83; -7.63559; 0; 0; -0; -0; 0; 2035.95; 1520.35; -127.752; -120.116; -1.11982; 0
238533.64; 82; -1329923.74219; -93850.455078125; 1907.734375; 1900.93; 6.8074; 0; 0; -0; -0; 0; 2035.55; 1520.06; -127.818; -134.625; -0.873665; 0
238534.64; 82; -1330288.09375; -95757.8505859375; 1907.3955078125; 1914.68; -7.28488; 0; 0; -0; -0; 0; 2035.16; 1519.76; -127.763; -120.478; -1.12114; 0
238535.64; 82; -1330650.49121; -97664.81640625; 1906.9658203125; 1904.41; 2.55431; 0; 0; -0; -0; 0; 2034.76; 1519.47; -127.798; -130.352; -1.4082; 0
238536.64; 82; -1331012.2168; -99571.6318359375; 1906.8154296875; 1900.88; 5.93465; 0; 0; -0; -0; 0; 2034.37; 1519.17; -127.554; -133.489; -0.57751; 0
238537.64; 82; -1331373.80273; -101477.9853515625; 1906.353515625; 1900.15; 6.20659; 0; 0; -0; -0; 0; 2033.98; 1518.88; -127.622; -133.828; -0.783561; 0
238538.64; 82; -1331739.82129; -103384.0810546875; 1906.095703125; 1923.44; -17.3448; 0; 0; -0; -0; 0; 2033.58; 1518.58; -127.485; -110.14; -1.02419; 0
238539.64; 82; -1332100.46484; -105289.6875; 1905.6064453125; 1895.19; 10.4118; 0; 0; -0; -0; 0; 2033.19; 1518.29; -127.58; -137.992; -0.59379; 0
238540.64; 82; -1332463.76074; -107194.9892578125; 1905.3017578125; 1909.13; -3.83107; 0; 0; -0; -0; 0; 2032.79; 1517.99; -127.49; -123.659; -0.654327; 0
238541.64; 82; -1332826.20117; -109099.94140625; 1904.9521484375; 1904.64; 0.314835; 0; 0; -0; -0; 0; 2032.4; 1517.7; -127.445; -127.76; -0.994262; 0
238542.64; 82; -1333187.43848; -111004.662109375; 1904.720703125; 1898.31; 6.40585; 0; 0; -0; -0; 0; 2032; 1517.4; -127.282; -133.688; -0.330567; 0
238543.64; 82; -1333551.29297; -112908.8115234375; 1904.1494140625; 1912.07; -7.91885; 0; 0; -0; -0; 0; 2031.61; 1517.11; -127.459; -119.54; -0.659502; 0
238544.64; 82; -1333913.11426; -114812.7490234375; 1903.9375; 1901.38; 2.55379; 0; 0; -0; -0; 0; 2031.21; 1516.82; -127.276; -129.83; -0.700387; 0
238545.64; 82; -1334276.00098; -116716.3056640625; 1903.556640625; 1906.98; -3.42594; 0; 0; -0; -0; 0; 2030.82; 1516.52; -127.262; -123.836; -0.882687; 0
