tow; prn11; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
237859.64; 87; 292133.378906; -50440.046875; 50440.046875; -1.53517e+06; 1.58561e+06; 0; 0; -0; -0; 0; 2420.69; 1807.65; 48019.4; -1.53759e+06; 1.06382; 0.00312014
237860.64; 87; 291698.711914; -52721.92578125; 2281.87890625; 2284.19; -2.31155; 0; 0; -0; -0; 0; 2420.59; 1807.59; -138.715; -136.404; 0.778646; -0.0782752
237861.64; 87; 291265.099609; -55003.9697265625; 2282.0439453125; 2278.65; 3.3959; 0; 0; -0; -0; 0; 2420.5; 1807.52; -138.459; -141.855; 1.20145; -0.150245
237862.64; 87; 290830.458984; -57285.8828125; 2281.9130859375; 2284.05; -2.13881; 0; 0; -0; -0; 0; 2420.41; 1807.45; -138.499; -136.36; 1.09865; 0.112084
237863.64; 87; 290396.280273; -59567.6689453125; 2281.7861328125; 2281.62; 0.161607; 0; 0; -0; -0; 0; 2420.32; 1807.38; -138.534; -138.696; 0.931801; -0.0762473
237864.64; 87; 289961.638672; -61849.57421875; 2281.9052734375; 2284.06; -2.15176; 0; 0; -0; -0; 0; 2420.23; 1807.31; -138.324; -136.172; 0.678907; 0.0318539
237865.64; 87; 289528.035156; -64131.4833984375; 2281.9091796875; 2278.6; 3.30733; 0; 0; -0; -0; 0; 2420.14; 1807.25; -138.229; -141.536; 1.07926; -0.264435
237866.64; 87; 289094.188477; -66413.208984375; 2281.7255859375; 2279.88; 1.8459; 0; 0; -0; -0; 0; 2420.05; 1807.18; -138.321; -140.167; 1.47655; -0.191193
237867.64; 87; 288659.782227; -68694.8134765625; 2281.6044921875; 2282.82; -1.21576; 0; 0; -0; -0; 0; 2419.96; 1807.11; -138.351; -137.135; 1.25793; -0.225328
237868.64; 87; 288225.603516; -70976.34765625; 2281.5341796875; 2281.62; -0.090346; 0; 0; -0; -0; 0; 2419.86; 1807.04; -138.33; -138.24; 1.19621; -0.2703
237869.64; 87; 287791.232422; -73258.037109375; 2281.689453125; 2282.64; -0.946051; 0; 0; -0; -0; 0; 2419.77; 1806.97; -138.083; -137.137; 1.44227; 0.148123
237870.64; 87; 287358.257812; -75539.3671875; 2281.330078125; 2275.3; 6.03315; 0; 0; -0; -0; 0; 2419.68; 1806.9; -138.351; -144.384; 2.26613; -0.125313
237871.64; 87; 286922.988281; -77820.8046875; 2281.4375; 2287.36; -5.91933; 0; 0; -0; -0; 0; 2419.59; 1806.84; -138.152; -132.233; 1.2095; -0.0615412
237872.64; 87; 286489.69043; -80101.8955078125; 2281.0908203125; 2277; 4.09524; 0; 0; -0; -0; 0; 2419.5; 1806.77; -138.408; -142.503; 1.76273; -0.261076
237873.64; 87; 286055.538086; -82383.1494140625; 2281.25390625; 2281.49; -0.232059; 0; 0; -0; -0; 0; 2419.41; 1806.7; -138.153; -137.921; 1.73728; -0.213876
237874.64; 87; 285621.542969; -84664.513671875; 2281.3642578125; 2280.66; 0.704524; 0; 0; -0; -0; 0; 2419.32; 1806.63; -137.951; -138.656; 1.74192; -0.305854
237875.64; 87; 285187.930664; -86945.990234375; 2281.4765625; 2278.65; 2.82852; 0; 0; -0; -0; 0; 2419.22; 1806.56; -137.748; -140.576; 2.04992; -0.45843
237876.64; 87; 284753.001953; -89227.3115234375; 2281.3212890625; 2285.57; -4.24451; 0; 0; -0; -0; 0; 2419.13; 1806.5; -137.811; -133.567; 1.46193; -0.214938
237877.64; 87; 284319.660156; -91508.41015625; 2281.0986328125; 2277.23; 3.87212; 0; 0; -0; -0; 0; 2419.04; 1806.43; -137.942; -141.814; 2.3699; -0.0450586
237878.64; 87; 283884.749023; -93789.279296875; 2280.869140625; 2285.47; -4.60429; 0; 0; -0; -0; 0; 2418.95; 1806.36; -138.08; -133.476; 1.04778; -0.457192
237879.64; 87; 283450.927734; -96070.17578125; 2280.896484375; 2279.75; 1.15022; 0; 0; -0; -0; 0; 2418.86; 1806.29; -137.961; -139.111; 1.43791; -0.302388
237880.64; 87; 283016.705078; -98351.1484375; 2280.97265625; 2281.86; -0.882804; 0; 0; -0; -0; 0; 2418.77; 1806.22; -137.793; -136.911; 1.35615; -0.224194
