tow; prn9; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
237802.64; 69; -1064444.65332; 777.3720703125; -777.3720703125; -779.326; 1.9538; 0; 0; -0; -0; 0; -637.186; -475.821; -140.186; -142.139; -3.0678e+07; 0
237803.64; 69; -1064296.83301; 1555.2578125; -777.8857421875; -776.801; -1.08476; 0; 0; -0; -0; 0; -637.682; -476.191; -140.204; -139.119; -3.06778e+07; 0
237804.64; 69; -1064148.36621; 2333.69921875; -778.44140625; -780.198; 1.75688; 0; 0; -0; -0; 0; -638.177; -476.561; -140.265; -142.021; -3.06777e+07; 0
237805.64; 69; -1063999.44629; 3112.615234375; -778.916015625; -782.579; 3.66346; 0; 0; -0; -0; 0; -638.672; -476.93; -140.244; -143.907; -3.06775e+07; 0
237806.64; 69; -1063850.97949; 3892.0458984375; -779.4306640625; -780.198; 0.767619; 0; 0; -0; -0; 0; -639.167; -477.3; -140.263; -141.031; -3.06774e+07; 0
237807.64; 69; -1063701.98145; 4671.970703125; -779.9248046875; -782.99; 3.06522; 0; 0; -0; -0; 0; -639.662; -477.67; -140.262; -143.328; -3.06772e+07; 0
237808.64; 69; -1063553.11328; 5452.3076171875; -780.3369140625; -782.307; 1.97057; 0; 0; -0; -0; 0; -640.157; -478.04; -140.18; -142.15; -3.06771e+07; 0
237809.64; 69; -1063405.40625; 6233.0380859375; -780.73046875; -776.206; -4.52478; 0; 0; -0; -0; 0; -640.652; -478.409; -140.078; -135.553; -3.06769e+07; 0
237810.64; 69; -1063255.71777; 7014.2578125; -781.2197265625; -786.618; 5.39853; 0; 0; -0; -0; 0; -641.147; -478.779; -140.072; -145.471; -3.06768e+07; 0
237811.64; 69; -1063107.65234; 7795.8740234375; -781.6162109375; -778.089; -3.52713; 0; 0; -0; -0; 0; -641.642; -479.149; -139.974; -136.447; -3.06766e+07; 0
237812.64; 69; -1062958.30469; 8578.3115234375; -782.4375; -784.827; 2.38973; 0; 0; -0; -0; 0; -642.137; -479.518; -140.3; -142.69; -3.06765e+07; 0
237813.64; 69; -1062810.92969; 9361.02734375; -782.7158203125; -774.461; -8.25497; 0; 0; -0; -0; 0; -642.632; -479.888; -140.083; -131.829; -3.06763e+07; 0
237814.64; 69; -1062661.46777; 10144.126953125; -783.099609375; -785.428; 2.32805; 0; 0; -0; -0; 0; -643.127; -480.257; -139.972; -142.3; -3.06762e+07; 0
237815.64; 69; -1062513.90039; 10927.875; -783.748046875; -775.472; -8.27622; 0; 0; -0; -0; 0; -643.622; -480.627; -140.126; -131.85; -3.0676e+07; 0
237816.64; 69; -1062364.30859; 11711.9580078125; -784.0830078125; -786.11; 2.02719; 0; 0; -0; -0; 0; -644.117; -480.996; -139.966; -141.993; -3.06759e+07; 0
237817.64; 69; -1062214.62012; 12496.07421875; -784.1162109375; -786.618; 2.50204; 0; 0; -0; -0; 0; -644.612; -481.366; -139.504; -142.006; -3.06757e+07; 0
237818.64; 69; -1062065.15039; 13280.7919921875; -784.7177734375; -785.469; 0.750941; 0; 0; -0; -0; 0; -645.107; -481.735; -139.611; -140.362; -3.06756e+07; 0
237819.64; 69; -1061915.41895; 14066.2158203125; -785.423828125; -786.844; 1.42023; 0; 0; -0; -0; 0; -645.601; -482.105; -139.823; -141.243; -3.06754e+07; 0
237820.64; 69; -1061765.92285; 14852.0380859375; -785.822265625; -785.607; -0.214991; 0; 0; -0; -0; 0; -646.096; -482.474; -139.726; -139.511; -3.06753e+07; 0
237821.64; 69; -1061614.8125; 15638.3642578125; -786.326171875; -794.09; 7.76409; 0; 0; -0; -0; 0; -646.591; -482.844; -139.735; -147.499; -3.06751e+07; 0
237822.64; 69; -1061466.62598; 16425.2099609375; -786.845703125; -778.725; -8.12027; 0; 0; -0; -0; 0; -647.085; -483.213; -139.76; -131.64; -3.0675e+07; 0
237823.64; 69; -1061317.09473; 17212.439453125; -787.2294921875; -785.792; -1.43747; 0; 0; -0; -0; 0; -647.58; -483.583; -139.649; -138.212; -3.06748e+07; 0
237824.64; 69; -1061167.24121; 17999.97265625; -787.533203125; -787.486; -0.0476634; 0; 0; -0; -0; 0; -648.075; -483.952; -139.458; -139.411; -3.06747e+07; 0
237825.64; 69; -1061018.04199; 18788.0673828125; -788.0947265625; -784.047; -4.04754; 0; 0; -0; -0; 0; -648.569; -484.321; -139.525; -135.478; -3.06745e+07; 0
237826.64; 69; -1060868.90332; 19576.6923828125; -788.625; -783.729; -4.89599; 0; 0; -0; -0; 0; -649.064; -484.691; -139.561; -134.665; -3.06744e+07; 0
237827.64; 69; -1060718.41211; 20365.7880859375; -789.095703125; -790.837; 1.74095; 0; 0; -0; -0; 0; -649.558; -485.06; -139.537; -141.278; -3.06742e+07; 0
237828.64; 69; -1060569.19531; 21155.2529296875; -789.46484375; -784.14; -5.32528; 0; 0; -0; -0; 0; -650.053; -485.429; -139.412; -134.087; -3.06741e+07; 0
237829.64; 69; -1060418.11133; 21945.28125; -790.0283203125; -793.952; 3.92338; 0; 0; -0; -0; 0; -650.547; -485.798; -139.481; -143.404; -366631; 0
237830.64; 69; -1060267.17578; 22735.8251953125; -790.5439453125; -793.172; 2.62771; 0; 0; -0; -0; 0; -651.042; -486.168; -139.502; -142.13; -366649; 0
237831.64; 69; -1060117.80176; 23526.84375; -791.0185546875; -784.966; -6.05276; 0; 0; -0; -0; 0; -651.536; -486.537; -139.482; -133.429; -366667; 0
237832.64; 69; -1059966.10742; 24318.2099609375; -791.3662109375; -797.159; 5.7929; 0; 0; -0; -0; 0; -652.031; -486.906; -139.335; -145.128; -366684; 0
237833.64; 69; -1059815.76562; 25109.9765625; -791.7666015625; -790.051; -1.71513; 0; 0; -0; -0; 0; -652.525; -487.275; -139.241; -137.526; -366702; 0
237834.64; 69; -1059665.03906; 25902.3115234375; -792.3349609375; -792.073; -0.261529; 0; 0; -0; -0; 0; -653.019; -487.644; -139.316; -139.054; -366720; 0
237835.64; 69; -1059513.12598; 26695.2412109375; -792.9296875; -798.309; 5.37897; 0; 0; -0; -0; 0; -653.514; -488.014; -139.416; -144.795; -366737; 0
