tow; prn12; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
237829.64; 71; 2344221.83594; 87483.9384765625; -87483.9384765625; -1.2319e+07; 1.22315e+07; 0; 0; -0; -0; 0; -2810.08; -2098.44; -84673.9; -1.23162e+07; 0; 0
237830.64; 71; 2344782.20605; 90433.9375; -2949.9990234375; -2944.76; -5.23418; 0; 0; -0; -0; 0; -2810.28; -2098.59; -139.718; -134.484; 0; 0
237831.64; 71; 2345343.23926; 93384.0849609375; -2950.1474609375; -2948.25; -1.89808; 0; 0; -0; -0; 0; -2810.48; -2098.74; -139.666; -137.768; 0; 0
237832.64; 71; 2345905.55469; 96334.302734375; -2950.2177734375; -2954.99; 4.76975; 0; 0; -0; -0; 0; -2810.68; -2098.89; -139.536; -144.306; 0; 0
237833.64; 71; 2346466.16113; 99284.62890625; -2950.326171875; -2946.01; -4.31942; 0; 0; -0; -0; 0; -2810.88; -2099.04; -139.444; -135.124; 0; 0
237834.64; 71; 2347028.18848; 102235.2353515625; -2950.6064453125; -2953.47; 2.86718; 0; 0; -0; -0; 0; -2811.08; -2099.19; -139.523; -142.391; 0; 0
237835.64; 71; 2347589.17871; 105186.1279296875; -2950.892578125; -2948.02; -2.869; 0; 0; -0; -0; 0; -2811.28; -2099.34; -139.609; -136.74; 0; 0
237836.64; 71; 2348151.53809; 108137.158203125; -2951.0302734375; -2955.22; 4.18819; 0; 0; -0; -0; 0; -2811.48; -2099.48; -139.546; -143.735; 0; 0
237837.64; 71; 2348713.60059; 111088.125; -2950.966796875; -2953.66; 2.69158; 0; 0; -0; -0; 0; -2811.68; -2099.63; -139.283; -141.974; 0; 0
237838.64; 71; 2349274.29395; 114039.361328125; -2951.236328125; -2946.46; -4.77284; 0; 0; -0; -0; 0; -2811.88; -2099.78; -139.352; -134.579; 0; 0
237839.64; 71; 2349835.36133; 116990.978515625; -2951.6171875; -2948.43; -3.18819; 0; 0; -0; -0; 0; -2812.08; -2099.93; -139.533; -136.344; 0; 0
237840.64; 71; 2350397.20605; 119942.8486328125; -2951.8701171875; -2952.51; 0.643849; 0; 0; -0; -0; 0; -2812.28; -2100.08; -139.586; -140.229; 0; 0
237841.64; 71; 2350958.52734; 122894.6025390625; -2951.75390625; -2949.76; -1.99062; 0; 0; -0; -0; 0; -2812.48; -2100.23; -139.269; -137.279; 0; 0
237842.64; 71; 2351521.51465; 125846.404296875; -2951.8017578125; -2958.52; 6.7165; 0; 0; -0; -0; 0; -2812.68; -2100.38; -139.117; -145.834; 0; 0
237843.64; 71; 2352082.19922; 128798.431640625; -2952.02734375; -2946.42; -5.61004; 0; 0; -0; -0; 0; -2812.88; -2100.53; -139.143; -133.533; 0; 0
237844.64; 71; 2352643.43359; 131750.9091796875; -2952.4775390625; -2949.31; -3.17099; 0; 0; -0; -0; 0; -2813.08; -2100.68; -139.393; -136.222; 0; 0
237845.64; 71; 2353205.88867; 134703.4033203125; -2952.494140625; -2955.72; 3.22724; 0; 0; -0; -0; 0; -2813.28; -2100.83; -139.21; -142.437; 0; 0
237846.64; 71; 2353768.46582; 137656.1826171875; -2952.779296875; -2956.36; 3.58357; 0; 0; -0; -0; 0; -2813.48; -2100.98; -139.295; -142.879; 0; 0
237847.64; 71; 2354331.06152; 140609.158203125; -2952.9755859375; -2956.46; 3.48479; 0; 0; -0; -0; 0; -2813.68; -2101.13; -139.292; -142.777; 0; 0
237848.64; 71; 2354892.39941; 143562.287109375; -2953.12890625; -2949.85; -3.27838; 0; 0; -0; -0; 0; -2813.88; -2101.28; -139.246; -135.968; 0; 0
237849.64; 71; 2355452.86621; 146515.4755859375; -2953.1884765625; -2945.27; -7.91558; 0; 0; -0; -0; 0; -2814.08; -2101.43; -139.106; -131.19; 0; 0
237850.64; 71; 2356014.97266; 149468.701171875; -2953.2255859375; -2953.89; 0.663721; 0; 0; -0; -0; 0; -2814.28; -2101.57; -138.944; -139.607; 0; 0
237851.64; 71; 2356577.26172; 152422.1787109375; -2953.4775390625; -2954.85; 1.37143; 0; 0; -0; -0; 0; -2814.48; -2101.72; -138.996; -140.368; 0; 0
237852.64; 71; 2357140.52051; 155375.626953125; -2953.4482421875; -2959.94; 6.49667; 0; 0; -0; -0; 0; -2814.68; -2101.87; -138.768; -145.264; 0; 0
237853.64; 71; 2357702.95801; 158329.03125; -2953.404296875; -2955.63; 2.22471; 0; 0; -0; -0; 0; -2814.88; -2102.02; -138.524; -140.749; 0; 0
237854.64; 71; 2358263.91309; 161282.88671875; -2953.85546875; -2947.84; -6.01664; 0; 0; -0; -0; 0; -2815.08; -2102.17; -138.776; -132.76; 0; 0
237855.64; 71; 2358826.58594; 164237.1201171875; -2954.2333984375; -2956.87; 2.63239; 0; 0; -0; -0; 0; -2815.28; -2102.32; -138.955; -141.588; 0; 0
237856.64; 71; 2359387.58496; 167191.4140625; -2954.2939453125; -2948.07; -6.22418; 0; 0; -0; -0; 0; -2815.48; -2102.47; -138.817; -132.593; 0; 0
237857.64; 71; 2359949.86523; 170145.783203125; -2954.369140625; -2954.8; 0.43364; 0; 0; -0; -0; 0; -2815.68; -2102.62; -138.693; -139.127; 0; 0
237858.64; 71; 2360512.94043; 173100.2919921875; -2954.5087890625; -2958.98; 4.47133; 0; 0; -0; -0; 0; -2815.87; -2102.76; -138.634; -143.105; 0; 0
237859.64; 71; 2361075.08203; 176055.1279296875; -2954.8359375; -2954.07; -0.761883; 0; 0; -0; -0; 0; -2816.07; -2102.91; -138.762; -138; 0.20124; 0.000262004
237860.64; 71; 2361637.58105; 179010.134765625; -2955.0068359375; -2955.95; 0.945483; 0; 0; -0; -0; 0; -2816.27; -2103.06; -138.734; -139.68; 0.218312; -0.0799532
237861.64; 71; 2362200.49023; 181965.087890625; -2954.953125; -2958.11; 3.15458; 0; 0; -0; -0; 0; -2816.47; -2103.21; -138.482; -141.636; 0.517675; -0.151649
237862.64; 71; 2362761; 184920.2734375; -2955.185546875; -2945.5; -9.68685; 0; 0; -0; -0; 0; -2816.67; -2103.36; -138.516; -128.829; -0.720511; 0.106034
237863.64; 71; 2363323.83887; 187875.6806640625; -2955.4072265625; -2957.74; 2.33098; 0; 0; -0; -0; 0; -2816.87; -2103.51; -138.539; -140.87; -0.352611; -0.0860352
237864.64; 71; 2363886.38184; 190831.0849609375; -2955.404296875; -2956.18; 0.778957; 0; 0; -0; -0; 0; -2817.07; -2103.65; -138.337; -139.116; -0.0474468; 0.019844
237865.64; 71; 2364449.31738; 193786.5966796875; -2955.51171875; -2958.25; 2.73455; 0; 0; -0; -0; 0; -2817.27; -2103.8; -138.246; -140.981; 0.160513; -0.278385
237866.64; 71; 2365010.65527; 196742.4052734375; -2955.80859375; -2949.85; -5.95807; 0; 0; -0; -0; 0; -2817.46; -2103.95; -138.345; -132.387; -0.775433; -0.20575
237867.64; 71; 2365574.92578; 199698.439453125; -2956.0341796875; -2965.26; 9.22735; 0; 0; -0; -0; 0; -2817.66; -2104.1; -138.372; -147.6; 0.856078; -0.241078
237868.64; 71; 2366136.36914; 202654.6298828125; -2956.1904296875; -2950.4; -5.78566; 0; 0; -0; -0; 0; -2817.86; -2104.25; -138.33; -132.545; -0.262601; -0.29062
237869.64; 71; 2366697.20117; 205610.7744140625; -2956.14453125; -2947.19; -8.95232; 0; 0; -0; -0; 0; -2818.06; -2104.39; -138.086; -129.134; -1.37228; 0.123723
237870.64; 71; 2367261.65527; 208567.3916015625; -2956.6171875; -2966.23; 9.60914; 0; 0; -0; -0; 0; -2818.26; -2104.54; -138.361; -147.97; 0.185794; -0.151961
