time;bias-band1;bias-band2
240027.64;-121.486924385;90.698138896
240028.64;-121.69212046;90.9191637651
240029.64;-121.552166649;91.1402217749
240030.64;-121.307358182;91.3612875079
240031.64;-121.259659111;91.5823158292
240032.64;-121.281098942;91.8033600832
240033.64;-121.493171595;92.0244139344
240034.64;-121.419733067;92.2454323265
240035.64;-121.464232243;92.4665072005
240036.64;-121.348270596;92.6875290867
240037.64;-121.392015264;351.615109981
240038.64;-121.463173171;351.814930893
240039.64;-121.553071203;352.044312309
240040.64;-121.469128496;352.273703373
240041.64;-121.543866864;352.503028995
240042.64;-121.449211123;352.732398295
240043.64;-121.35148387;352.961727613
240044.64;-121.34419528;353.191050167
240045.64;-121.28243424;353.420357997
240046.64;-121.352286801;353.649685916
240047.64;-121.257511452;353.878998642
240048.64;-121.250687596;354.108265825
240049.64;-121.341706794;354.337539246
240050.64;-121.296984816;354.566811907
240051.64;-121.180795849;354.796071222
240052.64;-121.03141404;355.025321988
240053.64;-121.117027338;96.4449594463
240054.64;-121.128620272;96.6659649497
240055.64;-120.999237081;96.8869788444
240056.64;-121.020248466;-468.583788189
240057.64;-121.073881047;-468.33285753
240058.64;-121.067556416;-468.081903024
240059.64;-121.021402662;-467.830965488
240060.64;-121.032512486;-467.580019634
240061.64;-121.146548329;-467.329089108
240062.64;-121.310228313;-467.078136648
240063.64;-121.440662085;-466.82714975
240064.64;-120.988159869;-466.576227307
240065.64;-121.226859757;-466.325264269
240066.64;-121.449589549;-466.07433479
240067.64;-121.292627451;-465.823352886
240068.64;-121.223550492;-465.572407574
240069.64;-121.209410001;-465.321444141
240070.64;-121.278057768;-465.070468447
240071.64;-121.205694294;-464.819488562
240072.64;-121.040412275;-464.568550226
240073.64;-120.998369834;-464.317578989
240074.64;-121.014354922;-464.066598252
240075.64;-121.069814961;-463.815630574
240076.64;-121.07138665;-463.564656483
240077.64;-121.032717054;-463.313683585
240078.64;-120.913002282;-463.062686914
240079.64;-120.999196568;-462.81171895
240080.64;-120.927752365;102.907985487
240081.64;-121.043843222;102.632630248
240082.64;-121.258965467;102.853597275
240083.64;-121.276048598;103.074566707
240084.64;-121.336929667;103.295521272
240085.64;-121.248769559;103.516488422
240086.64;-121.236219951;103.737428295
240087.64;-121.346715325;103.958394965
240088.64;-121.270735134;104.179349602
240089.64;-121.104487413;104.400309773
240090.64;-120.981069277;104.621261624
240091.64;-121.100026752;104.842215293
240092.64;-120.983474831;105.063150821
240093.64;-121.211046602;105.284114219
240094.64;-121.117775269;105.505039005
240095.64;-121.099669081;105.725979419
240096.64;-121.064426017;105.946917422
240097.64;-121.121542122;106.167879582
240098.64;-120.876348814;106.388798669
240099.64;-120.907730113;365.795517003
240100.64;-121.035227961;366.016357757
240101.64;-121.106279096;366.245082297
240102.64;-121.230508506;366.473766986
240103.64;-121.220928519;366.702467029
240104.64;-121.461188101;366.931140716
240105.64;-121.355739605;367.159818524
240106.64;-121.208130393;367.388476376
240107.64;-121.01502444;367.617126035
240108.64;-121.120543137;367.845781387
240109.64;-121.063755779;368.074438006
240110.64;-121.255080311;368.303045757
240111.64;-121.169489443;368.531625646
240112.64;-121.230923865;368.760239005
240113.64;-121.123832311;368.988831126
240114.64;-121.042748018;369.217400273
240115.64;-121.082183082;369.445960665
240116.64;-121.053844833;369.674521064
240117.64;-120.887854492;369.903049345
240118.64;-120.881416191;370.131591057
240119.64;-121.358026767;370.36010153
240120.64;-121.417843389;370.58861033
240121.64;-121.214601518;370.817098945
240122.64;-121.201409382;371.045579382
240123.64;-121.216724553;371.274065977
240124.64;-121.184017384;371.502534307
240125.64;-121.120667012;371.730987128
240126.64;-121.048158298;371.959423979
240127.64;-120.953174862;372.187871161
240128.64;-121.083842054;372.416269789
240129.64;-121.028384521;372.644662557
240130.64;-121.082630397;372.873101698
240131.64;-120.986957435;373.101480408
240132.64;-121.041669412;373.329863151
240133.64;-121.052628462;373.558248162
240134.64;-121.011524328;373.786569534
240135.64;-121.079167108;374.014922285
240136.64;-121.118328941;374.243249159
240137.64;-121.051827815;374.471575364
240138.64;-120.872245201;374.699898358
240139.64;-120.6606807;374.928184527
240140.64;-120.91882911;375.156480308
240141.64;-121.085017229;375.384752427
240142.64;-120.98912627;375.613002181
240143.64;-121.053545467;375.841282724
240144.64;-121.012335054;376.069537638
240145.64;-121.107293322;376.297765559
240146.64;-120.890942853;376.525979455
240147.64;-120.830440837;376.754201287
240148.64;-120.956907467;376.982382131
240149.64;-120.923363751;377.210600034
240150.64;-120.880885126;377.438781066
240151.64;-120.758148099;377.666950929
240152.64;-120.786406394;377.895106613
240153.64;-120.938911519;378.123241158
240154.64;-120.882445156;378.351366376
240155.64;-120.851364987;378.579494823
240156.64;-121.070519317;378.807593727
240157.64;-121.122486932;379.035692251
240158.64;-121.068401838;379.263789431
240159.64;-121.161004461;379.491880415
240160.64;-121.039575815;379.719948352
240161.64;-120.99668406;379.948000318
240162.64;-120.821580747;380.176041242
240163.64;-120.78144233;380.404079041
240164.64;-120.71887226;380.632094975
240165.64;-120.67815699;380.860126012
240166.64;-120.84943193;381.08809988
240167.64;-120.89978295;381.316092961
240168.64;-121.0737995;381.544061426
240169.64;-120.926314935;381.772042827
240170.64;-120.72420529;381.999977652
240171.64;-120.725184236;382.227939424
240172.64;-120.643156837;382.455900209
240173.64;-120.63662235;382.683784516
240174.64;-120.669493393;382.911704295
240175.64;-120.747093362;383.139622268
240176.64;-120.591736279;383.367502651
240177.64;-120.426804736;383.595386088
240178.64;-120.599805018;383.823238402
240179.64;-120.597192184;384.051111172
240180.64;-120.694240211;384.278945402
240181.64;-120.699687894;384.506778851
240182.64;-120.681731445;384.734587391
240183.64;-120.607329684;384.962395972
240184.64;-120.7503156;385.190200697
240185.64;-120.850155318;385.417992103
240186.64;-120.723065584;385.645766153
240187.64;-120.81180331;385.873534558
240188.64;-120.662083387;386.101288266
240189.64;-120.712146607;386.329058553
240190.64;-120.872071215;386.556757637
240191.64;-120.997764033;30.5340043183
240192.64;-121.094794691;30.7862306111
240193.64;-120.93168719;31.0384575996
240194.64;-120.709421029;31.2906711369
240195.64;-120.694528787;31.5429181211
240196.64;-120.876984207;31.7951014836
240197.64;-120.918432186;32.0472925897
240198.64;-120.912382444;32.299493826
240199.64;-120.864794177;32.5516426427
240200.64;-120.984393898;32.8037984113
240201.64;-121.060265957;33.0559469446
240202.64;-120.831261889;33.3080810467
240203.64;-120.768847929;33.5602359769
240204.64;-120.757890082;33.8123113251
240205.64;-120.895719506;34.0644264722
240206.64;-120.920694313;34.3165106386
240207.64;-121.014811475;34.5685996742
240208.64;-121.082186631;34.8206711442
240209.64;-120.961866519;35.07273663
240210.64;-120.726550409;35.3247902923
240211.64;-120.982844761;35.5768113528
240212.64;-120.858314676;35.8288183116
240213.64;-120.791966997;36.08085191
240214.64;-120.509261246;36.3328370614
240215.64;-120.284319804;36.5848736962
240216.64;-120.429568151;36.8368372296
240217.64;-120.688120754;37.0887843926
240218.64;-120.943135378;37.3407607452
240219.64;-121.319659203;37.5927005021
240220.64;-121.166725152;37.8446285567
240221.64;-121.062429363;38.0965633777
240222.64;-121.082776114;38.3484586601
240223.64;-121.041959675;38.6003762666
240224.64;-121.098271734;38.8522579813
240225.64;-121.199690345;39.104147874
240226.64;-121.124184496;39.3560099092
240227.64;-120.868041852;39.6078505913
240228.64;-121.007577507;-376.341329119
240229.64;-121.067292508;-376.102813415
240230.64;-120.699241249;-375.864272465
240231.64;-120.605462651;-375.625764771
240232.64;-120.713045967;-375.38726145
240233.64;-120.76050853;-375.14872058
240234.64;-120.798964262;-374.910221995
240235.64;-120.36402411;-374.671704522
240236.64;-120.979283229;-374.433185514
240237.64;-120.834993852;-374.194670241
240238.64;-120.844638002;-373.956159446
240239.64;-120.781849365;-373.717685033
240240.64;-120.695008497;-373.479165476
240241.64;-120.673456644;-373.240657043
240242.64;-120.84484347;-373.002138204
240243.64;-120.798910355;-372.763617811
240244.64;-120.754751591;-372.525153522
240245.64;-121.223069502;-372.28664272
240246.64;-120.876571099;-372.048132439
240247.64;-120.978154307;-371.809646017
240248.64;-120.831299918;-371.571145747
240249.64;-120.759656199;-371.332663331
240250.64;-120.829059175;-371.094174929
240251.64;-121.004309112;-370.855659425
240252.64;-120.979190159;-370.617160516
240253.64;-120.76466485;-370.378695404
240254.64;-120.998152081;-370.140186147
240255.64;-121.205500715;-369.901683757
240256.64;-120.952525527;-369.66320346
240257.64;-120.926351208;-369.424747472
240258.64;-120.897022875;-369.186237614
240259.64;-120.977873216;-368.947741325
240260.64;-120.855646048;-368.709314059
240261.64;-120.443941054;-368.470786298
240262.64;-121.075786707;-368.232286071
240263.64;-120.993062726;-367.993841838
240264.64;-120.842545738;-367.755359648
240265.64;-120.717827099;-367.516874935
240266.64;-120.466562319;-367.278397984
240267.64;-120.499684167;-367.039926076
240268.64;-120.999848588;-366.801463279
240269.64;-120.710741366;-366.562988785
240270.64;-120.668750077;-366.324555549
240271.64;-120.971049712;-366.086074947
240272.64;-120.931387721;-365.847585916
240273.64;-120.958390528;-365.609131551
240274.64;-121.062118793;-365.370682605
240275.64;-120.78075275;-365.132233642
240276.64;-121.395673335;-364.893786719
240277.64;-120.910583253;-364.655312033
240278.64;-120.874513764;-364.416829386
240279.64;-120.845727918;-364.178374589
240280.64;-120.805812806;-363.939911242
240281.64;-121.005003382;-363.701506479
240282.64;-120.719801677;-363.463034272
240283.64;-120.609840603;-363.224572259
240284.64;-120.755718252;-362.986126899
240285.64;-120.800262708;-362.747689587
240286.64;-120.856345599;-362.509253969
240287.64;-120.704604906;-362.270764137
240288.64;-120.712873593;-362.032342676
240289.64;-120.756140533;-361.793909514
240290.64;-120.858732646;-361.555454342
240291.64;-120.866286671;-361.31702818
240292.64;-120.63084745;-361.078586253
240293.64;-120.208123456;-360.84014789
240294.64;-121.09207533;-360.601718618
240295.64;-120.489133881;-360.363296452
240296.64;-120.388910455;-360.124849252
240297.64;-120.720173812;-359.886446294
240298.64;-120.76002866;-359.648009968
240299.64;-120.594053117;-359.409574154
240300.64;-120.532076753;-359.171176659
240301.64;-120.548545799;-358.932745684
240302.64;-120.719937735;-358.694352935
240303.64;-120.583322544;-358.455927685
240304.64;-120.508439989;-358.217500316
240305.64;-120.600544331;-357.979094
240306.64;-120.628416569;-357.740637717
240307.64;-120.503185537;-357.50224366
240308.64;-120.462355005;-357.263831028
240309.64;-120.641651933;-357.025441881
240310.64;-120.797345641;-356.787019171
240311.64;-120.814737758;-356.548590094
240312.64;-120.830212596;-356.310207153
240313.64;-120.790036038;-356.071784016
240314.64;-120.804570779;-355.833399587
240315.64;-120.539067049;-355.595021676
240316.64;-120.544255863;-355.356615494
240317.64;-120.824024867;-355.118180462
240318.64;-120.91286573;-354.879819085
240319.64;-120.961436431;-354.641402232
240320.64;-120.711823891;-354.403028523
240321.64;-120.913359348;-354.164599228
240322.64;-120.917880835;-353.926255893
240323.64;-120.763401166;-353.687843062
240324.64;-120.712665324;-353.44945436
240325.64;-120.643564256;-353.211077891
240326.64;-120.543244181;-352.972697983
240327.64;-120.535552885;-352.734333744
240328.64;-120.604764966;-352.49592436
240329.64;-120.610350864;-352.257554676
240330.64;-120.578076001;-352.019185689
240331.64;-120.598338994;-351.780808404
240332.64;-120.538170105;-351.542433791
240333.64;-120.627577374;-351.304039529
240334.64;-120.672342099;-351.06570575
240335.64;-120.60064792;-350.827311445
240336.64;-120.550299756;-350.588944369
240337.64;-120.282416815;-350.350610083
240338.64;-120.710411728;-350.112241692
240339.64;-120.732365874;-349.873880051
240340.64;-120.512326938;-349.635500653
240341.64;-120.728287855;-349.397161045
240342.64;-120.856127575;-349.158798152
240343.64;-120.583462169;-348.920473582
240344.64;-120.65916333;-1255.39633156
240345.64;-120.736900761;-1255.16287852
240346.64;-120.698023481;-1254.92940263
240347.64;-120.574397087;-1254.69586132
240348.64;-120.672322388;-1254.4623659
240349.64;-120.523933875;-1254.22883977
240350.64;-120.227873023;-1253.99524601
240351.64;-120.470138073;-1253.76163171
240352.64;-120.405620677;-1253.52806812
240353.64;-120.422495724;-1253.29440938
240354.64;-120.129442151;-1253.06074301
240355.64;-119.93116006;-1252.82707467
240356.64;-120.594442275;-1252.59338916
240357.64;-120.328598586;-1252.35966482
240358.64;-120.521152747;-1252.12589055
240359.64;-120.40438735;-1251.89214389
240360.64;-120.391078278;-1251.65831823
240361.64;-120.446017319;-1251.42452336
240362.64;-120.468947128;-1251.19071161
240363.64;-120.321952673;-1250.95687867
240364.64;-120.496469476;-1250.72296927
240365.64;-120.608715248;-1250.48912901
240366.64;-120.562933243;-1250.25516223
240367.64;-120.573007028;-1250.02123454
240368.64;-120.576916286;-1249.78729225
240369.64;-120.584483319;-1249.55330903
240370.64;-120.590934251;-1249.31927323
240371.64;-120.568677079;-1249.0852733
240372.64;-120.567129032;-1248.85118848
240373.64;-120.618551973;-1248.61714848
240374.64;-120.489686785;-1248.38305306
240375.64;-120.443460204;-1248.14893202
240376.64;-120.634203865;-1247.91480714
240377.64;-120.672188655;-1247.68063561
240378.64;-120.539315312;-1247.44646135
240379.64;-120.802939231;-1247.21229134
240380.64;-120.502899703;-1246.9780444
240381.64;-120.630756069;-1246.7437524
240382.64;-120.696612965;-1246.50953545
240383.64;-120.609498082;-1246.27523073
240384.64;-120.381962418;-1246.04090399
240385.64;-120.592207278;-1245.80661231
240386.64;-120.510604104;-1245.5722616
240387.64;-120.532941062;-1245.33788705
240388.64;-120.581081769;-1245.1034752
240389.64;-120.611857539;-1244.86907427
240390.64;-120.574507971;-1244.63463829
240391.64;-120.528709258;-1244.4001766
240392.64;-120.47611801;-1244.1656876
240393.64;-120.641140359;-1243.93116529
240394.64;-120.417129459;-1243.69667564
240395.64;-120.305224982;-1243.46212601
240396.64;-120.558729833;-1243.22752562
240397.64;-120.419164783;-1242.99297627
240398.64;-120.492431944;-1242.75832896
240399.64;-120.434704737;-1242.52372905
240400.64;-120.438298667;-1242.28906102
240401.64;-120.321617242;-1242.05438559
240402.64;-120.269797633;-1241.81971774
240403.64;-120.474836051;-1241.58499429
240404.64;-120.340215969;-1241.35024843
240405.64;-120.379442757;-1241.11548277
240406.64;-120.309902598;-1240.88069693
240407.64;-120.143722192;-1240.64587872
240408.64;-120.28163113;-1240.41106578
240409.64;-120.30763096;-1240.17618147
240410.64;-120.310253626;-1239.94136709
240411.64;-120.292511792;-1239.7064224
240412.64;-120.393013005;-1239.47152108
240413.64;-120.407172241;-1239.23659015
240414.64;-120.279789992;-1239.00166699
240415.64;-120.219384639;-1238.76670596
240416.64;-120.19158436;-1238.53167751
240417.64;-120.34626201;-1238.29667015
240418.64;-120.698187805;-1238.0615925
240419.64;-120.528493982;-1237.8265705
240420.64;-120.274806395;-1237.59146626
240421.64;-120.297673635;-1237.35633689
240422.64;-120.39578453;-1237.12123838
240423.64;-120.254473555;-1236.88608688
240424.64;-120.078384171;-1236.65091765
240425.64;-120.000186334;-1236.41572125
240426.64;-120.160648956;-1236.18049266
240427.64;-120.400250472;-1235.94529529
240428.64;-120.435589502;-1235.71002105
240429.64;-120.41991906;-1235.47473421
240430.64;-120.063887765;-1235.23944883
240431.64;-120.200434778;-1235.0041243
240432.64;-120.245959369;-1234.76881069
240433.64;-120.270590264;-1234.53341522
240434.64;-120.629054885;-1234.29804542
240435.64;-120.085180739;-1234.06262225
240436.64;-120.266371641;-1233.82722885
240437.64;-120.293210667;-1233.59174435
240438.64;-120.005472832;-1233.35629987
240439.64;-120.236425408;-1233.1207425
240440.64;-120.406331093;-1232.88527307
240441.64;-120.23893124;-1232.64975268
240442.64;-120.213728259;-1232.41418203
240443.64;-120.336621104;-1232.17862884
240444.64;-120.259891646;-1231.94303083
240445.64;-119.934716383;-1231.70739672
240446.64;-120.201613722;-1231.4717559
240447.64;-120.205958655;-1231.2360789
240448.64;-120.349048347;-1231.00039524
240449.64;-120.298770883;-1230.76472197
240450.64;-120.163542694;-1230.52895643
240451.64;-120.202931012;-1230.2931995
240452.64;-120.246076843;-1230.05745693
240453.64;-120.362861456;-1229.82167072
240454.64;-120.323989056;-1229.58585118
240455.64;-120.406041155;-1229.35003312
240456.64;-120.376793929;-1229.11415848
240457.64;-120.450474825;-1228.87829208
240458.64;-120.484732854;-1228.64239369
240459.64;-120.695944421;-1228.40648198
240460.64;-120.340388894;-1228.1705408
240461.64;-120.179961972;-1227.93457336
240462.64;-120.71445757;-1227.69858093
240463.64;-120.603859405;-1227.46258319
240464.64;-120.463419729;-1227.22656849
240465.64;-120.332548099;-1226.99050779
240466.64;-120.478844737;-1226.75443167
240467.64;-120.577890463;-1226.51837647
240468.64;-120.644920571;-1226.28223098
240469.64;-120.536007566;-1226.04611867
240470.64;-120.395636527;-1225.80995657
240471.64;-120.43418653;-1225.57374478
240472.64;-120.465752682;-1225.33758872
240473.64;-120.484059804;-1225.10135636
240474.64;-120.666006672;-1224.86510761
240475.64;-120.703893135;-1224.62887359
240476.64;-120.585325996;-1224.39260329
240477.64;-120.513808319;-1224.15627399
240478.64;-120.624390393;-1223.91997762
240479.64;-120.715411016;-1223.68360076
240480.64;-120.62620623;-1223.44726241
240481.64;-120.647571599;-1223.21087434
240482.64;-120.669499083;-1222.97444351
240483.64;-120.593645457;-1222.73801629
240484.64;-120.652151872;-1222.50158297
240485.64;-120.589190038;-1222.265118
240486.64;-120.553817615;-1222.02863922
240487.64;-120.370731002;-1221.79210397
240488.64;-120.492831038;-1221.55558878
240489.64;-120.514286767;-1221.31898267
240490.64;-120.587149895;-1221.08244189
240491.64;-120.372716191;-1220.84581786
240492.64;-120.364395961;-1220.60924456
240493.64;-120.513266674;-1220.3725706
240494.64;-120.556723113;-1220.13589491
240495.64;-120.421865998;-1219.8992195
240496.64;-120.53215093;-1219.66254087
240497.64;-120.583641282;-1219.4257975
240498.64;-120.452576546;-1219.18906106
240499.64;-120.326363361;-1218.95227572
240500.64;-120.485930615;-1218.71548857
240501.64;-120.257029853;-1218.47868914
240502.64;-120.225435338;-1218.24185716
240503.64;-120.407298593;-1218.0049777
240504.64;-120.37509884;-1217.7681203
240505.64;-120.565438679;-1217.53123463
240506.64;-120.628990722;-1217.2943045
240507.64;-120.399425826;-1217.05737694
240508.64;-120.410276008;-1216.82040537
240509.64;-120.56410903;-1216.58343414
240510.64;-120.651999813;-1216.3464299
240511.64;-120.579906057;-1216.10942632
240512.64;-120.417385667;-1215.87237562
240513.64;-120.433811122;-1215.63529787
240514.64;-120.361829526;-1215.39823475
240515.64;-120.227301233;-1215.16113349
240516.64;-120.250598715;-1214.92398265
240517.64;-120.145402904;-1214.68685062
240518.64;-120.445705883;-1214.44968824
240519.64;-120.554198113;-1214.21246947
240520.64;-120.393389821;-1213.97527445
240521.64;-120.46697771;-1213.73803771
240522.64;-120.373976568;-1213.50081105
240523.64;-120.514831762;-1213.26351935
240524.64;-120.532194831;-1213.02621259
240525.64;-120.385735211;-1212.78891926
240526.64;-120.396330829;-1212.55156208
240527.64;-120.203800589;-1212.31419916
240528.64;-120.190613195;-1212.07681969
240529.64;-120.246547038;-1211.83943348
240530.64;-120.357405354;-1211.60202196
240531.64;-120.352840116;-1211.36455673
240532.64;-120.311361453;-1211.12707834
240533.64;-119.980702132;-1210.88964136
240534.64;-120.322286783;-1210.65212926
240535.64;-120.530655408;-1210.41457472
240536.64;-120.193209018;-1210.17702785
240537.64;-120.321182602;-1209.93948891
240538.64;-120.267272385;-1209.70188462
240539.64;-120.495691431;-1209.4642777
240540.64;-120.439326495;-1209.22664378
240541.64;-120.300164664;-1208.98897656
240542.64;-120.208658669;-1208.75129467
240543.64;-120.26878499;-1208.51361695
240544.64;-120.316580055;-1208.2758803
240545.64;-120.185874048;-1208.03814414
240546.64;-120.258347638;-1207.80040513
240547.64;-120.418911518;-1207.56262091
240548.64;-120.460931626;-1207.32484126
240549.64;-120.425621402;-1207.08700865
240550.64;-120.463570378;-1206.84915022
240551.64;-119.98686078;-1206.61127724
240552.64;-119.959648852;-1206.37341231
240553.64;-120.040626308;-1206.13552742
240554.64;-120.53410878;-1205.89757294
240555.64;-120.545398456;-1205.65964662
240556.64;-120.384410082;-1205.42167211
240557.64;-120.417971388;-1205.18367985
240558.64;-120.293588963;-1204.94567892
240559.64;-120.152981976;-1204.70764016
240560.64;-120.307304161;-1204.46960292
240561.64;-120.424555056;-1204.2315405
240562.64;-120.009592026;-1203.9934469
240563.64;-120.225685764;-1203.75530361
240564.64;-120.166807636;-1203.51716128
240565.64;-120.244852316;-1203.27902989
240566.64;-120.241885209;-1203.04086213
240567.64;-120.256306648;-1202.80266997
240568.64;-120.218408326;-1202.56446605
240569.64;-120.254905437;-1202.32619213
240570.64;-120.320750972;-1202.08796503
240571.64;-120.492831728;-1201.84966859
240572.64;-120.330589505;-1201.61136316
240573.64;-120.172248836;-1201.37302625
240574.64;-120.252830246;-1201.13472477
240575.64;-120.188252042;-1200.89634333
240576.64;-120.504574296;-1200.65795147
240577.64;-120.413523362;-1200.41956239
240578.64;-120.356638911;-1200.18110232
240579.64;-120.277868852;-1199.94265772
240580.64;-120.501537041;-1199.70421589
240581.64;-120.379457916;-1199.46573934
240582.64;-120.381832512;-1199.22723197
240583.64;-120.284427487;-1198.98869681
240584.64;-120.257122771;-1198.75014628
240585.64;-120.163651433;-1198.51155511
240586.64;-120.202628763;-1198.27297511
240587.64;-120.323251817;-1198.03435314
240588.64;-120.403855928;-1197.79570593
240589.64;-120.365515787;-1197.55706883
240590.64;-120.311196822;-1197.31840675
240591.64;-120.266834131;-1197.07967757
240592.64;-120.608436939;-1196.84098359
240593.64;-120.377031991;-1196.60225344
240594.64;-120.305579482;-1196.36349927
240595.64;-120.373017397;-1196.12470128
240596.64;-120.415277232;-1195.88588179
240597.64;-120.463409548;-1195.64707791
240598.64;-120.368440272;-1195.40826172
240599.64;-120.22457427;-1195.16936563
240600.64;-120.286486467;-1194.93052565
240601.64;-120.314319823;-1194.69158155
240602.64;-120.286796719;-1194.45267575
240603.64;-120.305950707;-1194.21372711
240604.64;-120.488563501;-1193.97475406
240605.64;-120.419664651;-1193.73576927
240606.64;-120.240441168;-1193.49679611
240607.64;-119.970200687;-1193.25772904
240608.64;-119.895076159;-1193.01868991
240609.64;-120.025642079;-1192.77961077
240610.64;-120.188471802;-1192.5405451
240611.64;-120.074742383;-1192.30141118
240612.64;-119.85674471;-1192.06228676
240613.64;-120.608487692;-1191.82314805
240614.64;-120.224109476;-1191.58396717
240615.64;-120.21669705;-1191.34475252
240616.64;-120.214189956;-1191.10552897
240617.64;-120.155258326;-1190.86631464
240618.64;-120.278943182;-1190.62707266
240619.64;-120.15112825;-1190.38782293
240620.64;-120.040453879;-1190.14848934
240621.64;-120.159709405;-1189.90914439
240622.64;-120.43000913;-1189.66985273
240623.64;-120.091312618;-1189.43050958
240624.64;-119.769570295;-1189.19110047
240625.64;-119.963928464;-1188.95173777
240626.64;-120.108450706;-1188.71229308
240627.64;-120.193640844;-1188.47285279
240628.64;-120.432925677;-1188.23337938
240629.64;-120.358992076;-1187.99389606
240630.64;-120.042084639;-1187.75438708
240631.64;-120.159183968;-1187.51485987
240632.64;-120.256544131;-1187.27532009
240633.64;-120.138718559;-1187.03577549
240634.64;-120.10119327;-1186.79618493
240635.64;-120.220904529;-1186.55659038
240636.64;-120.360704833;-1186.31694085
240637.64;-120.343118772;-1186.07728422
240638.64;-120.360987748;-1185.8376323
240639.64;-120.261806768;-1185.59795341
240640.64;-120.227087852;-1185.35825151
240641.64;-120.100825648;-1185.11853366
240642.64;-120.163039569;-1184.87880268
240643.64;-120.230519576;-1184.63899839
240644.64;-120.185955906;-1184.39922718
240645.64;-119.970053085;-1184.15940029
240646.64;-120.003196412;-1183.9195513
240647.64;-120.189196102;-1183.67971783
240648.64;-120.08701628;-1183.43985015
240649.64;-120.209108646;-1183.19992196
240650.64;-120.200970724;-1182.96004056
240651.64;-120.141100711;-1182.72011574
240652.64;-120.09587111;-1182.48014274
240653.64;-120.225851826;-1182.2401875
240654.64;-120.275764478;-1182.00018641
240655.64;-120.188003498;-1181.76016544
240656.64;-120.176029741;-1181.52012919
240657.64;-120.049656932;-1181.28006933
240658.64;-120.128351957;-1181.03999629
240659.64;-120.086590079;-1180.79989481
240660.64;-120.170989631;-1180.55982436
240661.64;-120.352882191;-1180.31965539
240662.64;-120.326155692;-1180.07946634
240663.64;-120.15282134;-1179.83931245
240664.64;-120.200529979;-1179.5990898
240665.64;-120.302860376;-1179.35888545
240666.64;-119.992248219;-1179.11864219
240667.64;-120.021451067;-1178.87835186
240668.64;-120.237851457;-1178.6381074
240669.64;-119.938424835;-1178.39777547
240670.64;-120.203076811;-1178.15746541
240671.64;-120.423826026;-1177.91711973
240672.64;-120.288322621;-1177.67674656
240673.64;-120.182128785;-1177.4363897
240674.64;-120.199215066;-1177.19595539
240675.64;-120.551459242;-1176.95556617
240676.64;-120.137916723;-1176.71514661
240677.64;-119.743896073;-1176.47463797
240678.64;-120.324339173;-1176.23415277
240679.64;-120.365888978;-1175.99364567
240680.64;-120.341125639;-1175.75314077
240681.64;-120.344837644;-1175.51257604
240682.64;-120.156372642;-1175.2719995
240683.64;-119.967346486;-1175.03142584
240684.64;-119.959012404;-1174.79080316
240685.64;-120.098549704;-1174.55018073
240686.64;-120.244742482;-1174.30954396
240687.64;-120.214223102;-1174.06888394
240688.64;-120.234257758;-1173.82817207
240689.64;-120.144815921;-1173.58749474
240690.64;-120.183050131;-1173.34673603
240691.64;-120.069561248;-1173.10597444
240692.64;-120.100474658;-1172.86525398
240693.64;-120.242422891;-1172.6244033
240694.64;-120.21456158;-1172.38362272
240695.64;-120.266981144;-1172.14278458
240696.64;-120.073142247;-1171.90193934
240697.64;-120.079690104;-1171.66108284
240698.64;-120.328450876;-1171.42016878
240699.64;-119.910382222;-1171.17922245
240700.64;-119.489255289;-1170.93832694
240701.64;-119.813283295;-1170.697379
240702.64;-119.987108977;-1170.45642321
240703.64;-119.970317976;-1170.2153899
240704.64;-119.822105242;-1169.97438701
240705.64;-119.831329438;-1169.73337695
240706.64;-119.962089674;-1169.49230506
240707.64;-119.852208371;-1169.2512198
240708.64;-119.908192232;-1169.01014068
240709.64;-119.862191044;-1168.76901026
240710.64;-119.88519153;-1168.52788028
240711.64;-119.874235882;-1168.28672363
240712.64;-120.066995885;-1168.04554621
240713.64;-119.91871742;-1167.80432003
240714.64;-119.95391241;-1167.5631426
240715.64;-119.871145732;-1167.32190027
240716.64;-119.765514166;-1167.08062433
240717.64;-119.783549851;-1166.83935891
240718.64;-119.950071864;-1166.59808414
240719.64;-119.89819909;-1166.35672806
240720.64;-119.808543643;-1166.11543304
240721.64;-119.825278782;-1165.87404827
240722.64;-119.800222545;-1165.63265812
240723.64;-119.972662397;-1165.3912512
240724.64;-120.005670565;-1165.14985241
240725.64;-119.863501176;-1164.9084194
240726.64;-120.041650367;-1164.66692011
240727.64;-120.025532474;-1164.42549631
240728.64;-119.911505396;-1164.18395167
240729.64;-119.90501309;-1163.94247952
240730.64;-119.947536687;-1163.70095413
240731.64;-120.172838336;-1163.459362
240732.64;-119.89758327;-1163.21780321
240733.64;-119.811032233;-1162.97616733
240734.64;-119.903968233;-1162.73455346
240735.64;-119.985247283;-1162.49291142
240736.64;-119.619633778;-1162.2512338
240737.64;-119.407406513;-1162.00957878
240738.64;-119.729128999;-1161.76786479
240739.64;-119.386644574;-1161.52617546
240740.64;-119.706262807;-1161.28439781
240741.64;-119.689194146;-1161.04262899
240742.64;-119.910639321;-1160.80088409
240743.64;-119.907074738;-1160.55907299
240744.64;-119.83598167;-1160.31724717
240745.64;-119.702556708;-1160.07538077
240746.64;-119.595747926;-1159.83355476
240747.64;-119.662549843;-1159.59165028
