time; diff_3D [m]; diff_2D [m]; gdop; max_abs_resp[m]; max_abs_resc[m]; bias1[Hz]; bias2[Hz]
232999.728; 31.6442; 11.9983; 4.18743; -0.938898; -0.00126083; 0; 0
233000.728; 26.5342; 8.91115; 4.18771; -3.39067; -0.325021; 0; 0
233001.728; 17.9799; 5.08465; 4.18799; 5.12506; -0.13473; 0; 0
233002.728; 16.8709; 4.50885; 4.18827; 1.14435; -0.120912; 0; 0
233003.728; 15.098; 3.9735; 4.18855; 2.66955; -0.677244; 0; 0
233004.728; 13.8331; 3.53234; 4.18882; 2.27162; -0.51684; 0; 0
233005.728; 14.6184; 4.17605; 4.1891; 2.16253; 0.267413; 0; 0
233006.728; 16.1637; 5.21793; 4.18937; -3.73017; 0.580161; 0; 0
233007.728; 18.0616; 6.29845; 4.18965; -4.56149; 0.258037; 0; 0
233008.728; 19.1785; 7.054; 4.18993; 3.14328; 0.21301; 0; 0
233009.728; 18.5318; 6.70819; 4.19021; 2.14622; -0.454337; 0; 0
233010.728; 19.9984; 7.26655; 4.19048; -5.71131; 0.746707; 0; 0
233011.728; 20.8634; 7.42622; 4.19076; -3.77186; 0.310872; 0; 0
233012.728; 21.4838; 7.85854; 4.19103; -2.61575; -0.0657376; 0; 0
233013.728; 21.9681; 8.23719; 4.19131; 3.45981; -0.413825; 0; 0
233014.728; 21.9421; 8.42624; 4.19159; 3.52357; -0.338089; 0; 0
233015.728; 21.7596; 8.48409; 4.19187; -2.96263; -0.421334; 0; 0
233016.728; 21.8304; 8.45322; 4.19214; 1.89048; -0.274328; 0; 0
233017.728; 21.5058; 8.34582; 4.19242; 1.90059; -0.160911; 0; 0
233018.728; 21.3252; 8.29149; 4.19269; 1.21382; -0.0975177; 0; 0
233019.728; 21.3463; 8.44531; 4.19297; -4.1997; -0.452285; 0; 0
233020.728; 21.0232; 8.42583; 4.19325; 3.54718; -0.828647; 0; 0
233021.728; 21.211; 8.71301; 4.19352; 5.50322; -0.288435; 0; 0
233022.728; 21.2722; 8.77405; 4.1938; -0.983432; 0.300832; 0; 0
233023.728; 21.1837; 8.9281; 4.19407; 5.83579; -0.857686; 0; 0
