tow; prn9; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
232669.624; 59; -926653.929688; -1083.859375; 1083.859375; 4.8696e+06; -4.86852e+06; 0; 0; -0; -0; 0; 173.948; 129.896; 909.911; 4.86943e+06; 0; 0
232670.624; 59; -926674.818359; -1187.533203125; 103.673828125; 109.771; -6.09688; 0; 0; -0; -0; 0; 173.476; 129.544; -69.8023; -63.7054; 0; 0
232671.624; 59; -926693.568359; -1290.41015625; 102.876953125; 98.5319; 4.34504; 0; 0; -0; -0; 0; 173.004; 129.191; -70.127; -74.472; 0; 0
232672.624; 59; -926712.746094; -1393.7705078125; 103.3603515625; 100.78; 2.58068; 0; 0; -0; -0; 0; 172.532; 128.839; -69.1713; -71.752; 0; 0
232673.624; 59; -926733.96582; -1496.3798828125; 102.609375; 111.51; -8.90104; 0; 0; -0; -0; 0; 172.059; 128.486; -69.45; -60.549; 0; 0
232674.624; 59; -926752.837891; -1597.7275390625; 101.34765625; 99.1734; 2.17426; 0; 0; -0; -0; 0; 171.587; 128.133; -70.2395; -72.4137; 0; 0
232675.624; 59; -926770.070312; -1698.6630859375; 100.935546875; 90.557; 10.3786; 0; 0; -0; -0; 0; 171.115; 127.781; -70.1793; -80.5579; 0; 0
232676.624; 59; -926790.338867; -1799.5634765625; 100.900390625; 106.512; -5.61158; 0; 0; -0; -0; 0; 170.643; 127.428; -69.7422; -64.1306; 0; 0
232677.624; 59; -926808.006836; -1899.5361328125; 99.97265625; 92.8458; 7.12685; 0; 0; -0; -0; 0; 170.17; 127.075; -70.1976; -77.3244; 0; 0
232678.624; 59; -926826.94043; -1998.919921875; 99.3837890625; 99.4967; -0.112918; 0; 0; -0; -0; 0; 169.698; 126.722; -70.3141; -70.2012; 0; 0
232679.624; 59; -926846.841797; -2097.8681640625; 98.9482421875; 104.582; -5.63415; 0; 0; -0; -0; 0; 169.226; 126.37; -70.2773; -64.6431; 0; 0
232680.624; 59; -926865.200195; -2197.07421875; 99.2060546875; 96.474; 2.73202; 0; 0; -0; -0; 0; 168.753; 126.017; -69.5472; -72.2792; 0; 0
232681.624; 59; -926883.548828; -2295.298828125; 98.224609375; 96.4227; 1.80189; 0; 0; -0; -0; 0; 168.281; 125.664; -70.0562; -71.8581; 0; 0
232682.624; 59; -926901.051758; -2392.0673828125; 96.7685546875; 91.9785; 4.79004; 0; 0; -0; -0; 0; 167.808; 125.311; -71.0399; -75.8299; 0; 0
232683.624; 59; -926920.551758; -2489.123046875; 97.0556640625; 102.473; -5.41753; 0; 0; -0; -0; 0; 167.336; 124.959; -70.2803; -64.8628; 0; 0
232684.624; 59; -926938.75293; -2586.6015625; 97.478515625; 95.6478; 1.83071; 0; 0; -0; -0; 0; 166.864; 124.606; -69.3851; -71.2158; 0; 0
232685.624; 59; -926957.799805; -2682.564453125; 95.962890625; 100.092; -4.12911; 0; 0; -0; -0; 0; 166.391; 124.253; -70.4282; -66.2991; 0; 0
232686.624; 59; -926974.735352; -2778.859375; 96.294921875; 88.9969; 7.29802; 0; 0; -0; -0; 0; 165.919; 123.9; -69.6237; -76.9217; 0; 0
232687.624; 59; -926994.296875; -2874.076171875; 95.216796875; 102.796; -7.5797; 0; 0; -0; -0; 0; 165.446; 123.547; -70.2294; -62.6497; 0; 0
232688.624; 59; -927010.629883; -2968.3525390625; 94.2763671875; 85.8305; 8.44583; 0; 0; -0; -0; 0; 164.974; 123.195; -70.6973; -79.1432; 0; 0
232689.624; 59; -927029.851562; -3062.947265625; 94.5947265625; 101.011; -6.41588; 0; 0; -0; -0; 0; 164.501; 122.842; -69.9065; -63.4906; 0; 0
232690.624; 59; -927048.557617; -3157.1220703125; 94.1748046875; 98.301; -4.12618; 0; 0; -0; -0; 0; 164.029; 122.489; -69.8538; -65.7277; 0; 0
232691.624; 59; -927065.467773; -3250.1328125; 93.0107421875; 88.8635; 4.14727; 0; 0; -0; -0; 0; 163.556; 122.136; -70.5453; -74.6926; 0; 0
232692.624; 59; -927083.694336; -3344.005859375; 93.873046875; 95.7812; -1.90819; 0; 0; -0; -0; 0; 163.084; 121.783; -69.2105; -67.3023; 0; 0
232693.624; 59; -927099.983398; -3436.251953125; 92.24609375; 85.5996; 6.64649; 0; 0; -0; -0; 0; 162.611; 121.43; -70.3649; -77.0114; 0; 0
232694.624; 59; -927117.433594; -3528.1572265625; 91.9052734375; 91.7014; 0.203878; 0; 0; -0; -0; 0; 162.138; 121.077; -70.2331; -70.4369; 0; 0
232695.624; 59; -927134.736328; -3619.822265625; 91.6650390625; 90.9265; 0.738556; 0; 0; -0; -0; 0; 161.666; 120.724; -70.0007; -70.7393; 0; 0
232696.624; 59; -927153.049805; -3711.5029296875; 91.6806640625; 96.238; -4.5573; 0; 0; -0; -0; 0; 161.193; 120.371; -69.5124; -64.9551; 0; 0
232697.624; 59; -927170.413086; -3802.599609375; 91.0966796875; 91.2447; -0.147979; 0; 0; -0; -0; 0; 160.72; 120.019; -69.6238; -69.4758; 0; 0
232698.624; 59; -927187.49707; -3892.748046875; 90.1484375; 89.7769; 0.371494; 0; 0; -0; -0; 0; 160.248; 119.666; -70.0994; -70.4709; 0; 0
232699.624; 59; -927204.126953; -3982.970703125; 90.22265625; 87.3906; 2.83203; 0; 0; -0; -0; 0; 159.775; 119.313; -69.5525; -72.3846; 0; 0
232700.624; 59; -927221.996094; -4072.455078125; 89.484375; 93.903; -4.41859; 0; 0; -0; -0; 0; 159.302; 118.96; -69.8181; -65.3995; 0; 0
232701.624; 59; -927237.666016; -4161.7958984375; 89.3408203125; 82.346; 6.99483; 0; 0; -0; -0; 0; 158.83; 118.607; -69.4889; -76.4837; 0; 0
232702.624; 59; -927254.12207; -4250.40625; 88.6103515625; 86.4772; 2.1332; 0; 0; -0; -0; 0; 158.357; 118.254; -69.7467; -71.8799; 0; 0
232703.624; 59; -927272.461914; -4338.958984375; 88.552734375; 96.3765; -7.8238; 0; 0; -0; -0; 0; 157.884; 117.901; -69.3315; -61.5077; 0; 0
232704.624; 59; -927288.210938; -4426.1298828125; 87.1708984375; 82.7617; 4.40922; 0; 0; -0; -0; 0; 157.412; 117.548; -70.2406; -74.6499; 0; 0
232705.624; 59; -927307.152344; -4513.3271484375; 87.197265625; 99.5378; -12.3405; 0; 0; -0; -0; 0; 156.939; 117.195; -69.7415; -57.401; 0; 0
232706.624; 59; -927323.137695; -4600.0693359375; 86.7421875; 84.0036; 2.7386; 0; 0; -0; -0; 0; 156.466; 116.841; -69.7238; -72.4624; 0; 0
232707.624; 59; -927339.732422; -4687.0712890625; 87.001953125; 87.2059; -0.203924; 0; 0; -0; -0; 0; 155.993; 116.488; -68.9912; -68.7873; 0; 0
232708.624; 59; -927356.1875; -4772.5986328125; 85.52734375; 86.472; -0.944675; 0; 0; -0; -0; 0; 155.52; 116.135; -69.993; -69.0483; 0; 0
232709.624; 59; -927373.262695; -4858.7060546875; 86.107421875; 89.7308; -3.62334; 0; 0; -0; -0; 0; 155.048; 115.782; -68.9401; -65.3168; 0; 0
232710.624; 59; -927389.779297; -4943.24609375; 84.5400390625; 86.7953; -2.25529; 0; 0; -0; -0; 0; 154.575; 115.429; -70.0347; -67.7794; 0; 0
232711.624; 59; -927404.725586; -5027.38671875; 84.140625; 78.5433; 5.59735; 0; 0; -0; -0; 0; 154.102; 115.076; -69.9612; -75.5586; 0; 0
232712.624; 59; -927420.640625; -5110.876953125; 83.490234375; 83.6341; -0.14386; 0; 0; -0; -0; 0; 153.629; 114.723; -70.1387; -69.9949; 0; 0
232713.624; 59; -927434.94043; -5193.505859375; 82.62890625; 75.146; 7.48293; 0; 0; -0; -0; 0; 153.156; 114.37; -70.5272; -78.0101; 0; 0
232714.624; 59; -927452.774414; -5276.4365234375; 82.9306640625; 93.7182; -10.7876; 0; 0; -0; -0; 0; 152.683; 114.017; -69.7525; -58.965; 0; 0
232715.624; 59; -927469.195312; -5358.583984375; 82.1474609375; 86.2924; -4.14494; 0; 0; -0; -0; 0; 152.21; 113.664; -70.0628; -65.9178; 0; 0
232716.624; 59; -927484.02832; -5440.1416015625; 81.5576171875; 77.948; 3.60964; 0; 0; -0; -0; 0; 151.737; 113.31; -70.1797; -73.7893; 0; 0
232717.624; 59; -927499.349609; -5521.16796875; 81.0263671875; 80.5139; 0.51245; 0; 0; -0; -0; 0; 151.264; 112.957; -70.238; -70.7505; 0; 0
232718.624; 59; -927514.068359; -5602.4072265625; 81.2392578125; 77.3476; 3.8917; 0; 0; -0; -0; 0; 150.791; 112.604; -69.5521; -73.4438; 0; 0
232719.624; 59; -927530.183594; -5682.8359375; 80.4287109375; 84.6861; -4.25742; 0; 0; -0; -0; 0; 150.318; 112.251; -69.8897; -65.6323; 0; 0
232720.624; 59; -927545.007812; -5762.4189453125; 79.5830078125; 77.9018; 1.68121; 0; 0; -0; -0; 0; 149.845; 111.898; -70.2624; -71.9436; 0; 0
232721.624; 59; -927559.918945; -5841.783203125; 79.3642578125; 78.3585; 1.00573; 0; 0; -0; -0; 0; 149.372; 111.544; -70.0082; -71.0139; 0; 0
232722.624; 59; -927573.975586; -5920.685546875; 78.90234375; 73.8681; 5.0342; 0; 0; -0; -0; 0; 148.899; 111.191; -69.997; -75.0312; 0; 0
232723.624; 59; -927589.078125; -5999.125; 78.439453125; 79.3644; -0.924925; 0; 0; -0; -0; 0; 148.426; 110.838; -69.9868; -69.0619; 0; 0
232724.624; 59; -927603.536133; -6077.046875; 77.921875; 75.9773; 1.94453; 0; 0; -0; -0; 0; 147.953; 110.485; -70.0314; -71.9759; 0; 0
232725.624; 59; -927618.369141; -6154.556640625; 77.509765625; 77.948; -0.438217; 0; 0; -0; -0; 0; 147.48; 110.131; -69.9704; -69.5322; 0; 0
232726.624; 59; -927632.887695; -6231.037109375; 76.48046875; 76.2955; 0.184949; 0; 0; -0; -0; 0; 147.007; 109.778; -70.5266; -70.7115; 0; 0
232727.624; 59; -927648.488281; -6308.5361328125; 77.4990234375; 81.9816; -4.48261; 0; 0; -0; -0; 0; 146.534; 109.425; -69.0349; -64.5523; 0; 0
232728.624; 59; -927662.648438; -6384.9921875; 76.4560546875; 74.4121; 2.04393; 0; 0; -0; -0; 0; 146.061; 109.071; -69.6048; -71.6488; 0; 0
232729.624; 59; -927677.210938; -6460.5380859375; 75.5458984375; 76.5265; -0.980556; 0; 0; -0; -0; 0; 145.588; 108.718; -70.0419; -69.0613; 0; 0
232730.624; 59; -927691.37207; -6536.0341796875; 75.49609375; 74.4173; 1.07884; 0; 0; -0; -0; 0; 145.115; 108.365; -69.6185; -70.6973; 0; 0
232731.624; 59; -927706.414062; -6610.9150390625; 74.880859375; 79.0462; -4.16534; 0; 0; -0; -0; 0; 144.641; 108.011; -69.7605; -65.5952; 0; 0
232732.624; 59; -927721.237305; -6684.7998046875; 73.884765625; 77.8967; -4.0119; 0; 0; -0; -0; 0; 144.168; 107.658; -70.2834; -66.2715; 0; 0
232733.624; 59; -927735.34668; -6758.234375; 73.4345703125; 74.1453; -0.710696; 0; 0; -0; -0; 0; 143.695; 107.305; -70.2604; -69.5497; 0; 0
232734.624; 59; -927750.056641; -6831.76953125; 73.53515625; 77.3014; -3.76621; 0; 0; -0; -0; 0; 143.222; 106.951; -69.6866; -65.9204; 0; 0
232735.624; 59; -927763.109375; -6904.8310546875; 73.0615234375; 68.5926; 4.46894; 0; 0; -0; -0; 0; 142.749; 106.598; -69.687; -74.156; 0; 0
232736.624; 59; -927777.086914; -6977.2568359375; 72.42578125; 73.4525; -1.02668; 0; 0; -0; -0; 0; 142.275; 106.245; -69.8495; -68.8228; 0; 0
232737.624; 59; -927789.957031; -7049.236328125; 71.9794921875; 67.6329; 4.34657; 0; 0; -0; -0; 0; 141.802; 105.891; -69.8225; -74.1691; 0; 0
232738.624; 59; -927801.918945; -7120.54296875; 71.306640625; 62.8603; 8.44636; 0; 0; -0; -0; 0; 141.329; 105.538; -70.0221; -78.4684; 0; 0
232739.624; 59; -927816.716797; -7191.263671875; 70.720703125; 77.7632; -7.04253; 0; 0; -0; -0; 0; 140.855; 105.184; -70.1348; -63.0922; 0; 0
232740.624; 59; -927830.703125; -7261.6796875; 70.416015625; 73.4987; -3.08263; 0; 0; -0; -0; 0; 140.382; 104.831; -69.9661; -66.8835; 0; 0
232741.624; 59; -927843.545898; -7331.509765625; 69.830078125; 67.4892; 2.34085; 0; 0; -0; -0; 0; 139.909; 104.477; -70.0788; -72.4196; 0; 0
232742.624; 59; -927854.958984; -7401.03125; 69.521484375; 59.9762; 9.54531; 0; 0; -0; -0; 0; 139.435; 104.124; -69.914; -79.4593; 0; 0
232743.624; 59; -927867.958984; -7469.7548828125; 68.7236328125; 68.3155; 0.408172; 0; 0; -0; -0; 0; 138.962; 103.77; -70.2385; -70.6467; 0; 0
232744.624; 59; -927882.224609; -7538.5703125; 68.8154296875; 74.9664; -6.15094; 0; 0; -0; -0; 0; 138.489; 103.417; -69.6733; -63.5224; 0; 0
232745.624; 59; -927894.946289; -7606.8134765625; 68.2431640625; 66.8529; 1.39029; 0; 0; -0; -0; 0; 138.015; 103.063; -69.7722; -71.1625; 0; 0
232746.624; 59; -927909.141602; -7674.1005859375; 67.287109375; 74.5969; -7.30976; 0; 0; -0; -0; 0; 137.542; 102.71; -70.2549; -62.9451; 0; 0
232747.624; 59; -927920.798828; -7741.37890625; 67.2783203125; 61.2591; 6.01918; 0; 0; -0; -0; 0; 137.069; 102.356; -69.7902; -75.8094; 0; 0
232748.624; 59; -927934.007812; -7808.2470703125; 66.8681640625; 69.4137; -2.54552; 0; 0; -0; -0; 0; 136.595; 102.003; -69.727; -67.1815; 0; 0
232749.624; 59; -927947.235352; -7874.4013671875; 66.154296875; 69.5112; -3.35689; 0; 0; -0; -0; 0; 136.122; 101.649; -69.9674; -66.6106; 0; 0
232750.624; 59; -927957.985352; -7940.63671875; 66.2353515625; 56.4916; 9.74372; 0; 0; -0; -0; 0; 135.648; 101.296; -69.4129; -79.1566; 0; 0
232751.624; 59; -927969.65918; -8005.29296875; 64.65625; 61.3464; 3.30987; 0; 0; -0; -0; 0; 135.175; 100.942; -70.5185; -73.8284; 0; 0
232752.624; 59; -927984.204102; -8070.31640625; 65.0234375; 76.4341; -11.4106; 0; 0; -0; -0; 0; 134.701; 100.589; -69.6778; -58.2672; 0; 0
232753.624; 59; -927996.462891; -8134.6259765625; 64.3095703125; 64.4204; -0.110801; 0; 0; -0; -0; 0; 134.228; 100.235; -69.9182; -69.8074; 0; 0
232754.624; 59; -928007.203125; -8198.3818359375; 63.755859375; 56.4403; 7.31555; 0; 0; -0; -0; 0; 133.754; 99.8814; -69.9984; -77.3139; 0; 0
232755.624; 59; -928018.825195; -8261.8525390625; 63.470703125; 61.0744; 2.39631; 0; 0; -0; -0; 0; 133.281; 99.5278; -69.81; -72.2063; 0; 0
232756.624; 59; -928029.146484; -8324.0205078125; 62.16796875; 54.2387; 7.92923; 0; 0; -0; -0; 0; 132.807; 99.1742; -70.6392; -78.5684; 0; 0
232757.624; 59; -928043.456055; -8386.6083984375; 62.587890625; 75.1973; -12.6094; 0; 0; -0; -0; 0; 132.334; 98.8205; -69.7457; -57.1363; 0; 0
232758.624; 59; -928054.510742; -8448.1728515625; 61.564453125; 58.0928; 3.47168; 0; 0; -0; -0; 0; 131.86; 98.4669; -70.2955; -73.7672; 0; 0
232759.624; 59; -928065.242188; -8508.8349609375; 60.662109375; 56.3941; 4.26798; 0; 0; -0; -0; 0; 131.386; 98.1132; -70.7243; -74.9923; 0; 0
232760.624; 59; -928079.482422; -8569.5302734375; 60.6953125; 74.8329; -14.1376; 0; 0; -0; -0; 0; 130.913; 97.7596; -70.2175; -56.0799; 0; 0
232761.624; 59; -928089.0625; -8629.8369140625; 60.306640625; 50.3437; 9.96299; 0; 0; -0; -0; 0; 130.439; 97.4059; -70.1325; -80.0955; 0; 0
232762.624; 59; -928101.705078; -8689.5615234375; 59.724609375; 66.4372; -6.71259; 0; 0; -0; -0; 0; 129.966; 97.0522; -70.2409; -63.5283; 0; 0
232763.624; 59; -928112.628906; -8748.982421875; 59.4208984375; 57.4051; 2.01579; 0; 0; -0; -0; 0; 129.492; 96.6985; -70.071; -72.0868; 0; 0
232764.624; 59; -928123.84082; -8807.9169921875; 58.9345703125; 58.919; 0.0155642; 0; 0; -0; -0; 0; 129.018; 96.3448; -70.0836; -70.0992; 0; 0
232765.624; 59; -928134.563477; -8866.01171875; 58.0947265625; 56.3479; 1.74679; 0; 0; -0; -0; 0; 128.545; 95.9911; -70.4498; -72.1966; 0; 0
232766.624; 59; -928145.775391; -8923.6826171875; 57.6708984375; 58.919; -1.24811; 0; 0; -0; -0; 0; 128.071; 95.6373; -70.3999; -69.1518; 0; 0
232767.624; 59; -928156.515625; -8981.2021484375; 57.51953125; 56.4403; 1.07922; 0; 0; -0; -0; 0; 127.597; 95.2836; -70.0776; -71.1568; 0; 0
232768.624; 59; -928167.396484; -9038.13671875; 56.9345703125; 57.1793; -0.244732; 0; 0; -0; -0; 0; 127.123; 94.9298; -70.1888; -69.944; 0; 0
232769.624; 59; -928178.223633; -9094.3857421875; 56.2490234375; 56.897; -0.648026; 0; 0; -0; -0; 0; 126.65; 94.576; -70.4006; -69.7526; 0; 0
232770.624; 59; -928188.126953; -9149.69921875; 55.3134765625; 52.0423; 3.27118; 0; 0; -0; -0; 0; 126.176; 94.2222; -70.8624; -74.1336; 0; 0
232771.624; 59; -928198.22168; -9204.9619140625; 55.2626953125; 53.0481; 2.21455; 0; 0; -0; -0; 0; 125.702; 93.8684; -70.4393; -72.6539; 0; 0
232772.624; 59; -928211.143555; -9259.7021484375; 54.740234375; 67.9049; -13.1647; 0; 0; -0; -0; 0; 125.228; 93.5147; -70.4881; -57.3234; 0; 0
232773.624; 59; -928219.232422; -9314.0244140625; 54.322265625; 42.5073; 11.815; 0; 0; -0; -0; 0; 124.754; 93.1608; -70.4322; -82.2472; 0; 0
232774.624; 59; -928231.342773; -9368.037109375; 54.0126953125; 63.6403; -9.62763; 0; 0; -0; -0; 0; 124.281; 92.807; -70.268; -60.6404; 0; 0
232775.624; 59; -928240.878906; -9421.48828125; 53.451171875; 50.1127; 3.33846; 0; 0; -0; -0; 0; 123.807; 92.4532; -70.3557; -73.6941; 0; 0
232776.624; 59; -928250.589844; -9474.0791015625; 52.5908203125; 51.0313; 1.5595; 0; 0; -0; -0; 0; 123.333; 92.0993; -70.7422; -72.3017; 0; 0
232777.624; 59; -928258.486328; -9526.328125; 52.2490234375; 41.4963; 10.7527; 0; 0; -0; -0; 0; 122.859; 91.7455; -70.6101; -81.3628; 0; 0
232778.624; 59; -928269.986328; -9577.9228515625; 51.5947265625; 60.4329; -8.83818; 0; 0; -0; -0; 0; 122.385; 91.3916; -70.7905; -61.9524; 0; 0
232779.624; 59; -928279.487305; -9629.6025390625; 51.6796875; 49.928; 1.75172; 0; 0; -0; -0; 0; 121.911; 91.0377; -70.2317; -71.9834; 0; 0
232780.624; 59; -928287.558594; -9680.8828125; 51.2802734375; 42.4149; 8.86536; 0; 0; -0; -0; 0; 121.437; 90.6838; -70.1572; -79.0225; 0; 0
232781.624; 59; -928299.232422; -9731.1787109375; 50.2958984375; 61.3464; -11.0505; 0; 0; -0; -0; 0; 120.964; 90.3299; -70.6677; -59.6172; 0; 0
232782.624; 59; -928307.949219; -9780.9482421875; 49.76953125; 45.8071; 3.96245; 0; 0; -0; -0; 0; 120.49; 89.976; -70.7201; -74.6825; 0; 0
232783.624; 59; -928314.580078; -9830.779296875; 49.8310546875; 34.8454; 14.9857; 0; 0; -0; -0; 0; 120.016; 89.6221; -70.1846; -85.1702; 0; 0
232784.624; 59; -928328.435547; -9880.92578125; 50.146484375; 72.811; -22.6645; 0; 0; -0; -0; 0; 119.542; 89.2681; -69.3952; -46.7307; 0; 0
232785.624; 59; -928336.279297; -9929.6943359375; 48.7685546875; 41.2192; 7.54937; 0; 0; -0; -0; 0; 119.068; 88.9142; -70.2991; -77.8485; 0; 0
232786.624; 59; -928345.641602; -9977.62890625; 47.9345703125; 49.1992; -1.26467; 0; 0; -0; -0; 0; 118.594; 88.5602; -70.6591; -69.3945; 0; 0
232787.624; 59; -928352.935547; -10025.802734375; 48.173828125; 38.3299; 9.84389; 0; 0; -0; -0; 0; 118.12; 88.2063; -69.9459; -79.7898; 0; 0
