tow; prn11; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
232759.624; 61; -26526.8261719; 61841.025390625; -61841.025390625; 139399; -201240; 0; 0; -0; -0; 0; -2533.66; -1892.02; -59307.4; 141933; 0; 0
232760.624; 61; -26029.8173828; 64445.283203125; -2604.2578125; -2611.8; 7.541; 0; 0; -0; -0; 0; -2533.95; -1892.23; -70.3083; -77.8493; 0; 0
232761.624; 61; -25533.4892578; 67049.7412109375; -2604.4580078125; -2608.22; 3.76389; 0; 0; -0; -0; 0; -2534.24; -1892.45; -70.2163; -73.9802; 0; 0
232762.624; 61; -25040.4335938; 69654.5634765625; -2604.822265625; -2591.03; -13.7973; 0; 0; -0; -0; 0; -2534.53; -1892.67; -70.2884; -56.4911; 0; 0
232763.624; 61; -24543.5996094; 72259.5400390625; -2604.9765625; -2610.88; 5.90365; 0; 0; -0; -0; 0; -2534.83; -1892.89; -70.1506; -76.0542; 0; 0
232764.624; 61; -24046.3994141; 74864.8193359375; -2605.279296875; -2612.8; 7.52536; 0; 0; -0; -0; 0; -2535.12; -1893.11; -70.1612; -77.6866; 0; 0
232765.624; 61; -23550.8486328; 77470.7431640625; -2605.923828125; -2604.14; -1.7869; 0; 0; -0; -0; 0; -2535.41; -1893.33; -70.5137; -68.7268; 0; 0
232766.624; 61; -23057.0244141; 80076.9306640625; -2606.1875; -2595.06; -11.1237; 0; 0; -0; -0; 0; -2535.7; -1893.54; -70.4854; -59.3617; 0; 0
232767.624; 61; -22559.3183594; 82683.103515625; -2606.1728515625; -2615.46; 9.29012; 0; 0; -0; -0; 0; -2535.99; -1893.76; -70.1789; -79.469; 0; 0
232768.624; 61; -22064.8398438; 85289.6416015625; -2606.5380859375; -2598.5; -8.03595; 0; 0; -0; -0; 0; -2536.29; -1893.98; -70.2522; -62.2162; 0; 0
232769.624; 61; -21568.9140625; 87896.7041015625; -2607.0625; -2606.11; -0.95493; 0; 0; -0; -0; 0; -2536.58; -1894.2; -70.4848; -69.5299; 0; 0
232770.624; 61; -21070.9013672; 90504.5087890625; -2607.8046875; -2617.07; 9.26969; 0; 0; -0; -0; 0; -2536.87; -1894.42; -70.9352; -80.2049; 0; 0
232771.624; 61; -20579.546875; 93112.1875; -2607.6787109375; -2582.09; -25.5934; 0; 0; -0; -0; 0; -2537.16; -1894.63; -70.5175; -44.9241; 0; 0
232772.624; 61; -20081.2304688; 95720.1884765625; -2608.0009765625; -2618.67; 10.6694; 0; 0; -0; -0; 0; -2537.45; -1894.85; -70.5481; -81.2175; 0; 0
232773.624; 61; -19583.7939453; 98328.462890625; -2608.2744140625; -2614.05; 5.77216; 0; 0; -0; -0; 0; -2537.74; -1895.07; -70.5299; -76.3021; 0; 0
232774.624; 61; -19089.3164062; 100936.857421875; -2608.39453125; -2598.5; -9.89753; 0; 0; -0; -0; 0; -2538.04; -1895.29; -70.3584; -60.4609; 0; 0
232775.624; 61; -18590.7197266; 103545.5849609375; -2608.7275390625; -2620.14; 11.4157; 0; 0; -0; -0; 0; -2538.33; -1895.5; -70.3999; -81.8156; 0; 0
232776.624; 61; -18097.1669922; 106155.060546875; -2609.4755859375; -2593.64; -15.8385; 0; 0; -0; -0; 0; -2538.62; -1895.72; -70.8565; -55.0181; 0; 0
232777.624; 61; -17600.7431641; 108764.6494140625; -2609.5888671875; -2608.72; -0.864043; 0; 0; -0; -0; 0; -2538.91; -1895.94; -70.6784; -69.8143; 0; 0
232778.624; 61; -17101.8583984; 111374.7275390625; -2610.078125; -2621.66; 11.579; 0; 0; -0; -0; 0; -2539.2; -1896.16; -70.8762; -82.4553; 0; 0
232779.624; 61; -16604.7802734; 113984.5107421875; -2609.783203125; -2612.16; 2.37997; 0; 0; -0; -0; 0; -2539.49; -1896.37; -70.29; -72.67; 0; 0
232780.624; 61; -16107.4316406; 116594.521484375; -2610.0107421875; -2613.58; 3.57396; 0; 0; -0; -0; 0; -2539.78; -1896.59; -70.2263; -73.8002; 0; 0
232781.624; 61; -15610.78125; 119205.3330078125; -2610.8115234375; -2609.92; -0.896105; 0; 0; -0; -0; 0; -2540.08; -1896.81; -70.7359; -69.8398; 0; 0
232782.624; 61; -15114.2177734; 121816.513671875; -2611.1806640625; -2609.46; -1.72198; 0; 0; -0; -0; 0; -2540.37; -1897.03; -70.8138; -69.0918; 0; 0
232783.624; 61; -14618.2128906; 124427.44921875; -2610.935546875; -2606.52; -4.4123; 0; 0; -0; -0; 0; -2540.66; -1897.24; -70.2776; -65.8653; 0; 0
232784.624; 61; -14120.8378906; 127037.86328125; -2610.4140625; -2613.72; 3.3092; 0; 0; -0; -0; 0; -2540.95; -1897.46; -69.465; -72.7742; 0; 0
232785.624; 61; -13624.4404297; 129649.4775390625; -2611.6142578125; -2608.59; -3.02799; 0; 0; -0; -0; 0; -2541.24; -1897.68; -70.3742; -67.3462; 0; 0
232786.624; 61; -13124.2558594; 132261.765625; -2612.2880859375; -2628.49; 16.1996; 0; 0; -0; -0; 0; -2541.53; -1897.9; -70.7571; -86.9567; 0; 0
232787.624; 61; -12631.375; 134873.578125; -2611.8125; -2590.11; -21.7061; 0; 0; -0; -0; 0; -2541.82; -1898.11; -69.9906; -48.2845; 0; 0
232788.624; 61; -12130.2216797; 137485.96484375; -2612.38671875; -2633.58; 21.1918; 0; 0; -0; -0; 0; -2542.11; -1898.33; -70.2739; -91.4657; 0; 0
232789.624; 61; -11634.0332031; 140098.7900390625; -2612.8251953125; -2607.49; -5.33715; 0; 0; -0; -0; 0; -2542.4; -1898.55; -70.4216; -65.0845; 0; 0
232790.624; 61; -11137.6181641; 142711.828125; -2613.0380859375; -2608.68; -4.35945; 0; 0; -0; -0; 0; -2542.69; -1898.77; -70.3437; -65.9842; 0; 0
232791.624; 61; -10640.8105469; 145325.5673828125; -2613.7392578125; -2610.74; -2.99761; 0; 0; -0; -0; 0; -2542.99; -1898.98; -70.7542; -67.7565; 0; 0
232792.624; 61; -10141.3945312; 147939.2587890625; -2613.69140625; -2624.45; 10.7575; 0; 0; -0; -0; 0; -2543.28; -1899.2; -70.4156; -81.1731; 0; 0
232793.624; 61; -9644.92675781; 150553.2197265625; -2613.9609375; -2608.96; -5.00518; 0; 0; -0; -0; 0; -2543.57; -1899.42; -70.3946; -65.3894; 0; 0
232794.624; 61; -9146.96777344; 153166.748046875; -2613.5283203125; -2616.79; 3.2638; 0; 0; -0; -0; 0; -2543.86; -1899.63; -69.6714; -72.9352; 0; 0
232795.624; 61; -8650.04589844; 155781.29296875; -2614.544921875; -2611.34; -3.20284; 0; 0; -0; -0; 0; -2544.15; -1899.85; -70.3974; -67.1946; 0; 0
232796.624; 61; -8152.41015625; 158396.1044921875; -2614.8115234375; -2615.09; 0.281952; 0; 0; -0; -0; 0; -2544.44; -1900.07; -70.3736; -70.6556; 0; 0
232797.624; 61; -7655.31445312; 161011.0908203125; -2614.986328125; -2612.26; -2.73078; 0; 0; -0; -0; 0; -2544.73; -1900.28; -70.258; -67.5272; 0; 0
232798.624; 61; -7158.49804688; 163626.751953125; -2615.6611328125; -2610.79; -4.8733; 0; 0; -0; -0; 0; -2545.02; -1900.5; -70.6424; -65.7691; 0; 0
232799.624; 61; -6660.13671875; 166242.2841796875; -2615.5322265625; -2618.91; 3.37423; 0; 0; -0; -0; 0; -2545.31; -1900.72; -70.2233; -73.5975; 0; 0
232800.624; 61; -6160.6328125; 168858.2314453125; -2615.947265625; -2624.91; 8.96348; 0; 0; -0; -0; 0; -2545.6; -1900.93; -70.3479; -79.3114; 0; 0
232801.624; 61; -5665.125; 171474.6611328125; -2616.4296875; -2603.91; -12.5186; 0; 0; -0; -0; 0; -2545.89; -1901.15; -70.5401; -58.0216; 0; 0
232802.624; 61; -5166.49414062; 174091.1787109375; -2616.517578125; -2620.32; 3.80527; 0; 0; -0; -0; 0; -2546.18; -1901.37; -70.3378; -74.1431; 0; 0
232803.624; 61; -4668.98828125; 176708.166015625; -2616.9873046875; -2614.41; -2.57637; 0; 0; -0; -0; 0; -2546.47; -1901.58; -70.5174; -67.9411; 0; 0
232804.624; 61; -4170.51464844; 179325.095703125; -2616.9296875; -2619.5; 2.56693; 0; 0; -0; -0; 0; -2546.76; -1901.8; -70.1698; -72.7367; 0; 0
232805.624; 61; -3672.94726562; 181942.3203125; -2617.224609375; -2614.73; -2.49036; 0; 0; -0; -0; 0; -2547.05; -1902.02; -70.1747; -67.6843; 0; 0
232806.624; 61; -3172.7890625; 184560.2236328125; -2617.9033203125; -2628.35; 10.4458; 0; 0; -0; -0; 0; -2547.34; -1902.23; -70.5634; -81.0092; 0; 0
232807.624; 61; -2675.03027344; 187178; -2617.7763671875; -2615.74; -2.03628; 0; 0; -0; -0; 0; -2547.63; -1902.45; -70.1466; -68.1103; 0; 0
232808.624; 61; -2176.44335938; 189796.4501953125; -2618.4501953125; -2620.09; 1.64172; 0; 0; -0; -0; 0; -2547.92; -1902.67; -70.5306; -72.1723; 0; 0
232809.624; 61; -1682.68066406; 192414.5966796875; -2618.146484375; -2594.74; -23.406; 0; 0; -0; -0; 0; -2548.21; -1902.88; -69.937; -46.531; 0; 0
232810.624; 61; -1183.08984375; 195033.00390625; -2618.4072265625; -2625.37; 6.96025; 0; 0; -0; -0; 0; -2548.5; -1903.1; -69.9081; -76.8683; 0; 0
232811.624; 61; -684.15234375; 197652.17578125; -2619.171875; -2621.93; 2.76238; 0; 0; -0; -0; 0; -2548.79; -1903.32; -70.383; -73.1454; 0; 0
232812.624; 61; -185.6171875; 200271.3564453125; -2619.1806640625; -2619.82; 0.639264; 0; 0; -0; -0; 0; -2549.08; -1903.53; -70.1022; -70.7414; 0; 0
232813.624; 61; 313.353515625; 202890.7490234375; -2619.392578125; -2622.11; 2.71616; 0; 0; -0; -0; 0; -2549.37; -1903.75; -70.0245; -72.7406; 0; 0
232814.624; 61; 810.334960938; 205510.8193359375; -2620.0703125; -2611.66; -8.41519; 0; 0; -0; -0; 0; -2549.66; -1903.97; -70.4126; -61.9975; 0; 0
232815.624; 61; 1310.66796875; 208131.205078125; -2620.3857421875; -2629.27; 8.88196; 0; 0; -0; -0; 0; -2549.95; -1904.18; -70.4386; -79.3206; 0; 0
232816.624; 61; 1807.77246094; 210751.8095703125; -2620.6044921875; -2612.3; -8.30275; 0; 0; -0; -0; 0; -2550.24; -1904.4; -70.3679; -62.0651; 0; 0
232817.624; 61; 2306.83105469; 213372.447265625; -2620.6376953125; -2622.57; 1.93292; 0; 0; -0; -0; 0; -2550.53; -1904.61; -70.1117; -72.0446; 0; 0
232818.624; 61; 2805.375; 215993.671875; -2621.224609375; -2619.87; -1.35849; 0; 0; -0; -0; 0; -2550.82; -1904.83; -70.4093; -69.0508; 0; 0
232819.624; 61; 3304.78320312; 218614.92578125; -2621.25390625; -2624.41; 3.15391; 0; 0; -0; -0; 0; -2551.1; -1905.05; -70.1493; -73.3032; 0; 0
232820.624; 61; 3803.09082031; 221236.9365234375; -2622.0107421875; -2618.62; -3.38654; 0; 0; -0; -0; 0; -2551.39; -1905.26; -70.6169; -67.2303; 0; 0
232821.624; 61; 4300.50976562; 223858.818359375; -2621.8818359375; -2613.95; -7.92764; 0; 0; -0; -0; 0; -2551.68; -1905.48; -70.1987; -62.2711; 0; 0
232822.624; 61; 4798.73046875; 226480.5615234375; -2621.7431640625; -2618.17; -3.5757; 0; 0; -0; -0; 0; -2551.97; -1905.69; -69.7709; -66.1952; 0; 0
232823.624; 61; 5301.30566406; 229103.4404296875; -2622.87890625; -2641.05; 18.1716; 0; 0; -0; -0; 0; -2552.26; -1905.91; -70.6176; -88.7891; 0; 0
232824.624; 61; 5799.33496094; 231726.3681640625; -2622.927734375; -2617.16; -5.76611; 0; 0; -0; -0; 0; -2552.55; -1906.13; -70.3773; -64.6112; 0; 0
232825.624; 61; 6299.26660156; 234349.6728515625; -2623.3046875; -2627.16; 3.85382; 0; 0; -0; -0; 0; -2552.84; -1906.34; -70.4653; -74.3191; 0; 0
232826.624; 61; 6794.27636719; 236973.1826171875; -2623.509765625; -2601.29; -22.2159; 0; 0; -0; -0; 0; -2553.13; -1906.56; -70.3815; -48.1656; 0; 0
232827.624; 61; 7295.30761719; 239596.78125; -2623.5986328125; -2632.94; 9.33836; 0; 0; -0; -0; 0; -2553.42; -1906.77; -70.1814; -79.5198; 0; 0
232828.624; 61; 7795.20410156; 242221.142578125; -2624.361328125; -2626.97; 2.61243; 0; 0; -0; -0; 0; -2553.71; -1906.99; -70.6553; -73.2677; 0; 0
232829.624; 61; 8295.79785156; 244845.41015625; -2624.267578125; -2630.64; 6.37033; 0; 0; -0; -0; 0; -2553.99; -1907.2; -70.2728; -76.6431; 0; 0
232830.624; 61; 8795.06640625; 247469.7587890625; -2624.3486328125; -2623.67; -0.67467; 0; 0; -0; -0; 0; -2554.28; -1907.42; -70.0651; -69.3904; 0; 0
232831.624; 61; 9295.81738281; 250094.9287109375; -2625.169921875; -2631.46; 6.29422; 0; 0; -0; -0; 0; -2554.57; -1907.64; -70.5977; -76.8919; 0; 0
232832.624; 61; 9794.88574219; 252720.1064453125; -2625.177734375; -2622.62; -2.5558; 0; 0; -0; -0; 0; -2554.86; -1907.85; -70.3169; -67.7611; 0; 0
232833.624; 61; 10293.8828125; 255345.0537109375; -2624.947265625; -2622.25; -2.69996; 0; 0; -0; -0; 0; -2555.15; -1908.07; -69.7978; -67.0978; 0; 0
232834.624; 61; 10790.6992188; 257970.6123046875; -2625.55859375; -2610.79; -14.7708; 0; 0; -0; -0; 0; -2555.44; -1908.28; -70.1206; -55.3498; 0; 0
232835.624; 61; 11289.6972656; 260596.0732421875; -2625.4609375; -2622.25; -3.2085; 0; 0; -0; -0; 0; -2555.73; -1908.5; -69.7345; -66.526; 0; 0
232836.624; 61; 11791.0683594; 263222.7060546875; -2626.6328125; -2634.72; 8.09007; 0; 0; -0; -0; 0; -2556.01; -1908.71; -70.6179; -78.708; 0; 0
232837.624; 61; 12290.8505859; 265848.5927734375; -2625.88671875; -2626.37; 0.486608; 0; 0; -0; -0; 0; -2556.3; -1908.93; -69.5834; -70.07; 0; 0
232838.624; 61; 12791.9082031; 268475.2763671875; -2626.68359375; -2633.08; 6.39196; 0; 0; -0; -0; 0; -2556.59; -1909.14; -70.092; -76.4839; 0; 0
232839.624; 61; 13292.3193359; 271102.927734375; -2627.6513671875; -2629.68; 2.02688; 0; 0; -0; -0; 0; -2556.88; -1909.36; -70.7715; -72.7984; 0; 0
232840.624; 61; 13792.6425781; 273730.296875; -2627.369140625; -2629.22; 1.84724; 0; 0; -0; -0; 0; -2557.17; -1909.57; -70.201; -72.0483; 0; 0
232841.624; 61; 14291.3525391; 276357.51953125; -2627.22265625; -2620.74; -6.48412; 0; 0; -0; -0; 0; -2557.46; -1909.79; -69.7664; -63.2823; 0; 0
232842.624; 61; 14790.5507812; 278985.96484375; -2628.4453125; -2623.3; -5.14084; 0; 0; -0; -0; 0; -2557.74; -1910; -70.7009; -65.5601; 0; 0
