tow; prn13; p-rng1; phase1; dopp1(carr); dopp1(range); bias1(Hz); p-rng2; phase2; dopp2(carr); dopp2(range); bias2(Hz); dopp1(eph); dopp2(eph); ebias1(ph); ebias1(rg); res-rg; res-carr 
237937.624; 66; 1342819.2168; -252143.7373046875; 252143.737304688; -7.05656e+06; 7.30871e+06; 0; 0; -0; -0; 0; 2007.57; 1499.16; 250136; -7.05857e+06; 0; 0
237938.624; 66; 1342450.38086; -254080.5869140625; 1936.849609375; 1938.25; -1.39632; 0; 0; -0; -0; 0; 2007.18; 1498.87; -70.3322; -68.9359; 0; 0
237939.624; 66; 1342082.93164; -256017.373046875; 1936.7861328125; 1930.96; 5.82746; 0; 0; -0; -0; 0; 2006.8; 1498.58; -70.0102; -75.8377; 0; 0
237940.624; 66; 1341713.52734; -257954.16015625; 1936.787109375; 1941.23; -4.44557; 0; 0; -0; -0; 0; 2006.41; 1498.29; -69.6238; -65.1782; 0; 0
237941.624; 66; 1341344.69141; -259890.1181640625; 1935.9580078125; 1938.25; -2.28793; 0; 0; -0; -0; 0; 2006.03; 1498.01; -70.0674; -67.7794; 0; 0
237942.624; 66; 1340973.65625; -261825.1005859375; 1934.982421875; 1949.8; -14.8205; 0; 0; -0; -0; 0; 2005.64; 1497.72; -70.6572; -55.8367; 0; 0
237943.624; 66; 1340608.6582; -263760.5908203125; 1935.490234375; 1918.08; 17.4126; 0; 0; -0; -0; 0; 2005.25; 1497.43; -69.7638; -87.1764; 0; 0
237944.624; 66; 1340241.0957; -265696.001953125; 1935.4111328125; 1931.55; 3.85716; 0; 0; -0; -0; 0; 2004.87; 1497.14; -69.4571; -73.3143; 0; 0
237945.624; 66; 1339870.88086; -267630.291015625; 1934.2890625; 1945.49; -11.2031; 0; 0; -0; -0; 0; 2004.48; 1496.85; -70.1934; -58.9904; 0; 0
237946.624; 66; 1339506.1709; -269564.3203125; 1934.029296875; 1916.56; 17.4655; 0; 0; -0; -0; 0; 2004.1; 1496.57; -70.0672; -87.5327; 0; 0
237947.624; 66; 1339135.97363; -271498.0556640625; 1933.7353515625; 1945.4; -11.6644; 0; 0; -0; -0; 0; 2003.71; 1496.28; -69.9753; -58.3109; 0; 0
237948.624; 66; 1338766.50879; -273430.8173828125; 1932.76171875; 1941.55; -8.78914; 0; 0; -0; -0; 0; 2003.32; 1495.99; -70.5629; -61.7738; 0; 0
237949.624; 66; 1338399.12891; -275363.515625; 1932.6982421875; 1930.59; 2.10393; 0; 0; -0; -0; 0; 2002.94; 1495.7; -70.2404; -72.3443; 0; 0
237950.624; 66; 1338033.57324; -277295.96875; 1932.453125; 1921.01; 11.4451; 0; 0; -0; -0; 0; 2002.55; 1495.41; -70.0993; -81.5444; 0; 0
237951.624; 66; 1337661.4209; -279227.990234375; 1932.021484375; 1955.67; -23.6523; 0; 0; -0; -0; 0; 2002.17; 1495.12; -70.1447; -46.4925; 0; 0
237952.624; 66; 1337296.19727; -281159.4580078125; 1931.4677734375; 1919.26; 12.2046; 0; 0; -0; -0; 0; 2001.78; 1494.84; -70.3122; -82.5168; 0; 0
237953.624; 66; 1336928.66016; -283090.7412109375; 1931.283203125; 1931.42; -0.137343; 0; 0; -0; -0; 0; 2001.39; 1494.55; -70.1105; -69.9732; 0; 0
237954.624; 66; 1336562.70312; -285021.7177734375; 1930.9765625; 1923.12; 7.85938; 0; 0; -0; -0; 0; 2001.01; 1494.26; -70.0308; -77.8902; 0; 0
237955.624; 66; 1336195.55957; -286952.3017578125; 1930.583984375; 1929.35; 1.23158; 0; 0; -0; -0; 0; 2000.62; 1493.97; -70.0368; -71.2684; 0; 0
237956.624; 66; 1335828.77344; -288881.861328125; 1929.5595703125; 1927.47; 2.08543; 0; 0; -0; -0; 0; 2000.23; 1493.68; -70.6748; -72.7603; 0; 0
237957.624; 66; 1335460.50391; -290811.53125; 1929.669921875; 1935.27; -5.59953; 0; 0; -0; -0; 0; 1999.85; 1493.39; -70.1779; -64.5783; 0; 0
237958.624; 66; 1335095.83789; -292741.22265625; 1929.69140625; 1916.33; 13.3586; 0; 0; -0; -0; 0; 1999.46; 1493.1; -69.7697; -83.1283; 0; 0
237959.624; 66; 1334726.64355; -294669.9912109375; 1928.7685546875; 1940.13; -11.3608; 0; 0; -0; -0; 0; 1999.07; 1492.82; -70.3059; -58.9451; 0; 0
237960.624; 66; 1334359.08984; -296598.4013671875; 1928.41015625; 1931.51; -3.09763; 0; 0; -0; -0; 0; 1998.69; 1492.53; -70.2776; -67.1799; 0; 0
237961.624; 66; 1333992.80957; -298526.3369140625; 1927.935546875; 1924.82; 3.11972; 0; 0; -0; -0; 0; 1998.3; 1492.24; -70.3653; -73.485; 0; 0
237962.624; 66; 1333627.3584; -300453.90625; 1927.5693359375; 1920.46; 7.11047; 0; 0; -0; -0; 0; 1997.91; 1491.95; -70.3446; -77.455; 0; 0
237963.624; 66; 1333258.04199; -302381.650390625; 1927.744140625; 1940.77; -13.0267; 0; 0; -0; -0; 0; 1997.53; 1491.66; -69.7828; -56.7562; 0; 0
237964.624; 66; 1332892.6084; -304308.0009765625; 1926.3505859375; 1920.37; 5.98409; 0; 0; -0; -0; 0; 1997.14; 1491.37; -70.7893; -76.7734; 0; 0
237965.624; 66; 1332524.51367; -306235.1396484375; 1927.138671875; 1934.35; -7.21217; 0; 0; -0; -0; 0; 1996.75; 1491.08; -69.6142; -62.402; 0; 0
237966.624; 66; 1332159.74316; -308160.7177734375; 1925.578125; 1916.88; 8.69617; 0; 0; -0; -0; 0; 1996.37; 1490.79; -70.7876; -79.4838; 0; 0
237967.624; 66; 1331791.53418; -310086.2998046875; 1925.58203125; 1934.95; -9.36924; 0; 0; -0; -0; 0; 1995.98; 1490.5; -70.3965; -61.0272; 0; 0
237968.624; 66; 1331428.05566; -312011.875; 1925.5751953125; 1910.09; 15.4827; 0; 0; -0; -0; 0; 1995.59; 1490.21; -70.016; -85.4987; 0; 0
237969.624; 66; 1331060.45801; -313936.20703125; 1924.33203125; 1931.74; -7.40669; 0; 0; -0; -0; 0; 1995.2; 1489.93; -70.8719; -63.4652; 0; 0
237970.624; 66; 1330693.04297; -315859.8955078125; 1923.6884765625; 1930.78; -7.09059; 0; 0; -0; -0; 0; 1994.82; 1489.64; -71.128; -64.0375; 0; 0
237971.624; 66; 1330329.00586; -317784.17578125; 1924.2802734375; 1913.03; 11.2524; 0; 0; -0; -0; 0; 1994.43; 1489.35; -70.1489; -81.4012; 0; 0
237972.624; 66; 1329959.9248; -319708.2646484375; 1924.0888671875; 1939.53; -15.4452; 0; 0; -0; -0; 0; 1994.04; 1489.06; -69.9526; -54.5074; 0; 0
